global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
80029.29401627959	n/a	6404687900.744123	n/a	114173.36919028072	n/a	13035558232.260143	n/a	79244.25499549278	n/a	n/a	6279651949.790683	86424.8488482307	39748.7213369042	n/a	n/a	n/a	n/a	-0.157283192	-0.1216014318	0.1701574318	-0.0920035152	-0.0457252935	0.0428997951	-0.0173656724	0.1954923143	0.1410092679	-0.0548849849	0.0315436581	-0.0176355718	0.0058212676	-0.0691779104	0.0179504147	-0.0496108136	-0.0986846792	0.2046472411	0.0617808154	0.0771460439	0.0564898305	-0.0045636802	0.0118404955	-0.0333359464	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.612392	n/a	0.375023961664	n/a	-0.094922	n/a	n/a	0.009010186084	1.96416	n/a	n/a	3.8579245056	0.031199	n/a	0.000973377601	n/a	-0.0107804	n/a	n/a	0.00011621702416	-0.00619028	n/a	3.8319566478400006e-05	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79567.66736192018	-461.62665435941017	6331013689.417177	213099.16801506237	114683.79832329183	510.4291330111155	13152373597.857475	260537.89982647903	79253.60301983173	9.348024338949472	87.3855590415917	6281133591.625081	86028.43258655025	39052.883453554095	1.322486	40.233536	0.3689092	0.174931	-0.1581755492	-0.1076198342	0.1517405334	-0.0930684613	-0.1089987868	0.0033424685	-0.0404239905	0.1803361186	0.1366406349	-0.0313739184	0.1059671827	-0.0553429957	-0.0537755736	-0.0466316497	-0.0200741264	0.1017710348	-0.094215407	0.1755228533	0.0751869114	0.1318826645	-0.0517029166	0.0903700196	-0.0081532014	-0.0589056915	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.561845	-0.050547	0.315669804025	0.002554999209	-0.0434658	0.0514562	0.00264774051844	0.0018892757696399	2.01774	0.0535799999999999	0.0028708163999999	4.0712747076	0.0288745	-0.0023245	0.00083373675025	5.403300250000001e-06	-0.00984819	0.00093221	8.690154841000019e-07	9.69868462761e-05	-0.00518047	0.0010098099999999	2.683726942090001e-05	1.0197162360999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79847.95505337509	280.2876914549124	6375695926.205809	78561.18998112419	115266.54795914987	582.7496358580393	13286377078.419	339597.13809267734	79118.53361628606	-135.06940354566905	18243.743774182796	6259742361.591388	86204.96308019302	39928.61652684067	0.769691	23.416037	0.2280026899999998	0.130448	-0.1557357291	-0.126323696	0.1488767129	-0.0881695005	-0.1409771297	0.0312961458	-0.0109312487	0.236037787	0.1248626381	-0.0429682766	-0.0404008913	3.37953e-05	-0.0814184315	-0.0017381444	-0.0627766101	0.0109689023	-0.0881700183	0.2175761143	0.0849274708	0.0939556666	-0.0383552203	0.0399527841	0.0052294774	-0.0199382124	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.545921	-0.015924	0.298029738241	0.000253573776	0.00249239	0.0459581899999999	0.002112155228076	6.212007912100001e-06	1.89585	-0.1218899999999998	0.0148571720999999	3.5942472225	0.0286712	-0.0002033	0.00082203770944	4.1330890000000006e-08	-0.00966646	0.0001817299999999	3.30257928999999e-08	9.34404489316e-05	-0.00468089	0.00049958	2.19107311921e-05	2.495801764000004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79793.43576556163	-54.51928781345487	6366992391.27281	2972.3527436863283	114215.81650556144	-1050.731453588436	13045252740.03208	1104036.587560068	79235.82836538462	117.29474909855344	13758.058166092602	6278316496.74869	86288.44870749081	40444.03574761285	0.692834	21.07785	0.25104259	0.116592	-0.1531394242	-0.1097733853	0.1385513786	-0.1230152099	-0.0766824327	-0.0082482636	-0.0300801954	0.1938617907	0.1203899044	-0.0625070647	0.0473648642	0.0022994082	-0.0751379148	-0.0777698413	-0.0236149698	-0.0502338561	-0.0946321764	0.1891218091	0.096021718	0.1073062146	-0.0001551455	0.0301172095	0.0142920784	-0.0472487867	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.526453	-0.019468	0.2771527612089999	0.000379003024	-0.0102582	-0.01275059	0.0001625775453481	0.00010523066724	1.83542	-0.0604299999999999	0.0036517848999999	3.3687665764	0.0266886	-0.0019826	0.00071228136996	3.930702760000004e-06	-0.00946443	0.00020203	4.081612090000025e-08	8.957543522489999e-05	-0.00369764	0.00098325	1.36725415696e-05	9.667805625000004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79990.04697784217	196.61121228053528	6398407615.517397	38655.9687944217	115998.94852356992	1783.1320180084876	13455756058.573826	3179559.793647021	79127.11301832933	-108.71534705528757	11819.026685351622	6261100014.615462	86449.25104741115	41683.22655954072	0.915842	27.862352	0.3884998	0.157062	-0.150563421	-0.1481349223	0.1259317199	-0.1370829263	-0.0904290358	0.0283511506	-0.0103487243	0.1946993577	0.0803440246	-0.1108001923	-0.0014997866	-0.0862635941	-0.0578556981	-0.1026959126	-0.0486855842	-0.1162746152	-0.0879674734	0.191934488	0.1396797334	0.0585758081	0.0872315516	0.066397427	0.0635433671	-0.0569033195	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.487346	-0.0391069999999999	0.237506123716	0.0015293574489999	0.0487466	0.0590048	0.00348156642304	0.00237623101156	1.74254	-0.09288	0.0086266944	3.0364456516	0.0250997	-0.0015889	0.0006299949400899	2.5246032100000025e-06	-0.0076054399999999	0.00185899	3.4558438201003693e-06	5.784271759359848e-05	-0.00319537	0.00050227	1.02103894369e-05	2.522751529e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79962.5231332055	-27.52384463667113	6394005105.828424	757.5620235836101	115214.59893902278	-784.349584547148	13274403808.679869	615204.2707792836	79649.20827824519	522.0952599158627	272583.46042661223	6343996379.351282	86773.38029833027	39573.53153520064	1.153221	35.084034	0.3429074999999999	0.211916	-0.1543006087	-0.1314504572	0.132636102	-0.094175596	-0.0896339178	-0.0001909829	-0.1099784214	0.1630611892	0.1414522497	-0.0237829048	0.1656273033	-0.0516308732	-0.057012608	-0.0911861289	0.0243326241	0.0320487165	-0.1487781232	0.1343375998	0.0725303649	0.151364398	0.0242245893	0.0194497671	-0.0278267083	-0.0485035282	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.469236	-0.01811	0.220182423696	0.0003279721	0.0604851	0.0117384999999999	0.00013779238225	0.00365844732201	1.96033	0.2177899999999999	0.0474324840999999	3.8428937089	0.0261757	0.001076	0.00068516727049	1.1577760000000012e-06	-0.00697093	0.0006345099999998	4.026029400998729e-07	4.85938650649e-05	-0.00339024	-0.00019487	1.14937272576e-05	3.797431690000008e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80484.98652930315	522.4633960976498	6477833056.622109	272968.0002618897	116082.298828125	867.6998891022231	13475100101.22211	752903.0975480103	79435.53159555288	-213.67668269231217	45657.72472639106	6310003679.868079	86098.20300053614	46339.34192659012	1.783481	54.258228	0.8615815999999998	0.558043	-0.131324848	-0.1439226698	0.0560681949	-0.1671263161	-0.0701155693	-0.0269041452	-0.0563305811	0.1948520504	0.1329999316	-0.1490518054	-0.057172357	0.021794126	-0.0056802179	-0.0318106036	-0.0354268787	-0.0983603462	-0.0908356215	0.1299026076	0.1774670109	0.095246501	-0.2133993865	0.0008036869	-0.0281266604	-0.0045729109	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.381823	-0.0874129999999999	0.145788803329	0.0076410325689999	0.0143515	-0.0461336	0.00212830904896	0.00020596555225	1.47467	-0.48566	0.2358656355999999	2.1746516089	0.0285483	0.0023725999999999	0.0008150054328899	5.629230759999995e-06	-0.00473364	0.00223729	5.005466544100001e-06	2.24073476496e-05	-0.00315263	0.00023761	9.9390759169e-06	5.6458512100000034e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
82528.12087049377	2043.1343411906275	6810890734.41483	4174397.936152458	122920.32780223782	6838.028974112822	15109406987.0096	46758640.25080645	80488.48334585337	1052.95175030049	1108707.3884608652	6478395951.315715	89259.84482038909	91228.61030119308	4.630542	140.873352	3.77517715	1.82363	0.0578072503	-0.1996878852	-0.3569021315	0.0638688886	-0.0629895373	-0.2235314815	-0.1269507986	-0.1198639321	0.0887968343	-0.0438265387	-0.0069215061	-0.0199081597	0.278666052	0.1424421156	0.2215788391	-0.023175884	-0.0674528224	-0.2019638026	-0.0332892432	0.1399301543	0.191311458	-0.4030582402	-0.2147470127	0.1288585784	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.057753	-0.32407	0.0033354090089999	0.1050213649	-0.130958	-0.1453094999999999	0.0211148507902499	0.017149997764	-0.136475	-1.611145	2.5957882110250003	0.018625425625	0.00248312	-0.02606518	6.165884934400001e-06	0.0006793936084324	-0.000624083	0.004109557	1.6888458736248998e-05	3.89479590889e-07	0.000565686	0.003718316	3.2000065059600005e-07	1.3825873875856002e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81474.55751247508	-1053.5633580186986	6638103521.853609	1109995.7493596366	110810.76093253442	-12109.566869703398	12279024738.447298	146641609.77181816	79875.42920673077	-613.0541391225997	375835.3774953519	6380084190.959458	86317.93675130208	87891.47995728772	1.651741	50.250347	0.19473235	0.129093	0.0447586203	0.1394540299	0.0940176972	-0.0090628557	-0.096780204	0.0522104861	-0.0108034752	-0.05530606	0.018335694	-0.0278325689	-0.0360426543	-0.0355940994	-0.0133052494	0.1470882469	0.113165851	-0.0266803778	0.0300067331	-0.0402121644	0.0197685296	0.0256598947	-0.0644634314	0.0390772353	-0.0855354029	0.1454832007	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.0567836	-0.0009694	0.0032243772289599	9.397363600000044e-07	-0.0416748	0.0892832	0.0079714898022399	0.0017367889550399	-0.134532	0.001943	3.775249000000001e-06	0.018098859024	0.00410869	0.0016255699999999	1.6881333516099998e-05	2.6424778248999997e-06	-0.000873205	-0.000249122	6.206177088400005e-08	7.624869720250001e-07	0.000741729	0.0001760429999999	5.50161909441e-07	3.0991137848999986e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81065.98699098022	-408.5705214948539	6571694246.821775	166929.87103457688	114195.7918680482	3385.0309355137724	13040678880.370584	11458434.434385246	79659.77913912259	-215.65006760817775	46504.95165941164	6345680412.493791	86573.90690487133	88628.94352176551	1.091702	33.212452	0.1837128	0.124184	0.0497745668	0.0471119804	0.0352272507	0.087417312	-0.0573160563	0.0534218037	0.0086763472	-0.0376014299	-0.0190375928	0.0224987383	0.0526287373	-0.0688128558	-0.023694106	0.0802121801	0.1151457849	-0.0112544143	0.027744563	-0.0234755658	-0.0193180044	0.0012336584	0.0405339078	0.0402199975	-0.030759226	0.0908346081	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.0404552	-0.0163284	0.0016366232070399	0.00026661664656	-0.0496432	-0.0079684	6.349539856000001e-05	0.0024644473062399	-0.134367	0.000165	2.7225000000008663e-08	0.0180544906889999	0.00196133	-0.00214736	3.8468153689e-06	4.6111549696000005e-06	-0.000292264	0.000580941	3.374924454810001e-07	8.541824569599999e-08	0.00028501	-0.000456719	8.12307001e-08	2.0859224496100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
