global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
79891.35978027461	n/a	6382629367.541279	n/a	110710.2361266121	n/a	12256756383.210209	n/a	78539.6562955097	n/a	n/a	6168477611.016797	86293.48464647683	64515.94964040323	n/a	n/a	n/a	n/a	-0.0430002367	0.0203262304	-0.0079250289	-0.0260698604	0.1033528373	-0.0485308442	0.0666753677	-0.081777201	0.0272873589	-0.008427828	-0.0789794829	0.0160860822	0.053974762	-0.0373645603	0.1670089427	-0.0130843945	0.0276239274	-0.0030263447	0.0694664963	-0.0317595984	0.1450764975	-0.0213943185	0.0244526084	-0.0409597042	0.0109487645	-0.0455121602	0.0664654471	-0.1201726609	0.0157516283	-0.021007614	0.0045109631	-0.0241953316	-0.0072157551	0.0327173362	0.0914397082	-0.0394481143	-0.0281761856	0.0899040076	-0.023245249	0.0074177676	-0.0095667609	0.0700378328	-0.0363629935	0.0085176374	-0.0008858921	0.0113414303	-0.0454342564	0.0557226724	-0.0632553682	-0.1388979462	0.040180597	-0.0100787228	0.0142235654	-0.0535185066	-0.0286951485	0.1251192303	-0.0608630786	0.0061139552	-0.0388853388	0.0740157452	0.0252559534	-0.0016886677	0.0466978152	-0.0599263336	0.010229595	-0.0863485958	0.1056214305	-0.102113096	0.0722260388	-0.0426661433	0.0564867526	-0.0599947545	0.0219213124	-0.117667821	-0.10738084	0.0383377931	0.0833208351	-0.0082376632	0.0682534635	-0.0016469962	0.0346748449	0.0901651253	0.0901596109	0.0901504204	0.0901375543	0.090121013	0.0901007972	-4.2814e-05	n/a	1.833038596e-09	n/a	-0.000106218	n/a	n/a	1.1282263524e-08	-0.108226	n/a	n/a	0.011712867076	0.00268071	n/a	7.186206104100001e-06	n/a	-0.0007410459999999	n/a	n/a	5.491491741158518e-07	0.000363726	n/a	1.32296603076e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79672.26619970493	-219.09358056967903	6347670001.396645	48001.99704684244	110045.18731398808	-665.0488126240234	12109943250.970722	442289.9231726234	78563.81835558252	24.162060072820168	583.8051469625706	6172273554.608966	85950.46789220862	62792.07920612472	1.062833	18.824476	0.0904869981999999	0.06495	-0.0193467276	0.0668367619	0.025884605	-0.0415497006	0.1050948959	-0.017431782	0.0332429928	-0.0555488659	-0.0560845546	0.0108372805	-0.0912215589	0.1086946042	0.08330211	0.0706058242	0.1665550674	-0.0095427356	-0.0443081673	0.1156634252	0.1032896449	-0.0796365961	0.1330359201	-0.022094524	0.0915718381	-0.0016171042	-0.0361059381	-0.0618883505	0.0117729116	0.0944282398	-0.0409569765	0.0027031298	0.0910527442	-0.0032894475	0.007741565	-0.0772756352	0.0544784878	-0.016491902	0.0907007817	0.0059378042	-0.0914627211	-0.0378651474	0.0169302927	-0.0128957328	-0.0099015515	0.0493001314	-0.0255836624	-0.0182105956	0.0001767853	0.1011379591	-0.0405910554	-0.0702324882	-0.0290613685	-0.1524208887	0.0504379968	-0.0316512101	-0.0553252003	0.0364356584	-0.0658647152	0.0030416214	0.0122736211	0.0723191588	-0.0243820474	0.0567497398	-0.0011502453	-0.0188617303	0.1168291502	-0.0620652478	-0.0345858382	-0.0611577081	0.071068281	-0.0002220983	0.0009020705	0.0354764187	0.0601849143	-0.0383549844	-0.0322358795	0.0042180452	0.0409640392	0.0737278625	0.1237437241	0.008516279	0.0876351117	0.0901504204	0.0901007972	0.0900181122	0.0899023957	0.0897536901	0.0895720499	-3.10838e-05	1.1730199999999998e-05	9.6620262244e-10	1.3759759203999995e-10	0.0452575	0.045363718	0.0020578669107835	0.00204824130625	-0.108221	5.000000000005e-06	2.5000000000050003e-11	0.011711784841	0.00349276	0.0008120499999999	1.2199372417600002e-05	6.594252024999999e-07	-0.0007410459999999	0.0	0.0	5.491491741158518e-07	0.000273645	-9.0081e-05	7.4881586025e-08	8.114586560999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79745.81962342624	73.55342372131418	6359395747.412034	5410.106141127183	110563.57179284474	518.3844788566639	12224303407.591534	268722.467919495	78505.54777760923	-58.27057797329326	3395.460257341649	6163121031.862486	85726.9347663791	63188.95796088108	0.998934	17.692724	0.1159300236	0.0759798	-0.0201090231	0.0377833217	0.0193147139	0.007270385	0.0600577799	-0.0303422143	-0.002174154	-0.0385117842	-0.1090371784	-0.0195332085	-0.0351552422	0.0456703171	0.0134239342	0.0333088616	0.0473406096	-0.0796991855	0.0273609307	-0.0269590877	0.0100596911	0.0111317236	-0.0980593153	-0.0267302338	-0.0145461873	-0.0136783619	0.0401933989	-0.0363881794	-0.0471818164	-0.0175261667	0.0657718622	0.1095150681	0.0687824349	-0.0903279774	0.04631024	-0.0595623032	-0.0121774613	-0.0267780459	0.014936731	-0.0391135949	-0.0242680028	-0.0221495425	-0.1136831775	-0.0309388022	-0.0261789633	0.0146742183	0.1715483209	0.0523115995	-0.0327499515	0.0199662701	-0.0028128115	0.0372519636	0.0059277177	-0.0860720045	-0.0042784661	-0.0005649945	-0.0178649348	0.0399876582	-0.0939170651	0.0117188641	0.0163956637	0.0011661307	-0.0110892614	-0.0381124953	-0.0481902083	-0.0562374492	-0.1011580509	-0.0356901481	0.0762170423	0.0480257719	0.0477329007	0.0475255596	-0.0222357904	-0.1348839561	0.0106058451	-0.0139240525	-0.0237292674	0.010792562	0.0342195038	0.0567393788	0.0691863606	-0.0112209714	-0.0498674905	0.090121013	0.0899832084	0.0897536901	0.089432692	0.0890205414	0.0885176582	-1.95002e-05	1.1583600000000002e-05	3.8025780004e-10	1.3417978896000002e-10	0.0282495	-0.017008	0.0002892720639999	0.00079803425025	-0.0835362999999999	0.0246847000000001	0.00060933441409	0.0069783134176899	0.00236679	-0.00112597	5.601694904100001e-06	1.2678084409e-06	-0.000560844	0.0001802019999999	3.247276080396396e-08	3.14545992336e-07	9.53022e-05	-0.0001783427999999	9.08250932484e-09	3.1806154311839994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79778.52354786135	32.703924435103545	6364612819.476667	1069.5466734569627	110516.48351469492	-47.08827814982215	12213893128.453836	2217.3059391150177	78493.52177639563	-12.026001213598647	144.62470518947617	6161232960.861495	85845.98795133023	63402.182772085485	0.951912	16.859884	0.0599696829	0.0370468	-0.0363152315	0.0254115408	0.0762966905	-0.0145545789	-0.00751132	-0.0355463992	0.005906132	-0.0159631549	-0.1094183887	-0.0270910249	0.0885781495	0.0556291632	0.042182226	0.1006922509	-0.0147704636	0.0343909623	-0.1323810043	0.0261576716	-0.0535495202	0.0117508805	0.0296886897	-0.0396422336	-0.0032948648	0.0245713186	0.0409578433	0.0160980606	-0.0313587846	-0.0451723879	0.0731819948	0.0528098271	-0.0913551294	-0.0810090154	0.094619531	0.0246641764	-0.0353329926	0.107716164	0.0249543965	0.068007203	0.1393996416	-0.0817833875	-0.0691460934	-0.0454219291	0.0118918782	-0.0543765621	0.0814610491	0.0327956403	0.0483782992	0.0531689668	-0.0253329711	0.0285395167	-0.0801596934	-0.0307349928	0.0367417765	0.0033110023	0.0712023188	0.0028273874	-0.0896966848	-0.0074267344	0.0150560057	-0.011667513	0.0334803983	0.1034184231	0.0475316679	0.046221725	0.0571190392	-0.0339684175	-0.0009376644	0.0049874086	0.0247752184	-0.0076809955	-0.1062009571	-0.0379291534	-0.0572267288	0.0077844887	-0.0197309094	-0.0349904165	-0.1223927939	-0.0923359774	-0.0374976789	-0.1064808433	-0.0921040483	0.0900769079	0.0898069209	0.089357542	0.0887296686	0.0879245551	0.0869438097	-1.14773e-05	8.0229e-06	1.3172841528999995e-10	6.436692441000001e-11	0.048468	0.0202184999999999	0.0004087877422499	0.0023491470239999	-0.0912374	-0.0077011	5.9306941210001536e-05	0.00832426315876	0.00285297	0.0004861799999999	8.139437820899999e-06	2.363709923999997e-07	-0.000501485	5.935900000000004e-05	3.5234908810000043e-09	2.51487205225e-07	2.11758e-22	-9.53022e-05	4.4841450563999997e-44	9.08250932484e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79703.89184658954	-74.63170127180638	6352710375.492843	5569.890834724146	110458.45984855531	-58.02366613960476	12201071352.114906	3366.7458322803154	78556.18702214806	62.665245752432384	3926.9330252127447	6171074519.458704	85868.99555833735	63255.01673919556	0.965215	17.095501	0.0871579542699999	0.0502892	-0.0192928834	0.0192525843	0.0267783476	0.0078071248	0.036790532	-0.0250155233	0.0055963767	-0.0191826357	-0.0804321974	0.0103447499	-0.0076450907	0.0506420732	0.0602932748	0.1027205232	0.0230433705	-0.0475409688	0.0696543067	-0.0520206611	0.016209296	-0.038174152	0.0013937678	-0.0138518513	-0.1637514604	0.0397658851	0.0816399701	-0.1409104116	0.0158093399	-0.0454810845	0.001379428	-0.0314393719	-0.064201048	-0.0622245603	-0.0216458472	0.1041093602	0.0052633958	0.1644172379	-0.0387079953	0.047392783	-0.1011371546	-0.0887081769	0.0555978911	0.0340874439	0.0996149174	0.0531983512	-0.0173670186	-0.053329743	-0.0738735007	0.0616579709	0.0114935833	0.0082282873	-0.0250795642	-0.085104935	0.0408689581	-0.0137923334	-0.0159717682	0.0240721388	-0.0170051662	-0.0526771123	-0.0634551292	0.0282261831	0.0599762668	0.0709809971	0.0490743451	-0.01707195	-0.1299276486	0.0669944208	-0.0495994647	0.075846981	0.0933181983	0.0511138634	0.0108363906	-0.0977010365	0.1124328346	0.0158242404	-0.0529702273	-0.0065487162	0.0037322907	-0.0462753499	0.0456681747	-0.0601845417	0.0989324504	0.0900181122	0.0895720499	0.0888302494	0.0877951597	0.0864701985	0.0848597403	-3.37303e-06	8.10427e-06	1.13773313809e-11	6.567919223289999e-11	0.0430173	-0.0054506999999999	2.9710130489999955e-05	0.00185048809929	-0.0676276	0.0236098	0.00055742265604	0.0045734922817599	0.00226948	-0.0005834899999999	5.1505394704e-06	3.404605800999999e-07	-0.000264046	0.000237439	5.6377278721e-08	6.9720290116e-08	0.000340858	0.000340858	1.1618417616399998e-07	1.1618417616399998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79715.17600595675	11.284159367205577	6354509285.660662	127.33225262449332	109712.49348958331	-745.9663589720003	12036831227.70186	556465.8087179433	78604.20366353156	48.01664138349588	2305.597849751249	6178620833.577949	85924.68228726773	62633.31035671766	1.058664	18.750639	0.06497538247	0.0394417	-0.0356037818	0.050739525	0.0616252245	-0.0349449408	-0.0895482847	0.0111847309	-0.0485009755	-0.0146685927	-0.0709204206	-0.0102993471	-0.0135352391	0.0311124597	-0.0409896375	-0.0041991781	-0.0152504606	0.125605459	0.0072075057	0.0430330994	-0.0827269877	0.0284268166	0.0015144434	-0.0285791711	0.0341091867	-0.0181821041	-0.0841945323	-0.0234497827	-0.0027934205	0.0080227012	-0.0110439892	0.0297975675	0.0314900233	0.074614589	-0.0446390835	0.0798845904	-0.0750148223	0.0573298785	0.0292469194	0.067425444	-0.030047935	0.0653080978	0.0646807951	-0.0755145879	0.0283133581	0.0149702215	0.0158796604	-0.0592360409	-0.0142296008	0.0566559572	-0.0363924259	0.0062231046	-0.0653966342	0.0158489004	0.0364683833	-0.094062815	0.0401626795	-0.0724433275	-0.0435925175	0.0852555099	-0.0007430144	-0.0161654681	0.0137660864	-0.0229312452	0.0255352092	0.0589534136	0.0892613422	0.0149480924	0.0342679731	-0.0026643109	-0.0531654722	-0.0431043356	-0.0592822449	-0.0127843307	0.0511066366	-0.0108321586	0.018600939	0.0225365382	-0.0029240216	-0.04113475	-0.0149058183	-0.0010404809	0.0540487889	0.0899446357	0.0892787486	0.0881725861	0.0866316032	0.0846633992	0.0822776803	-3.76555e-05	-3.428247e-05	1.4179366802499999e-09	1.1752877493009e-09	0.0303064	-0.0127109	0.00016156697881	0.00091847788096	-0.101958	-0.0343304	0.0011785763641599	0.0103954337639999	0.00235343	8.395000000000017e-05	5.5386327649e-06	7.0476025000000284e-09	-0.000393619	-0.000129573	1.6789162329000002e-08	1.54935917161e-07	0.000196385	-0.0001444729999999	3.8567068225e-08	2.087244772899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80096.2371487808	381.0611428240518	6415407205.393733	145207.5945703724	110354.33368210566	641.8401925223443	12178078962.42152	411958.83273712	78751.15524878641	146.95158525485022	21594.76840891351	6201744453.018459	85837.25319079543	63618.91185307598	1.304971	23.113123	0.09083604912	0.0508823	0.010219801	-0.0203948496	-0.0711797069	0.0459196316	-0.0731115805	0.0228553352	-0.0714997612	0.0397609319	0.0283574834	0.0590798884	-0.0680574145	0.048260824	-0.0747416908	0.0464263439	-0.0397121399	-0.0026678253	0.0368271444	0.0471057992	-0.0173599445	0.0822277171	0.0328763917	0.0103976579	0.0252523772	0.0180857011	-0.0932749358	-0.0056890488	0.1257806121	0.0516823704	0.0110055045	0.0251622147	0.0279739943	-0.0035455482	0.0888234402	-0.0499305497	0.0037928533	0.168849948	-0.0740160622	-0.0634563686	0.1210975158	0.109720822	-0.0383274314	0.0766915356	0.0045888401	-0.0202481888	-0.0028704024	0.0036705229	-0.0268240372	-0.0232154599	0.049473044	0.0427857811	-0.0119932165	0.0071151216	-0.0711561306	-0.0510064719	-0.0639683135	-0.1237942244	-0.019450708	0.1125639903	-0.138833736	0.077527881	0.0215435787	0.0534835429	0.0178890041	-0.0410249117	-0.012456681	0.0704215752	-0.0860703851	0.0276239471	-0.0316883022	-0.0400506471	0.0553475613	0.1239155831	0.0048558331	-0.0066974181	-0.0803853234	-0.0292192034	0.0127657501	0.1409127369	0.0285404499	0.0887617088	-0.1438072732	0.0898564901	0.0889272083	0.0873855175	0.0852420348	0.0825115216	0.079212782	-7.556379999999999e-06	3.009912e-05	5.709887870439999e-11	9.059570247744e-10	0.0512756	0.0209691999999999	0.0004397073486399	0.00262918715536	-0.0560178	0.0459401999999999	0.0021105019760399	0.00313799391684	0.00252511	0.00017168	6.3761805121e-06	2.9474022400000004e-08	-0.000136979	0.00025664	6.586408960000003e-08	1.8763246441e-08	0.000146774	-4.961100000000002e-05	2.1542607075999995e-08	2.4612513210000023e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80216.56160730198	120.32445852117962	6434696756.098074	14477.975318415076	110930.93103608632	576.5973539806582	12305671460.532938	332464.50861749647	79080.09339350728	328.9381447208725	108200.30305240968	6253661171.125834	86448.62662320523	64728.32752705	1.65699	29.347948	0.32306615638	0.146766	0.0858169919	-0.0995979851	-0.0611381735	0.0901301349	0.0504468574	0.0010399464	0.0004004775	-0.0025746773	0.1318635101	0.1664767257	-0.050697631	0.0253325712	-0.0126158231	-0.1408091919	-0.0639077952	-0.0106912172	-0.0091352661	-0.0532151116	0.003372474	0.0191912907	0.0077778133	-0.0894440873	-0.0441488675	-0.0181304304	-0.0287317113	-0.0301735523	-0.1026589479	0.0020119655	0.0117968743	-0.0907157191	-0.0323293707	-0.0776770214	-0.0607995883	0.0726087967	0.0883081361	0.035149692	-0.0540709626	0.0229161981	-0.0284211937	0.054751888	0.0358204001	-0.0004787975	-0.0836585076	-0.0557512895	9.18269e-05	0.0097429535	0.0007326827	-0.1417144157	0.1169251204	-0.1263130403	0.030506865	0.0304284586	-0.06435948	0.0284511296	-0.1143747245	-0.0116157602	0.000862386	-0.0666424515	-0.0656958793	-0.0432190152	0.0832109488	0.0532230931	-0.0114864432	0.09833449	0.1116748593	0.0862470766	0.0694891079	0.0557992077	-0.1029836338	0.0704523102	0.0954727269	-0.0498162855	-0.0746887276	0.0692860893	-0.0614612044	0.1017257855	-0.0648134214	-0.0195944629	0.0513124583	-0.0870101042	-0.0018412812	0.0897536901	0.0885176582	0.0864701985	0.0836300796	0.0800233365	0.0756830317	0.0122403	0.01224785638	0.00014982494409	0.0001500099859051	0.0305004	-0.0207751999999999	0.0004316089350399	0.00093027440016	0.0495812	0.105599	0.011151148801	0.00245829539344	0.00495044	0.00242533	2.45068561936e-05	5.882225608900001e-06	0.000574181	0.00071116	5.057485455999999e-07	3.29683820761e-07	-0.000405618	-0.000552392	1.6452596192400004e-07	3.05136921664e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80454.065994254	237.50438695201592	6472856735.007777	56408.33382145291	111143.0660671658	212.1350310794805	12352781134.81038	45001.27141109217	79201.04770934465	120.9543158373708	14629.946519686451	6272805958.257888	86700.32024368817	64580.645957673216	1.556264	27.563932	0.44756029	0.246511	0.0395100503	-0.0412126136	0.1154947755	-0.0129944846	0.0025544078	-0.0822791187	0.1294221819	-0.0136506268	0.0347974878	0.1523579253	0.0660990218	0.0503914948	-0.0796599229	-0.100930403	0.210775026	0.0769678742	-0.0637986678	0.0134956054	-0.0955142671	0.0790996339	0.0584086211	-0.0879687548	0.0125530313	0.0160502698	0.0163795667	0.0862437851	-0.1356710392	0.0327106425	-0.0355946429	0.0015209694	0.065425844	0.0210111488	-0.0368682707	0.0658473832	0.1104277968	-0.0594968908	-0.0136163307	-0.1760487391	-0.2158349005	-0.0034737055	-0.0023334184	-0.0140967917	0.1159869949	-0.0751771955	-0.067083991	-0.053790815	0.0335287924	-0.0686288723	0.0276380184	-0.1595867064	-0.1447695373	0.1116431391	0.0409487567	-0.028516534	-0.1179819972	-0.0136447176	-0.221088458	0.1296752356	0.0422184106	-0.1076163193	-0.0685025808	-0.0197472841	-0.0972762689	0.0608189555	0.0493202296	-0.0973287881	0.0884825947	0.0470136354	-0.0374186104	0.0953669108	-0.0164770295	0.0985577686	0.1464323859	0.0654539077	0.0050967409	-0.0311030531	-0.1006689513	0.0115603926	-0.0745275936	-0.003778307	0.075560884	0.0896362522	0.0880503657	0.0854279726	0.0817999431	0.0772089855	0.0717091433	-0.0259766	-0.0382169	0.00067478374756	0.0014605314456099	-0.0528037	-0.0833041	0.00693957307681	0.00278823073369	-0.103983	-0.1535642	0.02358196352164	0.010812464289	0.00734132	0.0023908799999999	5.3894979342400005e-05	5.716307174399998e-06	-0.000136979	-0.00071116	5.057485455999999e-07	1.8763246441e-08	-5.81562e-05	0.0003474618	3.3821435984399998e-09	1.2072970245924e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80151.72722796592	-302.3387662880705	6424299377.626254	91408.7296005925	111391.02847532244	247.9624081566435	12407961224.790094	61485.35585884187	78956.82273968446	-244.2249696601939	59645.83580552263	6234179857.145953	86337.68868017012	64457.58734568561	1.268029	22.45883	0.1756544599999999	0.0944258	0.0112250701	-0.0524529184	0.1023840289	0.01098089	-0.0804731597	-0.1050903799	0.1350170104	-0.0498228649	0.04901742	0.0977354886	0.0417503224	0.0270754881	-0.0727471639	-0.0039886623	0.126980834	0.0050550587	-0.0149379408	-0.0269176151	-0.0283185821	0.0985593718	-0.0156900924	0.1125849884	-0.053229902	0.0765347581	0.0834533025	0.0426698026	0.0012403606	0.0001956045	-0.0570624659	0.0231386092	0.0197567402	0.1168277913	0.0334047336	-0.0485972633	-0.0285298422	-0.0821591858	-0.0085548861	-3.6623e-05	-0.0029952083	-0.0131247234	-0.013489084	-0.0218295729	0.0361928441	-0.0396768227	0.0254910317	0.0481733686	-0.0535260915	-0.0954443348	0.0332758677	-0.0649076149	-0.1256244276	0.0594196438	-0.0055796068	-0.0173877987	-0.1262163947	-0.0120368172	-0.1121108028	0.0502305419	-0.0109852606	-0.0690982437	-0.1177395174	-0.0365089522	0.0150686	-0.0511463037	-0.0919229153	-0.1097987536	-0.0545296078	0.0833730705	0.0434388323	0.0587741344	-0.0295581111	0.0146380333	-0.0276094472	0.0161346429	0.0536217744	0.0434042045	-0.0410617343	-0.0165664973	-0.1202932821	-0.0185278995	0.105317838	0.0895041956	0.0875256354	0.0842603694	0.0797563999	0.0740799394	0.0673144371	-0.0082926	0.017684	6.876721476000001e-05	0.0003127238559999	0.0312002	0.0840039	0.00705665521521	0.00097345248004	-0.112284	-0.0083009999999999	6.890660099999981e-05	0.0126076966559999	0.00687494	-0.0004663799999999	4.726480000360001e-05	2.1751030439999973e-07	-0.000545962	-0.000408983	1.6726709428900005e-07	2.98074505444e-07	0.000379792	0.0004379482	1.44241963264e-07	1.9179862588324e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
