global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25
79935.22722406113	n/a	6389640551.362285	n/a	108501.03423503922	n/a	11772474430.073153	n/a	79192.06048596674	n/a	n/a	6271382444.013014	85653.87994888837	64008.77252060805	n/a	n/a	n/a	n/a	-0.0550152053	-0.0027712402	0.0781437934	-0.0805643222	-0.0450060389	0.0240985817	-0.0495759543	-0.0459945252	-0.0536535422	0.1052855749	-0.0125060859	0.0615257721	-0.1276240555	0.0919676049	-0.0123298205	0.1720780637	-0.0533961308	0.0237504161	-0.0324079557	0.103887137	-0.0090636046	0.0110779742	-0.0453077713	-0.061031745	0.0560557799	-0.0730640636	-0.0129314948	0.0302975866	-0.0134880603	0.0628675236	-0.1153073976	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0104312	n/a	0.00010880993344	n/a	-0.0475236	n/a	n/a	0.00225849255696	-0.208814	n/a	n/a	0.043603286596	-0.00474834	n/a	2.2546732755600003e-05	n/a	-0.000370789	n/a	n/a	1.37484482521e-07	-0.00123234	n/a	1.5186618756e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80021.4597758836	86.23255182246794	6403434024.663358	7436.052993814619	109385.66715033528	884.632915296068	11965224177.92394	782575.3948252201	79356.40924668658	164.34876071984763	27010.51515014973	6297439688.527604	85737.42316445117	63092.3250424765	0.8369149999999999	21.242008	0.07897155	0.03866	-0.0642058525	0.0114960489	0.0484325124	-0.0983909816	-0.0508907784	-0.0063417833	-0.0239475611	-0.0732120513	-0.0068215879	0.0956401569	0.014197672	0.047446604	-0.1066703262	0.1164899178	0.1256590187	-0.0717203207	0.0211907017	0.0100910755	0.0758851218	0.0584606886	0.0862518683	-0.085875279	-0.0223494801	-0.0708956144	0.0516296756	-0.0582893713	-0.0162616482	0.0259250979	0.0111492491	0.0043212781	-0.1057558129	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.0235182	-0.013087	0.00055310573124	0.000171269569	-0.0663417	-0.0188181	0.00035412088761	0.00440122115889	-0.231947	-0.0231329999999999	0.0005351356889999	0.0537994108089999	-0.00464143	0.0001069099999999	2.1542872444900003e-05	1.1429748099999998e-08	-0.00024635	0.000124439	1.5485064721e-08	6.06883225e-08	-0.00147966	-0.00024732	2.1893937156e-06	6.116718240000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80354.23507239473	332.77529651112854	6456803094.069672	110739.39796806952	110179.38196245572	793.7148121204373	12139496209.628714	629983.2029793811	79400.62102878118	44.211782094600494	1954.681675980437	6304458619.756129	85692.92345110385	63845.42040506999	0.871375	22.116657	0.0544369	0.0241691	-0.0598075477	-0.0046813348	0.0095814618	-0.0641159483	0.0238869617	-0.003486313	-0.0231723245	-0.0540649138	0.0825270206	-0.0052796103	0.0135737444	-0.0479329608	0.1173063709	0.0083493546	-0.001382708	-0.0568688543	0.0683663259	-0.1157960955	0.0312514657	-0.0364893451	-0.0538251537	0.0825683002	-0.0190828494	-0.05442005	-0.0043921493	-0.0023310922	-0.0732646658	0.0181544535	0.0326413511	-0.0371001869	0.145123113	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0250015	-0.0014833	0.00062507500225	2.20017889e-06	-0.056007	0.0103347	0.00010680602409	0.003136784049	-0.249021	-0.017074	0.000291521476	0.062011458441	-0.00475502	-0.00011359	2.2610215200400003e-05	1.2902688100000051e-08	-0.000119042	0.000127308	1.6207326864e-08	1.4170997764e-08	-0.00120966	0.00027	1.4632773156e-06	7.290000000000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80415.27939183637	61.04431944164389	6466617159.667104	3726.408936093463	110048.1487562666	-131.23320618912112	12110595044.68138	17222.154406676378	79229.66587350571	-170.95515527547104	29225.665115260414	6277339954.427356	85568.08365751807	64952.64322680962	0.83828	21.276655	0.11273709	0.0567227	-0.0912153572	0.0160855445	0.0202510938	-0.0771649785	0.0315248244	-0.014492872	-0.0652416935	-0.0540001685	0.0686189455	-0.0855688917	-0.0596154178	-0.1182055923	-0.0002435664	-0.0819516561	-0.1010372927	-0.0737094416	0.0064483655	-0.0027656358	0.0218001511	0.0258525297	-0.0028134412	-0.003251779	-0.043663806	-0.0752309393	-0.0189729936	0.0166058785	-0.0784841362	-0.0798755748	-0.0188853343	-0.0028706224	0.1410995599	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0383097	-0.0133082	0.00146763311409	0.00017710818724	-0.0653071	-0.0093001	8.64918600100001e-05	0.00426501731041	-0.303363	-0.054342	0.002953052964	0.092029109769	-0.00536245	-0.00060743	2.87558700025e-05	3.689712049e-07	-5.11962e-05	6.78458e-05	4.60305257764e-09	2.62105089444e-09	-0.00125012	-4.0459999999999975e-05	1.5628000143999998e-06	1.637011599999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80745.85898305984	330.57959122346074	6519893742.912185	109282.8661334704	109826.5899356734	-221.55882059319995	12061879856.898558	49088.31098264975	79487.09820036382	257.43232685810653	66271.402911579	6318198780.314281	85933.1788530492	65680.48038215947	0.845608	21.462639	0.122174155	0.0791535	-0.1062228198	0.0269458925	0.0232463522	-0.105695365	0.0144885168	0.0083589127	-0.0185455423	-0.0501783468	0.0944386381	-0.0277615058	0.0172216877	-0.0520595736	0.0144905036	0.0553539761	0.0886190353	0.0572842185	0.008367832	-0.0118648114	-0.0658020386	-0.0627251441	0.1528924006	0.1228313521	-0.0267846036	-0.0745339254	0.0789363484	-0.0018872156	-0.0108807004	-0.0970721796	-0.030506335	-0.0770574808	-0.0165811868	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0502631	-0.0119533999999999	0.00252637922161	0.0001428837715599	-0.0703281	-0.0050209999999999	2.5210440999999977e-05	0.00494604164961	-0.384983	-0.08162	0.0066618244	0.148211910289	-0.00571605	-0.0003535999999999	3.26732276025e-05	1.2503295999999994e-07	-7.48913e-05	-2.3695100000000003e-05	5.614577640100002e-10	5.608706815690001e-09	-0.00134442	-9.430000000000008e-05	1.8074651364e-06	8.892490000000013e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80797.62902351661	51.77004045677313	6528256855.821814	2680.137088895927	111002.42531669092	1175.8353810175176	12321538426.187546	1382588.8432526109	79594.49148908524	107.39328872141778	11533.318462401798	6335283075.406062	85816.59220450482	66575.04436883694	0.799127	20.282896	0.189221475	0.141594	-0.111566624	0.0284121629	0.0024283311	-0.0903859329	0.0122576615	-0.0366529269	-0.0017619243	-0.0716085149	0.1230006272	-0.0078012897	0.1171693483	-0.0200956778	0.0636039217	-0.0587675896	-0.0017739659	0.0965581018	-0.0695007065	-0.0948006204	0.1791985719	-0.0561691861	0.0575871627	0.1120760762	-0.0084147498	-0.0773170436	0.0453555183	0.0176419997	-0.0406637973	-0.0598698964	0.0900877525	-0.1088556632	0.0628293699	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.056221	-0.0059579	0.003160800841	3.549657241000002e-05	-0.087325	-0.0169968999999999	0.0002888946096099	0.007625655625	-0.338981	0.046002	0.002116184004	0.1149081183609999	-0.00789072	-0.00217467	6.226346211840001e-05	4.7291896089e-06	7.97622e-05	0.0001546535	2.391770506225e-08	6.36200854884e-09	-0.00142039	-7.597000000000007e-05	2.0175077521e-06	5.7714409000000115e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80879.79390324284	82.16487972623145	6541541061.8310375	6751.067460426079	110647.74450634173	-354.68081034919305	12242923364.340675	125798.47722996023	79429.88073349792	-164.61075558731682	27096.700855027357	6309105953.337705	85839.38232324705	67216.9492018785	0.7541379999999999	19.141008	0.14791519	0.100982	-0.1207642434	0.0350753063	0.0175332944	-0.094610465	0.03721821	-0.0525482186	-0.0289045218	-0.0499432074	0.1429291679	-0.0125748847	0.013278039	-0.0310868695	-0.0767432212	0.0468612453	-0.1718787255	0.0175579492	0.0935538276	-0.0028031086	0.0321021037	0.0124918021	0.0410165129	0.0331260393	-0.0254670526	-0.070339613	0.0436632256	0.0367935965	-0.0297521531	-0.076886223	0.0849946047	-0.014601313	0.0902321945	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0603582	-0.0041372	0.00364311230724	1.7116423840000006e-05	-0.0663153	0.0210097	0.00044140749409	0.00439771901409	-0.398144	-0.059163	0.003500260569	0.158518644736	-0.00676157	0.00112915	4.57188288649e-05	1.2749797225000014e-06	0.000171338	9.15758e-05	8.386127145639999e-09	2.9356710244e-08	-0.00136901	5.1380000000000176e-05	1.8741883801e-06	2.639904400000018e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80790.68345116489	-89.11045207794814	6527134532.506329	7940.672669536292	110217.23261560602	-430.5118907357101	12147838365.442606	185340.48806483595	79292.81430288461	-137.06643061331124	18787.206401073665	6287350400.071742	85589.60894453514	67045.47242172365	0.7252189999999998	18.407024	0.11256805	0.0594059	-0.1241036894	0.046241764	0.0268110167	-0.0982586	0.014055943	-0.0300006985	-0.0466948054	-0.0971864015	0.0237566577	0.0328294883	0.0311016145	-0.0048964834	-0.067507568	-0.0713477738	0.013433422	0.0265471132	0.0901404146	-0.1106655467	0.0385278281	-0.0286012709	-0.0324752252	0.080417106	-0.0432342914	-0.0842412407	0.0198747954	0.0100284101	-0.0374008681	-0.0764603308	0.0591701104	-0.0659698575	-0.0791626944	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0642672	-0.0039089999999999	0.00413027299584	1.5280280999999968e-05	-0.0371079	0.0292073999999999	0.0008530722147599	0.00137699624241	-0.410488	-0.012344	0.000152374336	0.168500398144	-0.00778293	-0.00102136	6.057399938490001e-05	1.0431762496000017e-06	0.000454031	0.000282693	7.9915332249e-08	2.06144148961e-07	-0.00133091	3.8099999999999896e-05	1.7713214281000002e-06	1.451609999999992e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80864.89832086569	74.21486970079422	6539131780.443946	5507.846884705865	110429.0902549342	211.85763932818367	12194583974.532404	44883.65934171078	79309.1193558342	16.305052949595847	265.8547516891242	6289936412.997956	85885.28557991293	67656.25897551746	0.712016	18.071899	0.07233075	0.0360489	-0.1300272815	0.0472493193	0.0196698648	-0.0977966451	-0.0226451924	-0.0646486214	-0.0470781999	-0.0773943955	0.0378074116	0.0737416027	0.019608112	-0.0510357526	-0.0908191342	0.0250990719	0.0361987893	0.0990026074	0.0134156552	-0.0510200461	-0.0950938276	0.0277762264	0.0420953843	-0.1185659827	-0.0471255963	-0.0846621304	0.0854376072	-0.0083530927	-0.0122047815	-0.0384698037	0.037038313	-0.0725670525	-0.1490858609	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0712569	-0.0069897	0.00507754579761	4.885590609000002e-05	-0.0659688	-0.0288608999999999	0.0008329515488099	0.0043518825734399	-0.423493	-0.0130049999999999	0.0001691300249999	0.179346321049	-0.00769949	8.34400000000006e-05	5.92821462601e-05	6.9622336000001e-09	0.000546134	9.2103e-05	8.482962609000002e-09	2.98262345956e-07	-0.00103695	0.00029396	1.0752653025e-06	8.64124816e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80707.64143603513	-157.25688483055274	6513723386.167615	24729.727826609727	109864.33452207744	-564.7557328567636	12070171999.978935	318949.03779458016	79236.31329586798	-72.80605996622762	5300.722367805933	6278393344.720944	85866.10072197605	66862.97618371296	0.726372	18.436275	0.1982232	0.133204	-0.1237670017	0.0472785076	0.0341465234	-0.1120578624	-0.0573324854	-0.0383259947	-0.0506689466	-0.0730796635	0.049600656	0.0775559773	-0.0072090202	-0.0181999015	-0.1089961563	0.1168560801	0.1743858401	-0.0867041379	-0.0378587074	0.0753446512	0.0068162764	-0.0544479843	0.0168793244	-0.0452396723	-0.0454306493	-0.0990010563	0.0874595424	-0.0361461789	-0.0221310135	-0.0426858185	0.020055447	-0.0766512094	-0.147498999	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0709531	0.0003037999999999	0.00503434239961	9.229443999999573e-08	-0.0908785	-0.0249097	0.00062049315409	0.00825890176225	-0.382096	0.041397	0.001713711609	0.145997353216	-0.00969329	-0.0019938	9.39598710241e-05	3.975238440000002e-06	0.000850488	0.000304354	9.263135731600004e-08	7.233298381440001e-07	-0.00137105	-0.0003340999999999	1.8797781025e-06	1.1162280999999997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
