global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
47904.264253268	n/a	2294818533.64693	n/a	77549.54236272717	n/a	n/a	6013931520.668415	47437.63393594385	n/a	n/a	2250329113.4406114	54371.57072260008	47894.884306586966	n/a	n/a	n/a	n/a	-0.0271638362	-0.0282531275	-0.1087797496	0.1392946807	-0.0153996217	-0.0215273104	0.0943834115	-0.0092861626	-0.0517757396	-0.0252498684	0.1236866984	-0.0274168755	0.0496665663	0.0195003591	-0.0424626871	-0.0108072838	0.0413349726	-0.139348109	0.0639849556	-0.0617999657	0.0324789809	-0.0577031868	0.0023820619	-0.1249504753	0.0220660502	-0.0326495867	0.0360765421	-0.0908568462	0.0338445681	0.0937363345	-0.0997632414	-0.0770737224	0.0850703948	-0.0343845518	0.0135845514	-0.0616251455	0.0697041102	-0.1274315296	0.0142442907	-0.0740829311	0.0398764637	-0.0812269637	0.1188551156	-0.0012590055	-0.0774373627	-0.0990795677	-0.0349053617	0.0118829108	-0.0073155013	0.1416121532	-0.1243478647	0.0449638699	-0.0224789552	0.1778934327	-0.0212214736	0.0608195185	-0.0514219431	0.0314435344	-0.1105708278	0.1144110042	-0.0941631179	0.0361195117	-0.0895357743	0.1261102167	-0.0672883494	0.0181632074	-0.0404656942	0.1302942233	-0.0627735956	0.0497585566	-0.0302603811	0.0491019151	-0.019416837	0.115169297	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0114544	n/a	n/a	0.00013120327936	-0.0239526	n/a	0.00057372704676	n/a	-0.0406757	n/a	0.00165451257049	n/a	0.000336592	n/a	n/a	1.13294174464e-07	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0
47879.938193267626	-24.32606000037049	2292488481.391128	591.7571951416251	77653.95675421099	104.41439148382052	10902.36514893653	6030136999.58487	47348.163216939785	-89.47071900406445	8005.009559104259	2241848560.0179696	54229.58817994218	47498.16959389488	1.057508	16.548714	0.06137307	0.032161	-0.0159981263	0.0581380679	-0.0951144748	0.0794707864	0.0679988744	-0.006020648	0.001525863	0.0735279097	0.0085874513	-0.0768817857	0.0377167377	0.0407328263	0.0778255905	-0.1155473741	0.1191644543	-0.0172630859	0.0443917949	0.0030676783	0.0387033952	0.0004287354	0.0321809569	0.0124483482	-0.0144323067	0.005210389	-0.0549337385	-0.0411219705	-0.0869898264	-0.0530820789	0.0181282991	-0.0942982582	-0.0683847423	0.0696683949	0.1055985581	0.0073922427	-0.1120832724	-0.0420978467	-0.0579294782	0.0123248084	0.0549279166	0.027362333	-0.0794942493	-0.0609389815	-0.0509697474	-0.0392499276	-0.0060069414	0.0062027913	-0.0536485839	0.1211891834	0.1370799494	-0.0782173081	-0.0535281492	0.0163423857	0.1217596611	0.1347253511	-0.0481389551	-0.0712260947	0.0098005166	0.0339751516	-0.079726353	0.0446370704	-0.0799147566	0.0685824297	-0.0020521236	0.0102881909	-0.1188654791	-0.0558096547	-0.0727039256	0.0306278099	-0.0148869322	0.0350354683	-0.0418524094	0.1179341735	-0.1115214309	0.0827813088	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.00365737	0.00779703	6.07936768209e-05	1.33763553169e-05	0.00124664	0.02519924	1.5541112896e-06	0.0006350016965776	-0.0288288	0.0118469	0.00083109970944	0.00014034903961	0.000238347	-9.824499999999998e-05	9.652080024999995e-09	5.6809292409e-08	-0.0	0.0	0.0	0.0	0.000232353	0.000232353	5.3987916609e-08	5.3987916609e-08
47914.32081640579	34.38262313816085	2295782139.2974567	1182.164773860794	77772.2820603391	118.32530612811388	14000.878070311865	6048527856.872943	47425.52314770706	77.35993076727755	5984.558888317975	2249180245.8336983	54313.853693522295	47716.3534485534	1.044043	16.337999	0.0711918	0.0401159	0.0247158951	0.0841393085	-0.0653553322	0.061998363	0.1249431657	-0.0428387943	-0.0067186879	-0.0136250927	0.0699555969	-0.0979585719	-0.0589061676	0.0581745638	-0.0557124271	-0.0705505708	-0.0045486893	-0.062482201	0.0758572137	-0.0478955152	0.0287419637	-0.0576282923	0.0972602284	-0.0297587038	0.0061610794	-0.0133758778	0.0337657756	-0.0395993547	-0.0997720999	-0.0030639243	0.1372592859	-0.0872067302	0.0666905436	-0.0060605684	-0.0067052882	0.0267547125	0.0970874109	0.0371337072	-0.0229945181	0.048952747	-0.1812564813	-0.0824280801	0.162992003	-0.0036633851	-0.0152216548	0.1874043248	-0.0114402599	0.0332696705	-0.0013352815	0.1184517957	-0.080252168	0.0612105317	0.0457722987	0.1207580189	0.0504546061	0.0762093629	-0.0832164911	0.0230936404	0.01063674	0.101208566	-0.0059587877	-0.0723762345	-0.1255414503	-0.0263468776	-0.1191374367	-0.0100567919	-0.1087833178	-0.0220743299	-0.0985038981	0.0005023033	0.0455519537	0.0949212604	-0.0191099267	0.0130493547	-0.0797367401	-0.0776725201	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.00451638	-0.00085901	7.378981801000005e-07	2.03976883044e-05	-0.0217112	-0.02295784	0.00047137620544	0.0005270624174656	-0.0567649	-0.0279361	0.00322225387201	0.0007804256832099	0.00049768	0.000259333	6.725360488900002e-08	2.476853824000001e-07	-0.0	0.0	0.0	0.0	0.000361797	0.000129444	1.6755749136000004e-08	1.30897069209e-07
47814.163667386056	-100.15714901973116	2286194247.2115808	10031.454499760632	78058.26980136303	285.9877410239278	81788.9880159692	6093093484.382383	47367.88139132368	-57.64175638338202	3322.5720789611614	2243716187.502508	54225.57559604956	47652.04275492574	1.160451	18.159645	0.065437767	0.041514	0.007412833	0.1218124338	0.0232214788	0.1288051437	0.0721897295	-0.0694993013	-0.0854792707	0.0137000427	-0.059422224	0.0012363469	-0.0980557591	0.0604283499	-0.0428257294	-0.0085051499	-0.1216149805	0.0449083878	0.0581875342	-0.07984835	-0.0030481521	0.0867227715	0.1653368736	-0.0258420287	-0.0492864805	0.0488641107	0.0753389198	0.0659533415	0.1103963679	0.0521449691	-0.0278332695	-0.0656828388	0.1275136348	-0.1517123357	-0.1073670307	-0.0376535983	-0.1626664829	-0.0990437512	-0.0612876667	0.0093146577	0.1340464922	0.030251623	0.1636910575	-0.0018614192	0.0663813567	-0.0285857317	0.0592536788	0.072898959	-0.0542568246	-0.017047818	-0.020587499	0.0306222746	0.0538070471	-0.0121182572	0.1573045587	-0.0405138152	-0.0638350415	-0.1378756474	-0.0516769307	0.1501120212	-0.0643784346	0.0254480019	-0.0184751464	-0.1490255138	-0.0275005798	-0.0471798642	-0.2295454649	-0.1210836404	-0.0407986853	-0.056509044	-0.0214449557	-0.1262447796	-0.002670475	0.0108502474	-0.0237877744	-0.0432345903	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-2.7353e-05	0.004489027	2.0151363406729003e-05	7.48186609e-10	-0.0254182	-0.0037069999999999	0.0006460848912399	1.3741848999999988e-05	-0.0199148	0.0368501	0.00039659925904	0.0013579298700099	0.000261716	-0.000235964	5.5679009296000016e-08	6.8495264656e-08	-9.55328e-05	-9.55328e-05	9.12651587584e-09	9.12651587584e-09	0.000285461	-7.633600000000004e-05	5.827184896000005e-09	8.1487982521e-08
47743.36580246698	-70.79786491907726	2279428978.1481733	5012.33767709991	77399.2710653535	-658.9987360095256	434279.3340621524	5990647161.448068	47386.95914713541	19.07775581172609	363.9607668118487	2245523897.21228	54182.52395901996	47195.14857311878	1.221196	19.110239	0.0783048558999999	0.0517281	-0.1056986216	0.0081683323	0.0685824859	0.154345896	0.0457353324	0.0312291458	0.0266890983	-0.1266942853	-0.1207208381	-0.1108853016	0.0399380864	0.0474094134	0.043539947	0.0275545791	0.0277198673	0.1084347525	-0.0758305352	-0.1310271088	0.0212346067	-0.0577350158	0.0511438599	0.081261445	-0.0206205412	0.0727582954	-0.0016774392	0.0137675533	-0.0110761731	0.0119875757	0.0502021769	0.0122189227	0.0754288876	-0.019777044	0.022503408	-0.1200656955	0.0943370552	0.1086134369	0.0456359628	-0.000392429	0.0877212273	0.010151858	-0.1038769542	0.0296173892	0.0169696965	0.0955662735	0.0219991583	-0.0808665799	-0.0311156373	-0.0279351624	-0.0864608443	-0.1222232557	-0.012177359	-0.0577425675	-0.1107933495	0.0416838632	-0.1032086881	-0.1239364386	0.0001877535	0.0792972665	0.0025855325	-0.0923495771	-0.0306008821	-0.0572891713	-0.019027125	0.0857419508	-0.1333578046	0.0406274837	-0.0053272606	0.0708104966	-0.0303246713	-0.087200028	-0.0288598532	0.0139861322	0.0087284999	-0.0200435926	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-6.08189e-05	-3.34659e-05	1.11996646281e-09	3.69893859721e-09	0.0137374	0.0391556	0.00018871615876	0.0015331610113599	-0.023299	-0.0033842	0.000542843401	1.1452809640000003e-05	0.000851409	0.000589693	3.477378342490001e-07	7.24897285281e-07	-2.6469800000000003e-23	9.55328e-05	7.006503120400002e-46	9.12651587584e-09	0.000256055	-2.9406e-05	8.647128359999998e-10	6.556416302499999e-08
47780.33086471231	36.96506224533368	2282960017.54138	1366.4158268013937	77070.84346257203	-328.4276027814776	107864.69026878804	5939914912.032281	47366.691541222055	-20.267605913351872	410.7758494589358	2243603467.561277	54184.89321012854	47174.95179403116	1.225932	19.184338	0.0827705311	0.0469508	-0.1294174401	-0.038018864	-0.0970857851	-2.18108e-05	0.0272423188	0.0593723785	0.0917471142	0.0604413647	-0.0739273988	0.0473228254	-0.0351930703	0.0320069727	0.0395533898	0.0151691124	-0.0540224215	-0.0229839314	-0.1528585018	0.0075695538	0.1236510896	0.0186523846	0.0974041878	-0.1402269459	0.0032684032	0.0652748888	0.0019271978	0.0463188874	0.0607883276	-0.0106499984	0.2082711565	-0.0118346911	-0.0179427498	-0.0804154765	0.0855866889	0.0777162282	0.0537857572	0.0786662239	0.117101631	0.0391004258	0.1341116581	-0.0239828363	0.0393503095	0.0433787243	-0.0754967365	-0.083046808	0.0041243541	-0.1142313765	-0.0058535039	0.0155147765	0.0013910488	0.1475142887	-0.0067280929	0.0135124199	-0.1755645556	0.082102307	0.1109419476	-0.1294124383	-0.1173011261	0.0212926727	0.0034892516	-0.0784064624	0.1029163975	-0.0734080757	-0.0405775032	-0.0395310755	0.0735071057	0.1303983893	-0.0308650435	0.1039047788	-0.1518568071	0.0064960226	-0.0496390397	0.0400957395	0.1507038349	-0.1651580846	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0100962	-0.0100353810999999	0.0001007088738222	0.00010193325444	-0.0198334	-0.0335708	0.00039336375556	0.0011269986126399	-0.0198779	0.0034211	0.00039513090841	1.170392521e-05	0.00031644	-0.0005349689999999	2.861918309609999e-07	1.0013427360000002e-07	-0.000161507	-0.000161507	2.6084511049e-08	2.6084511049e-08	0.000237666	-1.8388999999999976e-05	3.3815532099999905e-10	5.6485127556000013e-08
47883.6015664964	103.27070178408758	2292839298.978976	10664.837846977947	77761.66843971632	690.8249771442934	477239.1490464135	6046877078.528373	47520.94474482343	154.25320360137266	23794.050821286528	2258240189.4405613	54204.45120745446	47434.782215965184	1.138721	17.819593	0.0989730255	0.05325	-0.0491401084	0.0438694001	-0.0650905338	-0.0865308003	0.0007945619	0.0176221268	-0.0462323286	0.1259212613	0.0854358916	-0.0053186451	0.0235109051	-0.0509509137	-0.0436725895	-0.0778548989	-0.0652473627	-0.0500866303	0.0106616627	-0.0401446832	-0.0592495001	-0.0908176007	-0.0656012934	0.0743936303	0.0331030009	0.0092492737	-0.0467768835	0.0467829565	0.0913010242	-0.0869795652	-0.0191603532	0.010766674	0.05367834	-0.044932429	0.0291857484	-0.027407911	-0.019289096	0.0480994783	-0.01305343	-0.0408542401	0.0673826247	0.0270525187	-0.0941892061	-0.0821966043	0.0195700939	-0.0624883842	0.0203727375	0.1042035661	0.0380973875	0.0270141586	0.1754416904	-0.0222100612	0.0657663089	0.0415823763	-0.0501756475	0.0348939151	-0.086365015	-0.0153650039	0.0136125706	-0.1139728578	0.0309510705	0.1452256842	0.0522065046	0.0378877275	0.0637828996	0.0681698298	-0.0475373199	0.0360626346	0.0285884198	-0.0584850458	-0.0092902658	0.0190528545	-0.0873310437	0.0222988434	0.0147160039	0.0422232566	0.102005852	0.1002367339	0.0973108962	0.0932621027	-6.06145e-05	0.0100355855	0.0001007129763278	3.67411761025e-09	0.00719164	0.02702504	5.17196858896e-05	0.0007303527870016	-0.0451889	-0.0253109999999999	0.0020420366832099	0.0006406467209999	0.000926882	0.0006104419999999	3.7263943536399996e-07	8.591102419239999e-07	-0.000182974	-2.1467000000000003e-05	3.3479484676e-08	4.6083208900000006e-10	0.000137547	-0.000100119	1.0023814161000004e-08	1.8919177208999995e-08
47949.710934722425	66.10936822602525	2299174778.723439	4370.448567244197	77961.20365830009	199.5352185837692	39814.30345527254	6077949275.850943	47446.73722132241	-74.20752350101975	5506.756544154398	2251192872.949221	54319.96676691335	47854.65568123283	1.085651	16.989122	0.0382624434999999	0.0257443	0.0143366631	0.0751473398	0.0469772655	-0.1308206931	0.0181783588	0.0349060099	-0.1282895953	-0.0350708882	0.051028676	0.0139937846	-0.0881213412	0.0567964542	-0.1416277299	0.0285176726	-0.0017519973	0.0316875657	0.1289142182	0.0457504052	-0.0934630247	0.0092504221	0.0070810058	-0.0140928862	0.1012953228	-0.1278114183	0.0485533971	0.0155697149	0.0214812813	-0.0375176842	-0.0122972744	0.0914576545	0.0164902634	0.0019130812	0.0771444936	-0.0145405051	-0.1176133877	-0.1036087321	-0.048968052	0.0518292023	-0.0141740471	0.0291656089	0.0764544793	-0.0280626623	0.0069105007	-0.0624438724	0.0553425272	0.0767575438	-0.0109168136	0.0341260539	-0.0902482597	0.0749066801	-0.0791648782	0.0041850469	0.03681264	-0.0246971812	-0.0062542889	0.0875771605	0.0062869566	-0.1485001571	-0.0403746896	0.1226936579	0.091067315	0.107031631	-0.1277360662	0.0526668629	0.080304417	-0.0320600632	0.0196510095	-0.0538245349	-0.0513164097	-0.0451956661	-0.0068620683	-0.0263818646	-0.0058088926	-0.1004144484	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.000118198	-5.75835e-05	3.3158594722499996e-09	1.3970767204e-08	0.0276524	0.02046076	0.00076465522576	0.0004186426997776	-0.0450242	0.0001646999999999	0.00202717858564	2.7126089999998944e-08	0.000596886	-0.0003299959999999	1.0889736001599997e-07	3.56272896996e-07	-0.0002039	-2.0926e-05	4.157521e-08	4.3789747599999977e-10	0.000138213	6.660000000000238e-07	4.435560000000317e-13	1.9102833369000006e-08
47996.660678019376	46.949743296951056	2303679436.2409315	2204.2783956496005	77434.70123767176	-526.502420628327	277204.7989274877	5996132955.767485	47356.74113551194	-89.99608581046778	8099.295461205079	2242660930.9758887	54099.7533547684	47930.459620482055	1.02941	16.109018	0.035988653	0.0267003	-0.0041026591	-0.0349723824	0.1286067352	-0.0962923534	-0.0179549995	0.0666690432	-0.0470393341	-0.0895588179	-0.020862039	0.0165645859	-0.0034414374	0.0388010319	0.0281851924	0.0816642412	0.0611781617	-0.0088683027	0.09417317	-0.0390511646	0.0564570866	0.0659239752	-0.0602692452	-0.0730770974	0.0643937609	-0.0515087735	-0.0371995533	0.0476371617	-0.0494402944	0.1302080701	-0.0797894766	-0.0158326908	-0.0226205525	0.0588420026	-0.0782751203	0.0278745806	-0.0311986799	-0.0069728972	-0.0746932829	0.0495042578	0.0412934627	0.1580340765	-0.1068047442	-0.0858928118	-0.0043692295	0.0271533035	0.0632431016	-0.0286527508	0.0185869607	-0.0468855684	-0.0786881884	-0.0419143326	0.0558168818	-0.0561707579	0.0358598504	0.0447542257	0.012965567	0.1085528262	0.0136102161	-0.0406062011	-0.059554236	-0.1196352	0.1617098181	0.0881103518	0.0423207715	-0.0631459029	0.0961895365	0.0054713697	-0.0149505129	-0.0889821957	-0.028134673	-0.0723116621	-0.006570502	-0.0399943887	-0.1415493558	0.0069032653	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.000102585	1.5613e-05	2.4376576900000006e-10	1.0523682225e-08	0.00238006	-0.02527234	5.664685603599999e-06	0.0006386911690756	-0.0450142	1.0000000000003062e-05	0.0020262782016399	1.0000000000006124e-10	0.000470394	-0.000126492	1.6000226064000006e-08	2.21270515236e-07	-0.000166391	3.7509e-05	2.7685964881e-08	1.4069250809999998e-09	0.000188026	4.981299999999998e-05	2.481334968999998e-09	3.5353776676e-08
48023.672707391655	27.01202937227936	2306273140.306674	729.6497308088827	77501.55183746121	66.85059978945355	4469.002692209688	6006490537.214687	47359.45159663999	2.710461128051975	7.346599526680784	2242917655.5344863	54031.14576435912	48312.18988144424	1.123491	17.581274	0.0225003131	0.0116679	-0.0081643837	-0.1561973443	0.0280557181	-0.0205210088	-0.0259636308	0.0676326824	-0.0150174365	0.0008306398	0.0020806881	0.1985617231	-0.0137295428	0.0622336591	-0.0027797818	0.0262316922	0.1956823167	-0.0652865568	0.0492945679	0.0363908495	0.0070608611	0.1412936823	0.0298182843	-0.0609744327	0.0398839573	-0.0772295014	-0.0473153329	-0.0253832855	0.0154868188	0.1304851985	-0.111862587	0.0892738585	0.0799789565	0.0739793095	0.0353450455	0.0404006776	0.0208340731	0.0215938537	0.1096787517	-0.1107816422	-0.0959758819	-0.1089006139	0.0014858716	-0.0261051354	-0.0744965617	0.1375045563	0.0890786986	-0.0676657965	0.0893304767	-0.0609128325	0.0461201037	-0.0409143312	0.0907886461	0.0579105487	0.1860312628	-0.0416637695	-0.1031477497	-0.0307215312	0.0755944847	-0.1238513133	-0.0136543863	-0.0394208215	0.0308787985	0.0312964174	-0.0326731008	-0.0541336205	0.1848507078	-0.0497619259	-0.0381092764	-0.0273843367	0.0086770078	-0.0023656606	0.1203315251	-0.1444828617	0.0906118469	-0.0131722021	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-9.43119e-05	8.2731e-06	6.844418361e-11	8.894734481609999e-09	0.0064995	0.00411944	4.224350025e-05	1.6969785913600003e-05	-0.0393689	0.0056452999999999	0.00154991028721	3.186941208999999e-05	0.000314491	-0.000155903	2.4305745409e-08	9.890458908100003e-08	-0.00022345	-5.705900000000001e-05	4.99299025e-08	3.255729481000001e-09	0.00022961	4.1584e-05	1.729229056e-09	5.27207521e-08
