global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
48100.60815651725	-53.68445521311514	2313668505.026814	2882.020731528966	78463.32236435835	204.2195694867405	41705.63256134964	6156492956.453217	47307.10289643469	39.03769416585419	1523.9415657867664	2237961984.45386	54881.40913554908	49914.8358054783	1.118805	18.040483	0.05649021	0.027022	0.0617614872	-0.1240167798	-0.0408588641	0.0243266864	-0.0877091955	-0.0020503949	-0.0432773484	0.0484485103	0.0644457649	0.0606832902	0.0316151227	-0.0216507623	0.0461753915	0.0032695301	-0.0377561549	-0.0014469745	0.034748849	0.0740827489	-0.0135874204	-0.0445764442	-0.0766040072	-0.0715457195	-0.0156315447	-0.0717990679	-0.001173818	0.0181119384	0.025519807	0.0368041598	0.0218137104	0.0487470343	-0.0546868252	-0.0703702473	0.0355852243	0.0539401456	-0.0009033933	0.0681443826	0.0281946271	-0.0338136685	-0.0858254713	0.004385698	-0.0782812598	0.0717841033	-0.0906047572	-0.0553367952	-0.0191997279	-0.0781102485	0.0363923755	-0.1117502223	-0.0545256434	-0.0281512732	-0.0288657875	0.0354263994	0.0969269553	0.0126776844	-0.0297929406	-0.0598594059	-0.0699202836	-0.0277972876	0.0632447032	0.050352312	-0.0813961614	0.0838442117	0.0548136857	0.0125098475	0.056326521	-0.0744733004	-0.1182887467	-0.0521633157	0.0513613682	0.016024421	0.0556749242	0.0451867445	0.0072058412	0.01862235	0.042381328	0.0262038071	0.0659246866	-0.0066199726	-0.0190911732	0.0413770297	-0.0082773641	0.01127927	-0.020807573	-0.0187750402	0.0059594855	0.0676961219	0.0114836799	-0.0504525426	-0.0872418366	-0.0805474108	-0.0337059503	-0.0307938	0.0054718	2.9940595240000025e-05	0.00094825811844	-0.00839729	0.01940431	7.05144793441e-05	0.0003765272465761	0.0461913	0.0138831999999999	0.0021336361956899	0.0001927432422399	-0.00144378	0.00017097	2.923074090000004e-08	2.0845006884e-06	-0.000313529	-3.032300000000001e-05	9.8300433841e-08	9.194843290000007e-10	0.000301813	0.000153325	2.3508555625e-08	9.1091086969e-08
48126.78719882571	26.17904230846034	2316187646.081054	685.3422561881564	77850.82419361788	-612.4981707404659	375154.0091604169	6060750827.625599	47301.92337710984	-5.179519324854482	26.82742043654103	2237471955.17397	54759.1711411988	49959.1159336256	1.153759	18.604107	0.05312825	0.0252846	0.0817858962	0.0373481025	-0.0961180988	0.0795034959	0.0205643524	0.0249385484	-0.0277473456	0.0940119316	0.0907766673	-0.0476239125	-0.0256023047	0.0318802174	0.0096961445	-0.0754988373	-0.0360642033	-0.0145040532	-0.0074786589	-0.0450113407	0.0835239178	-0.0035283197	0.0808207651	0.016693571	0.0516649325	-0.0194361004	0.105800879	0.0621700734	-0.0084882417	-0.0149819107	-0.0580271276	-0.0674087163	-0.0637976097	-0.0378656116	-0.0853179966	-0.0762468721	0.0526391245	0.0393432756	0.0223509575	0.0229454878	-0.0142546732	0.027990201	-0.031404605	-0.0955500525	0.0107329524	0.1299086473	-0.0166299366	0.0458622299	0.0193911376	0.0136599611	0.0871131281	-0.004555755	0.0646611633	-0.0288897057	0.0311512245	-0.0281041089	-0.0860953564	0.0652728583	-0.0403514795	-0.190426508	-0.0879138045	-0.0303131284	-0.0333352125	-0.0187349863	0.0370959662	-0.0141632483	-0.0345847068	0.0474731378	-0.0286609	-0.0329594031	-0.0155240487	-0.0389959187	-0.0936496877	-0.0024031979	0.0726400815	0.0470431803	0.0187649612	0.0158970812	0.0202477212	-0.023154468	-0.1009662038	-0.0315681352	-0.0839544758	0.0782967617	0.0777628381	-0.0495928394	-0.0395568424	0.0669300076	0.0091959462	-0.0532778955	-0.0882912116	-0.0777974171	-0.0272052302	-0.0328113	-0.0020175	4.070306250000008e-06	0.00107658140769	-0.0022673	0.00612999	5.140649289999999e-06	3.75767774001e-05	0.0259902	-0.0202010999999999	0.00067549049604	0.0004080844412099	-0.00161475	-0.00017097	2.923074090000004e-08	2.6074175625000004e-06	-0.000225489	8.804e-05	5.0845289121e-08	7.751041600000001e-09	6.52298e-05	-0.0002365832	5.597161052224002e-08	4.254926808039999e-09
48205.90147375866	79.11427493295196	2323808936.8977275	6259.06849816671	77945.06187169692	94.2376780790364	8880.7399697281	6075432670.182661	47243.04809044765	-58.875286662187136	3466.2993795547104	2231905592.876349	54744.51246726401	50719.28476642111	1.145867	18.47686	0.05408814	0.0265649	0.0496656987	0.0874826367	0.0211474118	0.0342404483	0.0538683446	0.0331480851	-0.0116404197	0.0429007382	-0.0906798113	0.0586041992	0.0223377249	0.0493676023	0.0295538014	-0.0207585135	-0.0452821007	-0.096560195	-0.0387011252	-0.0251911151	-0.0509736338	0.0451915543	0.0332563197	-0.0328743643	-0.0199435808	-0.1134245646	-0.1345385637	-0.0578730707	-0.0165758538	-0.1397232748	0.0327960662	0.0555525151	0.1220590334	-0.0794571085	-0.1396726216	0.0291062678	-0.0314851336	0.0416193059	-0.2213405172	0.0412896454	-0.0247720683	0.1195803013	-0.0112489105	0.0288572888	0.0650427288	-0.0633787241	0.0682153251	0.0238974286	-0.0179111335	0.0742504408	0.0286988105	0.0074104863	0.0796083993	-0.0401804256	-0.0294274461	-0.0178798876	-0.0333918979	-0.0495182213	0.0696999483	-0.0089529005	-0.1071243657	-0.0963150721	-0.0544871309	0.0308414617	-0.0615802413	-0.0689219231	-0.0152701285	-0.0505847167	-0.0745989334	0.1369344242	0.1311271498	0.0268842506	-0.0170222281	0.0232879347	0.0903791149	-0.0015460981	-0.1130920717	0.0312679567	-0.0426491551	0.1073779976	0.1813432433	0.0522711419	-0.0032339683	-0.0006786958	-0.0986747477	-0.0198194906	0.0883145445	0.0661529778	0.0069022137	-0.0560250558	-0.0891102449	-0.0747303301	-0.020544859	-0.0324693	0.000342	1.169640000000014e-07	0.00105425544249	-0.0084052299999999	-0.0061379299999999	7.064789135289833e-05	3.767418468489878e-05	0.0118683	-0.0141219	0.00014085654489	0.00019942805961	-0.00133806	0.00027669	7.65573561e-08	1.7904045636000002e-06	-0.000445412	-0.000219923	1.9839184974400002e-07	4.8366125929000016e-08	0.000238343	0.0001731131999999	2.996818001423999e-08	5.680738564899999e-08
48298.17868222796	92.27720846929878	2332714064.02042	8515.083202886428	78168.61769373277	223.55582203585072	49977.20556612496	6110332792.148952	47301.59303143346	58.54494098581199	3427.510115032209	2237440703.3113546	54881.392693988346	50821.40669821034	1.099848	17.73481	0.0970588299999999	0.0528696	-0.0006024142	0.036683835	0.0514481409	-0.0005366644	0.0548085692	0.0167696837	-0.0025033468	-0.0799681567	-0.1435706089	0.0248386681	-0.0014772493	0.0174913562	0.0605430033	0.0420228808	0.1864360072	-0.0164324547	0.1669669103	-0.0541468875	0.0347963637	0.0934120467	-0.0104283213	-0.0418566416	-0.0018711478	-0.025920126	0.0786181022	-0.055587545	-0.0371115731	0.0069733748	0.0141653503	-0.1074785685	0.0200767394	-0.0697250989	0.0783150855	0.0656246722	-0.0528821118	0.0100750496	0.0143920681	0.0538408501	0.056096554	0.0519516832	0.1352592287	-0.0042595373	-0.0134611901	-0.0027216168	0.0500214551	-0.0054318148	0.0679934049	0.0946385138	-0.051786664	0.0109572016	0.0296719231	0.0148690483	-0.0398626921	-0.0502529149	0.0589054496	-0.1918814601	-0.0243841709	0.1430365745	-0.0094778717	-0.1153484734	0.0138780591	0.0258047246	-0.0184926318	0.1042818515	-0.0890083508	0.0877548376	-0.0431828085	-0.0771616198	-0.0020334305	-0.0677548169	0.0230436624	0.0306441209	0.0280175027	-0.1031827712	0.0508654869	0.0309572583	0.0157172305	0.0179461503	-0.1676737709	-0.0514703619	0.1207011327	-0.0010255614	-0.0851925392	-0.1187676049	-0.1254230546	0.0653651592	0.0046039787	-0.0586899915	-0.0896967997	-0.0713586509	-0.0137639224	-0.0400882	-0.0076188999999999	5.804763720999997e-05	0.0016070637792399	-0.0391362	-0.0307309700000001	0.00153164215044	0.0009443925171409	0.0259969	0.0141286	0.00067583880961	0.00019961733796	-0.00201793	-0.0006798699999999	4.622232168999997e-07	4.072041484899999e-06	-0.000406788	3.8624000000000015e-05	1.65476476944e-07	1.491813376000001e-09	6.52298e-05	-0.0001731131999999	2.996818001423999e-08	4.254926808039999e-09
48272.310867356966	-25.867814870995065	2330215996.4747496	669.1438462000733	78492.78986313764	324.1721694048756	105087.59541666336	6161118060.498684	47392.977212267615	91.38418083415309	8351.068506729192	2246094289.0425177	54908.36086099341	50792.68652051843	1.182904	19.074078	0.0686766099999999	0.0364597	-0.0251234831	-0.0686515378	0.0469198943	-0.0772533923	-0.0134244555	-0.0053127271	0.1229058714	-0.0984961655	0.0272043736	0.0186381155	-0.0498503455	-0.0697364951	0.0865116392	0.0731576572	-0.0412596416	0.0098673362	-0.0134989456	-0.0617544302	0.0689184596	-0.0578115729	0.0710903232	0.0003105551	-0.0671371954	-0.0113594405	0.0487149596	-0.0509009283	0.1209267843	0.1074222385	0.025694093	-0.001123161	-0.1630435664	-0.0337902219	0.0661017035	0.0021896651	0.0174157042	0.0379748814	0.0389252414	-0.0039831187	0.01743294	0.0486575294	0.0053797551	0.0290866268	0.1367719648	-0.0814982159	0.0001220117	-0.0132769978	0.0288630255	-0.1379732614	0.1332686948	0.0006852202	-0.0994215882	0.0920060275	-0.0477610638	-0.0338998678	0.0006443775	0.09034979	-0.0084616507	0.0898836721	-0.0405193168	0.0293140667	0.0056777415	0.0372474337	-0.0940649182	0.0553472325	-0.0594407187	-0.000807747	-0.0407653541	-0.0465960176	0.0573786871	0.0542414563	-0.0344045898	-0.042051872	0.025086402	0.181418778	0.0134016569	0.0197087354	-0.129313769	-0.172794719	0.0371625061	0.0186479947	-0.0358215073	0.0969115546	-0.0053112527	0.0737568124	0.0517922798	0.0645666803	0.0023027404	-0.0612687916	-0.0900493458	-0.0676961219	-0.0069022137	-0.0181087	0.0219795	0.0004830984202499	0.0003279250156899	-0.013567	0.0255692	0.000184063489	0.00065378398864	0.0212473	-0.0047496	0.00045144775729	2.2558700159999995e-05	-0.00187779	0.0001401399999999	1.9639219599999932e-08	3.5260952841e-06	-0.000340495	6.629299999999998e-05	1.1593684502500001e-07	4.394761848999998e-09	0.000186363	0.0001211332	1.467325214224e-08	3.4731167769e-08
48180.34826979502	-91.96259756194922	2321345959.39874	8457.119350341029	78696.41335880055	203.62349566290504	41462.52798598111	6193125475.539202	47268.42798663772	-124.54922562989668	15512.509605006911	2234304284.327956	54972.4970647952	50372.315685239046	1.076108	17.352007	0.02228081	0.0109593	-0.0094261664	-0.1260308357	-0.058162429	-0.0770858422	-0.0686122274	-0.0776344013	0.025917911	0.0173520644	0.0030945048	0.0975707832	0.0232748214	-0.0014554076	-0.0248266336	-0.0456287302	-0.0047566973	0.0856200497	-0.0421703522	0.0080698843	-0.055290956	-0.0659936254	0.0936630792	-0.0512374393	0.0082610022	-0.0574315341	-0.0679436922	-0.0589989658	0.0393612002	0.0443812796	0.0712640985	0.0136100104	0.0218482165	-0.0006412921	0.1117554934	-0.0427674548	-0.0344714145	-0.1091073343	-0.1460503288	-0.0914607391	-0.0428941659	-0.0659935071	0.0085216538	0.0287726565	0.045498308	-0.0391702782	-0.0463622553	0.1061996168	-0.0512317361	-0.0264848256	-0.0776378099	0.0326093646	-0.060720084	-0.0155263492	0.0333259683	0.0848447402	-0.1159197388	-0.0212642948	-0.00193244	0.0338963886	0.0281645896	-0.0009611611	-0.0628165283	-0.0470170055	0.0019014983	0.0253320071	-0.0932062323	-0.0784730287	0.0066664154	0.0460744797	0.0369014304	-0.0117056145	-0.0545461151	0.0157001153	-0.0607836275	0.0404677021	0.0017133423	0.0094155211	-0.0613825139	-0.0630795454	0.1006349673	0.0140713735	0.0927949712	-0.0017437487	-0.0337433455	0.0940793706	-0.0374214981	0.0637576713	0.0	-0.0637576713	-0.0901669635	-0.0637576713	-0.0	-0.0181304	-2.1700000000002967e-05	4.708900000001286e-10	0.00032871140416	-0.0194306	-0.0058636	0.0003775482163599	3.438180496e-05	0.0280737	0.0068264	0.00078813263169	4.659973696e-05	-0.00182539	5.239999999999997e-05	2.745759999999997e-09	3.3320486521e-06	-0.000358344	-1.784900000000001e-05	1.2841042233600004e-07	3.1858680100000035e-10	6.52298e-05	-0.0001211332	1.467325214224e-08	4.254926808039999e-09
48086.87765887279	-93.4706109222243	2312347802.979399	8736.755106173836	78144.67295747645	-551.740401324103	304417.47045328224	6106589911.630951	47226.79690939946	-41.63107723825669	1733.1465920176945	2230370346.3216624	54779.33298022599	49894.65026828932	1.101722	17.765022	0.0720328999999999	0.0400138	0.0668917355	-0.038905264	-0.089922239	-0.0205423749	-0.0489651416	-0.020599861	-0.0913360189	0.0513184813	0.0046432415	-0.0185590633	0.021265324	0.0550723647	-0.0003280399	-0.0489308048	0.0202697253	0.0385049877	-0.0612239321	-0.0022880702	0.0029693895	0.0437604785	-0.0472427102	-0.05750269	0.0585277189	0.0218215564	-0.0728857588	0.0363881608	-0.0279685657	-0.0380618995	-0.0635027134	0.046529733	0.0772849913	0.0234767549	-0.0782723954	-0.0160866198	0.0461048936	0.0411773455	0.0635693345	-0.0365490295	0.0338063396	0.0345242367	-0.0387191843	0.1356498244	0.0048120414	0.0221069981	0.0578763744	0.0167695913	0.0244334867	-0.0239825791	0.0952608794	-0.0159415121	0.0267906698	-0.0436469075	0.0860831169	-0.0109991912	-0.0148158554	-0.0475626094	0.0223731022	-0.0625850631	0.0345081506	-0.0438809992	-0.1045509061	-0.0104602435	0.0701748064	0.0395069624	0.0429967078	0.0103450087	0.0674390744	0.0224216899	-0.0793040956	0.0570237697	-0.0622287378	0.0002156662	0.0481448353	-0.0069338034	-0.012321553	-0.0549453847	0.045046062	0.0302100781	0.0301095147	0.0085045865	-0.0672028336	0.0088764832	-0.0535892607	0.0200430358	0.0522776456	0.0629382642	-0.0023027404	-0.0661529778	-0.0900493458	-0.0595593517	0.0069022137	-0.0273858	-0.0092553999999999	8.566242915999994e-05	0.0007499820416399	-0.0391553	-0.0197246999999999	0.0015331375180899	0.0003890637900899	0.0515251	0.0234513999999999	0.00265483593001	0.0005499681619599	-0.00220735	-0.0003819599999999	1.4589344159999984e-07	4.872394022499999e-06	-0.000368412	-1.0067999999999958e-05	1.35727401744e-07	1.0136462399999915e-10	6.52298e-05	0.0	0.0	4.254926808039999e-09
48115.23227123724	28.354612364448258	2315075576.515109	803.984042338122	77822.95685083726	-321.71610663918545	103501.25327107577	6056412613.007278	47249.63630595646	22.839396556999414	521.6380350878769	2232528131.045159	54668.81441082568	49850.25361401102	1.190775	19.200989	0.048586	0.0244183	0.1338667201	0.0701102642	0.003194291	-0.0221017595	0.0430465725	0.0493738444	-0.0989561623	-0.0289791179	-0.0737197984	0.0283075617	-0.0181860194	0.0581316156	-0.1305745328	-0.0023804217	0.0239521761	-0.0192634897	0.0555263867	-0.052754093	-0.0729740105	-0.0353429838	0.0523775893	0.0437723644	0.0460273098	0.0669553936	-0.1513000437	0.0891548327	0.1183255535	-0.030583629	0.0072504496	0.0371655091	-0.2015993232	-0.0238813954	0.0206086535	-0.0106753999	0.1104269911	-0.0109567368	-0.083463977	0.1079731315	0.0523658839	-0.028912999	-0.0439084008	0.0578859366	-0.0028449414	-0.1020831419	-0.0012736333	0.1108111957	0.0111843049	-0.0045888276	-0.0079412642	-0.0122663123	0.0960234799	-0.0397228616	0.0175129381	0.0251956567	0.1455201047	0.0371378885	-0.1527820409	0.0318397126	-0.0376878183	-0.1008167316	-0.0887119602	-0.0730233059	0.0109520411	0.0703085857	-0.0605412965	-0.0606098082	-0.0099449373	0.0220603658	-0.0598957564	-0.0077020912	0.1317600941	-0.0540523778	0.0358976486	0.0353552222	0.1151411816	-0.0302086273	-0.0943526761	0.0127734527	-0.0529526889	0.0589544709	-0.1048231248	-0.0778091326	-0.0819934586	-0.1168211775	0.0807933291	0.0621085925	-0.0046039787	-0.0684511957	-0.0896967997	-0.0551182751	0.0137639224	-0.0386681	-0.0112822999999999	0.0001272902932899	0.0014952219576099	-0.022665	0.0164902999999999	0.000513702225	0.0002719299940899	0.0573906	0.0058655	0.00329368096836	3.440409025000003e-05	-0.00227525	-6.790000000000008e-05	4.61041000000001e-09	5.1767625625e-06	-0.000137354	0.0002310579999999	1.8866121316000005e-08	5.3387799363999995e-08	6.52298e-05	0.0	0.0	4.254926808039999e-09
48255.98780639232	140.75553515507636	2328640359.170684	19812.120676791936	77657.90641156364	-165.0504392736184	27241.64750441439	6030750428.227178	47343.53539704623	93.89909108977008	8817.03930748494	2241410343.8913693	54791.424795492	50249.641767949644	1.19778	19.313938	0.0430338599999999	0.0219559	0.0589263154	-0.0149487743	0.0845097298	0.0272787139	0.1161807228	0.0547404232	0.0446935201	-0.0377819156	0.1001485163	0.029816704	-0.0588187956	-0.0184230895	0.0157444241	0.0358693825	0.0346145635	-0.0479367431	-0.009402055	0.0507329505	0.0580823976	0.0860503538	-0.0559237536	0.1371114126	-0.0576563812	0.0346002101	0.0477686333	0.0548449744	0.1084127984	0.0503600553	-0.1275942667	0.0193372464	0.0396479456	-0.0928050008	0.045857073	-0.146816909	0.0755107674	0.0576617807	-0.0020989645	0.06711743	-0.0167025209	-0.0812307731	0.1117768007	0.1482891621	0.0082763227	-0.0809652331	0.0132163338	0.0453564707	-0.0736629802	0.0019467732	-0.0382492115	0.0707327469	0.0050088148	0.1079790956	-0.0561180327	-0.0637107778	-0.0154111783	0.0140800159	-0.1216437279	-0.0861973162	0.0131050005	0.0240435313	-0.0195572532	-0.1372053723	-0.0112722856	-0.025373434	-0.012862008	0.0915761035	-0.0918234101	0.0094254659	-0.0337976139	0.0275252406	0.0216877885	-0.1061108815	0.0050385191	-0.0939930104	0.1452403699	-0.0853651575	-0.062385	-0.0213357348	-0.0740619461	0.0632754108	-0.095416206	-0.0802558461	-0.0296922937	0.0009062784	-0.0477928889	0.0612687916	-0.0069022137	-0.0706489521	-0.0891102449	-0.0504525426	0.020544859	-0.0386563	1.1799999999999313e-05	1.3923999999998374e-10	0.0014943095296899	-0.0137481	0.0089169	0.0001890102536099	7.951110561000004e-05	0.0449975	-0.0123930999999999	0.00202477500625	0.0001535889276099	-0.00205879	0.0002164599999999	4.6854931599999963e-08	4.2386162641e-06	-0.000285738	-0.000148384	8.164620464400001e-08	2.2017811456e-08	0.000134627	6.939720000000001e-05	4.815971367840002e-09	1.8124429129000003e-08
48344.49279942837	88.50499303605466	2337189984.033982	7833.133792312084	78340.28800336052	682.381591796875	465644.63682323694	6137200724.449471	47361.691046966735	18.15564992050349	329.62762403587845	2243129778.828329	54904.374409648655	50740.35011490532	1.109449	17.889631	0.04902291	0.028348	-0.0260991866	-0.0230908491	0.0666878596	0.0191677819	-0.0037237677	0.0078654705	0.0773361518	-0.0904979209	0.0089500058	0.0150264917	-0.0210401326	-0.0940665194	-0.1111736679	0.0440836059	-0.0988380093	0.0555078598	0.027654467	0.0034693116	0.1114628862	0.054144426	-0.0487088011	-0.0211175031	-0.1190492832	-0.0401011114	-0.0190097665	0.0088228301	0.109819996	-0.0770219473	-0.0240312313	-0.0438977381	-0.0622749048	-0.0112025848	0.0237617502	-0.041526251	-0.0091174077	-0.1120182691	0.0145948579	0.0317416233	-0.0381049592	-0.0516535415	-0.1464431185	-0.0182193722	0.0208919023	0.0378850249	-0.0850636476	0.0309509967	-0.1306632889	-0.0192636046	0.0722197226	0.017506903	-0.0461091328	0.0281472408	-0.058708898	0.118251665	0.0567240458	0.0550062911	-0.0244446033	-0.0625800317	0.0215169012	-0.1474439867	0.0157266017	0.0185132242	-0.0398512165	-0.0258641527	0.0444670056	0.0520790897	-0.0776607441	-0.0395616072	-0.0668413528	0.0159757689	-0.0351159673	-0.0306468253	0.0043874219	0.0422263997	0.0084576915	0.0063784418	0.0085903631	-0.0667448927	-0.0718191732	0.0930552898	-0.0663856005	-0.0453578229	0.1199671319	0.0323628654	0.0050417447	0.0604189985	-0.0091959462	-0.0727430213	-0.0882912116	-0.0455811714	0.0272052302	-0.0386201	3.620000000000012e-05	1.3104400000000088e-09	0.0014915121240099	-0.0238704	-0.0101223	0.00056979599616	0.00010246095729	0.0209751	-0.0240224	0.00043995482001	0.00057707570176	-0.00194043	0.00011836	1.400908960000002e-08	3.7652685849e-06	-0.000394821	-0.000109083	1.55883622041e-07	1.1899100889e-08	6.52298e-05	-6.939720000000001e-05	4.815971367840002e-09	4.254926808039999e-09
48291.843854195744	-52.64894523262774	2332102182.838023	2771.911434108235	78761.35167110668	421.0636677461589	177294.6122958477	6203350517.059738	47275.06606989971	-86.62497706702561	7503.886651862713	2234931871.9133825	54892.00003494292	51084.63015800144	1.049546	16.923697	0.06659859	0.0368531	-0.0733039296	-0.082594661	-0.0071869271	-0.0320055924	-0.0739634871	-0.03161364	0.0431349301	-0.0712169103	-0.1097357557	0.0265994406	0.0699638959	-0.0891527334	0.0032774473	0.0227156194	0.1021339305	0.0426964141	-0.1078140813	-0.0288957651	-0.0699463565	0.0652686227	0.0090242755	-0.0229932011	-0.0935299816	-0.046491481	0.0419634276	-0.0486808902	-0.0468069749	-0.0104199198	-0.0648429672	0.0703215076	0.0278604841	-0.0294986302	-0.0173690634	-0.0112710272	-0.096019652	-0.0666363176	0.0468972191	-0.0148673658	0.0716718879	0.0812922205	-0.0479996551	-0.048848697	-0.0957040471	0.1117235732	-0.069290498	-0.0111291668	-0.0362148619	-0.0390502379	0.1248292961	-0.0393262842	-0.0809302825	-0.0083872531	0.0081691217	0.0812397109	0.0199801228	-0.088873862	0.090673238	0.1076052716	0.0483174106	0.090348603	-0.0900288987	-0.1123152337	-0.0892389579	0.0731287058	0.077807062	0.0305703198	-0.0176335239	0.0800202036	0.0054618401	-0.0689650976	-0.0812640653	0.0298107651	0.0412235274	-0.0599364161	-0.0507698781	-0.0052934674	0.0801248462	-0.0393111696	0.0045167756	-0.0271133886	0.0806052773	0.0251366262	0.0106335245	-0.0504758489	-0.0971103176	0.0595593517	-0.0114836799	-0.0747303301	-0.0872418366	-0.0405240165	0.0337059503	-0.0465082	-0.0078881	6.222212161000003e-05	0.00216301266724	-0.0249159	-0.0010455	0.00062080207281	1.0930702500000028e-06	0.0372213	0.0162462	0.00138542517369	0.0002639390144399	-0.00236393	-0.0004235	1.7935225000000022e-07	5.588165044900001e-06	1.00548e-05	0.0004048758	1.0109900304000002e-10	1.6392441342564e-07	6.52298e-05	0.0	0.0	4.254926808039999e-09
48159.740189059776	-132.1036651359682	2319360575.0777392	17451.378342356016	78529.85716875862	-231.49450234805408	53589.704617373216	6166938466.94563	47273.287006176615	-1.7790637230937136	3.1650677308280657	2234763664.3683467	54790.68377582097	50500.04387923531	1.095995	17.672678	0.0308345999999999	0.0192097	-0.0045503726	-0.0238339294	-0.1140556312	-0.0354365221	-0.0495528302	-0.0416454297	-0.0084585046	0.0297753489	0.0429379958	-0.0816696245	0.0024861009	0.00728111	0.0083365167	-0.0397111184	0.0252972091	-0.0302100408	-0.0741673218	0.0368839502	0.003721855	-0.0755436354	-0.0769738283	-0.0482644004	-0.0186069179	-0.0040060274	0.0557946568	0.0388305491	0.0183437765	0.0243017291	-0.082097144	0.0390042314	0.0900217772	0.0328687491	0.0721976032	-0.0535227894	0.0001985781	0.0480515138	-0.0285688155	-0.0069769161	0.0286973946	-0.0410021208	0.0414852349	0.0445876426	0.0612045872	0.0145977765	-0.0526509484	0.0223401059	-0.0123572902	0.0147544852	0.0586810375	-0.0344740673	-0.0340910939	-0.0526586712	0.030463325	-0.0520572222	-0.0443171129	0.0748742107	-0.0499807514	0.0066220548	0.080571794	0.0964586737	-0.0429762941	-0.0283671458	0.0080364095	0.0699354329	0.0174911163	0.0172259646	0.0145522343	-0.0039216054	-0.0169933045	0.0460643557	-0.1279700246	-0.0482039813	-0.0794084969	-0.0202747432	0.0279491583	-0.0663388439	-0.0200948506	-0.0356086251	0.0284483885	-0.0539921043	0.0756434024	0.0415621383	-0.007421496	-0.0482030264	-0.0251693507	0.0586899915	-0.0137639224	-0.0766079619	-0.0859648577	-0.0353016904	0.0400088704	-0.0506236	-0.0041153999999999	1.6936517159999986e-05	0.00256274887696	-0.0135909	0.011325	0.0001847125628099	0.000128255625	0.037644	0.0004226999999999	0.0014170707359999	1.7867528999999838e-07	-0.00266336	-0.0002994299999999	8.965832489999992e-08	7.0934864896e-06	1.00548e-05	0.0	1.0109900304000002e-10	0.0	6.52298e-05	0.0	0.0	4.254926808039999e-09
