global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
48415.526664124496	n/a	2344063222.16455	n/a	77840.50799715909	n/a	n/a	6059144685.255788	47629.82913345026	n/a	n/a	2268600623.2816668	55017.56419347202	49772.71450969809	n/a	n/a	n/a	n/a	-0.0231704721	-0.0487283551	0.0625013103	-0.0602640935	0.0559926849	-0.0167157232	0.0525419242	-0.1380492779	0.0437392624	-0.08543235	0.1165299475	-0.0684313301	-0.015312816	0.0146456224	-0.0598968259	0.0892269623	-0.0248698569	0.0680546065	0.0079530123	-0.1747663949	0.0019642362	-0.1173670447	0.0274933307	-0.167518611	0.2142333401	-0.0982077189	0.0749291244	-0.1057146445	0.0268409708	-0.0264910804	0.0867332811	-0.0192556318	0.0320210705	-0.1058299057	0.0489357984	-0.0309847107	0.107334326	0.0016266443	-0.0443936801	0.0676105348	-0.0348746624	0.0131031447	-0.0267107927	0.1934992589	-0.1262292563	0.1792823978	-0.1629786422	0.0848144059	-0.0623252309	0.0216950307	-0.1381861033	0.2339608732	-0.0607257429	0.1761579042	-0.0730945003	0.0683877535	-0.0405606013	0.1667386196	-0.1078904542	0.1160167229	-0.178116348	0.0689902452	-0.0753500767	0.1203780544	0.1203546593	0.1203156708	-0.0105729	n/a	n/a	0.00011178621441	-0.113259	n/a	0.012827601081	n/a	-0.0455689	n/a	0.00207652464721	n/a	-0.000277241	n/a	n/a	7.6862572081e-08	0.000516646	n/a	2.669230893160001e-07	n/a	0.00109774	n/a	n/a	1.2050331076e-06	0.0
48685.980127182665	270.4534630581693	2370324660.9444256	73145.07568015654	77584.18772017045	-256.3202769886411	65700.0843955337	6019306184.198647	47899.0874481824	269.258314732142	72500.04005239325	2294322578.3686247	55536.96136516373	50210.98548984632	1.467041	22.543501	0.1712952	0.0934626	-0.0310085261	0.0645789919	-0.0507539221	0.1356988979	-0.161287353	0.019255001	-0.0272188036	-0.1758462384	-0.0387866789	-0.3279147858	0.0106304206	0.167285227	0.3280689894	-0.1250914802	0.1532625183	0.0866630664	-0.0069474922	-0.0592833052	0.0359070963	-0.1360485267	0.2110172607	0.0928100066	0.0835893149	-0.060817681	-0.065169116	-0.0123123816	0.0296849839	-0.0798845378	-0.0445013791	0.0511416794	0.0597475613	-0.1176655147	-0.0619486428	-0.0609361281	-0.0471628692	0.0662948939	-0.0909487987	-0.0284256499	0.3509905385	-0.0894217992	-0.1195743768	0.2371542625	-0.1680506451	0.2615359986	-0.1237620804	0.3438830195	-0.182508519	-0.0998651103	0.0903117959	-0.1517061943	-0.0607975967	-0.1511257101	0.0407065012	-0.0696834851	0.04048512	0.0704212988	-0.0268256249	0.0671530529	-0.0019336579	-0.0097720328	-0.1217244956	0.0617999093	0.0572986036	0.1203156708	0.1201052059	0.1197547036	0.0139191	0.024492	0.000599858064	0.00019374134481	-0.119532	-0.006273	0.014287899024	3.935052900000001e-05	-0.0981646	-0.0525957	0.00963628869316	0.00276630765849	0.000881273	0.001158514	1.342154688196e-06	7.766421005290001e-07	1.09961e-22	-0.000516646	1.2091421521e-44	2.669230893160001e-07	0.00101421	-8.353000000000006e-05	6.97726090000001e-09	1.0286219241e-06	0.0
48497.223122258285	-188.75700492438045	2351980650.570104	35629.206908022585	77453.78844815341	-130.3992720170354	17003.97014257279	5999089344.971303	47649.59494977679	-249.4924984056124	62246.506760674514	2270483898.8777933	55048.75159419294	49832.39169964754	1.618423	24.869732	0.175627555	0.117729	-0.0307527055	0.0152797968	0.0412817309	0.0523631232	-0.0418012576	-0.0286254154	-0.0182593492	0.0244479578	-0.0931131068	-0.1341641494	-0.0434755931	0.0806875783	0.1922044819	-0.1370596562	0.0158460459	0.0540110389	-0.1194749196	-0.0059794974	-0.0870510096	0.1797034564	-0.0645697366	0.0346676804	0.0681437424	0.0474376257	0.0565503888	-0.068017148	0.0011863126	-0.0385125972	0.2113376281	0.0112552055	0.0687325837	0.0665818948	-0.0704106223	0.0605771761	-0.0057509012	0.198484176	-0.0140312385	0.0927671484	0.0833898426	-0.0283458444	-0.0301601013	0.0617191712	0.0692201693	0.0342217257	-0.1484333532	0.0762327141	0.0152305491	0.0180916752	0.1701543216	-0.0444665738	0.1377814472	0.0422804302	-0.1929744919	0.0213939729	0.1453130733	-0.1838157524	-0.004381458	0.0491937257	0.0251209958	0.0114869344	-0.1211694115	-0.0184291179	0.0065485929	0.120190936	0.1196068161	0.1186353847	0.0214304	0.0075112999999999	5.6419627689999976e-05	0.0004592620441599	-0.025109	0.094423	0.000630461881	0.008915702929	-0.0282209	0.0699437	0.00079641919681	0.00489212116969	0.000895216	1.3942999999999983e-05	1.944072489999996e-10	8.01411686656e-07	6.10481e-05	6.10481e-05	3.72687051361e-09	3.72687051361e-09	0.00101421	0.0	0.0	1.0286219241e-06	1.0
48194.636321387785	-302.58680087050016	2322722970.1508307	91558.77206104372	77444.02070667614	-9.767741477277012	95.40877356691772	5997576343.216083	47503.85662069515	-145.73832908163604	21239.66056350724	2256616393.8395624	54894.27526652615	49244.78320017709	1.159672	17.820263	0.044878105	0.0324825	-0.0820250695	0.0290508843	-0.015847535	0.0138070003	-0.0226666482	-0.0566493488	0.0368375878	0.1132630038	-0.0168340934	0.0211587796	0.0026299801	0.0233746566	0.0149057673	-0.0400069902	0.0413497802	0.0203766928	-0.0959635534	-0.1461813962	0.1026176417	0.0707533486	-0.1226775931	-0.0800320513	-0.018268605	0.0009854467	-0.1054262971	-0.1314545039	-0.0744891979	-0.049310908	-0.0226048834	0.0632473357	0.0361448689	-0.1194207604	-0.1043198429	0.0650699267	-0.018019557	-0.1186754176	0.0834335405	-0.0544770118	-0.0278881117	-0.0238958779	0.0529709132	0.0370669	0.0769165824	0.0029378734	-0.0520585679	0.0456402624	0.031556766	-0.136265126	0.0455689036	-0.112228844	0.0506625053	0.0812846735	-0.1154318258	0.2373330073	0.0676204325	0.1015962387	0.0868455788	0.0481441872	0.0471855371	0.0977193298	0.0594916593	-0.1426708664	-0.0625008613	0.1200039147	0.1188605229	0.1169629329	0.0137622	-0.0076681999999999	5.880129123999997e-05	0.00018939814884	-0.0233349	0.0017741	0.00054451755801	3.1474308100000024e-06	-0.0260132	0.0022077	0.00067668657424	4.87393929e-06	0.000291702	-0.000603514	3.64229148196e-07	8.509005680400003e-08	-0.0	-6.10481e-05	0.0	3.72687051361e-09	0.00101421	0.0	0.0	1.0286219241e-06	0.0
48182.004444213846	-12.631877173938848	2321505552.262243	159.56432093747728	77351.43523082386	-92.58547585227645	8572.070338792462	5983244532.268338	47478.96608737245	-24.89053332270123	619.5386490885004	2254252220.725863	54973.10355571847	49009.446421718494	1.175747	18.067282	0.09332592	0.04248	-0.0892754243	0.0436309466	0.0983960943	0.0706864269	0.0647597731	-0.0661959166	-0.0704287745	-0.0194854358	0.0189453503	0.0499649139	-0.0583643403	0.1273693202	-0.1187749829	-0.0017496322	-0.0599575005	-0.0946228227	-1.31894e-05	-0.1092874058	-0.162099189	0.0737082424	-0.084608664	0.0495346859	0.1259481315	-0.0370080827	0.0008255465	-0.066086394	0.0820981059	-0.0620282779	0.1194806435	-0.0275913361	0.0595481273	-0.0125496849	-0.0966266268	0.0568574321	-0.0517964248	-0.0706326183	0.1291875963	-0.0360235623	0.0696723118	-0.0872269911	-0.0725883138	-0.1036117555	0.002308082	-0.0564819492	0.1247745665	-0.0221218333	-0.0345717836	0.054459595	-0.0136810468	-0.1784840174	0.0711927199	0.0717190855	0.002348092	0.0542047339	-0.0744552011	-0.0725402021	0.0868010739	0.0363103931	-0.1509577831	-0.3246775189	-0.074174921	-0.1925766291	0.0036525624	0.1197547036	0.1178678731	0.1147451459	0.0247572	0.010995	0.0001208900249999	0.00061291895184	0.00408536	0.02742026	1.6690166329599997e-05	0.0007518706584675	-0.00921539	0.01679781	8.492341285210001e-05	0.0002821664207961	0.00070925	0.000417548	1.74346332304e-07	5.030355625000001e-07	1.96479e-23	1.96479e-23	3.8603997441e-46	3.8603997441e-46	0.000669501	-0.000344709	1.1882429468100001e-07	4.4823158900100006e-07	0.0
48414.65633962481	232.65189541096333	2343978948.4839725	54126.904438313824	77791.59504616477	440.15981534091407	193740.6630409476	6051532259.826488	47523.81948740434	44.85340003189049	2011.8274944207933	2258513418.6713924	54915.06092680841	50092.888858464365	1.234501	18.970129	0.0794182199999999	0.0431321	0.0018101043	0.0310226098	0.0978714879	-0.0392851549	0.1717549856	0.0335420517	-0.071287045	-0.0136515159	0.067788913	0.011448088	0.0996897985	0.0556133834	-0.0258067729	0.1626475677	-0.1616930585	0.0026939708	-0.1292832431	0.0134366991	-0.0727080194	0.0048398874	-0.1005388769	-0.027553183	-0.0337131606	0.054581226	0.0725148514	0.0552177716	0.0015692035	0.0130198392	-0.0799467025	0.0528075938	0.0337025584	0.147524322	-0.0504522676	-0.1973868799	0.034377901	-0.0021049069	-0.0196208711	-0.0974210849	-0.0766008258	0.0070859309	-0.1486081766	0.0099440068	0.0392164835	-0.0056346954	0.0710598911	-0.0196103379	-0.1095867866	0.1056699895	-0.0787936459	0.0437946032	-0.0868146128	0.1575086858	-0.0532332386	-0.0008884195	-0.0339938303	-0.0550432937	-0.0105339567	-0.1111483079	-0.1315442412	-0.0138824175	0.1377159714	0.0996022546	-0.1564148753	0.1194434321	0.1166309242	0.111992364	0.0151935	-0.0095637	9.146435769e-05	0.00023084244225	-0.0302259	-0.0343112599999999	0.00091360503081	0.0011772625627875	-0.0237199	-0.0145045099999999	0.0005626336560099	0.00021038081034	0.000326601	-0.000382649	1.4642025720100006e-07	1.06668213201e-07	7.757139999999998e-24	-1.1890760000000002e-23	6.017322097959997e-47	1.4139017337760006e-46	0.000631375	-3.812599999999998e-05	1.4535918759999982e-09	3.98634390625e-07	0.0
48453.72338590237	39.06704627755971	2347763309.957542	1526.2341048529922	77792.85538707387	1.2603409090952482	1.5884592071390369	6051728349.274188	47691.704998405614	167.8855110012737	28185.54480415879	2274498725.654947	55075.03186667583	50932.61791107815	1.260455	19.368967	0.04638577	0.0353574	0.1176604092	-0.0266438331	0.0808160902	-0.1165598173	0.0448959102	0.0788314541	-0.1360877193	-0.0344391259	-0.0913521047	-0.1383486909	-0.0016209379	0.0476456111	-0.0848708198	0.0933271046	-0.0499389745	-0.0975295371	0.2728926703	-0.0738028453	0.0181968034	-0.0290243515	-0.0185647249	-0.054216112	-0.0797015037	0.0763571546	-0.0951986682	-0.0549981109	0.0086168981	0.1204994379	0.0105601982	-0.1128100888	-0.0221325592	0.0100396312	-0.0398800564	0.0934475699	-0.0326201569	0.0596991844	0.0397035764	-0.0533086409	0.050616469	0.1154988739	-0.1226975228	0.0384864377	0.0001967923	0.0038247375	0.0562921739	-0.0322737591	0.0838683775	0.0122198117	-0.1678591592	0.2539182431	0.1008659136	-0.0953253811	0.0149300966	-0.0613259799	-0.1794212051	0.0967669036	0.1038388468	0.0104134081	-0.02454925	-0.0254398939	0.137956285	-0.0453019885	0.0759551901	0.1190702613	0.1151522399	0.1087174221	0.0154116	0.0002180999999999	4.75676099999995e-08	0.0002375174145599	0.00358192	0.03380782	1.28301508864e-05	0.0011429686931524	-0.0237449	-2.500000000000072e-05	0.0005638202760099	6.250000000000358e-10	0.000461959	0.000135358	1.8321788164000007e-08	2.13406117681e-07	2.4748400000000002e-23	1.6991260000000006e-23	6.1248330256e-46	2.887029163876001e-46	0.000520036	-0.000111339	1.2396372921000004e-08	2.70437441296e-07	0.0
48331.53436758898	-122.18901831338736	2335937214.3254347	14930.15619638931	77636.29098011364	-156.56440696022764	24512.413526807777	6027393677.148874	47609.81706792092	-81.88793048469233	6705.633159065804	2266694681.2408943	55243.18714106794	51321.92727959274	1.186355	18.230288	0.030236195	0.0191162	0.1473352508	0.0063052015	0.0526791666	0.0048630531	-0.1468100302	0.0069157574	-0.2070604429	-0.0318165078	-0.1761979237	-0.1693709968	-0.3082512274	-0.1130585866	-0.1104930056	0.2828613821	0.0017735243	0.1720820218	-0.0554455654	0.1214172841	-0.0586152102	-0.0623855336	0.0075257073	0.1098284767	-0.1104173568	-0.1731704918	0.0886421858	0.0638719479	-0.0550175055	0.1013941886	0.0029536266	-0.121338609	-0.0369446205	-0.0044946024	0.0637284657	0.0636410608	0.067958339	-0.1815323324	0.09459851	0.0176798236	0.2933413504	0.0814589466	0.0668836358	0.031232712	0.1119114026	0.0196351123	0.2377619975	-0.2594591071	-0.0713100815	0.1441183052	0.0372109579	0.1346775994	-0.2970351993	-0.2234221938	-0.0102274829	0.0994351567	-0.0865797613	0.0279687015	-0.1643710641	-0.0244930616	-0.038283526	0.0658624356	-0.0192097615	-0.0578282964	-0.0578014149	0.1186353847	0.1134348849	0.1049355893	-0.000168155	-0.0155797549999999	0.00024272876586	2.8276104025e-08	0.00359456	1.263999999999996e-05	1.29208615936e-05	1.59769599999999e-10	-0.0265846	-0.0028397	0.00070674095716	8.063896090000003e-06	0.000252802	-0.000209157	4.3746650649000015e-08	6.390885120399999e-08	-0.0	-2.4748400000000002e-23	0.0	6.1248330256e-46	0.000493111	-2.6925000000000017e-05	7.249556250000008e-10	2.43158458321e-07	0.0
48115.88422113344	-215.6501464555404	2315138314.381518	46504.985666296016	77800.33509943182	164.04411931817594	26910.473082875946	6052892141.583882	47469.514736128825	-140.30233179209608	19684.744306299417	2253354829.283552	55118.22255124328	50864.71840308448	1.247593	19.171322	0.106412895	0.0589446	0.081583598	0.0532312393	0.0447205159	-0.0175062789	-0.0719219848	-0.2111164543	0.0134129038	0.2628452447	-0.0554143475	0.0112820641	-0.249342832	-0.0050479529	0.0872631024	0.0229646741	0.0308525958	-0.114861069	0.0362713965	0.1233428035	0.0955178296	-0.0897134214	-0.0611501827	-0.1069294043	-0.1339670623	-0.0094268143	-0.0398473343	0.109666599	0.1471040354	0.1153195333	-0.1585321371	0.0199666878	0.0755547719	0.0349320006	0.0711573516	-0.0466084045	-0.1228054379	0.0687994527	-0.0704159025	0.2379526747	0.1301942081	-0.0572531609	0.1405933584	-0.0890755273	0.2589577112	0.0707624011	-0.0470887165	-0.0346152559	-0.0484471678	-0.1286560345	-0.0329803616	0.0728255082	-0.0693653713	0.009006269	0.0058105935	-0.2104788565	-0.1301110339	0.1105433207	0.0469950373	-0.0258118223	-0.1395040636	0.0679039886	0.1214262528	0.179363864	0.0364509388	0.1181390277	0.1114824189	0.1006644984	0.0129875	0.013155655	0.000173071258479	0.00016867515625	0.0502928	0.04669824	0.00252936573184	0.0021807256190976	0.00423204	0.03081664	1.79101625616e-05	0.0009496653008896	9.58538e-05	-0.0001569482	2.463273748324e-08	9.18795097444e-09	-5.9441e-05	-5.9441e-05	3.533232481e-09	3.533232481e-09	0.000591569	9.845800000000004e-05	9.693977764000011e-09	3.49953881761e-07	0.0
48178.64242862364	62.75820749020204	2321181586.2651744	3938.592607383252	77741.11509232955	-59.22000710226712	3507.009241192568	6043680975.798829	47570.5643096301	101.0495735012737	10211.016304789317	2262958588.736653	54947.02843200147	50028.6848915343	1.235884	18.991394	0.076791098	0.0459158	0.0444393324	0.0233504727	0.0758796116	-0.166357248	0.2100887455	-0.0832444	0.0106500184	-0.0176883076	0.0806636609	-0.0698940082	-0.0369627915	-0.0408085376	-0.0331245383	-0.0147762483	-0.0024970111	0.1329669756	-0.0107767145	0.1173176399	0.0080319192	-0.0381550968	0.0632525283	-0.0143376039	-0.1030161813	0.088056423	0.0266111289	-0.0137200984	0.0660408497	-0.1748122145	-0.2172374883	-0.0609767614	0.0470809992	-0.0200163301	0.0121063186	-0.0156311386	-0.0585243558	0.2309517758	0.0025358599	-0.0115015683	-0.080579612	0.1184644937	-0.0682081331	-0.1414754074	0.1294813506	0.1946987266	0.0546353455	0.0742014222	0.0412441912	0.0647148407	-0.0631387425	0.0309254928	0.1539743522	-0.0392611138	-0.1153635316	-0.0180953069	-0.0296870783	-0.0887521361	-0.1642215053	-0.156190297	0.0963209696	0.0173721115	0.0427251831	0.3076358148	0.1166902498	0.1175814474	0.1092988885	0.0959240631	-0.000160368	-0.013147868	0.0001728664329454	2.5717895424e-08	0.00988748	-0.0404053199999999	9.77622607504e-05	0.0016325898843023	0.0196864	0.01545436	0.00038755434496	0.0002388372430096	9.58538e-05	0.0	0.0	9.18795097444e-09	-0.000101221	-4.178e-05	1.0245690841e-08	1.7455683999999995e-09	0.000477678	-0.000113891	1.2971159881000006e-08	2.28176271684e-07	0.0
