onset	duration	trial_type	identifier	response
4.000006	9.969055	experimental_trial	29.mov	n/a
16.00028	9.968155	experimental_trial	16.mov	n/a
28.00058	9.968217	experimental_trial	38.mov	n/a
40.00086	9.980275	experimental_trial	42.mov	n/a
52.00111	9.967687	experimental_trial	34.mov	n/a
64.0014	9.972226	experimental_trial	9.mov	n/a
76.00167	9.965808	experimental_trial	12.mov	n/a
88.00196	9.970387	experimental_trial	2.mov	n/a
100.0022	9.967939	experimental_trial	22.mov	n/a
112.0024	9.968518	experimental_trial	46.mov	n/a
126.0027	9.966	experimental_trial	27.mov	n/a
138.003	9.967415	experimental_trial	48.mov	n/a
150.0032	9.966767	experimental_trial	24.mov	n/a
162.0035	9.96548	experimental_trial	21.mov	n/a
176.0038	9.966903	experimental_trial	23.mov	n/a
190.0041	9.971286	experimental_trial	43.mov	n/a
202.0043	9.96684	attention_check	f3.mov	Friendly
218.0349	9.969626	experimental_trial	40.mov	n/a
230.0352	9.96784	experimental_trial	26.mov	n/a
242.0355	9.97088	experimental_trial	8.mov	n/a
254.0358	9.966251	attention_check	a1.mov	Adversarial
270.0608	9.972826	experimental_trial	37.mov	n/a
282.0611	9.969591	experimental_trial	5.mov	n/a
296.0615	9.966733	experimental_trial	31.mov	n/a
308.0618	9.968217	experimental_trial	19.mov	n/a
320.0621	9.968873	experimental_trial	20.mov	n/a
332.0624	9.96934	experimental_trial	15.mov	n/a
346.0626	9.966417	attention_check	a2.mov	Adversarial
