onset	duration	trial_type	identifier	response
4.000005	9.975452	experimental_trial	30.mov	n/a
16.00031	10.0122	experimental_trial	34.mov	n/a
28.00059	9.968636	experimental_trial	12.mov	n/a
40.0009	9.971263	experimental_trial	25.mov	n/a
52.00119	9.974077	attention_check	f2.mov	Friendly
68.02935	9.974225	experimental_trial	5.mov	n/a
80.02965	9.970281	attention_check	n1.mov	Neutral
96.05771	9.977214	experimental_trial	31.mov	n/a
108.0579	9.968289	experimental_trial	27.mov	n/a
120.0582	9.970132	experimental_trial	15.mov	n/a
132.0585	9.969336	experimental_trial	24.mov	n/a
144.0587	9.966743	experimental_trial	39.mov	n/a
156.059	9.970837	experimental_trial	49.mov	n/a
168.0593	9.96842	experimental_trial	14.mov	n/a
180.0596	9.971705	experimental_trial	16.mov	n/a
194.0599	9.971139	experimental_trial	44.mov	n/a
206.0602	9.973432	experimental_trial	42.mov	n/a
218.0605	9.969485	attention_check	a2.mov	Adversarial
236.0844	9.978077	experimental_trial	7.mov	n/a
248.0848	9.971997	experimental_trial	33.mov	n/a
260.0851	9.972364	experimental_trial	2.mov	n/a
272.0854	9.97171	experimental_trial	17.mov	n/a
286.0857	9.973838	experimental_trial	19.mov	n/a
298.0859	9.967436	experimental_trial	3.mov	n/a
310.0862	10.01263	experimental_trial	11.mov	n/a
324.0865	9.970063	experimental_trial	26.mov	n/a
336.0868	9.970733	experimental_trial	10.mov	n/a
350.0871	9.96862	experimental_trial	1.mov	n/a
