global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
56530.665938728205	n/a	n/a	3195716191.476085	115757.35689298237	n/a	n/a	13399765674.849293	54987.828242755975	n/a	3023661254.854832	n/a	74054.26713198915	61837.98568123985	n/a	n/a	n/a	n/a	-0.0733985614	-0.0190343822	-0.0053088836	0.1144990586	-0.0538209085	-0.1087251173	-0.0550143302	0.0172717137	-0.0996580674	0.0914681619	-0.0112229629	0.0150209538	-0.1233526952	0.0043796155	-0.0590802471	0.0866656402	-0.0219744437	0.0118673751	-0.0506635869	0.0472752473	-0.0102161689	0.1153504495	-0.0190221048	0.0031387608	-0.0800082903	0.1147451017	-0.0650606563	0.1129710452	-0.0625325828	0.1118526556	0.0410546027	0.0422069348	-0.1930421018	0.0492854883	-0.070082243	0.0702642396	-0.0634948715	0.0013491593	-0.0108707228	0.0392689207	-0.0155303052	0.0268782755	-0.0084449534	0.0572728866	-0.1027759207	0.0152503804	-0.0170298359	0.0286868975	-0.0028407076	-0.0391545248	0.1192164895	-0.0459431597	0.025744793	0.0868160821	-0.0219421964	0.0113180537	-0.1412117032	-0.0103909541	-0.0045370827	0.0519442283	-0.0277634677	0.0145932174	-0.0922030108	0.0612378114	-0.0011246281	0.1367091378	-0.028706768	-0.079294615	0.0369427939	-0.0891059266	0.0057160786	-0.1524116787	0.1822351608	-0.1685197605	0.0618367588	-0.0219555047	0.0084214734	-0.0440702671	0.0723283977	-0.0237485564	0.0405915588	-0.0193599318	0.0215143904	-0.1247219161	0.0404736569	-0.1438522887	0.0946286469	-0.0339205325	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0170082	n/a	0.00028927886724	n/a	3.38749e-06	n/a	1.14750885001e-11	n/a	0.0201291	n/a	n/a	0.00040518066681	0.0	n/a	0.0	n/a	0.00059523	n/a	n/a	3.542987529e-07	-0.000188641	n/a	3.5585426881e-08	n/a	0.0	0.0
56468.11609805663	-62.54984067157784	3912.4825680397735	3188648135.663602	115327.1471379352	-430.2097550471663	185080.4333377428	13300350866.974957	54986.512989702445	-1.3152530535298863	3023516610.7667155	1.7298905948196903	73628.05725254829	61630.319060513626	1.1084	21.066092	0.05193771251	0.0270343	0.0806599123	-0.0388234525	0.0593537708	0.053243636	0.0796835262	0.0321880275	-0.0085795188	-0.0301434705	-0.0373059705	-0.0903293608	0.0062479755	-0.0056036303	0.0623569576	0.0201056232	-0.0357306355	0.0774995248	-0.0036661965	0.0813052397	-0.090646808	-0.0496962547	0.0784162295	-0.1092682513	0.0838380132	-0.0652318768	0.0268091943	0.1279251068	0.1219666453	0.0249090366	0.0197196004	-0.0485824572	-0.0154031795	0.03480298	-0.0496230825	-0.0747820708	0.0639095171	0.0736422617	0.1419106284	0.124088015	-0.1090832481	0.1114232414	0.061044049	-0.0018805889	-0.0724104232	-0.0440435209	0.0504240416	-0.0712809488	0.0217342075	0.0386493868	0.0238599969	0.0830249372	-0.0578470574	-0.0995894729	0.0248417244	0.0336050392	0.0725017603	-0.0372400241	0.0604823519	0.0656559254	0.0133282126	0.0166888722	-0.116929874	0.0587891052	-0.0071106069	0.0802404251	0.0349705832	-0.0346764478	-0.021156045	-0.0143385253	0.0839484762	-0.1460563779	-0.0897792414	-0.1075588737	0.0031221188	-0.0060435544	-0.066207988	0.0102908326	-0.0633459555	0.0979145449	-0.1245819591	-0.0941937474	0.0317901296	-0.0046965249	0.0499323538	0.0091962001	0.0809149841	-0.0345866182	0.0554714377	-0.0238444605	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0139469	-0.0030613	0.00019451601961	9.371557690000007e-06	0.00283565	0.00283226251	8.0409109225e-06	8.021710925551501e-06	0.0166195	-0.0035096	1.2317292160000012e-05	0.0002762077802499	0.000148094	0.000148094	2.1931832836e-08	2.1931832836e-08	0.000214732	-0.0003804979999999	1.4477872800399998e-07	4.6109831824e-08	0.000133458	0.000322099	1.7811037764000003e-08	1.0374776580100001e-07	0.0	0.0
56455.68044064353	-12.435657413094305	154.64557529584732	3187243854.016061	115763.98090697534	436.8337690401386	190823.74177381312	13401299275.430552	54961.612741196725	-24.90024850572081	3020778875.113278	620.0223756466514	73745.8168663567	61401.91973431221	1.155198	21.955532	0.05367352339	0.0253551	-0.0441373099	0.1102555439	0.0404578504	-0.0207130885	-0.0951957515	0.078187668	0.0665732073	-0.0528152986	0.0599033708	-0.0481994962	0.0788603607	-0.0142242718	0.0576486211	0.0720491707	-0.0585608767	0.0401669086	0.0921112065	-0.1186179778	0.1325576369	0.0872711369	0.0553654437	0.0740141406	0.0423011855	-0.0292009398	-0.1950204261	-0.037605289	-0.0256266527	0.0605753265	-0.0886638407	-0.0019873378	0.04298467	0.1258549633	-0.0483734419	-0.0559467284	-0.0078017231	-0.0196909816	0.0695819335	0.0528724917	-0.0731849929	-0.1108740824	-0.0190182239	-0.0625249769	-0.009580028	-0.0150114379	-0.0245504843	-0.0151736364	-0.0581395361	0.0049932382	0.0864214676	-0.0386104163	0.1981405788	-0.0914636207	-0.063448634	-0.1038940132	0.0100623115	0.0768828214	0.0168173363	-0.1023212556	-0.0051709477	-0.1007169014	-0.0086727944	0.1067302842	0.0736072137	-0.1099171901	-0.035564015	-0.0053045687	0.0550736962	-0.0784106166	0.0634325501	-0.0434563018	0.1359065479	-0.0948911171	-0.0547404696	-0.0231870537	0.1053641244	-0.002802239	0.0051429198	-0.0625566469	0.025082956	-0.0309896819	0.0850128032	-0.0751362372	0.001198784	-0.0293792787	0.1399772342	0.0210128709	0.062540583	0.027652561	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0144648	0.0005179	0.00020923043904	2.6822041e-07	8.22661e-06	-0.00282742339	6.76771120921e-11	7.994323026319093e-06	0.0344306	0.0178111	0.00031723528321	0.0011854662163599	0.000384098	0.0002360039999999	1.47531273604e-07	5.5697888015999993e-08	0.000495612	0.0002808799999999	7.889357439999999e-08	2.45631254544e-07	2.6469800000000003e-23	-0.000133458	7.006503120400002e-46	1.7811037764000003e-08	0.0	0.0
56491.61876738519	35.938326741656056	1291.5633289900309	3191302990.9595866	115189.4384784514	-574.5424285239424	330099.00217418943	13268606736.98094	55093.5195150078	131.90677381107523	3035295892.550545	17399.396977246168	73785.57938237661	61239.46309407552	1.169806	22.233175	0.06634239661	0.0378327	-0.0905407409	-0.0700772378	0.0604975371	-0.0398013897	0.031171583	-0.1018661355	0.0337193689	-0.034717259	-0.0782940725	0.0864871061	0.1140314187	-0.0035741317	-0.0674763037	-0.0370105748	0.0604316129	-0.0302100812	0.0494822075	-0.1513937899	-0.0413511996	-0.1034338087	0.0533426863	0.0233147223	-0.0024975932	0.0816739577	-0.1024311874	0.014726663	-0.1035827692	-0.018675789	0.0777265523	-0.0146886975	0.0721210686	0.2282673099	-0.0485695704	-0.0679681588	0.0616013797	0.0300959551	-0.0281743381	0.0221715947	0.1145295263	-0.0474312695	-0.0165946603	0.0518951415	-0.0188032703	-0.0412291002	0.0455775305	0.0046520261	0.0152368462	-0.0061089342	0.0930540776	-0.0461825784	0.0109633677	0.1032501443	-0.0529543731	-0.0216970083	-0.0408266499	0.0874094819	-0.0729284917	0.0263641247	-0.0798478519	-0.0373707625	0.0295933534	-0.1005717931	-0.1687826299	-0.0784343964	-0.0424111523	0.0272495964	0.1204733071	-0.0360213656	0.0463633304	-0.0387303635	-0.0265569217	-0.0030822758	-0.004978981	0.0168299133	-0.1018528309	-0.0347616756	-0.0303111636	-0.0360761222	0.0944852541	0.02235064	0.0645708741	-0.0196748816	-0.0318534755	0.0628699536	0.0814089243	0.0168842257	0.1481579694	0.1239914709	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0182945	0.0038297	0.00033468873025	1.4666602090000014e-05	-0.00852775	-0.00853597661	7.272252006250001e-05	7.286289668646711e-05	0.00536227	-0.02906833	0.0008449678089889	2.87539395529e-05	0.00032753	-5.656800000000001e-05	1.072759009e-07	3.1999386240000007e-09	5.40122e-05	-0.0004415998	1.9501038336004e-07	2.9173177488399997e-09	0.0	-2.6469800000000003e-23	0.0	7.006503120400002e-46	0.0	0.0
56626.02466305998	134.40589567479037	18064.944792142636	3206506669.141477	115111.7154935324	-77.72298491898982	6040.86238471752	13250707043.863949	55161.24677592256	67.72726091476216	3042763145.874227	4586.98187101627	73638.03277841113	61426.69380280963	1.124024	21.363049	0.05600649	0.0285483	0.0438705108	-0.0744623848	0.0082620363	-0.0906244628	0.091628782	-0.0102547133	-0.0275655317	-0.1402397651	0.0784353329	0.1604908198	0.1110926872	-0.0463660428	0.0472579342	-0.0569609561	0.1860965919	0.0732761324	-0.0629063878	0.0318874169	-0.0431626264	-0.0728063191	0.1295726378	0.1103438719	-0.0080609715	0.0357803146	-0.1143033569	0.0046394266	-0.0328308046	0.0020710847	-0.0921096525	-0.0605700382	-0.1465860588	-0.0126302723	0.0563203595	0.0793431028	0.0325282282	-0.1138667522	-0.01734386	0.0139970692	0.0263705471	-0.009811757	0.1025802854	-0.0662068989	0.0281866347	0.0382923974	-0.0749163226	0.0501860681	0.0435914454	-0.118178274	0.0347900912	-0.0492959697	-0.0671003886	0.1323361055	-0.0205490493	0.0689732155	0.0382774654	-0.052576737	0.0400579663	0.0800319526	-0.0910837479	0.0584878973	-0.0756109285	-0.0923483938	0.0468816317	-0.0266695909	-0.1423999625	-0.0812115821	0.0460373025	-0.1473043985	0.1228218394	0.0301379158	0.0207660519	-0.0368436278	0.0119999532	0.0345707714	0.050893855	0.0278498244	0.1328552542	-0.0041339006	0.1147821933	0.1805780605	0.0398783705	0.0371561439	-0.0097647331	0.017802869	-0.0710170256	-0.0434061246	-0.0415254935	0.0026436413	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.00857648	-0.00971802	7.355600919039999e-05	9.443991272040004e-05	-0.0142762	-0.0057484499999999	0.00020380988644	3.304467740249998e-05	0.0172187	0.01185643	0.0001405749323449	0.00029648362969	0.000112995	-0.0002145349999999	1.2767870025e-08	4.602526622499999e-08	0.000413149	0.0003591368	1.2897924111424006e-07	1.7069209620100005e-07	0.0	0.0	0.0	0.0	0.0	0.0
56650.13843853733	24.113775477351737	581.47416777213	3209238185.105445	115621.74965621978	510.03416268737055	260134.8471082072	13368388993.565556	55150.58085775078	-10.665918171784142	3041586568.9473066	113.76181044719516	73772.28058126192	62249.29721747505	1.192005	22.65509	0.046344265	0.0286214	0.0588568471	0.0863140058	-0.0420954828	0.0043688962	0.0273117312	0.075317616	0.0526769612	0.0651964852	-0.0866658153	-0.0008002548	-0.073364138	-0.0705017703	0.0772916258	-0.1019063218	0.065876286	-0.0006220997	0.0153024924	-0.0767092944	-0.0107933182	0.0326112316	-0.0461745276	0.0368860255	-0.1598706013	-0.0405754434	0.1026154665	0.0898383413	-0.0345678635	-0.04768984	-0.0145868699	-0.0056742256	0.0911754074	-0.0602579457	0.0586707501	-0.0681950217	-0.001494124	-0.0113455873	0.0245681719	-0.1068612764	0.0340832437	-0.0046151625	0.0500574492	0.0747153052	0.0797231213	-0.1312149705	-0.0228877956	0.0989478205	-0.0402256455	0.0506707323	0.0342303691	-0.1579961569	-0.0058688584	0.0347473236	0.1357820727	0.009379841	-0.0229156506	0.0690963863	0.0664054497	-0.0183765768	0.0479428659	-0.0181877876	-0.0335915109	-0.107886544	-0.0544201824	-0.1300896733	0.0466817957	0.0933009616	-0.0972713399	0.0496955392	-0.0387747437	-0.0068957792	-0.0391139137	-0.0644791612	-0.0314513438	0.0542517646	0.0786806177	-0.0006374092	-0.0440986037	-0.0264233196	0.1344782413	0.0417536276	-0.0435309071	0.141346332	-0.0163961257	0.0629076623	0.0484826622	0.0635387648	-0.1061580183	0.0502566405	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0136415	0.00506502	0.00018609052225	2.5654427600400016e-05	7.595e-06	0.014283795	5.7684025000000005e-11	0.000204026799602	-0.00629405	-0.02351275	0.0005528494125624	3.96150654025e-05	0.000163473	5.0478e-05	2.6723421729e-08	2.548028484e-09	0.000393973	-1.9176000000000035e-05	3.6771897600000127e-10	1.55214724729e-07	0.0	0.0	0.0	0.0	0.0	0.0
56582.46729789856	-67.67114063876943	4579.383275352111	3201575605.5177603	115825.84795091876	204.0982946989825	41656.11389903271	13415627053.54935	55091.85849589072	-58.72236186005466	3035112872.5312467	3448.3157824232026	73977.76782028642	61675.63145966342	1.213855	23.070368	0.03917730181	0.0233664	-0.0963710168	-0.0021444959	-0.011209037	0.0952942004	-0.0936525433	-0.0934305935	-0.0916881911	-0.0693778148	-0.1021306135	-0.0140468922	-0.0227389704	-0.0184971053	-0.1521393147	-0.1341250514	-0.0419785087	0.0313171899	0.0111842168	0.0471602722	-0.0290159303	-0.0332795735	-0.0367673197	-0.055971648	-0.1013389301	-0.0041580513	0.0731647321	0.0243499665	-0.0307261079	0.0079813082	0.0094773426	-0.0396629883	-0.0831260989	0.0974359049	-0.0990353774	0.0136108171	0.0171546845	-0.0551735295	0.0769446474	-0.0419295063	-0.0918847529	0.1587121534	-0.0415491702	0.0336523987	0.0180465672	-0.049104971	-0.0206813986	-0.0227972413	-0.0058050647	0.0329430111	0.046713427	0.0632648147	0.0185448431	-0.1339666398	0.0135729473	0.0850330163	0.1513559662	0.0582392927	-0.1138463554	-0.0705236219	-0.0657916581	0.0956022564	-0.0476394881	-0.0802667922	-0.079824236	0.0795596867	0.1301552141	0.0581174628	0.0159657323	0.0014992924	0.0166778316	-0.0313301208	-0.1172819576	-0.0370668862	0.0271271824	-0.0403828131	-0.0239365631	-0.0356092166	0.0234835283	0.1245112742	0.0583001338	0.0180458184	-0.0920353128	-0.0262915878	0.0365622951	0.0626049065	0.0372602242	-0.0011655505	0.0280759415	0.0190409058	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.0	-0.0136415	0.0	0.00018609052225	9.09181e-06	1.4968100000000005e-06	8.26610090761e-11	2.2404401761000014e-12	-0.00865567	-0.00236162	5.577249024400004e-06	7.492062314890002e-05	9.39923e-05	-6.94807e-05	8.834552459289999e-09	4.82756767249e-09	-0.0	-0.000393973	1.55214724729e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56557.35019265973	-25.117105238830845	630.8689755785039	3198733860.815148	115178.16135381408	-647.6865971046791	419497.9280690389	13266008852.845232	54996.80518694776	-95.0533089429664	3024648580.771084	9035.131541007016	73641.16974025393	61581.98074614276	1.173805	22.30917	0.06816630319	0.0334149	0.0478003919	-0.0881075931	0.047617189	0.0050973369	0.1037152659	-0.0009751679	-0.0580548493	0.03767798	-0.0454521186	0.0202394235	0.0633732977	0.0868826558	-0.0056661893	0.0970499854	0.0054804282	-0.1181915235	-0.1334966793	0.0452672699	0.0426883615	-0.1107917671	0.0592231285	-0.0155011068	-0.0541640326	-0.0474559589	-0.0278982742	-0.007116825	0.07462766	-0.1573511047	-0.0774665159	-0.1074493188	-0.0455669569	-0.0136036093	-0.1797705041	-0.0274960569	-0.0638925766	-0.0933671385	0.0060350337	0.0153155376	0.0338395264	0.0186190305	-0.0250722159	0.138175022	-0.003191051	0.1450905718	0.1209887671	0.0121370244	0.0183950023	-0.0081032696	0.0256093206	0.0830682621	-0.0724643435	0.0367619038	-0.0126010271	0.0635228917	0.052815745	-0.1039783831	0.0164733439	0.0938266125	0.0738478761	0.03927049	0.1148850736	0.0155355267	-0.0715111782	-0.0101278601	0.0525917012	-0.0613045491	0.0549595754	-0.1227706092	-0.003069792	-0.0726835476	-0.0823812091	0.0394223296	-0.0472418496	0.0583052447	0.0902938877	0.0129639828	0.0010230707	0.0614171147	0.0802239556	0.0850530375	-0.025412901	-0.1018402678	0.0048690002	0.0615000842	-0.0477445693	0.0024507899	-0.0932303649	-0.1069476312	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.00987625	0.00987625	9.75403140625e-05	9.75403140625e-05	0.00494418	0.00493508819	2.4444915872400003e-05	2.435509544307748e-05	-0.0125	-0.00384433	1.47788731489e-05	0.00015625	0.000490071	0.0003960787	2.4016958504100004e-07	1.5687833659369006e-07	0.00041662	0.00041662	1.735722244e-07	1.735722244e-07	0.000177514	0.000177514	3.1511220196000003e-08	3.1511220196000003e-08	0.0	0.0
56690.8807314075	133.53053874777106	17830.40477826999	3213855958.10267	115414.94654784212	236.78519402803795	56067.22811089558	13320609886.641253	55073.07301276637	76.26782581861335	3033043371.069496	5816.781255098344	73604.16145367638	61981.05647042661	1.16756	22.190491	0.0249603465	0.0125136	0.0668473731	0.1027735025	-0.021653178	-0.0808136983	0.0372740342	0.0925073094	0.057218006	-0.0543438319	-0.1113998361	0.1419591644	0.0561952404	-0.0497224073	0.1263444528	0.0086572921	-0.0486514502	-0.0067382377	0.0198215923	-0.1198632773	-0.0888957955	-0.190999903	-0.0070447518	0.1142455413	0.0750586493	0.01876895	0.0905666717	-0.0162333888	-0.0067180343	0.1800828111	0.0028987644	-0.0800332205	-0.0669296833	-0.0112660304	0.0539953684	0.0946238917	0.0619225791	-0.0879631358	-0.0216168424	-0.0935905927	0.0383227638	-0.0190201815	-0.0324888803	0.0150279774	-0.0149548103	-0.088288287	0.0740001586	0.1037311003	0.0054982589	0.0378142	-0.0068631142	0.0554378543	0.1248353473	-0.0705027374	-0.0387577908	0.0338508841	0.0324685054	-0.1348038853	0.1097807471	-0.0143343874	-0.0334224774	-0.0194852217	0.0405992468	-0.0003270869	-0.170158895	-0.0851475945	-0.0999029807	0.0110823931	-0.0464603236	0.118653295	0.133277901	-0.0254884644	0.0057452644	0.00496606	-0.0434479713	0.0263227402	-0.0525747462	0.1259114045	0.1371809306	0.0128448656	-0.023956863	0.0730014959	-0.0512004596	-0.0110382026	-0.047797202	-0.1231998389	-0.0313061674	0.0644249655	-0.1080538716	-0.0269588794	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.00879239	-0.0010838599999999	7.730612191210001e-05	1.1747524995999978e-06	-1.49465e-05	-0.0049591265	2.2339786225e-10	2.459293564300225e-05	-0.00987314	0.00262686	6.9003934596e-06	9.74788934596e-05	0.00045487	-3.5201000000000004e-05	2.0690671690000005e-07	1.2391104010000004e-09	0.000303525	-0.0001130949999999	1.2790479024999992e-08	9.212742562500001e-08	0.0	-0.000177514	0.0	3.1511220196000003e-08	0.0	0.0
56703.37053386323	12.48980245572602	155.99516538305974	3215272229.9005885	115910.01762345864	495.0710756165208	245095.3699120989	13435132185.470491	55113.41849256107	40.34547979469789	3037488897.9361725	1627.757739864376	73735.88869609115	61776.345101742765	1.127501	21.429129	0.0446779465	0.0230838	-0.0576121658	0.0312826084	-0.0916851238	-0.0845215164	-0.0916701535	-0.0072503105	0.0562566466	-0.119196764	0.130841153	-0.096729885	-0.0276505344	0.0219746199	0.0189747631	-0.052606592	-0.0205262836	0.060305629	0.0940436048	0.0931418654	0.1366166745	0.032678548	-0.1804890695	0.010204542	-0.0147646335	0.0997200745	0.0098437202	0.0545623696	-0.0397055101	-0.0770610707	0.06002433	-0.0965422211	0.0487245323	0.0683418806	0.0600160295	-0.0816497498	-0.0227058461	-0.0250958634	0.0501679215	-0.0324031083	-0.0557502666	-0.0246868791	0.0106864511	-0.0581819917	0.0714876773	0.0022513007	0.1361310067	-0.0044542262	0.0274061263	0.0359848462	0.0055913801	0.0739531047	-0.0528488121	-0.1123713832	-0.0834628786	-0.0364792085	0.0409600332	-0.0362332799	0.0019835325	-0.0886600982	-0.1442706238	-0.0597726652	0.0052741423	0.0145369328	0.1553635608	0.0419574954	0.096378233	-0.002744329	-0.0291994933	-0.0144411379	0.0403517861	0.0515224441	-0.056638228	-0.062858111	-0.1220373955	-0.0086706218	-0.0216936888	-0.0726915613	-0.0663350076	-0.0840536238	-0.0179586387	-0.0368403499	-0.0353492769	0.0240574506	-0.1141247743	0.1288716972	-0.1180279334	-0.0443586092	-0.0019540994	0.0766238852	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.0156834	0.0068910099999999	0.00024596903556	4.748601882009999e-05	0.0078192799999999	0.0078342264999999	6.114113971839845e-05	6.137510485330068e-05	-0.0112976	-0.0014244599999999	2.0290862915999968e-06	0.00012763576576	0.00018783	-0.00026704	3.52801089e-08	7.13103616e-08	-0.0	-0.000303525	9.212742562500001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
