global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
56970.97699248627	n/a	n/a	3245692219.4784	119210.18848604368	n/a	n/a	14211069038.87806	55775.21397888248	n/a	3110874494.390128	n/a	75163.63985353443	57411.79753626918	n/a	n/a	n/a	n/a	-0.0781145695	0.0356359773	-0.0403201841	0.1057603965	-0.0837930233	-0.0142781324	-0.0499416016	0.080037185	0.0320909797	-0.1322749259	0.0899802479	-0.0021718498	0.0539920506	-0.0069918139	0.0684886777	-0.0523680877	0.1175846292	-0.0375361733	0.0902654971	-0.023017961	0.0911060451	-0.0271974026	0.0983172755	-0.08475513	0.0592123987	-0.1284814713	0.0052375218	-0.0436989423	0.0534188568	-0.1444314064	0.0170034712	-0.0537854751	0.0020170515	-0.0844159586	0.0311150837	-0.0019150035	0.0792264217	-0.0074753204	0.1399293885	-0.0111837782	0.0003861629	-0.0684166521	0.0548254923	-0.0388136527	0.0394707113	-0.0258826683	0.0539020383	-0.0663151175	0.0147213147	0.0686449334	-0.0679822231	0.0479850489	-0.1001856068	0.080221877	0.0033125379	-0.093553972	-0.0423067788	0.1319457481	-0.0784819235	0.0874754393	0.03923234	-0.0066406198	0.100724842	-0.0248199089	0.1265478232	-0.1249955151	0.0884936277	-0.0610652343	0.0156578995	-0.0542682049	0.0323984197	-0.0336260016	0.019864203	-0.1323806394	0.1116817108	-0.0946454345	0.0813301744	-0.0106583816	-0.0730878655	0.0422777065	-0.1075482794	0.1207178017	-0.1209792953	0.0658288277	-0.0150058773	0.0316701531	-0.0457958779	0.0215453316	-0.0140977397	0.0636787485	-0.1015701988	0.0136946464	-0.0250315319	0.0493621174	-0.0385865088	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0169063	n/a	0.0002858229796899	n/a	0.0263873	n/a	0.00069628960129	n/a	-0.025994	n/a	n/a	0.000675688036	6.07953e-05	n/a	3.6960685020899996e-09	n/a	0.000663745	n/a	n/a	4.40557425025e-07	7.80357e-05	n/a	6.08957047449e-09	n/a	0.0	0.0	0.0	0.0	0.0	0.0
57027.60037112744	56.62337864116853	3206.2070087411403	3252147204.0890145	119563.53380992112	353.3453238774382	124852.9179060517	14295438617.116152	55792.154577649526	16.94059876704705	3112764512.416339	286.98388658607604	75145.42578501324	57486.93275685353	1.254779	22.692419	0.0755472049999999	0.0420101	-0.018567134	0.0784238703	0.0969038757	-0.0277658718	0.0261804444	0.0613571013	0.050844303	0.0561959715	0.0403983002	0.0731287813	0.0731287052	-0.0863097825	0.0971352641	0.0031884549	0.0653579052	0.0197761551	-0.0843610454	-0.0031022039	0.1158539797	0.0056324316	-0.022335247	0.0196053225	0.0196545602	-0.144014666	0.1104603482	-0.1594322888	-0.041382117	0.0619261203	0.0566357125	0.1793236067	-0.0194252234	-0.0255708428	0.0733716369	0.0028076997	0.0724547575	-0.069913891	-0.0124565736	-0.0449743737	0.0583686822	-0.2064047186	-0.1304475445	-0.0149425377	-0.0417499733	-0.0456244904	-0.111188164	0.0356059178	0.035565353	-0.0569183793	-0.0639169739	-0.0342399756	-0.2351023596	-0.0755247388	-0.0328225315	0.0499373471	-0.0108089245	-0.0467692823	0.0701983819	0.0840061508	-0.0565054073	-0.0435813131	-0.0442660976	-0.0326506971	0.0286821882	-0.0130385825	-0.0777729982	-0.0357463876	0.1627940632	-0.0347450222	-0.015882994	0.034648544	-0.1307658128	-0.0011722564	0.0376283521	0.012735745	-0.0112429035	-0.0165185788	-0.0436142414	-0.0020515104	-0.0166544308	-0.0039253102	-0.2223034064	-0.1210439802	0.0102146868	0.0533923729	-0.0626481861	-0.0503411374	0.0805793062	0.1065965283	-0.1147045314	-0.061321774	0.0046880508	0.010862288	-0.1181725878	-0.0149430696	-0.1626838453	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.0106337	0.0062726	0.0001130755756899	3.934551076e-05	-0.00861066	-0.0349979599999999	7.414346563559998e-05	0.0012248572041615	-0.0116075	0.0143865	0.00020697138225	0.00013473405625	5.80291e-05	-2.766199999999994e-06	3.36737644681e-09	7.651862439999966e-12	0.000346744	-0.0003170009999999	1.0048963400099999e-07	1.20231401536e-07	0.0	-7.80357e-05	0.0	6.08957047449e-09	0.0	0.0	0.0	0.0	0.0	0.0
57033.827823849024	6.227452721584996	38.78116739957637	3252857516.240455	119768.35380385316	204.81999393203296	41951.22991431802	14344458572.884949	55772.34843913956	-19.806138509964512	3110554850.416793	392.2831226758993	75146.33453569064	57870.921937244864	1.286051	23.257971	0.080186165	0.0466223	-0.0827643591	-0.1063021793	0.0238953442	0.0240593059	0.0589141871	-0.0546442988	-0.0592968124	-0.1297643256	0.0312991918	-0.0395685667	0.0108520672	0.0177156895	0.0299329124	-0.0702498639	0.0100860316	0.0820107621	-0.0591159411	-0.0996885665	-0.0074273401	-0.0703507919	-0.0166739673	-0.0351333731	0.0250364402	0.1049152076	-0.0411739074	0.098844393	0.0566471452	0.2288983298	0.074223098	0.0262093532	0.0899101859	0.0203302356	0.0651677078	0.0675849956	0.0352258851	0.1057327337	0.0696972459	0.0295822492	-0.0046045534	-0.0392716934	-0.0969284145	0.0164593677	0.0433677048	0.008727537	0.0455483293	-0.0466423495	-0.0192964038	-0.1045804499	0.1526841809	-0.1041766092	0.0040416713	0.1117964194	-0.0257923884	-0.1049381661	0.1368270419	0.0450315084	-0.0256350198	-0.0425401132	-0.0073180963	-0.0386053907	0.1119612242	-0.0327547439	-0.0721959487	-0.0478403902	0.0517541312	0.0559519111	0.0433796452	0.0139462802	-0.0519469729	-0.1090988291	0.1127015311	0.0051304106	-0.0271230737	-0.003619298	-0.0029652854	-0.1022913111	-0.103363849	-0.1094234714	0.0001732501	0.0284721432	-0.0118801588	-0.0697365631	0.0130396317	0.0734157025	0.0333672796	-0.0406140249	-0.0274466776	0.0567439171	0.0285047158	0.0416892934	0.0386774195	0.0760656993	-0.0160555226	0.073776725	-0.0482931456	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.00664274	0.0039909599999999	4.41259947076e-05	1.5927761721599992e-05	0.0185707	0.0271813599999999	0.0003448708984899	0.0007388263314495	-0.0260089	-0.0144014	0.00020740032196	0.00067646287921	0.000611623	0.0005535939	3.740826941290001e-07	3.064662061172101e-07	0.000485399	0.000138655	1.9225209025e-08	2.3561218920100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57020.261375105816	-13.56644874320773	184.04853150208257	3251310207.285384	119348.402965716	-419.9508381371561	176358.70645209987	14244041290.466928	55751.280335945696	-21.06810319386568	3108205259.097205	443.8649721873733	74940.40431851367	57483.04223214914	1.178159	21.306753	0.09122155	0.0500825	-0.0666449715	0.0213215859	-0.0627998756	0.0503282475	-0.0546187378	-0.0541868523	0.012426797	0.0563492109	0.0077960734	-0.038864059	0.0206380849	-0.0189730588	0.0438124369	-0.0559626701	-0.054265385	-0.0498481294	0.0634708807	0.060476753	0.0788997544	-0.0117546138	-0.1036101285	-0.0680178933	-0.0019616958	-0.0524295812	-0.0734736856	0.0457042921	-0.0228952071	-0.0330621021	0.1549093093	-0.0455303199	0.1084692088	0.0562460192	0.0066925705	-0.06063489	0.0077559006	0.0458925795	0.0783505506	0.1874408885	-0.1309151464	-0.0843655891	0.0368931547	-0.0530079948	-0.0169667771	-0.010117103	0.0157464148	-0.096285606	0.0237686421	0.0490410618	0.0109060176	0.066785114	-0.0186516134	0.0453699241	0.0410455618	-0.0803866325	0.0317958122	-0.0037851437	-0.0789956861	0.0528314925	0.0374118986	0.0789812664	0.0224911282	-0.022959412	0.0593813725	0.0265565095	-0.0330261636	-0.0481706883	-0.0146857347	-0.1138566528	-0.0179853474	-0.0913538406	0.0630928699	-0.0290607908	0.0056517762	-0.0721678896	0.0512294437	0.0262578575	0.0395274429	-0.0448101776	0.0652833001	0.0425194205	-0.0690081171	0.0385566925	-0.0676472349	0.056784225	0.0486324329	-0.0721684218	0.1316786145	0.0773752194	-0.1235256592	0.033923659	0.0538624102	-0.1026042009	0.0891940905	-0.0042479989	0.0940979135	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0128298	-0.00618706	0.00016460376804	3.8279711443600007e-05	-0.0082568399999999	-0.0268275399999999	6.817540678559836e-05	0.0007197169024515	-0.0115999	0.014409	0.000207619281	0.00013455768001	0.0	-0.000611623	0.0	3.740826941290001e-07	0.000221063	-0.000264336	6.9873520896e-08	4.8868849969e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56999.79124704711	-20.470128058703267	419.0261427397108	3248976202.2069488	119256.3612029733	-92.04176274269412	8471.686088782395	14222079687.374037	55741.79979341553	-9.48054253016744	3107148244.2092195	89.88068666631365	75116.55858904595	57589.34846064937	1.178838	21.319035	0.08862118217	0.0489315	-0.0046508094	0.1283730449	0.0390326926	0.0188896543	-0.0721900355	0.0698847266	-0.0013823775	-0.0254445633	0.0560381718	0.0044813435	0.1040439353	-0.1460941836	-0.0419816748	-0.0429361959	0.0292179862	-0.0716827696	0.0044288635	0.0112327033	-0.0349900206	0.1195029373	-0.0219373592	-0.0890136809	0.1066594389	0.0454707841	-0.102732027	0.0700902816	0.010099826	-0.1360101068	-0.0495572202	-0.0224518599	0.0164507206	-0.1395820172	-0.1004136938	0.0865283094	-0.113398183	0.0238861451	-0.0003726293	-0.0047108844	0.1201410225	0.0460540158	-0.1161681764	0.0262266979	-0.0162488737	-0.0766841759	0.0109630909	0.0344348166	-0.0354836499	-0.0259331148	-0.1603911284	0.0709679972	0.1153133194	-0.0511753853	-0.0697548149	-0.0032116447	-0.0725781766	-0.0436981717	-0.1007638526	0.0423116702	-0.0979753736	0.0483910147	-0.0446192447	-0.0419009428	-0.0031008749	-0.0503556903	0.0194779666	0.0400126426	0.0027166138	-0.1038175579	-0.0446882302	0.0957165579	0.0719741148	0.0018333913	-0.0264492273	-0.070581777	-0.1052692169	0.0106447703	-0.0121957462	0.0246414858	0.0152296758	0.10222169	0.0838130564	0.1314500144	0.1331332012	0.0858845244	-0.0133991597	0.017208402	0.0766455005	0.0148690487	0.1119414118	0.1098964448	0.0656445286	-0.038414133	-0.021018731	0.0226783591	0.0302471938	0.1023139614	0.1014639107	0.1000523871	0.0980872016	7.687169999999998e-06	0.01283748717	5.909258260889997e-11	0.0001648010768399	0.0276972	0.0359540399999999	0.00076713488784	0.0012926929923215	-0.0260104	-0.0144105	0.00020766251025	0.00067654090816	0.000374731	0.000374731	1.40423322361e-07	1.40423322361e-07	8.74109e-05	-0.0001336520999999	1.7862883834409994e-08	7.64066543881e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57061.43072681535	61.63947976823693	3799.425466098889	3256006876.591147	119462.29356796115	205.93236498784967	42408.13894948895	14271239584.517733	55754.38612031086	12.586326895332604	3108551571.6527123	158.41562471617286	74996.37838033629	57786.07343310107	1.140923	20.633362	0.06708903183	0.036938	-0.0225077747	-0.0035100553	0.0901406449	-0.0687676006	0.0443263684	0.065924996	0.0319023916	0.0387333698	0.0256709619	-0.0240377172	-0.143686523	-0.0817947606	0.0460062846	-0.0306886495	0.0713710989	0.0132285537	0.0188600365	-0.0670438859	0.0039434659	0.0577985888	-0.1266214458	-0.0253812523	0.0423068276	0.137139199	-0.1072718786	0.0567240778	0.0162879591	0.1360517171	0.0513462598	0.0840763429	-0.0187670567	-0.0257136232	-0.0904884902	-0.0179580428	-0.0604346881	-0.0402358248	-0.1895875779	0.1578449864	0.0222611442	-0.0478488348	-0.0113196972	-0.0775016988	0.102627606	-0.1396460906	0.0452371531	-0.0197476199	-0.0367171209	-0.007045521	-0.0956136479	0.0653419717	0.061311831	-0.1061579316	0.0722530493	0.1380961385	-0.0419871521	-0.0419896835	0.0639329969	-0.0489610474	-0.0093807409	-0.0750732831	-0.0442791709	-0.0671162985	-0.044184245	0.1129714422	0.0068292743	-0.1220661253	-0.0503358608	0.0889714444	-0.0981210592	-0.0176062588	0.0052567167	0.0146124584	-0.0409591968	-0.0981874534	-0.1629412315	0.0800604906	-0.076095659	-0.1228366294	0.0245252736	0.0626443005	0.0313585208	0.0401301406	0.1421008564	-0.0358092605	0.0090461135	-0.0964420051	0.0132616179	0.0861620421	0.0046003001	0.0887873903	0.0317890356	0.0681056435	-0.0621567942	0.0140355556	0.0186911012	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0111562	0.01114851283	0.00012446079844	0.0001242893383206	0.000536016	-0.027161184	2.873131522560001e-07	0.0007377299162818	-0.0197248	0.0062855999999999	3.950876735999999e-05	0.00038906773504	5.00024e-05	-0.0003247286	2.5002400057600003e-09	1.0544866365796001e-07	0.000212557	0.0001251461	1.566154634521e-08	4.5180478249e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57143.94489845275	82.51417163739825	6808.588521006018	3265430438.557404	119729.98698801578	267.69342005462386	71659.7671405413	14335269784.150429	55791.70860112802	37.32248081715807	3112714748.633182	1392.967574347132	75008.5631698579	57914.1153145455	1.201494	21.728765	0.0248218470599999	0.0135775	-0.0685275414	-0.0672540184	-0.0361118139	-0.0891171413	0.0385874919	-0.1134324764	-0.0027679194	-0.1057178961	0.0510196136	-0.0135665478	-0.0329199999	0.0106138585	0.0426670618	-0.0037428964	-0.0115684007	0.087016733	0.0585293444	-0.0092729504	0.0241688735	-0.1448053566	-0.0272645866	-0.1392524413	0.0455464822	-0.0303179143	0.0490337288	-0.0096413991	0.002377539	-0.0200808185	-0.0236418486	-0.0632390679	-0.0075799521	-0.0741624872	0.0451440129	-0.1556798688	0.0695018239	-0.0068315788	-0.0236519235	0.0092054419	-0.0015013059	-0.0412947847	-0.0967781159	0.0747300071	0.1142968582	0.0084564098	0.0323320765	0.0121978778	0.0241240108	0.0081618522	-0.1409467128	0.0133349441	-0.1014160075	0.0453502833	-0.0175206569	0.0146909347	-0.0637477135	0.0705680212	0.0457440358	0.0276160638	0.0630331143	-0.008055637	0.0743003396	-0.0113666415	-0.0876773818	-0.041701327	0.0636674475	0.0147041713	0.1263301595	0.0812130223	-0.0522233566	0.0194855617	0.0241351675	0.0804695143	0.0790386342	-0.0340925885	0.074896926	0.00885174	0.0487479595	-0.0311724215	-0.0231933727	-0.0850813136	-0.0499235626	0.079253235	-0.0080477018	-0.0161132987	0.0535588918	0.0844373065	0.1145164462	-0.0598271231	-0.0306182796	0.0352394742	-0.0305455801	0.1548845575	-0.0828064366	0.0592942431	0.1234399679	0.102005852	0.1002367339	0.0973108962	0.0932621027	5.17694e-06	-0.01115102306	2.68007077636e-11	0.0001243453152846	0.0074418699999999	0.0069058539999999	5.538142909689851e-05	4.7690819469314616e-05	-0.0165829	0.0031418999999999	9.871535609999995e-06	0.00027499257241	0.0	-5.00024e-05	0.0	2.5002400057600003e-09	0.000190098	-2.2458999999999983e-05	5.044066809999991e-10	3.6137249604e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57246.096019855824	102.1511214030761	10434.851603905992	3277115509.5145526	119078.24272223908	-651.7442657766951	424770.5879728034	14179627889.816484	55865.129615359394	73.42101423137501	3120912706.940905	5390.645330763772	75003.40931328275	58294.73112133129	1.181471	21.366655	0.03919677836	0.0219461	0.0160297413	0.0365756444	-0.1221018186	0.0254187529	-0.1154019432	0.0002051829	0.0243270351	-0.0030496399	-0.0342481248	-0.0066700768	0.0609980299	0.1219808537	0.0447333586	0.0368770585	0.0074461593	0.0274922307	0.0624651985	-0.017931323	-0.0021612058	0.0782151466	0.0514053886	-0.0627696889	0.0128187015	-0.0504793308	0.0204784068	0.1384164482	-0.0520811911	-0.0642307586	-0.0612301327	-0.0574510694	-0.0346810415	0.0845209171	-0.0985408194	-0.0114503066	-0.030818053	-0.0488197702	0.0740110314	-0.0020954617	0.0142921411	0.0904840998	0.0344165021	-0.0320057734	0.001462875	0.0329143561	-0.0271925351	0.0407641537	-0.0541754012	0.0060688252	-0.0670471137	0.1040748005	-0.0220946703	-0.0603383221	0.1008586179	-0.0238615454	0.0568874465	-0.2370766044	0.0145084394	0.095456307	-0.0001540632	0.1029757371	-0.0209781306	0.0522553256	-0.0159194925	-0.0048226795	0.0516320959	-0.0729697122	-0.0326027712	-0.083466821	0.0189168738	-0.0784474951	-0.0214600911	0.0637146354	-0.0698290377	0.0154208694	-0.0844825909	-0.024232106	0.0671150073	-0.0617311791	0.0132398375	0.0246325321	-0.0792059894	0.0369960512	0.0726737656	-0.1038877822	-0.0147983587	0.0457216134	-0.0378655685	-0.0885474079	-0.0257901996	-0.1583983546	-0.0973233426	0.0009587887	0.060816575	-0.0168959015	0.1037923515	0.1018099433	0.0994583687	0.0955792289	0.090232103	1.16953e-05	6.51836e-06	1.3678004209e-10	4.24890170896e-11	0.00400332	-0.0034385499999998	1.6026571022400004e-05	1.182362610249931e-05	-0.0345463	-0.0179634	0.00032268373956	0.00119344684369	5.94682e-05	5.94682e-05	3.53646681124e-09	3.53646681124e-09	0.000307434	0.0001173359999999	1.3767736895999996e-08	9.4515664356e-08	-0.000178962	-0.000178962	3.2027397444000004e-08	3.2027397444000004e-08	0.0	0.0	0.0	0.0	0.0	0.0
57134.33073914905	-111.7652807067716	12491.47797146345	3264331749.0104723	118870.2892483313	-207.95347390777897	43244.64731031331	14130145665.981949	55822.769428777545	-42.36018658184912	3116181586.698461	1794.3854072490703	74858.22271928439	58505.19943781672	1.163762	21.0464	0.0537563353	0.0237805	0.062359028	0.0840544092	-0.0196538941	0.046231035	-0.0565696958	0.052006904	-0.0927352008	0.0370605665	-0.0365383346	0.1103001634	-0.157712229	0.1161794883	-0.0983940485	0.0220304797	0.0968782686	-0.0592218882	0.080962587	0.0343401414	-0.0454575327	-0.144296057	-0.0484364018	0.2994564962	0.0094190639	0.0973949887	0.1056727453	-0.0674069657	0.1854013994	-0.0123860491	-0.0345858038	0.0919576264	-0.0768560514	0.0021542344	0.111686175	0.0779765744	-0.1284473076	0.0444791082	0.0353700701	0.0206960685	-0.0678511954	0.1603170383	0.0227032357	0.0196205138	0.0189400583	0.018591854	-0.0928065757	0.142783283	0.0165341268	-0.0074282995	-0.0386759809	-0.036265261	0.0155844244	-0.0026171952	0.0066987099	0.0329076641	0.0485757739	0.00091927	-0.0166535355	0.0237467265	-0.0058172251	0.0307697226	-0.0413113295	0.0628459461	0.0263458961	0.1988881031	0.0068059844	0.2058526648	-0.0285600307	0.1643682183	0.1133786275	0.0766595626	-0.0782872832	-0.0535541521	0.0505320151	-0.0267146563	-0.0413488846	0.0052048507	-0.0275576136	0.0876457738	0.0440876817	-0.0593096032	-0.164313393	0.001962813	-0.1393760218	-0.0243537475	0.0443163423	-0.0462370133	-0.1138098478	0.052246127	0.212766479	-0.0093608589	0.1045296181	0.0193006461	0.0411533068	0.0378705426	0.0139189441	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.004454	-0.0044656952999999	1.9838116e-05	1.994243451244208e-05	0.0210591	0.01705578	0.00044348569281	0.0002908996314083	-0.025999	0.0085473	7.305633729000001e-05	0.000675948001	-0.000146253	-0.0002057212	2.1389940009e-08	4.232121212944e-08	0.000218366	-8.906799999999998e-05	7.933108623999997e-09	4.7683709956e-08	0.0	0.000178962	0.0	3.2027397444000004e-08	0.0	0.0	0.0	0.0	0.0	0.0
57090.02638843883	-44.304350710219296	1962.875491854109	3259271113.0326424	118990.34213061286	120.05288228155403	14412.694544108674	14158701520.360302	55806.571279839976	-16.198148937568476	3114373398.01186	262.38002900365075	75110.82629512133	58386.922226914416	1.076341	19.465405	0.03121411888	0.0165157	0.0325996761	0.0618594156	0.0576486478	0.0273077798	-0.0232233027	0.0696107461	-0.1130414339	0.1009653741	-0.0866111315	0.0575312593	-0.1082667729	0.0327097176	-0.0905232625	0.0010510206	0.0936518672	-0.0733228735	0.1161012367	0.0661899385	-0.0668247066	-0.0465934112	0.0286354202	0.1389006894	-0.0859803013	0.0800437841	-0.0492105384	-0.0570210479	-0.0510986812	-0.0012674577	0.0505243595	-0.0258919272	0.1077544984	0.1269685926	0.1010742428	0.0154881719	-0.0905535697	0.0676742357	-0.0486125049	-0.0620311659	0.1135551877	-0.1783776847	-0.0444743214	-0.0347384745	-0.0001500116	0.1303091713	-0.0029136218	0.0501727642	-0.045847518	0.1329063719	-0.0332363037	-0.051049229	-0.1160592822	0.0292456022	0.0569974557	-0.0399064289	-0.1396992759	0.074291067	-0.1502618165	-0.1178755169	-0.0992296479	0.0002633566	0.0045715891	0.0933422263	0.0823481916	0.1192890357	-0.1020142697	0.1720495514	-0.0688523826	0.1339102526	0.1141425655	0.0111635891	0.1962656521	-0.0243931681	-0.0008562392	-0.0337846813	-0.0423940637	-0.0283549304	0.043396003	0.143130235	-0.1321970168	-0.1040880843	0.0019283317	0.0061663941	0.0664000283	0.0573806534	0.024145875	-0.085010277	-0.0216915189	0.0029225573	-0.0016679659	-0.1418852768	0.0108351799	-0.0028847304	-0.0039497527	0.0045241874	-0.0456165589	0.1013346856	0.0975763397	0.0914153405	0.0830033923	7.18938e-06	0.0044611893799999	5.16871847844e-11	1.990221068422478e-05	0.0127673	-0.0082918	0.00016300394929	6.875394724e-05	-0.0260004	-1.3999999999986246e-06	1.959999999996149e-12	0.00067602080016	0.0	0.000146253	0.0	2.1389940009e-08	-4.57559e-06	-0.00022294159	4.9702952551728095e-08	2.09360238481e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
