global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
56564.74509984354	n/a	n/a	3199570388.2102737	118589.91919275872	n/a	n/a	14063568934.145044	55331.41624564179	n/a	3061565623.748472	n/a	74952.86249414245	53886.405265808105	n/a	n/a	n/a	n/a	-0.1506085987	-0.0547300748	-0.0793234156	-0.0953661004	0.0807739373	-0.2459793876	0.0540343008	-0.0702754551	0.0111932662	-0.0411225556	0.0880130355	-0.0673584588	-0.1010391598	-0.2306203545	0.0265246743	-0.0689183408	0.0901014542	-0.0487726037	-0.0142681203	0.0646319914	-0.0588246235	0.0124217622	-0.0094706556	0.0720641753	-0.0101618477	0.0335395837	-0.0645940155	0.1278502754	-0.0136664692	0.0244425494	-0.0478614428	0.0113644	-0.0232395283	0.0727754076	-0.0222304513	0.0254731756	-0.0352030606	0.0524905008	-0.0730390193	0.031681131	-0.1710504106	0.0551701726	-0.0131627495	0.0422558744	-0.0141164244	0.094807042	-0.0228857301	-0.0060604574	0.0345606688	-0.0175898494	0.0105199673	0.0801330835	-0.0293198792	-0.035316439	0.0805124808	-0.0197708835	-0.0330917024	-0.2408714599	0.0419723051	0.1327307487	0.0194363212	-0.0581731174	0.0527530993	-0.1645201448	0.0230677834	-0.1091859005	0.0609028887	-0.0288015756	0.1488703498	-0.0377307841	0.0469886256	-0.0677663754	0.1014570809	-0.0254347979	0.0898092211	-0.0588840375	0.0804686306	-0.0454243896	0.0477990379	-0.0007832431	0.0241811359	-0.0057706036	0.1343421807	-0.1135012883	0.1123381225	-0.0232219648	0.0047237192	-0.0225449872	0.1087762447	-0.089540433	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.00681176	n/a	4.64000742976e-05	n/a	0.0268886	n/a	0.00072299680996	n/a	-0.122447	n/a	n/a	0.014993267809	0.00159565	n/a	2.5460989225000003e-06	n/a	-0.0	n/a	n/a	0.0	0.000208656	n/a	4.3537326336e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56493.51973786547	-71.22536197806767	5073.052188906768	3191517772.372596	118846.68066028468	256.7614675259538	65926.45120608142	14124533503.967684	55330.868896484375	-0.5473491574157379	3061505052.839942	0.2995911001237182	74850.31880418229	53102.56263205988	1.106777	19.461849	0.0375874453	0.017464	-0.1954938629	-0.0027955945	-0.1031957382	-0.1078485955	0.0421797022	-0.1636331045	-0.0556880143	-0.116671616	-0.0079671209	0.1589470233	-0.0690633364	0.0047578266	-0.1268793908	-0.1367762379	-0.0633295354	-0.0796207754	0.0107792645	-0.014320163	-0.0082522513	0.0884703018	-0.0406121731	0.186850383	-0.1463960339	0.0660855441	0.0335097132	-0.0111829738	-0.1290265979	-0.0594705691	-0.0559420533	-0.0108318926	-0.0134804276	0.1120535333	0.0273163334	-0.0843366752	0.131581731	-0.0011465092	-0.0071126278	0.0309999069	-0.0487859543	0.0709408239	0.0814692955	0.0800490992	0.0141384331	0.0172371427	0.0307624317	0.0021429276	-0.0991383092	0.0016370643	0.0563657856	0.1070299918	0.0026599223	0.0820135029	-0.032684878	0.0070712261	-0.005823	0.1485069649	-0.1046268107	-0.1793096299	0.0303156293	0.1677940971	-0.0356759597	-0.0386593411	0.0751374668	-0.0421527301	-0.0138597485	-0.0359678164	0.1842799351	-0.0084254535	0.062259495	0.1310801953	-0.1281951866	-0.0985126652	0.0103796561	-0.0864345811	-0.0972434838	0.0519225321	-0.013130732	-0.0817162825	0.0839125632	-0.0874345541	-0.0028424522	0.0614301019	0.0382258251	0.0159593573	-0.0871921397	-0.0709448884	0.0321159886	0.1923291428	-0.0026777285	0.1234341122	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-5.2647e-06	0.0068064953	2.771706609e-11	4.6328378268922087e-05	0.0351012	0.0082126	0.00123209424144	6.744679876e-05	-0.115248	0.0071989999999999	5.182560099999996e-05	0.013282101504	0.00177337	0.0001777199999999	3.1448411569e-06	3.1584398399999975e-08	-0.0	0.0	0.0	0.0	0.000338323	0.000129667	1.1446245232900003e-07	1.6813530889000012e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56506.4948265928	12.97508872733306	168.35292748216543	3192983957.587759	118902.0377742686	55.35711398391868	3064.410068628565	14137694586.873596	55337.35993995352	6.491043469148281	3062223405.123973	42.133645318372544	74792.28868633581	53128.91018138858	1.150141	20.224371	0.0526249155899999	0.0325534	-0.1900247749	0.0781060304	-0.0387013939	0.0200049175	-0.0921685873	-0.0296143067	0.0746195629	-0.1676365205	0.0644157984	0.1933663446	-0.0029137094	-0.1726487815	-0.1324683049	0.0247044159	0.030691657	-0.143766893	-0.065259811	-0.1478522321	-0.0868389866	-0.0391576375	-0.0260307986	0.04175552	-0.055800067	0.0587452519	0.0872949593	0.0466860464	-0.0496651919	-0.0777430755	-0.0611136212	-0.1294358626	0.1754479167	0.0397519239	-0.0047324091	-0.0332335265	0.0187407288	-0.1107054513	-0.0134804153	-0.2332366611	-0.0774017059	0.0813496515	-0.0024603391	-0.1626715581	-0.0426645997	-0.0140401208	0.0773573439	0.0973843598	0.0146354745	0.0723919732	0.0344205335	0.0099346305	-0.1065867475	-0.0484184503	-0.0411186733	0.0353971323	0.0570456995	0.0149955021	0.0153859785	-0.1054696101	-0.0996541254	0.2152850557	0.0835704879	-0.0691011277	0.1345293712	0.1730651905	-0.0316886802	-0.0184985834	-0.01996682	0.0323952642	0.0402054199	0.0890338964	-0.0243876262	0.0195332551	0.0498275902	-0.1255584869	0.1147662255	-0.0355582712	0.1039873575	0.0596857955	0.0994814397	0.0242011404	-0.0765959951	0.070243032	-0.0090096623	0.0629801947	-0.1260691303	-0.1081621708	-0.0443454314	0.0387626522	-0.1071077499	-0.0418097255	0.1025101919	0.1022474116	0.1018099433	0.1011985345	2.16589e-06	7.43059e-06	4.6910794921e-12	5.52136677481e-11	0.0350649	-3.629999999999606e-05	0.00122954721201	1.3176899999997136e-09	-0.138277	-0.023029	0.000530334841	0.019120528729	0.00210956	0.0003361899999999	4.4502433936e-06	1.1302371609999992e-07	8.99027e-05	8.99027e-05	8.08249546729e-09	8.08249546729e-09	0.000503274	0.0001649509999999	2.53284719076e-07	2.7208832400999977e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56655.33718552956	148.8423589367594	22154.047813859124	3209827231.606049	118721.92175977696	-180.11601449163572	32441.77867635113	14094894706.334602	55396.68805486506	59.32811491153552	3068793047.448029	3519.825218956364	74593.5788471254	52814.29611458538	1.187871	20.887829	0.05598615089	0.0316746	-0.2126563338	0.0124489723	0.0757347733	0.0662463462	-0.0284559852	-0.0407932708	-0.0912191866	-0.0139217713	0.0771667264	0.0010925255	0.0480836102	-0.1923947185	-0.0799382454	0.0241497763	0.1104947211	0.0278007446	-0.1034401641	-0.0902035118	-0.0392115415	0.0572224085	-0.0210742136	0.1312011138	0.0037977285	0.0879767595	0.0198052879	0.1457418825	0.0454523709	-0.0068173292	-0.0191166965	-0.0923346073	-0.1140161583	0.0218473909	0.0571289078	0.1782681464	-0.0888976657	0.0949578386	-0.0116477318	0.0242688597	-0.0177095591	0.0099843046	-0.0982076731	-0.0451454902	-0.0191087419	-0.1504794527	0.0162396388	0.0006647207	0.1286392356	0.1104393935	0.1020560131	0.0929695934	0.0956173298	0.0770639435	-0.008185404	0.1149084416	0.1617998943	-0.030758537	0.0574543322	-0.0462538663	-0.1113840039	0.0681168507	-0.0059159241	-0.0072386313	0.1224221246	0.0617540199	-0.0488469732	-0.0494770812	-0.038302972	0.1269006808	0.0173447129	0.1016879305	0.0003667896	-0.144560746	0.2104044029	-0.1509201026	0.0801662494	-0.171897048	0.04143508	0.0054051895	-0.1233842836	-0.0279407301	-0.0813441603	0.0078260779	0.0318718428	-0.0718936345	0.0064213147	-0.0943640758	0.0192216889	-0.068489728	-0.0025062231	-0.0077367568	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.00219992	-0.00220208589	4.8396480064e-06	4.849182266937093e-06	0.0210887	-0.0139762	0.0004447332676899	0.00019533416644	-0.120614	0.017663	0.000311981569	0.014547736996	0.00176878	-0.0003407799999999	3.1285826884e-06	1.1613100839999997e-07	0.000158389	6.848629999999999e-05	4.690373287689998e-09	2.5087075321e-08	0.000536905	3.3631000000000004e-05	2.88266979025e-07	1.1310441610000003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56930.69001067008	275.35282514051505	75819.17831286306	3241103465.0910096	118577.39556447956	-144.52619529739604	20887.821127141066	14060598738.85506	55542.14289086712	145.45483600206353	3084929636.909501	21157.1093163872	74815.08771901725	54274.20756190458	1.331296	23.409842	0.04214142101	0.0206263	-0.1369161152	-0.085873426	-0.0472281922	0.0380474838	0.1061839518	0.0410028623	-0.121638886	-0.0917942122	-0.0541749178	0.069083821	0.1003152075	-0.0592406298	0.0200623312	-0.1334631997	0.0557924795	-0.0045065344	0.1495859262	-0.0797289155	-0.016526666	0.0036333202	-0.0224304051	-0.0205362011	-0.1289769597	-0.0401021446	0.010314333	0.055057537	-0.0489561894	-0.0029064057	-0.1997637885	0.0166056857	-0.0444278015	-0.1006987422	-0.0116592308	-0.0160764303	0.0629401516	0.1479043022	0.0875656787	-0.0345362408	0.0810928932	-0.0181743121	0.0063849413	0.0045022847	0.0684410594	0.0111410945	0.1159047403	-0.0398034113	0.0036953992	-0.1616724158	-0.1002361069	-0.0157401625	-0.0984910831	0.0109580956	-0.0454317472	-0.1399497778	0.0630249151	-0.0836042097	0.0115233104	-0.1483398073	-0.0137511685	-0.0594259021	-0.0418669497	-0.0455839038	-0.059166389	0.0940208473	-0.0826007556	-0.0838890351	0.0961229692	0.0356425926	0.1296593355	-0.052915726	0.1536726042	0.0337383269	0.1080482228	0.0688686314	0.0067694219	-0.120977049	-0.0189525506	0.0185187899	0.1045776677	-0.1588267283	0.0462674225	-0.0776	-0.0472280702	0.0223074508	0.0118581717	0.0812265387	0.0463187479	0.1168305833	0.0216110548	-0.0596611111	0.1023139614	0.1014639107	0.1000523871	0.0980872016	3.25101e-06	0.00220317101	1.05690660201e-11	4.853962499304421e-06	0.0149481	-0.0061405999999999	0.00022344569361	3.7706968359999976e-05	-0.130697	-0.010083	0.000101666889	0.017081705809	0.00204756	0.0002787799999999	4.1925019536e-06	7.771828839999997e-08	0.000249623	9.1234e-05	8.323642755999998e-09	6.2311642129e-08	0.000432626	-0.0001042789999999	1.87165255876e-07	1.0874109840999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57050.91430215975	120.22429148967058	14453.880264193278	3254806822.712376	118959.5985072005	382.2029427209345	146079.08942454195	14151386076.99434	55592.35972002518	50.216829158060136	3090510459.2406783	2521.7299306897985	74680.56041324977	55186.70241738738	1.339245	23.549623	0.11135243899	0.0671486	-0.0411263162	0.0111910931	-0.0940501474	-0.0891076187	0.0399520461	0.0522257367	-0.0424982081	-0.0390093218	-0.0499141734	-0.0184605781	-0.0417051796	0.0528098789	0.0813105362	-0.0349421989	-0.0229442868	-0.0755135621	0.0195709709	0.0167162832	0.2330383829	-0.078972032	-0.0027439436	-0.0265283365	-0.0018721821	0.1402049196	-0.07764884	0.0182973883	-0.1305977716	-0.040046899	-0.0538752051	-0.0314512743	-0.0019102029	-0.059343038	0.0668460271	-0.1074697081	-0.0891050948	-0.0257113004	0.0605030185	0.0016307578	0.0071046541	0.068648397	0.1210870505	0.0320198336	-0.064507211	-0.0650316585	-0.1674792441	-0.0001776552	0.0339938732	0.1165812652	0.1219471004	-0.061903193	0.0504998813	-0.0501441659	0.0529115566	-0.04856515	-0.1021970375	-0.0998054512	-0.029944638	-0.0285440279	0.082615186	0.000571178	-0.0166203719	-0.1031914555	0.0160209656	-0.0400472311	-0.016445603	0.0425480433	0.2202595002	0.0458647725	-0.0515365772	0.0415176956	0.0854462406	-0.1438855634	0.033468743	0.0320751684	-0.0655985406	0.0003330978	0.0317844617	0.1411721135	-0.0353175015	0.1079814091	-0.1028062566	0.0976192792	-0.0563332524	-0.0898318401	0.1362992506	0.0996531112	-0.037978566	0.0783290228	0.0869451923	-0.0468111855	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.00393987	0.00393661899	1.55225756169e-05	1.5496969072428618e-05	0.00815048	-0.00679762	6.64303242304e-05	4.620763766440001e-05	-0.0925789	0.0381181	0.00145298954761	0.00857085272521	0.00116169	-0.00088587	1.3495236561e-06	7.847656569e-07	0.000183206	-6.641699999999998e-05	4.411217888999998e-09	3.3564438435999995e-08	0.000134911	-0.0002977149999999	1.8200977921e-08	8.863422122499996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56957.32826975726	-93.58603240249067	8758.345460840033	3244137243.628889	118602.55347388024	-357.0450333202607	127481.15581866608	14066565690.524622	55536.32199727208	-56.03772275309893	3084283060.984688	3140.226371353182	74575.79324149192	55127.41749375158	1.178935	20.730692	0.0249655	0.0149315	-0.0202631016	0.0725599189	-0.0662099979	0.044355548	-0.0449715619	0.0653714202	0.1168393066	-0.0457087354	0.0755490321	0.0188492893	-0.0046947371	-0.0316698084	0.0324623575	0.0381683901	0.0413606258	-0.1291442993	-0.0284545851	-0.0580047743	-0.1033243279	-0.048160914	-0.0921326283	0.1298755666	0.0067160472	-0.040344389	0.0377943813	-0.0418147908	0.0009904206	0.0185636819	-0.0608937274	-0.0218794765	0.0355913939	-0.0558020744	-0.0211527052	-0.0244901585	0.1440073034	-0.0522263928	-0.0122548159	0.0044111136	-0.0697309386	0.034869319	0.1187526878	-0.0837289588	0.0919533038	-0.0376691358	-0.0425722393	0.0267773617	-0.0323908223	0.0665067876	0.0981864782	-0.0201535012	0.1198147029	0.0323506099	-0.0703628517	0.2175391695	-0.0120028408	0.0973758205	-0.042281199	0.0165466788	-0.041553514	0.0419167052	0.1255753105	-0.1092011479	0.0851095337	0.0655488235	0.0117668908	0.1198643005	0.0017560539	-0.0287919018	0.0340347266	-0.095896961	0.1435044422	-0.0621074846	-0.0537126403	-0.0902118661	-0.0099701744	0.0204727391	-0.0049648057	0.056704897	0.1522448637	0.0169425906	-0.0786233685	0.0528428107	-0.0718512148	0.0212222095	-0.1015789823	-0.051490727	-0.2341323938	-0.0907459843	0.0475781917	-0.0083590348	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.00329504	-0.0006448299999999	1.08572886016e-05	4.1580572889999996e-07	0.0208175	0.01266702	0.0004333683062499	0.0001604533956803	-0.0923053	0.0002735999999999	7.485695999999937e-08	0.00852026840809	0.000984249	-0.0001774409999999	9.68746094001e-07	3.1485308480999987e-08	0.000221355	3.814900000000002e-05	1.4553462010000014e-09	4.8998036025000003e-08	0.000146922	1.2010999999999975e-05	2.1586074083999995e-08	1.4426412099999943e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56931.6400753224	-25.688194434857	659.883333323018	3241211641.666056	118187.2372291314	-415.316244748843	172487.5831522809	13968223043.854982	55377.03175644047	-159.29024083161494	3066615646.153816	25373.38082419389	74317.485641694	54852.209845892816	1.246555	21.919729	0.0473995167	0.0234005	-0.0616905969	0.0792725179	0.0775465323	0.105919693	-0.0357488432	-0.0307895142	0.0599662881	-0.0504886606	0.0661806088	-0.0037056329	0.066692259	0.0434490384	-0.088521279	0.0779417434	0.1033026658	-0.0709620897	0.0295651476	0.004260674	-0.0151323812	0.0122050307	-0.0611380729	0.1053146197	-0.0481698443	0.0258895834	0.0029148421	0.0019512641	-0.0001164837	-0.0007835138	0.0095803595	0.0407789172	0.0913273171	0.1314006195	-0.0605739373	0.0199270348	-0.0106817028	0.085037765	-0.0582233929	0.0524553167	0.0017015865	-0.0982947605	0.0596943905	0.070328738	0.1318094373	0.0042811734	-0.0723693873	-0.0486321242	-0.0273621664	0.1581962699	-0.1018938451	0.1130363092	0.030451239	0.0411043158	-0.0492440383	-0.0920383502	-0.0796280897	-0.0127516723	0.0272366827	0.0082811142	-0.1300515576	0.0580154008	0.0328118627	-0.0412074108	0.086823214	-0.0401993256	0.0284952778	0.0202082059	0.0194731744	-0.0473563902	-0.0579108114	-0.0838024107	0.0698040595	-0.0437828739	-0.0129477645	-0.0763568728	0.0406314116	-0.068586362	-0.0883758498	0.0549991724	0.0806728959	0.0501949107	-0.0400476142	-0.0219679399	0.0415409564	0.0508568489	0.0310797141	0.1173348878	0.0873742299	-0.0916067888	-0.0898336059	0.0579341561	0.1018099433	0.0994583687	0.0955792289	0.090232103	2.44233e-05	-0.0032706167	5.9649758289e-10	1.069693359831889e-05	0.0163836	-0.0044338999999999	0.00026842234896	1.9659469209999975e-05	-0.0785238	0.0137815	0.00018992974225	0.00616598716644	0.000743064	-0.000241185	5.52144108096e-07	5.817020422499999e-08	0.000129698	-9.1657e-05	8.401005649000001e-09	1.6821571204e-08	0.00033235	0.000185428	1.1045652249999998e-07	3.4383543184e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57145.71602913178	214.0759538093771	45828.51399939456	3265632860.4821687	119036.341216982	849.1039878505981	720977.5821837885	14169650530.325766	55509.52761008523	132.49585364475934	3081307655.4948144	17555.151233053486	74963.15216070173	55562.40032113713	1.373852	24.158167	0.10794164371	0.067445	-0.0497649527	-0.0998338597	0.0125594185	0.0600837525	0.1016953575	0.1363086289	0.0501190585	-0.1092230394	-0.017105182	0.0860842327	-0.1191106057	-0.1713759241	0.0038436811	-0.0902027526	0.1126239426	0.1443852019	-0.030154849	-0.0603300871	-0.09117065	0.0137404006	0.0058113304	0.0326288432	-0.1007143396	0.0649658934	-0.0041490626	-0.1071041885	0.0862539833	0.0834848029	-0.0912214026	0.014813736	0.0025055594	0.0272826208	0.0304668994	-0.0529497383	-0.0893513098	0.0151094937	-0.0435618635	0.0311553197	-0.171433279	-0.0443366555	0.1061190902	0.0370081937	0.0049141889	-0.0434356446	0.0365035018	-0.0193393535	0.0074372938	0.0117487638	0.1001097843	0.0359470717	-0.0769857113	0.0834791246	-0.0337376465	-0.0134721048	-0.030406945	-0.0279316792	-0.1010298512	-0.17642307	-0.0836854508	-0.0609518168	0.0658974545	-0.1105421436	0.0100273155	0.1598618904	-0.1984331279	0.1565950495	-0.0488687289	0.0607242387	0.0793543359	0.0658466927	-0.0242584266	0.0772687187	0.0304236948	-0.1315123688	0.1701329795	-0.0184408904	-0.0625798925	-0.0157920025	0.1236598704	0.0706226609	0.1815777284	-0.0656326366	-0.0225662637	-0.0229304876	0.0835278953	0.1237684029	0.0869862698	-0.1085725396	-0.016502166	-0.057259427	0.1015862008	0.0985712473	0.0936124309	0.0868075413	7.479589999999999e-06	-1.6943710000000002e-05	5.5944266568099984e-11	2.870893085641001e-10	-0.0026646	-0.0190482	7.100093160000001e-06	0.00036283392324	-0.143063	-0.0645391999999999	0.0041653083366399	0.020467021969	0.000468868	-0.000274196	2.19837201424e-07	7.518344641599999e-08	0.000191002	6.130400000000001e-05	3.758180416000001e-09	3.6481764004000013e-08	0.000483596	0.000151246	2.33865091216e-07	2.2875352516000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57349.62969635346	203.9136672216846	41580.78367979592	3288980026.308867	119424.72229735856	388.3810803765664	150839.86359446892	14262264295.80121	55505.07878074961	-4.448829335618939	3080813770.457221	19.79208245746365	74358.9245722162	56717.28498192657	1.597846	28.09693	0.1142114254099999	0.0741479	0.0256665143	0.0847452629	-0.0298267315	-0.1080378047	-0.1574979317	0.0563510241	-0.073038727	-0.0591888731	-0.0244032899	-0.174432274	0.1337074625	-0.033174949	-0.018508383	0.1030050156	-0.0734868095	0.012957728	0.1039162211	-0.0235918222	0.0298209168	-0.0996443956	-0.0467448301	-0.0332821195	0.1069987488	-0.1481637161	0.0184095208	-0.207383585	0.0373079275	0.1520800271	0.0641446664	-0.0020203577	0.0894101849	-0.053771571	-0.0702350906	0.0351604325	0.024833687	0.0629982826	-0.0001475076	0.0813947558	-0.049959536	0.0938090009	-0.105869858	-0.0899950604	0.0728112215	0.0353674926	0.1150369908	0.0480890309	-0.0388017516	-0.0167768702	-0.0399776311	-0.0810544193	0.1413025667	-0.129809157	-0.0459794026	0.0075854827	-0.0115368238	0.054225459	0.0093471696	0.1428692928	0.068408028	0.084879351	-0.1344869404	-0.1061164533	-0.0503518834	-0.0375580016	0.086662489	-0.0439811779	-0.0943304556	0.1347106084	-0.0550039051	-0.0730188573	0.1221160274	0.0670373336	-0.1469318282	-0.0451218683	0.0197262926	-0.0333830547	0.0502177763	-0.0395864803	0.0091892806	-0.1689270123	0.0169380182	-0.0106305373	-0.04948225	-0.057239262	0.1204729567	0.005067064	-0.0625734915	-0.1196141398	-0.0029976026	-0.2245484609	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.00267513	0.00266765041	7.1563205169e-06	7.116358709973167e-06	-0.00271373	-4.9130000000000094e-05	7.364330512900001e-06	2.413756900000009e-09	-0.0714004	0.0716625999999999	0.0051355282387599	0.00509801712016	0.0008279859999999	0.0003591179999999	6.855608161958344e-07	1.289657379239282e-07	0.000199375	8.372999999999996e-06	7.010712899999993e-11	3.9750390625e-08	5.44461e-05	-0.0004291498999999	2.96437780521e-09	1.8416963667001001e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0
