global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
56608.02753894121	n/a	n/a	3204468781.849527	119179.17454118562	n/a	n/a	14203675644.318388	55654.104815034654	n/a	3097379382.762864	n/a	74997.80250150949	49622.29805286377	n/a	n/a	n/a	n/a	-0.0205132588	-0.0290246657	0.1530859771	-0.1300146484	-0.0219844456	0.0814919624	0.0738843322	-0.0037643128	0.0852849287	-0.0458728536	-0.0668655241	0.0233555165	0.1186122387	-0.0526380603	0.0626025709	-0.0973105237	-0.0475047151	0.0241712367	-0.0095794236	0.0595904863	-0.039830967	0.0960587253	-0.0567024245	0.1396465161	-0.0406832468	0.0565702421	-0.0641106983	-0.0714671892	-0.0460275658	0.0027718779	-0.0471120743	0.0079451473	-0.1095297303	0.0103283493	-0.0760008122	0.0208776435	-0.0780976034	0.0437591326	-0.0794188442	0.0313718342	-0.0160010828	0.0565692514	-0.0124268403	0.0264736136	-0.1114358249	0.0395467906	-0.0528346853	0.000450827	0.1667123406	0.0770115043	-0.0905567053	0.0063642047	-0.029326933	0.2065361128	-0.0665927704	0.1005765682	-0.0858573366	0.0678547979	-0.0797148996	-0.0196655907	0.1369780265	-0.0679698155	0.1220214806	-0.0123967815	0.1006860317	-0.1027782503	0.1247363935	-0.0056963914	0.102594329	0.1025838106	0.1025662807	0.1025417406	9.11321e-05	n/a	8.305059650410001e-09	n/a	0.0583234	n/a	0.00340161898756	n/a	0.0141069	n/a	n/a	0.00019900462761	0.00157777	n/a	2.4893581729e-06	n/a	2.38472e-05	n/a	n/a	5.6868894784e-10	0.00150837	n/a	2.2751800569e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56305.52069105058	-302.50684789063234	91510.39302072616	3170311660.290325	118440.7764408547	-738.3981003309309	545231.7545723275	14028217523.91252	55440.01473867428	-214.0900763603713	3073595234.224421	45834.56079598962	74766.03499195556	47671.96124436968	1.302881	24.365667	0.1456476428999999	0.0806169999999999	0.0677316334	0.0227138722	0.0755111251	-0.0667489031	-0.0308371716	0.0377443572	-0.0490534723	0.077124139	0.0260729225	0.0405776345	-0.0232861986	0.0329368571	0.1288920753	0.039625706	-0.0145933646	-0.050223801	0.0417277854	0.0571108702	-0.0842902919	-0.0119379267	0.0370246857	0.0091121393	0.0233985644	0.0160412448	0.0386008021	0.1024311182	-0.1154961872	-0.0337812814	0.1454549431	0.0414846237	-0.1198611209	-0.0688580487	-0.0348946286	-0.0403772982	-0.1052030536	-0.0204807902	0.0123830198	-0.0722020902	0.0449108662	0.0111268015	0.0040256306	-0.0510646647	0.0260893953	0.0462432866	-0.0243813455	0.0046586791	-0.0771650471	0.0913243785	0.1079947537	-0.0108851215	-0.0509638527	-0.0280396441	0.0553041073	0.0294977417	0.0285435562	0.020389745	0.0201665558	0.0960284665	0.092635792	-0.0980661214	0.1407565237	-0.1020212468	0.1255252574	-0.0707771253	-0.0414210729	-0.0654294411	-0.0427628014	-0.0339065886	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0167428	0.0166516679	0.0002803213518399	0.0002772780438518	0.0478621	-0.0104613	0.00229078061641	0.00010943879769	0.0641579	0.050051	0.002505102601	0.00411623613241	0.000649679	-0.000928091	4.2208280304100003e-07	8.613529042810001e-07	2.14547e-05	-2.392500000000001e-06	5.724056250000006e-12	4.6030415209e-10	0.00106918	-0.0004391899999999	1.1431458724000002e-06	1.928878560999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56045.58240850121	-259.938282549374	67567.91073471819	3141107307.5081	118268.84129064916	-171.93515020553605	29561.695876200243	13987518820.23276	55321.43447205467	-118.58026661961048	3060461112.045839	14061.279631577909	74628.81865943097	46605.2535517871	1.059692	19.817694	0.086182435	0.0408688	0.1156334272	0.044833569	0.0734708119	-0.0319157626	-0.0351297434	0.0761181798	-0.025891726	0.0828668974	0.1083764382	0.1008118702	-0.0368416309	0.0268008708	0.0869886936	0.1378592131	-0.0024801017	-0.0620613887	-0.0286537669	0.0654906883	-0.0782677856	-0.0108182678	-0.0162621937	0.0635439021	0.0678846178	0.1072557494	-0.0367620415	0.0581556433	-0.0629862389	0.0143715252	0.003971944	-0.0010067459	-0.0234281569	0.0565772436	-0.13140427	0.0299283638	0.0763149669	-0.0705899318	0.0738777761	0.0700546812	0.0457449143	0.0313877635	-0.0185485155	-0.0488291885	0.0738340143	-0.0512838055	0.0565910306	-0.00130572	-0.0953488382	0.0977823889	0.0568696381	0.0068677741	-0.1030269306	0.0066476045	0.0498193905	-0.041835189	0.0167388901	0.0118290269	-0.012990544	-0.0117233872	0.0554231329	-0.0465627695	0.0431340936	0.0571917027	0.1472413404	-0.0253233831	0.0541989072	0.0936864296	-0.0087495544	0.0984290181	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0241855	0.0074427	0.0005849384102499	5.539378329e-05	0.0327354	-0.0151267	0.0010716064131599	0.00022881705289	0.0760725	0.0119145999999999	0.0001419576931599	0.00578702525625	0.000144741	-0.000504938	2.0949957081e-08	2.54962383844e-07	-0.000282094	-0.0003035486999999	9.214181327168999e-08	7.957702483599999e-08	0.000843698	-0.000225482	7.118263152040001e-07	5.084213232400002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55908.46239387309	-137.12001462811895	18801.898411615555	3125756167.2471213	118184.63967015989	-84.20162048927159	7089.912893019321	13967609053.96553	55406.18808954697	84.75361749230069	3069845678.614257	7183.175678031218	74720.46910159932	45419.84595733342	1.037504	19.402748	0.09048676	0.0482639	0.1613817349	0.0498006524	0.0169209894	-0.0252370117	-0.0469986307	0.0010094059	-0.0178090707	0.073983179	0.181433317	0.0562866859	-0.0673214739	-0.0101345369	0.1443012748	0.1163716923	0.1189653383	-0.0875801566	-0.2143357417	0.0200631339	0.0463706011	-0.055599075	-0.0389370519	0.0196127351	0.1029224195	-0.0031738488	0.0101274914	0.1103002116	-0.0369116205	-0.0341443422	-0.0310563429	0.0031313737	-0.1431736765	-0.0011556774	-0.1230593292	0.1316526466	0.088520258	-0.0063790132	-0.0344924413	0.1820837642	0.0741473855	0.0301898731	0.1026270494	0.0968882573	-0.0524383964	0.0294132657	-0.005031971	0.0265402487	-0.0891468868	0.0815311826	0.0525041746	-0.0215816576	-0.1490985191	0.0421396011	0.0638753953	0.0682829974	-0.0071188077	-0.0152818197	-0.2450131387	-0.053260898	0.011631671	-0.1215187273	-0.0064003052	-0.071117035	0.1929637197	0.0642361862	0.0927280085	0.0563751887	0.0407107306	0.0497609775	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0124488	-0.0117367	0.0001549726214399	0.00013775012689	0.00104219	-0.03169321	1.0861599961e-06	0.0010044595601041	0.0950506	0.0189780999999999	0.0003601682796099	0.00903461656036	-0.00027052	-0.000415261	7.318107040000002e-08	1.72441698121e-07	-0.000256717	2.5376999999999984e-05	6.439921289999992e-10	6.5903618089e-08	0.000722761	-0.000120937	5.22383463121e-07	1.4625757969e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56014.40190896695	105.93951509386534	11223.18085832332	3137613221.2192807	118217.68840383975	33.04873367986875	1092.2187978428908	13975421851.547348	55523.41545615696	117.22736660998636	3082849663.9170094	13742.255482312145	74644.04934447898	45180.30337893248	1.013297	18.950045	0.062534865	0.0295733	0.1698225028	0.0370631584	0.0102590647	-0.00418869	-0.0198229393	-0.0235513222	-0.1006708573	0.0478565495	0.093025353	0.0053826501	0.0452296083	-0.0753273679	0.1930808473	0.0760793195	0.001784368	-0.0382187514	0.0258175061	0.0847497787	-0.067976223	-0.0368730464	-0.0430197105	0.1069914934	0.0925827159	0.0368217727	-0.0206372952	0.0175192789	0.1770868682	0.0050166343	0.1096724906	-0.0052988069	0.0167665995	-0.0831816172	0.0077017955	0.1027296282	-0.0261882098	0.0561697377	-0.0488005762	-0.0328293415	-0.1282780196	-0.0591280109	-0.0676972553	0.1647062713	0.128361952	0.0261082439	0.0459793693	0.1111053346	-0.0396484607	0.0800441716	0.0706993539	-0.0694724778	-0.0321067962	-0.0289668747	0.0713691127	-0.0102216289	0.1532719689	0.1330373139	-0.0498085115	0.038656108	0.1203356058	-0.0650237834	0.0898450021	0.1732487166	0.0829352353	-0.0639106308	0.0064273543	0.1452761066	-0.0192672912	0.0153778313	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.00326734	-0.01571614	1.06755106756e-05	0.0002469970564996	0.0105045	0.00946231	0.00011034452025	8.95353105361e-05	0.0980719	0.0030213	9.128253690000029e-06	0.00961809756961	-0.000497884	-0.0002273639999999	2.47888477456e-07	5.169438849599999e-08	4.11053e-05	0.0002978223	8.869812237728999e-08	1.68964568809e-09	0.000561245	-0.000161516	3.1499595002500005e-07	2.6087418256e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56076.46455104157	62.06264207461936	3851.7715412823136	3144569876.544222	118207.13421595444	-10.554187885310968	111.39088191844478	13972926579.548668	55454.84256689553	-68.57288926142792	3075239564.1191688	4702.241141660056	74532.75578205996	45607.96109781974	1.046017	19.561956	0.0278839699999999	0.0149569	0.1515968342	0.0254747514	-0.0266168102	0.0212987254	-6.50102e-05	-0.0364481618	-0.0639631688	0.0754642102	0.0247998952	0.0239046129	0.0197104192	-0.0206880467	0.1305663683	-0.0381146509	-0.1712528798	-0.025055665	-0.1102028782	0.0075176621	0.0637889308	0.01082413	0.0569801821	0.0140994887	-0.06336736	-0.0770293779	-0.063136139	-0.0643897092	0.0257700418	-0.0505518195	-0.0774161467	0.1364939728	-0.0368725968	-0.106203828	0.1579673723	-0.0054504287	-0.0702177338	0.0830696207	-0.0409565215	-0.019032976	0.0844186357	0.1340456684	0.0301178503	0.0022572267	-0.1023157488	0.1100384519	0.020257968	-0.0986647802	-0.0363497228	0.0457228639	0.0078182487	-0.0241992812	-0.0038488996	-0.019132391	0.1435323934	0.0627274939	0.128986472	0.0524987353	-0.070542411	0.0146816973	-0.0542078381	-0.0769343714	0.0564848647	0.0589592435	-0.074423922	0.019775091	-0.0239378264	-0.0479428569	-0.0342032765	0.0361952808	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.00538934	-0.002122	2.9044985635600005e-05	4.502884000000001e-06	0.000975995	-0.009528505	9.52566240025e-07	9.0792407535025e-05	0.102239	0.0041670999999999	1.7364722409999942e-05	0.010452813121	-0.000663087	-0.000165203	4.3968436956900004e-07	2.7292031209000017e-08	-1.4345e-05	-5.54503e-05	3.07473577009e-09	2.05779025e-10	0.000581919	2.067399999999993e-05	3.38629722561e-07	4.274142759999971e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56158.02987117504	81.56532013346441	6652.901448474535	3153724319.011788	118225.04432498186	17.91010902741982	320.772005374065	13977161105.643929	55405.25985786704	-49.58270902849472	3069742819.9177723	2458.445034604372	74401.24673251944	45984.35704069214	1.089428	20.373791	0.0614344349999999	0.0374563	0.1435420752	-0.0208892805	-0.0539963827	0.0077093379	-0.0241417136	-0.0588407695	0.0013281667	0.0591130654	0.0315709076	0.0598653065	0.0515391767	-0.0985284034	0.1240305338	-0.0097624742	-0.0649307114	-0.0860873647	-0.0781023183	-0.0301828544	0.0415355641	0.0389168159	0.0483561098	0.0085594691	-0.0669369366	-0.0569061238	0.0400127939	0.008824098	0.0724594407	-0.0721465544	-0.1484848459	-0.0426328555	-0.0094724212	0.0125713467	0.0960511752	-0.036836109	0.0516158716	-0.0386941959	0.1147479354	-0.0471861122	-0.0068711159	0.057941844	-0.098724678	-0.084813687	-0.0327753155	-0.0735595093	0.0161493368	0.1127644864	-0.0040964486	0.0688450736	-0.0201732043	0.0171079911	-0.0133696094	-0.0089966159	0.0755366022	0.1260145594	0.1494074221	0.0542220484	-0.0781645078	-0.0819345735	-0.0514003653	0.0026294232	-0.094885121	-0.012843763	-0.0387620577	0.0679819615	0.029767264	-0.0881472882	-0.0621148343	-0.0089858957	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0030325	0.00235684	9.19605625e-06	5.554694785600001e-06	-0.0147835	-0.015759495	0.00021855187225	0.000248361682655	0.0910164	-0.0112226	0.0001259467507599	0.00828398506896	-0.00128251	-0.0006194229999999	1.6448319001e-06	3.836848529289999e-07	-1.4345e-05	0.0	0.0	2.05779025e-10	0.000559432	-2.2486999999999963e-05	3.12964162624e-07	5.056651689999984e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56294.67580388537	136.64593271033664	18672.11092627785	3169090523.8645573	118161.89715493532	-63.147170046548126	3987.565084887665	13962233939.253511	55350.1321086531	-55.12774921393429	3063637124.445351	3039.0687333944334	74184.41669857445	46838.20801939661	1.067363	19.961155	0.063857957	0.0343707	0.1178801241	-0.0891664602	-0.0733942101	0.0225809262	-0.0271633496	-0.0770385192	-0.013011159	0.045118633	0.0125336796	0.0723055109	-0.0066142146	-0.0367979122	-0.0159341296	-0.0105342426	-0.1323568857	-0.0139869392	-0.0413498125	0.0859227405	0.0415904626	-0.0294297629	0.0551473488	0.0328437308	-0.1094427083	-0.0101427074	-0.0748195788	-0.030454599	0.0636342341	0.037381024	0.0476337275	0.0007124597	-0.0007057401	-0.0007815025	0.0107696892	-0.0167050309	0.0423348402	0.0434279359	0.1429024051	-0.1336084343	0.0324548472	0.07860378	-0.0143736061	0.0488994123	-0.0347187293	0.0080610775	-0.0028834243	-0.0322356094	0.0126578945	0.0440430299	-0.0748656952	0.04844978	-0.0184145053	-0.0098653657	0.056505782	0.015867151	0.1195247979	-0.0453502657	0.0024481664	0.031120452	-0.0339659977	0.0016183222	-0.0414042451	0.0891717338	-0.0525144616	0.0075658722	-0.0406991216	-0.1205989877	-0.0690547803	0.089855322	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.00372748	-0.00069498	1.38941071504e-05	4.829972004e-07	0.000894427	0.015677927	7.999996583290001e-07	0.0002457973950173	0.0910053	-1.11e-05	1.2320999999999998e-10	0.00828196462809	-0.00138253	-0.00010002	1.9113892009000003e-06	1.0004000400000028e-08	-0.000428334	-0.0004139889999999	1.7138689212099998e-07	1.83470015556e-07	0.000123962	-0.00043547	1.5366577444000002e-08	1.896341209e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56540.0982458717	245.422441986324	60232.17503053056	3196782709.652824	118025.56996871978	-136.32718621553795	18585.10170144596	13930035166.441168	55395.38661648165	45.2545078285475	3068648858.3894744	2047.9704788040672	74188.35565421404	47757.26204419797	1.083448	20.261953	0.117254047	0.0640082	0.0809851586	-0.0245051616	-0.1056367135	0.0761634352	-0.0082455264	-0.0871184856	0.0331722706	0.0227502637	0.04556104	0.056915914	-0.135735528	-0.0434930294	-0.111173163	-0.0049458129	-0.1060546943	0.0119934147	-0.2166345351	0.0025892434	0.0362641239	0.0365645533	0.0163618554	-0.0067817799	0.0029215414	0.0387687038	-0.0146305925	-0.0510941975	-0.1263447008	-0.0317469599	-0.090308298	-0.050009545	-0.0581839074	0.1032600265	0.0277314664	-0.0001111338	0.006418566	-0.0275521142	-0.1249635214	-0.1277721434	-0.0304685972	-0.1104239068	0.1344981037	0.0475549919	-0.0673234709	-0.1893712028	-0.0161447601	0.0307570684	0.0103963839	-0.0374075453	-0.1424961448	0.0441210992	-0.1172161875	0.0375164312	0.0800865756	0.0516421416	-0.029769458	-0.0945753417	-0.1327307012	0.0083916889	-0.1300689163	-0.0344279773	-0.0699037605	-0.047044089	-0.098341506	-0.0366026521	-0.0026736013	-0.0680511039	-0.0336803482	-0.0529018074	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0081058499999999	-0.0043783699999999	6.570480422249839e-05	1.917012385689913e-05	-0.0560838	-0.056978227	0.00314539262244	0.0032465183520635	0.0751258	-0.0158794999999999	0.0002521585202499	0.00564388582564	-0.00119835	0.00018418	1.4360427224999998e-06	3.3922272400000065e-08	-0.000173558	0.0002547759999999	6.491081017599999e-08	3.0122379364e-08	-0.000237441	-0.000361403	5.6378228481e-08	1.30612128409e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56810.074322888046	269.9760770163484	72887.0821611373	3227384544.5720634	117947.86486037234	-77.70510834743618	6038.083863286796	13911698825.120655	55463.94853495572	68.56191847407172	3076249587.088217	4700.736664845256	74024.14599103146	49107.19114921385	1.158212	21.660158	0.101611529	0.0636929	0.0151276714	-0.026428055	-0.1098643853	0.0647243108	0.0131019454	-0.0590358425	-0.0959828719	0.0045048235	-0.0774609506	0.0415177613	0.0516146581	-0.0579485944	-0.1035975563	-0.0185091204	-0.0361394469	0.0010612102	0.0864468289	0.1037815924	-0.0633475747	-0.1844900021	-0.0094197586	0.0709150307	-0.0822507984	-0.1056220337	0.0060006845	-0.1732380733	0.0840221248	0.0794984159	-0.039924613	0.0153108968	0.0778804917	0.0751250958	-0.0624319723	-0.1644253375	0.0109094616	-0.0038501444	0.0018124672	-0.0865946114	0.0150476701	-0.0162961137	-0.0562856405	0.0045441056	0.0194890372	0.1371823192	-0.0954925659	-0.0085190575	0.0675717795	0.0274179813	-0.1086949978	-0.0469416343	0.0489830583	-0.0085395467	-0.0289143712	-0.0835379533	0.1008767757	-0.019790251	0.0821710171	0.0248605467	-0.0320247892	0.0317990811	-0.0080753194	0.0034765076	-0.0333023665	0.0376549118	-0.02426437	-0.072096257	-0.0768079258	0.1285578599	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0081598699999999	-5.402000000000011e-05	6.658347841689838e-05	2.918160400000012e-09	0.000531859	0.056615659	2.82873995881e-07	0.0032053328440042	0.0603571	-0.0147687	0.00021811449969	0.0036429795204099	-0.00103525	0.0001631	1.0717425624999998e-06	2.6601610000000004e-08	-0.000123966	4.9592e-05	2.4593664639999997e-09	1.5367569156000004e-08	0.00015333	0.000390771	2.35100889e-08	1.52701974441e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
