global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
56202.574702459206	n/a	n/a	3158729403.185508	118504.01968961148	n/a	n/a	14043202682.595823	55419.97353316326	n/a	3071373466.4165163	n/a	74403.33228002327	52347.947186180674	n/a	n/a	n/a	n/a	-0.2420751824	0.0411209765	0.0179266036	-0.0868972937	-0.0367069469	0.0463460699	0.0724802441	-0.1326443552	0.0237152323	-0.1401909362	0.1296082366	-0.0778382766	-0.2038934381	0.0482678762	-0.1463759399	0.0759135785	-0.1301137184	0.007767941	-0.0803117278	0.0152815409	-0.0680425388	0.0014863439	-0.0259948376	0.0573198719	-0.0589301908	0.0100287869	-0.002196748	-0.0972966765	0.0186873354	-0.1247642469	-0.0951234308	0.0401231085	-0.0737512812	0.0592455228	-0.0480414446	0.0387466465	-0.1298781334	0.0681257456	-0.0205401111	0.1396093828	-0.0634738322	0.0450892348	-0.1143980351	0.0481394125	-0.0303249711	0.0163084601	-0.1588535809	0.0699753697	-0.1132004927	-0.0037434307	0.0573596288	0.0082656687	-0.0827507021	0.1111378591	-0.1521789733	0.0422716655	0.0003562276	-0.1013769444	0.1108721674	0.0381723113	-0.1979863199	-0.0298270141	0.1011677023	-0.0778342692	0.0332307422	-0.0754446312	0.1729068543	0.0415989731	-0.0861848076	0.0149678069	-0.0591884993	0.0081868595	-0.1391427517	0.1069661277	-0.0890085993	0.0521165071	-0.041712442	0.0613510841	0.0123543602	-0.0388725352	0.0019157659	-0.0355953823	0.0429179342	-0.0154893506	0.0065792257	-0.0178097359	0.0734121492	-0.011478974	0.0525105216	-0.1198617109	0.1151218838	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0241549	n/a	0.00058345919401	n/a	-0.0260213	n/a	0.00067710805369	n/a	0.0241429	n/a	n/a	0.00058287962041	-0.000761422	n/a	5.79763462084e-07	n/a	-0.00076512	n/a	n/a	5.854086144e-07	4.64509e-06	n/a	2.15768611081e-11	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56253.094209436094	50.519506976888806	2552.2205851879166	3164410608.1356926	118214.09232474664	-289.9273648648377	84057.87689746874	13974571624.163725	55461.938388871175	41.96485570791265	3076026609.850942	1761.0491145859287	74171.16089006167	52000.84286653118	1.10334	19.966312	0.0307679455	0.0134837	-0.2895381967	0.0347855728	0.0250500648	-0.0826315374	-0.0764955973	0.1020670307	0.0574291564	-0.1562233831	-0.0959312602	-0.1280649812	0.1442787902	0.1557064279	-0.2015975443	0.015214321	-0.1558721453	-0.058518455	-0.0793995983	0.0536424567	0.1724168951	0.090811076	0.0161990571	0.0490915747	0.0398567563	-0.0708348481	0.1563038141	-0.0608225317	0.0727903624	-0.162817281	0.0556300252	-0.0129695268	0.047422058	0.0092616502	0.057375191	-0.0283742481	0.0121418308	-0.0380899248	0.0949203483	-4.2224e-06	-0.0215733616	-0.0549988038	0.0472179388	-0.0228441914	0.0428554197	0.0013812914	-0.0069339397	0.055720498	0.0053238207	-0.0645829298	-0.0164086154	0.0174633855	0.0487876691	0.0031193899	0.0030655566	0.0695151634	-0.0598152051	-0.0013715569	0.0380351853	-0.0255761853	0.1231069546	-0.0016412919	-0.1910244495	-0.0332061376	0.0477745819	0.050652303	-0.1093901016	-0.1996716033	0.1189450332	0.2159279147	0.0595367636	0.0774012388	-0.0641084678	0.0062644956	-0.0447725114	0.0879608339	-0.0628125195	-0.0564342419	-0.0370402242	0.0243695465	0.0002352593	0.0764737503	-0.1092127398	-0.0197971297	0.1055185963	0.0204716301	-0.0175032745	-0.1167201656	-0.0053228593	0.0626128033	-0.0422608492	0.1519090491	-0.0813152661	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.0301582	-0.0060033	0.00090951702724	3.603961089e-05	-0.0191578	0.0068635	0.00036702130084	4.710763225000002e-05	0.029013	0.0048701	2.371787401000002e-05	0.000841754169	-0.000904193	-0.0001427709999999	8.17564981249e-07	2.0383558440999995e-08	-0.000872117	-0.000106997	1.1448358009000012e-08	7.605880616890001e-07	1.5498e-05	1.085291e-05	2.40188004e-10	1.177856554681e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56544.25430797781	291.1600985417172	84774.20298282245	3197252695.2452674	118692.25575757118	478.1634328245418	228640.2684905501	14087851576.82069	55490.94574497768	29.00735610650736	3079245059.6720567	841.4267082897297	74293.12441072699	52877.31918932163	1.11171	20.117775	0.1035124599999999	0.0481537	-0.2522631588	-0.0461543063	0.0354274825	-0.0980278224	-0.0226119161	0.0912181805	-0.0290257449	-0.0500798572	0.0458595666	-0.1018050237	0.0520090336	0.0670109388	-0.1885895235	-0.0222597355	-0.0803057686	-0.042619834	-0.1708599711	0.0725066244	-0.0565521349	-0.0038160053	0.0837857776	0.1389052277	-0.0418295147	0.1051378979	-0.1417688065	-0.0673373111	-0.0001191005	-0.0079821674	0.0230871389	0.1230517204	-0.1152405413	0.0468369468	-0.0030357927	-0.1161224168	-0.0304870999	0.0326616455	-0.0201239367	-0.0864648381	-0.0009160881	-0.0962155689	-0.1640664179	-0.1586766048	0.0704384479	0.0340486976	0.0704434168	0.0384331172	0.1130570287	-0.0337406547	0.0271327867	0.0553497246	0.0638688777	0.0628686214	0.1645994421	-0.0814914328	-0.1061348947	0.0885092628	0.0008210991	-0.0307527087	0.1349538644	-0.0566301168	-0.128063093	0.0225238593	0.1007433419	0.0123610224	0.0501993986	-0.0932832712	0.1597751767	-0.0247704106	-0.0417089137	-0.0021904754	-0.0242962717	0.1464704562	0.0847812141	0.2045337197	0.0449073807	-0.0398205098	0.0204285961	-0.0747830874	0.1613111819	-0.0744528803	0.0908672487	0.1354376018	-0.0666775923	0.0034466763	-0.0474759094	-0.0577240633	-0.1376895495	0.0754789182	0.0458842829	0.0056866731	0.0049666732	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0274227	0.0027354999999999	0.00075200447529	7.482960249999991e-06	-0.0425816	-0.0234237999999999	0.0018131926585599	0.0005486744064399	0.00684699	-0.02216601	0.0004913319993201	4.68812720601e-05	-0.00145814	-0.000553947	2.1261722596e-06	3.06857278809e-07	-0.00044524	0.000426877	1.8222397312900006e-07	1.982386576e-07	0.000138417	0.000122919	1.9159265889e-08	1.5109080561e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57065.04120749487	520.7868995170575	271218.9947085897	3256418928.0130877	118632.895997979	-59.35975959218922	3523.5810588425	14073764012.8673	55804.56440927934	313.6186643016554	3114149408.909406	98356.6665983544	74380.044456757	54687.845165643055	1.456227	26.35223	0.1326407899999999	0.0870859999999999	-0.1321473164	-0.0879282584	-0.0306326878	-0.0848581971	0.0077744995	0.0596022475	-0.0465957638	-0.0935727157	-0.0576418339	-0.1338859476	0.0459665518	0.3110140352	-0.0025805364	0.096503255	0.1163135877	-0.084092966	-0.1114962849	0.1229087594	0.1837434086	0.0267582036	0.0929264104	0.0803620976	-0.0484979662	0.0140793692	-0.1552041032	0.0400669534	0.1318681677	-0.0825706235	0.011334927	-0.071772777	0.0823113146	-0.0426396789	0.0524707619	0.0802780474	0.0542762349	0.094042586	-0.0991099199	-0.0454929094	0.1060634284	-0.0029569607	-0.0795203765	0.0238965005	0.033260354	0.0574977294	-0.0088191714	0.0257226772	-0.0124263225	0.0513805969	0.0024687827	0.0352911489	-0.0130334811	0.0833635508	-0.161180488	0.1549279977	-0.1224536739	0.0729361193	0.0955569716	-0.0026574369	0.0314036253	-0.122749364	0.003785108	0.1064740754	0.0598972731	0.1312085088	-0.1458112763	-0.2336723133	0.0052682278	0.0924218956	0.2510441673	-0.0058742111	0.0522095003	-0.059098019	0.0939466968	0.064999332	0.0791724411	-0.0107557746	0.0875871865	0.1060207318	0.0031281107	-0.0092556331	0.1301842632	-0.0529211389	-0.0967454215	0.1017642664	0.1162830525	0.0109420494	-0.0792794586	-0.0068950337	0.0535583885	-0.0211480404	0.0143919153	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0262949	0.0011278	0.00069142176601	1.2719328400000038e-06	-0.0511108	-0.0085292	0.00261231387664	7.274725264000001e-05	-0.0477304	-0.0545773899999999	0.002978691499212	0.00227819108416	-0.000317673	0.001140467	1.00916134929e-07	1.3006649780890002e-06	-0.000296662	0.000148578	2.2075422084e-08	8.8008342244e-08	0.0002175	7.9083e-05	4.730625e-08	6.2541208890000014e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57377.2046162205	312.1634087256316	97445.99374720574	3292143609.5716352	119122.3202785654	489.4242805864051	239536.12642752012	14190127188.549114	55888.37547831632	83.81106903697946	3123510513.6052685	7024.295293121338	74524.0163333321	56674.54259234828	1.377795	24.932901	0.0873437099999999	0.0390719	0.0387651666	-0.049835123	-0.0109633232	-0.0342697294	0.0516974563	-0.006614946	-0.1158503051	0.0403808537	0.0493625955	-0.0842604414	-0.0364865608	-0.0571950689	0.0832259227	0.0482449763	0.0232805251	-0.0237146404	-0.0987924296	-0.0399375018	-0.1406915843	-0.0322574669	-0.026630246	0.1059946708	-0.0055663576	-0.1008089224	-0.0736604787	0.0025950055	0.0410922867	-0.1158499528	-0.0421402867	-0.0750752374	0.0031211455	-0.0774322474	-0.1424849823	0.1121871346	-0.0339369278	0.0187263755	0.1662291196	-0.0030260219	-0.0143594075	0.0153976582	-0.0329904263	0.1029206307	-0.0296073543	0.0863390022	0.0594542934	-0.0839353731	0.0370827388	-0.0863717275	0.0257682975	-0.0683905149	0.0283802466	-0.0116164577	0.0385722957	-0.0005576054	0.0191521675	0.0572758397	0.0762409303	0.014451814	-0.0365788663	-0.1247482439	0.0406259157	0.0999989768	0.0607823342	-0.145889512	0.0428833449	-0.0502615774	-0.0550122246	-0.0230250538	0.0395772473	0.160430078	0.1058164555	0.0941966836	0.0787060541	0.0689818266	-0.0785003072	0.0598983903	0.0163702687	0.1191812338	0.0128431909	-0.078025786	-0.0065805365	-0.0385107443	0.1982389112	0.0209405826	0.0808427842	-0.0231516609	0.0600163112	0.0170405881	0.0398937243	-0.0899997413	0.0235237621	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0242988	0.0019961	0.0005904316814399	3.984415210000003e-06	-0.0302666	0.0208441999999999	0.00091606707556	0.0004344806736399	-0.0596412	-0.0119108	0.00014186715664	0.00355707273744	-0.000677825	-0.000360152	4.5944673062499993e-07	1.2970946310399997e-07	-0.0008127749999999	-0.0005161129999998	2.663726287688967e-07	6.606032006248374e-07	4.19128e-05	-0.0001755872	1.7566828038400003e-09	3.0830864803840014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57429.12251416919	51.91789794868964	2695.4681274105524	3298104112.747454	119414.57476076104	292.25448219563987	85412.68236344158	14259840665.293386	55952.91878587373	64.54330755741103	3130729120.6585813	4165.838550450551	74512.36430228593	57685.26605761544	1.046651	18.940439	0.0498902299999999	0.0299382	0.1187158434	-0.0473191946	-0.0386070361	0.0366348073	0.1161783342	0.0394725453	-0.155741845	0.0881532744	0.0181621642	0.0661887707	0.1935765272	-0.0519698421	0.120823656	0.0785723702	0.0073598838	-0.1605159092	0.0156272002	-0.0756334931	-0.0778403392	0.0323402319	0.0041280013	0.0188338635	0.0478025218	-0.1380231548	-0.0826563923	0.0469230602	0.0455670937	0.0563835489	0.0522170914	-0.1090256129	-0.0679084346	0.1880400363	-0.1029012376	0.0505056503	0.045861992	-0.0002911703	0.0915374116	-0.055847749	-0.0498682979	0.0017574172	-0.0354763847	-0.1054243455	0.0104554871	0.0045651273	0.0320040133	0.0526132162	-0.1642847281	-0.0910035738	0.0364235167	0.0326207327	-0.0738548222	0.1068870497	0.0199307561	-0.105238315	0.0400383588	-0.0135389879	-0.057787385	0.0513222867	-0.0952071132	-0.1622668196	0.0787915592	-0.0222993559	-0.1191271905	-0.0785052099	0.0831578477	-0.0319596589	0.0284963402	0.0458824801	-0.0434971615	0.0932265608	0.0181421622	0.0682376433	0.1630413736	-0.0225218001	-0.0684324346	0.1500152743	0.0234554834	0.0998636726	-0.0205468832	-0.02477416	0.0240461006	0.0827791289	-0.051475715	-0.1276621072	-0.000610268	-0.0009748184	0.091926402	0.0539798346	0.0965786629	-0.0055381671	-0.0437572904	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0242697	2.9099999999997184e-05	0.00058901833809	8.46809999999836e-10	-0.00712292	0.02314368	5.073598932639999e-05	0.0005356299239423	-0.047745	0.0118961999999999	0.0001415195744399	0.002279585025	-0.000670906	6.918999999999979e-06	4.50114860836e-07	4.7872560999999706e-11	-0.000523269	0.0002895059999998	8.381372403594207e-08	2.738104463610001e-07	4.19128e-05	0.0	1.7566828038400003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57381.47293453178	-47.64957963740744	2270.482439621634	3292633436.136404	119625.00252671407	210.4277659530344	44279.84468398502	14310141229.516348	55926.78486328125	-26.13392259247485	3127805265.143745	682.9819100694672	74500.82150262764	57343.616440832935	0.98954	17.906954	0.0348204499999999	0.027215	0.1137944869	0.0103978461	-0.008885829	0.0568637529	0.0685495371	-0.0450008934	-0.1428573963	0.0714629521	-0.0308952426	0.1043124111	0.0937216085	-0.0601085348	0.1037508548	0.0731129375	0.0105195179	-0.0686350795	-0.0156421537	-0.1231910541	0.0734036516	0.0210423083	0.0877525407	-0.1453028385	-0.0243194772	-0.0618748613	0.0312955515	-0.1231155598	-0.0555821574	0.0855238122	-0.0223732552	-0.1033726979	0.0075275244	-0.0293489772	0.0104253246	-0.0299737052	0.0260119828	-0.0044537639	-0.0015331819	-0.0835774275	0.0091541833	0.0262250521	0.0349960345	0.0236955478	-0.0524346465	-0.0559424002	-0.0183540849	-0.0257557293	0.0265341992	0.0217325733	-0.0379046128	-0.0471061939	0.0861547146	0.026507339	0.0114957521	-0.0906269034	-0.0667309545	-0.1057634455	0.0093745895	0.0698523292	-0.0947433088	-0.0731086429	0.0870520276	0.0099492295	-0.116208998	-0.0786686716	0.0108236076	-0.0148661154	0.0038189004	0.0188008023	-0.0697291439	0.0579885775	-0.1282641907	-0.0951058644	0.0020075297	-0.1779660242	-0.0099314732	-0.015084836	0.1239926098	0.1005238093	0.0601475705	0.0171792545	0.0442564639	-0.0588804672	-0.0689948254	0.0341054736	-0.0117443425	-0.1452339306	-0.0279151724	0.0175545483	0.0186334262	-0.0277540486	0.0578154567	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0242824	-1.2699999999997436e-05	0.0005896349497599	1.6128999999993483e-10	-0.00714492	-2.200000000000032e-05	5.10498818064e-05	4.840000000000138e-10	-0.0682802	-0.0205351999999999	0.0004216944390399	0.00466218571204	-0.000386776	0.0002841299999999	1.4959567417600002e-07	8.072985689999997e-08	-0.00052415	-8.809999999999938e-07	7.761609999999892e-13	2.747332225e-07	4.19128e-05	0.0	1.7566828038400003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57498.98320235857	117.51026782678672	13808.66304472315	3306133069.305113	119233.15533188044	-391.8471948336373	153544.22409899053	14216545330.396328	55779.022470902426	-147.76239237882692	3111299347.8094378	21833.72460151441	74344.21308241668	58172.7188376627	1.202756	21.76536	0.03225551	0.0288419	0.1329952653	0.0538413876	0.1209931936	-0.0454767274	-0.0885114686	-0.1186507349	0.0107550344	0.1240130103	-0.0750088733	0.0293819875	-0.0128994208	-0.0148375999	0.0179241396	-0.144705853	-0.0076578398	0.0471335974	0.0775642728	-0.0179636022	0.0026199467	-0.0468058144	0.0717302605	-0.0304974065	0.014193327	-0.1115668386	-0.0436425927	-0.0842842847	-0.0392274241	-0.0016469859	-0.1844568705	-0.1046320146	0.0968447122	0.0296285788	-0.030065245	0.1226504321	0.0340235353	-0.0474375039	-0.0976057438	-0.0915887085	0.1050116499	-0.0223105084	-0.0251383837	-0.0081930852	0.1347671601	-0.0436940925	0.0254976018	0.0299270024	0.1045078284	0.0643052732	-0.0927749307	-0.0229989594	-0.0521592662	-0.0178367577	0.0045233488	-0.0890572232	0.0164037886	0.0032930098	0.0151944583	0.1045044314	0.07279671	0.06438016	0.1036553386	0.0300654108	-0.0343635731	-0.0127411744	-0.0914357644	0.0073555652	-0.1456603245	-0.0413907456	-0.1289009214	0.0945192624	0.0400226474	0.0483733931	0.1326712718	-0.130929826	-0.0255580383	-0.0658870256	0.0430899478	0.1500332525	-0.0170296783	-0.0136971597	0.0603584719	-0.0239780263	-0.0077167327	0.0490933926	-0.1598638152	0.0011841286	-0.0305456466	0.1100614254	-0.0272035093	-0.0171572132	-0.0121940702	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0242865	-4.099999999999937e-06	0.0005898340822499	1.6809999999999484e-11	-0.00377981	0.0033651099999999	1.42869636361e-05	1.13239653121e-05	-0.0969243	-0.0286441	0.00082048446481	0.00939431993049	-0.000386776	0.0	1.4959567417600002e-07	0.0	-0.000519306	4.8440000000000505e-06	2.346433600000049e-11	2.69678721636e-07	4.19128e-05	0.0	1.7566828038400003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57497.9878720424	-0.995330316167383	0.9906824382818624	3306018609.333535	119176.32121977936	-56.834112101074425	3230.1162983174945	14202995539.480032	55760.21199776786	-18.810473134566564	3109201242.0360146	353.83389954625045	74313.24010002817	58324.84183939141	1.067822	19.323555	0.05465103	0.0272967	0.1482865713	-0.0397420144	0.1072705965	-0.0354967283	0.02285155	0.0242392459	0.0073593164	0.1321504505	-0.0506103968	0.0691329328	-0.0256092312	-0.0032389519	-0.0135584069	-0.0971168101	-0.0231570592	-0.0805362644	0.0561598846	0.0150521225	0.0264973524	-0.0280564986	0.1146209939	0.05177725	0.0879505566	-0.056979025	0.0185446744	-0.1160998726	-0.0094228374	0.139289846	0.0328881804	0.0475788518	-0.0992410638	0.0372948706	0.0612944443	0.0333315737	-0.0393247723	0.003760703	-0.1102659863	-0.0434509454	0.0394617349	0.0810857244	0.011951101	-0.0423537131	0.0259256451	-0.0709664001	0.1308744512	-0.1563509611	-0.0362311775	0.0113281777	-0.0449776865	-0.0697223058	-0.0791210875	-0.1424969042	0.0758057872	0.1135459433	0.0445825631	-0.0496505902	0.1292701937	0.0626056788	0.0661421863	-0.032964178	0.0708163041	-0.040443242	-0.0745986828	0.0862599943	-0.0605365883	0.0993287821	-0.0391827271	0.0180635337	-0.1278452985	-0.0312793392	0.0087235794	-0.0272792712	0.088444562	0.0785887325	-0.084509977	-0.1199138647	0.0316849989	-0.0082088269	-0.0481717625	-0.0490253506	0.0235872602	-0.0097495422	-0.0830000678	-0.0245563138	-0.0605874808	-0.0118506251	0.0820599326	-0.0329645629	-0.0054658742	0.0088057571	0.0415470401	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0243124	-2.590000000000231e-05	0.00059109279376	6.708100000001195e-10	-0.01211	-0.00833019	0.0001466520999999	6.93920654361e-05	-0.0823195	0.0146048	0.00021330018304	0.00677650008025	-0.000547765	-0.0001609889999999	3.00046495225e-07	2.5917458120999983e-08	-0.000662764	-0.000143458	2.0580197764000018e-08	4.392561196960001e-07	-0.000287443	-0.0003293558	8.262347824900001e-08	1.0847524299364003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57399.49480480744	-98.49306723496557	9700.884293351448	3294702003.847116	118516.82887910232	-659.4923406770395	434930.14741168026	14046238727.558422	55710.54815449617	-49.663843271686346	3103665175.674437	2466.497328514625	74216.70134050344	58314.88584979346	1.119076	20.251066	0.06890149	0.0332817	0.1194447976	-0.0846373671	0.1101361323	-0.070995606	0.0172747008	0.0600529323	0.0736005961	-0.0438196318	-0.1802833154	0.1288758372	0.1679114153	0.1834601313	-0.0768719863	-0.0125737707	0.0344704334	-0.1646678541	0.117739563	0.0203415627	0.156942582	0.0655801562	-0.0836346001	-0.1247369967	0.0412677997	-0.0564683584	0.083473929	0.0804803657	-0.0304391878	-0.1459945295	0.13261569	0.0817328526	0.1253389228	0.0601544603	-0.0121395509	0.015508813	-0.012749686	0.0322278532	0.0051591095	0.0312323731	-0.0611258621	-0.1747633878	0.1464420876	-0.1274983869	0.0158979106	-0.02060174	0.0560340508	-0.0443167613	0.07841321	0.0362269846	-0.0288441272	-0.1266664406	-0.0283138292	0.1156088127	0.0002495884	0.0237700128	0.0555415873	-0.0949872481	-0.0272131994	0.0128550726	0.0997781708	-0.0587617862	0.0092532344	-0.0568953733	-0.2031616854	0.1525705853	-0.1248188284	-0.0921421713	-0.0654718354	0.1906110633	0.0696253536	-0.1439262787	0.0138931343	-0.0314708724	-0.0055175016	-0.1446541465	-0.0510228459	-0.017177496	0.0458592267	-0.0340794562	0.0355457824	0.0437243603	-0.1068279125	0.0452009561	0.0448275039	-0.0390323357	-0.0152157881	0.0462579134	0.1257457055	0.0953405516	-0.1063224734	-0.0218426087	-0.0791629371	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0127984	0.011514	0.00016379904256	0.000132572196	0.00829887	0.02040887	6.88712432769e-05	0.0004165219746768	-0.0638816	0.0184379	0.00033995615641	0.00408085881856	-0.000386776	0.0001609889999999	1.4959567417600002e-07	2.5917458120999983e-08	-0.000662764	0.0	0.0	4.392561196960001e-07	-7.76176e-05	0.0002098254	6.02449182976e-09	4.4026698485160015e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
