global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
56860.16917937431	n/a	n/a	3233078839.107068	119129.9061990981	n/a	n/a	14191934551.00591	55583.98936967879	n/a	3089579874.2485647	n/a	75338.81203717417	59677.71537565927	n/a	n/a	n/a	n/a	-0.0103023824	0.0185505738	-0.0597218113	0.1324428574	-0.212183771	0.0137549206	-0.0986922823	0.0039273001	-0.0379831614	0.1022708189	-0.0149516805	0.1914620959	0.1408785186	-0.0255989106	0.0502123013	-0.1032918055	0.0664162724	-0.0278002358	0.0232608317	-0.049785486	0.1271099445	-0.0045469015	0.0429127573	-0.088042172	0.1338540537	-0.0212600826	0.1022371089	-0.0485066085	0.0216666447	-0.0467708279	0.0226174457	-0.0571372152	0.1200170448	-0.0707401437	0.0595276903	0.0580306225	-0.0390113399	0.0662036883	0.0567509037	-0.0629960993	-0.1573108637	0.1058138063	-0.0209956077	0.1764778494	-0.0820426108	0.0296399955	-0.1695641754	0.0893055233	-0.0348302245	0.0674484959	-0.0127893014	0.0599975673	-0.0357715034	0.0133208051	-0.0674715967	0.0949888401	-0.0138661845	0.0926991301	-0.0108604907	0.0399199783	-0.0552094401	0.059508815	-0.0581614308	-0.091326648	0.0404774026	-0.0833088093	0.1116821817	-0.0415722348	-0.1133503591	0.0022955266	-0.0040529832	0.000807067	-0.1161084732	0.051126292	-0.1263739231	0.0812371166	-0.1634478412	0.1480793717	-0.0336205708	0.1484587716	-0.0189454325	0.1163219411	-0.2514562535	0.1140565467	-0.0178844084	0.0486697613	-0.0458946159	0.222155274	-0.1019115695	0.1017847061	-0.011398029	0.0530393563	-0.093679487	0.0139790664	-0.047644786	-0.0908137485	0.0653698196	0.1068054192	-0.0308494005	0.0449809169	-0.1244056154	0.1334392682	-0.0127576786	0.1324039312	-0.0189812386	0.0823387052	-0.0490993071	0.0901651253	0.0901596109	0.0901504204	0.0901375543	0.090121013	0.0901007972	0.00406571	n/a	1.6529997804100003e-05	n/a	0.0303131	n/a	0.0009188840316099	n/a	-0.231025	n/a	n/a	0.053372550625	-0.000977662	n/a	9.55822986244e-07	n/a	-0.00080533	n/a	n/a	6.485564089000001e-07	0.000163257	n/a	2.6652848049000004e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56989.18982137282	129.02064199851156	16646.326061708085	3247767756.496464	118864.89147713562	-265.0147219624778	70232.8028568494	14128862425.87123	55744.34780137384	160.35843169505097	3107432311.800533	25714.826615696325	75022.77003758146	59987.35392546396	1.319603	24.026152	0.1223929	0.0814416	0.0270369954	-0.015370918	-0.0018388914	0.0178601029	-0.1971177701	-0.0460496925	0.1023226717	0.0301786456	0.0687944432	0.1314994851	0.0647665987	0.1678487148	0.0418292984	-0.0426188388	0.0198485788	-0.0024869152	-0.0680744122	-0.0034026804	-0.0624723887	-0.0525588976	-0.0027416129	-0.0806254362	0.0913084382	0.1014578084	-0.0705520398	0.0089962277	0.0845511031	-0.045898585	-0.0570309739	-0.0164537822	0.0037165225	-0.048306311	0.0341896768	-0.0630043512	-0.0072910203	0.0342592584	-0.0390179277	0.1004068507	-0.0864471014	-0.0623026284	-0.1427608066	0.0469873791	0.0074189206	-0.0648357685	-0.0454458214	-0.0452383323	0.0454729486	0.0839769877	0.1269018577	-0.1407656221	0.1611827427	-0.061666303	-0.026612757	-0.0514507872	0.0318630046	-0.0543658867	0.0505159913	0.0851629962	-0.014528873	-0.0220226045	-0.0371905951	-0.0513437121	-0.0510153486	0.0305238416	-0.0326637047	-0.0009465067	0.0747750818	0.0021285754	0.0475955384	0.0570860768	-0.0121429063	-0.0776091728	-0.0239766491	0.0998861438	-0.1117543986	0.0248993913	-0.09321122	0.0447778279	-0.0866488669	0.168086209	0.1316834382	0.0031398631	-0.087967219	0.0211403533	0.1348045711	-0.0566034466	-0.0939066762	0.059847705	0.0592464313	-0.0435607229	0.0400973134	-0.0652642934	-0.0293650966	-0.0131124415	-0.0511838142	-0.0267632242	0.0900774037	0.1367600244	-0.0693671748	-0.1437999983	0.0137572197	0.0482483107	-0.0990049944	0.0890465168	0.1080311846	-0.0085829009	-0.0871111743	0.0901504204	0.0901007972	0.0900181122	0.0899023957	0.0897536901	0.0895720499	0.00666886	0.00260315	4.447369369960001e-05	6.7763899225000015e-06	0.008422	-0.0218910999999999	7.093008400000002e-05	0.0004792202592099	-0.165782	0.065243	0.004256649049	0.027483671524	-0.00158211	-0.000604448	2.5030720521000004e-06	3.653573847040001e-07	-0.0008070539999999	-1.723999999899968e-06	2.9721759996550888e-12	6.513361589158386e-07	0.000210198	4.6941e-05	4.4183199204000004e-08	2.203457481e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57039.13032795025	49.94050657743355	2494.054197210684	3253462388.5688944	119077.15529229006	212.2638151544379	45055.92722391738	14179368912.504162	55714.01389560758	-30.333905766259704	3104051344.359955	920.1458390363238	75495.45610374704	59751.19610171542	1.861953	33.900776	0.09838964	0.0511758	-0.039758048	0.0190271481	-0.0494837096	0.1442018186	-0.1851435926	0.0057980509	-0.1368713143	-0.0059539118	0.0041017158	-0.0271081895	-0.111934427	0.1305333051	0.1047174998	-0.0306632288	-0.0220479205	-0.0626567755	-0.0044888185	0.0216747315	0.1375735812	-0.1200361707	0.0772266619	-0.0922792932	-0.0700347203	0.0070912031	0.0181264226	0.0442000648	0.0071615526	0.0779918808	-0.0389440342	-0.1516581605	0.081416468	-0.0644305826	0.1570425143	-0.1090022563	-0.0544580549	-0.052759186	0.0307509995	0.1051620882	0.0134800177	0.0254496205	-0.010507386	0.0728491158	-0.0386999285	-0.0205906558	0.0500484932	-0.0652727821	-0.1094958877	0.0299664248	-0.0628225113	-0.1012922245	0.1654641698	0.0834023414	0.009124721	-0.0101428222	-0.0599975915	-0.0247035975	-0.0624408752	-0.0410266679	-0.0216477251	0.0008829738	0.0129331863	-0.005723904	0.0531637452	-0.0811948836	0.008960084	-0.0299058779	0.0121701976	0.030351418	-0.1435650737	-0.0145903816	0.0206621746	0.0732948497	-0.0672173533	0.0240146431	-0.0491325686	0.2257381432	-0.1827049436	0.1191609391	-0.0176108984	0.079425501	0.0390685161	0.1413263479	-0.1482834032	0.1530386033	0.0628550452	0.1428523289	-0.1057619966	0.040671466	0.0275646235	0.117667336	0.0278800983	0.0892701606	-0.0496662742	0.0305217232	-0.0467332292	-0.0446091505	-0.0968054599	0.0438925089	-0.0669364002	0.0211476491	0.0185239707	-0.0166362662	0.0663940169	-0.0108481022	0.0559848437	-0.0042856781	0.080151017	0.090121013	0.0899832084	0.0897536901	0.089432692	0.0890205414	0.0885176582	0.0213384	0.01466954	0.00045532731456	0.0002151954038116	0.0133689	0.0049468999999999	0.00017872748721	2.447181960999999e-05	-0.119678	0.046104	0.002125578816	0.014322823684	-0.00147751	0.0001046	2.1830358001e-06	1.0941160000000011e-08	-0.000468468	0.0003385859999999	1.1464047939593229e-07	2.19462267024e-07	0.0	-0.000210198	0.0	4.4183199204000004e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0
57380.30259831592	341.1722703656633	116398.51806646124	3292499126.2743006	121477.340337687	2400.185045396938	5760888.252147103	14756744215.518236	55858.97802180082	144.9641261932411	3120225425.6400275	21014.59788296993	77581.36241669135	60840.51027373717	2.36469	43.054153	0.57669823	0.363248	-0.0213955086	0.0880444134	0.0290706938	0.3350657932	-0.4941574098	-0.0023478416	-0.4593221389	-0.650149056	-0.1149307427	0.3161136421	0.1031780338	0.0520813382	0.0079620484	0.0300305681	-0.1115340037	0.1030369294	0.1348989521	-0.3888857626	0.0908841315	-0.1547255194	0.483982601	-0.0529241357	-0.1664306836	-0.0208609467	-0.0792927627	0.0166786451	0.0420103033	-0.0240974968	0.0398437062	-0.0235135781	-0.0765511676	-0.0285611196	0.0964557005	0.0685597503	0.0300843034	-0.0649261878	0.0402411963	-0.1520433547	-0.0383922729	0.0277014827	-0.0597287854	0.0162185827	0.0893364341	-0.1365503759	-0.0444462027	-0.023925548	-0.0778275087	0.048918961	0.0453976352	0.0595064676	-0.069434727	0.0033197946	0.1182044621	0.0277819227	-0.013008053	0.0732704789	0.0558712961	-0.0387369186	0.1313800723	-0.0020508044	0.0445058372	0.0251800665	-0.0036620417	0.0025142715	-0.0765292574	-0.0153984889	-0.0202103426	-0.0591956166	-0.6883371403	0.1427895466	-0.3711201946	0.2413632166	0.2286787658	0.2294616499	-0.1553219463	-0.1111675027	0.1136171112	-0.094000851	0.1000731395	-0.043726836	-0.0328015739	0.1056450279	0.1359171358	-0.0591685778	-0.0421764768	-0.0426079081	-0.0189398898	-0.0221171943	0.0175151465	-0.0422579114	0.0048675867	-0.0096044798	0.03105344	-0.0234025983	0.0257822574	0.034310253	0.0034071149	-0.0041075698	0.0086728481	-0.0037694022	0.0271166077	-0.0033992062	-0.0217173593	-0.0315079562	-0.0313345293	-0.0115213054	-0.0228326188	0.0900769079	0.0898069209	0.089357542	0.0887296686	0.0879245551	0.0869438097	-0.0568135	-0.0781519	0.00322777378225	0.0061077194736099	0.0965946	0.0832257	0.00933051674916	0.00692651714049	-0.461274	-0.341596	0.116687827216	0.212773703076	-0.00171862	-0.0002411099999999	2.9536547044e-06	5.8134032099999955e-08	-3.53144e-05	0.0004331535999999	1.8762204119296e-07	1.24710684736e-09	-0.0008002289999999	-0.0008002289999999	6.4036645244084e-07	6.4036645244084e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0
57296.93720855167	-83.36538976424345	6949.788210544226	3282939013.4807134	118914.5991833072	-2562.741154379793	6567642.224351876	14140681898.926607	55992.50153589396	133.52351409313997	3135160228.247088	17828.52881578095	75031.0876397734	60857.33458701454	2.890172	52.621662	0.45402543	0.275416	-0.0883666828	-0.0591145948	0.0155334347	0.0548283649	0.0381481583	0.1361886913	0.1885401518	0.1990070673	0.1264989842	0.3661467952	0.0563990863	0.4289666559	0.232366336	-0.108274353	-0.1375143654	0.0263355242	-0.07169395	-0.0189062906	0.0327729994	0.0342223552	0.0488233516	0.0971236293	-0.0848348966	0.1582884777	-0.0643461315	0.0296960792	0.1312368248	-0.0772653434	0.0170982852	0.1479457679	-0.07450759	0.1364768545	0.013085805	0.1190071469	0.0408783623	0.0640383797	0.0739860188	0.1127156236	-0.0865228795	-0.1193147098	0.037599605	-0.1538968761	0.0833026532	0.0094719452	0.042925054	0.0229933186	0.0573850903	-0.0267292809	-0.0025534509	-0.1001597219	-0.042506544	-0.0073945949	-0.0470125139	0.0060016891	-0.059327581	0.112019053	0.0453261907	-0.0888591533	0.0150098999	-0.0839311711	0.0614582568	0.0218513864	-0.1502076939	0.0233956257	0.1819317529	0.0339846794	0.0702734758	-0.0250057677	0.1199392287	-0.1708944243	0.0542667525	-0.2595656711	0.104102697	0.3858938261	-0.3734823492	-0.109135175	-0.2538199719	-0.0334248061	-0.106278604	0.0713185812	0.1489178147	-0.2356906575	0.0348520021	-0.0046081284	0.0260675045	-0.1266322337	0.1491179226	-0.0358892565	0.0105493573	-0.0606872317	-0.0511508394	0.05240413	0.0376657257	-0.0715151127	0.0519899908	0.0082801213	-0.1362154818	-0.1782820661	-0.0478889913	0.0022565717	-0.0334660259	-0.0011292911	-0.0171237789	-0.1780217812	-0.0264984438	0.0297874167	0.0338570729	0.0900181122	0.0895720499	0.0888302494	0.0877951597	0.0864701985	0.0848597403	-0.0644425	-0.0076289999999999	0.00415283580625	5.820164099999995e-05	0.0579933	-0.0386013	0.00336322284489	0.00149006036169	-0.190962	0.270312	0.073068577344	0.0364664854439999	0.000369022	0.002087642	1.36177236484e-07	4.358249120164e-06	-0.000310024	-0.0002747096	7.546536433215999e-08	9.6114880576e-08	-0.00118754	-0.000387311	1.4102512516e-06	1.5000981072107746e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0
57290.28112442695	-6.656084124726476	44.30345587543582	3282176311.3158703	118533.93996591456	-380.6592173926474	144901.4397859828	14050294923.843037	55815.18860455367	-177.31293134029693	3115335278.9618974	31439.87562048885	74747.71326921653	60774.15413602423	1.875712	34.151276	0.40656141	0.217773	0.0407133338	-3.28425e-05	0.1255705057	-0.0769545728	0.1154604403	-0.0348932295	0.1682121095	0.1317066159	-0.0179604553	0.118060781	0.1843768533	0.04441344	0.0500278917	0.0278437105	0.0162320598	0.077679324	-0.1075907526	0.0049767486	0.0084850785	-0.0121099639	0.0004314205	0.1032143783	-0.0880247449	0.0348633179	0.0509232529	0.0959646271	-0.0042839772	0.0743007574	0.0762405031	0.0641360189	-0.1158329391	0.0391607014	-0.1263475697	0.0892611072	-0.0234490476	-0.0454080823	-0.1218863814	0.0364707531	-0.0271533931	-0.0835000067	0.0872698533	-0.0451819145	-0.0349738527	-0.1034734067	-0.0065616887	0.0191314573	0.029129644	-0.0585524066	-0.0199154722	0.0096689373	0.0243873615	-0.0643731327	-0.0120306827	-0.0384159738	0.052130631	-0.0237102459	0.0092249244	0.1151625238	0.0121182604	-0.0163440732	-0.1061907174	0.0020153506	0.0179577611	0.1117773158	-0.0353664983	-0.0005553812	-0.04608363	-0.0539126791	0.1834713892	-0.0235077947	-0.0013198502	-0.1643819483	0.0628897172	0.1575363904	-0.1411009371	0.0132883914	0.0250603246	-0.0751373517	0.0855832846	-0.0243148979	-0.0416366352	0.0766228522	0.1727574633	-0.0082398022	0.1232640726	0.0632370367	-0.0899695095	-0.2920820569	-0.1721965356	0.1477198944	0.0629818374	-0.0509054866	-0.0019216774	0.0697212892	0.0490746912	-0.0235060921	-0.0552503711	0.1857084543	0.0623975385	0.0451504018	0.0247832384	-0.0012633265	-0.0196215132	0.0115651057	-0.0552098282	-0.2471630022	0.0632957461	0.0899446357	0.0892787486	0.0881725861	0.0866316032	0.0846633992	0.0822776803	0.00812051	0.07256301	6.594268266009998e-05	0.00526539042026	0.00929735	-0.04869595	8.644071702249999e-05	0.0023712955464025	-0.0236823	0.1672797	0.02798249803209	0.00056085133329	-0.000798548	-0.00116757	6.376789083040001e-07	1.3632197049000005e-06	-0.000607984	-0.00029796	8.87801616e-08	3.69644544256e-07	-0.000292615	0.000894925	8.5623538225e-08	8.008907556249999e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0
56934.46064322606	-355.8204812008844	126608.21484202892	3241532808.7350574	117676.46846344112	-857.4715024734323	735257.3775540455	13847751230.027254	55663.144990808825	-152.04361374484142	3098385710.2678056	23117.26048059053	74622.98083438241	60717.45565895053	1.514745	27.579128	0.07634444	0.0435818	-0.0677170695	0.0328511465	0.0155264268	0.0642353442	0.1824450127	-0.0705314821	-0.0086623755	0.1719285209	-0.1468515851	-0.2321181123	-0.2099013247	0.1939308	0.005273342	0.1153513445	0.0503577509	0.0054995433	-0.0383070744	-0.0423905162	0.023667556	-0.0135927053	-0.1082061175	0.0350201899	-0.0872463747	-0.0940289991	-0.1003149956	0.0699966224	-0.0014435648	-0.0224263522	0.0780135628	-0.0611504609	-0.0713309156	-0.1844944131	-0.0359384605	0.0072979953	-0.0385156798	-0.0735432531	0.0315981771	0.0901894287	-0.0544870255	-0.0153875697	-0.0221202192	-0.091504385	-0.1378442411	0.027371917	0.0018973933	0.0374033493	0.0469972712	-0.1243760181	0.0924344282	0.0296040116	-0.029226482	-0.0832759954	0.0058496402	0.020959481	0.0298797968	0.0165215367	0.0484341189	0.0247432974	0.0243061682	0.1523971285	-0.0010449656	-0.0732923562	0.0051006414	0.0488235638	0.0818399659	0.1226138509	0.0033880545	0.0404394682	0.0777652852	0.0270246733	0.0491963591	-0.0711127744	-0.0335782065	0.0157395362	0.0994638672	0.1533065189	-0.1334933614	0.1554109432	-0.0615448112	-0.1976741542	0.0030292119	0.2691004484	0.0333187182	-0.1441583614	-0.0628155858	0.0383353766	-0.1388553909	-0.0867381421	-0.1471280259	-0.1486240234	-0.044891249	-0.0022171285	0.0618477071	-0.0640751541	-0.0875257138	0.096607694	-0.0099542697	-0.0322650183	0.1417098965	0.0282042687	0.1860128207	0.0870689729	-0.0571928202	-0.0944965689	-0.0859388435	-0.0110650557	-0.0021910132	0.0898564901	0.0889272083	0.0873855175	0.0852420348	0.0825115216	0.079212782	0.0282645	0.02014399	0.00079888196025	0.0004057803331201	0.0412949	0.03199755	0.00170526876601	0.0010238432060025	-0.0211499	0.0025324	6.413049760000003e-06	0.0004473182700099	-0.000487331	0.000311217	2.3749150356100002e-07	9.685602108900007e-08	-0.00064344	-3.545600000000001e-05	1.2571279360000003e-09	4.140150336e-07	-0.000205878	8.673699999999998e-05	4.2385750884e-08	7.523307168999996e-09	0.0	0.0	0.0	0.0	1.0	0.0	0.0
56814.307333461096	-120.15330976496624	14436.817847475935	3227865517.7809715	118034.0333954211	357.5649319799704	127852.68058184088	13932033039.591385	55679.4080680792	16.263077270377835	3100196482.811684	264.4876823022802	75053.4958105006	59981.9513080473	1.306052	23.779425	0.063191	0.0379048	0.0363009756	0.0204902977	-0.0212524301	0.1000449265	0.1049642922	-0.087336367	-0.008863662	0.1066169915	-0.1971990407	-0.0442699734	-0.0738595638	-0.0426472762	-0.0117611506	0.067295802	0.0087938584	-0.0587872327	0.072987586	-0.03101143	-0.0674106312	-0.015363398	-0.0952377145	-0.0868229544	0.0286062981	-0.0243622526	-0.0749389194	-0.0562098324	-0.1080181965	0.0136537595	0.0205602387	0.062798137	0.0085807813	0.054992893	-0.068838881	-0.0315079127	-0.0472155478	0.0637261897	-0.0082819806	-0.026279559	-0.0111816356	-0.0699666375	0.0758324931	0.0260454572	-0.0894447613	-0.1551411243	-0.011436102	-0.0884292053	-0.0553435652	-0.0761963425	0.0344928351	0.015804378	0.0193292885	0.0258758895	-0.0335152607	0.0543947522	-0.0056343663	0.0652649373	0.1287284285	-0.0609078631	-0.0159486165	-0.0118375106	-0.0483837816	-0.0324783309	0.0786538829	-0.0249734567	0.0199138974	0.0506192916	0.0413926855	0.0687799304	-0.0168267059	0.065945724	0.0277940597	-0.1180202092	-0.0436427616	-0.1390141092	0.0347167622	0.0162560029	0.0214607957	0.0728083995	-0.0472438933	-0.0552247277	0.0215943842	0.1271844255	0.0529234772	-0.0505242649	-0.0547463493	0.1574704978	-0.0763240358	-0.0721361352	-0.0177450174	-0.0440634434	0.0899453896	-0.0243050964	0.0425479904	-0.1164998541	-0.107052169	-0.0905133448	-0.0204041369	-0.1378519219	-0.0084907494	-0.1114565507	-0.0184420317	-0.0558335611	0.086868565	-0.042859663	0.0349260816	0.0706701674	0.0162695479	0.0897536901	0.0885176582	0.0864701985	0.0836300796	0.0800233365	0.0756830317	0.0340175	0.0057529999999999	0.00115719030625	3.3097008999999976e-05	0.0134413	-0.0278536	0.0001806685456899	0.00077582303296	-0.0211418	8.100000000000468e-06	6.561000000000758e-11	0.0004469757072399	-0.000578097	-9.0766e-05	3.34196141409e-07	8.238466755999999e-09	-0.000708962	-6.552200000000004e-05	4.293132484000005e-09	5.02627117444e-07	0.00022936	0.000435238	5.26060096e-08	1.8943211664400002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56571.57386289016	-242.73347057093636	58919.53773541161	3200342969.324437	118773.56505829212	739.531662871028	546907.0803887878	14107159756.656351	55660.21599667828	-19.19207140092476	3098059644.7968807	368.3356046581941	75189.66512051984	58901.441363944046	1.399637	25.483337	0.08782505	0.0620893	-0.0043974953	0.0474968727	-0.1580096505	0.0315489384	0.1138928042	0.0624737234	0.0291228297	0.0614760031	-0.1055852965	-0.0480237195	-0.2299549273	-0.0380035936	-0.1178966763	-0.0275553467	0.0102157686	-0.1007481931	-0.028984028	-0.0129807329	0.0922742514	-0.0277164748	-0.0721182024	-0.0473915002	0.0846273375	-0.043620204	0.0050219685	-0.1373614563	0.0377446818	-0.1287565883	-0.0690814816	0.057598009	-0.0367312246	0.0292949706	-0.0277896944	0.0965789351	-0.0314799092	-0.0746980164	-0.0260137313	0.01432975	-0.0171620071	-0.018258426	0.0960398788	-0.0512206012	-0.1285315652	-0.0071004727	-0.0062421571	-0.0032816903	0.0387703622	0.0128738279	-0.0670051694	-0.0168769584	0.0002734004	0.1881100203	-0.0604509732	0.052350325	-0.0953862526	-0.0291473924	-0.0754452272	-0.0760473459	-0.0515198944	0.0439213129	-0.0474565373	-0.0341997492	0.066955146	-0.0454558967	-0.0421266059	0.0476055644	-0.1612198917	0.0260044072	-0.0162566123	-0.0570378934	-0.0002986948	-0.0745033763	-0.1097098617	-0.0159460323	0.1088213526	0.086242671	0.0063798801	-0.0467187965	-0.0524449702	-0.0266244149	0.017345391	0.1040844635	0.0010063415	-0.0971176996	0.0400564136	-0.0590283678	0.1899337468	-0.1007304691	0.011786581	0.0251630992	-0.0150310712	0.0142668826	0.0417682842	-0.1249339309	0.0447534462	0.0675972231	0.0067160898	-0.0609801703	0.0246559965	0.0714069071	0.1012757483	-0.1633653889	0.122628699	0.0642284046	0.1430708141	0.0583959056	-0.0676786797	0.0896362522	0.0880503657	0.0854279726	0.0817999431	0.0772089855	0.0717091433	0.0137731	-0.0202444	0.0001896982836099	0.0004098357313599	0.010741	-0.0027002999999999	0.000115369081	7.291620089999996e-06	0.0370368	0.0581786	0.0033847494979599	0.00137172455424	-0.000631776	-5.367900000000005e-05	3.991409141760001e-07	2.8814350410000053e-09	-0.000708962	0.0	0.0	5.02627117444e-07	0.000309716	8.035599999999996e-05	9.592400065599998e-08	6.4570867359999945e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56746.91699850168	175.34313561151794	30745.21520607917	3220212588.834839	118997.60042946126	224.0353711691423	50191.84753489536	14160428907.96972	55668.895399977424	8.679403299145633	3099025915.0536275	75.3320416292201	75276.34839954828	58694.12785785552	1.402198	25.529964	0.09353711	0.0498697	0.0753093496	-0.040409722	-0.1439628713	0.029908525	0.0469878118	-0.0330048882	0.0152330071	0.055649611	-0.051018674	0.0164644271	-0.0350168693	-0.1410525426	0.026368266	-0.0688989019	0.0269249428	-0.0697659513	-0.0252497494	-0.0497348023	-0.057893696	-0.0350742665	-0.0790084183	0.0529116602	-0.034600192	-0.0434389563	0.0743050063	0.0303832681	-0.0427967169	-0.0457205652	-0.0567839729	-0.0362465015	0.1256237771	0.0542287926	0.0042897209	-0.0480298875	-0.022953967	0.0213535135	-0.0024656562	-0.0014061599	-0.0218203797	-0.0698342473	0.0431526649	0.0179705046	-0.0211278355	-0.0348952191	-0.0356931646	-0.0028491692	-0.0189534384	0.0702950496	0.1731999959	0.1098888881	0.0746608179	0.0168414192	0.0290425126	0.003273601	0.0583547103	-0.0914961376	-0.0004402094	-0.0506209372	-0.0080182119	0.008950742	0.0680365605	0.0587443207	-0.040536193	-0.026181979	0.0996633223	-0.0202297256	-0.1123576531	0.203768388	-0.0090354599	0.0249631724	0.0485205289	-0.0639169636	-0.0916437858	-0.0387869304	0.064508501	-0.0328540946	0.0327808248	-0.0072927983	0.1889924637	-0.0029132851	0.0684489979	-0.01656309	-0.0849924416	0.0387108287	0.023359788	-0.0063368138	0.0193674627	-0.0142478747	0.0531373518	-0.0575230797	0.0519187358	-0.0862319491	-0.107044594	0.0471258546	0.0336088733	-0.0075382079	0.0168995824	-0.0841418384	-0.0363065997	-0.0376700659	-0.0810939116	-0.1072789389	0.0759394903	-0.0528060582	0.0973586419	0.0157258736	0.1085091939	0.0895041956	0.0875256354	0.0842603694	0.0797563999	0.0740799394	0.0673144371	0.0285846	0.0148115	0.00081707935716	0.00021938053225	-0.006601	-0.017342	4.3573201e-05	0.000300744964	-0.00442531	-0.04146211	0.0017191065656521	1.95833685961e-05	-0.000427401	0.000204375	1.82671614801e-07	4.1769140625000015e-08	-0.000549108	0.000159854	2.5553301316000025e-08	3.01519595664e-07	0.000343917	3.4201000000000034e-05	1.18278902889e-07	1.1697084010000022e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
