global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
57048.18868868168	n/a	n/a	3254495832.659428	119190.69334429296	n/a	n/a	14206421379.893282	55633.30567413016	n/a	3095064700.231204	n/a	75166.93492853969	55608.45166437032	n/a	n/a	n/a	n/a	-0.0559375122	-0.079190983	-0.0111150551	0.0490936931	-0.0022705486	0.0434599712	0.0019903742	0.032692847	0.0546014802	-0.0427899774	0.084025662	-0.0113288957	0.0778458397	-0.0746369631	0.0048599223	-0.0252310256	0.0798204586	-0.0120214737	0.0449558555	-0.0042043592	0.073571879	-0.091886476	0.0546145578	-0.1068440271	0.0412447268	-0.0297759316	0.0506012163	-0.0384508746	0.0397159366	-0.1061158065	-0.0235325522	0.0889568298	-0.0375074628	0.039812511	-0.0294864068	0.0738981091	-0.0638376224	0.0455608182	-0.1360795237	0.0848801579	-0.0795755375	0.1276072181	-0.0268002986	0.0973154149	-0.015259724	0.0729556673	-0.0176784476	0.0725796603	-0.0366973124	-0.0701726832	0.020084779	-0.0436027533	0.0159092637	0.0852056858	-0.0730424055	-0.1933801824	0.1012213996	-0.0486406971	0.04895658	-0.0668284419	0.0046913696	-0.00492683	0.0129058661	-0.1418488407	0.0223327041	-0.0715828815	0.0227522631	0.0127323245	-0.0156621925	0.0566708517	-0.10310664	0.0485982725	-0.0225658272	0.0624985628	-0.034223206	0.1729044974	-0.0057983772	0.006500769	0.0351341354	-0.0437940508	0.0085580401	-0.0544259439	0.1523319264	-0.005968021	0.0329574022	-0.0733172451	0.0255291059	-0.0373801779	0.0693460403	-0.0865989872	0.0188790885	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0112211	n/a	0.0001259130852099	n/a	1.74267e-05	n/a	3.0368987289e-10	n/a	7.12012e-05	n/a	n/a	5.0696108814399995e-09	0.000635549	n/a	4.03922531401e-07	n/a	0.000159801	n/a	n/a	2.5536359601e-08	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57054.99431508495	6.805626403271162	46.316550740901576	3255272376.294376	118848.08495151122	-342.6083927817381	117380.51080448572	14124867296.641628	55705.08243395619	71.77675982602523	3103056208.973854	5151.903251122909	75095.21418653733	55494.78173795073	1.015849	18.604221	0.04098208754	0.0262359	-0.0380080967	-0.0360269764	-0.0678865016	0.0212844355	0.030423486	0.0844092825	-4.47338e-05	0.0507953507	-0.0290289515	0.0409761325	-0.0092085653	0.0822357846	-0.0547044128	-0.0178028294	0.0594881002	0.0430938674	0.0170823133	-0.0326488725	0.0397480643	0.0412772246	0.0630229654	0.0397466551	-0.078795478	0.0244969348	0.0377194378	0.0428528418	0.0843275529	-0.0615533658	-0.007517141	0.0911279082	0.1332863101	-0.0712805401	-0.0957660028	0.0034846256	0.1882929175	0.0420521108	0.0152016458	-0.0399440563	0.0508580684	0.1074923265	-0.1509309931	-0.0544397825	0.0149354402	0.0354941375	0.0330917474	-0.1484545231	-0.0896661598	0.0470463843	0.0662943454	-0.0691338895	0.0524099092	-0.0119980007	0.0306671048	0.0095608113	-0.0981151979	0.0579780655	-0.104328781	-0.0571683922	-0.0398038948	-0.086125926	0.0242221931	0.0436725548	-0.0038877523	-0.0060487327	0.0252091029	0.102939381	-0.0171710408	0.0739306483	-0.137988364	-0.0222088385	-0.0736755677	-0.0893619677	0.0566229518	-0.1137390798	0.0908227473	-0.0839453379	0.0352024984	0.0563432778	0.017162947	-0.1019161524	-0.0108275733	0.1025835316	-0.0728518402	0.0454770748	-0.0067603921	-0.0092877411	0.1426785924	-0.0380538489	0.0161933089	0.1560208129	-0.029824045	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-3.15047e-05	0.0111895952999999	9.925461220899998e-10	0.0001252070429777	1.58246e-06	-1.584424e-05	2.5041796516e-12	2.510399411776e-10	1.76532e-05	-5.3548e-05	2.8673883039999996e-09	3.1163547023999995e-10	0.000229252	-0.000406297	5.2556479504e-08	1.65077252209e-07	0.00014842	-1.1381000000000003e-05	1.2952716100000008e-10	2.20284964e-08	0.000176784	0.000176784	3.1252582656e-08	3.1252582656e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57073.82323787728	18.82892279233056	354.5283335195452	3257421298.9884605	119547.63047855331	699.5455270420935	489363.9444046003	14291635953.03673	55776.91665190077	71.83421794458263	3111064431.1930857	5160.154867709797	75195.15929909656	55649.33441878226	0.971489	17.791815	0.0394605163589999	0.0226328	-0.0035670252	0.0109194954	-0.0862462738	0.0256596735	0.1159751008	0.006042972	0.0679026934	0.0427866893	0.0142617514	-0.0063624346	-0.0190177348	0.0094992907	-0.1352203555	0.043113454	0.0516156314	0.0430172466	-0.1093905483	-0.0269141764	0.0381199195	-0.0009871045	0.0438968042	0.0440482619	0.0213907981	0.0753911431	0.0163437724	0.0674894345	-0.0189076701	0.0831998989	0.0295686339	-0.0636474431	0.000856868	-0.0883927026	-0.1409628695	-0.0625212785	-0.0407394418	0.0133517555	0.0122462194	-0.0679574104	-0.0486528754	0.0030283315	-0.0443255562	0.0449815685	-0.0816058145	-0.1156675473	-0.0831947231	-0.0288828314	-0.0329409414	0.0208906969	0.0549967574	-0.0037401032	-0.0243307451	0.0163023088	0.0173179626	0.0008365516	-0.1080479793	-0.0609435722	0.112183627	-0.0284034178	-0.1099279479	0.0045597922	-0.0065426091	0.0519945234	0.0222957136	0.04849837	-0.0278246166	-0.0621613849	0.2044699511	0.0648348655	0.001193402	0.0059589273	0.0237184036	0.0371919538	-0.0312374415	0.1061703439	-0.0189626023	-0.0424269822	-0.0527683859	-0.1502537056	0.0288907872	-0.0033068211	-0.0789857483	0.0717294434	0.0106032615	0.0021561059	0.0948948721	-0.0178921867	-0.0716156305	-0.0007252925	0.0074616751	-0.0989341229	0.0020227921	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0179258	-0.0178942952999999	0.0003213343056399	0.0003202058042836	1.4960100000000004e-07	-1.432859e-06	2.238045920100001e-14	2.0530849138810002e-12	-0.00493151	-0.0049491632	2.449421638023424e-05	2.43197908801e-05	9.69795e-05	-0.0001322725	9.40502342025e-09	1.7496014256249997e-08	0.000125164	-2.3255999999999985e-05	5.408415359999992e-10	1.5666026896000002e-08	0.0	-0.000176784	0.0	3.1252582656e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57084.08969837721	10.266460499929964	105.40021119662218	3258593296.692375	119186.84957166988	-360.7809068834322	130162.86277163176	14205505110.819864	55771.31340608892	-5.603245811849774	3110439399.0401936	31.39636362801204	74986.4017633664	55473.45622369098	1.116397	20.44565	0.044314179501	0.0248143	-0.0060540127	0.1282500025	0.0236817359	0.0383592682	-0.0534843831	-0.1529748058	0.0525474032	-0.0135619484	-0.0626161774	0.0506869391	0.0131976238	0.0318535598	0.0367470205	0.0272468474	-0.0518004171	-0.0334709234	0.0156670068	-0.0262602487	-0.0006581071	-0.0688294428	0.0649564461	0.0500880466	0.0759596837	0.0693454978	0.0355992464	0.0885277946	0.0016420373	-0.0231129813	-0.0088911154	0.0585583879	0.0440173464	0.0551090274	-0.021652068	0.0106187079	0.0291161438	-0.0020865798	0.108082845	-0.0110287831	-0.0359333472	-0.1085278159	-0.0884723336	-0.0749528257	-0.0302069399	0.0068638427	0.0038970886	-0.0373177127	0.0790296455	-0.0188734811	0.0854074979	0.0076332141	0.0001663312	0.0205678744	0.1246194067	0.0058452858	-0.0812606471	-0.002659084	0.0482093896	0.0629798803	0.0295112382	0.0957529077	-0.0579098959	0.0534864795	-0.0307794604	-0.0101296997	0.0282405818	0.0417846836	0.046471194	0.0051428567	-0.030451126	-0.0500914182	-0.1088695883	-0.0775418431	-0.1038365114	-0.0424082505	0.0140778333	0.0320436448	-0.0108923225	0.040137277	-0.0069712701	-0.0598725439	-0.0773759552	-0.010750802	-0.0450878341	0.0073990722	0.0488319292	-0.077434556	0.0911879183	0.0593262201	0.0006197826	-0.0386465786	-0.0047024791	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-3.3022e-05	0.0178927779999999	1.0904524840000002e-09	0.0003201515045572	-9.734e-06	-9.883601e-06	9.4750756e-11	9.7685568727201e-11	1.56329e-05	0.0049471429	2.4474222873020406e-05	2.4438756241000003e-10	0.000390578	0.0002935985	1.52551174084e-07	8.620007920225e-08	0.000147158	2.199399999999998e-05	4.837360359999991e-10	2.1655476963999995e-08	0.000113695	0.000113695	1.2926553025e-08	1.2926553025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57260.28827036419	176.1985719869772	31045.93677024998	3278740612.805207	118669.68205538129	-517.1675162885949	267462.2399041141	14082493439.125284	55735.89064916237	-35.42275692654948	3106489506.455385	1254.7717082774093	75077.33341695054	56051.52935504569	1.133238	20.754074	0.05156426193	0.0366141	0.0067514989	-0.0023464924	0.1037484151	0.0123134371	-0.1366780436	0.0506286403	0.0385238863	-0.0007171982	0.0082726099	-0.0080998262	0.0047876927	-0.0199186727	-0.0824752325	0.0129551614	0.0134045232	-0.003728524	0.0744234728	0.0368420489	-0.0288607938	-0.0815953135	0.0371780695	-0.0631846913	-0.0531133397	-0.0777769632	-0.0588753536	0.0148552027	0.0444724139	0.0766172738	0.0251897069	0.017238491	0.0546654621	-0.0034072922	0.0106106914	-0.0883435092	-0.0679834027	-0.0438625392	-0.0833750657	0.0994438694	0.0972325296	-0.0636988877	0.1151346571	0.1167999759	0.0006515774	-0.0745622311	-0.1109506247	0.0004365803	0.009148593	0.0837996736	-0.06388955	-0.0411022423	0.0171507144	-0.0140465394	-0.0552256141	-0.0837214135	-0.0620966744	-0.0095542624	-0.0270815922	-0.0467941961	0.1252375899	0.0448718264	0.0543264543	0.0026978927	0.0565338622	0.0449383156	0.0001445454	0.0089781619	-0.0214739189	0.0565900363	0.0165670588	0.0302669037	0.0043207188	0.1010780172	-0.0258400735	-0.0449649218	-0.0278816692	0.1027320096	-0.0373988353	-0.0091450884	0.0357146166	0.015635484	0.0075242489	-0.0370041019	0.0133912902	0.0080218211	-0.0399140031	0.0493547108	-0.1363718055	-0.0639351357	-0.0831234888	0.10638538	-0.0501959722	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0116222	-0.0115891779999999	0.0001350755328399	0.0001343090467156	-1.33297e-06	8.40103e-06	1.7768090209e-12	7.05773050609e-11	-0.0339131	-0.0339287329	0.0011511589161995	0.00115009835161	0.000386473	-4.1049999999999615e-06	1.4936137972900005e-07	1.6851024999999686e-11	0.000150117	2.959000000000024e-06	8.755681000000141e-12	2.2535113689000004e-08	0.0	-0.000113695	0.0	1.2926553025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57206.51904566581	-53.76922469837882	2891.129524664751	3272585821.322125	118715.13716744087	45.4551120595861	2066.1672123495296	14093283792.6843	55735.971021262885	0.0803721005140687	3106498465.683056	0.0064596745410435	74943.30007220083	56502.202584276994	1.09043	19.970093	0.05331190797	0.0300032	0.0235667247	-0.089430062	0.0918136592	-0.0612542709	-0.0509405271	0.0445132374	-0.0446868257	-0.0293703493	-0.08931137	-0.0357190489	0.0543995656	-0.0312725833	-0.0196655092	0.016056398	0.0152468506	0.0215558176	0.0610487349	0.0632306596	0.0182350833	-0.0837677532	0.0404032229	-0.0460011213	0.0577367019	-0.0285626466	-0.0562637156	-0.0571107907	-0.1129301996	0.0097015702	0.0771304395	-0.149455686	-0.0556369099	-0.0204667341	0.0237370654	0.0920550108	-0.0270415292	0.0470266385	0.0457161602	-0.0280674569	0.188433892	-0.0128914804	0.0003665414	-0.0522811961	0.0049773531	0.0117190727	-0.0179719485	0.0054030623	-0.0751067314	0.049758758	-0.0374920843	0.0036822771	-0.0013029091	-0.1074293921	0.0686919767	0.0224289303	0.0453612506	-0.0569172308	0.0613478179	-0.0048705727	0.0454869492	0.0121377506	0.0554026124	-0.081912625	-0.0172903334	0.022120351	0.0364498641	0.0535407869	-0.0078619985	-0.0103328511	0.0644032168	-0.0232115425	0.0723413515	0.0734664456	-0.0807630429	-0.0444203281	-0.0234191989	0.1273340011	-0.085814217	-0.006262773	-0.0279566771	0.0281123647	-0.0983650316	-0.103959012	-0.0961800515	-0.0326860823	-0.1066951108	0.0701196381	0.0261576712	-0.0001847989	0.0767728257	-0.0285892025	0.0392764806	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.00674055	0.0048816499999999	4.54350143025e-05	2.38305067225e-05	0.00734123	0.00734256297	5.38936579129e-05	5.391323096841522e-05	-0.0111712	0.0227419	0.00051719401561	0.00012479570944	0.00010056	-0.000285913	1.01123136e-08	8.174624356900002e-08	0.00017058	2.0463e-05	4.1873436899999984e-10	2.9097536400000005e-08	-6.05399e-05	-6.05399e-05	3.66507949201e-09	3.66507949201e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57067.90266695938	-138.6163787064288	19214.50044568409	3256745514.8055496	118775.8044952039	60.66732776303252	3680.524657907216	14107691733.4829	55701.67261597938	-34.29840528350178	3102676332.217748	1176.3806049913428	75032.6151769846	56391.5272196966	0.990308	18.136457	0.045079975	0.0293759	-0.004178137	-0.0816688321	0.0456309008	-0.0913206211	-0.0134919755	0.0668071575	-0.0886277901	-0.1142457081	-0.0697268463	-0.0041389479	-0.0036905728	-0.0097803251	-0.0101560195	-0.010291803	0.0489060236	0.0618735152	0.0577233632	-0.0148694937	-0.0597764734	0.0241666756	-0.0040462923	-0.0248924044	-0.0623583265	0.0210333756	-0.0616137615	-0.1037613921	-0.0011675146	-0.0060666566	0.0479319215	0.1381718482	-0.0537713855	0.0814526832	-0.0106722726	0.1308119616	-0.1444397383	-0.0116887556	0.1397191732	-0.0276122183	-0.0201801926	-0.1003594502	-0.044452236	-0.1173600052	-0.1153539356	-0.0011368981	0.0656300321	-0.0224639879	0.0685207015	0.0359220582	-0.0201653133	0.0502146172	0.1150777515	0.1324259384	-0.0407241404	-0.0715148495	-0.1461759062	-0.0383060827	-0.0960481401	-0.044822514	0.0242621141	-0.0137473504	0.0157785193	-0.1284416566	-0.0287237841	-0.0159120213	0.035887512	0.075439598	-0.0676292339	-0.0730460414	0.0477413341	-0.0584722855	0.0911052631	0.030497985	-0.0013948838	-0.0649582823	-0.0142309874	-0.0355069198	0.0133239917	0.0100900216	0.040445763	-0.1260690047	0.0261421961	-0.0936814722	-0.0487818563	-0.0131566538	-0.0849697704	-0.0011542699	0.0589173281	-0.0214472465	-0.0510303405	-0.1125612433	0.1375144313	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0127029	-0.00596235	0.00016136366841	3.55496175225e-05	0.0075814999999999	0.0002402699999999	5.7479142249998486e-05	5.7729672899952015e-08	-0.0274662	-0.016295	0.000265527025	0.00075439214244	0.000507231	0.000406671	2.5728328736100004e-07	1.6538130224100006e-07	0.000128543	-4.2037e-05	1.7671093690000003e-09	1.6523302849e-08	-5.76008e-05	2.9391000000000004e-06	3.3178521606399998e-09	8.638308810000003e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56948.53339872477	-119.36926823460816	14249.022198865836	3243135456.265671	118618.01895436172	-157.78554084218922	24896.27689886216	14070234420.657316	55653.84803076676	-47.82458521262015	3097350800.631681	2287.190950759166	74991.09914932612	55241.67705990347	0.968517	17.737379	0.05319558189	0.0392895	-0.0594139934	-0.0765616595	0.0231501268	-0.0316438594	-0.0036324441	0.0295341988	-0.1206569464	-0.042983931	0.0151026618	0.0444868151	0.0660756018	-0.0444705707	-0.0107315632	-0.0462914228	-0.012934214	0.0489426018	-0.0132732745	0.051205503	0.0029943617	-0.0288997137	-0.0778738701	-0.0668226405	7.05364e-05	0.0440368507	-0.1804692322	0.0060187001	-0.0086757446	0.0783334781	-0.058458543	0.0353669587	0.0111220108	0.0257220171	0.160202274	0.1264677895	0.0301817992	-0.0136528139	-0.1683008013	-0.0440909186	0.0009549125	0.1402370858	-0.0359038007	-0.0739354207	0.0772174316	-0.0555938347	0.0967280707	0.0892850361	0.0501210987	0.0331046114	-0.0331104484	0.087389342	0.0832777041	0.1785538394	-0.0014065667	0.0889280758	0.0460015205	-0.1145507237	0.0667008224	-0.0351566013	0.0336746634	-0.0365329732	-0.0393831155	-0.1058304791	-0.0066883898	-0.0078465333	-0.1033065917	-0.0241617471	0.0050431305	-0.0140178444	0.0462532507	-0.0858801648	0.1378958545	-0.0347019068	-0.0571925234	0.0502893678	-0.1364602901	0.0711529459	-0.0380379478	0.055973129	-0.1741331896	-0.0598630868	0.1048264401	0.0652919669	-0.0671770351	0.0708220619	-0.0654065529	-0.0610922794	0.0151313017	0.005716904	0.0010939644	-0.006876982	0.0701472536	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0139101	-0.0012072	0.00019349088201	1.4573318400000007e-06	-3.24189e-06	-0.0075847418899999	1.05098507721e-11	5.752830953791926e-05	0.0098823	0.0373485	0.00139491045225	9.765985329e-05	0.000423729	-8.3502e-05	1.7954626544100005e-07	6.972584004e-09	0.000128543	0.0	0.0	1.6523302849e-08	0.0	5.76008e-05	0.0	3.3178521606399998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56988.07594545902	39.54254673425021	1563.613002230362	3247640799.965405	118860.57061225567	242.55165789395687	58831.30674710709	14127835246.271015	55561.50409954897	-92.3439312177943	3087080737.804197	8527.401632756726	75067.65081642476	55585.40138305223	0.958542	17.554707	0.03201079691	0.0252064	-0.0732404518	-0.0727696274	-0.006378453	-0.0055799291	-0.016736865	0.0502179658	-0.0697950021	-0.0327453038	0.0390365753	0.0407232516	0.0295623262	-0.0048743671	0.0572621217	-0.1242749186	0.0347347021	0.0249725512	0.0897538481	-0.064619014	0.1483727392	-0.0275047846	-0.1388119796	0.0322315556	-0.0814377386	0.0165473429	-0.0230311943	-0.1093783756	-0.0136901601	-0.0625899758	-3.20696e-05	-0.0336090427	-0.0833055367	-0.0062767142	0.053297439	-0.0078152976	0.0153977414	0.0443598064	0.0832089017	-0.0567119607	0.0370836226	-0.0297722641	0.0047025907	0.0094693537	0.0178852078	0.021599971	0.115290503	0.0487343936	-0.1272132669	-0.1138368192	0.0448160527	0.0341391368	0.0258219653	-0.0916646738	0.1254910802	-0.0289827083	0.0524698105	-0.0689722124	0.0306719253	-0.0605042793	0.06250001	-0.0930066075	-0.0566773124	-0.0532458709	-0.0047116298	-0.1493916648	-0.0310592792	-0.0036174646	-0.0058787986	-0.0840229106	0.0100229548	-0.0273743535	0.0301711752	-0.0032159917	-0.0556399224	0.1130925008	0.1165152872	-0.0328665837	0.0675488093	-0.0103510927	-0.0866935566	-0.0467681535	-0.0080194193	-0.0344393846	-0.0007368833	0.0139550713	-0.1852308273	-0.0342629804	-0.0756239104	0.0579771084	0.0756205489	-0.0080040225	-0.0248720486	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0191674	-0.0052573	0.00036738922276	2.763920329000001e-05	-1.26888e-05	-9.44691e-06	1.6100564544e-10	8.92441085481e-11	-0.0150173	-0.0248996	0.00061999008016	0.00022551929929	0.00038684	-3.688900000000002e-05	1.496451856e-07	1.3607983210000012e-09	0.000128543	0.0	0.0	1.6523302849e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57120.56678030053	132.4908348415047	17553.821316998874	3262759149.302772	119037.88028625723	177.30967400156078	31438.72049453976	14170016943.04531	55709.8934439433	148.3893443943307	3103592227.5355167	22019.39752977928	74981.92710122926	55491.36449707802	1.0818	19.812052	0.0393885325	0.0187128	-0.0426748998	-0.0559515028	-0.0379821087	0.0827402781	0.0377670015	0.0119528385	-0.0187495727	0.0829847645	-0.0022201739	0.0176456322	0.1237596017	0.039623004	-0.0292408834	-0.0302496083	0.0352632811	0.0014470381	0.0236659606	-0.0817064661	-0.030155124	0.061176053	-0.0977097669	0.0335053326	0.0595714406	-0.0365199593	-0.0355799656	0.0135137272	0.0898426408	-0.0164622931	-0.0142237267	-0.0360665276	0.0235831991	0.16785417	-0.0061293231	-0.0866863285	0.083838924	0.0206591424	-0.0636334421	-0.0459980661	-0.1269410691	0.0107476063	0.0203069643	-0.2199041369	0.1039727585	-0.0212638788	0.0280626492	0.0087524284	-0.0758586659	-0.059758486	0.0338379901	-0.0647833173	-0.0307457742	0.1332624134	-0.0745262297	-0.1132223182	-0.0004900965	0.0598818882	-0.028935128	0.0206998771	-0.0360901313	-0.0866153849	0.0222583046	0.0199937956	0.0018343945	-0.1288693852	0.027094989	0.0594736923	-0.0204957147	0.1052261426	-0.059923298	-0.1665781011	-0.0395486605	-0.0633981267	0.0385353762	-0.0839949469	0.0086620863	-0.0070016565	-0.0420265975	0.00864046	-0.0053151954	0.0592813719	0.1626278073	0.0560899079	-0.0519430653	-0.059681483	-0.0035456916	-0.1531362353	0.049409729	0.1293277818	-0.0015986484	0.1148947138	0.0404807972	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0106813	0.0084861	0.00011409016969	7.201389321000003e-05	-1.51933e-05	-2.504500000000001e-06	2.3083636489e-10	6.272520250000006e-12	-0.000978737	0.014038563	0.0001970812511049	9.57926115169e-07	0.000484745	9.790500000000002e-05	2.3497771502500002e-07	9.585389025000005e-09	0.00031099	0.0001824469999999	3.3286907808999996e-08	9.67147801e-08	5.68753e-05	5.68753e-05	3.23479975009e-09	3.23479975009e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
