global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
56552.63791206298	n/a	n/a	3198200854.812903	119814.3231497595	n/a	n/a	14355472031.834995	55577.5574542563	n/a	3088864892.58116	n/a	75567.3068161232	53317.00792925809	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0095805	n/a	n/a	9.178598025e-05	0.0	n/a	0.0	n/a	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56807.32939770848	254.69148564550412	64867.752860314045	3227072673.2997546	119832.7609102384	18.43776047890424	339.95101147744305	14359890587.37036	55604.65140920121	27.093954944910365	3091877258.338782	734.0823945568328	75302.69271305103	54073.873511140606	1.191591	21.616861	0.12398065	0.0606091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0207397	-0.0207397	0.00043013515609	0.00043013515609	-0.0165123	-0.0165123	0.00027265605129	0.00027265605129	0.0231809	0.0136004	0.00018497088016	0.00053735412481	-0.000721657	-0.000721657	5.20788825649e-07	5.20788825649e-07	0.000486752	0.000486752	2.3692750950400002e-07	2.3692750950400002e-07	-0.000254156	-0.000254156	6.459527233600002e-08	6.459527233600002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57017.44168661087	210.11228890239	44147.1739478014	3250988656.486072	119178.36207128348	-654.3988389549195	428237.8404255466	14203481985.99394	55754.67820369885	150.026794497644	3108584141.598012	22508.039067238304	75089.92667383756	54708.87482137672	1.198205	21.736862	0.0570811	0.0299329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0206576	8.209999999999815e-05	0.00042673643776	6.740409999999696e-09	-0.0367496	-0.0202373	0.00135053310016	0.00040954831129	0.0177454	-0.0054354999999999	2.9544660249999995e-05	0.00031489922116	-0.000769175	-4.751799999999997e-05	5.91630180625e-07	2.257960323999997e-09	0.000148091	-0.000338661	1.1469127292100003e-07	2.1930944281e-08	-0.000494501	-0.0002403449999999	2.44531239001e-07	5.7765719024999975e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57231.71073897901	214.26905236813764	45911.22680273971	3275468714.1101656	118982.89793708174	-195.46413420174213	38206.22775923666	14156930001.50601	55816.32016084077	61.64195714191737	3115461596.29748	3799.7308802859775	75159.82873358243	55571.65611874398	1.333896	24.198448	0.12426415	0.0587453	-0.1316684418	0.0314085394	-0.0216879226	0.1458159756	-0.0905940997	-0.0418836606	-0.0264006714	-0.104926915	0.0207222636	-0.0456345629	0.0051703245	-0.0344314778	-0.0492510192	0.0095641122	-0.1833751465	0.0590974871	-0.0246775186	-0.2684554873	0.096114608	-0.1178105646	0.193989547	-0.1135109686	0.0225529845	-0.028747578	0.0534170638	-0.0278788067	0.1117148743	-0.0053688801	-0.0551194909	0.1569427615	-0.0273905685	0.0849438578	-0.0965986485	0.0824397951	-0.0332404124	0.0122912723	-0.0403981093	0.03125834	-0.0504284539	0.0070793233	-0.0608080325	0.1456844076	-0.0286330084	0.0859223065	-0.0232194828	0.0047322031	0.1171270459	-0.0375545462	0.0137972962	-0.0991851045	0.0696623907	0.0322881845	-0.0314987156	-0.0399647419	-0.0299921027	-0.0148654053	0.0694561273	-0.0609849645	0.1193076339	-0.0338812093	0.0021315525	-0.0093314458	0.0673826026	-0.2358921622	-0.0502247767	0.0606856347	-0.1631370838	0.000103435	-0.0190132851	0.1308467589	-0.0918407648	0.1845511245	-0.1914523534	0.1060702379	-0.1421000111	0.0587840194	-0.1073012686	0.0484685012	-0.0206259534	0.093448143	-0.0389715246	0.0431993755	-0.0012849495	0.1034138895	0.1034029441	0.1033847028	0.1033591666	0.0	0.0	0.0	-0.0427005	-0.0220429	0.00182333270025	0.00048588944041	-0.0189463	0.0178033	0.00035896228369	0.00031695749089	-0.0303735	-0.0481189	0.00231542853721	0.00092254950225	-0.00123255	-0.000463375	1.5191795025e-06	2.1471639062500006e-07	0.000410697	0.000262606	6.896191123600003e-08	1.68672025809e-07	-0.000494501	0.0	2.44531239001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57457.0419110627	225.3311720836864	50774.13711260789	3301311665.1696157	119733.0766573554	750.1787202736596	562768.1123514256	14336009645.836143	55962.47231194255	146.15215110177814	3131798307.2649364	21360.45127167699	75316.99797233545	57481.81679714061	1.435248	26.037102	0.094506325	0.0512402	-0.0316162853	-0.0958295169	-0.0939572275	0.0585619918	0.0279024191	0.0166214434	-0.1011974665	0.0173782762	-0.0671096317	-0.0009526455	0.0528935962	-0.1167687179	-0.0017244798	-0.0549436118	-0.0091686573	-0.0407674318	0.0040620203	-0.0337741399	-0.1153183564	0.0556785867	0.0412140232	0.049817849	0.05602818	0.0482885163	-0.0354542652	0.062505884	-0.0388022007	0.013104684	-0.0072171417	-0.0769663513	-0.0126438129	0.1558423354	0.1069621325	0.0574703493	-0.0391474844	0.0409405149	0.0296412789	-0.0226020959	-0.0205161323	0.1335593397	-0.0883107496	0.0525854485	0.0494146639	0.0254139759	-0.1233183723	0.0016658119	-0.0107050092	-0.0618088997	0.0269767656	-0.0153551102	-0.0009028373	0.0244896618	0.0287427585	0.0432942463	0.0223134228	-0.0316586658	-0.0217560573	-0.052355438	-0.0743502432	0.0563852439	0.0493236128	-0.0099313287	0.0328432021	-0.1249033911	-0.0313219502	0.0155787991	-0.0581539933	-0.1183129362	0.022067653	-0.0551635313	-0.0160461544	0.024446079	-0.005945063	-0.0167159161	0.0916041913	-0.1069964505	-0.157634984	-0.0572428591	0.00272829	-0.0768045317	-0.0725067597	-0.050394538	-0.060367822	0.1033847028	0.1032862179	0.1031221459	0.102892591	0.0	0.0	0.0	-0.034562	0.0081385	0.001194531844	6.623518225e-05	-0.0267455	-0.0077991999999999	0.00071532177025	6.082752063999999e-05	-0.0303835	-9.999999999999593e-06	9.999999999999184e-11	0.00092315707225	-0.000383807	0.000848743	1.47307813249e-07	7.20364680049e-07	6.62315e-05	-0.0003444655	1.1865648069025003e-07	4.38661159225e-09	-0.000872465	-0.000377964	7.61195176225e-07	1.4285678529600006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57411.84292137359	-45.19898968911002	2042.948668916274	3296119707.628474	119419.0746407445	-314.0020166109025	98597.26643571348	14260915388.051704	55887.10184532397	-75.3704666185804	3123368152.6696134	5680.707238302542	75111.79082125604	57148.48667961667	1.163512	21.107487	0.0312442999999999	0.0176902	-0.0373526681	-0.1118450125	0.0782716152	0.0087650513	-0.0558770718	0.0850491916	6.04711e-05	0.0181085399	-0.0095480165	0.0111008371	0.0473231915	-0.0777614108	-0.0198008672	0.0038130279	-0.0363968411	0.134687121	-0.0341602294	0.0035643475	0.0800959693	-0.0770537503	-0.0318995122	0.0751987714	0.0234775785	-0.1472244404	0.0432417179	-0.0735875784	0.0537787612	8.69486e-05	0.0373045696	0.0066512999	-0.0736273553	0.0215568061	0.0624695058	0.0003725447	0.1148496904	-0.0295587614	0.0224470532	-0.0644036992	0.1290223398	0.1088772149	-0.0358563927	0.0965427366	0.0412852388	-0.0049607223	0.0279416777	-0.0334806927	0.0311091497	0.0808639597	-0.0733287989	-0.0682463388	-0.0686336825	0.071915507	-0.1081759355	0.0352579865	0.0150499396	0.0404221676	0.0858454218	0.0071800901	-0.0590273632	-0.0201059387	-0.0787237969	-0.0148002289	0.0789905203	-0.0612442001	0.0086094635	0.0694590406	-0.0345160841	-0.0256676688	0.0214373256	0.012290931	-0.0882390551	0.0208887258	0.1024643206	-0.0917524988	-0.0650210474	-0.0226834829	-0.0364361932	0.0322798772	-0.1900531972	-0.0571932631	0.007278919	-0.0199334778	0.0791694106	0.1033263376	0.1030528971	0.1025976989	0.1019615458	0.0	0.0	0.0	-0.0427357	-0.0081736999999999	0.00182634005449	6.680937168999999e-05	-0.0132745	0.0134709999999999	0.0001762123502499	0.0001814678409999	-0.034758	-0.0043744999999999	1.913625024999997e-05	0.001208118564	-0.000300677	8.313e-05	9.040665832900001e-08	6.9105968999999995e-09	6.62315e-05	0.0	0.0	4.38661159225e-09	-0.0008938369999999	-2.1371999999900007e-05	7.989445825688213e-07	4.5676238399572587e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57408.71315107871	-3.129770294879563	9.795462098710509	3295760345.662837	119233.93171157983	-185.14292916466368	34277.90421967166	14216730471.401684	55814.3738482096	-72.72799711436528	3115244328.067704	5289.361564267125	75010.442993282	57349.01051110608	0.971234	17.619333	0.0373240999999999	0.0213746	-0.0471030687	-0.036272149	0.0698093917	0.0017052851	-0.0614945936	0.0191612289	0.0521852736	-0.0166357596	-0.0354602754	0.026900433	0.0218372701	-0.1115868585	-0.0006133872	0.0705995122	-0.0071375576	0.1181947078	-0.01249284	-0.0138234705	0.0447013967	-0.0097640805	0.0211627356	0.0397455602	-0.0200244847	-0.0023571011	-0.0174468293	-0.0115830386	-0.0059249954	0.0526430941	0.0592237856	0.0561575626	-0.0136111728	0.0234809225	-0.0918231955	0.0132992381	0.0913918903	-0.0562399647	-0.0344329093	0.0081943642	-0.0568055288	0.0830603944	0.0321149542	0.1053867236	0.0453980361	-0.0033850849	-0.0846631726	0.0393395051	-0.005434968	0.1433318728	0.019691245	-0.0105881853	0.1021171474	-0.1010921843	-0.0436762454	0.047753757	0.0021878169	0.0618531732	0.0593958363	0.0570195375	-0.005208589	-0.0116638505	-0.0082040494	0.0304790255	0.1080826915	-0.0501717954	-0.0236800044	0.1141354265	-0.0230041363	-0.0409335469	-0.0375766217	0.0420975251	-0.0506029144	-0.0445236363	0.076828479	-0.0509368955	-0.0314758399	-0.0032987828	-0.0792715352	-0.0646679512	0.0081207591	-0.0701219992	0.0087423768	0.0919635335	-0.0412567087	0.1032388104	0.1027032453	0.1018126938	0.1005702341	0.0	0.0	0.0	-0.0352951	0.0074405999999999	0.00124574408401	5.536252835999998e-05	-0.0164671	-0.0031925999999999	0.0002711653824099	1.019269475999999e-05	-0.0303828	0.0043751999999999	1.914237503999996e-05	0.00092311453584	-0.000643106	-0.0003424289999999	4.135853272359999e-07	1.1725762004099997e-07	6.62315e-05	0.0	0.0	4.38661159225e-09	-0.000997722	-0.000103885	9.954491892839998e-07	1.0792093225020761e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57442.63588131323	33.92273023452435	1150.7516265643126	3299656416.9931345	119393.3244726936	159.3927611137624	25406.05229546892	14254765928.641895	55759.79431318861	-54.57953502098826	3109154661.849101	2978.925643107284	75027.55148984752	57474.10266367825	1.044985	18.957268	0.0318933499999999	0.0183953	-0.0571447631	0.0691202011	0.1087188266	0.028436315	-0.0496353606	0.003826232	0.0080336285	-0.0290936969	-0.0032497449	0.0088389754	-0.0083742079	-0.0320703932	-0.0065260837	0.1004156848	0.0140201296	-0.0234904257	-0.1055669176	-0.0529765888	-0.0880483077	-0.1059889632	-0.0355071047	0.0351803209	-0.0044609287	0.0445373226	-0.023576685	0.0081078119	0.0072049015	-0.0842960991	0.0300894854	0.046109785	0.1914286979	-0.0060929211	-0.0605309758	0.1089993061	-0.0470825685	-0.0885170439	-0.0089578371	0.0212025098	0.2508574501	0.0313528449	0.0116973654	-0.1017442075	-0.0030867294	0.0408577519	0.0384081903	-0.1358053126	0.0309793253	0.0647734613	0.0256247134	0.0212854587	-0.0874681683	0.0344333624	-0.0213214653	0.0268654477	0.0086779171	0.0471414905	0.0573810517	0.0285449546	0.0564652984	0.0327627479	0.0105788331	0.0430773649	0.0452105888	-0.0130446137	0.0666089161	0.1018581875	0.039936673	0.0167702475	0.0495828957	0.1145687509	-0.0243063402	-0.0635403996	-0.0604615114	-0.0044359392	0.1207837776	0.002267686	0.0413811586	0.0004936386	-0.0438795936	-0.0353667331	0.0007608591	0.1063256403	-0.0372347342	0.1031221459	0.102237657	0.1007691241	0.0987249362	0.0	0.0	0.0	-0.0427369	-0.0074417999999999	0.00182644262161	5.5380387239999976e-05	-0.0199419	-0.0034748	0.0003976793756099	1.207423504e-05	-0.0439937	-0.0136108999999999	0.0001852565988099	0.0019354456396899	-0.000495789	0.000147317	2.45806732521e-07	2.1702298489e-08	6.62315e-05	0.0	0.0	4.38661159225e-09	-0.000997722	0.0	9.954491892839998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57509.09051569812	66.45463438488514	4416.218431228758	3307295491.942759	119456.51467644598	63.19020375238324	3993.001850267709	14269858898.643951	55752.17640838143	-7.617904807186278	3108305174.2712827	58.03247365135181	74798.10230789553	58036.23108076163	1.006768	18.263966	0.0405572	0.0247463	-0.0247708947	0.0813506046	0.0568093434	0.1308291539	-0.0176227127	0.0406543426	0.0466754589	-0.0910724992	-0.0624477244	0.0238758525	-0.0632575423	-0.0231932477	-0.000510863	0.1198348348	0.0482228558	0.012900876	0.0684683189	0.0254154006	0.1301198152	-0.0221963014	0.038307988	0.1059690218	-0.0848120226	-0.0095116406	-0.009007986	-0.01014187	-0.032511024	-0.0023724113	-0.0818245524	-0.0550052149	0.0334233063	-0.1429890699	0.0676615334	0.0684388682	0.0486743644	-0.0245068915	0.0332397595	-0.0160357554	-1.0518e-05	0.0486367153	-0.0295219504	-0.0240173179	-0.1073038071	-0.0118531014	0.0406176021	0.0006587292	-0.1756842007	0.0719089601	-0.0521522373	-0.0796045244	-0.0627039251	-0.1876881002	0.1053546629	0.132990189	0.093315848	0.1058294517	-0.0068307349	0.0752623165	0.0991623834	0.0263700694	-0.0580578156	0.0406223794	-0.0161275675	0.0154974543	-0.0639630034	0.0282869866	0.0058927611	-0.0605459616	-0.0048691385	0.0481127131	-0.0416884089	-0.078216123	0.0790473437	0.0532004161	0.0515213406	-0.0009461027	0.1710522596	0.0723096243	0.0813193809	-0.0365670437	-0.0672557244	-0.0063586041	-0.0181642752	0.102976377	0.1016566579	0.09946964	0.0964339822	0.0	0.0	0.0	-0.0379915	0.0047454	0.0014433540722499	2.251882116000004e-05	-0.0267484	-0.0068065	0.0007154769025599	4.632844225e-05	-0.0303769	0.0136167999999999	0.0001854172422399	0.0009227560536099	-0.000803559	-0.00030777	6.457070664810001e-07	9.472237290000005e-08	6.62315e-05	0.0	0.0	4.38661159225e-09	-0.000997722	0.0	9.954491892839998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57640.78728062507	131.69676492694998	17344.03789222432	3322460358.3302684	119325.09546785372	-131.41920859225502	17271.008387014634	14238478408.412403	55752.07695681401	-0.0994515674174181	3108294084.998512	0.0098906142617812	74946.71497112772	58195.20957380971	1.005548	18.241821	0.0242223	0.0137539	0.00572678	0.0885448959	0.0122538932	0.1475053348	-0.0324913623	-0.0318046662	-0.0320415079	-0.0945903587	-0.0481345019	-0.051248585	0.0248517204	-0.0871209958	-0.0086864789	0.1451362659	0.0924246107	-0.1149309172	0.0473388247	0.07500185	0.0626337631	-0.0434669002	0.0922843608	-0.0258633637	-0.0679077214	0.0333222128	-0.0343614898	-0.0432590622	-0.0087367877	0.0176192089	0.0698051782	0.047278141	-0.0123818216	0.0941806798	0.0257182224	0.0150536486	-0.0654084831	-0.130723114	0.0349079142	-0.0407183734	0.0280551661	-0.0409547829	-0.012266394	-0.073880242	-0.0230506359	0.1637649152	0.0144573877	0.0172809295	0.0312679366	-0.0240584891	-0.1399562881	0.1456060828	0.067702249	0.0226256453	0.1146683206	-0.1147276482	0.0514349213	0.0610489096	-0.0215895733	0.033565051	0.179317307	0.0681161285	0.1332946381	0.0194062788	-0.0715484948	0.0734534484	-0.0647990278	0.1030626559	-0.0852665974	-0.0550833589	-0.0313228299	0.0055834227	0.0375522187	-0.0344194291	0.0720605778	0.0438029239	0.0636909499	0.0310761671	-0.0716489212	0.0420030134	-0.0141666316	-0.0603055273	0.0824081316	0.0079759181	0.0177282188	0.1028015449	0.1009609038	0.0979175418	0.0937077136	0.0	0.0	0.0	-0.0427481	-0.0047566	0.0018274000536099	2.262524356e-05	-0.0267607	-1.2299999999999813e-05	0.0007161350644899	1.5128999999999535e-10	-0.0344139	-0.0040369999999999	1.6297368999999993e-05	0.0011843165132099	-0.000644559	0.000159	4.154563044809999e-07	2.5281000000000023e-08	6.62315e-05	0.0	0.0	4.38661159225e-09	-0.00114705	-0.000149328	1.3157237025e-06	2.2298851584e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
