onset	duration	trial_type	identifier	response
4.000005	9.96957	experimental_trial	29.mov	n/a
16.00026	9.965393	experimental_trial	28.mov	n/a
30.00043	9.970149	attention_check	a3.mov	Adversarial
48.03169	9.979172	experimental_trial	10.mov	n/a
60.03197	9.96715	experimental_trial	21.mov	n/a
72.03226	9.968129	experimental_trial	12.mov	n/a
84.03252	9.972433	experimental_trial	42.mov	n/a
96.03274	9.96507	experimental_trial	40.mov	n/a
108.0331	9.968636	experimental_trial	43.mov	n/a
120.0333	9.968268	experimental_trial	50.mov	n/a
132.0336	9.967798	experimental_trial	3.mov	n/a
146.034	9.972278	experimental_trial	34.mov	n/a
158.0342	9.966608	experimental_trial	5.mov	n/a
172.0343	9.970008	experimental_trial	45.mov	n/a
184.0346	9.96699	attention_check	a1.mov	Adversarial
200.0615	9.971708	experimental_trial	37.mov	n/a
212.0617	9.966607	experimental_trial	33.mov	n/a
224.062	9.967614	experimental_trial	31.mov	n/a
236.0622	9.965951	experimental_trial	19.mov	n/a
248.0625	9.967433	experimental_trial	25.mov	n/a
260.0628	9.971069	experimental_trial	24.mov	n/a
272.0631	9.968694	experimental_trial	32.mov	n/a
284.0634	9.969092	experimental_trial	1.mov	n/a
298.0636	9.970407	experimental_trial	11.mov	n/a
310.0639	9.973133	attention_check	a2.mov	Adversarial
326.0862	9.974359	experimental_trial	47.mov	n/a
338.0864	9.966132	experimental_trial	14.mov	n/a
350.0867	9.971228	experimental_trial	16.mov	n/a
