onset	duration	trial_type	identifier	response
4.000003	9.968697	experimental_trial	32.mov	n/a
18.00029	9.967858	experimental_trial	3.mov	n/a
30.00058	9.974912	experimental_trial	15.mov	n/a
42.00077	9.966594	experimental_trial	36.mov	n/a
54.00106	9.972097	experimental_trial	37.mov	n/a
66.00136	9.968692	experimental_trial	33.mov	n/a
78.00164	9.968772	experimental_trial	30.mov	n/a
90.00192	9.968434	experimental_trial	42.mov	n/a
102.0021	9.964603	experimental_trial	28.mov	n/a
114.0023	9.966392	experimental_trial	31.mov	n/a
126.0024	9.966526	experimental_trial	34.mov	n/a
138.0027	9.96531	experimental_trial	11.mov	n/a
150.0031	9.965356	experimental_trial	38.mov	n/a
162.0033	9.96595	experimental_trial	47.mov	n/a
174.0035	9.966935	experimental_trial	46.mov	n/a
186.0037	9.965599	attention_check	n1.mov	Adversarial
202.0314	9.970946	experimental_trial	44.mov	n/a
214.0316	9.96751	experimental_trial	17.mov	n/a
228.0319	9.967335	experimental_trial	19.mov	n/a
242.0322	9.969303	experimental_trial	50.mov	n/a
254.0325	9.966494	experimental_trial	16.mov	n/a
266.0328	9.966896	experimental_trial	26.mov	n/a
278.0331	9.968048	attention_check	a1.mov	Adversarial
294.0661	9.968758	experimental_trial	41.mov	n/a
308.0663	9.967824	experimental_trial	27.mov	n/a
320.0667	9.965858	attention_check	f3.mov	Friendly
336.0925	9.971889	experimental_trial	40.mov	n/a
350.0928	9.96949	experimental_trial	1.mov	n/a
