onset	duration	trial_type	identifier	response
4.000049	9.969531	experimental_trial	5.mov	n/a
16.00034	9.972658	experimental_trial	19.mov	n/a
28.00063	9.969724	attention_check	a2.mov	Adversarial
46.02774	9.979815	experimental_trial	48.mov	n/a
58.02808	9.968988	attention_check	f3.mov	Friendly
74.05648	9.978125	experimental_trial	9.mov	n/a
86.05669	9.966468	experimental_trial	8.mov	n/a
98.05698	9.96829	experimental_trial	30.mov	n/a
110.0573	9.969125	experimental_trial	12.mov	n/a
122.0576	9.966311	experimental_trial	10.mov	n/a
134.0578	9.966738	experimental_trial	21.mov	n/a
146.0582	9.969176	experimental_trial	7.mov	n/a
158.0584	9.969072	experimental_trial	44.mov	n/a
170.0588	9.969477	experimental_trial	32.mov	n/a
184.0591	9.968613	experimental_trial	38.mov	n/a
196.0594	9.968827	experimental_trial	1.mov	n/a
208.0597	9.967271	experimental_trial	39.mov	n/a
220.06	9.974324	experimental_trial	29.mov	n/a
232.0603	9.965774	attention_check	f1.mov	Friendly
248.0792	9.978741	experimental_trial	6.mov	n/a
262.0795	9.966976	experimental_trial	42.mov	n/a
274.0798	9.967115	experimental_trial	24.mov	n/a
286.0801	9.96959	experimental_trial	3.mov	n/a
300.0804	9.968905	experimental_trial	34.mov	n/a
314.0807	9.979779	experimental_trial	47.mov	n/a
326.0812	9.96841	experimental_trial	25.mov	n/a
338.0815	9.96928	experimental_trial	37.mov	n/a
350.0817	9.974047	experimental_trial	13.mov	n/a
