onset	duration	trial_type	identifier	response
4.000004	9.969365	experimental_trial	18.mov	n/a
16.00031	9.965493	attention_check	n2.mov	Neutral
32.03256	9.975501	experimental_trial	9.mov	n/a
44.03284	9.967472	experimental_trial	44.mov	n/a
56.03314	9.97237	experimental_trial	22.mov	n/a
68.03343	9.969581	experimental_trial	7.mov	n/a
80.0338	9.968639	experimental_trial	26.mov	n/a
92.03409	9.966042	experimental_trial	6.mov	n/a
104.0344	9.969015	experimental_trial	35.mov	n/a
116.0347	9.967816	experimental_trial	13.mov	n/a
128.0349	9.970952	experimental_trial	38.mov	n/a
142.0352	9.967923	experimental_trial	49.mov	n/a
154.0355	9.966571	experimental_trial	2.mov	n/a
166.0358	9.968406	attention_check	n3.mov	Neutral
182.0593	9.981346	experimental_trial	27.mov	n/a
194.0596	9.965538	experimental_trial	41.mov	n/a
208.0599	9.969429	experimental_trial	39.mov	n/a
220.0603	9.969196	experimental_trial	17.mov	n/a
234.0606	9.966283	experimental_trial	48.mov	n/a
246.0609	9.972008	experimental_trial	46.mov	n/a
260.0612	9.969616	attention_check	a3.mov	Adversarial
276.0923	9.97113	experimental_trial	30.mov	n/a
288.0926	9.969616	experimental_trial	8.mov	n/a
300.0929	9.969831	experimental_trial	15.mov	n/a
312.0932	9.969349	experimental_trial	4.mov	n/a
324.0935	9.966022	experimental_trial	36.mov	n/a
336.0939	9.968587	experimental_trial	20.mov	n/a
350.0942	9.971388	experimental_trial	23.mov	n/a
