onset	duration	trial_type	identifier	response
4.000005	9.970803	experimental_trial	8.mov	n/a
18.00031	9.969354	experimental_trial	5.mov	n/a
30.0006	9.969568	experimental_trial	43.mov	n/a
42.00089	9.970794	experimental_trial	2.mov	n/a
54.00114	9.974013	experimental_trial	45.mov	n/a
66.00143	9.969873	experimental_trial	14.mov	n/a
80.00169	9.971384	experimental_trial	21.mov	n/a
92.00195	9.971699	experimental_trial	25.mov	n/a
104.0022	9.966139	experimental_trial	22.mov	n/a
116.0024	9.966949	attention_check	n2.mov	Neutral
134.0215	9.970565	experimental_trial	4.mov	n/a
146.0218	9.966763	experimental_trial	20.mov	n/a
158.022	9.969014	experimental_trial	29.mov	n/a
170.0223	9.968188	attention_check	f3.mov	Friendly
188.0459	9.980779	experimental_trial	9.mov	n/a
200.0462	9.965901	experimental_trial	23.mov	n/a
212.0463	9.965224	experimental_trial	35.mov	n/a
224.0466	9.966845	experimental_trial	48.mov	n/a
236.0469	9.966707	experimental_trial	6.mov	n/a
250.0472	9.972862	experimental_trial	12.mov	n/a
262.0475	9.973658	experimental_trial	10.mov	n/a
274.0478	9.967459	attention_check	n1.mov	Adversarial
290.0795	9.980195	experimental_trial	18.mov	n/a
302.0798	9.967428	experimental_trial	7.mov	n/a
314.0801	9.966672	experimental_trial	39.mov	n/a
326.0804	9.968527	experimental_trial	24.mov	n/a
338.0807	9.972738	experimental_trial	49.mov	n/a
350.081	9.966049	experimental_trial	13.mov	n/a
