onset	duration	trial_type	identifier	response
4.000075	9.967735	experimental_trial	15.mov	n/a
16.0006	9.966764	experimental_trial	10.mov	n/a
28.00088	9.974979	experimental_trial	3.mov	n/a
40.00117	9.974822	experimental_trial	50.mov	n/a
52.00145	9.972712	experimental_trial	48.mov	n/a
66.00172	9.971696	attention_check	f1.mov	Friendly
82.02065	9.978268	experimental_trial	25.mov	n/a
94.02093	9.967476	experimental_trial	18.mov	n/a
106.0212	9.967495	experimental_trial	22.mov	n/a
118.0215	9.967357	experimental_trial	46.mov	n/a
130.022	9.967423	experimental_trial	11.mov	n/a
144.0222	9.971197	experimental_trial	44.mov	n/a
156.0224	9.965343	experimental_trial	4.mov	n/a
168.0227	9.965714	experimental_trial	40.mov	n/a
180.023	9.96634	experimental_trial	33.mov	n/a
192.0233	9.967769	experimental_trial	13.mov	n/a
204.0236	9.969452	experimental_trial	29.mov	n/a
216.0239	9.966152	experimental_trial	23.mov	n/a
230.0242	9.968225	experimental_trial	12.mov	n/a
244.0245	9.973042	experimental_trial	20.mov	n/a
256.0248	9.96758	experimental_trial	45.mov	n/a
268.0251	9.970882	experimental_trial	16.mov	n/a
282.0254	9.970304	experimental_trial	1.mov	n/a
294.0256	9.967925	experimental_trial	19.mov	n/a
306.0258	9.965756	experimental_trial	35.mov	n/a
318.0262	9.966527	attention_check	f3.mov	Friendly
334.0461	9.976166	experimental_trial	28.mov	n/a
346.0463	9.970545	attention_check	f2.mov	Friendly
