global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
54644.26746503853	n/a	n/a	2985995966.7906685	80941.9877208597	n/a	6551605376.203803	n/a	54954.05600686763	n/a	n/a	3019948271.605944	59307.32878866854	50023.04130931257	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	-0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0
54711.6703091317	67.40284409317246	4543.143391848514	2993366868.0151234	79969.38484803533	-972.6028728243692	6395102512.973184	945956.348226216	54928.19556024152	-25.86044662610948	668.7626997018571	3017106667.504136	59234.55772098041	50161.54607352047	1.373426	24.227451	0.14282605	0.0752869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0177168	-0.0177168	0.00031388500224	0.00031388500224	-0.0291089	-0.0291089	0.00084732805921	0.00084732805921	-0.0405232	-0.0405232	0.00164212973824	0.00164212973824	0.000925796	0.000925796	8.57098233616e-07	8.57098233616e-07	0.000183747	0.000183747	3.3762960009e-08	3.3762960009e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54846.666345140686	134.99603600898263	18223.929738138533	3008156809.175188	79913.37921940928	-56.00562862605148	6386148178.265116	3136.6304377991964	54890.532624101215	-37.66293614030292	1418.4967587085357	3012970571.75752	59196.77889799202	50356.17858604327	1.297894	22.895065	0.110081685	0.0520331	-0.0629586726	0.1710644149	-0.1675947769	0.032135287	-0.1613659291	0.0570395756	0.212893654	0.0645411554	-0.0640739386	0.3315564062	0.170992814	-0.0982122001	0.2181776672	-0.1141573071	0.0951858889	-0.0655343591	0.0598097973	-0.0592136365	0.1109027044	-0.1110269229	0.0385777518	-0.0625236263	0.0948719346	-0.0851436882	0.0847255191	-0.0654798546	0.1685838007	-0.0991999668	0.0712857979	-0.0748447473	0.1066678826	-0.0364760785	0.1279831689	-0.0625864039	0.0165448904	-0.1735365575	0.0604588235	-0.0258997774	0.0345073431	0.026097912	-0.0627780385	-0.1151551098	-0.1113370405	0.0146225048	-0.0907754353	0.0554663517	-0.3404989593	-0.0567462184	0.0313227809	-0.1082403626	0.0175707023	-0.0487258673	0.0704522278	-0.0397465234	0.0739499501	-0.0353977863	-0.0104704053	0.1362894437	-0.1316068331	0.0569169009	-0.108099275	0.0588384008	-0.0848065915	0.0599305545	-0.0397809813	0.0953087959	-0.1010290627	0.1212597239	0.1212354592	0.1211950217	0.0	0.0	-0.0202182	-0.0025013999999999	6.257001959999987e-06	0.0004087756112399	-0.0172383	0.0118705999999999	0.0001409111443599	0.00029715898689	-0.0684139	-0.0278906999999999	0.0007778911464899	0.00468046171321	0.000198868	-0.000726928	5.284243171839999e-07	3.9548481424e-08	3.79523e-05	-0.0001457947	2.1256094548090002e-08	1.4403770752899996e-09	0.000483657	0.000483657	2.3392409364900002e-07	2.3392409364900002e-07	0.0	0.0	0.0	0.0
54858.30327801583	11.636932875146158	135.41820674065744	3009433438.5427628	80822.14322504615	908.7640056368692	6532218835.489874	825852.0179411675	54928.20536907725	37.67274497603648	1419.235714029482	3017107745.067527	59196.36027807409	50292.58245034524	1.231472	21.723372	0.0920400092999999	0.0516958	-0.0218030072	0.0944680933	-0.3432133003	0.0630578415	-0.0414189938	-0.0116440977	0.0203742352	-0.0547858096	-0.0537086187	0.3027255644	0.1087727124	-0.0637473406	0.1148935851	-0.1715555158	0.078884169	-0.1149145	0.131794815	-0.0869997812	0.1239409025	0.0341016526	0.0388268222	0.0625906167	0.0306707068	-0.017127463	-0.1347378475	-0.0644827422	-0.0923172266	0.104972754	-0.0424688066	0.1664046295	0.1533849013	0.0103929071	0.023956011	-0.0547265433	0.0800936447	-0.1667276511	-0.0115304942	0.0308386415	0.038864075	0.0965156967	0.0191426231	-0.0191505741	0.0081883555	-0.0244133622	0.044293846	0.005267411	-0.3678338387	-0.104167854	0.0026472121	0.0200633501	-0.0138877991	-0.0252943418	-0.0128322068	0.1437302555	0.0417529339	-0.0043794431	0.0447140814	0.0167859583	-0.0026942075	0.0576617369	0.0830488819	0.0816609027	0.1076619217	0.1254557932	0.0877014124	0.0354518065	0.0345215087	0.1211950217	0.1209767367	0.1206132194	0.0	0.0	-4.06357e-05	0.0201775643	0.0004071341010806	1.65126011449e-09	-0.0194554	-0.0022170999999999	4.915532409999999e-06	0.00037851258916	-0.0242409	0.044173	0.001951253929	0.00058762123281	1.78803e-05	-0.0001809877	3.2756547551289995e-08	3.1970512808999994e-10	-2.04719e-05	-5.84242e-05	3.413387145639999e-09	4.1909868961e-10	0.000213622	-0.000270035	7.291890122500001e-08	4.563435888400001e-08	0.0	0.0	0.0	0.0
55000.41123839398	142.10796037814723	20194.67240283707	3025045236.3924546	80613.04929786392	-209.09392718222807	6498463717.099839	43720.270384486896	55071.47168544893	143.26631637167884	20525.237406709974	3032866993.6012034	59245.69052741951	49962.0642970393	1.311351	23.132444	0.0652664657	0.0313547	0.0524620166	0.1956422665	-0.1607161616	0.1693051218	-0.066662697	0.0910225687	0.1504520716	-0.0926613593	0.0290332607	0.1894179985	0.0535112389	-0.0853438643	0.0949401233	-0.0695990728	0.0323114223	0.0352789604	-0.0113239131	-0.0241284172	0.0291448831	0.1483322846	-0.0897574476	-0.1446119755	-0.1359837481	-0.0163753045	-0.0326686932	-0.0135785234	-0.0883222049	0.0949913767	0.0065985391	-0.2600424773	-0.1112246592	0.0288889619	-0.0077317249	-0.057346466	-0.095901521	0.0330581602	-0.0926179312	0.0556215094	0.0827109292	0.0203747842	-0.0599679741	-0.0341247121	-0.0238934119	0.0017419922	-0.121233967	-0.1005122692	-0.1997412566	0.0616686917	-0.0020378216	0.0637340084	0.0838404745	-0.04368483	-0.1593037652	0.0276280063	-0.091874735	-0.0872277812	-0.1635913504	-0.2277501955	-0.0132282629	0.060147451	0.1762213001	0.0192675148	-0.1787720669	-0.1093720908	-0.0900300073	-0.1914589265	-0.0214259522	0.1210656518	0.1204598436	0.1194524079	0.0	0.0	0.0123931	0.0124337357	0.0001545977834574	0.00015358892761	-0.0194766	-2.1199999999999e-05	4.4943999999995745e-10	0.00037933794756	-0.0396257	-0.0153848	0.00023669207104	0.00157019610049	0.000307646	0.0002897657	8.396416089649e-08	9.464606131600001e-08	0.000247289	0.0002677609	7.169589956881002e-08	6.1151849521e-08	0.00040463	0.000191008	3.6484056064e-08	1.637254369e-07	0.0	0.0	0.0	0.0
55089.92534763971	89.51410924573429	8012.775754057253	3034899874.8085165	81423.00005768724	809.9507598233176	6629704938.394136	656020.2333383695	55059.04635359052	-12.425331858408754	154.38887179158755	3031498585.36683	59297.74568312403	51047.11747630989	1.204143	21.241274	0.07724991	0.0458309	-0.1350532509	0.126464832	-0.15679332	0.0860172686	-0.0144648314	0.1675670807	0.0782038245	-0.0329972126	-0.0947190991	0.0603498793	0.0638209858	-0.0402684304	0.0526003977	-0.027107368	0.1248595526	0.0891016191	0.0874116907	0.0610995872	-0.0281962443	-0.1620033866	-0.0951623912	-0.0467863508	0.0856857912	0.0560013742	-0.0151393915	0.1138997918	0.0750557956	0.0155095786	-0.0414357307	0.081476028	0.0217711101	0.0436161706	0.0390920603	-0.0923986607	-0.0848656149	0.0181118613	-0.1369202606	0.0608261541	0.0981019983	-0.0700797316	0.0308038288	-0.0085748187	-0.1377160348	-0.0561527268	-0.0142017024	0.0803536301	-0.1423543429	-0.0429335909	-0.1127738549	-0.1011188981	0.0100740745	0.0597303501	0.0746857992	-0.1185737423	0.0088476847	0.0665876051	-0.0608475285	-0.0117437831	0.0090227828	0.0543479563	-0.1053413479	0.030797834	0.1091156443	0.0222631045	-0.1136012639	-0.0625078099	0.1014131398	0.1208716832	0.1196858832	0.1177181596	0.0	0.0	0.0177885	0.0053953999999999	2.911034115999998e-05	0.00031643073225	-0.00637434	0.01310226	0.0001716692171076	4.06322104356e-05	-0.0396696	-4.3899999999999495e-05	1.9272099999999558e-09	0.00157367716416	-0.000177914	-0.00048556	2.357685136e-07	3.1653391395999994e-08	0.000248746	1.45700000000001e-06	2.122849000000029e-12	6.187457251599999e-08	0.00109178	0.00068715	4.7217512250000013e-07	1.1919835684000002e-06	0.0	0.0	0.0	0.0
55120.9631015792	31.03775393948308	963.3421696078976	3038320573.245655	81423.76693120385	0.7668735166080296	6629829821.267005	0.5880949904747659	55057.01669950682	-2.029654083700734	4.119495699483067	3031275087.849773	59328.67301141874	51287.80464462777	1.133034	19.986895	0.11509480925	0.0637159	0.0342013613	0.0248399882	-0.1860884362	0.0922180546	0.0089550061	-0.0324423153	-0.0353222487	-0.0660223671	0.0200080983	0.1605231945	0.0350981313	-0.0666415716	0.0187762249	-0.1266397816	-0.0409198124	-0.1098155521	0.1707390763	-0.0287276268	-0.0205980136	-0.0214118906	-0.0331610299	-0.0550366798	-0.0719088751	0.0574160315	-0.0923128306	-0.0483935034	-0.0047214163	-0.0534169852	-0.080750805	-0.0020149929	-0.1039611883	-0.0933099199	-0.0162303135	0.028026512	-0.1137251817	0.0304405218	0.0052687258	0.0222763652	-0.0783933318	-0.1276154666	0.219258195	-0.01962742	0.0473765828	0.0241022879	0.0388022905	-0.0229682734	-0.1925373248	-0.0934376339	-0.0161582321	0.0970101439	-0.0836334843	-0.0300752422	0.0966449376	-0.0178225844	0.0811353413	-0.0439926155	-0.034900373	-0.0825051811	0.0524662961	0.0309827256	0.0082758347	-0.0355256332	0.0162926202	0.0182533562	-0.1180739253	-0.0648786865	-0.116043378	0.1206132194	0.1186565071	0.1154187998	0.0	0.0	-4.10425e-06	-0.01779260425	0.0003165767659971	1.68448680625e-11	-0.00670623	-0.0003318899999999	1.1015097209999975e-07	4.497352081289999e-05	-0.0851680999999999	-0.0454984999999999	0.0020701135022499	0.0072536052576099	1.78803e-05	0.0001957943	3.833540791249e-08	3.1970512808999994e-10	0.000102254	-0.000146492	2.1459906064e-08	1.0455880516e-08	0.00040463	-0.00068715	4.7217512250000013e-07	1.637254369e-07	0.0	0.0	0.0	0.0
55170.17522517011	49.212123590914416	2421.833108327435	3043748234.3759737	81536.02165331619	112.25472211233864	6648122827.050046	12601.12263651837	55029.96500795078	-27.051691556043806	731.7940160433318	3028297048.776287	59319.82108753758	51035.03174777989	1.099542	19.396101	0.07318249425	0.0453936	0.0037500484	0.1590813629	-0.0423576836	0.0411265312	0.0049767691	0.0709197871	0.0917668268	-0.0775141896	0.0033550565	-0.0083114714	0.0893932359	-0.0568608925	0.0315386917	-0.0243472613	-0.0064251175	0.0864098696	-0.0184587481	-0.185336325	-0.1128900348	0.0715127573	0.0579412381	-0.0292170756	-0.1575739489	0.1209949873	-0.0275367789	-0.0781268457	-0.0571577211	-0.0817122783	0.0581315606	-0.0312246904	0.0313723458	0.031897152	-0.0442503287	0.067425724	0.1105430054	-0.1228592052	0.1737904505	0.0030179105	0.1570532602	0.0305898251	0.033388053	-0.0856584878	-0.0595233755	-0.0539277134	-0.1039369703	-0.0059983285	-0.0547325541	-0.0937993005	0.0632836575	0.0730205549	-0.0319843196	-0.0961487657	0.0642684675	-0.1774514821	0.0623347293	0.0725442941	0.1396079623	-0.1252764068	0.034522794	-0.0067836775	0.1015115952	-0.0607121184	0.0089059366	-0.0821504518	0.0166921027	0.0445510958	-0.1934198001	0.1202903984	0.117373912	0.1125653668	0.0	0.0	0.0169987	0.01700280425	0.0002890953523638	0.0002889558016899	-0.00683203	-0.0001258	1.5825640000000142e-08	4.66766339209e-05	-0.0878709	-0.0027028000000001	7.305127840000553e-06	0.00772129506681	-0.000746158	-0.0007640383	5.8375452386689e-07	5.567517609640001e-07	8.27655e-05	-1.9488499999999995e-05	3.7980163224999976e-10	6.850127990250001e-09	0.000688125	0.000283495	8.036941502500004e-08	4.735160156250001e-07	0.0	0.0	0.0	0.0
55304.16954884079	133.9943236706822	17954.478775963547	3058551169.4869294	81763.84115407437	227.81950075818168	6685325720.268705	51901.72492570714	55093.83425516224	63.86924721146352	4079.28073935904	3035330572.9352884	59328.7408715271	51714.96799755397	1.176203	20.748415	0.1328581522	0.0614497	-0.099834484	0.0263566588	-0.1337648885	0.131581111	0.1138119242	0.0833283514	-0.0655866409	-0.0311563497	-0.1116760151	0.0743459363	0.0196411408	-0.0462822043	0.1185190758	-0.1355139079	0.0552362255	-0.0629207513	0.0153442511	0.0334478429	-0.1413455084	-0.0157828666	0.0160247936	0.1201816055	-0.0487505715	0.0823548325	-0.1547152005	0.0015309823	-0.0492483553	0.0175780584	-0.0831602204	-0.0305744162	-0.0344001065	-0.040844835	-0.0171983767	0.1164168885	0.0389766382	0.2212483312	0.1602193422	-0.178959232	-0.0681339579	0.029316493	-0.0315705792	0.0280070273	-0.0563848674	0.0317046369	0.0681977249	-0.0320055142	-0.1800914091	-0.0444320197	-0.1146057898	0.0805365903	0.0723263425	0.0656519885	-0.0228142723	-0.0483465896	-0.0810781602	0.1007678866	0.0724266064	-0.1262395645	0.1724009811	-0.1899256705	-0.0089205414	-0.0741734384	0.0848447852	0.0291099815	-0.0173838808	-0.1516506683	0.0070313754	0.1199033924	0.1158408351	0.1091715587	0.0	0.0	-1.87122e-05	-0.0170174122	0.0002895923179847	3.5014642884e-10	-0.0300261	-0.02319407	0.0005379648831649	0.00090156668121	-0.0487697	0.0391012	0.00152890384144	0.00237848363809	3.10114e-05	0.0007771694	6.0399227629636e-07	9.6170692996e-10	1.40715e-05	-6.8694e-05	4.7188656360000005e-09	1.9800711225e-10	0.000463079	-0.000225046	5.064570211600004e-08	2.1444216024100002e-07	0.0	0.0	0.0	0.0
55342.95762729015	38.788078449353634	1504.515029793212	3062842958.936033	81231.57398388053	-532.267170193838	6598568611.898656	283308.3404661561	55032.71932038164	-61.11493478059856	3735.035253236816	3028600195.795907	59175.91289880721	51218.905677642986	1.280408	22.586599	0.1057979527999999	0.0641561	0.0938664113	0.0714872722	-0.0064745878	0.1179461673	0.0348451515	0.060601055	0.0995658529	-0.1818994602	-0.02216786	0.0144396926	0.0382649282	-0.0680902335	-0.0750481868	-0.0659795288	0.0817284156	-0.0465593944	-0.1053508541	-0.1531163138	0.0596724557	-0.1514495223	0.0004787547	-0.057267276	0.0219541848	0.0277193866	0.0912066683	0.015673315	0.0393528932	0.0545880786	-0.0431814064	0.0114442174	-0.0126770076	0.0525015172	-0.0031572334	-0.0433905669	-0.0660224018	0.0710765447	0.0415749579	-0.1673793024	0.0913276942	-0.0159631837	-0.0469017122	-0.0091038164	0.0220334237	-0.1191901639	-0.0902043526	-0.0262752176	-0.0627435866	0.1527903576	0.0111138992	-0.010122735	0.0524277801	-0.1010387223	0.0601891258	-0.1202318105	-0.114603663	0.0681162518	-0.0352295687	0.0547942036	0.1134140598	-0.0498387217	-0.0526963218	-0.0715913326	0.0310748321	-0.0247994451	-0.0562931248	0.0854445191	0.0671435611	0.1194524079	0.114060548	0.1052536674	0.0	0.0	-0.00508932	-0.0050706078	2.571106346142084e-05	2.59011780624e-05	-0.0193716	0.0106545	0.00011351837025	0.0003752588865599	-0.110496	-0.0617263	0.0038101361116899	0.012209366016	-0.000229085	-0.0002600964	6.765013729296e-08	5.2479937225e-08	-0.000234314	-0.0002483855	6.169535661025e-08	5.4903050596e-08	0.00040463	-5.844899999999997e-05	3.4162856009999963e-09	1.637254369e-07	0.0	0.0	0.0	0.0
