global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
55597.68692133333	n/a	n/a	3091102791.002599	84204.0346359503	n/a	7090319448.972318	n/a	55062.89924986172	n/a	n/a	3031922873.8004227	59972.0932933067	44862.638922969	n/a	n/a	n/a	n/a	-0.0558608429	-0.0455491205	0.066950266	-0.0196721295	0.0967235294	-0.0357685616	0.0295416987	-0.0284324454	0.1270674143	0.0239118389	-0.062792955	0.1071688469	-0.134616784	0.0766495394	-0.0150374611	0.0140844254	-0.0045689765	0.0302233009	-0.0285267558	-0.0214056245	0.0161043513	-0.0662962405	0.0688220154	-0.0706900152	0.1822019883	-0.0195266542	0.0788747911	-0.0603229421	0.0362906867	-0.062558532	0.0989813156	-0.0711802457	-0.1499944248	0.0222388858	0.108285731	-0.0341255821	0.1947508494	-0.0005402414	0.01048591	-0.0674032082	0.028302715	-0.0002654484	0.0365472496	-0.0479531124	0.1342135849	-0.0748585048	0.0696919948	-0.0127624652	0.0550788347	-0.0216009064	0.041930094	-0.0178994328	0.0102847146	-0.010637092	-0.0499853355	0.0769519176	-0.1337352123	0.2074217126	-0.0696373722	0.0597820668	-0.054217656	0.044059293	-0.13945936	0.1482709128	-0.0213247615	0.1736977191	-0.0605379803	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.150722	n/a	n/a	0.0227171212839999	0.0862069	n/a	n/a	0.00743162960761	-0.235141	n/a	n/a	0.0552912898809999	0.00536768	n/a	n/a	2.8811988582399995e-05	-0.00224016	n/a	n/a	5.018316825600001e-06	-0.0022324	n/a	n/a	4.983609759999999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55702.90263173595	105.21571040262644	11070.34571552935	3102813361.600656	83322.31240394467	-881.7222320056317	6942607744.340551	777434.0944129929	55155.89916920169	92.9999193399708	8648.984997241076	3042173213.163144	59833.87250569344	45258.89607927668	1.119799	26.739502	0.2181015	0.141838	-0.063913904	-0.0458663059	0.0213674955	-0.0213047996	0.0539285809	0.0348318208	0.0037465284	-0.0212236689	0.0635557563	0.121973181	-0.0495033258	-0.0373811272	-0.1000249707	0.048289595	0.0468839166	-0.0006981405	-0.0669014235	-0.0315070889	-0.0032684245	-0.0344854247	0.0893188786	-0.0938918714	0.0744021522	-0.0137537673	0.0569578792	0.0281766433	-0.0067370614	-0.0978259787	-0.0915617504	-0.0242319642	0.0071295161	0.0114225066	-0.0084090556	-0.1076316314	-0.018953524	-0.073675446	-0.0123285543	0.0111048967	-0.039399186	-0.057289832	0.0195901399	0.1161789094	-0.0057648032	-0.0437949292	0.0828043578	-0.0738904761	-0.0239239673	0.0853767892	0.0559039168	0.0199139304	-0.0145510183	-0.0588394229	-0.0534751038	-0.0525740954	-0.0231975995	0.0679059091	-0.0885135094	-0.0144982183	0.0746549647	-0.0031727254	0.041357782	-0.0056402252	0.1391349496	-0.0112050083	-0.0069477927	-0.1160932948	-0.0551337459	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.159615	0.008893	7.908544900000022e-05	0.025476948225	0.0680204	-0.0181865	0.00033074878225	0.0046267748161599	-0.177788	0.0573529999999999	0.0032893666089999	0.031608572944	0.00301209	-0.00235559	5.548804248099999e-06	9.0726861681e-06	-0.00192237	0.00031779	1.0099048410000005e-07	3.695506416900001e-06	-0.0022324	0.0	0.0	4.983609759999999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55730.32926602244	27.42663428648666	752.2202682846856	3105869600.099277	83936.27784804047	613.9654440957966	7045298738.983449	376953.5665437487	55195.898120621314	39.998951419620425	1599.916114669155	3046587169.342008	59980.0564526196	45670.585996474896	0.94289	22.515116	0.1020174	0.0437881	-0.0488058022	-0.0353144445	0.0417513114	0.0156227051	-0.0486911088	0.0985693338	0.0622427345	0.0223759054	0.0139307008	0.0381174792	0.093633652	-0.0244308573	-0.0778702421	0.0534214356	-0.0371882027	-0.0291374112	-0.0893811146	0.0309711103	-0.0403899226	-0.087744585	-0.068221632	-0.0154691972	-0.0832327207	-0.1104876664	-0.0370042011	-0.0724864821	0.095083117	-0.0237852659	-0.06555085	0.0079975463	0.002115561	0.0827625592	-0.0485926803	-0.0299995331	0.2012140382	0.1287381774	0.0752242395	-0.0142533802	0.0553122964	0.0736174156	0.0248920319	0.117311693	-0.0208372315	-0.0075139473	0.0533189194	-0.0192574141	0.0264555696	0.0659493588	0.0048495369	-0.0799399074	-0.1131084441	-0.0795243645	-0.0851744759	0.0153712908	0.0061110884	0.0095201471	0.0370560856	0.1459044341	-0.0383501925	-0.0019073814	0.000890732	0.1304372787	0.052420826	0.0340700498	-0.113003172	0.0782342885	0.0151919373	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.142565	-0.01705	0.0002907025	0.020324779225	0.0573725	-0.0106478999999999	0.0001133777744099	0.00329160375625	-0.155183	0.022605	0.000510986025	0.0240817634889999	0.0035583	0.00054621	2.983453641000001e-07	1.266149889e-05	-0.00224181	-0.0003194399999999	1.0204191359999989e-07	5.025712076099999e-06	-0.00240104	-0.00016864	2.843944960000009e-08	5.7649930816000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55729.19991357054	-1.1293524518987397	1.2754369606096951	3105743723.006711	82891.87186219262	-1044.405985847843	6871062420.818161	1090783.863274805	55154.067158116704	-41.83096250460949	1749.8294240620448	3041971124.0820475	59897.97976087539	44855.49845557877	0.929035	22.184275	0.1405427	0.0660932	-0.0678262183	-0.0343778055	0.0579894671	0.0086619997	0.0917543159	0.1259763556	0.0240261586	-0.0932453481	0.0845562442	0.0307846974	0.1337326318	0.0046407725	-0.0935065139	0.0540109947	0.0851544259	-0.0364967302	0.0503569982	-0.0656743326	-0.0373874664	-0.0329226935	0.099717638	-0.0251392428	0.0339376951	-0.0834753783	0.0960314901	-0.0553675407	-0.1229701426	0.0540688826	-0.0248510859	-0.0257289091	0.0121843753	-0.06437234	-0.0170886431	-0.0225026824	0.0420270014	-0.0252381364	0.0502464353	0.0542322856	-0.0877304964	-0.0231496902	0.0580539086	-0.1036487306	0.0006275805	-0.0753235749	0.1302934485	-0.0195442568	0.0449995403	0.0097010201	-0.1329488138	0.006039101	0.0443731314	-0.0305292567	-0.0403530543	-0.0995490456	-0.024638692	0.0666038324	-0.0588301935	-0.0121680473	-0.0191336056	-0.0914658592	0.0752815785	0.0917036699	0.0440500331	0.1073882189	0.0763056349	0.0444281876	-0.0612201001	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.159853	0.0172879999999999	0.0002988749439999	0.025552981609	0.0735867	0.0162142	0.00026290028164	0.00541500241689	-0.205261	-0.050078	0.002507806084	0.042132078121	0.00275781	-0.00080049	6.407842401e-07	7.605515996099999e-06	-0.00232863	-8.682000000000004e-05	7.537712400000007e-09	5.4225176769e-06	-0.00265298	-0.00025194	6.34737636e-08	7.038302880400001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55817.7835268764	88.58361330586195	7847.056546322481	3115624957.853235	83786.59121053727	894.7193483446463	7020192866.681682	800522.7123022685	55103.72942016961	-50.33773794709123	2533.887861630028	3036420996.011266	59907.022671397	45606.0880500375	0.908147	21.685501	0.0532989999999999	0.0269756	-0.0498692167	-0.0013436808	0.0742212402	0.0244114947	0.0958662651	-0.0104688412	-0.0372929102	-0.0518361696	0.0495185279	-0.0086157554	-0.0090161354	0.0775385451	-0.1227135916	0.0822076958	-0.0143099937	-0.0052029993	0.0587290239	0.0133644957	-0.0905935959	0.0249259239	0.0570941681	-0.0568371445	0.0817389629	0.0332514912	0.0693884708	-0.0078464646	-0.0895128358	-0.0822747141	-0.0488339978	0.0643109956	-0.0209827136	0.0171283071	-0.0349051649	0.0057988976	-0.0390408397	0.0120642361	-0.0194695043	0.0070868151	0.018529241	0.1719198857	0.0181838081	0.0100769514	0.0756933597	-0.0370527714	0.0979052955	-0.112409928	0.0382437607	-0.0363869563	-0.0005204872	-0.0137344307	0.0265974445	-0.0507628559	0.0146306514	-0.0094746858	-0.0768118716	0.0715335419	-0.1752341252	0.0271225235	0.0315254902	0.0568426704	0.0069295032	-0.0051303844	0.0213533131	0.0084708098	0.0501699353	-0.0897876599	-0.0262869688	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.149629	-0.0102239999999999	0.0001045301759999	0.022388837641	0.0758676999999999	0.0022809999999998	5.202960999999517e-06	0.0057559079032899	-0.198991	0.0062699999999999	3.931289999999997e-05	0.039597418081	0.0031889	0.00043109	1.8583858810000025e-07	1.016908321e-05	-0.00232064	7.98999999999982e-06	6.384009999999712e-11	5.385370009600001e-06	-0.00240158	0.0002514	6.320196000000008e-08	5.7675864964e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55800.33281804438	-17.450708832024247	304.52723874008905	3113677142.6045203	84170.16512311091	383.5739125736436	7084616696.851757	147128.94640705318	55268.42752984421	164.6981096745949	27125.467330384887	3054599081.621641	59798.87579464634	45259.57506603128	0.985802	23.539812	0.128376	0.0833124999999999	-0.0707661136	-0.0492722721	0.0516092927	-0.0162417947	0.0826958158	-0.014218397	-0.0489030551	-0.0215663601	-0.0274822521	0.0649511186	-0.0433549644	0.0392856037	-0.0152259715	0.0027281022	0.1257527991	0.02059493	-0.0244707788	0.0779788348	0.1278660353	0.0601559509	0.0696362956	0.0063016881	0.1338358992	-0.023088178	-0.045334051	0.0621749061	-0.0968904025	-0.0406854397	-0.0218984883	0.0564075412	-0.0626150531	-0.0677848035	0.0190522932	-0.0485790551	0.0522870937	-0.0522410188	-0.0561455014	-0.0656308355	-0.0223163488	-0.1111342337	0.1166197217	0.0635359556	-0.0347209449	-0.0204544261	-0.0008348853	-0.0453621808	-0.1149249492	0.0871558587	0.0061878808	0.1264165285	0.1010361035	-0.0651819183	0.0052647142	-0.0470939028	-0.0238036533	-0.0120184126	-0.0239503297	-0.0886146279	0.1305339514	0.0928452105	0.0477226321	-0.0099074361	0.1825318145	0.0254089292	-0.0218753545	-0.0564050813	-0.1250976034	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.146874	-0.002755	7.590025000000041e-06	0.021571971876	0.0780102	0.0021425000000001	4.59030625000044e-06	0.00608559130404	-0.147099	0.0518919999999999	0.0026927796639999	0.021638115801	0.00205771	-0.00113119	1.2795908161000004e-06	4.2341704441e-06	-0.00214473	0.00017591	3.0944328100000016e-08	4.5998667729e-06	-0.00252621	-0.00012463	1.5532636900000036e-08	6.381736964100001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55814.119457053406	13.786639009027567	190.0714151652406	3115215930.766228	84033.59023897765	-136.57488413326791	7061644288.452399	18652.69897601556	55159.582794639566	-108.84473520464236	11847.17638176871	3042579574.078697	59934.49479236439	46343.4680739777	1.052001	25.120569	0.1329456	0.0837505	-0.0407423292	-0.0498139827	0.0266503211	0.0403454412	-0.0385735774	0.0683226832	0.0523174342	0.0449503761	0.0018890858	0.1606967328	0.0227888764	-0.0602445669	-0.1082949733	0.0588421607	0.0304051292	-0.0299158065	0.00754022	0.0544379794	-0.0197066765	-0.0969292529	0.0887335498	-0.0612251867	-0.0857680232	-0.0838575681	0.1198700225	0.0282671304	-0.0069787534	-0.0355026482	-0.0279304143	-0.1183056311	-0.044346768	-0.0061608721	-0.0430388307	0.0753641979	-0.0155948689	-0.17297873	-0.0336470674	-0.0238832221	-0.0363414774	-0.0097223541	-0.2125781266	0.0455365539	-0.0515750464	-0.0301579332	0.0868196957	-0.0505164126	0.0366660257	0.08058774	0.0732982194	-0.0138979956	-0.0703875237	-0.0365002036	-0.1325747371	-0.0105922367	-0.0825493693	-0.0043377371	-0.0806612649	0.0404840997	-0.0431092323	-0.0739512161	0.0562527865	0.0133817772	0.1286112991	-0.0390052938	-0.0121223541	-0.0390063425	-0.0118112359	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.132492	-0.014382	0.000206841924	0.017554130064	0.0707096	-0.0073006	5.3298760360000064e-05	0.00499984753216	-0.186889	-0.0397899999999999	0.0015832440999999	0.034927498321	0.00336672	0.00130901	1.7135071801000005e-06	1.13348035584e-05	-0.00206027	8.446000000000018e-05	7.13349160000003e-09	4.244712472899999e-06	-0.00249022	3.599000000000007e-05	1.2952801000000047e-09	6.2011956484e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55731.80013651808	-82.31932053532364	6776.470533397356	3106033546.456797	83712.59715996413	-320.9930790135113	7007798923.266436	103036.55677457432	55294.83621692939	135.2534222898248	18293.48824110968	3057518912.257046	59992.2166020192	45376.32298259494	0.964584	23.033131	0.1740871999999999	0.0831554	-0.0624933888	-0.0100624611	0.0399090551	0.020038418	0.0172132506	0.1412318351	0.0301400038	-0.0040414885	0.0163522533	-0.0406048948	0.1405224115	-0.0222053051	-0.0312372149	0.0313683702	0.1485241331	0.0184152277	-0.0297746	0.0545096797	-0.050658204	-0.133302655	0.0985576325	0.008048108	-0.0352380582	0.123424359	0.0966254371	-0.0249168814	0.0091574121	-0.0098967313	-0.0232608822	0.03113578	0.0455987133	-0.1147295708	-0.0126488054	0.0019312173	0.0416150947	0.1029624792	-0.0172032785	-0.0817906149	0.1402371712	0.0782134958	-0.0320369028	0.0089459738	0.0421409127	-0.0124916358	0.0418579199	0.064434494	-0.0225553692	0.1095339927	-0.1333450331	-0.01184408	0.0246973446	-0.1267578058	-0.0433319387	0.0138527925	0.0153053391	-0.0673812026	-0.0855510186	0.0969944431	-0.0592207653	-0.1128494526	-0.0152230562	0.0382850316	-0.0575850825	0.0039432478	0.0498061314	-0.0397519347	-0.0592443271	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.130131	-0.002361	5.574321000000009e-06	0.016934077161	0.0471314	-0.0235782	0.00055593151524	0.0022213688659599	-0.141295	0.0455939999999999	0.0020788128359999	0.019964277025	0.00256317	-0.00080355	6.456926025000001e-07	6.5698404489e-06	-0.00127976	0.0007805099999999	6.091958600999998e-07	1.6377856576e-06	-0.0020232	0.0004670199999999	2.1810768039999986e-07	4.093338240000001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55763.07823866395	31.278102145864978	978.3196738471634	3109520894.6513567	83339.76194688141	-372.8352130827261	6945515921.362863	139006.09611444178	55207.99516039823	-86.84105653115694	7541.369099447595	3047922729.6305547	60035.37485994739	45726.04680701147	0.936276	22.357172	0.1349913499999999	0.0657939	-0.020016333	-0.0015914562	0.0249020854	-0.019640626	0.0725468402	0.0690373298	-0.0194505174	-0.0665258956	0.0724240184	-0.069351555	-0.0259556932	-0.0002625666	-0.08481486	0.0281023793	0.0461882644	-0.048108906	0.1250103508	0.0699534511	-0.0900141149	0.0397151964	0.1232978031	-0.034368525	-0.0871764139	-0.0118187377	0.0109039523	0.1859971441	-0.0892188076	-0.0344275764	0.0558383282	0.0722435803	-0.0162722712	-0.0244424648	0.0308819053	0.1894852008	0.0558850828	-0.0069937308	-0.1049233932	0.0226139727	-0.1359337286	-0.0128198556	-0.130093184	0.0870394975	0.0244156038	-0.0433335095	0.0825005929	-0.0552911876	0.0750731928	-0.0487840699	-0.0495510937	-0.0107500721	0.083017292	-0.0422293725	-0.0051337456	-0.0311439077	-0.1099667935	-0.0388588363	-0.1156542049	-0.1015638829	-0.0484207688	0.0668917644	0.0882299019	-0.0618118995	0.0073832493	0.0223885295	0.0712452095	-0.0471819569	0.1258896371	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.0944499	-0.0356810999999999	0.0012731408972099	0.00892078361001	0.0515345	0.0044031	1.938728961e-05	0.00265580469025	-0.174094	-0.0327989999999999	0.0010757744009999	0.030308720836	0.00245205	-0.00011112	1.2347654400000033e-08	6.012549202499999e-06	-0.000393847	0.000885913	7.84841843569e-07	1.5511545940900004e-07	-0.00177807	0.00024513	6.008871690000004e-08	3.1615329249e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55788.91576036288	25.837521698929777	667.5775275426671	3112403121.716865	83837.6112560835	497.8493092020945	7028745061.12618	247853.93467300263	55327.96181899889	119.96665860065696	14391.99917580658	3061183359.044599	59837.62923278571	45150.49269895916	1.014343	24.221319	0.1350965	0.071778	-0.0495912393	-0.0097132578	0.0244754548	-0.0254043866	0.0930606574	-0.0211672423	-0.0340853212	0.0116532437	-0.0019527539	0.0238895966	-0.0844085712	-0.0020643699	-0.0044065575	-0.0087369184	0.1087559101	-0.0555878532	-0.0190080721	0.1445888128	0.046084331	-0.0856443984	0.1197920896	-0.0154352522	-0.0218182497	0.009827823	0.0005209332	0.0413630613	0.0348742807	0.00494076	-0.0250118871	0.0166846831	-0.1462301948	-0.0051795361	0.0301674225	0.0108986581	0.0063082415	0.0888024329	-0.0147856081	0.1217446856	-0.0018516656	-0.0291560937	-0.11666764	-0.1491742094	-0.0576388212	0.0127034909	-0.0320149072	-0.0347813621	-0.0584213642	0.1081225383	0.0180522354	0.1203293167	0.0894013363	-0.1196604781	-0.019347626	-0.0010418462	-0.0409405084	-0.056323348	-0.0641847417	-0.0329470872	-0.026442356	0.0224458313	0.0375303465	0.0090170689	0.1383105723	-0.0382001955	-0.0760469978	-0.0948799814	0.0701114168	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.0852581	-0.0091918	8.448918724e-05	0.00726894361561	0.0512288	-0.0003056999999999	9.34524899999994e-08	0.0026243899494399	-0.123002	0.051092	0.002610392464	0.015129492004	0.00205581	-0.0003962399999999	1.5700613759999996e-07	4.2263547561e-06	0.000378993	0.00077284	5.972816656e-07	1.43635694049e-07	-0.00145701	0.00032106	1.0307952360000013e-07	2.1228781401e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
