global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
55316.79330305266	n/a	n/a	3059947621.332652	81274.03273769947	n/a	6605468397.448645	n/a	55027.43669679179	n/a	n/a	3028018789.4194274	59700.47855084288	50088.18269677632	n/a	n/a	n/a	n/a	-0.0610723248	0.1868325607	0.148203325	-0.0338987586	0.0344990524	-0.1233572582	0.0662932037	0.173007479	-0.2800057721	0.019012865	-0.1098350167	0.0568442145	-0.0897575108	0.1673601002	-0.0931283023	0.2689854442	-0.1006289057	0.1678860166	-0.2877149141	-0.2034647227	0.1034101949	-0.0225628233	0.0266228368	-0.0282070016	0.0657666549	-0.091543805	0.0756853024	-0.2094238212	0.0249484683	0.0182333955	-0.1020850547	0.1876463214	-0.0209765839	0.273554433	-0.1818108234	0.237068116	-0.1062310094	-0.0857344665	0.0625872883	-0.0920958392	0.1490484942	0.549255	n/a	n/a	0.301681055025	0.0506726	n/a	n/a	0.0025677123907599	-0.298853	n/a	n/a	0.0893131156089999	0.00427048	n/a	n/a	1.82369994304e-05	-0.00532304	n/a	n/a	2.8334754841600003e-05	0.00485671	n/a	n/a	2.3587632024100003e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55178.608557420106	-138.18474563255586	19095.02392553417	3044678842.3329954	82053.50482047872	779.472082779248	6732777653.324324	607576.7278322189	55030.23614321376	2.7994464219736983	7.836900269501342	3028326889.9778705	59724.2973192589	50187.76902211188	1.277734	30.713791	0.42745145	0.250495	-0.1125666578	0.1932297614	0.0764405743	0.1370320695	0.0855579324	-0.1393704737	-0.0645781588	0.1490021923	-0.081863741	0.1226156534	-0.0460852165	0.0148363099	-0.1926731539	0.1324498009	-0.0031589826	0.2159208674	0.0010814984	-0.1073291552	0.0064856183	-0.0605143267	0.0634117702	-0.0431857324	-0.0382937271	0.0242088768	-0.2301663913	-0.0456826421	0.1792455707	-0.0736870498	0.0294820347	0.0441167618	-0.2386739202	-0.0081589231	-0.1157179942	0.1347398416	-0.1004169087	-0.180113802	0.0689203905	0.1856581257	0.0791141659	-0.1080479697	0.1488669016	0.596298	0.0470429999999999	0.0022130438489999	0.355571304804	0.0392423	-0.0114302999999999	0.0001306517580899	0.00153995810929	-0.153059	0.1457939999999999	0.0212558904359999	0.023427057481	0.000816427	-0.003454053	1.1930482126809002e-05	6.66553046329e-07	-0.00508772	0.00023532	5.5375502400000323e-08	2.5884894798399995e-05	0.00563102	0.0007743099999999	5.99555976099999e-07	3.17083862404e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54914.9488629977	-263.6596944224075	69516.43446291728	3015651608.6256523	80560.01125124667	-1493.4935692320432	6489915412.80099	2230523.041337468	54789.236247226334	-240.99989598742832	58080.94986595127	3001860408.55438	59620.42760010683	48954.7056892443	1.162249	27.937792	0.3774922	0.192531	-0.1436605726	0.2672622508	-0.005383147	-0.0499016898	-0.070934586	-0.1306130342	0.160041518	0.1976693436	-0.0971870045	0.0148989222	-0.207248238	0.0041350506	-0.0277931971	0.2036521318	-0.0588059765	0.1596709658	0.175654561	-0.1155377414	-0.0140096608	0.0936010511	0.1782916616	-0.3042502892	-0.0115779792	0.0029514393	0.1271211803	0.1711547212	0.0517433425	-0.301730243	-0.0306601676	0.0391217139	-0.1210366101	0.1036558297	-0.0435890389	0.2359899987	0.1236538427	-0.0114154283	-0.1117578994	-0.0090537532	-0.0707194573	-0.0831405101	0.1485039376	0.564063	-0.032235	0.001039095225	0.3181670679689999	0.0481928	0.0089505	8.011145025e-05	0.00232254597184	-0.319256	-0.1661969999999999	0.0276214428089999	0.101924393536	-0.000358427	-0.001174854	1.3802819213159995e-06	1.28469914329e-07	-0.0060135	-0.00092578	8.570686084000004e-07	3.616218225e-05	0.00432946	-0.0013015599999999	1.6940584335999982e-06	1.87442238916e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55145.4618888008	230.51302580309857	53136.25506489999	3041021966.929181	81612.3773686835	1052.3661174368317	6660580139.768403	1107474.4451290714	54887.90369013498	98.6674429086488	9735.264290131472	3012681971.4975333	59537.60897696457	49674.19659443021	1.259021	30.263952	0.4382340499999999	0.218404	-0.0531847182	0.1764770692	0.0680466505	0.1733306045	0.0195069825	-0.0409153809	-0.0126222504	0.113300508	0.0725743451	0.1520436406	-0.12294645	0.0775042728	-0.158699089	0.1433144354	0.1634260714	0.1395309783	-0.0141248732	-0.0826918511	-0.1001110313	0.109553461	-0.0848561296	-0.0820135409	0.1251843707	-0.0553233538	-0.0183087542	0.0052905909	-0.2640799849	-0.0886728122	0.0656377877	-0.0484586591	-0.1973175111	-0.0514101501	-0.1975266123	0.0864587227	-0.1452008016	-0.0184907642	-0.0409698737	-0.0679266251	-0.2157378633	0.2011045073	0.1479600444	0.507163	-0.0568999999999999	0.0032376099999999	0.257214308569	0.0289256	-0.0192672	0.00037122499584	0.0008366903353599	-0.229963	0.0892929999999999	0.0079732398489999	0.052882981369	0.00139863	0.001757057	3.087249301249e-06	1.9561658769000003e-06	-0.00252032	0.00349318	1.22023065124e-05	6.352012902399999e-06	0.0045347	0.0002052399999999	4.21234575999999e-08	2.056350409e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55006.90626202391	-138.5556267768843	19197.66171153526	3025759736.5190854	81446.99856632313	-165.37880236037017	6633613575.462643	27350.148270150377	54948.12110530695	60.21741517196642	3626.137089992972	3019296013.003479	59428.207088112205	47672.52383480432	1.452166	34.906715	0.2501817999999999	0.134163	0.0313211549	0.1030943702	-0.0027753549	-0.0920335696	-0.1111478695	0.0293750265	0.1411909963	0.1147063451	0.05654018	0.0457270576	-0.0764046226	0.0812740959	-0.1949744939	0.1222187146	0.154943023	0.1122831896	0.0529184591	-0.012260123	0.2315269131	-0.1338627798	-0.0082166298	0.169496228	0.0030546808	-0.1301980066	0.011853408	0.2129105689	-0.0755826089	-0.0708856557	0.0744264892	-0.0624275691	-0.1877096337	0.0488363817	-0.1463395222	0.0096217586	0.0083307137	-0.2579971883	-0.3270941247	-0.0662570059	0.070619205	-0.0206163193	0.1472358847	0.496018	-0.011145	0.000124211025	0.246033856324	0.0400269	0.0111012999999999	0.0001232388616899	0.0016021527236099	-0.207593	0.02237	0.0005004169	0.043094853649	0.00365944	0.00226081	5.111261856099999e-06	1.33915011136e-05	-0.00130973	0.0012105899999999	1.4655281480999997e-06	1.7153926729e-06	0.00517461	0.0006399099999999	4.094848080999995e-07	2.67765886521e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55316.3722973948	309.4660353708896	95769.22704817668	3059901044.143987	81764.7357130984	317.7371467752673	6685472006.232829	100956.89444088776	54861.9209966716	-86.20010863534844	7430.4587287458735	3009830375.4450364	59757.14106889205	48960.19154649011	1.340873	32.231499	0.2228787999999999	0.108727	-0.0448630286	0.1370022936	0.0982360592	-0.1113781753	-0.1094725774	-0.0044964342	0.1860265411	0.1369721341	-0.1810539366	0.1262865948	-0.18773386	0.0720955206	0.0224230778	0.062479667	-0.0069344027	0.1728438088	0.035111571	0.0255647907	0.0652684832	0.0953338506	0.0375522248	-0.1374071676	0.0775716298	-0.0556127401	0.081573314	0.0519563497	-0.0459794849	-0.2385545222	0.0185133751	-0.0278979917	-0.0308906091	0.1388439142	-0.0821931393	0.080358308	-0.010488299	0.1450304455	-0.1573283835	-0.084167992	-0.1210103533	-0.1193172093	0.1463323407	0.486974	-0.0090439999999999	8.179393599999994e-05	0.237143676676	0.0478722	0.0078453	6.154873208999999e-05	0.0022917475328399	-0.287641	-0.0800479999999999	0.0064076823039999	0.0827373448809999	0.002407	-0.00125244	1.5686059536000002e-06	5.793648999999999e-06	-0.00173913	-0.0004293999999999	1.8438435999999995e-07	3.0245731569e-06	0.00433762	-0.0008369899999999	7.005522600999988e-07	1.8814947264400003e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55570.36086267865	253.9885652838493	64510.191294948185	3088065006.408327	82501.17305518617	736.4373420877673	6806443555.481776	542339.9588212952	55079.03584966716	217.1148529955608	47138.85939128397	3033700190.128921	59612.47394720546	49444.54801675409	1.36527	32.817936	0.43586355	0.241084	0.1198692592	-0.0402089939	0.1284338825	-0.0579117138	0.1353349023	0.1624443857	0.0789408959	0.011575768	0.1262079853	0.1415348189	-0.0613233641	0.0864519272	-0.0834118589	-0.1343633782	-0.0698683186	0.2681628505	-0.1647682034	0.1143648346	0.1011614545	-0.156453545	-0.0743672952	-0.0696303752	0.1071780405	0.0177940195	-0.1876176756	0.0918564793	0.0425332574	0.0124761613	0.0950350952	-0.1432609735	-0.0046567995	0.0357540165	-0.0794558721	-9.77422e-05	-0.2509832144	-0.042918609	-0.0963224766	0.2281859043	0.0847752247	-0.0525033568	0.1452505133	0.463165	-0.023809	0.000566868481	0.214521817225	0.0263961	-0.0214760999999999	0.0004612228712099	0.0006967540952099	-0.0881432999999999	0.1994977	0.03979933230529	0.0077692413348899	0.00251248	0.00010548	1.1126030400000053e-08	6.3125557504e-06	-0.000290505	0.001448625	2.098514390625e-06	8.439315502499999e-08	0.00660513	0.0022675099999999	5.141601600099998e-06	4.36277423169e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55378.54433427145	-191.816528407202	36793.58057019093	3066783172.5828686	81702.93914976729	-798.2339054188778	6675370265.710577	637177.367760274	55091.74300226516	12.707152597999084	161.47172714883487	3035100147.027632	59443.03290340616	49226.48630841973	1.118416	26.884138	0.16436705	0.0889135999999999	0.0336902512	0.0033431948	0.1123785415	-0.0832994801	-0.0744381221	0.0346465459	0.1459509756	0.0253696341	-0.1040005063	-0.0457925295	0.0105024596	0.0745885329	-0.017544211	0.0073592138	-0.2697236594	-0.0384826717	0.1105487622	-0.0776591414	0.0755139627	-0.146200517	-0.1210477669	0.145845067	-0.021216412	-0.2102994929	-0.2354294267	0.0661510872	-0.0156631844	-0.0072293303	0.0247734318	-0.061286166	-0.0112996228	0.2220938846	0.1970166782	-0.0166514839	0.1442736389	-0.1393206064	-0.1071103108	-0.0677019822	-0.1626949525	-0.0487244548	0.1439917206	0.462856	-0.000309	9.54810000000023e-08	0.214235676736	0.0671445	0.0407484	0.0016604321025599	0.0045083838802499	-0.0985025	-0.0103592000000001	0.00010731302464	0.00970274250625	0.00203499	-0.00047749	2.279967001000001e-07	4.1411843001e-06	-0.000655504	-0.000364999	1.33224270001e-07	4.29685494016e-07	0.00518861	-0.00141652	2.0065289104e-06	2.69216737321e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55489.69946793737	111.15513366591767	12355.463740288023	3079106747.0420084	81791.63213929521	88.69298952791723	6689871088.0097885	7866.446391399236	55182.37580320821	90.63280094305082	8214.304606782674	3045094599.286499	59643.347207588864	49327.34809833903	1.03168	24.799215	0.2194122999999999	0.103685	0.0865990752	0.0114261402	0.0082441163	0.0140965135	0.2109408781	-0.0405184832	0.0507787631	0.0354451302	0.0710977252	0.1266657013	0.0555987046	0.0859516655	0.0469902024	0.1064468415	-0.006215547	-0.0800385895	-0.0959962104	-0.0062939198	0.0364700085	0.004615756	0.1325864895	0.1000773799	-0.1643792687	0.0047294158	-0.1351048238	0.0161270026	-0.1363940068	0.0148777634	0.0698777726	0.0399273192	-0.0382505392	0.0416284843	0.1057266576	-0.1011082614	-0.1586615238	-0.0566617866	-0.0772542138	-0.0698734411	-0.1380663069	0.1171554496	0.1425574961	0.426426	-0.0364299999999999	0.0013271448999999	0.181839133476	0.0601438	-0.0070006999999999	4.900980048999998e-05	0.0036172766784399	-0.0481465	0.050356	0.002535726736	0.00231808546225	0.000992851	-0.0010421389999999	1.0860536953209998e-06	9.857531082010002e-07	0.000476699	0.001132203	1.281883633209e-06	2.2724193660100002e-07	0.00485044	-0.0003381699999999	1.1435894889999975e-07	2.35267681936e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55565.00764565854	75.30817772117007	5671.321631683336	3087470074.662092	81857.58602892287	65.95388962766447	6700664390.48251	4349.9155570181465	55232.22162768121	49.84582447299909	2484.6062173930345	3050598305.929296	59729.59311901296	49516.037517299694	1.148484	27.606897	0.4001047	0.20504	0.1487406245	-0.0683306258	0.0355124741	-0.143961139	-0.0529966324	0.0883028932	0.040003545	0.0489461755	0.1292779782	-0.132743004	0.0996905661	0.0995111128	0.0402771503	-0.0302421826	-0.0095344363	-0.0072025513	-0.1464052068	0.0636441993	0.223263544	-0.0307815619	0.0986149058	0.1067264973	-0.1429637339	0.0256380687	0.07789569	-0.0404959933	-0.2731264457	0.0609255228	0.0952795556	0.0143608523	0.105435184	0.0428642433	0.1085934815	-0.0089698432	-0.0821957739	-0.1067821955	-0.1938185243	-0.001599805	0.1511704224	0.1975795352	0.1409495873	0.276026	-0.1504	0.02262016	0.076190352676	0.0604999	0.0003561	1.2680721000000357e-07	0.00366023790001	-0.0305254	0.0176211	0.00031050316521	0.00093180004516	0.00214631	0.0011534589999999	1.3304676646809993e-06	4.606646616099999e-06	0.00311447	0.0026377709999999	6.957835848440999e-06	9.6999233809e-06	0.00569376	0.0008433199999999	7.111886223999998e-07	3.24189029376e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
