global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28
54590.38226139953	n/a	n/a	2980109835.4457245	81492.72843070653	n/a	6641064787.080884	n/a	54428.03605266907	n/a	n/a	2962411108.5506444	58429.54330331308	49601.05178769693	n/a	n/a	n/a	n/a	-0.0166081237	0.019769702	-0.0308005397	0.0714551213	-0.016087734	0.0080716473	0.0204631086	-0.101155725	0.0006524157	0.0417973947	-0.0080404445	0.0119113001	-0.014269934	-0.0076637301	0.1037337682	-0.0285589991	0.0276533813	-0.0405972087	0.0127179553	-0.0699650786	0.0578252467	-0.00407224	0.0191427196	-0.0111899598	0.0463218085	-0.0375005764	0.1573034146	-0.0444525616	0.0108923203	-0.127709705	0.0016977078	-0.0621518342	0.0821437806	-0.0147582856	0.0490267922	-0.0175756393	0.0268620358	-0.0465336043	-0.0084609411	-0.0130506464	0.1400112462	0.1164728529	-0.0170093946	-0.115511138	0.004638816	-0.0091629648	0.0126667714	-0.0761832225	0.0075188391	-0.0092040935	0.1017925055	-0.0234698722	0.051361243	-0.0082074013	0.0116248558	-0.0294043874	0.0153683452	-0.0183932914	0.0563728979	-0.0043279157	0.0448628325	-0.0115707832	0.047948564	-0.0895801059	0.0739678646	-0.0462143595	0.1393421035	-0.0179623909	0.0901651253	0.0901596109	0.0901504204	0.0901375543	0.090121013	0.0901007972	-0.0211388	n/a	n/a	0.0004468488654399	0.0136784	n/a	n/a	0.00018709862656	-0.0225185	n/a	n/a	0.00050708284225	0.00371593	n/a	n/a	1.38081357649e-05	0.00104678	n/a	n/a	1.0957483684e-06	-0.000286222	n/a	n/a	8.1923033284e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54618.16627212639	27.78401072686393	771.9512520704897	2983144086.929645	81634.59193699049	141.8635062839603	6664206600.718952	20125.254415179246	54420.463876092326	-7.572176576744823	57.33785810940295	2961586888.48907	58474.836852273824	49226.35150640337	1.068394	22.15387	0.10828386	0.0670853	-0.010645854	-0.0006727858	-0.0845027523	-0.0206072236	-0.0205448408	-0.0101724354	0.002063828	-0.0676855143	0.0352894814	0.0024853996	-0.0148294808	0.0075358969	-0.0254988338	0.0417543631	0.0644350775	-0.0394519692	-0.0204234749	0.0229022527	-0.0258257119	-0.0880006667	-0.0161549697	-0.0178577118	0.0471246952	-0.0982912004	0.045984429	-0.0698788129	0.0202666907	-0.0003243215	-0.1233375411	-0.092960006	-0.0036973959	-0.052267797	0.0212229843	0.0100774313	-0.0476448122	-0.0448524523	0.0391706214	-0.0289113678	-0.0097141121	0.0692020299	0.1088830726	-0.1091473029	0.1227712663	0.0746076261	-0.0126561364	-0.0027321997	-0.0351925492	0.0099181961	0.0370004456	-0.0776663287	0.0376841808	0.043721026	-0.0028317633	-0.0086188747	0.0069128305	-0.0458485068	0.0243655777	0.1233246616	0.0275553605	0.0664937002	0.1045940863	0.0056852163	0.0377018958	-0.0382493175	0.032631865	-0.0740604226	-0.0039981424	0.0846228019	0.0901504204	0.0901007972	0.0900181122	0.0899023957	0.0897536901	0.0895720499	-0.026972	-0.0058332	3.402622224e-05	0.000727488784	0.00858104	-0.00509736	2.598307896960001e-05	7.36342474816e-05	-0.0338132	-0.0112947	0.00012757024809	0.00114333249424	0.00492113	0.0012052	1.45250704e-06	2.42175204769e-05	0.00127653	0.0002297499999999	5.278506249999996e-08	1.6295288408999996e-06	0.0	0.000286222	8.1923033284e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54700.78906451896	82.62279239256895	6826.525822745551	2992176324.2809973	81953.30865743886	318.7167204483703	6716344799.901443	101580.34789336464	54456.033452460106	35.56957636777952	1265.1947629832991	2965459579.375454	58431.23185221354	49320.8347754894	0.996397	20.660963	0.15588876	0.0790234999999999	-0.0197969559	0.0020390379	-0.0606646529	-0.0617946838	0.0248888019	0.0850609799	0.0203331812	-0.0568277646	0.00166304	-0.1033017433	-0.0035972088	-0.0337635716	0.0032261339	0.0511472746	0.0060887049	0.0104485253	0.0444699077	0.0822302041	0.0296805554	0.0349118415	0.0579623221	-0.0614607959	-0.0537276185	-0.1656567317	0.0189359981	-0.01051411	0.0817808508	0.0747682317	0.0730665437	-0.0133054673	0.0068090455	-0.0063968587	-0.0162050341	-0.002710687	0.0208143614	0.1344367475	0.1270538298	-0.0016974779	0.0468824054	0.0022006612	-0.1131381665	0.0607607501	-0.019755759	0.0842927962	0.0001495588	0.0192123899	0.0155307644	0.0470688226	0.0075200452	-0.1297781808	-0.041108611	-0.0012856102	0.0526836305	-0.0247389711	-0.0660104182	0.0534815843	0.0172836918	-0.0543721318	-0.1031536481	-0.0357460683	0.1204925548	-0.0247902686	-0.0676265545	-0.0515474797	-0.0900171692	0.037311416	0.1067663719	-0.0618034494	0.090121013	0.0899832084	0.0897536901	0.089432692	0.0890205414	0.0885176582	-0.023621	0.003351	1.1229201e-05	0.0005579516409999	0.0359378	0.02735676	0.0007483923176976	0.00129152546884	-0.0116342	0.022179	0.000491908041	0.00013535460964	0.00381705	-0.00110408	1.2189926464000008e-06	1.45698707025e-05	0.0015782	0.00030167	9.100478890000013e-08	2.4907152400000004e-06	-0.00065429	-0.00065429	4.2809540410000005e-07	4.2809540410000005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54702.25041343853	1.4613489195689908	2.1355406647254567	2992336200.294536	81791.84835682744	-161.46030061141937	6689906457.626255	26069.42867352991	54456.09236084727	0.058908387167321	0.0034701980786549	2965465995.2131286	58495.84082370334	49653.06445413803	1.109275	23.001566	0.12821453	0.0624318	-0.0171960194	0.0039303501	0.0475605115	-0.097954201	-0.0192563704	0.0041301632	-0.0005730571	0.1045696493	-0.0249525869	-0.0070063232	-0.0084662004	-0.0312527041	0.0319172376	0.0180994563	-0.0261042874	0.0411104012	0.0348966207	0.0068693177	0.0649876674	-0.1065402895	-0.0065630124	-0.046230141	-0.0321238649	0.129551047	0.0236652682	0.058312595	0.0537693698	0.050520473	-0.1194975714	-0.0519649169	0.0539824075	-0.000895454	0.0339459258	-0.0636064552	0.0204707923	0.0484047135	0.086507412	0.0662250494	-0.0563209661	0.0190226842	0.0199524415	0.0322059558	-0.0386855508	-0.0189608348	-0.0200874129	0.019696362	0.0064752573	0.0641946814	-0.021701223	0.0075505128	0.0056544727	-0.0469809443	0.0477583704	-0.0882149536	0.0278549685	0.0159141179	0.0131890821	-0.0180462654	0.0267374188	0.0317818638	-0.047036875	0.0417094762	0.048768052	-0.045341611	0.0927031089	-0.0655775899	0.1183438016	-0.098257087	0.0900769079	0.0898069209	0.089357542	0.0887296686	0.0879245551	0.0869438097	-0.0184151	0.0052058999999999	2.7101394809999997e-05	0.00033911590801	0.0193371	-0.0166007	0.0002755832404899	0.0003739234364099	-0.00415577	0.00747843	5.5926915264900016e-05	1.7270424292899997e-05	0.00320578	-0.0006112699999999	3.736510128999997e-07	1.02770254084e-05	0.0007264819999999	-0.0008517180000001	7.254235515241705e-07	5.277760963238547e-07	-0.000138688	0.000515602	2.65845422404e-07	1.9234361344000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54598.76916989206	-103.48124354647008	10708.367765923853	2981025594.867156	81667.78106742527	-124.06728940217	6669626464.476905	15392.692299601802	54464.99468678761	8.902325940340234	79.25140714805462	2966435646.231803	58386.11717092255	49465.496832250064	1.099394	22.796677	0.06084717	0.0348931	-0.0078255553	0.0100719141	0.0861048905	0.0106525986	0.0189642793	0.0227042456	-0.0078648146	0.0711016223	-0.0750205854	0.0292107069	0.0198161256	-0.0149694812	0.0326037498	0.0121744521	0.0428071703	0.0453765816	0.0410795477	0.0288001952	-0.0333744589	-0.0319236491	-0.0042046827	-0.0402543253	-0.0331719072	-0.145592917	-0.0201925781	0.0757025337	0.0361894484	0.0171519963	-0.0215087978	0.0287883416	0.079880624	0.0067603434	-0.0108994821	0.0442241035	-0.0375032725	-0.0401473015	-0.0018738672	-0.0624868804	0.0751569612	0.0343019531	-0.0104450273	-0.0945490874	-0.0274664834	-0.0826279343	0.0257022034	0.0253635627	0.0344985474	0.0147751429	-0.0247648682	0.0052456784	-0.0074396005	-0.097020415	0.0526264367	-0.0213494308	-0.0229061591	0.0344779214	0.0234148428	0.0571112539	-0.0643618198	-0.0137444936	0.0809645985	-0.0627372219	0.0043502976	0.0183988639	-0.0546512302	-0.0928198575	0.0434930988	0.0066432717	0.0900181122	0.0895720499	0.0888302494	0.0877951597	0.0864701985	0.0848597403	-0.0184432	-2.8099999999999653e-05	7.896099999999804e-10	0.00034015162624	0.0411499	0.0218128	0.00047579824384	0.00169331427001	0.015938	0.02009377	0.0004037595928129	0.000254019844	0.00322602	2.0239999999999928e-05	4.09657599999997e-10	1.04072050404e-05	0.0007264819999999	0.0	0.0	5.277760963238547e-07	-0.000496698	-0.0003580099999999	1.2817116009999998e-07	2.46708903204e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54575.58866724437	-23.180502647694084	537.3357029997525	2978494878.376252	82112.52582795516	444.7447605298949	6742466897.846603	197797.9020187935	54422.67085984992	-42.32382693769614	1791.3063266520537	2961827103.519557	58530.961298813054	50035.43217322639	1.039035	21.545084	0.0916554	0.054568	-0.0037417125	0.0152255457	0.0473773339	0.1149085113	-0.0325445374	-0.080318386	0.008357434	0.0426006437	-0.0626543482	0.0746183401	-0.0065470093	-0.0084338072	0.007745806	-0.011522855	0.0667052925	0.0518401463	0.035550544	-0.0516054328	-0.1054431078	-0.0702117574	0.0512412034	-0.0118015997	0.0608655029	0.0415326865	-0.091368311	0.069970066	-0.0588934276	-0.044279807	-0.0397843925	0.041184768	-0.0733886013	-0.0449123526	-0.0129789823	0.0044366447	-0.0134105479	0.0277851654	0.0944873847	0.0615204108	-0.001511227	-0.0229096797	-0.0214721691	-0.096774404	-0.0193934881	-0.0624245167	-0.0172543026	-0.0086366557	-0.0098649105	-0.0324519916	0.0058513391	0.0653741281	0.0774370673	-0.0713940927	0.0025331803	0.0025268201	0.0413655058	0.0084821694	0.0101078434	-0.0522497234	-0.0985507146	0.1265117985	-0.012536002	0.0303577637	-0.0020491594	0.1029267539	0.0660159135	-0.0181746395	-0.0451492693	0.0249256226	0.0899446357	0.0892787486	0.0881725861	0.0866316032	0.0846633992	0.0822776803	-0.0184378	5.399999999999156e-06	2.915999999999088e-11	0.00033995246884	0.0226975	-0.0184524	0.00034049106576	0.0005151765062499	-0.0243029	-0.0402408999999999	0.0016193300328099	0.0005906309484099	0.00372171	0.00049569	2.4570857610000004e-07	1.38511253241e-05	0.0007264819999999	0.0	0.0	5.277760963238547e-07	-0.000333254	0.0001634439999999	2.6713941135999985e-08	1.11058228516e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54527.44064269611	-48.148024548259855	2318.232267899833	2973241783.042747	81767.8888671875	-344.63696076766064	6685987649.796726	118774.63472717008	54546.52806207257	123.8572022226508	15340.606542422618	2975323723.62647	58583.47163108544	49168.9287446208	1.108918	22.994154	0.10065635	0.0639636	0.0099784898	0.0051628002	-0.0470512064	0.0461093253	-0.0179303304	-0.0698423377	0.00759311	-0.0594225012	0.0636590421	0.0338208898	0.0452143756	-0.0787910151	-0.0126281621	-0.0231952471	0.0776293989	0.0245527977	-0.0233677745	-0.0463710216	-0.0065067086	0.0417766292	-0.0584883424	0.0124259144	0.040797238	-0.0320145395	0.0046869897	-0.1133236803	-0.0010565075	-0.0026126794	-0.0086860397	-0.0003699965	-0.0780578072	0.1275638377	-0.0446088181	0.0119955104	-0.0745418521	-0.0564899925	-0.1145724272	-0.0440446451	0.0140570416	0.0591128673	-0.0411957446	-0.1595506311	0.0149332954	0.0181862336	0.0158757588	-0.0374183894	-0.0995798866	-0.0871485146	0.0383489391	-0.0026744754	-0.0011726218	-0.0627304946	-0.0180079544	0.0084097468	-0.0512660285	-0.0405166329	0.0113883287	0.0364228829	0.0278694111	0.004423106	0.0277296846	-0.0197656247	0.0329158602	-0.0110027057	-0.0234432139	-0.0116084367	-0.0081158939	0.0104819668	0.0898564901	0.0889272083	0.0873855175	0.0852420348	0.0825115216	0.079212782	-0.0109888	0.007449	5.548760100000001e-05	0.00012075372544	0.0159013	-0.0067961999999999	4.618833443999999e-05	0.00025285134169	0.0187074	0.0430103	0.00184988590609	0.00034996681476	0.00291515	-0.00080656	6.505390336e-07	8.4980995225e-06	0.0007264819999999	0.0	0.0	5.277760963238547e-07	-0.000271797	6.1457e-05	3.776962849000001e-09	7.3873609209e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54524.54322337718	-2.8974193189278594	8.395038709696381	2972925813.717926	81567.89985563859	-199.98901154891064	6653322286.859487	39995.60474031032	54365.34478295973	-181.18327911283995	32827.380630081265	2955590713.3700867	58588.93022664388	49427.09700601031	1.009693	20.936668	0.0686433499999999	0.0513351	-0.004925555	0.0200685599	-0.0645294323	-0.0309046144	-0.0328997475	0.0101365	0.0274795134	0.044323399	0.1053658803	-0.0447147375	-0.0516893885	-0.0202794032	0.0163315677	0.0357364696	0.0600917172	0.0349202036	-0.0310498459	0.0244186568	0.0181015223	-0.0985030355	-0.0765713964	-0.0179668291	0.0314878599	-0.0460679756	-0.0661125749	0.0333671947	0.0514732708	-0.0561482408	-0.0122193505	0.0172739483	-0.0385192076	0.1248374937	-0.091887878	-0.002802559	0.0580719084	0.0284536533	0.0126038254	-0.0138343565	-0.0283681206	0.0012238959	0.0225443457	-0.042132271	0.1282333943	0.0555865973	-0.0341330283	0.007086343	-0.0497807758	0.0502810222	0.0761927077	-0.0610423987	0.0046193732	0.0042206024	0.0029394119	0.0013023615	-0.041071799	0.0618457209	-0.010171595	0.0140058775	-0.0474662265	0.0768262143	0.0498020342	0.0616801783	-0.010834783	0.0471803943	0.0737466553	-0.0719373087	0.011282904	0.0318781758	0.0897536901	0.0885176582	0.0864701985	0.0836300796	0.0800233365	0.0756830317	-0.012905	-0.0019161999999999	3.67182244e-06	0.000166539025	0.0158948	-6.499999999999562e-06	4.2249999999994296e-11	0.00025264466704	-0.0284354	-0.0471428	0.00222244359184	0.00080857197316	0.00291515	0.0	0.0	8.4980995225e-06	0.0007264819999999	0.0	0.0	5.277760963238547e-07	-0.000663354	-0.000391557	1.53316884249e-07	4.40038529316e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54613.673566999285	89.13034362210601	7944.218154194694	2982653340.4827566	81779.66305621603	211.76320057743575	6687913289.588224	44843.653118799295	54493.15309175532	127.80830879558926	16334.9637971887	2969503733.881482	58437.51765197	48724.52159352916	1.207114	25.030331	0.0949776	0.0562639	-0.0043599152	-0.0115056433	0.0849719576	-0.0846326376	0.042014776	0.0402272823	-0.0151078576	0.0645605094	-0.0022094201	0.0033612454	0.0283343644	0.0249382848	0.01017697	0.009992481	-0.0313040347	0.0993993649	0.0168020696	0.020187735	-0.0411816334	0.0638618377	0.0782314701	0.0389764373	-0.1157870624	0.0662041113	-0.0556844628	-0.0017346572	0.1045788011	-0.0464950987	-0.0531691677	0.0169909337	-0.0332803443	0.0711435412	0.0164886859	-0.0027449135	0.0702360306	-0.084504717	-0.0183477778	-0.0278294332	-0.0440577437	0.0388015826	-0.0401246671	0.1041454483	0.0518374941	-0.0505761489	0.0364383043	0.0064819452	0.0466771037	0.032599744	-0.0080038521	0.0157258733	-0.0743489211	-0.0796734486	-0.0172205752	0.0299017736	0.0167715921	-0.0414460313	-0.0250143537	0.0044004614	0.0016216351	-0.1037108656	-0.0594606207	-0.0082923131	0.1354347816	-0.0039418407	0.0397166681	0.0055904517	0.023001292	-0.0243231986	0.0896362522	0.0880503657	0.0854279726	0.0817999431	0.0772089855	0.0717091433	-0.0184717	-0.0055667	3.098814889000001e-05	0.00034120370089	0.015919	2.4199999999998528e-05	5.856399999999287e-10	0.0002534145609999	0.0112228	0.0396582	0.0015727728272399	0.00012595123984	0.00236047	-0.00055468	3.076699024000001e-07	5.5718186209e-06	0.0007264819999999	0.0	0.0	5.277760963238547e-07	-0.000223464	0.00043989	1.935032121e-07	4.9936159296e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54579.87911036849	-33.79445663079241	1142.065298970509	2978963203.702439	81633.72724609375	-145.93581012227514	6664065424.089629	21297.260676044745	54448.13890933701	-45.01418241830834	2026.2766187887396	2964599830.690459	58496.11031237944	49283.24481378453	1.072552	22.240091	0.1159106	0.063731	-0.003635851	0.0082912508	0.0985617619	0.0278718382	0.0053473799	0.0193819425	-0.0009162957	0.0646807095	-0.054816888	0.0172283765	-0.0128708329	0.0671467695	0.0047515872	0.0349332588	-0.020258127	-0.0071781592	0.0683268647	-0.0273620335	0.0193080586	-0.0294369195	-0.0398761414	-0.0146691207	0.0602305677	-0.0355729117	0.0905717917	0.0056441908	0.0539347967	-0.0248225969	-0.0797473075	-0.0425404328	-0.0196102418	-0.0108186102	-0.0425573112	-0.2050343348	-0.0623437554	-0.0859535393	0.0195496767	0.1167982808	-0.0435170451	-0.08795064	0.0335768629	0.1711378514	-0.0339426235	0.0049838947	-0.0074671364	0.0247906727	0.0456023469	0.0350704237	-0.0434732166	0.0514011159	0.0500093018	-0.023769178	0.0211478138	-0.0003749411	-0.0193113088	-0.0539597344	-0.0211696366	0.0624063839	0.0472753378	-0.012055866	0.0691941864	-0.0065942306	0.0266033244	0.0427455578	-0.0350396783	-0.0674316681	0.0632377616	0.0438452787	0.0895041956	0.0875256354	0.0842603694	0.0797563999	0.0740799394	0.0673144371	-0.0184918	-2.009999999999859e-05	4.040099999999433e-10	0.00034194666724	0.0264796	0.0105606	0.00011152627236	0.0007011692161599	-0.0302844	-0.0415072	0.00172284765184	0.00091714488336	0.0026715	0.0003110299999999	9.673966089999994e-08	7.136912249999999e-06	0.000578954	-0.0001475279999999	2.1764510783970493e-08	3.35187734116e-07	-0.00104136	-0.000817896	6.68953866816e-07	1.0844306496e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
