global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
63594.970397210185	n/a	4044320259.82204	n/a	106300.57810092038	n/a	n/a	11299812904.589872	61329.73357499117	n/a	n/a	3761336220.3793993	73722.71207095287	62319.76069070345	n/a	n/a	n/a	n/a	-0.0589768324	-0.0620331843	-0.0455719024	0.0805755964	-0.001392992	-0.0165291752	-0.1162564776	-0.0559538695	0.0748007197	-0.0414904569	0.0011318208	-0.0249325884	0.0395113911	-0.1466923677	-0.0149535974	0.0077398446	-0.0068962235	0.0516546927	0.0988008616	-0.045237363	0.0332722688	-0.0687030953	0.0022588629	-0.0524701898	0.0892275882	-0.1106570962	0.1950317474	-0.0589058058	0.0204137385	-0.0144890327	-0.0599454683	0.0477489359	0.1863360307	-0.0947468099	0.071961979	-0.0100804086	0.0195430203	-0.115184745	0.0716460882	-0.0105076148	0.0274563229	-0.0146654859	0.0790460833	-0.1566124697	0.016895555	-0.0786340238	0.0686421238	-0.0055118556	0.0281468552	-0.0131196698	0.0736730631	-0.0602055831	0.0184534677	0.052065518	-0.0570993166	0.0171336753	-0.0430367144	-0.0495925333	0.1053474589	-0.0362440471	0.0286072746	-0.1876642775	0.0581753131	-0.1511906055	0.1127313936	-0.0296767719	0.0638888033	-0.0476717201	0.0741764761	-0.0429655143	0.0009317016	-0.0749003654	0.0522501074	-0.0966040848	0.1569184964	0.0017725702	-0.0127108611	0.0256784383	-0.0173010504	0.1423536015	-0.0463291366	0.0136201279	-0.0159576199	0.0297601424	-0.1916135342	0.0273737596	-0.0391913216	0.0537569193	-0.0815334327	0.0307237053	-0.1424699079	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0209917	n/a	n/a	0.0004406514688899	-0.0457166	n/a	n/a	0.00209000751556	-0.0146686	n/a	0.00021516782596	n/a	-0.00138546	n/a	1.9194994116e-06	n/a	-0.0	n/a	n/a	0.0	0.000793305	n/a	6.29332823025e-07	n/a
63546.67000788818	-48.300389322008414	4038179269.091435	2332.927608657584	105485.36597014128	-815.2121307790949	664570.8181693921	11127162433.85464	61319.49171852931	-10.24185646186379	104.89562378542108	3760080064.618784	73869.52689164958	62121.20555629331	1.071061	17.989805	0.09430305	0.0519644	-0.0743574478	-0.0371425136	-0.0384117323	0.1075517884	0.012948895	0.0383600027	-0.0947784391	0.1300827943	-0.0597470083	-0.0487695664	-0.0501198465	-0.1354319826	-0.0622790408	0.0347421772	-0.0228883746	-0.044467232	0.0091604818	-0.1459033018	-0.0922635463	-0.0115648279	0.049770008	-0.0245195722	-0.0545778387	0.1330733968	-0.008778404	0.1474479812	-0.0288643894	-0.0500906277	0.1026440642	-0.0205188382	-0.0206808615	-0.0366984852	-0.0270727193	-0.0259411743	0.1741395425	-0.0143275391	-0.1170798298	0.0573719757	-0.0016386312	-0.0803661757	0.1008065078	0.0076544603	-0.0519964642	-0.0869729242	0.1309245845	-0.0228276476	-0.0860824352	-0.1092480035	0.0191334984	0.0623711705	0.0309325002	-0.0510675153	0.0028355595	-0.0523218494	0.1947698846	-0.0030038611	0.1162554814	0.0536164861	-0.0239579795	-0.0749979062	-0.0853063674	-0.0453838408	0.0188893618	0.0757893284	0.0998592699	-0.0072364334	0.0074774406	-0.0710927846	0.05459367	-0.0442393967	-0.0207898348	-0.0551576252	0.0575376761	-0.0171798081	-0.079590787	-0.0122152297	-0.0020071341	-0.1353037662	0.0311577925	0.1500552992	0.0396617997	-0.0033933439	-0.2469438077	-0.0332569915	0.0810007348	-0.1326280153	0.0578175343	-0.0208182949	0.0658573695	-0.006419985	-0.002295792	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0153498	-0.0056418999999999	3.183103560999998e-05	0.00023561636004	-0.0220114	0.0237052	0.00056193650704	0.00048450172996	-0.0559537	-0.0412851	0.00313081654369	0.00170445948201	-0.00142704	-4.1580000000000046e-05	2.0364431616000003e-06	1.7288964000000035e-09	0.000389591	0.000389591	1.51781147281e-07	1.51781147281e-07	0.000751059	-4.2246000000000015e-05	5.64089621481e-07	1.7847245160000011e-09
63600.9122705898	54.24226270162035	4045076041.65126	2942.223062991594	105736.02297463611	250.6570044948312	62828.93390232183	11180106554.492777	61268.73428672317	-50.7574318061379	2576.3168835547394	3753857801.097088	73818.21564036886	62256.08760010787	1.012321	17.003202	0.0672420324	0.0330184	-0.0681737271	-0.0576126229	-0.0263735181	0.0859775091	0.0207653517	0.0051785254	-0.0661531672	0.0830269709	0.0093803323	-0.0053079678	0.0676103851	-0.0623005511	0.0506830888	0.0240752092	-0.0581375947	-0.0540790074	0.0151914958	-0.0502947985	-0.0258928038	0.0289799978	0.0849437533	0.0668228948	0.0931915475	0.0302022088	-0.0499472496	0.0813234989	0.0568116871	-0.1064112516	-0.1147683807	-0.0878663204	0.0452334678	0.0070263664	0.0365858609	0.0118798476	-0.0867196547	-0.0813183907	-0.0360548813	-0.0006515573	-0.065393704	0.0988909757	0.1095773241	-0.0734695682	0.024222647	0.0877447504	-0.0586284983	0.0340875552	0.0775259655	0.057251101	0.0755597081	0.1187428989	0.0078221705	-0.0321100769	-0.0575579651	0.0202652113	-0.0945717293	-0.0807061487	0.0870715255	0.0142131793	0.0292290032	-0.0458670956	0.0119986364	-0.0496060968	0.0148774919	-0.0481273725	-0.0761821862	-0.0289280278	0.0108097567	0.0218952266	0.1618194749	0.1468418801	0.0539268977	-0.11528297	0.0762451871	-0.0429577427	0.0253822965	-0.0309014143	-0.0526388698	-0.1209595241	0.1102610234	-0.0401057403	-0.0206575238	0.0790335049	-0.0765793429	0.0402065867	-0.0753267162	0.0009926019	-0.0150195576	0.0591888471	0.0368321839	0.0341760634	0.004173163	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-3.34324e-05	-0.0153832324	0.0002366438390724	1.11772536976e-09	-0.0428203	-0.0208088999999999	0.0004330103192099	0.00183357809209	-0.0389675	0.0169862	0.00151846605625	0.00028853099044	-0.00140017	2.687000000000002e-05	1.9604760289e-06	7.21996900000001e-10	0.000329108	-6.048300000000001e-05	3.6581932890000004e-09	1.08312075664e-07	0.000557138	-0.000193921	3.10402751044e-07	3.7605354241e-08
63414.61841533025	-186.29385525954424	4021413828.761943	34705.40050746401	105549.775098994	-186.24787564211877	34688.27118120213	11140755023.448214	61377.03969698976	108.30541026659192	11730.061893014798	3767141001.965857	73713.23966572747	61133.023654059885	1.114915	18.726389	0.0471532876	0.0296487	-0.116939713	-0.0347867061	-0.0131962357	0.0689290025	-0.0056235225	0.0525522285	-0.109724958	-0.0088243978	0.0070950503	-0.0375478148	0.0693547707	0.0111400085	-0.0683845939	-0.0573631216	0.0269703468	-0.0570385161	0.0406652183	-0.066421592	0.0541065694	-0.1096340525	-0.0654051061	-0.0094286348	-0.0098123013	0.1584241097	0.0200700304	-0.0696318842	0.0966070395	-0.0509408598	-0.122563789	-0.0171909262	-0.1242120217	-0.1095903644	0.0645451875	-0.1004679523	0.1122070836	-0.0097564168	-0.0934104255	0.0183394747	-0.0464135062	0.0960515664	-0.064064804	0.1316703733	0.0166050419	0.0172229057	0.0173074256	0.1334423045	-0.0266200739	0.0106930319	0.026080592	-0.0570680988	0.0254889287	0.0868425588	-0.0131349589	0.0643759714	-0.0192196919	0.0177726742	-0.0006716144	0.0118168736	0.0633306802	-0.0274407093	0.0632193122	-0.1751130724	0.1422675131	0.0114754615	0.0770280593	-0.0094848747	-0.11538253	-0.0022421081	0.0461050238	-0.1352062643	0.0200068708	0.0219443528	0.0425847342	-0.0877389566	-0.044090113	0.0380828606	0.091903524	0.0670554511	0.0709033656	-0.0509288422	-0.1016692091	0.0238290366	-0.1058006998	-0.0382510039	-0.1489828685	-0.0171661966	0.0501606553	0.0696694199	-0.0494903824	-0.212708304	-0.0653436428	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-3.03448e-05	3.0876000000000007e-06	9.533273760000004e-12	9.208068870399999e-10	-0.015228	0.0275923	0.00076133501929	0.000231891984	-0.0317637	0.0072038	0.00100893263769	5.189473444000005e-05	-0.0013363	6.387000000000016e-05	1.7856976899999998e-06	4.0793769000000205e-09	0.000274009	-5.509899999999997e-05	3.0358998009999966e-09	7.508093208100001e-08	0.000429025	-0.000128113	1.84062450625e-07	1.6412940769000004e-08
63557.43588825075	142.8174729204984	4039547656.689105	20396.83057139729	104945.48045537242	-604.2946436215716	365172.0163097222	11013553868.008957	61313.227627339336	-63.812069650426565	4071.9802330708912	3759311882.081928	73844.30590804304	61871.04818099912	1.129204	18.966402	0.1184158552	0.0538163	-0.0786964921	-0.0389781897	-0.0263295716	0.0623954493	-0.0148823459	0.0706990248	-0.0884344905	0.1403031418	-0.055496601	0.0264527583	-0.0145570093	-0.1117410819	-0.0394949664	0.1058010562	-0.0336572412	-0.0075771209	-0.0677107384	-0.1355860154	-0.110854882	0.0139138311	0.1362320057	0.0333207841	0.002700686	-0.0177561218	-0.0034325011	-0.0140531742	-0.0369161737	-0.0598695757	-0.0238882316	0.0807858007	-0.0052580901	-0.0643175113	-0.0131105488	0.2300772368	0.0001016278	0.1107562432	-0.0065782668	-0.0572700108	0.0388269514	-0.1578805097	0.0614650059	-0.0870494763	-0.0436787023	-0.0061043819	0.0277062649	0.0535380557	-0.0676012184	-0.0064208688	0.0200495956	-0.0673602868	-0.0657276144	-0.0820113785	0.1302462283	-0.05746637	0.0417547636	0.0534205227	0.1238192599	0.0863059382	-0.0390011864	-0.0802942423	-0.1052414756	0.0534086219	0.0185446846	0.1026874406	-0.0252391064	0.0429408127	-0.0121465929	0.0262824165	0.1014649967	0.0349969969	-0.0120568445	-0.0087320642	-0.0196261455	0.091998606	-0.0230984211	-0.0221749202	0.0689285899	0.0249508846	-0.0127459408	0.03163937	0.0026541693	-0.0057195137	0.0464582329	0.0493578635	0.0606350622	-0.0987217382	-0.0369931274	0.0062128635	-0.0896100678	0.1263392831	-0.0608311074	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0174367	-0.0174063552	0.0003029812013485	0.00030403850689	-0.0246634	-0.0094353999999999	8.902677315999997e-05	0.0006082832995599	-0.0523307	-0.020567	0.00273850216249	0.000423001489	-0.00216886	-0.00083256	4.703953699599999e-06	6.931561536e-07	0.000579817	0.000305808	9.351853286400001e-08	3.361877534890001e-07	0.000710799	0.000281774	5.05235218401e-07	7.939658707600002e-08
63511.82539784929	-45.61049040146463	4033751965.366894	2080.3168346620973	105672.26233411816	726.7818787457363	528211.8992731821	11166627026.810688	61248.50270899541	-64.72491834392713	4189.315054628035	3751379084.093818	73744.11762807377	61453.97614838029	1.109074	18.628294	0.114465	0.0550377	-0.0946394802	-0.0538306067	-0.003943311	-0.0158265181	0.0097047004	0.0410026014	-0.0641021519	-0.0348731595	0.0453048203	0.087290199	0.0408395078	0.0696375249	0.0010051593	-0.0677042541	-0.0745809417	-0.005175539	-0.0441893102	0.007570839	-0.0027488557	0.0251603077	-0.0710878725	0.0156113605	0.0510036869	-0.0563184468	0.0288731326	-0.0783295552	-0.1032489159	-0.0571707812	0.0317580088	0.1266430038	-0.0202028287	0.0287129811	-0.0651440046	0.0270914456	0.0695674283	0.065318731	0.0045515282	0.059306823	-0.0590811245	-0.0412114771	0.0707942472	-0.0814316593	0.0662424717	0.0342154812	-0.0759846234	0.0418036251	0.0565782057	0.0690759841	0.0775072319	-0.083624516	0.0721210944	-0.0937729952	-0.0655962388	-0.0262506099	0.0359096515	0.0370836883	0.0129355756	0.0166738599	0.0765660092	-0.0560164203	0.033098198	-0.0148429297	0.0369600066	-0.0346002935	-0.0691884074	0.0152161664	0.0184643935	0.0807142039	0.0184312024	0.0247689083	-0.0330375389	0.0470258419	0.0077321334	0.0415399309	-0.0766404186	-0.0181718184	0.0352924401	0.067209242	0.0959336608	0.0639558827	-0.0021561335	-0.0014883803	0.0089703368	0.0365641624	0.075846412	0.1171626465	-0.1082017925	0.050782475	-0.047566028	0.0506355566	-0.0153764957	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0172825	0.0001542	2.3777640000000054e-08	0.00029868480625	-0.0314179	-0.0067545	4.562327025e-05	0.00098708444041	-0.0211822	0.0311485	0.00044868559684	0.00097022905225	-0.0016594	0.00050946	2.75360836e-06	2.595494916e-07	0.00027192	-0.000307897	9.480056260900004e-08	7.39404864e-08	0.0	-0.000710799	0.0	5.05235218401e-07
63417.9928719127	-93.83252593658835	4021841819.90197	8804.542923640525	105069.88313088613	-602.3792032320343	362860.7044864605	11039680341.13807	61207.02982653602	-41.47288245939126	1719.9999794904832	3746300500.1864696	73754.30282402664	61264.7873741501	1.070862	17.986464	0.1136060999999999	0.0605308	-0.1290337238	-0.0302977175	0.0035307228	-0.0411948828	0.0955098965	0.0876233663	-0.072121355	0.1139472756	-0.0500953598	0.0493902678	-0.0533179202	0.0182044636	-0.0933917048	0.1206662696	-0.1040903261	-0.0384393662	0.0217139216	-0.1528732752	0.0687340989	0.0014001639	0.169182653	0.0163150717	-0.0282587568	-0.1364123965	0.0771803654	0.07393336	-0.041582689	0.2313188086	0.0112530424	-0.0603154321	-0.0383570766	0.0296906616	-0.0159683926	-0.0730872844	-0.0076176762	0.0394929159	-0.0488887159	0.0273828257	-0.0975783847	0.0373027826	0.1071403307	0.0549654578	0.0185925898	0.0160935798	0.085093463	-0.0672954944	-0.1681062033	-0.1200343932	-0.0560271937	-0.0821786965	-0.0132452787	-0.1360685375	0.0098760943	0.0561069536	-0.2009980563	-0.0263419741	0.0767807026	0.1084419991	0.0055140781	-0.0787692341	-0.095780762	0.0326393035	0.0800947384	0.1390379798	0.029767665	0.1169298383	-0.0546835906	0.0326858486	-0.0801857293	-0.0484966277	0.1348154641	-0.0836495897	-0.1235984947	0.0240061521	0.062279882	-0.0822194578	0.0791630098	-0.1018840269	-0.052763193	0.0754437483	0.0913740269	0.0581421877	-0.0360436643	0.1191982863	-0.0560950681	-0.0747067168	-0.0519098241	-0.0368666676	0.0691875648	0.0301585584	0.037965772	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.0199254	0.0372079	0.00138442782241	0.0003970215651599	-0.0174837	0.0139341999999999	0.0001941619296399	0.00030567976569	-0.0179412	0.003241	0.00032188665744	1.0504081000000005e-05	-0.00223401	-0.0005746099999999	4.9908006801e-06	3.301766520999999e-07	0.00027192	0.0	0.0	7.39404864e-08	0.00060985	0.00060985	3.719170225e-07	3.719170225e-07
63549.50673341076	131.51386149806058	4038539806.059819	17295.89576613106	105084.5861140839	14.702983197770664	216.17771491392645	11042770238.768314	61252.90703897423	45.87721243820852	2104.718621100514	3751918620.725218	73666.96762679303	61376.190648699005	0.996858	16.743488	0.08106645	0.0399714	-0.1203751025	-0.0008411373	0.0210712642	-0.1239616175	0.137113699	0.0914586155	-0.0384265192	0.0719934269	0.0001281385	0.1229701548	-0.0514699063	-0.0361329527	-0.025551479	0.081142601	-0.1094306772	0.100153098	-0.0201967495	-0.1261993543	-0.1083523221	-0.0213105205	0.0357162511	0.0580829252	-0.1093601474	0.0210658438	-0.0681920471	0.08390487	-0.1047417372	0.1032440056	0.0858715105	-0.0956257881	0.0236356909	0.0568317907	-0.0009629847	-0.0735420837	0.0055025996	0.1094211372	-0.0201015265	-0.0449488364	-0.0970083348	0.039196657	-0.0293958468	-0.0493364917	0.0157047511	-0.005962246	-0.0282537895	0.0655236972	-0.1075252089	-0.0303769319	-0.003946805	0.1012807124	-0.1012039477	-0.0547414752	-0.0363289228	0.0237720608	0.0540887827	-0.0202829125	0.0205504929	0.1008764528	0.0099294425	-0.113997898	-0.1377613019	0.1178107647	-0.0012693225	0.0327298533	-0.023170254	0.0152833738	0.0958173224	0.0160061266	-0.0467452801	-0.1034719853	0.0596361647	-0.0839530873	-0.086687952	-0.0586338948	-0.0713236045	-0.0281366834	0.0762138399	-0.1733016666	0.0978259747	-0.1289547266	-0.0024886104	-0.0014145818	0.0018931504	-0.003608321	0.010753641	0.0436168236	-0.021326427	-0.0630299951	0.0772972831	-0.0475300439	0.0336635615	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.0248908	0.0049654	2.4655197160000017e-05	0.00061955192464	-0.0440556	-0.0265719	0.00070606586961	0.00194089589136	-0.0059311	0.0120101	3.517794721e-05	0.00014424250201	-0.00260928	-0.00037527	6.808342118399999e-06	1.408275729e-07	0.000566034	0.000294114	8.6503044996e-08	3.20394489156e-07	0.000690847	8.099699999999997e-05	4.77269577409e-07	6.560514008999995e-09
63594.04617614328	44.53944273252273	4044202709.053444	1983.761958923672	105362.9286895334	278.3425754494965	77474.58930785865	11101346742.0357	61359.30805305438	106.40101408015472	11321.17579728528	3764964684.749624	73626.81256147541	61800.82290141213	1.121437	18.835945	0.13269195	0.0756174	-0.0826606108	-0.0204123472	-0.0057873195	-0.0975537516	0.1151809777	0.0878055029	0.0476658945	-0.0168326314	-0.0101248214	0.0052329871	0.0097635608	0.0075787973	0.0456519244	-0.0092256328	0.0001506163	-0.0088364692	-0.0387299848	0.0459497782	0.0930232255	-0.0131467552	0.0462737864	0.0657467852	-0.0345301536	0.0713354897	-0.0399530181	0.0298115736	-0.0167816204	-0.0039704212	0.0166035278	0.0351062734	-0.0429407557	0.0774272666	0.0058899466	-0.0075064711	0.0166050316	-0.0255085614	-0.0273458711	0.0203721361	-0.065516945	0.0529492	-0.0196563167	-0.0849289223	0.0020533715	0.047107857	-0.0427171084	0.0475584127	0.0074357731	-0.0264354353	0.1098236368	-0.0172498442	0.0323418046	0.028148724	-0.0111520435	0.0580401806	-0.0427750571	0.0448972434	-0.0757299453	0.0507320387	0.0174981494	0.0133370433	0.007895713	-0.0850582435	0.0790455798	0.047764271	-0.0271766848	0.0534296276	0.0188779833	0.0251386379	0.0336641443	0.0025206619	0.0197144585	-0.0341272714	0.048990265	0.038715352	-0.0287471472	-0.0257659069	-0.0317126254	-0.0223634215	0.1054323711	-0.0249549638	-0.0256415681	-0.1108848002	-0.0283728286	0.0189670624	-0.0350673045	0.0339001998	0.0834461962	-0.1386590173	0.0518852504	0.0299991799	0.0263287148	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.0249892	9.839999999999848e-05	9.682559999999702e-09	0.0006244601166399	-0.0228637	0.0211919	0.0004490966256099	0.00052274877769	-0.0213159	-0.0153847999999999	0.0004543675928099	0.0002366920710399	-0.00136868	0.0012406	1.8732849424e-06	1.5390883599999995e-06	0.00027192	-0.000294114	8.6503044996e-08	7.39404864e-08	0.000305224	-0.000385623	9.3161690176e-08	1.48705098129e-07
63594.91763200741	0.8714558641295298	4044313548.621807	0.7594353231257455	105622.79397741868	259.8652878852881	67529.96784770368	11156174607.596231	61301.086798199154	-58.221254855227016	3389.7145169172954	3757823242.6403465	73846.0248744877	62019.07753763239	0.988931	16.610344	0.0897514999999999	0.04988	-0.075111811	-0.042382471	-0.0195611947	-0.0435507614	0.0719970443	0.0555274952	0.0408955427	0.0827098988	-0.0445129969	-0.0071792866	0.0243393678	0.0718348824	0.0561930895	0.0318433243	-0.0516421879	0.0323052868	0.0410078485	-0.0770132436	-0.1139021824	0.0870836462	-0.0764409583	0.0832824364	-0.0393924013	-0.0545876013	-0.0587822749	-0.0194295288	-0.002308156	-0.1344445073	0.0990509741	-0.1070248015	-0.0743371019	-0.0242673625	0.0071999251	0.0024105171	-0.0641064045	0.0325384829	-0.0244808983	0.0095299674	-0.036458231	-0.1543633805	-0.0210316707	-0.0495004636	-0.1073754576	-0.0928618164	0.0421307585	-0.0304906779	0.160045502	-0.0336414655	-0.0787400165	0.0030913957	0.1152730732	0.057031751	-0.0389842964	0.1153413819	0.0172765205	0.1206305927	0.0686864328	0.1027210601	-0.0458113409	0.0012321596	0.033736009	-0.0057145571	0.0035918299	-0.0071236487	-0.1248051451	0.1143470137	0.0113650584	-0.0145665796	0.054457251	-0.0509554341	0.0362639593	0.0058529015	-0.0081502267	-0.0328477894	-0.0956406684	0.1101111523	0.0423398134	-0.07673613	-0.0180610841	0.0371390044	-0.0547069252	-0.0433189188	0.1183725055	-0.0782669587	-0.0034450757	0.0495732395	0.0676021396	-0.0593182409	0.0707712243	0.100207754	0.0637072253	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.0175432	-0.007446	5.544291600000002e-05	0.0003077638662399	-0.00565045	0.01721325	0.0002962959755625	3.192758520249999e-05	-0.0502287	-0.0289128	0.00252292230369	0.00083595000384	-0.000759986	0.0006086939999999	5.77578720196e-07	3.705083856359999e-07	0.00027192	0.0	0.0	7.39404864e-08	0.000190329	-0.000114895	3.6225128241e-08	1.3200861025000001e-08
