global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
63013.53742204262	n/a	3970705898.439165	n/a	105054.4947265625	n/a	n/a	11036446862.253347	60782.13569902452	n/a	n/a	3694468020.134631	72440.55362369958	58645.69020960341	n/a	n/a	n/a	n/a	-0.1896279784	0.0817870606	-0.0521773788	0.1707209898	-0.1888176487	-0.0886668721	-0.067541194	0.0073043075	-0.0360111566	0.1275261134	-0.1334965388	0.2352171786	-0.0371480724	-0.1327947774	0.0334621834	-0.009279	0.1000769692	-0.0427953244	0.0234726729	0.0206414313	-0.0027388759	0.2822000364	-0.0423535345	0.0548420096	-0.2531338229	0.0438484616	-0.0020005877	0.0635518944	-0.0113401437	0.0153653367	-0.2321996238	0.1182437079	-0.0770225171	0.0534123152	-0.0974805042	0.0146702995	-0.0432060055	0.0589523968	0.0064329011	-0.0721276618	0.0564072741	-0.1979902017	-0.0299154259	0.1095314896	-0.1794403448	0.0693172382	-0.0486704605	0.1288501219	-0.1827144702	0.1122511571	-0.0799278059	0.1839592006	-0.0149890032	0.027957437	-0.1480680215	0.0780542409	-0.0372479876	0.0318016927	-0.144880321	0.0554993752	-0.0409741583	0.1395956747	0.1203780544	0.1203546593	0.1203156708	0.15674	n/a	n/a	0.0245674275999999	0.245978	n/a	n/a	0.060505176484	0.216605	n/a	0.0469177260249999	n/a	0.0058742	n/a	3.450622564e-05	n/a	-0.000504194	n/a	n/a	2.542115896360001e-07	0.00263089	n/a	6.9215821921e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63197.72764086792	184.1902188253007	3993952778.969321	33926.03671091215	106125.6223460478	1071.1276194853126	1147314.3772242726	11262647718.335962	60876.02912422307	93.89342519854836	8815.975295515396	3705890921.933255	72924.86835422859	59852.39959936421	1.378434	23.832203	0.26457475	0.140905	-0.128305397	0.0936420753	-0.0816989527	0.0518916629	-0.1048771042	-0.0469129235	-0.0646920539	0.0492137267	0.0010814383	0.0613394878	-0.1213782978	0.1128091805	-0.0215294007	-0.1200564656	-0.106834722	0.0279218531	0.0909170146	0.0854971491	0.0208736836	0.037370093	-0.1577624906	0.1148961167	0.1049229359	0.0242781473	-0.1338787269	-0.0462894904	-0.0003673534	-0.1846992871	-0.1515183663	0.1518929854	-0.0088553633	-0.0286842478	0.027163779	0.0010408646	0.1111960243	-0.0540717081	-0.0044333496	-0.059233932	0.0080672339	0.1552108114	-0.0140208235	-0.1161300814	-0.0202163142	0.1304272227	-0.1105438992	0.052663925	-0.0500699646	0.0987051107	-0.1252304585	0.0044634538	-0.1218084836	0.1287156565	-0.0250234159	0.0295679584	-0.046431041	0.0131077183	-0.0067541975	-0.1320154907	-0.0805679957	-0.0381320921	0.1476594686	0.0622650518	0.1203156708	0.1201052059	0.1197547036	0.156695	-4.499999999998949e-05	2.024999999999054e-09	0.024553323025	0.2269	-0.019078	0.000363970084	0.05148361	0.115962	-0.100643	0.0134471854439999	0.010129013449	0.00391473	-0.00195947	1.53251109729e-05	3.839522680900002e-06	-0.000978739	-0.0004745449999999	2.25192957025e-07	9.57930030121e-07	0.00216873	-0.00046216	4.703389812899999e-06	2.135918656000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63094.56996727456	-103.15767359335588	3980924759.355305	10641.50562119335	105764.76760110294	-360.854744944867	130216.146949225	11186186065.715317	60818.95778660221	-57.071337620858685	3257.13757783404	3698945626.248501	72762.87171759519	60169.50671810645	1.233669	21.329317	0.10526605	0.0692688	-0.1442060673	0.132569944	-0.0457741593	0.1289760938	-0.1214911447	-0.0736154686	-0.176359975	0.1115673422	-0.1129579911	0.079298174	-0.1698641342	0.1845633439	-0.0810355729	-0.0890978265	-0.0102348206	-0.0476158182	0.1398745804	-0.0264059152	-0.0589370547	0.0895582105	-0.0272485029	-0.0533255597	-0.0631626591	-0.0329813005	0.0206051092	0.1069587866	-0.0970812061	-0.1072598755	0.0341144016	-0.1279360604	0.0639585148	-0.0906293011	-0.108932994	-0.0587194546	0.0150845588	-0.0023484616	-0.0570056617	-0.0363188549	0.1038301704	0.1252913969	0.0704135784	-0.1354174262	-0.0267633763	0.1778462238	-0.0954214575	0.0972060121	-0.0575450088	0.0396979216	-0.0651067238	0.0768786781	-0.2450524032	0.02843784	-0.0052105912	-0.0028643913	-0.0536769241	0.0264100293	0.0994021626	-0.0781763856	-0.0057486259	0.0469741478	0.0289713067	-0.215684958	0.120190936	0.1196068161	0.1186353847	0.156725	3.0000000000002247e-05	9.000000000001347e-10	0.024562725625	0.242141	0.015241	0.000232288081	0.058632263881	0.125695	0.009733	0.015799233025	9.47312890000001e-05	0.0051853	0.00127057	2.6887336090000003e-05	1.614348124900001e-06	-0.00117331	-0.000194571	3.785787404100006e-08	1.3766563561000002e-06	0.00230883	0.0001401	5.3306959689e-06	1.9628010000000055e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63041.942073168015	-52.62789410654659	3974286460.3566713	2769.695238089881	106206.45255055148	441.6849494485359	195085.5945693557	11279810563.37254	60721.59134366368	-97.36644293853168	9480.224210502349	3687111655.306891	72846.28669264138	59516.86183091168	1.073568	18.561283	0.0979092	0.0506119	-0.1412784635	0.071715397	-0.0210154662	0.1298269995	-0.1011927417	-0.0299357739	-0.0996188764	0.0094883489	-0.1078064375	0.1255130566	-0.0414757331	0.1247700966	-0.1074026361	-0.0346971105	-0.0369366164	-0.0241159271	0.1042165646	0.0077800131	-0.1462537388	0.1945832203	0.137889809	-0.0791928268	-0.1417674476	0.0570582537	-0.0006738059	-0.1077836518	-0.0712382303	-0.0356097982	0.144532028	0.0058554702	0.0259224658	-0.0641255882	-0.0373399767	-0.0366569731	-0.0051420431	-0.0928491302	-0.0578327995	-0.1370136783	-0.0084733805	0.0569767063	0.1182799435	-0.1095927085	-0.0640104639	0.1178465107	-0.0992974686	0.0330778735	-0.0482106148	0.0927382396	-0.1022769229	0.1778860811	-0.0707510975	0.1297851396	-0.0249410316	0.048027866	0.1150856873	-0.0455381288	-0.0123312396	0.1127616479	0.0877567528	0.1320303508	0.0657456669	-0.1203779646	0.1200039147	0.1188605229	0.1169629329	0.166671	0.009946	9.89229160000002e-05	0.027779222241	0.25312	0.010979	0.000120538441	0.0640697344	0.0856824999999999	-0.0400125000000001	0.0073414908062499	0.00160100015625	0.00549391	0.0003086099999999	3.0183047088100003e-05	9.524013209999998e-08	-0.0008592559999999	0.0003140540000001	9.862991491606289e-08	7.383208735358282e-07	0.0024256	0.0001167699999999	5.88353536e-06	1.3635232899999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63317.498882028805	275.5568088607906	4009105664.675719	75931.5549095423	105872.46641199448	-333.9861385569966	111546.74074821331	11208979144.1589	60749.55338181975	27.962038156074414	781.8755778417614	3690508236.090568	72554.28005628414	59709.03134694119	1.194487	20.651882	0.17568475	0.0845471	-0.1415506557	0.1350177148	-0.024228836	0.054306853	-0.1239158202	-0.0905515531	-0.078169022	-0.0533983456	0.0846403001	0.0943293155	-0.0097443385	0.1023454448	-0.1526393223	-0.0868224118	-0.0304770148	-0.1099540379	-0.0272109575	-0.0953219653	0.1183842359	0.0683926647	0.1055486541	0.0307560367	-0.0383079095	-0.1105918695	0.049560071	-0.0112075275	-0.133909827	0.0084885382	0.0620266815	-0.022516667	-0.0726355909	-0.095101128	-0.0182810389	0.001600562	0.1130863488	0.0543278943	0.0583880392	0.1784009884	-0.0733271412	0.0042380937	-0.1309225903	-0.159124268	-0.0197373098	0.0702624529	-0.0545166213	-0.053395616	-0.093760386	0.1802403611	-0.0359180883	0.1505689266	0.0128997996	0.0350564635	0.0972404525	0.0033128371	0.0251918269	0.0390427635	0.1305335437	0.037938782	-0.1015404663	0.0913326727	-0.0035642362	0.100621419	0.1197547036	0.1178678731	0.1147451459	0.15682	-0.009851	9.704220100000052e-05	0.0245925123999999	0.231342	-0.021778	0.000474281284	0.0535191209639999	0.0159923	-0.0696901999999999	0.00025575365929	0.0048567239760399	0.00490952	-0.00058439	2.41033866304e-05	3.415116721000007e-07	-0.000404485	0.0004547709999999	2.0681666244090906e-07	1.63608115225e-07	0.00287375	0.00044815	8.2584390625e-06	2.008384225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63761.04939950961	443.55051748080587	4065471420.526705	196737.06155749067	107177.0042365579	1304.53782456342	1701818.9357166607	11486910237.12315	60857.53211325967	107.97873143992184	11659.406443374764	3703639214.916432	73391.05131974012	61685.2538937876	1.857473	32.114475	0.2816401999999999	0.162211	0.011559345	0.0826350374	0.0051702906	-0.1662145249	-0.0098043929	-0.0174650182	-0.0507935288	-0.2013541573	0.235723466	0.0372620095	-0.023821584	-0.1524929964	-0.1780870634	-0.0402276327	-0.0344467498	-0.204454218	0.0560185915	-0.0456196178	-0.0339436693	0.0462454789	-0.1443549706	-0.1141704299	-0.0475857866	0.0093570083	-0.0163493797	-0.0660773259	0.0570809049	0.0372688905	0.0631055793	-0.2832476189	-0.0499233447	-0.102486805	0.0722035742	0.046581598	-0.0662514785	0.031809065	0.1222600057	0.05825243	-0.1274897872	-0.1032043505	-0.0012570806	-0.0202514581	-0.0063018908	-0.0188966946	0.1060731072	-0.1777745571	-0.1098292917	0.2546882135	0.0566373732	-0.0736649944	-0.077193782	0.1294528072	-0.0856727082	-0.0727205697	0.1207013524	-0.1582313224	-0.0184890839	0.074445228	0.29038466	-0.1726673594	-0.0125293246	0.1733560042	0.1194434321	0.1166309242	0.111992364	0.159232	0.002412	5.817744000000122e-06	0.025354829824	0.200862	-0.0304799999999999	0.0009290303999999	0.040345543044	-0.123246	-0.1392382999999999	0.015189576516	0.0193873041868899	0.00322289	-0.0016866299999999	1.03870199521e-05	2.844720756899999e-06	-0.000160377	0.000244108	5.9588715664e-08	2.5720782129000004e-08	0.00261429	-0.00025946	6.8345122041e-06	6.73194916e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63963.58636298537	202.53696347575897	4091340380.415088	41021.22157398092	107595.48030215992	418.4760656020226	175122.2174817483	11576787381.452484	61165.450778012775	307.91866475310235	94813.90410333344	3741212368.877504	73560.17979921473	64959.96123986663	1.751128	30.275841	0.14547595	0.0948874	0.1514766114	0.0891785152	0.1687594054	-0.1120018609	0.0634400042	0.1067182942	0.0241783477	0.1039991908	0.0731530983	-0.1516590083	-0.1902098602	-0.0355751377	0.0246220038	0.2231684557	0.0049309837	-0.2044307827	0.0540445786	0.1508700264	0.1033142216	0.1246523748	0.0261624851	-0.0660320555	0.0127811405	0.0259087382	0.1229018516	-0.0272387378	0.1390947609	-0.0556145776	-0.0310041071	0.0121508096	0.0157714554	0.0724860804	0.1744955178	0.0508935295	-0.0434392445	0.0040568507	-0.2082693434	-0.1369571258	-0.0083423138	0.0764683992	0.0112726911	0.0288262139	0.0709382622	-0.053726473	0.2794536407	0.1646471145	0.0319464171	0.075482782	-0.0736525767	-0.0790717901	-0.1229731832	-0.0495576107	-0.1508887541	-0.0399691745	0.0956581956	0.0119281904	-0.0398937529	-0.2310343471	0.2427798466	0.0857566325	0.0120803849	-0.0807621747	0.1190702613	0.1151522399	0.1087174221	0.156825	-0.002407	5.793649000000097e-06	0.0245940806249999	0.111851	-0.089011	0.007922958121	0.012510646201	-0.118571	0.0046749999999999	0.0140590820409999	2.1855624999999983e-05	0.0029631	-0.0002597899999999	8.779961610000002e-06	6.749084409999987e-08	0.000274882	0.000435259	1.8945039708100002e-07	7.5560113924e-08	0.0029069	0.00029261	8.45006761e-06	8.56206121e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63941.57582473755	-22.010538247821387	4088525118.950661	484.4637939588082	109355.48093118108	1760.0006290211604	3097602.2141548805	11958621209.689907	60881.35952607044	-284.0912519423364	80707.83943016405	3706539937.742648	74004.3013649281	66365.7895500662	1.673454	28.932901	0.20474535	0.0969765	0.1911192113	0.1496440105	0.1658877824	-0.0220095133	0.217590354	0.0657770771	-0.1488159901	-0.032854289	0.0112394736	-0.0747163645	0.1773411225	-0.1117862691	-0.1584002722	-0.0814012467	-0.0634876278	-0.0985274319	0.0154927879	0.0786273607	-0.0874682911	0.0771625439	-0.0235063986	0.0554498023	0.0330481498	0.0867663175	0.1062157954	0.011919234	-0.0720550792	0.1216212271	-0.1610010623	0.0083268605	-0.0771621496	-0.0330121897	0.0974914025	-0.0214759046	0.0711168698	0.1991790345	-0.0142503047	0.0044343092	0.0010977649	-0.0425373807	-0.0274793599	0.1724416092	0.0618810593	0.137407449	0.102286507	-0.0901477839	-0.0466015599	0.0024756103	0.176019245	0.179910956	0.0868566647	0.1046913319	-0.0243816544	-0.1791002698	-0.0149577776	-0.109953941	-0.0059848927	-0.0802524544	-0.0469537058	0.1265491081	-0.0317876149	-0.1380310231	0.1186353847	0.1134348849	0.1049355893	0.214691	0.057866	0.003348473956	0.046092225481	0.137894	0.0260429999999999	0.0006782378489999	0.019014755236	-0.151989	-0.033418	0.023100656121	0.001116762724	0.00293036	-3.2740000000000286e-05	8.5870097296e-06	1.0719076000000187e-09	0.000971899	0.000697017	4.858326982890001e-07	9.44587666201e-07	0.00392551	0.00101861	1.54096287601e-05	1.0375663321000002e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63844.697129124055	-96.87869561349362	4076145351.5095816	9385.481663771949	108631.54424402572	-723.9366871553648	524084.3270094845	11800812404.841717	60983.57263790573	102.21311183529178	10447.520231053866	3718996131.682725	74002.22450268116	64541.83810759349	1.551557	26.825392	0.18751895	0.0983015	0.1507478823	0.0670262251	0.1234863381	0.0502741993	0.1401488387	-0.0060482976	-0.125455826	-0.0212988176	0.0069734871	-0.1582382618	0.103872961	-0.0631690231	-0.0631481614	-0.121382211	0.0953482949	0.0388113231	0.1439022612	-0.0959213142	0.0199641203	0.1092867773	-0.1305187717	0.0383912846	0.0618074204	-0.0108900313	0.1597188386	0.1016764852	0.0270079467	0.0735468689	0.0530610851	0.0157484252	0.1468124994	0.0884004307	-0.0294777145	0.0885172892	-0.0933152556	0.0236608999	0.1547757658	0.1553798964	-0.0206295444	0.0350412289	0.0183004934	0.1233641121	0.0979199805	0.1339928689	-0.0086607654	-0.0202372482	-0.1496452792	-0.0986716541	0.1857193323	0.0019091099	0.0127647907	-0.0306679687	0.0527995968	-0.1979855876	-0.1778065801	-0.1197157057	0.1088166412	-0.144938048	-0.0693382468	-0.0847871311	-0.0369768393	0.147549278	0.1181390277	0.1114824189	0.1006644984	0.211199	-0.0034919999999999	1.2194063999999968e-05	0.044605017601	0.0737055999999999	-0.0641884	0.00412015069456	0.0054325154713599	-0.117477	0.034512	0.013800845529	0.001191078144	0.00196111	-0.00096925	3.845952432099999e-06	9.394455625e-07	0.00131131	0.0003394109999999	1.1519982692099998e-07	1.7195339161e-06	0.00352764	-0.00039787	1.2444243969599998e-05	1.5830053690000021e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63880.328164563056	35.6310354390007	4080696326.412268	1269.5706864553235	109094.14646139706	462.6022173713427	214000.811516883	11901532792.140753	60865.40153444406	-118.17110346166736	13964.409693348094	3704597103.9491057	73658.35505452684	65984.50231678216	1.539457	26.616196	0.2262531	0.103378	0.2115084747	0.0829801206	-0.052610509	0.0784558506	0.1542746962	0.042440066	-0.0458916888	0.1482625562	-0.0046368432	-0.0417129545	0.0999829572	-0.0514716867	-0.1675166916	-0.0546386283	0.0929621886	0.0205668348	-0.0984812208	0.1130951777	0.1172560276	0.0358617418	0.1522993538	0.1165901074	0.190786869	-0.0010145136	0.1663574669	-0.0140389445	-0.0476984102	-0.1735648538	0.1035637774	0.0599747543	0.0372090895	0.0402791545	0.0383495334	-0.1083934968	0.0044503082	-0.0447308555	0.0046036346	0.1392673401	-0.0240295647	-0.1318103045	-0.022190336	0.0621177244	0.1020646017	0.0505856216	0.07910024	0.0179723654	0.0054086906	-0.0550213971	0.1580508346	0.1290328883	0.1221416731	-0.0177717619	0.2248939071	0.0593405997	0.1356278151	0.1693485354	-0.0101588768	-0.1424088415	0.0992815973	0.0595968637	0.0590175062	0.2244282413	0.1175814474	0.1092988885	0.0959240631	0.145426	-0.065773	0.0043260875289999	0.021148721476	0.0607646	-0.0129409999999998	0.0001674694809999	0.00369233661316	-0.173452	-0.055975	0.0300855963039999	0.0031332006249999	0.00132665	-0.0006344599999999	1.7600002225e-06	4.025394915999999e-07	0.000179628	-0.001131682	1.280704149124e-06	3.2266218384e-08	0.0034625	-6.513999999999999e-05	1.1988906249999998e-05	4.243219599999998e-09	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
