global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
63024.37304381979	n/a	3972071597.5665584	n/a	105728.3438648897	n/a	n/a	11178482696.41236	60608.35302734375	n/a	n/a	3673372456.687128	72826.47111227766	62360.79606590334	n/a	n/a	n/a	n/a	-0.0292419977	0.0242819166	-0.1304962214	-0.0937910964	0.0622366439	-0.0641912664	0.1398392565	-0.0444747042	0.0499612238	0.2836183098	-0.0242050053	0.0123615826	-0.0747961643	0.1264058195	-0.1181717519	0.0105859369	-0.0800535348	0.073030223	-0.04837287	0.1524871932	-0.1422786912	0.0771375983	-0.0866543895	0.0066687906	-0.0234256968	0.0843137679	-0.065472618	0.0586748109	-0.1558848161	0.1305048386	-0.0970067973	0.0781956214	-0.0559828886	0.0201594542	-0.1244771695	0.1008135145	-0.0298122051	0.1236985867	-0.1012032937	0.0925447451	-0.0879294607	0.0201763121	-0.0113358458	0.0495392541	-0.0679292045	0.0490469391	-0.1066482738	0.0930617164	-0.0396861869	0.129672756	-0.0359603127	0.0166146958	0.0440155947	-0.0636280631	-0.1512803916	-0.089611729	-0.0306953319	0.0280699638	-0.0055440837	0.0107679283	-0.218506007	0.1052682896	-0.0929262357	-0.0637625502	0.0105284652	-0.1200778523	0.1326691192	-0.0855269536	0.1510666546	-0.0039647252	0.0366687139	-0.0361248202	0.0574015107	-0.0419296239	0.0096850217	-0.0070616556	0.1128062514	-0.0729628876	0.1380961093	-0.1269654789	0.1225293771	-0.0662379245	0.0242741917	-0.0717223235	0.0299343014	-0.1289253949	0.0092709515	-0.0655886281	0.0811219654	-0.0153699092	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0192998	n/a	n/a	0.0003724822800399	-0.0254056	n/a	n/a	0.00064544451136	1.50122e-05	n/a	2.2536614884e-10	n/a	0.000219251	n/a	4.8071001001e-08	n/a	-0.000325502	n/a	n/a	1.0595155200399999e-07	-0.000756948	n/a	5.72970274704e-07	n/a	0.0	0.0
63099.25628043342	74.88323661363393	3981516143.143817	5607.499125733485	105783.72253561582	55.37867072611698	3066.797171391686	11190195953.492151	60605.47231778232	-2.8807095614320133	8.298487577325822	3673023274.861479	72507.63929911375	61844.76715748005	1.187579	18.224491	0.0563997877999999	0.0275898	0.0038712156	-0.0193722675	-0.112291764	-0.138153514	-0.0295829897	-0.0371588638	0.0487974724	0.0841143602	0.1199382449	0.1220861107	-0.1162361964	0.1373373735	-0.0451336549	0.1701120608	-0.0849780285	0.0049228612	-0.0032310922	-0.0394026389	0.0936357728	0.1047993809	0.0648861725	-0.0034790766	0.1158602148	-0.11503504	-0.0147962128	-0.0151463878	-0.0562290351	-0.1054721996	0.0490215287	-0.0106604938	0.0164403664	0.1178572393	0.0320935538	0.0619117062	-0.0627094517	-0.0036245897	-0.0985519779	0.0363541815	0.0431801413	0.038224112	0.091549688	0.0824101859	-0.053666575	0.060952849	-0.0377731764	-0.0138350599	-0.1860504974	0.0115614203	0.0515830524	0.0689958002	0.004258292	-0.136501911	0.0649382335	-0.15421814	-0.0081322196	-0.0580658945	-0.1554385176	-0.092834048	5.53062e-05	-0.0208426591	-0.1654111009	-0.015346271	0.0173598051	0.0305510813	0.0058009535	-0.063731359	-0.0639872937	0.0608620769	0.022702447	-0.1447845046	-0.0602968417	0.0553862394	0.1807922829	-0.0231870426	-0.0438321905	-0.0386209537	-0.0157935266	0.0110988112	0.0130916206	0.1419555615	-0.0121581066	-0.114208925	0.0278976496	0.0157759725	-0.040397657	-0.04890661	0.021841033	-0.0795896712	0.1549094428	-0.0819602247	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.0165741	0.0027256999999999	7.429440489999987e-06	0.00027470079081	-0.0144769	0.0109287	0.00011943648369	0.0002095806336099	0.0212848	0.0212697878	0.00045304271104	0.000452403873057	0.00028707	6.7819e-05	8.24091849e-08	4.599416760999999e-09	-0.000470785	-0.000145283	2.1107150089000005e-08	2.21638516225e-07	-0.000540538	0.00021641	2.92181329444e-07	4.68332881e-08	0.0	0.0
63140.17455294823	40.91827251480572	3986681642.5767713	1674.3050255959054	106603.69849494484	819.9759593290219	672360.5738775497	11364348532.801104	60600.50896107067	-4.963356711647066	24.634909847051976	3672421686.3408074	72790.11783210844	63165.37402079704	1.207025	18.522907	0.07217838	0.0405757	0.048256028	0.0237830305	-0.0426764213	-0.1439389844	0.1232744177	0.0703837514	0.0305742888	0.0668717465	0.0453738816	0.0766792052	-0.0920477717	-0.0648257502	-0.0214297432	0.0721330129	0.0723493907	-0.1870882213	0.0195430992	-0.0304781691	0.0311293414	-0.1172267173	-0.0534648635	0.0627425391	0.0318415328	0.0153821037	0.0345972525	-0.1339570895	-0.0775347883	-0.0151318393	0.0539013027	0.0203416454	0.1216548162	-0.0721409457	-0.1855167519	0.0042369215	0.0566233359	0.0717936741	0.0849580748	0.2058640449	0.0235542302	-0.0714337074	-0.0127234738	-0.0730777048	0.1287265613	0.1593193341	0.0474343252	0.1190432943	0.0356075049	-0.038114688	0.0220584101	0.0491692772	0.0865293764	-0.013661339	-0.0442462325	0.0625298574	-0.0341973196	0.0776886938	-0.0868443512	0.0003806459	-0.0429300223	0.1393215197	-0.0042555916	0.035411997	-0.1346323439	0.0602722451	-0.2319727184	0.0373934495	-0.1015551918	-0.0575679689	0.0616856738	-0.0291687896	0.0235066867	0.0668894109	-0.0717659037	-0.2188170318	-0.0394255827	0.0240673906	-0.0680560785	-0.0774049261	-0.0244645828	-0.0212432048	-0.105806535	-0.0261292458	0.0507598216	0.0146733148	-0.0987034027	0.0084262895	-0.0300248127	0.1069743549	-0.0395950785	-0.0638793706	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.00407263	0.01250147	0.0001562867521609	1.6586315116899998e-05	0.00945171	0.02392861	0.0005725783765321	8.933482192410001e-05	0.0212647	-2.009999999999859e-05	0.00045218746609	4.040099999999433e-10	-0.000320316	-0.000607386	1.0260233985600003e-07	3.6891775299600004e-07	-0.000470785	0.0	0.0	2.21638516225e-07	-0.00043336	0.000107178	1.878008896e-07	1.1487123684000008e-08	0.0	0.0
63142.52890761275	2.354354664523271	3986978956.848712	5.542985886362484	105889.53405618106	-714.1644387637789	510030.8455947833	11212593422.635128	60663.25328480114	62.74432373046875	3936.850160393864	3680030299.095936	72823.3759205935	62613.017186728175	1.199152	18.402092	0.03466588	0.0152269	0.0266693356	-0.0693560651	-0.0324213712	-0.1386627563	0.0302928853	-0.0584397714	-0.0182757208	0.0331631556	-0.0505467982	0.0937057582	0.1120017618	-0.0085613195	-0.1159128003	0.025511232	-0.1299104179	-0.0545223959	-0.0267646007	-0.0394966898	-0.0701797104	0.0086867517	-0.0997358024	0.0051394803	-0.166070306	-0.0046109551	-0.0108993597	0.0175568441	-0.0746685205	0.0126594843	-0.0140807001	0.0774366561	0.0136316505	0.0042596028	-0.0334720308	0.0553192659	-0.0036859243	0.0693302038	0.0451983789	0.0569823279	0.0044003511	-0.0401528753	-0.039375037	-0.0185757594	0.0199553565	0.0567802848	0.0109645116	0.0255144016	0.1249085781	0.0150209508	-0.0603275076	-0.0136953644	-0.0496656307	-0.01560435	-0.057373918	-0.0305641391	-0.0585597171	-0.0708654474	-0.0163534525	0.1720545361	-0.0450252651	0.0237588723	-0.0537921542	0.1616260055	-0.0868639768	-0.0324071668	0.0069581685	0.0943948189	-0.0304387107	0.0288276416	0.1206164931	0.1057941971	0.0354978388	-0.01612822	-0.0542466203	-0.0601047112	0.0443340453	-0.0493471638	0.0082830725	-0.1184064541	0.0088203154	-0.0508735405	-0.0194986461	-0.0402612544	-0.044020823	0.0227817499	-0.0057682753	0.0777215434	0.0083060946	0.031632499	0.0060223256	0.0395106145	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.00228959	0.00636222	4.04778433284e-05	5.242222368100001e-06	0.00101935	-0.00843236	7.11046951696e-05	1.0390744225e-06	0.0262625	0.0049978	0.00068971890625	2.497800484e-05	-0.000130024	0.000190292	1.6906240575999996e-08	3.621104526400001e-08	-0.000470785	0.0	0.0	2.21638516225e-07	-0.000540538	-0.000107178	2.92181329444e-07	1.1487123684000008e-08	0.0	0.0
63336.93843567895	194.40952806620044	4011567770.404986	37795.06460292277	105885.80366498162	-3.7303911994386	13.915818500848957	11211803417.779036	60634.79218084162	-28.46110395951837	810.0344385945122	3676578022.813852	72616.76748902493	62813.45978270672	1.301235	19.968647	0.033113907	0.0192035	-0.0511174355	-0.0889150165	0.0918442997	-0.052251893	-0.0097941299	-0.1244004229	-0.1039525572	0.0442475138	-0.0569196885	0.071411661	-0.0794356437	0.0043464009	0.0391814796	-0.0602058428	-0.1322571751	-0.0258602831	-0.1419532218	-0.0099182504	-0.1383915046	-0.1017269025	0.0081053015	0.0302335353	-0.0110336225	0.1320704807	-0.0183303027	0.0514042709	-0.0222602478	-0.0895076866	0.1307776256	0.063762315	-0.1205985254	0.0202358784	0.0782711241	0.1029984501	-0.0004679008	0.0118037333	0.0720615756	-0.0713769779	-0.0485917516	0.0739938194	-0.1327853609	-0.0621290813	-0.1266694381	0.0137770894	-0.0012706129	0.0955568342	-0.0695946864	-0.0247120568	0.011536012	0.0906739313	-0.0024210614	0.0538701919	0.0266398873	0.0664264991	0.0880496937	-0.146163382	0.0203835265	0.0193736437	-0.0804125408	0.0709364919	-0.0514290493	0.1769030228	0.0759391187	-0.0272051168	0.0531368918	0.1438570801	0.1193484682	-0.0721755173	0.0291123125	0.0868881616	0.0613632023	-0.0283625223	-0.0670388706	-0.0573790861	-0.0035678248	0.0207487297	-0.0368912645	0.0308284532	0.0311929392	0.0782850315	-0.0049089183	0.0755501475	0.008171891	-0.0099460643	-0.1677882669	-0.098603121	-0.078216281	0.1277721968	0.0873099735	-0.0349944961	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.00229598	6.389999999999781e-06	4.0832099999997195e-11	5.2715241604e-06	-0.000574187	-0.001593537	2.539360170369e-06	3.29690710969e-07	0.0212567	-0.0050058	0.00045184729489	2.505803364000001e-05	-7.21654e-05	5.785859999999999e-05	5.20784495716e-09	3.3476175939599993e-09	-0.000325422	0.0001453629999999	2.113040176899999e-08	1.0589947808400001e-07	-0.000213596	0.000326942	4.5623251216e-08	1.0689107136400001e-07	0.0	0.0
63304.71265177764	-32.22578390131093	4007486643.924136	1038.5011480539908	106208.0045726103	322.20090762867767	103813.42487674368	11280140235.29561	60505.22403231534	-129.56814852628304	16787.90511252894	3660882135.20067	72467.44123705637	63143.17572905021	1.241243	19.048014	0.076614757	0.0367333	-0.0792236286	-0.026299693	0.1257016383	0.0759882704	0.0400488923	-0.0536107717	-0.0783484468	-0.0001939095	-0.0681442847	-0.0226655922	-0.1440652738	-0.130616873	-0.0109291878	-0.1113577833	0.0111146613	-0.0398370668	-0.0894335317	0.0973885505	-0.0068353537	0.0719033707	0.0452930379	0.125704714	0.0775214808	0.0325729748	-0.0478484914	0.0160218828	0.0142161308	0.0506422958	-0.0195826977	-0.0143891965	0.1217701088	0.0130439174	0.061258193	0.2012791561	-0.0178464271	-0.0117168463	0.0332786156	0.0570766469	-0.0626542555	0.0228633096	-0.0725051261	0.0531225922	0.0379424419	-0.1117756038	-0.0109152247	-0.0816912983	-0.1105973067	0.0102539754	-0.113146736	-0.0887283179	0.0344295284	-0.0332708604	-0.095196944	0.0383321152	0.102958043	-0.0531951755	0.0763243872	-0.0882868107	-0.0629475776	0.1266570763	0.0626550548	0.0049716534	0.0192539882	0.0201685698	-0.0141479888	-0.1521369102	0.0606551137	-0.0512556922	0.0199025333	-0.0032653064	0.0289017913	-0.05349051	0.0356621907	-0.0119801491	-0.2131141644	-0.0654954662	-0.021006301	-0.0228334694	0.0310185055	0.0349440032	-0.1261637477	0.009908598	0.1721733824	0.0581315831	0.0360149517	0.0257239353	-0.1506399884	0.0611059538	0.0359624296	-0.0356128864	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.00228959	-6.389999999999781e-06	4.0832099999997195e-11	5.242222368100001e-06	0.0261457	0.026719887	0.0007139523612927	0.00068359762849	0.0121118	-0.0091449	0.00014669569924	8.362919600999999e-05	-0.000414732	-0.0003425666	1.7200263182400002e-07	1.1735187543556005e-07	-0.000470785	-0.0001453629999999	2.113040176899999e-08	2.21638516225e-07	-0.000540538	-0.000326942	2.92181329444e-07	1.0689107136400001e-07	0.0	0.0
63223.84457283183	-80.86807894580852	3997254522.569597	6539.64619238552	106458.41701803768	250.41244542738423	62706.39282492268	11333394553.986416	60520.48408092152	15.260048606178316	232.86908346292475	3662728993.389075	72683.05783398695	63467.91864389429	1.128156	17.31258	0.04935255	0.0360597	-0.0769739144	-0.0310074904	0.112270324	0.0675272235	0.1385563917	0.0059868191	-0.0101441137	0.0020264446	-0.150999519	-0.0302112982	-0.0735472872	-0.0584517431	0.0707460774	-0.0096955624	0.0726397999	-0.0410147969	-0.0069868838	0.0648660211	-0.1056447508	-0.0596824859	0.0091509476	0.0772134607	0.0209554036	-0.055951221	0.0242113393	0.1514672926	0.0700829387	-0.1053160035	-0.0454937807	0.0494229336	-0.0186988769	-0.1790147422	0.1100924743	-0.0254353465	0.0397410243	0.0564601683	0.1378426518	0.0261681392	0.0730234819	-0.0635594376	0.1153273587	-0.0881655076	-0.0204508737	-0.1430352878	0.0282198078	0.0472320388	-0.0118220236	-0.0351296456	0.0088065899	0.0544275398	-0.0747521732	0.0101660825	-0.0461108991	0.1010223314	0.0097213267	0.0079200623	0.032620664	-0.0417041062	-0.1010596854	0.1358988196	0.075927606	-0.0792301757	0.0024816695	0.0906090913	0.1094075861	0.0617554468	-0.0071370889	0.0307785288	-0.0088357391	0.0268327192	-0.1102566538	-0.0261438899	-0.1012876738	0.0263505666	0.0294920999	0.0571925034	0.0751223323	-0.0751864984	0.0924582214	-0.0470008377	-0.1038549992	-0.056344172	0.0299192563	0.0991138213	-0.0100771912	-0.001473093	-9.54767e-05	0.0753219762	-0.0301038987	-0.0232471617	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.00230249	1.2899999999999716e-05	1.6640999999999268e-10	5.3014602001e-06	0.0219526	-0.0041931	1.7582087610000013e-05	0.00048191664676	0.046051	0.0339392	0.002120694601	0.00115186929664	-0.000414732	0.0	1.7200263182400002e-07	0.0	-0.000470785	0.0	0.0	2.21638516225e-07	-0.000316391	0.000224147	1.0010326488100001e-07	5.024187760900001e-08	0.0	0.0
63137.79473505368	-86.04983777815505	3986381124.005772	7404.574581646801	106016.7273581112	-441.68965992648737	195089.75568597607	11239546479.724085	60467.75899436257	-52.725086558944895	2779.934752648232	3656349877.800316	72649.23722234232	62972.635254109366	1.184171	18.172194	0.12576082	0.0810517999999999	-0.1052728055	-0.0443992369	0.0729164004	0.1091314923	0.0020509748	-0.0697598762	0.0262593264	-0.0858536499	-0.0585432953	-0.1516894631	0.004583819	0.0180764961	0.0993423631	-0.0627866069	0.0705008852	0.0753048714	-0.111500546	0.027932348	-0.0580179701	-0.0574379252	0.02789608	0.1072249561	-0.0721098247	-0.0708603465	-0.0437728014	0.031992671	-0.0526790368	0.0196709712	0.139296983	-0.0761511733	0.0271820807	-0.0221669175	0.06686754	-0.0091818311	-0.0335548337	0.0417211751	0.2125445963	0.0491847357	0.0022848671	-0.1187052798	-0.0009232097	-0.1263777245	0.119293207	0.141587491	0.1108770768	-0.0480334338	0.0623398383	0.0170544238	-0.0554534347	-0.0388285546	-0.0584937586	-0.1191685052	0.0136777318	-0.0499550217	-0.0498851912	-0.0398293763	0.1715116955	-0.0088782604	0.008223409	-0.0321839968	0.076910235	-0.0501653509	0.0763472641	0.0057896072	0.023511466	0.1450963709	-0.0631688218	-0.0400749079	0.0407920465	0.0426241984	-0.0647035724	-0.0448905791	-0.0644814553	-0.0132968518	0.0451576769	-0.1236124047	-0.0803194928	-0.1490974219	-0.0859235739	0.0350138318	0.081699328	-0.0812622033	0.0433963768	-0.1220603581	0.0252488664	0.0625488404	-0.1522534063	0.0028068754	0.0684321107	0.0111887494	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.00223722	-6.527000000000008e-05	4.260172900000011e-09	5.0051533284e-06	-0.0195973	-0.0415499	0.00172639419001	0.00038405416729	0.0422708	-0.0037802	0.0017868205326399	1.4289912040000033e-05	-0.00172133	-0.001306598	2.9629769689e-06	1.7071983336039998e-06	-0.000279053	0.0001917319999999	3.676115982399999e-08	7.787057680900001e-08	-0.000207412	0.000108979	4.3019737744e-08	1.1876422441000003e-08	0.0	0.0
63223.3899228007	85.59518774702155	3997197033.330497	7326.536165447869	105888.87869370404	-127.84866440715268	16345.280990692749	11212454631.00997	60541.94667191939	74.1876775568162	5503.81150127413	3665327306.825531	72546.07688917882	63160.60500342041	1.230577	18.884331	0.1362492299999999	0.0850665	-0.1273872333	0.0099067328	0.035281457	0.0600160112	-0.063652728	-0.0759149455	-0.0210672272	-0.0622044892	0.000967505	-0.1332700118	-0.05847272	-0.0210079674	-0.0265857465	-0.0401064141	0.0414974992	0.0190629674	-0.0963715341	0.0243800004	-0.0218184819	-0.043737345	0.1452359968	-0.0626961674	-0.009269196	-0.1068799576	0.1787814393	-0.0779923882	0.0001440144	0.1040934384	-0.0035002773	0.100683369	-0.1282299729	0.035427542	0.0846515614	0.0143674079	-0.0686421736	-0.103399991	-0.0241302685	-0.0065385416	0.0209262094	0.0328755423	-0.0716567487	0.0565216436	-0.0488283388	0.0856096528	-0.0616493095	0.0415633901	0.0495485555	-0.0626418057	-0.079637223	-0.0483316455	0.0439207028	0.119086297	-0.0661522575	-0.0257892259	0.0206917715	-0.05613534	0.1258570137	-0.0954818062	-0.0231600502	-0.0157749099	0.0636560977	0.064241947	0.0635940734	-0.114392777	-0.0501549785	0.0311314473	-0.0936689293	-0.0198874316	-0.0943364334	-0.0151631478	0.0525684824	0.0589452016	0.0586261975	-0.0351593232	0.0745839438	0.0235415412	0.1515663419	0.1369586239	0.0517241323	0.0309857527	0.0075973362	-0.0775459272	-0.0226318662	-0.0617285409	0.0071637357	-0.0666303375	-0.060377242	0.0646945985	-0.029124663	0.0464510774	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.00444811	-0.00668533	4.46936372089e-05	1.97856825721e-05	0.00332499	0.02292229	0.0005254313788441	1.1055558500099998e-05	0.00498164	-0.0372891599999999	2.48167370896e-05	0.0013904814535055	-0.000402356	0.001318974	1.61890350736e-07	1.7396924126760003e-06	-0.000309916	-3.086299999999995e-05	9.52524768999997e-10	9.604792705599998e-08	-0.000244624	-3.721199999999998e-05	5.9840901376e-08	1.3847329439999984e-09	0.0	0.0
63332.84173887016	109.45181606945698	4011048842.7207737	11979.700040902242	105780.1324017693	-108.7462919347454	11825.75600955687	11189436410.935844	60707.38703502308	165.4403631036912	27370.513743881187	3685386840.620088	72541.3348046103	63210.052499679085	1.265334	19.4177	0.054706635	0.0249913	-0.0756424907	0.0763667563	0.0019301999	-0.0785996313	-0.0630327437	-0.0700786558	0.003281045	0.0782432267	0.0653388476	-0.0402714652	-0.0911675313	0.10827619	-0.0664358797	0.1204720281	-0.122086622	-0.0816621647	0.0863772118	0.0454276642	0.0189955018	-0.0790159306	-0.0140836987	0.0324687229	0.1015809189	-0.0362169546	-0.009268207	0.0349302769	0.0862189797	0.022083475	-0.0495146207	-0.0181388959	-0.0073061704	-0.0118162042	-0.0324722596	-0.1730527	0.1028976126	-0.0509639933	0.0254210417	-0.0244433733	-0.0096832753	0.003698546	0.0968371879	-0.0813042908	-0.0412621976	-0.0017365443	0.0488580181	-0.0390219464	0.0256648643	0.0197225115	-0.1189671972	-0.0038643454	-0.018718062	0.0487640071	0.0787922341	-0.0980025699	0.0459930585	-0.0941088608	-0.0994043859	-0.0905863376	-0.072205792	-0.0219905122	-0.1220311151	-0.0253202398	-0.1233613209	-0.0530615089	-0.0249265786	-0.0035301797	-0.0376428348	0.0280240909	-0.0247443143	-0.1504938767	-0.0219095561	0.0226627244	-0.0735384266	0.1270107912	0.045067244	0.0601802879	-0.048635313	0.0520700083	-0.1290104772	-0.0880592136	0.0393802807	0.004407107	0.0295185966	-0.0447344916	0.0713506433	0.0806870657	0.0110862131	0.0195495969	-0.1003899921	-0.0025090301	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.00728127	0.01172938	0.0001375783551844	5.30168928129e-05	-0.00459813	-0.0079231199999999	6.277583053439998e-05	2.11427994969e-05	0.0170928	0.01211116	0.0002921638118399	0.0001466801965455	-4.82035e-05	0.0003541525	2.32357741225e-09	1.2542399325625e-07	-0.000384108	-7.4192e-05	5.504452863999999e-09	1.4753895566399998e-07	-0.000275139	-3.0515e-05	7.5701469321e-08	9.311652249999999e-10	0.0	0.0
