global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
63642.05783602406	n/a	4050311525.603832	n/a	106541.26616753472	n/a	n/a	11351041396.581478	61215.34185329264	n/a	n/a	3747318078.215481	73623.84526055116	63920.5009569149	n/a	n/a	n/a	n/a	-0.0431192661	-0.1987536246	-0.1192196731	-0.228349651	-0.1099522925	0.0157376855	-0.1318655826	-0.1014290102	0.1293947977	-0.0280932503	0.1263306906	0.1558377445	-0.084734887	0.0539030928	-0.0388333976	-0.0015838285	0.0908452088	-0.006861949	0.07786948	-0.15050451	0.0856343753	-0.0608071325	0.0638371417	-0.006350247	0.0946789709	-0.0848273737	0.1781591753	-0.015399067	-0.0832943523	0.1756273924	-0.063949191	0.2388117731	0.0036205105	-0.1238337715	0.0416319503	0.0140435987	0.0190652052	-0.0318279499	0.0936875401	0.1448382018	-0.0206030284	0.1891974509	-0.0569829024	0.1412808483	-0.1414885844	0.0469324242	0.0938009191	-0.0055636996	0.0639712003	-0.0062471649	0.0642073485	-0.0317409178	0.0131864723	-0.1849746291	0.1665790769	-0.093781237	0.0348204115	-0.1076572042	0.1490484942	0.0287987	n/a	n/a	0.00082936512169	-0.0798056	n/a	n/a	0.00636893379136	0.0347958	n/a	0.00121074769764	n/a	-0.00185365	n/a	3.4360183225e-06	n/a	-0.000305265	n/a	n/a	9.318672022499998e-08	0.000486448	n/a	2.36631656704e-07	n/a
63681.67076160217	39.612925578105205	4055355190.989096	1569.1838728565017	106319.9505967882	-221.31557074651937	48980.58185485762	11303931894.903484	61260.69691368639	45.35506039375469	2057.0815033211347	3752872986.3505454	73628.65665474701	64026.3000648524	1.064908	16.794596	0.075777441	0.0472868	-0.0509066784	-0.1987358634	-0.1269267567	-0.1179022362	-0.1165666868	0.1709549905	-0.0920841151	-0.1223738412	-0.0182579741	-0.0300187648	0.0537579368	0.1385226354	0.1104726545	-0.1077074015	-0.0959745083	0.0807419389	0.004774441	0.1066718419	0.1536215924	0.0239311327	0.1390354839	-0.125403748	0.0083237957	-0.0671705628	0.0007338001	-0.0250904651	-0.0780662814	-0.0151226506	0.0111671597	0.2959070838	-0.137040684	0.0311061333	0.0255191423	-0.1209571222	0.0720487333	-0.0516590637	-0.0608630312	-0.0718686536	0.1921614915	-0.0194919815	-0.137857796	0.0624459842	-0.0244520531	0.0511276923	-0.0348122685	0.0384370312	0.184054357	-0.1133712663	-0.0254685449	-0.0818443847	-0.0899088178	-0.0979959641	-0.0435449244	-0.292817254	0.0141241877	-0.0051528712	-0.0700348838	0.1351863459	0.1488669016	0.0306486	0.0018499	3.422130010000005e-06	0.00093933668196	-0.0729323	0.0068732999999999	4.724225288999998e-05	0.00531912038329	-0.000359241	-0.035155041	1.29054096081e-07	0.0012358769077116	-0.00134405	0.0005096	1.8064704025e-06	2.5969216e-07	-0.000218499	8.676599999999998e-05	7.528338755999995e-09	4.7741813001000003e-08	0.000528066	4.1618e-05	2.78853700356e-07	1.7320579239999995e-09
63628.07973212353	-53.59102947863721	4048532530.397469	2871.9984405801624	107043.10687391492	723.1562771267199	522955.00114777737	11458226729.220371	61216.47281744326	-44.2240962431315	1955.7706885217572	3747456544.20877	73666.82042345869	64158.354837168816	1.165878	18.38698	0.060248341	0.0319008	-0.0673338675	-0.1754207749	-0.0931737982	0.0184138201	-0.0366597155	0.0536262716	0.0180295495	-0.0956744195	0.0215868904	0.157428257	0.1748788922	0.1754851557	-0.0170432845	0.1033111189	-0.0923576257	0.0789750994	0.153622306	-0.070131984	-0.0034060055	-0.1277124633	0.0905534318	-0.0461904519	-0.0464529055	-0.0083838384	0.0009600855	-0.156120168	0.1283282962	-0.1596853762	-0.1533592517	-0.0332026602	0.2056898103	-0.1669879327	0.0252503336	0.004982612	0.1405588168	0.1152158197	-0.1209659549	-0.0249550173	0.0328757611	0.0319282233	-0.0591473315	0.140284711	0.1543773575	0.0553760566	-0.2094299998	-0.0286739416	0.0165055182	-0.1013151606	0.0451312112	0.0136861522	-0.0135638447	-0.1146079379	0.1303533871	0.1385390098	0.0516117283	0.0243421033	0.1303291283	-0.071619829	0.1485039376	0.0267186	-0.00393	1.5444900000000022e-05	0.0007138835859599	-0.0505869	0.0223454	0.00049931690116	0.00255903445161	0.0190979	0.019457141	0.00036472978441	0.0003785803358938	-0.00111971	0.0002243399999999	1.2537504841000002e-06	5.0328435599999986e-08	-0.000154604	6.389500000000001e-05	4.082571025000001e-09	2.3902396816e-08	0.000530147	2.081000000000023e-06	2.81055841609e-07	4.330561000000096e-12
63639.60805291806	11.528320794532192	4049999713.1290336	132.90218034164334	106051.46755371094	-991.6393202039762	983348.541374604	11246913770.295803	61263.0872377923	46.6144203490403	2172.9041844770227	3753165857.9053497	73491.1640208905	63292.99449234264	1.175322	18.535915	0.1661199499999999	0.100992	-0.114909557	-0.1841763868	-0.0547369687	0.0172367641	-0.1436873929	0.034663419	-0.0589552102	-0.1685226591	-0.0410075	0.0881294413	0.0047447349	0.1388062782	0.1478808568	-0.1067620833	-0.1082560294	0.112509211	0.2177074486	-0.0213251684	-0.0342958289	0.0412207235	-0.0459896558	-0.1200985654	0.1104759002	-0.0823133492	0.0231232546	0.0659658064	-0.1353595475	-0.1130314609	0.002055611	-0.052454929	0.082489956	0.0985305503	-0.0216310376	0.1295789186	0.1096858638	0.1042899372	0.091483353	0.0542467496	0.1369585915	-0.0200075785	-0.1630868531	0.1101606265	0.0284276002	-0.090249378	0.0120571989	0.0534536771	0.0756432853	-0.2197220044	-0.0193432462	0.0243583106	0.0566504539	-0.0409286077	-0.0082836112	-0.0099624953	-0.1125337345	-0.0134328926	0.0894343922	0.197798038	0.1479600444	0.0365609	0.0098423	9.687086929000004e-05	0.00133669940881	-0.0386327	0.0119541999999999	0.0001429028976399	0.00149248550929	-0.0162103	-0.0353082	0.00026277382609	0.0012466689872399	0.000582553	0.001702263	3.39367997809e-07	2.897699321169e-06	-0.000413315	-0.000258711	6.693138152100001e-08	1.7082928922499997e-07	0.000310816	-0.000219331	9.6606585856e-08	4.810608756100001e-08
63888.03231942991	248.42426651185087	4081680673.648521	61714.61619195112	106328.64021809895	277.17266438801016	76824.68588394852	11305779730.62993	61357.13721844911	94.0499806568114	8845.398861546595	3764698287.643593	73577.99895724056	64010.31397811226	1.166764	18.400963	0.0549574	0.029261	-0.0210156737	-0.184622321	-0.0285385049	0.0576066579	-0.2080920981	-0.0833458658	-0.0411279346	0.050586548	0.0581104245	0.1175868908	-0.0137529838	0.0275245117	0.1059450037	0.1152159081	-0.064726538	0.0338184502	0.0175049842	-0.0735445981	-0.0886406812	-0.0351090197	-0.2247255724	0.0033301715	-0.0188690687	0.0478768542	-0.023501867	0.0532843179	0.151467987	0.0052943933	-0.0837493928	0.0174896451	0.1064592712	-0.1097536119	0.0400291939	-0.0617470169	-0.0412041962	-0.1487347431	0.0725241369	0.1686752096	0.1079671092	0.0894245838	0.0783687217	0.1335282356	0.0688494176	-0.030552312	0.0647325269	0.0359778978	-0.1261173966	-0.1264740968	-0.0206104021	0.165742245	0.101925099	-0.0080086468	0.0929911092	0.0361155937	-0.0862949251	0.0703202861	0.1116546404	-0.1174479514	0.1472358847	0.0351728	-0.0013881	1.926821610000009e-06	0.0012371258598399	-0.0505091	-0.0118764	0.00014104887696	0.00255116918281	-0.0293207	-0.0131104	0.00085970344849	0.00017188258816	0.000125402	-0.000457151	1.5725661603999997e-08	2.0898703680100003e-07	-0.000413315	0.0	0.0	1.7082928922499997e-07	0.000425315	0.000114499	1.80892849225e-07	1.3110021001e-08
63930.1460307707	42.11371134078945	4087063571.515667	1773.564682895338	106631.06568467882	302.4254665798653	91461.16283604925	11370184169.05029	61401.09037031465	43.95315186553489	1931.8795589147733	3770093898.663546	73679.89081413412	65247.52161481468	1.190147	18.769722	0.0375418	0.0250938	0.026213748	-0.0862866877	0.0115474791	0.0675365449	-0.0841029741	0.090349948	0.1053202698	-0.0969490007	-0.0457585139	0.0068220528	-0.0645674023	-0.0145592023	0.2460857244	-0.0545237052	0.0501870801	-0.0631281841	-0.0253522354	0.0268648256	0.2341142285	0.025525996	0.0567504769	-0.0998492498	0.0430520891	0.1473348287	-0.010926167	-0.1561193452	-0.0098631357	-0.006479222	0.0175180436	0.0559507555	0.0241104167	-0.1592780048	-0.0379785833	0.0812691884	-0.0744787933	-0.033646157	0.1081363041	0.041469265	0.109912095	-0.1669909917	-0.0883534231	-0.0380605643	0.0248010538	-0.0073846687	-0.0024830549	0.1309008123	-0.0998626175	-0.0924393599	-0.0656772258	0.0584211449	-0.1870708175	0.033010964	0.1133051691	-0.0540108289	0.0339470049	-0.0192188423	-0.0067288159	0.0522941069	0.1463323407	0.022985	-0.0121877999999999	0.0001485424688399	0.0005283102249999	-0.0291268	0.0213823	0.00045720275329	0.00084837047824	-0.0290526	0.0002681	0.00084405356676	7.187761000000015e-08	0.000125402	0.0	1.5725661603999997e-08	0.0	-0.000413315	0.0	0.0	1.7082928922499997e-07	0.000351243	-7.4072e-05	1.23371645049e-07	5.486661184000001e-09
63826.01318388133	-104.13284688936984	4073759958.9489937	10843.64980128494	108032.27699652778	1401.2113118489651	1963393.1404534976	11670972873.054506	61420.36064842675	19.27027811210428	371.3436185178453	3772460702.18281	73981.9973823838	64720.80810363157	1.307197	20.615717	0.070979956	0.0413983	-0.0918131328	0.0190297184	0.1347400411	0.0175862234	0.1786489464	-0.0430036895	0.2017476628	-0.1244481414	0.0187509765	-0.0872129626	0.060000722	-0.2179123314	-0.1267462932	-0.0219746964	-0.1736939023	-0.1041770993	0.0594920575	0.1090268501	-0.023517488	0.1762346459	0.0597095409	0.1388463593	0.1184157522	0.1178903885	-0.0067176818	-0.0105390385	0.0306189273	-0.096869516	0.1766797884	-0.0278276119	0.179577136	0.1533738543	0.0378348521	-0.1175701551	0.0785639969	0.0393239714	-0.0960010745	-0.0187484267	-0.2032287092	-0.1653411825	0.0359790683	0.1032947337	0.0074145819	0.2145058064	-0.0114771105	0.2425302065	-0.1159012187	-0.0341394191	-0.2144653444	-0.2024997284	-0.0355591079	0.1228551119	-0.0110275905	0.0794375987	-0.1826956917	-0.2302697505	0.0776985403	0.0347374123	0.1452505133	0.0204393	-0.0025456999999999	6.48058848999999e-06	0.00041776498449	-0.0540133	-0.0248865	0.0006193378822499	0.00291743657689	0.000371191	0.029423791	1.37782758481e-07	0.0008657594768116	0.000125402	0.0	1.5725661603999997e-08	0.0	-0.000413315	0.0	0.0	1.7082928922499997e-07	6.87637e-05	-0.0002824792999999	4.72844643769e-09	7.979455492848999e-08
63693.939346087645	-132.07383779368683	4056917909.423092	17443.4986295531	107900.32923177084	-131.9477647569438	17410.21262435378	11642481048.32454	61284.93299733494	-135.42765109181346	18340.64868024596	3755843012.487833	73984.46742227848	64626.72311901488	1.333131	21.024717	0.1435769239999999	0.100624	-0.1294823373	0.0540474616	0.0735097128	-0.0878146634	0.1450483116	0.0449314714	-0.0187448876	0.0576132567	0.0917253715	-0.090612775	0.2148187231	0.0390800239	-0.1433043385	0.0263770168	0.1239455478	-0.0436017872	0.0204319979	-0.1484265185	0.0778180674	-0.0992102236	-0.0380510716	-0.0857134375	0.075990039	-0.0270080595	-0.0313843976	-0.0321188407	0.0824546552	-0.0846077487	-0.002299847	-0.0212581556	-0.0822687173	-0.023187503	-0.0737108934	-0.0030367577	0.1012791659	-0.1318814682	0.0963584562	-0.1505399883	-0.1092338215	0.0575953651	-0.0144010669	-0.1031603611	-0.008053909	0.0668758533	-0.1408237538	0.0746655589	0.0488737341	-0.0869368393	0.118318734	0.1969386374	0.1089986979	-0.05473824	0.1218625151	-0.0160398737	0.0030405083	-0.01097807	-0.0321835884	-0.096049369	0.1439917206	0.0204303	-9.000000000002062e-06	8.100000000003711e-11	0.0004173971580899	-0.0671859	-0.0131726	0.00017351739076	0.00451394515881	0.0295361	0.029164909	0.0008723812032099	0.0008505919169782	-0.00164968	-0.0017750819999999	2.7214441024e-06	3.150916106724e-06	-0.000318359	9.4956e-05	9.016641935999998e-09	1.01352452881e-07	0.000223334	0.0001545703	4.9878075556e-08	2.389197764209e-08
63779.09136664921	85.15202056156704	4067772495.555388	7250.866605717536	106959.46727430556	-940.861957465284	885221.2230054057	11440327639.60324	61312.88591815681	27.952920821873704	781.3657824739405	3759269979.612912	73665.07871635935	64505.10014930138	1.290153	20.34692	0.20711215	0.143434	-0.0948678674	0.0002744494	0.0182302711	-0.1713633169	0.0299959051	0.0660070287	-0.0855894569	-0.0931361108	-0.0174203953	-0.1996762663	-0.1662980871	0.0375913102	-0.023002293	-0.2742055078	0.1259597538	-0.0675026493	-0.0681626457	0.1347145943	0.0625984558	-0.1571670699	-0.1388673866	0.0141484112	-0.0228648716	-0.0233764551	-0.1332075125	0.1798944457	-0.1590800884	0.001927341	0.1052533463	0.0044157515	-0.0930587061	-0.1271021018	0.1394626658	0.1438044707	0.0296442637	-0.0542577294	-0.0967878932	-0.0328810586	0.0012954632	-0.0300238776	-0.1590614469	-0.0881611948	-0.2375048641	0.0308265239	0.1353225198	-0.1551118885	0.0420097148	-0.1229395406	-0.2206695664	0.1885056858	-0.0449006122	0.1070641035	-0.1347757078	0.0246153455	-0.0642452895	-0.0374969875	-0.199040024	0.0514228915	0.1425574961	0.024548	0.0041177	1.6955453290000017e-05	0.000602604304	-0.0461174	0.0210685	0.00044388169225	0.00212681458276	-0.0185535	-0.0480895999999999	0.00034423236225	0.0023126096281599	0.0008190969999999	0.0024687769999999	6.709198954088362e-07	6.094859875728506e-06	-0.000489246	-0.000170887	2.9202366769000017e-08	2.39361648516e-07	0.000186271	-3.7063e-05	3.4696885441000004e-08	1.3736659689999996e-09
63801.41403960576	22.322672956550377	4070620433.453203	498.3017279251056	106846.52981770832	-112.93745659723936	12754.869102653323	11416180934.086432	61272.71530046424	-40.17061769257271	1613.678525802835	3754345640.291744	73746.02737148968	64551.67325068956	1.222732	19.283617	0.2425411	0.151165	-0.0545785886	-0.0466149482	0.091980059	-0.1909367522	-0.0343503018	-0.0025133369	-0.1527895984	0.0101484998	0.0618888488	-0.205152332	-0.0251885464	0.0094544191	-0.0536923531	0.0686205616	0.1051759806	0.1658212272	0.1160033971	-0.0746259684	-0.1019958198	0.0281718054	0.1218849567	-0.0274757616	-0.0148076453	0.0329839236	0.0785395535	0.090028254	0.1277566557	-0.054519018	0.2069632767	-0.0228511106	0.063076186	-0.0423633864	-0.2534817673	0.0078404234	-0.0887478861	0.0792661857	-0.0512709634	-0.0673587611	0.0357494854	0.1352698013	0.0015450527	0.0352052593	-0.1448190622	0.1101850675	-0.1055078786	-0.0647554897	-0.0703360898	0.0409947796	0.073058797	-0.0773625651	0.093267483	-0.0364918453	0.1356246124	-0.042645873	0.0275698433	0.0078426244	0.1267680076	-0.1015915695	0.1409495873	0.0179521	-0.0065959	4.3505896810000025e-05	0.0003222778944099	-0.0819421	-0.0358247	0.00128340913009	0.00671450775241	0.0423523	0.0609058	0.00179371731529	0.00370951647364	-0.00158957	-0.0024086669999999	2.5267327849e-06	5.801676716888519e-06	-0.00017621	0.000313036	9.799153729600005e-08	3.10499641e-08	0.00012368	-6.2591e-05	1.5296742400000002e-08	3.917633280999999e-09
