global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
63001.65120130826	n/a	3969208054.091306	n/a	104431.55424846902	n/a	n/a	10905949522.750929	61173.45945507271	n/a	n/a	3742192141.701425	73551.63286937459	64280.77051369694	n/a	n/a	n/a	n/a	-0.0318356239	-0.1627887537	0.1414828339	-0.0070922177	0.0781207693	-0.1848488217	0.1166070828	-0.0968065019	0.0368620273	-0.0569855807	-0.1264991325	0.029245206	-0.1290008819	-0.1379993764	0.0745924474	-0.0645782729	-0.0556760848	0.0127898479	-0.0024187765	0.026344708	-0.1647104162	0.0908244418	-0.0190237803	0.0146470348	-0.0744735912	0.0679956772	-0.0215967529	0.0199848873	-0.1030684915	0.0237571021	-0.1286848643	0.0122332195	-0.0375123892	0.0161130335	-0.0721015522	0.0743218152	-0.0660273563	0.0682255447	-0.1429997704	0.0787069824	-0.0410907082	0.0180236667	0.0095189851	0.022372923	-0.0220008082	0.070254708	0.0064197508	-0.1203117502	0.0200515413	-0.1685863837	0.1504626982	-0.1305681587	0.0237475007	-0.0573504252	0.0349502349	-0.1674677125	0.0714585514	-0.1312555726	0.0818130389	-0.0022384074	0.0166784951	-0.0351783233	0.2067733727	-0.0822096746	0.0583893227	-0.0439409879	0.0842114285	-0.0873689554	0.1082320851	-0.0319221097	0.0049426075	-0.1357495933	0.0855073999	-0.1592528961	0.1034567965	-0.0262839206	0.0821537486	0.1203780544	0.1203546593	0.1203156708	-0.0936071	n/a	n/a	0.00876228917041	-0.000150042	n/a	n/a	2.2512601764e-08	0.0107556	n/a	0.00011568293136	n/a	0.00154686	n/a	2.3927758596e-06	n/a	4.23516e-22	n/a	n/a	1.7936580225599999e-43	-0.00194761	n/a	3.7931847121e-06	n/a	0.0	0.0
62942.626075554486	-59.02512575377477	3961774177.287072	3483.965470248926	104153.16715260266	-278.38709586636105	77499.3751449065	10847882227.91799	61125.16942412569	-48.29003094702057	2331.927088864204	3736286337.1280704	73528.36359147502	64157.8408141988	1.117452	17.676321	0.0821074919999999	0.0364382	-0.0700256158	-0.1217738811	0.126821448	-0.0263256291	0.0189975094	-0.0515179968	0.1326314865	-0.1884698972	0.1086073835	-0.0582797293	-0.0524407588	-0.1383539958	-0.0843029553	-0.1937876882	0.0672800921	-0.1016774572	-0.2335839285	-0.0432607001	-0.0351813536	0.0052135589	-0.1688489264	-0.0177839425	-0.0535259706	-0.0007534174	0.1237520485	-0.0318068759	0.0449248697	0.1176365579	-0.020113937	-0.0170572355	0.0112796858	-0.0371914945	-0.1657712276	0.1475864634	0.0107116167	-0.1244608692	-0.0274374116	-0.0490003601	-0.0347490514	-0.0301441348	-0.022243196	0.0364942368	-0.0904241682	-0.0059400954	-0.2009105331	-0.1155015154	0.0928728903	0.0080888942	0.0223497795	-0.0537913386	0.1508859548	-0.1861023758	0.1504749689	0.1467432247	0.0538642863	-0.12881299	-0.0805701107	-0.0598238281	0.0708493436	0.1342591489	-0.0033634053	0.1521297659	0.1130913122	-0.0971609817	-0.1166960354	-0.0804511582	-0.040584949	-0.0776918173	-0.0470303799	-0.0054744156	0.0750693317	-0.1408388662	0.0375593931	-0.026595352	0.1066242572	-0.124461053	-0.0509419682	0.1203156708	0.1201052059	0.1197547036	-0.0823534999999999	0.0112536000000001	0.00012664351296	0.0067820989622499	0.0110674	0.011217442	0.0001258310050233	0.00012248734276	0.0316286	0.020873	0.00100036833796	0.000435682129	0.00122158	-0.0003252799999999	1.4922576964000002e-06	1.058070783999999e-07	0.000157709	0.000157709	2.4872128681e-08	2.4872128681e-08	-0.00165533	0.00029228	2.7401174089e-06	8.542759840000002e-08	0.0	0.0
62990.356798942696	47.7307233882093	3967785049.6581054	2278.22195516175	104360.38335003152	207.21619742886105	42938.55247687672	10891089612.965536	61137.48006297611	12.31063885041658	151.55182890538606	3737791468.4508014	73849.17026441512	63952.813182493286	1.14165	18.059103	0.07748774	0.0394057	-0.0859492181	-0.1772527557	0.0752162693	-0.0851594394	0.0297288509	0.003184397	0.0957387818	-0.0877481231	0.269024142	0.1570735435	-0.0747043695	0.0247179554	0.1259594976	0.0237854265	0.0533257917	-0.0253724607	-0.1137600244	0.0734967345	0.0161624602	-0.0773574074	-0.0772080058	-0.0497184406	-0.009303837	-0.0273665672	0.0419099856	0.0834697898	0.0205167867	-0.1002640955	0.1685812924	-0.1096402165	-0.0647031265	0.1133560468	-0.1215094103	0.1055139233	0.0154985939	-0.1309469621	-0.0509404026	-0.0062102713	0.0302221096	-0.2124134392	-0.0241523431	-0.0335360384	0.1387837985	-0.0054450127	0.0765417326	0.0137401463	-0.0753299207	0.0272973464	-0.0676669435	-0.0086668902	0.0503501246	0.0254068728	0.2668921683	-0.1192645335	0.0514993023	-0.0919637192	0.0604973008	0.0495114496	0.1481173233	0.1722814089	0.1560283329	-0.0314657505	0.0582436705	0.1202207221	0.0117023334	0.0657699338	-0.1164929018	-0.0942749284	-0.0330560547	-0.1729648375	-0.0388844964	-0.0678787465	-0.0390299565	0.0580905587	0.1670655423	-0.01141277	0.0242994295	0.120190936	0.1196068161	0.1186353847	-0.0865308	-0.0041773000000001	1.7449835290000885e-05	0.00748757934864	0.0365954	0.025528	0.000651678784	0.00133922330116	0.00493241	-0.02669619	2.43286684081e-05	0.0007126865605161	0.0011437	-7.788e-05	1.3080496900000005e-06	6.065294400000001e-09	7.7724e-05	-7.998499999999999e-05	6.397600224999998e-09	6.0410201760000005e-09	-0.00191919	-0.00026386	3.683290256100001e-06	6.962209960000005e-08	0.0	0.0
63000.57893662428	10.2221376815869	3969072946.3498273	104.49209878131882	103410.64538398324	-949.737966048284	902002.2041535312	10693761578.731934	61200.26043109418	62.780368118073966	3941.374621040878	3745471876.833752	73608.88245315602	62921.01759157515	1.254115	19.838125	0.07050695	0.0336969	-0.1296059947	-0.0699891604	0.0169803234	-0.1553444944	-0.1457255529	0.0409947837	0.0851999525	0.0243458817	0.0822731852	0.1176417354	-0.0154621649	0.1034775671	-0.0838231129	0.0616267327	-0.0126429612	-0.0906007351	0.0092949785	0.0759744195	0.0386690986	0.0709764402	-0.0786084059	-0.0719233465	0.0896137381	0.0763993974	-0.1907014339	0.0004106262	0.105610481	-0.1371616916	-0.0370430601	0.0086210429	0.0750929337	-0.0075094066	0.0128732555	0.0114014058	0.0372875665	0.1058559493	-0.0183177896	-0.0516952893	0.0873810223	0.0169642149	-0.0937870045	-0.042275684	-0.1298778737	0.0677633616	0.2083778063	0.0686711249	0.1615121095	-0.1577475299	-0.0004591892	0.0279352984	-0.1024406034	-0.0670256959	0.122889926	-0.1330855061	0.0097370096	-0.034796583	0.0567318199	-0.2082505142	0.1201341583	0.014203162	0.0478069067	-0.1180257195	0.0953464656	0.0314247926	-0.05993848	0.0086524924	-0.1397440713	0.0576249825	0.0240200752	-0.0208745267	0.0098473173	-0.0024345934	-0.0169182346	-0.0656745418	-0.1162799062	-0.0448523797	-0.0009870455	0.1200039147	0.1188605229	0.1169629329	-0.0671135	0.0194173	0.0003770315392899	0.00450422188225	0.0170347	-0.0195607	0.00038262098449	0.00029018100409	0.00254106	-0.00239135	6.4569859236e-06	5.7185548225e-06	0.00145127	0.0003075699999999	2.1061846129e-06	9.45993048999999e-08	0.000141236	6.351199999999998e-05	4.033774143999998e-09	1.9947607696e-08	-0.00170752	0.00021167	2.9156245504e-06	4.480418890000007e-08	0.0	0.0
63224.62068650135	224.04174987706935	3997352660.951975	50194.70568797932	103623.48133274046	212.8359487572161	45299.14108338432	10737825883.51681	61196.585266620496	-3.675164473686891	13.506833908650243	3745022048.2947526	73505.03066445029	63956.49009905833	1.381772	21.85745	0.0612026599999999	0.0405777	-0.024114583	0.0901242401	0.0366706155	-0.0936782381	-0.1324288448	0.1424376769	0.0137483133	-0.0286211558	-0.0241609495	-0.0224839413	-0.0250844386	-0.1230014659	-0.0165224899	-0.0025909011	-0.0812442246	-0.0793196481	0.0213650013	0.0236488324	-0.0035427519	-0.0525143402	-0.1832522908	0.0230991255	0.1198022804	0.0623493228	0.0785076525	0.004356328	-0.0195011917	0.0463890637	-0.0092047932	0.0349160624	-0.0629516583	-0.1112658503	-0.0557120325	0.076168791	0.049921779	0.1944489862	0.0599172457	-0.0101362116	-0.0111341581	-0.0354770807	0.1273596512	-0.0637985282	-0.1765801896	-0.0139397123	-0.0703044576	0.1086734436	-0.1380262353	-0.1295215387	0.0591122484	0.11596583	-0.0627837392	-0.1244854156	-0.0413582491	0.0918990092	0.0338850789	0.0514978902	-0.0425602627	-0.1518038925	-0.0204818879	-0.0071204429	0.0749791551	0.0899592798	0.102308637	0.1052096118	0.1327442236	-0.0575705587	-0.1130576778	0.1347833302	0.0239164487	0.0230397475	0.0485193601	0.0853481097	0.0310070047	0.1346252904	0.0248294595	-0.0804961671	0.0118189479	0.1197547036	0.1178678731	0.1147451459	-0.067867	-0.0007534999999999	5.677622499999853e-07	0.0046059296889999	0.016447	-0.0005877	3.4539129e-07	0.000270503809	-0.00416725	-0.00670831	1.73659725625e-05	4.50014230561e-05	0.000707072	-0.000744198	4.99950813184e-07	5.538306632039999e-07	0.000174401	3.316500000000001e-05	1.0999172250000006e-09	3.0415708801e-08	-0.00142182	0.0002856999999999	2.0215721124e-06	8.162448999999991e-08	0.0	0.0
63398.95259889879	174.3319123974361	4019427190.637416	30391.615680147333	104229.80204205692	606.3207093164674	367624.80254602415	10863851633.726374	61314.0346909626	117.4494243421068	13794.367278292268	3759410850.0845656	73957.41603242885	66349.11493358071	1.356485	21.457443	0.06827628	0.0332869	0.1149727458	0.0418179709	0.0341499899	0.041161585	0.0675231403	0.0925601813	-0.1931700054	-0.0248764902	0.1240336996	-0.097605515	-0.0257644029	0.0727752567	0.0508515892	-0.1243039214	-0.1237797527	0.0677877107	0.0641586225	0.0581634111	0.0874424104	0.1558817125	-0.0110191283	-0.1166355758	0.0358369562	-0.0983780391	0.0072950287	0.0526375827	0.1171232138	-0.0728943535	0.1552325664	0.0767548018	0.0138517995	-0.0809779914	-0.0451345332	-0.0568702439	0.0313622953	0.0774014006	0.0096292773	0.2406735042	0.0214627766	-0.1308041403	0.0429366525	-0.0774626745	0.0326465335	0.0410552553	-0.0608609808	-0.0135821975	-0.0175351361	0.0241309054	-0.2188140921	0.1127236767	0.0353891929	0.0854568001	0.0430934606	0.142239367	-0.0719286719	0.1112367041	-0.0608222767	-0.0905046882	0.1653105139	0.0071655344	0.0496592847	-0.0057940011	0.0744323711	0.1023415722	0.0198641772	-0.0718618683	0.0160748594	-0.0543810087	-0.0299544815	0.0674194076	0.0414526385	0.0990644608	-0.0525406068	-0.0365705879	0.0884732564	0.0593561212	0.101619016	0.1194434321	0.1166309242	0.111992364	-0.086038	-0.018171	0.000330185241	0.007402537444	0.0386909	0.0222439	0.00049479108721	0.00149698574281	0.00257033	0.00673758	6.6065963089e-06	4.53949842564e-05	0.000905024	0.000197952	8.190684405760001e-07	3.918499430400002e-08	0.000129137	-4.526399999999999e-05	2.048829695999999e-09	1.6676364769e-08	-0.00160108	-0.0001792599999999	2.5634571664e-06	3.213414759999996e-08	0.0	0.0
63172.33371566575	-226.6188832330372	3990743747.08344	51356.11823778895	104025.1191518822	-204.68289017472125	41895.085530277	10821225414.56329	61262.14996320984	-51.88472775276023	2692.0249739780475	3753051018.1148114	73687.04324924512	65615.666077781	1.284337	20.316179	0.05852567	0.0307314	0.0469614965	0.0972639355	-0.0036494384	-0.0183456294	0.0542492978	-0.1114583936	-0.0746028891	0.0798820734	-0.0082957217	-0.0311564818	0.0591101906	-0.1586605193	-0.1096608048	-0.1528529465	0.0880706355	0.0656380252	-0.1031324763	0.1010557155	0.0074542864	0.0719460254	0.0922901824	-0.2412734637	0.0763049476	0.0327079313	-0.0660632426	-0.0184313445	-0.1107370016	0.0928627192	-0.1043412274	-0.0410545003	0.2267768784	0.0487847317	0.0958727071	0.0840904961	-0.0232351963	-0.051943074	-0.0698108235	-0.1359313645	0.094467424	0.1169109597	0.0051753898	-0.0252970645	-0.0421396941	-0.0823209447	-0.1496030813	-0.0381322937	0.0107149146	-0.0180567069	-0.0653282922	-0.1230019096	0.0593016265	0.0332217244	-0.0476570895	0.0705452979	0.0776417211	0.0029910064	-0.1859687314	-0.0593656343	0.1838121218	-0.084822031	-0.0140133989	-0.1983364331	-0.0441054629	-0.0418104468	-0.1376878069	0.0707428568	-0.0414631266	0.1462665159	-0.0614244238	-0.0379197488	0.0686458241	0.0114881129	-0.0309250488	0.0141552748	-0.120143442	0.1417355158	0.0044416852	0.1190702613	0.1151522399	0.1087174221	-0.0709041	0.0151339	0.00022903492921	0.00502739139681	0.0190821	-0.0196088	0.00038450503744	0.00036412654041	0.021059	0.01848867	0.000443481481	0.0003418309183689	0.00101091	0.000105886	1.0219390281e-06	1.1211844996000004e-08	0.000129137	0.0	0.0	1.6676364769e-08	-0.00160108	0.0	2.5634571664e-06	0.0	0.0	0.0
63077.60322415221	-94.73049151353916	3978784028.5035777	8973.866022396716	103964.05500270172	-61.0641491804854	3728.830315136576	10808524732.604788	61043.53634110976	-218.6136221000852	47791.915767718856	3726313329.028388	73507.4211731159	64819.39049701977	1.209371	19.130342	0.0350775	0.0179146	0.0203792449	0.0830678089	-0.0042931302	-0.0760335115	-0.0511447837	-0.0441439897	0.0578147286	-0.063318824	-0.0568777677	0.110950161	0.2475694791	-0.0553163542	0.0594079342	0.1432629075	0.0204506659	-0.1966876277	-0.0620027853	0.0801242053	-0.0058823823	-0.0052193737	-0.077571382	-0.0786700366	-0.0769901236	-0.0176585083	0.0895297148	-0.0251728263	0.0674367925	0.0014450752	0.0134407371	0.0497344671	0.0388633942	0.0977659459	-0.1364313752	-0.0098933032	0.0588038157	0.0320992596	-0.0741696122	0.1248405277	0.0661083075	-0.0102297065	0.0684935717	0.1851488902	0.1306927083	0.0688171851	0.0293483365	-0.0212602166	0.0497533651	-0.0399903996	0.0345671594	0.0015431661	-0.071318327	-0.0774809364	0.0075004043	-0.1532212433	0.1439361582	-0.0988603159	-0.0524536301	0.1099056992	0.1445327345	-0.018008184	-0.1110197013	0.1088556477	-0.0412177494	0.0364975999	-0.1272358181	0.049113893	-0.0426474602	-0.023606915	0.0148543144	0.0597392226	0.0227908588	0.0402708388	-0.0991772102	-0.0731438945	0.0272418517	0.1070322871	0.1742458048	0.1186353847	0.1134348849	0.1049355893	-0.0660797	0.0048243999999999	2.3274835359999928e-05	0.00436652675209	0.01931	0.0002278999999999	5.193840999999983e-08	0.0003728761	0.0134068	-0.0076522	0.00017974228624	5.855616484000002e-05	0.000744491	-0.000266419	5.54266849081e-07	7.097908356100003e-08	0.000310178	0.0001810409999999	3.277584368099999e-08	9.6210391684e-08	-0.00160108	0.0	2.5634571664e-06	0.0	0.0	0.0
63061.80175136704	-15.801472785169608	3976790840.1287193	249.68654218045577	103818.38237909762	-145.6726236040995	21220.513267701648	10778256519.812529	61147.06475069252	103.52840958276649	10718.131590737052	3738963527.625384	73538.85433772129	64605.38948846221	1.060046	16.768251	0.04436061	0.0202654	0.0061894615	0.1152549431	0.0053096283	-0.0911776641	-0.0816533411	0.0196572	0.0099488787	-0.1187427187	0.0218371756	0.0725537777	0.1256744547	-0.0884746725	-0.0422394854	0.0997857944	-0.0246294917	-0.0539373287	-0.1298123359	0.0617894916	0.0552630164	-0.095145332	0.0036785426	-0.1021958696	0.2240689915	-0.1437451861	0.0471905298	0.0908793586	-0.1721195699	0.0520316544	0.166277864	0.0613404669	-0.004209216	0.0451645964	0.057515107	0.0471539543	-0.099117686	-0.1127599381	-0.0747725366	-0.0029123497	-0.0269942234	0.0583694286	-0.0788436651	0.0531276487	-0.0305638544	-0.0538937495	0.1022868062	0.0534494529	0.0928028538	0.0162418579	0.0031298091	0.0579568979	-0.0713074488	-0.1113173414	0.0521168694	-0.0268804299	0.1398651968	-0.0452273577	-0.1806645949	0.122273648	0.0216374401	0.0004199992	-0.0303272219	-0.0143033267	0.0625632721	0.0897644372	0.0975167823	0.1211865802	0.0974707666	0.019456663	0.0646347159	-0.1500665872	0.165222745	0.0298993766	-0.1312728446	0.0612864625	0.0444491515	0.1231778242	-0.0603459385	0.1181390277	0.1114824189	0.1006644984	-0.070819	-0.0047392999999999	2.2460964489999885e-05	0.0050153307609999	0.0261124	0.0068024	4.6272645760000005e-05	0.00068185743376	0.00673614	-0.00667066	4.53755820996e-05	4.4497704835600005e-05	0.000572568	-0.000171923	3.27834114624e-07	2.9557517929000012e-08	0.00034849	3.831200000000004e-05	1.4678093440000027e-09	1.2144528010000002e-07	-0.00128835	0.00031273	1.6598457225e-06	9.78000529e-08	0.0	0.0
63276.778404549856	214.9766531828136	4003950685.258507	46214.961413683726	103663.081564076	-155.3008150216192	24118.343146379186	10746034479.360271	61177.34536768525	30.280616992728028	916.9157654602894	3742667586.23704	73615.78264471998	65203.02547499413	1.203245	19.033438	0.1359682599999999	0.0636222	0.0697140351	0.0825310206	0.0421295469	-0.0704600801	-0.0970003673	0.068163047	-0.0445123216	-0.1121384289	-0.0331196134	-0.0370752476	0.0280509597	0.0196373465	0.0467307098	0.0199412475	-0.0962644554	-0.089535379	-0.0180060745	-0.010850705	-0.1424861736	-0.0846771307	-0.0378135319	0.1700476281	-0.0307509092	0.0017146657	-0.0029548549	0.0971564148	0.097753588	-0.017197695	-2.72268e-05	-0.0393672729	0.0162738173	-0.0256182454	-0.0139978307	0.0151518524	0.0627446803	0.0520658938	0.1957475954	-0.0986520768	0.0382059438	-0.0749259858	0.0475778187	-0.0754404687	0.2411837647	-0.1054552377	-0.0813350646	-0.0407752915	0.1862828811	-0.022686588	-0.0286658926	0.1046311858	-0.0481705882	-0.1190757248	0.0162710496	0.0243476528	-0.0483127306	0.0582292964	-0.012128887	0.0495227935	0.0172162215	-0.094334132	-0.0198464072	0.1281172167	-0.0435611446	0.1679322224	0.0597048822	0.1673709819	0.1052071401	-0.0456231093	0.0168606594	0.0566269441	-0.077221767	-0.0635389803	0.0810944484	-0.163042836	0.0256398697	-0.0627936482	-0.1292728114	0.1175814474	0.1092988885	0.0959240631	-0.0578991	0.0129198999999999	0.0001669238160099	0.00335230578081	-0.00328475	-0.02939715	0.0008641924281225	1.07895825625e-05	0.0365914	0.02985526	0.00133893055396	0.0008913365496676	-0.00013023	-0.0007027979999999	1.6959852900000002e-08	4.939250288039999e-07	0.000696711	0.000348221	1.21257864841e-07	4.854062175210001e-07	-0.00106345	0.0002248999999999	1.1309259025e-06	5.058000999999996e-08	0.0	0.0
