global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
62491.80285613887	n/a	3905225424.2105274	n/a	103602.45859032348	n/a	n/a	10733469425.959692	60656.99756558918	n/a	n/a	3679271353.671892	73358.76978399178	61893.408697301405	n/a	n/a	n/a	n/a	-0.0472602592	-0.1472909955	0.1731683308	0.0932185337	-0.0564829993	0.0159601893	0.1234422809	0.0789433581	0.2224111574	-0.1476333218	0.0120387775	-0.1908197548	0.1775275599	-0.0807752614	0.0726011269	-0.1522426313	0.1341823084	-0.0616174538	0.0072529582	-0.065244741	-0.0097636852	0.0838893854	-0.0840464633	0.0275078202	-0.1194409879	0.1034013596	-0.0193480238	0.1327798584	-0.0520292832	0.0305305583	-0.063786862	-0.0836304248	0.0366944756	-0.0954474205	0.0314076432	-0.0967387702	0.0809476481	-0.0064057046	0.0507320339	-0.0105045608	0.0251469555	-8.32257e-05	0.1401728181	-0.1344924791	0.0250967046	-0.0197631392	0.0093950605	-0.067259718	0.0616347035	-0.0408525115	0.0005701024	0.0916845253	-0.0916502746	0.0399898807	-0.0563565718	0.0226387054	-0.0242153241	-0.13343385	0.115589659	0.1071683352	0.1577683555	-0.1521506587	0.0523661491	-0.0284886359	0.083997769	-0.1067135516	0.0446621982	-0.1120609785	0.0338747441	-0.1160553883	0.0790517148	-0.2163767976	0.0043678208	-0.1127701755	0.0301002097	-0.0739225034	0.0189354474	0.002669365	-0.1253853003	0.1965213597	-0.1031617845	0.0561748693	-0.0247635988	0.0230946991	-0.0402915941	0.0270259298	-0.0197539212	0.0966302304	-0.0698869273	0.1076867558	-0.0709455079	0.0230468534	-0.0263285252	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0304441	n/a	n/a	0.00092684322481	-0.00726374	n/a	n/a	5.27619187876e-05	0.0372969	n/a	0.00139105874961	n/a	5.09716e-05	n/a	2.5981040065599997e-09	n/a	-0.0005415	n/a	n/a	2.9322225e-07	0.000630935	n/a	3.98078974225e-07	n/a
62679.38931289272	187.586456753852	3928705844.63717	35188.678757464775	104786.62495716831	1184.166366844831	1402249.9843664868	10980236769.91425	60830.25570267729	173.25813708810892	30018.382067241942	3700320008.853103	73528.77822768463	62063.26410018832	1.23492	19.866154	0.0536515399999999	0.0243383	0.0688867348	-0.1049773933	0.229309702	0.0902083979	-0.0367724872	0.0049307795	-0.0088278177	-0.0347287926	0.1609826838	-0.0298160425	0.0273397906	-0.1814140295	0.0981529529	0.0317581419	0.0658899341	-0.0189453152	0.0131094862	-0.0810637728	0.0265851123	-0.0078587859	0.1761534243	0.0856447309	-0.0777758204	0.0356198394	-0.036491249	-0.035154071	-0.0015070469	0.0955013565	0.0915792297	-0.1192523471	0.0921308508	0.0937322502	-0.055560183	0.0819492443	0.089970886	0.0852804126	0.0307945522	-0.0407503218	0.0414542186	-0.0297462711	-0.0598555748	0.0163177572	0.1019173949	0.120454314	0.0529934521	-0.0519207277	0.0550377761	0.0238049909	-0.1075684693	-0.1021799709	-0.0669400516	-0.1276672724	-0.014236795	-0.0384616991	-0.1019586474	-0.0055113962	0.1756933801	-0.0175863609	0.1446766574	0.0480532514	0.0145044193	-0.0806931013	-0.0471333248	0.008370346	0.0615475033	-0.0116417737	-0.0220879787	-0.1646358646	0.0283233292	-0.0798406414	0.1137865291	-0.0503147972	0.0759154981	0.0133050104	0.0040074018	-0.1381891862	0.0711604624	0.0510234295	-0.0211841405	0.0603496287	0.0950150163	-0.0084227687	0.1402752723	0.1019003637	0.0701233007	0.090954473	0.0361447241	-0.0285177858	0.0597946234	-0.040392683	-0.0041763493	-0.0846712246	0.0410596725	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0174604	-0.0129837	0.00016857646569	0.00030486556816	-0.0171864	-0.00992266	9.84591814756e-05	0.00029537234496	0.0234649	-0.013832	0.00055060153201	0.000191324224	-0.000170256	-0.0002212276	2.8987105536e-08	4.894165100176e-08	-0.000461246	8.025399999999998e-05	6.440704515999997e-09	2.12747872516e-07	0.000667717	3.678199999999996e-05	4.45845992089e-07	1.352915523999997e-09
62763.18140951609	83.79209662336507	3939216940.643826	7021.115456539348	104620.3938345212	-166.23112264712108	27632.78613652221	10945426806.09032	60788.28699185172	-41.96871082557482	1761.3726883607208	3695215835.403729	73403.1794532838	62064.43603266605	1.256892	20.21961	0.1017921351	0.0546836	-0.0046208719	0.0197424847	0.2538276659	0.0283432215	-0.0306980078	0.0096993226	0.1139287296	-0.1221252094	0.0028882372	-0.0631867392	0.0698715388	-0.0334312115	0.1685945904	0.0533770544	0.0466831287	-0.0563552138	-0.0453862392	-0.0700640033	-0.0436928981	-0.0666215713	-0.0296535242	0.0084599436	-0.0690313617	0.1024259896	-0.0458725625	0.0593020558	0.0534291791	0.1615287944	-0.0104417804	0.0042464172	0.0117587734	-0.0101487108	-0.0512559786	-0.0340853198	-0.0041881454	-0.0500579368	-0.0974277818	-0.0591969288	-0.0018147963	-0.0506228408	0.0472293057	-0.049567279	0.0395658352	0.137565825	-0.0115373247	-0.0260003099	0.0062604062	0.0751036524	-0.0026493032	-0.0618854239	-0.0226727272	0.1148433739	-0.0478900131	-0.2067070202	-0.0446271837	0.0380809884	0.0536800485	0.0612201263	0.0360363043	0.0997597562	-0.0112329819	-0.1041801539	0.0858947182	-0.0274984183	0.1209705504	-0.0283274954	-0.0578214164	-0.0845568245	-0.0253331843	-0.1559271493	-0.0933400972	-0.013031084	0.0155558796	-0.0063312039	-0.0376871152	-0.0023784995	-0.016523856	0.1015693865	0.0466133759	0.1072615989	0.0835979251	0.0109995357	0.1242088679	0.1084073771	0.0534394695	0.059490297	0.0316006114	0.0795817681	-0.0113529781	0.0191414943	-0.0463512032	0.0030216622	0.0475274819	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0182455	0.0007851	6.163820100000006e-07	0.00033289827025	-3.33649e-05	0.0171530351	0.0002942266131418	1.11321655201e-09	0.0157062	-0.0077587	0.00024668471844	6.019742569000001e-05	0.000675629	0.000845885	4.5647454564100005e-07	7.15521433225e-07	-0.000818314	-0.000357068	1.27497556624e-07	6.69637802596e-07	0.000348764	-0.0003189529999999	1.21636327696e-07	1.0173101620899998e-07
62858.93307019567	95.75166067958344	3951245466.723339	9168.380522898084	104617.82343350236	-2.570401018834673	6.606961397626324	10944888979.963476	60865.6463892371	77.35939738538582	5984.476363830038	3704626910.379652	73467.29337631266	62221.53448897973	1.22888	19.76898	0.0570060575999999	0.0329037	-0.1272114239	-0.0095762692	0.2056121319	0.0008559435	-0.003892034	0.048239247	0.138419141	-0.0420826181	0.064679144	0.0174188317	-0.0080179435	-0.0239854444	-0.0283581325	0.0564519508	-0.0744865627	0.0017998039	-0.0313987142	-0.0183986649	0.0416485509	-0.0950225833	-0.1078548323	0.0044670382	0.0487713398	-0.1067957073	-0.0396999337	0.0313824481	-0.0351690424	0.1124385594	-0.0414156269	-0.0469537351	-0.0234057672	0.1227608319	0.0022432751	-0.0594692386	0.0968922965	-0.0835050811	0.0569797038	-0.0239929732	0.1023848354	-0.1014946592	-0.0713875577	0.1225650331	0.0415736809	-0.105274265	-0.2026833175	0.0964847918	-0.0536365802	-0.0607731765	-0.0187421715	0.05288897	0.0157794839	-0.1150412155	0.1387844132	-0.1279323921	-0.0876437171	-0.0149827853	-0.020692517	0.0240360348	0.0204057808	0.133198483	-0.0246111135	0.0382209344	0.0940130537	-0.0068027729	0.0238476421	0.0360285768	-0.023229243	-0.1020290747	0.0579323043	-0.113889181	0.048207939	-0.0971944879	0.0456642287	-0.0803013441	-0.0140229776	0.0154381457	-0.0862104489	0.0260536252	-0.0525248809	0.0285072167	-0.0940660098	0.0911502791	-0.0899397157	-0.0711882479	-0.0962866488	0.0050450232	-0.0599742042	-0.0335295455	-0.0424535373	-0.0901751001	-0.015937279	-0.0499812328	0.0290622699	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0101304	-0.0081151	6.585484801000003e-05	0.00010262500416	-3.99525e-05	-6.587599999999998e-06	4.339647375999997e-11	1.59620225625e-09	-0.0078613699999999	-0.0235675699999999	6.180113827689844e-05	0.0005554303557048	0.00100408	0.000328451	1.0081766464000002e-06	1.0788005940100009e-07	-0.0008300239999999	-1.170999999989999e-05	1.371240999976578e-10	6.889398405758339e-07	0.000182589	-0.000166175	3.3338742921e-08	2.7614130625e-08
63111.24684788322	252.31377768755192	3983029478.69445	63662.24241096337	104917.3296669408	299.506233438442	89703.98386848251	11007646064.441536	60834.96103823424	-30.685351002859534	941.5907661686924	3700892484.523479	73464.86683551405	63545.964033878015	1.432942	23.051733	0.0866568435	0.0429027	-0.0348089477	-0.0651182729	0.0148095527	0.1531405459	-0.0834818473	0.0483219116	0.0716062081	-0.0543745988	0.0865264436	0.0544020265	-0.0628053014	0.0179689655	-0.024039889	-0.1320113457	-0.2059716885	-0.0577449157	-0.0170578619	-0.060840274	0.2353104454	0.0132375949	0.1151982055	-0.1355081893	0.0060211457	0.0521011176	0.1269449909	0.1639445633	0.007439817	0.0217281878	-0.0279664347	-0.0576671425	-0.2056890585	0.0930667004	0.0108021658	0.0490853979	-0.0218585503	0.0358440063	-0.0512421388	-0.0643757958	0.0258306551	-0.0452887147	-0.0057252335	-0.0955416298	0.0487241234	-0.0636508419	0.0834316859	0.0433228236	-0.020004406	0.0212727218	0.0938217596	-0.0084528978	0.0187567861	-0.1048472574	0.0188809596	0.0535029372	-0.0121173279	-0.04686345	-0.0939209668	-0.0325078844	0.0272555562	0.1462375921	-0.0074714583	0.0365589065	-0.1025661578	-0.0240498981	0.0882767764	0.0047853032	-0.1190762904	0.0237766191	0.0924735535	0.0829162982	-0.0445448602	-0.1190256569	-0.0186155983	-0.1263086464	-0.0336175538	0.0649647061	0.0891723285	0.1194284721	0.0424005167	-0.0636642836	-0.246359306	-0.1547739582	0.0482616831	-0.1031161044	0.0574502846	0.0424422823	-0.0466370543	-0.1119975897	0.0862377207	0.0710862749	0.0893185347	-0.0069132716	0.0157443275	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.000138666	-0.010269066	0.0001054537165123	1.9228259556e-08	-0.0167487	-0.0167087475	0.0002791822430187	0.0002805189516899	-0.0414936	-0.03363223	0.0017217188409599	0.0011311268947729	0.0012342	0.0002301199999999	1.52324964e-06	5.2955214399999956e-08	-0.000650684	0.0001793399999998	3.2162835599964136e-08	4.23389667856e-07	0.000294065	0.0001114759999999	8.647422422499998e-08	1.2426898575999997e-08
63164.568899318685	53.32205143546162	3989762764.236777	2843.241169286014	105834.3920070358	917.062340094999	841003.3356205155	11200918531.498922	60791.61040472779	-43.35063350645214	1879.277425410731	3695619895.600208	73306.55785669673	63952.489109264825	1.344738	21.632801	0.097115716	0.0450389	0.0537691542	0.0029054809	0.0143060239	0.0457457622	0.0056987808	0.130924485	-0.0661839864	-0.1376840983	0.0946354562	-0.0097011718	-0.0099174631	0.0796279409	-0.0838230846	0.1254464181	-0.1080647718	-0.0446713539	-0.0065333891	-0.1291821342	-0.0243684347	0.0481440811	-0.0897279822	-0.0394398858	-0.1309178142	-0.0886459552	0.0943122385	-0.0534148061	0.0175394049	0.0584691476	0.1005915043	-0.0320949493	0.100222685	0.1229959168	0.0704803143	-0.1341575789	0.0062880476	-0.1328385368	-0.0115418354	0.0828850804	-0.0490384393	-0.0010596913	0.0283977056	-0.0114797726	0.0129326663	-0.0558117818	-0.0393942739	-0.0419231369	-0.0966017563	0.0580790239	-0.0178607834	-0.1065343866	-0.0187237158	-0.014827677	-0.0190436655	-0.1103173681	-0.0188959348	0.0910988424	0.0260975241	0.1364746688	0.0949705022	0.0478172303	0.0158472611	0.0059485292	-0.0484511189	-0.0863239968	-0.1366395387	-0.045037731	-0.1343341684	-0.027277038	-0.0021949052	0.0562450539	-0.0472269148	-0.1081715021	-0.0332380748	0.1312122074	-0.0193734708	-0.0811554614	-0.1155588875	0.0639651152	0.0015194653	0.0222896743	0.119698571	0.0879105047	0.027374588	-0.006987122	-0.1299968882	0.0110812175	-0.0016246709	-0.0213860166	0.0475649105	0.0904826539	-0.039035032	-0.2124584235	-0.0690520407	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.013265	0.013403666	0.0001796582622395	0.000175960225	0.0121424	0.0288910999999999	0.0008346956592099	0.0001474378777599	-0.0165665	0.0249270999999999	0.00027444892225	0.0006213603144099	0.00105666	-0.0001775399999999	1.1165303556000002e-06	3.1520451599999966e-08	-0.000285047	0.000365637	1.3369041576899998e-07	8.125179220900001e-08	0.000348765	5.470000000000003e-05	1.21637025225e-07	2.992090000000003e-09
63320.46869669897	155.89979738028342	4009481755.969634	24304.746823213423	104844.34540615862	-990.0466008771764	980192.271908451	10992336763.645897	60889.31785010745	97.70744537965948	9546.74488261914	3707509028.251414	73371.82617981454	64485.84741078805	1.35532	21.80302	0.07516614	0.047377	-0.0186904407	0.1254300682	0.0114870662	0.0375335509	-0.0444054375	0.0248399272	0.1312361029	-0.1299222364	0.0171577692	0.0696249296	0.1054365303	0.0121700524	-0.0480575195	0.0400224248	-0.0478474743	-0.0355603761	-0.1110833555	-0.094487225	-0.0309092284	-0.0514162421	0.0429167738	0.0934492684	0.0518058219	-0.0618736919	0.031706037	0.0230808466	-0.0163326276	-0.1242078115	-0.1917231567	-0.0156370314	-0.0890986802	0.0344843908	-0.1344291765	0.0289077991	0.0695727788	0.1362974087	0.0008063604	0.0921993342	0.1027702268	-0.0631672624	0.1395719668	-0.1303890832	-0.1227641031	0.1508886702	-0.0885517767	-0.067235175	0.0096797508	0.0453011302	0.0044645341	0.0189713701	0.0190329234	-0.0445948419	-0.1083622459	0.0935245527	-0.0545804085	-0.037088975	0.0356900483	0.0701269941	-0.0002279903	0.1673932254	-0.0736860009	-0.0179555982	0.0058200792	-0.0850619796	-0.0385035491	0.0105346307	-0.1063746628	-0.0372709187	-0.20856373	0.1859592957	-0.0525156857	0.0716239701	0.1313387829	0.0412157249	-0.1354516809	0.1726411488	-0.0577751935	-0.0040803065	-0.0328664835	0.1297545192	0.0127780132	0.0641192098	-0.0668953243	-0.1254974986	0.00138153	0.0898734057	0.0921729713	-0.1367345845	-0.0370357821	-0.0091689162	0.0648347497	0.0548100071	0.0717424544	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.00710206	-0.00616294	3.7981829443600006e-05	5.04392562436e-05	0.0148904	0.002748	7.551504000000002e-06	0.00022172401216	-0.0267675	-0.0102009999999999	0.00071649905625	0.0001040604009999	0.000145804	-0.000910856	2.1258806416e-08	8.296586527360001e-07	-0.000162817	0.00012223	1.4940172900000007e-08	2.6509375489e-08	0.000436763	8.7998e-05	1.90761918169e-07	7.743648003999999e-09
63464.8136454098	144.34494871083007	4027782571.0465937	20835.464218332163	104962.63859477796	118.29318861934009	13993.278473730768	11017155500.777971	60878.12040539936	-11.197444708093826	125.38276799081844	3706145544.0943017	73496.35823832359	64950.15777379528	1.286761	20.700111	0.03649598	0.0202548	-0.0390037767	0.0796400534	-0.1482651153	0.1067495242	-0.0197992187	0.0832757471	0.0557096025	-0.0142372236	0.0259558199	0.1222145407	-0.0852763025	0.0250854758	-0.1366700139	-0.0810399739	-0.1063453349	0.0166376379	0.0034738678	0.0542991735	0.1260730416	0.0580689442	0.1041125582	0.1093479816	-0.0456159818	-0.0680616996	0.1235300641	-0.0414089731	0.0772936337	0.0142834663	0.1064719076	0.1517339227	-0.0273387316	0.1225517609	-0.0885650006	-0.1166373379	0.124481707	0.2097499279	0.0267726609	-0.1035036264	0.0161449711	-0.0385799731	-0.0249542148	0.0453271411	-0.0463895944	0.0038960475	0.1319400637	-0.0557857155	-0.0219605074	-0.0561332714	0.0017713461	0.0321131619	-0.0664328679	0.0675053426	0.0357546738	-0.0273776642	0.0416363211	-0.0916043231	0.0334362751	-0.021624487	-0.03886652	0.0704542169	-0.0374571849	0.1239599332	-0.1613388363	0.0005056458	-0.0454430114	-0.0524532445	-0.0864056389	-0.1335609041	-0.1261016632	0.1527392543	-0.0096524424	-0.0732349675	0.0843676391	0.00662538	0.088320231	-0.0504726958	0.108504068	-0.0475263821	-0.0435297396	-0.1728194099	-0.0995948131	0.0608513002	0.0137047773	0.0174800945	-0.0720204757	0.0292141554	0.0255939584	0.1980122117	0.0292956643	-0.0024815935	0.0391576298	0.1269925989	0.0620815351	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.00550796	-0.0015941	2.5411548100000005e-06	3.03376233616e-05	0.00479844	-0.01009196	0.0001018476566416	2.3025026433600003e-05	-0.0268432	-7.570000000000146e-05	0.00072055738624	5.730490000000221e-09	6.87676e-05	-7.70364e-05	4.72898280976e-09	5.93460692496e-09	0.000154102	0.000316919	1.0043765256100003e-07	2.3747426404000002e-08	0.000537492	0.0001007289999999	2.88897650064e-07	1.0146331440999996e-08
63444.07364320455	-20.740002205246128	4025150480.444362	430.1476914736143	105806.1538856908	843.5152909128374	711518.0460037687	11194942200.082483	61013.69103129477	135.570625895416	18379.394605674843	3722670493.2623	73342.37404328633	65990.58100366395	1.386092	22.298052	0.1263212207	0.063539	0.1217953455	0.0593474199	-0.2013382757	0.0254310961	-0.0099570729	0.0132836325	-0.1210794883	-0.0298111846	-0.0861898224	0.0820581456	-0.1119665985	0.0470120683	0.0017318748	-0.0748507431	0.0244992209	0.1900141799	0.037927974	0.0139283902	0.0741206631	0.0157319744	0.0138797034	-0.019178639	0.100460743	-0.0054557189	-0.0291202401	-0.0922713226	0.1550121552	-0.0739322503	-0.0046266156	0.0520908041	0.042253561	0.0066355503	-0.0896555487	-0.0703910483	0.0701111735	-0.0241922933	0.0010806202	0.0361868376	0.1644821363	0.0214322603	-0.0213820418	0.0925740806	-0.0165455391	0.0617113962	-0.0416239296	-0.0933708764	0.0067974777	-0.0169049812	-0.0670080941	0.1827079031	-0.1155386887	0.1061590485	-0.1251775346	0.007881741	0.0399254876	0.0924305548	-0.009433481	0.1638651853	-0.0296452646	-0.1549817332	-0.0273237133	0.2004397037	-0.0687607432	0.0233716249	-0.0357534585	0.009362616	-0.1312074359	-0.1615777498	-0.0486743576	-0.0445198175	-0.0979414553	-0.0324331598	0.0962209159	0.1090438677	0.0384869013	0.0125145119	0.1214727633	-0.0221307672	-0.0400744759	0.0104996163	0.0082809531	0.0455007813	0.0139116594	-0.0419364078	-0.0561688479	-0.0376027221	-0.010220369	-0.017030183	-0.1070308187	0.0261318279	0.011214066	0.0678030525	-0.074985348	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-8.89807e-05	-0.0055969407	3.132574519931649e-05	7.91756497249e-09	0.019332	0.0145335599999999	0.0002112243662735	0.0003737262239999	-0.0614573	-0.0346140999999999	0.00377699972329	0.0011981359188099	0.000847778	0.0007790104	7.18727537284e-07	6.0685720330816e-07	-0.000309693	-0.000463795	2.1510580202500006e-07	9.5909754249e-08	0.000348765	-0.0001887269999999	1.21637025225e-07	3.561788052899999e-08
63278.08563082296	-165.9880123815892	4004116121.101764	27552.020254390616	105482.0986956323	-324.05519005849783	105011.76620384915	11126473145.235111	61023.229231957375	9.53820066260232	90.97727188006736	3723834505.896017	73586.61755404175	66115.28439557205	1.389324	22.350046	0.0718298307	0.0422714	0.0685763105	0.1131395875	-0.0849568224	-0.1667132798	0.0672539681	-0.1102753294	-0.0282874638	0.0489812807	-0.2280011612	0.0680182401	0.1075838228	0.1237328671	0.127819835	0.0703022545	-0.1152644572	0.1334945021	-0.0486352249	0.148028751	-0.1102781022	-0.0085081949	-0.0827286637	-0.085071892	-0.0621731365	0.0601804409	0.1020339238	-0.030986654	-0.014535148	0.081571817	0.0070306681	0.0107329652	0.0147527451	0.2086501929	-0.0833191553	-0.0791164127	-0.058291057	-0.0890842607	0.0905435541	-0.0251771028	0.0111275108	-0.0254187707	-0.0088726465	-0.0106538669	-0.0350575315	-0.015159001	0.0162869135	0.0971632611	0.1202212868	-0.0106685168	0.001296297	-0.0218733824	-0.036673987	-0.0587684011	-0.0094892481	0.0528312414	-0.0644072102	-0.0907506112	0.0692554557	0.010200032	-0.1738616261	-0.1508735172	-0.1198037656	0.0727673482	0.1153636421	-0.1663778067	-0.0701135823	-0.0527190488	-0.0917046438	0.0088829514	0.0015613156	-0.032590455	-0.0075355969	-0.1107698018	0.0171158082	-0.1144218905	-0.1661590086	0.0881215139	-0.0504050605	-0.0154851809	0.0628310314	-0.0543127702	0.0061972253	0.015503349	0.0761415579	0.0260932486	-0.0894158627	-0.1150889899	-0.0429277399	-0.0185120264	-0.0546961069	0.0254538372	-0.0521294212	-0.0478976675	0.0561467392	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.0101258	0.0102147807	0.000104341744749	0.00010253182564	0.0206816	0.0013496	1.821420160000008e-06	0.00042772857856	-0.0228256	0.0386317	0.00052100801536	0.0014924082448899	0.00105385	0.000206072	1.1105998225000002e-06	4.2465669184000036e-08	-0.000536296	-0.000226603	5.1348919609000016e-08	2.87613399616e-07	0.000348765	0.0	1.21637025225e-07	0.0
