global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
63087.152526568665	n/a	3979988813.910539	n/a	104874.08577110247	n/a	n/a	10998573866.324558	60374.18512157594	n/a	n/a	3645042229.094321	72992.04115586243	66326.7697823427	n/a	n/a	n/a	n/a	-0.0279943314	0.1724686578	0.2676066496	0.021346978	-0.0271418232	-0.0601054924	0.3471546238	0.0566161813	0.413840938	-0.1963212548	0.3074992891	-0.3504404703	-0.1562713448	0.2268488916	-0.2001048168	0.1419662017	-0.0589272531	0.241857411	-0.1421116683	0.04332762	-0.2562367015	0.0726262378	-0.0253588603	0.0321973486	-0.0659665272	0.1327254414	-0.0839971932	0.0240679308	-0.0293523631	-0.0104093988	0.0301331114	0.0065290416	-0.1881908196	0.005487491	0.0778627993	-0.096274615	-0.1065996306	-0.0900473271	-0.0429463985	0.0705183712	0.0750512053	-0.5761256869	0.2580866655	-0.190422537	0.0189647232	-0.2551502884	0.0430886952	0.0505484293	-0.150708532	0.1131853969	-0.076934848	0.0795002462	-0.0390985023	0.1060037274	-0.0637386892	0.0646994814	-0.0225746791	-0.0029252724	0.064829426	0.1490484942	4.40881e-05	n/a	n/a	1.9437605616100003e-09	0.0241148	n/a	n/a	0.0005815235790399	-0.0615319	n/a	0.00378617471761	n/a	0.00103826	n/a	1.0779838276e-06	n/a	-0.00101051	n/a	n/a	1.0211304601e-06	-0.000412932	n/a	1.7051283662400001e-07	n/a
63017.635876581946	-69.51664998671913	3971222431.473468	4832.564625376017	104195.59882921612	-678.4869418863527	460344.530310295	10856722815.378944	60346.60720787101	-27.577913704924867	760.5413243162828	3641713001.5010695	72999.38941130874	66183.5901876734	1.252664	19.370886	0.2179202159	0.145508	-0.0441723604	0.15943718	0.251948864	-0.0437348894	-0.0729495651	-0.0042896597	0.2896483278	-0.062083325	-0.0306865296	0.0302380482	0.2440907714	-0.059016216	-0.0810232994	-0.0019072659	-0.1193133794	0.1692746058	-0.0331462257	0.0372956741	-0.0490734312	-0.2106458169	-0.0581713583	-0.0623997952	-0.0012306474	-0.0291779979	-0.00855387	0.0511378355	0.0014133255	-0.1979131339	0.0850256751	-0.1064370725	0.0644137171	-0.224093135	0.0491826733	0.0315224027	-0.0539290419	-0.0053806489	0.1228698995	0.0619029645	-0.117742942	-0.0822388782	0.1887746125	-0.1217106592	-0.0426032096	-0.2377724391	0.1389072533	0.0439274541	-0.0252957119	0.0663364042	-0.1435064998	0.1544108743	0.0626338694	0.0816670706	0.0479155608	0.0510887226	-0.1604950541	0.0885675166	-0.0818822448	-0.0152570715	-0.0121961684	0.1488669016	0.00283178	0.0027876919	7.77122612932561e-06	8.0189779684e-06	0.000482326	-0.0236324739999999	0.0005584938273606	2.32638370276e-07	-0.0116936	0.0498383	0.00013674028096	0.00248385614689	-0.00142237	-0.00246063	2.0231364169e-06	6.054699996900001e-06	-0.0011645	-0.0001539899999999	2.3712920099999968e-08	1.3560602499999998e-06	-0.000194317	0.000218615	3.7759096489e-08	4.779251822500002e-08
62910.460261140106	-107.17561544183992	3957726010.268488	11486.612545337151	103547.53390690467	-648.0649223114451	419988.1435305394	10722091778.201572	60248.960986260405	-97.64622161060834	9534.784594828034	3629937299.923928	72817.23804922079	65672.78315957228	1.127453	17.434654	0.116889339	0.0652971	0.0081251919	0.1319162755	0.2657144835	0.0211864961	-0.2074723381	0.086881282	0.2917768392	-0.0696852131	-0.0344392179	0.0035630445	0.2235383587	0.0006764205	0.0650811218	0.1051958418	-0.0935998756	0.133722368	-0.0149383226	-0.0372882533	-0.2732346567	-0.0177799881	0.0556784533	-0.0369065826	0.0873290878	-0.0382019398	0.0354354013	0.0455122741	0.101030975	0.0458060393	-0.1595634142	-0.2532567956	0.0552296134	-0.0814679321	0.0152545611	0.0781125257	-0.063667223	0.143116262	-0.0458928926	0.1172728148	-0.077643154	-0.1151926429	0.1331549001	-0.1684733169	-0.0128471363	-0.1985811894	-0.0297512375	0.0993489945	0.0638879671	0.0478070305	0.1037277961	0.1416930898	-0.069980009	0.0246096518	0.0336025741	0.0432415389	-0.1804827597	0.042283771	-0.0221037185	0.0184416932	-0.0187099951	0.1485039376	-0.00321366	-0.00604544	3.65473447936e-05	1.03276105956e-05	0.00353027	0.003047944	9.289962627136e-06	1.24628062729e-05	-0.0285539	-0.0168603	0.00081532520521	0.00028426971609	-0.00053421	0.00088816	2.853803241e-07	7.888281856000001e-07	-0.000398722	0.0007657779999999	5.864159452839999e-07	1.5897923328400004e-07	-2.95419e-05	0.0001647751	8.7272385561e-10	2.7150833580010005e-08
62889.02741706839	-21.4328440717145	3955029769.46478	459.3668050024273	103674.0550939464	126.52118704172608	16007.610770447436	10748309699.622631	60302.97636204057	54.01537578016723	2917.660820672677	3636448958.120824	72615.81299720544	65267.98519669985	1.32827	20.540041	0.14276943905	0.0816433	-0.0443919388	0.1313481591	0.1665239753	-0.0500328164	-0.103568143	0.100180253	0.1778611563	0.0215714165	0.110927387	0.2277173968	0.1268720771	-0.0326398089	-0.0458946942	-0.044736861	-0.2857902591	-0.061773614	-0.131324394	0.0822794014	-0.0081015221	-0.1336670147	0.0053840217	-0.1610558869	0.0489389146	0.062058301	0.1041255534	-0.0273912127	-0.0615037252	-0.1099485636	-0.1304594269	-0.021039005	0.0911770724	-0.0374323822	-0.1195485539	-0.2325432662	-0.0542396241	0.0215275662	0.0316091543	0.0186709898	0.0998190586	0.0004245775	0.0662424876	-0.2609079333	-0.0638726568	-0.1688173483	0.1856649416	0.1637307621	0.0087339723	-0.1304812542	0.0683300402	0.1623175133	0.1740495067	-0.0049138821	0.1277108771	-0.0599973077	0.0794705387	0.0591878137	0.1603540554	-0.1038230307	0.0744486673	0.1479600444	6.29405e-06	0.00321995405	1.0368104084111402e-05	3.961506540250001e-11	0.0131711	0.00964083	9.29456030889e-05	0.00017347787521	-0.0578599	-0.029306	0.00334776802801	0.0008588416359999	0.0007759559999999	0.0013101659999999	6.021077139358448e-07	1.716534947555738e-06	-0.000830767	-0.000432045	1.8666288202500005e-07	6.901738082890001e-07	-0.000299384	-0.0002698421	8.963077945599998e-08	7.281475893240999e-08
62970.168156087406	81.14073901901429	3965242077.605924	6583.819528551789	103490.09040022697	-183.96469371943385	33843.0085352851	10710198811.04715	60249.88524510229	-53.09111693828163	2818.6666977542945	3630048672.0479946	72798.8979453941	65538.55598130218	1.193566	18.457012	0.0755963719899999	0.0570127	-0.0616176569	0.1023590211	0.0545232812	-0.0480090915	-0.1562668641	0.0716043259	0.1143045129	-0.1439283024	-0.0123458409	0.1476907502	0.0183588639	0.1429567268	0.0239676069	-0.0015175898	-0.2349994286	-0.0619949499	0.1234775021	-0.1639094084	-0.1262419288	-0.0297376072	-0.0450647069	-0.0048657262	-0.2447698227	0.1425488125	0.0347075053	-0.0739527658	-0.1361107765	-0.1375094838	0.0529032974	-0.102803954	-0.0648419615	0.1071194398	-0.1123748344	0.0325186519	0.0196458347	-0.0602789675	-0.0356000991	0.1741876815	-0.0437811038	-0.0644347626	-0.0169126673	-0.0772752062	-0.1316042344	-0.0708105392	0.0648667139	0.2406704877	-0.0026602584	0.0061796	0.2232473562	-0.1086472112	-0.0303849111	-0.0107446576	0.0079165006	0.1645900456	0.0905542776	-0.0131224352	-0.0279529232	-0.011360825	0.2200190414	0.1472358847	5.92206e-06	-3.719900000000002e-07	1.383765601000001e-13	3.50707946436e-11	0.0172088	0.0040377	1.630302129e-05	0.00029614279744	-0.0406127	0.0172471999999999	0.00164939140129	0.0002974659078399	-0.000251099	-0.0010270549999999	6.305070780100001e-08	1.0548419730247947e-06	-0.000830767	0.0	0.0	6.901738082890001e-07	-0.000240217	5.916699999999997e-05	5.7704207089e-08	3.500733888999996e-09
63122.20091393186	152.03275784445577	3984412248.218781	23113.95945779093	104022.75613215784	532.6657319308724	283732.781973452	10820733793.33038	60317.76574960992	67.88050450762967	4607.762892210331	3638232865.024816	72865.12520908126	65617.13848892288	1.195954	18.493944	0.12010474456	0.0596868	-0.0934227969	0.0191040156	-0.0414398016	-0.0884176735	-0.2361154858	-0.0240003654	-0.0791756836	-0.1859213023	-0.0698932436	0.1256173785	0.0610252795	0.0455709318	0.0331406256	0.0886630169	-0.0292527992	0.0200997853	-0.2185934094	-0.027459485	-0.0838651402	0.0679177749	0.1656804359	0.0504864584	-0.1006887353	-0.0690012768	0.0576403647	-0.1388437445	-0.0288632737	-0.0983451386	-0.1266286511	0.0197323096	-0.0108306047	-0.0926957898	-0.0496209151	-0.1231980807	-0.0748931367	0.0329083348	0.0102473112	0.0738330383	-0.0386333468	0.004332764	-0.0395023804	0.0170511552	-0.1016115632	-0.0528941165	-0.0860089339	0.0390789585	-0.0530426331	0.0668704607	0.2721303449	0.2883436451	0.1343656377	-0.0396111851	-0.1746236652	-0.0159146284	0.028743781	0.1113314934	0.0849428568	0.0149636671	-0.124633804	0.1463323407	-6.89725e-05	-7.489456e-05	5.609195117593601e-09	4.75720575625e-09	-0.0138042	-0.031013	0.0009618061689999	0.00019055593764	-0.0330407	0.007572	0.00109168785649	5.733518400000004e-05	-0.0008792109999999	-0.0006281119999998	7.730119825208241e-07	3.945246845438743e-07	-0.00039512	0.000435647	1.8978830860900005e-07	1.561198144e-07	0.000324921	0.000565138	1.05573656241e-07	3.19380959044e-07
63118.239630472825	-3.9612834590370767	3983912174.0497904	15.691766642840747	104433.22011936975	410.4639872119151	168480.6847979032	10906297464.500736	60441.07385033807	123.30810072815076	15204.887705183772	3653123408.1820207	72930.28584978786	65410.01466673782	1.130636	17.483875	0.0496182725	0.029613	-0.0858620752	-0.1153155259	0.0295493953	-0.1218213963	-0.2275523268	-0.0427223733	-0.0765175254	0.0531402527	0.036145021	-0.0503998665	0.1003986904	-0.0024126039	-0.1244472932	-0.0466696734	0.0146143491	0.0483592775	0.0917676829	-0.0326322088	-0.1174848898	0.0296286454	0.1128871053	0.1214848366	0.2138429867	-0.0067064167	-0.0179114247	0.0792314919	-0.1199729009	0.014075605	-0.0387048254	0.0471325859	0.0030837121	-0.0170676016	-0.0589272033	0.0663076473	0.1108525717	0.0243354134	-0.0358134633	-0.2153223372	-0.0111307411	0.1025739806	0.057500112	0.0572468856	0.0240990245	-0.1317887512	-0.0952390064	0.0277372893	-0.215974835	0.0073230223	-0.0441030403	-0.0260078219	-0.0119093156	-0.1898928985	-0.0137785712	-0.1435189506	0.031130453	0.1623986935	-0.0089150868	0.0056681469	0.1191131105	0.1452505133	0.0181014	0.0181703725	0.0003301624367887	0.00032766068196	-0.0129822	0.000822	6.756840000000026e-07	0.0001685375168399	-0.0233185	0.0097222	0.00054375244225	9.452117284e-05	-0.00127148	-0.000392269	1.6166613904e-06	1.5387496836107846e-07	-0.000397426	-2.305999999999988e-06	5.317635999999943e-12	1.57947425476e-07	0.00034842	2.3499000000000013e-05	1.213964964e-07	5.522030010000005e-10
63088.568966048304	-29.67066442452051	3980167534.183833	880.348327392507	104151.04235771648	-282.17776165327814	79624.28917165425	10847439624.198853	60348.39649791956	-92.67735241851187	8589.091651305049	3641928959.8701096	73025.32463436275	65519.89288344775	1.154584	17.85421	0.14872065	0.0769356999999999	-0.045457163	-0.1544316235	0.1631894828	-0.1790935425	-0.0623585077	0.0477816057	0.0238084174	-0.0361304974	-0.1651086689	-0.1864414389	0.0433451724	0.104086988	0.0477949934	-0.0294574654	0.0472210131	0.0221469881	-0.0467703004	-0.0607975174	-0.1841353599	-0.0247728759	0.099020074	-0.0186358735	0.0139607262	-0.2517749147	-0.0827796512	0.0336548777	-0.0556266045	0.0021228797	0.0767554441	0.0965787177	-0.0633766527	-0.2451526947	-0.103477245	0.0852382571	0.1409196008	-0.0820639621	-0.1309898414	-0.054472156	-0.0494141181	-0.0744159958	0.0622525391	0.2158254752	0.1413126782	-0.1491159522	-0.0227231239	0.0646519111	-0.1262499452	-0.0441987609	0.0343219494	-0.0416407175	0.1732951042	-0.0440307745	-0.0110223987	0.0222423554	-0.1209130997	0.0013127305	0.0544546487	0.2232303662	0.0503465321	0.1439917206	0.0206261	0.0025247	6.374110090000006e-06	0.00042543600121	0.0196147	0.0325969	0.0010625578896099	0.0003847364560899	-0.0267603	-0.0034418	0.00071611365609	1.1845987240000012e-05	-0.000317674	0.000953806	1.00916770276e-07	9.09745885636e-07	-0.00118562	-0.000788194	6.212497816360001e-07	1.4056947844000002e-06	-0.000112725	-0.000461145	1.2706925625e-08	2.12654711025e-07
63073.23346238035	-15.3355036679568	3978232779.399936	235.17767274991647	104307.6619457053	156.61958798882551	24529.69534178946	10880088340.579538	60383.32928441401	34.93278649444983	1220.2995722668163	3646146455.46997	72978.70407606478	65429.00205311224	1.090852	16.868675	0.1340468699999999	0.0891109999999999	-0.0151468526	-0.1672271119	0.130627746	-0.1697992708	-0.0135333954	0.0334250787	0.1003442122	0.09378032	-0.1463324023	-0.1455517754	0.000196103	0.0902799748	-0.0176247857	0.0057998999	0.0839319457	0.069931055	-0.0367501622	-0.124021733	-0.2792100213	0.0311218925	-0.0129257529	-0.2391322803	-0.2233358372	-0.1730428025	0.0484270321	-0.0067380365	0.2089511614	0.086683294	0.0700766791	0.0561196287	0.0510274947	0.1017594366	0.1616859815	-0.0275581355	-0.1010717028	-0.0228702121	0.1114689557	-0.0610835688	-0.0210474533	-0.0411607064	0.1356338127	0.1075088807	0.1232950163	-0.0920817271	-0.0322111354	0.0337893637	0.1494528493	-0.0579426481	0.1388215521	-0.1791007045	0.1170044178	0.1159494131	-0.1639791353	-0.0318451603	0.004588656	-0.0493817138	0.076669797	-0.022053427	0.0677556805	0.1425574961	0.0278596	0.0072335	5.232352225000001e-05	0.00077615731216	0.0292302	0.0096155	9.245784025000004e-05	0.00085440459204	-0.0464675	-0.0197072	0.00215922855625	0.00038837373184	0.0012752	0.001592874	1.62613504e-06	2.537247579876e-06	-0.000903545	0.000282075	7.956630562500006e-08	8.16393567025e-07	-3.78606e-05	7.486440000000001e-05	1.43342503236e-09	5.604678387360001e-09
63013.40805638674	-59.825405993608	3970689594.880706	3579.079202300028	104742.57919158084	434.9172458755347	189153.0107599603	10971007895.704582	60348.92055846914	-34.40872594487155	1183.9604211492765	3641992212.572418	72962.98807981805	65037.021153946815	1.193068	18.449312	0.28748993	0.1689	6.39085e-05	-0.1695150043	0.1309525792	-0.1604721275	-0.0018261329	-0.0270858523	-0.0044487125	0.2586959972	-0.0702168039	-0.0308213855	0.089634205	0.1414766736	0.0297211592	-0.1203317585	-0.0041145861	-0.0088875236	-0.1010359109	0.0060682968	-0.1628477145	-0.0638371084	0.0296186321	0.0927310787	-0.0046751193	0.1444205831	-0.1950624369	-0.0383639743	-0.0473594602	0.008257685	0.1371913031	0.057950077	0.0182880098	0.1404038018	-0.1423035604	-0.0726019015	-0.0345102215	-0.0467356728	0.1718118731	0.0010373004	0.0636654044	0.0833647464	0.1563829586	0.1185481511	0.17269109	-0.0724336661	-0.0452901274	0.1145989278	-0.0365470106	0.2322959455	-0.0578413413	-0.0131111878	0.1891707464	0.0173520288	-0.1495448999	-0.0870001679	0.1391001198	-0.0560722056	-0.0749154826	0.0003969898	-0.0872488079	0.1409495873	0.0244697	-0.0033899	1.1491422010000008e-05	0.00059876621809	-0.0139673	-0.0431975	0.00186602400625	0.00019508546929	0.0294841	0.0759516	0.0008693121528099	0.00576864554256	-0.00126107	-0.00253627	1.5902975449e-06	6.432665512900001e-06	-0.00056146	0.000342085	1.17022147225e-07	3.152373316e-07	0.000382803	0.0004206636	1.46538136809e-07	1.7695786436495997e-07
