global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
51781.37808253864	n/a	n/a	2681311116.1268134	81259.3515727796	n/a	6603082218.028599	n/a	49696.50659693668	n/a	2469742767.9393706	n/a	55478.56030068277	51149.93806555963	n/a	n/a	n/a	n/a	-0.0326850388	-0.0566705396	-0.0222656183	-0.0150634617	-0.003466292	-0.000319978	0.0457682566	0.0069544826	-0.0572665355	-0.0104823433	0.0091396557	-0.0057204712	0.0365433413	-0.0384415084	0.0312201195	0.0333412869	-0.0577868278	0.0307038464	-0.1205034038	0.0100790598	-0.0833689015	0.0595997083	-0.0100833177	0.0127584314	-0.0204527326	0.1060199207	-0.0467053965	-0.1062223969	0.1461648124	-0.0235081575	-0.0292966395	-0.1269825539	0.0882823655	-0.0780010885	0.0397389014	-0.1005029502	0.0433745061	-0.0481915946	0.0897168121	-0.0932057269	0.0385038971	-0.0805205576	-0.0081038629	0.0016378755	0.0185366817	-0.0241560762	0.0377638077	-0.0294101142	0.0892726662	-0.0055190978	0.0210908767	0.0304468815	-0.0268267834	0.0089459069	-0.0460765765	0.0354652669	-0.1410848963	0.0955973275	-0.0082320925	0.0321277129	-0.0299527306	0.018171624	-0.0261452509	-0.0149124625	0.0256393395	0.0436494064	-0.0537970936	0.102594329	0.1025838106	0.1025662807	0.1025417406	3.52734e-05	n/a	1.24421274756e-09	n/a	0.078693	n/a	n/a	0.006192588249	-0.0858117999999999	n/a	0.0073636650192399	n/a	0.00380502	n/a	1.44781772004e-05	n/a	0.000482868	n/a	2.33161505424e-07	n/a	-0.000493213	n/a	2.432590633690001e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51853.91844981208	72.54036727343919	5262.104884165447	2688828858.599762	81046.2480948465	-213.1034779331094	6568494330.251409	45413.09230718724	49611.09791581003	-85.40868112664612	2461261036.4120903	7294.642811793116	55485.79725249475	51813.56452750476	1.03819	21.488935	0.0525366266	0.0270077	-0.012392715	-0.0275253525	0.0865879438	0.039773185	0.0634210443	-0.0021381389	0.0524148674	-0.0574681792	0.0431120462	-0.0782141818	0.0572059146	-0.0522584801	0.0234116127	0.0660235868	-0.0080110847	0.0520722778	-0.0288074582	0.0463613823	-0.033894941	0.1347641507	-0.012140898	0.0345981393	-0.039499549	0.0496808313	-0.0940902775	0.1109516455	0.0333223755	-0.2380415062	0.038860682	-0.0824083597	0.0485197426	0.0527074741	-0.0196308266	0.0165668247	-0.0122151987	0.1140738076	0.0339909459	-0.0452900609	0.0208132073	-0.1107133747	-0.0002533682	-0.0035337691	-0.0252866602	0.0032771673	0.0593568634	0.1142261977	-0.0738158993	-0.0522457907	0.0516488338	0.001127964	-0.0284000618	0.0181136866	0.0190109876	0.0754737326	0.0771335805	0.0334882023	0.0206367631	0.1049066661	-0.0988639664	0.0282854638	0.0331466049	-0.0370995812	-0.0412306558	0.0405619076	0.1464758742	-0.0132595212	0.0025883601	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0076117	0.0075764266	5.793797689e-05	5.740224002518756e-05	0.079032	0.000339	1.1492100000000405e-07	0.006246057024	-0.10555	-0.0197382000000001	0.0111408025	0.00038959653924	0.0037188	-8.622000000000013e-05	1.382947344e-05	7.433888400000023e-09	0.000202484	-0.000280384	4.0999770256e-08	7.8615187456e-08	-0.000362157	0.000131056	1.31157692649e-07	1.7175675136000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51957.59304342415	103.67459361207148	10748.421360628172	2699591474.866078	81515.03097930373	468.7828844572359	6644700275.556847	219757.3927600462	49703.733061780425	92.63514597039466	2470461080.2767243	8581.270268956327	55557.2965549501	51899.3253940596	1.003803	20.777182	0.0786157	0.0432548	-0.0066193002	-0.0144499839	0.0113915857	0.0275749591	0.0334549123	0.0345854315	0.0460091651	0.0402239382	-0.043571809	-0.0161887288	0.0364479267	0.0015479974	0.0713726898	-0.097024713	0.0210518007	0.0369826276	-0.0206449037	0.0750054126	0.0032059377	0.0418919444	-0.0326127446	0.036695084	0.041687884	-0.0806134993	0.0066794257	0.0680639038	-0.0130323558	0.0320044756	-0.0078566636	-0.1041711191	0.149940224	-0.0008000661	0.0263145582	0.0853566207	0.0054872226	0.0549284337	0.0319603976	-0.0684884349	0.0918661744	-0.0034148135	-0.038516593	-0.0174344171	-0.0171774296	-0.0098293474	0.0051231913	0.0370240815	0.0449364178	-0.0796477948	0.0862015716	-0.037472694	0.0363189126	0.0258507446	-0.0077534029	-0.042104142	-0.0469217661	-0.0296673448	-0.0256186144	0.0362164996	-0.0288062486	0.0555477502	-0.0644897873	-0.0658699986	-0.1136658228	0.0892833872	0.0385506563	-0.0380551718	-0.0714376342	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.00577545	-0.00183625	3.33558227025e-05	3.3718140625000006e-06	0.0536032	-0.0254288	0.00064662386944	0.0028733030502399	-0.0995258	0.0060242	0.00990538486564	3.629098564000009e-05	0.00312825	-0.00059055	9.7859480625e-06	3.487493025e-07	0.000387407	0.0001849229999999	1.50084183649e-07	3.4196515928999994e-08	-0.000493213	-0.000131056	2.432590633690001e-07	1.7175675136000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52122.037328859486	164.44428543533286	27041.923012337225	2716706775.311022	81234.72927631579	-280.3017029879411	6599081240.596317	78569.04469793994	49727.67056692023	23.937505139801942	2472841220.012144	573.0041523180444	55585.125235747706	52725.48638598808	0.976469	20.211418	0.0645077404	0.0372894	0.0130992147	0.0354925355	0.0359176728	0.0844629557	0.0569053807	-0.0109294305	0.0246904561	0.0059504646	0.0396143719	-0.0092566223	-0.0059706891	-0.0411366381	0.0118024503	0.0363562839	0.103026088	0.0086074029	-0.0669244583	-0.0121807077	0.0260577281	0.0524362527	0.1109638288	-0.1089617681	-0.0057826318	-0.0670518078	0.0747888007	0.044696835	0.0521911069	0.0064706883	0.0747641978	-0.1658036148	0.0220986079	0.0695352713	0.0283596186	0.0893607839	-0.0608531628	-0.0742122433	0.0056164051	-0.0399733881	-0.0483002277	-0.0514516722	0.0789343882	-0.0366485321	-0.0255293524	-0.0197065464	-0.0254032578	0.0900127448	-0.0424977116	0.0157673071	0.0356830115	-0.085667319	-0.1116987582	-0.0221341418	0.0912823307	-0.011221712	0.0336577461	0.0252581704	0.0393282685	-0.0321611025	-0.062864408	-0.0368755429	-0.0473727335	-0.1207206232	-0.1419747026	0.0929280789	-0.0990578119	-0.0299425471	-0.1188221723	0.1024260777	0.1019113804	0.1010554665	0.0998612018	5.12096e-05	-0.0057242403999999	2.62242313216e-09	3.276692815699215e-05	0.049899	-0.0037041999999999	1.3721097639999984e-05	0.0024899102009999	-0.134541	-0.0350151999999999	0.0181012806809999	0.0012260642310399	0.00281439	-0.00031386	7.9207910721e-06	9.850809960000001e-08	0.000474829	8.742200000000003e-05	2.25462579241e-07	7.642606084000005e-09	-0.000493213	0.0	2.432590633690001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52130.594563774015	8.557234914529545	73.22626938244346	2717598889.572585	81552.40151452851	317.6722382127191	6650794192.786872	100915.65093107856	49822.65810546875	94.98753854852112	2482297260.694431	9022.632479506785	55601.72699669357	53379.57694387949	0.99921	20.682123	0.0809629896	0.0499282	0.0351257358	0.0430805259	0.0200578201	0.0223762409	-0.0243890491	0.0295847968	-0.028906337	-0.0309755522	-0.0817723571	0.0455521838	-0.0096737715	0.0391593063	0.032898777	-0.0633916699	-0.0348217252	-0.008158371	-0.0281531429	-0.0560533377	-0.0741671053	-0.0173886425	-0.0050655131	-0.126719275	0.05557962	-0.042415247	-0.0053469591	0.0685373493	-0.0139658132	0.0911356326	0.0130996876	0.0233408218	-0.0683162935	0.0164238	0.0152588969	0.2031635563	0.1701220463	-0.0552722765	0.0297855178	0.0129717526	-0.0202669815	-0.0152925953	0.0052463967	-0.0525428936	0.0084595443	-0.0361400523	-0.0484134635	-0.0327936943	0.0564559927	-0.0395141544	-0.0246409771	0.0177031471	0.0683324942	0.0015493428	0.0628524572	0.0008013221	-0.0184790066	-0.0174535349	0.0064645318	-0.070540825	0.0948940224	0.0388163802	-0.040106641	-0.0942817594	-0.0269244034	0.0364112611	-0.0352834167	0.0260677779	-0.0443600779	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.00285328	-0.0029044896	8.141206758400001e-06	8.436059836508161e-06	0.0409221	-0.0089768999999999	8.058473360999992e-05	0.00167461826841	-0.0974182	0.0371228	0.0094903056912399	0.0013781022798399	0.00231228	-0.00050211	5.3466387984e-06	2.521144521000001e-07	0.000611894	0.0001370649999999	3.74414267236e-07	1.878681422499999e-08	-0.000493212	1.000000000015745e-09	2.4325807694400004e-07	1.0000000000314906e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52034.33733541655	-96.25722835746274	9265.454011060729	2707572261.935925	81087.81050575658	-464.591008771924	6575233012.617488	215844.80543171396	49745.74362150493	-76.91448396381747	2474639008.4564986	5915.837843420335	55525.91835221305	52823.30170509037	0.998392	20.665182	0.0451007199999999	0.0207062	0.0239531899	0.0191815787	-0.0001625106	0.021060037	0.0597050511	-0.0322311012	-0.0401212812	0.054853774	0.0516051928	-0.0139110871	-0.0253928421	0.0001182091	-0.0786713081	0.1042163601	-0.0419925516	0.098627431	-0.0402760446	-0.0509556094	-0.0181259166	0.0348295136	-0.0092375804	0.1171847903	-0.1204119567	-0.0308743848	0.0263696564	0.0140669458	-0.0805275013	0.1475780628	-0.1045838977	0.0875290601	-0.0558755884	-0.0406011849	0.0529405911	0.0520465936	-0.0577229542	0.023364015	-0.0038149699	-0.0725979841	-0.0045936503	-0.0382421228	0.1415225872	0.0164628595	-0.0215603745	-0.0243949082	0.001968198	0.0448877371	-0.0631809978	0.0847604317	0.04359036	0.0842398969	0.0338743098	-0.0340384802	0.0140748092	0.0147391801	0.0027990576	0.0820362027	-0.0380685776	0.0490924784	0.0428458297	0.027616979	-0.0650128877	0.0306837518	0.1078298695	0.0197691519	0.0066425544	-0.0352073138	-0.0160972756	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0163988	-0.01354552	0.00026892064144	0.0001834811120704	0.0479022	0.0069800999999999	4.872179600999994e-05	0.0022946207648399	-0.0937333	0.0036848999999999	0.00878593152889	1.3578488009999931e-05	0.0021649	-0.0001473799999999	4.68679201e-06	2.1720864399999973e-08	0.000604376	-7.517999999999978e-06	3.65270349376e-07	5.652032399999967e-11	-0.000230306	0.000262906	5.3040853636000003e-08	6.911956483600003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52071.23655289548	36.89921747893095	1361.5522505574434	2711413676.1475987	81292.63596833881	204.8254625822301	6608492662.680854	41953.47012202454	49735.32744140625	-10.41618009868398	2473602795.703897	108.49680784822024	55488.18872872302	52439.36601076844	1.021178	21.13682	0.10442335	0.0653235	-0.0002233379	0.0137661839	0.0225946372	0.0124997026	0.0163134472	0.0286198195	0.0007359278	0.0146297985	-0.059363775	-0.0163253911	-0.0126002378	0.0991767932	0.0786584728	-0.0552915802	0.0090708956	-0.0452547996	0.0620953995	-0.0028825543	-0.05088714	-0.0152046988	0.0673415616	0.0303325385	0.0302845353	-0.009859503	-0.0290949907	-0.0505113077	0.0176769222	-0.0557278724	0.0788660689	-0.0257053706	-0.0770000197	-0.0614510955	0.0600903068	-0.0899852309	0.173818195	0.0352670098	0.145856097	-0.0093676333	-0.0639202899	0.0648193984	0.0408182694	-0.0542441796	0.0024679624	-0.0334146266	0.0071905539	0.0206471073	0.1111251819	-0.0365876031	0.0268221489	0.0225882639	-0.0017995453	0.0013259483	0.0540789027	-0.0943202594	0.0589609569	-0.0912700972	-0.0117724241	0.0263584662	-0.0982535924	0.0428001629	-0.0638493869	0.0309802726	0.0452733742	-0.0829216917	-0.0100672353	0.0016593236	0.0522811752	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0208412	-0.0044423999999999	0.00043435561744	1.9734917759999996e-05	0.0257469	-0.0221553	0.00049085731809	0.00066290285961	-0.0349377	0.0587956	0.00122064288129	0.00345692257936	0.00199823	-0.0001666699999999	3.9929231329e-06	2.777888889999995e-08	0.000413132	-0.000191244	1.70678049424e-07	3.657426753600001e-08	-0.000252993	-2.2687000000000025e-05	6.400545804900001e-08	5.146999690000011e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52230.42865439289	159.19210149740684	25342.12517916068	2728017677.421626	81677.05823396382	384.4222656250058	6671141841.754317	147780.47830826254	49672.420561780425	-62.9068796258216	2467349364.466387	3957.275504257609	55404.99204575296	52609.98839992947	1.140455	23.605671	0.159197945	0.0755799999999999	-0.0086847598	0.0610437247	0.0191853442	0.119140962	0.0444867661	-0.014289054	0.0561869162	-0.0080502939	0.0019324837	-0.0501659382	0.0303323263	-0.0020117669	0.0301058508	0.1017465027	0.0662051836	0.0332677533	0.0364491126	-0.0388831855	-0.0088324797	0.0299167649	0.0229863999	-0.0173444992	-0.0354989649	-0.0731777898	0.0346716163	-0.0688651444	0.08088243	-0.1752395068	0.0085462372	-0.0665680455	-0.0014939876	0.0549135256	0.1347125022	0.0057955141	0.0190479605	-0.0394316471	0.003588061	0.1112077841	0.0851291339	0.0323582964	-0.0318752574	-0.0518589715	0.0090222527	-0.0780819486	0.0382013114	0.0881373579	-0.0529906715	0.0049249119	-0.0291027549	-0.0730730062	-0.0495144029	0.0346864987	0.1046677689	0.0086816695	-0.004746174	-0.0002362473	-0.0589301261	0.0033645554	-0.0619606269	-0.0606570833	0.0267839986	-0.0480248235	0.001230929	-0.030298112	0.1183727567	-0.0074675091	-0.0339980998	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.00066382	0.02017738	4.4065699240000006e-07	0.0004071266636644	0.0325231	0.0067762	4.591688644e-05	0.00105775203361	-0.0759697	-0.041032	0.00577139531809	0.001683625024	0.00275929	0.00076106	7.613681304100001e-06	5.792123236e-07	9.30727e-05	-0.0003200593	8.66252748529e-09	1.0243795551649e-07	-0.000996121	-0.000743128	9.92257046641e-07	5.52239224384e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52482.12955210133	251.7008977084406	63353.34190723488	2754373922.323548	82260.31463130482	583.2563973409997	6766759363.2412615	340188.0250392021	49836.50914627878	164.0885844983568	2483677643.887129	26925.06356267438	55522.34371717437	54312.210497018685	1.21116	25.069145	0.0745981049999999	0.0373305	0.0579380642	0.1212247615	0.0855692353	0.1545536273	-0.0085338867	0.0522582881	0.0426143639	-0.0490287255	-0.0429469113	0.0536485564	0.0408613262	0.0099985484	0.1015601352	0.084224262	0.0649779643	-0.0044907396	0.000300047	-0.1381628588	0.1250523295	-0.0882096555	-0.0379617527	-0.0700445984	-0.0911424106	-0.0351799836	0.055527011	0.0050395256	0.0057305409	-0.0566985199	-0.070449609	0.10709136	-0.0217283063	0.0604283733	-0.0388332065	-0.110488799	0.043125035	-0.1764238218	-0.0852870588	0.0419660054	-0.0626105967	0.0838119743	0.0479728914	-0.0877842084	0.0530460425	-0.1132162879	-0.0362288804	0.0607003366	-0.0397151801	-0.0776107527	-0.0960400367	-0.0762341904	0.0132118175	0.0529959875	-0.0107146327	0.1189557522	-0.0823159902	0.0330838481	-0.0532006298	-0.0124297166	-0.0109874169	-0.0835612026	0.0315138594	-0.135960198	0.0908951805	-0.0306361076	-0.0682296385	-0.0088052893	-0.0029925152	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.00153294	-0.00086912	2.3499050436e-06	7.553695744e-07	0.0266269	-0.0058962	3.476517444000001e-05	0.0007089918036099	-0.0924393	-0.0164696	0.00854502418449	0.00027124772416	0.00237868	-0.00038061	5.658118542400001e-06	1.448639721e-07	-0.000444942	-0.0005380147	1.9797338336400003e-07	2.8945981741609e-07	-0.00110476	-0.000108639	1.2204946576e-06	1.1802432321e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52502.39843361925	20.268881517920818	410.82755798751214	2756501841.282505	81730.99188596492	-529.3227453399013	6679955034.663664	280182.56873417	49828.60872995477	-7.900416324009711	2482890247.962925	62.41657809267912	55423.16246747279	55022.49989477452	1.243844	25.745668	0.06541526	0.0324722	0.0799104502	0.1461023076	-0.0525437497	0.1149816523	0.0199858256	0.0166942657	-0.0441811174	0.094142572	0.054645511	0.0371051372	-0.0197163369	-0.0076033464	0.0343169674	0.1266436031	0.0764500171	-0.0377401958	-0.0199053615	0.1393852546	0.0469878579	-0.1396595607	-0.1152986541	-0.0045550217	-0.078138844	-0.0111679698	0.0310796445	-0.0043806155	-0.0038370842	0.0971098977	0.0743598813	-0.0700519208	0.0198460568	-0.0848748708	-0.077699705	-0.1831024013	-0.1284857075	-0.0247811018	0.1031889254	-0.011984299	-0.1282263324	0.0797991637	-0.0475429164	0.0178572382	0.0223750947	-0.1191515094	-0.0330817001	-0.0070253685	-0.0709495401	0.0261133176	0.0218716256	-0.0770250402	-0.0233859256	0.0777605393	-0.1039897428	-0.0749744315	-0.0147442416	0.1159462406	-0.0859115686	0.0428052039	-0.0144812273	0.070971257	0.0886546333	-0.0314541076	0.0479579733	0.0159682581	-0.1036072918	-0.0547820273	0.0627308171	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.00914927	0.01068221	8.370914153289999e-05	0.000114109610484	0.0491664	0.0225395	0.00050802906025	0.00241733488896	-0.0889882	0.0034510999999999	0.00791889973924	1.191009120999999e-05	0.00205264	-0.00032604	4.213330969600001e-06	1.0630208160000007e-07	-0.000428732	1.621000000000001e-05	1.8381112782400002e-07	2.6276410000000025e-10	-0.000872161	0.000232599	7.60664809921e-07	5.4102294801e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
