global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
51861.937743151815	n/a	n/a	2689660586.474555	81218.10715235776	n/a	6596380929.411866	n/a	49739.59827478236	n/a	2474027636.536732	n/a	56145.60467458926	56078.68234775697	n/a	n/a	n/a	n/a	-0.0520689615	-0.0150989366	-0.0227545368	0.0398944218	-0.0184544652	-0.0803970601	-0.0343511088	-0.0186203761	0.0348679597	-0.0433575672	0.092594846	-0.0677921197	0.0575873276	-0.036132248	0.0549307172	-0.0281698059	-0.0115737091	0.1087046147	-0.0163378476	0.0843584385	-0.0845789231	0.1859454647	-0.0554568525	0.0621697474	-0.0363018043	0.0915419672	-0.0378881593	0.0755742012	-0.2378624509	0.0681559435	-0.0030221362	0.0478526498	-0.0800256154	0.0130357426	-0.0695113504	0.0270023349	-0.0099481108	-0.091892465	0.0028332864	0.0338252349	-0.0019210837	0.0064192389	-0.024741708	0.0656162093	-0.029771116	0.1170470375	-0.174527546	0.084718547	-0.0863354087	0.0412247371	-0.0630571112	0.0288373739	-0.1969088413	0.1792573265	-0.0421508553	0.0589249035	-0.0054850688	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0714444	n/a	0.00510430229136	n/a	0.117252	n/a	n/a	0.0137480315039999	-0.152232	n/a	0.023174581824	n/a	0.00613337	n/a	3.76182275569e-05	n/a	-0.000675851	n/a	4.56774574201e-07	n/a	0.0008312709999999	n/a	6.910114754408338e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51890.10516012208	28.167416970267368	793.4033787769062	2692583013.528528	80698.70953391017	-519.3976184475905	6512281720.438403	269773.88604902884	49727.31426063568	-12.28401414668042	2472805783.57602	150.8970035558447	56146.62942868467	55678.17032536391	1.305111	30.725147	0.08345905	0.0511705	-0.0423319355	-0.0274437498	0.0006915975	0.0430328598	0.0087056465	-0.0619534086	0.0265610847	0.0517727617	-0.0845819089	-0.0613544712	0.1075824656	-0.0495094938	-0.0418010767	0.012824116	-0.0092996926	-0.128991371	-0.0073216574	0.1175907256	-0.0782823251	0.0479969619	-0.0526945895	0.0956931133	-0.1621133613	0.0323884297	-0.1230626022	0.0251846566	-0.058813863	-0.0601699855	-0.1739508294	0.0450554114	-0.0584145721	-0.0199849148	0.0536270072	-0.0884645744	-0.0848738332	-0.0180098058	-0.1056084876	-0.0954229004	0.0294496046	0.046487997	-0.0240103596	-0.0717394407	0.0221010015	0.1454605647	0.0103758067	-0.0271953927	-0.148599728	0.1982330598	-0.1497805061	0.0003697283	-0.0945949311	0.0506818514	-0.0730575756	0.0811134232	0.0533081721	0.0183575995	0.0112110311	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0714079	-3.650000000000875e-05	0.0050990881824099	1.3322500000006384e-09	0.141573	0.024321	0.000591511041	0.020042914329	-0.197229	-0.0449969999999999	0.0388992784409999	0.0020247300089999	0.00603293	-0.00010044	3.63962443849e-05	1.0088193600000053e-08	-0.0007795789999999	-0.0001037279999999	6.07743417240844e-07	1.0759497983979256e-08	0.000753348	-7.792299999989996e-05	5.67533209104e-07	6.0719939289844106e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51830.93851000379	-59.16665011829173	3500.6924862203505	2686446186.827794	80658.69177727375	-40.01775663641456	6505824559.221249	1601.4208462113015	49712.3324110956	-14.981849540075928	2471315993.7512665	224.4558156414733	56016.11138592309	55634.16091976423	1.08965	25.652718	0.1902332	0.119702	-0.0239633603	-0.0410850857	-0.0241738138	0.049234996	0.0310026644	-0.0432002042	-0.000584442	0.0743638471	0.0468140588	-0.0695645052	0.1168413609	-0.0480837627	-0.0904928213	-0.0917624333	-0.0908854665	-0.06119005	-0.1142996408	0.0714829417	-0.0844860184	0.0805010003	-0.0477449278	0.1222791761	-0.0867052531	0.0858034718	-0.0595341707	0.0045998445	-0.0916074599	-0.0625668257	-0.0303028212	-0.1695301081	0.0553893777	0.1383088495	0.1290614649	0.0577788639	0.0319305423	-0.0310189645	0.1028724174	-0.0751417357	0.0217478765	0.0660028208	-0.0816554012	-0.0203308598	0.0905053868	0.0476674444	-0.0287702038	0.0883617646	-0.1141014781	0.1854766485	-0.0963451746	-0.0576305115	-0.0599395609	0.0490547207	-0.0124544165	0.1202819946	0.0612745969	-0.1129330131	-0.0501011313	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0501637	-0.0212441999999999	0.0025163967976899	0.0004513160336399	0.11431	-0.027263	0.000743271169	0.0130667760999999	-0.168526	0.0287029999999999	0.028401012676	0.0008238622089999	0.0039931	-0.0020398299999999	1.594484761e-05	4.160906428899997e-06	-0.000558949	0.0002206299999999	3.12423984601e-07	4.867759689995588e-08	0.000753348	0.0	5.67533209104e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51775.88938815614	-55.04912184765272	3030.4058161977155	2680742721.9345794	80251.48057025649	-407.21120701725886	6440300133.718255	165820.96712045284	49677.67871735381	-34.65369374179136	2467871762.744628	1200.8784899498696	56062.40944690983	55608.12402650294	0.935699	22.028379	0.0748951999999999	0.0410416	-0.024054185	-0.0508263556	0.0492447299	0.0454052539	0.0902741416	-0.0339555474	-0.0081386719	-0.0449800444	0.0265928496	-0.0587565818	0.1149095082	0.0516794857	-0.0557271554	0.0567301593	-0.0732283107	-0.0463451923	-0.0290989238	-0.0085661166	-0.06000492	-0.0187537006	-0.1515593253	0.0009807545	-0.0169083016	0.0209362401	-0.1099429161	-0.1162729132	-0.1419400007	-0.0196320015	-0.1958911002	0.0414591631	0.0174620033	-0.0990698361	-0.1106214785	0.067282789	0.0269979133	-0.076373925	0.0244205453	-0.0934668926	0.0411521182	0.0349721683	-0.0846586813	-0.0594384554	-0.0182425349	0.034917108	0.1141742808	0.0055156291	-0.1730126372	0.130622548	-0.117223629	0.0310492452	-0.0792363496	0.1171457676	0.0450894763	0.0538242019	0.1317395462	0.0772421284	-0.0615214079	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0583007	0.0081369999999999	0.00339897162049	6.621076899999997e-05	0.111855	-0.0024549999999999	6.027024999999994e-06	0.012511541025	-0.200741	-0.0322149999999999	0.040296949081	0.0010378062249999	0.00403644	4.333999999999935e-05	1.6292847873599996e-05	1.8783555999999437e-09	-0.0008930509999999	-0.0003341019999999	7.975400886008214e-07	1.1162414640393321e-07	0.00101767	0.000264322	1.0356522289e-06	6.9866119684e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51887.99453301039	112.10514485424936	12567.563502792234	2692363976.657716	80158.8995750728	-92.58099518368545	6425449181.086607	8571.240669201588	49750.638248398485	72.9595310446748	2475126006.12301	5323.093170258867	55992.03239395177	54956.52853905374	1.227683	28.902321	0.2135332499999999	0.12831	-0.0183576634	-0.0436487803	-0.0058617195	0.0311026231	0.0398374965	-0.0270340018	-0.0054885803	0.1385884772	-0.0228992565	-0.0601270091	0.0781192644	-0.0339080227	-0.0739158658	-0.1107441612	0.1242046946	-0.0706135603	-0.0091579282	0.0438818817	0.1035112074	0.1481299999	-0.0406435497	0.0355994953	0.073733438	0.023035995	-0.0318891328	-0.0220625677	0.014421935	0.0034846293	-0.0832779269	-0.175916877	0.1723212573	0.0198495042	-0.0571201922	0.205090137	0.0559418398	-0.0840888546	0.0516519938	-0.0596992149	0.0299393839	0.045801074	-0.0446671062	-0.0592248973	0.0708609196	0.057953974	-0.120555851	-0.0548425459	-0.1915630358	0.0644182694	0.0260022624	-0.0030132475	-0.0161986069	-0.1189043336	-0.002715107	0.1140659617	0.0327965256	-0.0698019925	0.0836057451	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.0619622	0.0036615	0.00383931422884	1.3406582250000037e-05	0.0604777	-0.0513772999999999	0.0026396269552899	0.00365755219729	-0.151918	0.048823	0.0230790787239999	0.002383685329	0.00215618	-0.0018802599999999	4.6491121924000006e-06	3.535377667599998e-06	-0.00117617	-0.0002831190000001	1.3833758689e-06	8.015636816105666e-08	0.00104772	3.005e-05	1.0977171984e-06	9.030025e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52243.4130552827	355.41852227231	126322.32597423247	2729374207.6648827	81321.86264945957	1162.96307438676	6613245344.777567	1352483.112387105	50071.7515835455	321.1133351470125	2507180306.644291	103113.7740092376	56225.24048208109	55192.01200339826	1.439697	33.893593	0.28197305	0.142998	-0.0406443964	-0.0258677029	0.0713297996	-0.1017619634	-0.0097847892	0.0143978709	-0.0950152461	-0.086555163	0.0438198595	-0.0152160008	-0.1047429195	-0.0820048558	0.1521207453	-0.0465468544	0.0080287996	0.0189831177	-0.0786148038	-0.0610616174	-0.0045003106	-0.0279895394	-0.0710729193	0.1129488337	0.039697584	0.0610811279	-0.1008031382	0.0851307835	0.0553285153	-0.0394690589	0.0509417439	0.1061618218	0.175846255	-0.0489898565	0.1310178705	0.0184968088	0.0475287052	-0.0960765529	0.1043398061	0.0376847449	-0.0316916007	0.0571475686	0.1041224688	0.0662898931	-0.0631213557	-0.1656759863	-0.0626812913	-0.0166960798	-0.0498000999	0.0693048742	0.0522695947	0.000773421	0.0399516192	0.0847250709	-0.0762160657	0.0500682873	-0.1252891596	-0.1403298131	-0.000797028	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0209175	-0.0410447	0.0004375418062499	0.00168466739809	0.0665578	0.0060800999999999	3.6967616009999975e-05	0.00442994074084	-0.0309623	0.1209557	0.00095866402129	0.01463028136249	0.00304719	0.0008910099999999	9.2853668961e-06	7.938988200999996e-07	-0.000229445	0.000946725	5.2645008025e-08	8.96288225625e-07	0.000607604	-0.000440116	3.69182620816e-07	1.9370209345600004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52567.13169476159	323.71863947889506	104793.75754606684	2763303334.614409	81643.26069668459	321.39804722502595	6665622017.186803	103296.70476006	50216.30762873686	144.5560451913625	2521677551.863936	20896.45020136724	56563.99637598482	55915.35481384004	1.342628	31.60837	0.19071655	0.100568	-0.060398018	0.0575400478	0.1553395268	-0.1111828348	-0.0734817717	-0.0382388319	0.0135713987	-0.0850336626	-0.0822743714	-0.0369120669	-0.1862117876	-0.1089697111	0.1322947275	0.0777300371	0.0515018634	-0.0551006057	-0.0589225269	-0.0344435825	0.0961362869	-0.0258498773	-0.0230706966	0.0090716347	-0.0998602003	-0.0703393252	-0.0437223167	0.1004686808	-0.2212652478	0.0462000084	0.0534825699	0.1084919253	0.0587998026	0.0253217332	-0.0457679748	0.0802519077	0.0022501676	-0.0146386421	-0.0731966045	0.0894568188	-0.0498961511	0.0818306206	0.2081367749	0.082660219	-0.1708185333	0.0527716866	-0.0236544063	-0.0798903491	-0.2290302613	0.0109474414	0.0832686931	0.0642472295	-0.1238348274	0.0367288173	0.0455175464	0.0291843367	-0.0117236921	0.0359000749	0.0230428744	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.0114887	-0.0094288	0.0001319902276899	8.890226943999998e-05	-0.0210725	-0.0876303	0.0076790694780899	0.00044405025625	-0.0437965	-0.0128342	0.00191813341225	0.00016471668964	0.00369661	0.0006494199999999	1.36649254921e-05	4.2174633640000006e-07	0.000171044	0.0004004889999999	2.9256049936e-08	1.6039143912099998e-07	0.00117416	0.000566556	1.3786517056e-06	3.209857011360001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52640.92272209202	73.79102733042964	5445.115714480215	2771066745.033264	81691.09756524417	47.83686855957785	6673435421.414242	2288.365993586328	50130.11237013387	-86.19525860298745	2513028166.242249	7429.622605635882	56292.93363728622	57571.819395275714	1.480992	34.865757	0.27948525	0.130325	0.0021394512	0.0853731622	-0.0130336913	-0.1508344228	-0.039454456	0.0167907391	-0.0246014321	0.0659025763	0.0353768695	-0.02634416	-0.1332074145	-0.0777251665	-0.025545948	0.0238577038	0.0174306703	-0.0144284969	-0.099558299	0.0206023226	-0.0465405101	-0.0166320762	0.0756141847	0.0952058525	0.0657016803	-0.0634346519	0.1389592182	0.1379349597	0.0793068462	0.1048503076	0.025237589	0.0663880515	0.0388534151	-0.0403413512	0.0346798616	0.0987317085	-0.0264491037	0.1692082468	-0.1278132497	0.0989875826	-0.0195549183	0.0638993387	0.0832514103	-0.0355269698	0.003444278	-0.0899210329	-0.0630206801	-0.0753780026	0.0921471205	-0.0256460056	-0.019824658	0.0894379778	0.0979667953	-0.0183541069	-0.0164411585	-0.0287590379	-0.1522361533	-0.1571273479	0.0726986306	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0398072	-0.0512959	0.00158461317184	0.00263126935681	0.036165	0.0572375	0.00327613140625	0.001307907225	-0.0765614	-0.0327649	0.00586164796996	0.00107353867201	0.001605	-0.00209161	2.5760250000000005e-06	4.3748323921e-06	-0.000229445	-0.0004004889999999	5.2645008025e-08	1.6039143912099998e-07	0.0014458	0.0002716399999999	2.09033764e-06	7.378828959999993e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52441.5050793645	-199.41764272752332	39767.39623100215	2750111454.9890127	81637.68305821573	-53.41450702844304	6664711295.113683	2853.109561091591	49935.47922655224	-194.63314358163188	2493552085.5854306	37882.06058046813	56180.85660369427	57632.4626271064	1.042654	24.546331	0.158135565	0.0742228	0.0016915461	0.0779933985	-0.0001637141	-0.0524948568	-0.0314322203	0.0235436365	0.0979947415	-0.0653414434	0.0780836596	-0.0141298765	-0.0367340928	0.0174800737	-0.0162547744	0.003744602	-0.0592199167	0.0801482652	0.0488924833	-0.0969653789	0.0614923285	-0.0102721914	-0.0941694781	0.0107661354	0.1049847541	-0.0315440211	0.0806567863	0.1072368601	0.17944621	0.0705147783	0.0523133191	-0.0300263297	-0.1247303814	-0.064306647	0.0783921722	0.116117849	-0.0159665315	0.1006574706	-0.1456777524	0.0446114867	0.0015590977	0.0246329275	0.0230035631	0.0307194476	0.0184937606	-0.0616943942	0.0671490864	0.0667791646	0.0347166244	-0.0974028939	-0.0510306126	0.0495441781	0.116457693	0.0441230481	0.1419887077	-0.0136689063	-0.0520956055	0.0460730145	0.0373336194	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0396889	0.0001183	0.00157520878321	1.399489000000041e-08	0.056109	0.0199439999999999	0.0003977631359999	0.003148219881	-0.118236	-0.0416745999999999	0.013979751696	0.0017367722851599	0.000464313	-0.001140687	2.15586561969e-07	1.3011668319690002e-06	6.44213e-05	0.0002938663	4.150103893690001e-09	8.635740227569e-08	0.00193922	0.00049342	3.7605742084e-06	2.434632964000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52168.55081879064	-272.95426057386067	74504.02836542303	2721557694.532741	81443.60670082885	-194.0763573868753	6633061072.439294	37665.63249655815	49842.56640111695	-92.91282543529088	2484281425.4497523	8632.793130368835	56191.265775124906	58292.71482360566	1.13185	26.646202	0.0649833649999999	0.0267326	0.0212829156	0.0510239298	-0.0906353457	0.0415589401	0.0145606131	-0.0078047193	0.0884605324	-0.0458887899	0.0428103301	-0.0071350729	0.0345737032	0.0233556956	-0.0100387094	0.1458147435	-0.1175743996	0.033325483	-0.0451781275	-0.0770342865	-0.0765172175	-0.0018248522	0.017132146	0.0212771669	0.0021178967	-0.1136613135	-0.019955591	0.1100671807	-0.1511517357	-0.048875097	0.0169300348	-0.0905522378	-0.072826151	-0.0066642009	0.063854733	-0.0892015426	-0.1100318063	0.0093795126	-0.0637301921	-0.025658728	0.0181969351	0.0001304401	-0.0324525332	0.0147414352	-0.0029173071	0.0395310443	0.1592883436	0.0313993568	0.104903086	-0.0092088884	-0.0054858908	0.1159958882	-0.0149370297	0.0901007859	0.080717525	0.0310958478	0.0025468804	0.0924556641	-0.0389420018	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0305973	0.0090915999999999	0.00093619476729	8.265719055999997e-05	0.0696761	0.0135671	0.00018406620241	0.00485475891121	-0.128541	-0.0103049999999999	0.0165227886809999	0.0001061930249999	0.000296386	-0.000167927	8.7844660996e-08	2.8199477329e-08	-0.000229445	-0.0002938663	5.2645008025e-08	8.635740227569e-08	0.00176062	-0.0001785999999999	3.0997827844e-06	3.189795999999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
