global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
51500.44061298267	n/a	n/a	2652295383.3313546	79147.57773907324	n/a	6264339061.962642	n/a	49302.15628215021	n/a	2430702614.0695634	n/a	55857.379916251215	55423.90978993056	n/a	n/a	n/a	n/a	-0.0216565042	0.011002693	0.0032711156	-0.0627723968	0.0381524047	-0.0293138022	-0.0393108223	0.0301119343	-0.0702334902	0.0721522787	-0.0710431815	0.0284665692	-0.1215994326	0.0989628918	-0.0268955189	0.0879804866	-0.0172834454	0.0051317534	-0.0007354063	0.0129639143	-0.0675396412	0.0246349125	-0.0852502475	0.0207848926	-0.0546542981	0.076541078	-0.0922266621	0.0605496846	-0.0033442298	-0.0467772211	0.0217924447	-0.0999813305	-0.0536973147	0.0463609611	-0.0116190856	-0.0284760705	0.0079044267	-0.0294046891	0.0006509484	-0.1110975356	0.0814070487	-0.0466936269	0.022387092	-0.0213487384	0.0574619327	-0.1339244398	0.0042740111	-0.1190591789	0.0525334866	-0.0344469479	0.0901651253	0.0901596109	0.0901504204	0.0901375543	0.090121013	0.0901007972	-0.00606372	n/a	3.67687002384e-05	n/a	-9.31025e-05	n/a	n/a	8.66807550625e-09	0.0406365	n/a	0.00165132513225	n/a	0.00107886	n/a	1.1639388996000002e-06	n/a	0.000586225	n/a	3.436597506250001e-07	n/a	-0.000536949	n/a	2.88314228601e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51568.967175473495	68.52656249082793	4695.889766809345	2659358375.545063	79235.64356811105	88.06582903780509	6278287211.652738	7755.590244115914	49306.30221461334	4.145932463128702	2431111438.078784	17.188755988824425	55745.75285977018	55233.43209385851	1.094104	26.202621	0.0382203525	0.0184878	-0.0206885077	0.0003056547	0.0275611918	0.0695821597	0.0459311141	-0.0246753633	-0.0400482738	0.038378411	0.045997337	-0.0609821039	0.012752824	-0.1224020923	-0.0327536837	-0.1130995163	0.0234084854	-0.0543084494	-0.0763778039	0.069587773	0.0066504801	0.0726098663	0.079973905	0.0484341332	0.0435334801	-0.0874905073	-0.1231938931	-0.0045517985	0.0819254815	-0.0410269243	0.018904305	-0.0293504172	0.0865240548	0.0900115733	0.0416656445	-0.0341478962	-0.0218005718	-0.0235180827	0.0050777228	-0.060065292	-0.0869345438	0.0403164233	-0.1038911616	-0.0786222545	-0.0334256805	-0.0757845317	-0.0128557573	-0.0084523972	-0.0439766694	0.0286048372	-0.0430567771	-0.0945145772	0.0901504204	0.0901007972	0.0900181122	0.0899023957	0.0897536901	0.0895720499	-0.00877463	-0.00271091	7.69941316369e-05	7.349033028100002e-06	0.00902729	0.0091203925	8.318155935405624e-05	8.14919647441e-05	0.0501904	0.0095539	0.00251907625216	9.127700521000007e-05	0.000864141	-0.000214719	7.46739667881e-07	4.6104248961000026e-08	0.000520185	-6.603999999999996e-05	2.7059243422500004e-07	4.361281599999994e-09	-0.000481005	5.594399999999999e-05	2.31365810025e-07	3.129731135999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51804.888968569125	235.92179309562923	55659.0924574569	2683746521.045775	79149.35725743664	-86.28631067440438	6264620754.265338	7445.327409799831	49421.450930748455	115.14871613511788	2442479812.1003776	13259.226827565952	55950.31441436649	55798.73755490452	1.057257	25.320169	0.0871531648	0.0474177	-0.0100914965	0.0089623343	0.0612946808	0.1004891084	0.0106505599	-0.0111927492	0.0294638741	0.0100015622	0.1074463794	-0.0189656794	0.0205908545	0.0181435342	0.0698217088	-0.072979361	0.0441090371	0.0826618743	0.0046353148	-0.0014902599	0.0158582878	0.0847349858	0.0421704753	0.0111658915	0.0658515764	0.0216200292	-0.1559054202	0.0246645984	0.0109009076	-0.0587682755	0.0122544929	-0.0156678241	0.0050235008	0.0151114012	0.0149447819	0.0377674384	-0.0183971365	0.0289890651	-0.0316526303	-0.0221241525	-0.0669748392	0.0995999626	-0.0755165254	0.1158245929	-0.0155522399	-0.0502863551	-0.0306799648	0.0415995056	-0.076038061	-0.0539629494	-0.0547932996	-0.0181003963	0.090121013	0.0899832084	0.0897536901	0.089432692	0.0890205414	0.0885176582	7.792479999999998e-05	0.0088525548	6.072274455039997e-09	7.836772648700305e-05	0.0336483	0.02462101	0.0006061941334201	0.00113220809289	0.0304627	-0.0197277	0.0009279760912899	0.00038918214729	0.00145733	0.0005931889999999	2.1238107289e-06	3.518731897209999e-07	0.000434336	-8.584900000000004e-05	1.8864776089600001e-07	7.370050801000006e-09	-0.000481005	0.0	2.31365810025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51853.84622613542	48.9572575662969	2396.8130684127354	2688821368.443699	79156.33674291238	6.979485475734691	6265725646.55734	48.71321750599151	49541.87049361283	120.41956286437198	2454396932.005905	14500.871120446436	56004.11918090345	55907.4506859809	1.064077	25.483494	0.0706346268	0.0376823	-0.0031686102	0.0138085648	-0.0066239832	0.0110797712	-0.0349201181	0.0192044991	0.0695375638	-0.0534376371	-0.079184758	0.0302886588	-0.0654867379	-0.0113691056	-0.0051245472	0.0093749518	-0.0050886749	-0.1361942797	-0.0357237325	0.0857024684	-0.1197448435	-0.0223002894	0.061887037	-0.0364175697	0.1163761273	0.0141749087	0.0907875653	0.0788383572	-0.0009728309	-0.0653749216	-0.0222334861	0.0813523625	0.0938444431	-0.0959271002	-0.0918548369	0.0161711535	0.0007646331	0.0338843021	0.0474210447	0.0789469614	0.063436899	-0.0178162503	-0.0152128003	0.0147294199	0.0312715435	-0.044060806	0.0093865425	-0.0763939125	-0.0189726555	-0.0015766633	0.0211791767	0.0418945229	0.0900769079	0.0898069209	0.089357542	0.0887296686	0.0879245551	0.0869438097	1.4248e-05	-6.367679999999998e-05	2.03005504e-10	4.054734858239997e-09	0.0534259	0.0197776	0.0003911534617599	0.00285432679081	0.0547831	0.0243204	0.00300118804561	0.00059148185616	0.00158428	0.00012695	2.5099431184e-06	1.6116302500000006e-08	0.000836844	0.000402508	7.00307880336e-07	1.62012690064e-07	-0.000481006	-1.000000000015745e-09	2.3136677203600002e-07	1.0000000000314906e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51747.55676108194	-106.28946505347994	11297.450381354936	2677809630.7413974	78772.64864892075	-383.68809399163	6205130175.166315	147216.5534709299	49517.2801408179	-24.59035279492673	2451961032.544239	604.6854505789609	55934.081865576365	56037.04421652561	0.972257	23.284517	0.134784098	0.0793694	-0.002244126	0.012026906	-0.0327256254	0.0121300116	0.0049583711	0.0215423244	0.0357020877	-0.0789261642	-0.0962436184	0.0008403891	0.0690781213	-0.0779611022	0.0505334744	0.0092578391	-0.062327769	-0.0819893663	-0.0142638459	0.0179741119	0.0368311144	0.0382988384	0.0162996115	0.0409876127	0.0303662157	0.0130977662	-0.051395698	0.0066239868	0.0124819969	-0.0100781138	0.0114785782	-0.0613714155	0.0199988257	0.1043433197	-0.0088781303	-0.0387819389	0.0057658099	0.0127281164	0.0398545348	0.0472337466	0.1139037784	0.0257958603	-0.0323765332	-0.0412511612	-0.0604020423	0.035016863	-0.0921776798	-0.049357035	0.0113106838	0.041922733	-0.0033737256	-0.0177193239	0.0900181122	0.0895720499	0.0888302494	0.0877951597	0.0864701985	0.0848597403	-0.0100697	-0.0100839479999999	0.0001013988580899	0.0001016860072667	0.0317401	-0.0216857999999999	0.0004702739216399	0.00100743394801	0.121426	0.0666429	0.014744273476	0.00444127612041	0.00107886	-0.0005054199999999	1.1639388996000002e-06	2.554493763999999e-07	0.000801505	-3.533900000000001e-05	6.42410265025e-07	1.2488449210000006e-09	-0.000294336	0.00018667	8.663368089600001e-08	3.48456889e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51649.00893668208	-98.54782439985864	9711.673693945377	2667620124.1414657	78869.76782142665	97.1191725059034	6220440276.205747	9432.133668231423	49353.10581168553	-164.1743291323728	2435729053.2594275	26953.210346064672	55983.76656280399	55533.287335286455	0.999983	23.948528	0.0595713342	0.0279625	0.0046453781	0.0208867423	-0.015898573	-0.0407284127	0.0118565337	-0.0201247276	-0.0003996978	-0.1184392519	0.0448269108	-0.0682594626	0.0483167891	0.0693588274	-0.027997181	0.0970501973	0.1170427198	0.0273384262	0.0279333092	-0.179027853	0.0278217715	0.0030706968	-0.007034902	-0.0598795415	0.0205961093	0.0284172404	-0.0757307144	-0.1126588356	-0.0909298014	-0.0190377118	0.0385486502	0.0024716882	-0.0146077606	-0.0442461696	0.0049370757	0.0366687953	-0.0152867578	-0.000562461	-0.0670432272	0.0094938237	0.0673633804	0.0474630132	0.0506064773	0.0685549016	-0.0816982741	-0.0057654854	0.0337950116	0.0266320148	0.0259615082	-0.0031086746	0.0729708879	-0.1386205865	0.0899446357	0.0892787486	0.0881725861	0.0866316032	0.0846633992	0.0822776803	-6.18658e-05	0.0100078342	3.8273772096400005e-09	0.0001001567453746	0.0395324	0.0077923	6.071993929000003e-05	0.00156281064976	0.112014	-0.009412	0.012547136196	8.858574400000007e-05	0.00145743	0.0003785699999999	2.1241022049e-06	1.4331524489999998e-07	0.000635465	-0.00016604	4.03815766225e-07	2.75692816e-08	-0.00039691	-0.0001025739999999	1.575375481e-07	1.0521425475999992e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51641.07145408446	-7.937482597626513	63.00362998762373	2666800260.9258566	79519.64696091066	649.8791394840082	6323374252.787868	422342.89593647496	49370.41668810014	17.310876414609083	2437438043.9566364	299.66644224186905	56050.9989793592	54987.36823025173	1.058557	25.351307	0.0369755102	0.0185455	0.0091278873	-0.0069947702	0.0217855284	-0.0925800261	-0.0080345935	0.0173493833	-0.0051752633	0.0690101004	0.0773626004	0.0722303839	-0.1306989109	-0.0328425226	-0.0764720271	-0.0307616077	0.0927137332	-0.0824685298	0.0367658163	0.0243199411	-0.0398875614	-0.0567170988	-0.0541418781	-0.0668984998	0.1414051433	0.029436548	0.0719687631	-0.00136639	-0.0539242669	0.0233520109	-0.0223816645	0.0110906517	0.0880748627	-0.0421871287	-0.0207146366	-0.0739131255	0.0116114491	0.0216340047	-0.0430839503	-0.0318772436	-0.0243126435	-0.1345649053	-0.030388236	-0.0540071878	0.1221415679	-0.0902705602	-0.0082595238	0.0571154927	-0.0005946367	0.023303547	0.0815778666	0.0721524561	0.0898564901	0.0889272083	0.0873855175	0.0852420348	0.0825115216	0.079212782	-7.9726e-05	-1.7860199999999995e-05	6.356235076e-09	3.189867440399998e-10	0.032977	-0.0065554	4.297326916000004e-05	0.001087482529	0.098688	-0.013326	0.0097393213439999	0.000177582276	0.00154458	8.715000000000003e-05	2.3857273764e-06	7.595122500000005e-09	0.0008057439999999	0.0001702789999999	6.492233935358389e-07	2.8994937840965944e-08	-0.000481006	-8.409600000000003e-05	2.3136677203600002e-07	7.072137216000005e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51646.45635449179	5.384900407334499	28.99715239691125	2667356453.9764256	78643.78557909149	-875.8613818191661	6184845010.210118	767133.1601621791	49297.568635330936	-72.84805276920088	2430250273.3551645	5306.838792264275	55767.73034943458	55598.418186740455	0.984785	23.584534	0.0629977639999999	0.0316	0.00208665	0.0146759492	-0.0349356341	-0.001292038	0.0276884451	-0.0302081806	-0.0455008186	0.0152022277	-0.0561132456	-0.0533904489	0.0297063429	-0.0049002816	0.0121971978	0.0186884459	0.0524733317	-0.013455739	-0.0400833536	-0.0753445823	0.0169014044	-0.0130154335	-0.0679154272	0.0384173399	-0.0947364509	0.0205972139	0.014214283	-0.0692533447	0.0382927082	0.0962403642	-0.0177622473	-0.0969545419	0.0389556556	0.0646335042	0.0511132694	0.0348940447	-0.0113827616	-0.0495624369	0.0178373452	-0.0071540885	-9.34374e-05	0.0320350054	0.0412515027	-0.0291172346	-0.025626676	0.0453930654	-0.0167172986	-0.0617361308	0.0245614419	0.0444906684	0.0004432497	-0.0122636905	0.0897536901	0.0885176582	0.0864701985	0.0836300796	0.0800233365	0.0756830317	-0.00815614	-0.0080764139999999	6.652261969959998e-05	6.522846309939598e-05	0.045111	0.0121339999999999	0.0001472339559999	0.0020350023209999	0.0790841	-0.0196038999999999	0.00625429487281	0.0003843128952099	0.00183797	0.0002933899999999	3.3781337209e-06	8.607769209999996e-08	0.000635465	-0.0001702789999999	4.03815766225e-07	2.8994937840965944e-08	-0.000481006	0.0	2.3136677203600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51610.73364942851	-35.722705063279136	1276.1116570380289	2663667827.8322525	78778.5096431352	134.7240640437085	6206053581.593546	18150.573432453268	49281.20992476852	-16.3587105624174	2428637651.649103	267.6074112649466	55847.94077243434	55702.80161208767	0.897364	21.490902	0.0248605108	0.015217	-0.0015753305	0.0152246603	-0.0173627413	-0.0326744323	0.0226848448	-0.0243681507	-0.0523283183	-0.0517650714	0.0271625086	-0.0229921152	0.057357002	0.1276112866	-0.0131242841	0.0296100763	0.0829680918	-0.0443323942	0.0263577108	-0.0367480821	-0.0293382581	0.0024084613	0.0997834242	0.1414960804	0.0154553323	0.1491863644	0.0969332097	-0.049349132	-0.0141470593	-0.0399308882	-0.0120432124	-0.0320538346	-0.0212718804	0.0264518353	0.0230478654	-0.0360513882	-0.0103528967	-0.0428932798	-0.0433711798	-0.036449953	0.0231340751	0.0325094354	0.0707368542	0.040012165	-0.0388926095	0.0342540447	0.0379633204	0.0539816584	0.1009836213	-0.0298524949	-0.0039408023	-0.0245564751	0.0896362522	0.0880503657	0.0854279726	0.0817999431	0.0772089855	0.0717091433	-6.51792e-05	0.0080909608	4.2483281126399995e-09	6.546364666713663e-05	0.0466338	0.0015228	2.3189198400000143e-06	0.00217471130244	0.0828933	0.0038091999999999	0.00687129918489	1.451000463999999e-05	0.00160922	-0.00022875	2.5895890084e-06	5.2326562500000004e-08	0.000635465	0.0	4.03815766225e-07	0.0	-0.000481005	1.000000000015745e-09	2.31365810025e-07	1.0000000000314906e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51565.52177478523	-45.2118746432825	2044.1136087598911	2659003035.905849	79143.91972387779	365.4100807425857	6263760029.259611	133524.527108303	49375.742246442045	94.5323216735269	2437963922.3870816	8936.359840987163	55986.51891719358	55099.40289952257	0.969356	23.215044	0.0403057208	0.0227566	0.0022538083	0.0159157631	-0.0014953438	-0.0655794024	0.0072867534	-0.0193269186	-0.0114278625	0.057712156	-0.0344330489	0.0555041795	-0.0538016553	0.082362168	-0.089749307	0.0956633606	0.0574671097	-0.023939825	0.0406398594	0.0054239288	-0.0118742938	0.002333809	0.0312668349	-0.0061617988	-0.0373395162	0.0004584772	-0.0183369158	-0.0351557306	0.1067680517	-0.0029827974	-0.117936919	0.1342584856	-0.1045559765	0.0022399796	0.0884083587	-0.035826882	-0.0087068545	-0.0109783197	-0.0201274641	-0.0166613009	-0.0041254158	-0.0738484467	0.0259554462	0.042945759	0.0994748962	0.0229082967	0.0967683913	-0.0603688628	0.0254911897	0.0387227163	0.0956625579	0.010533354	0.0895041956	0.0875256354	0.0842603694	0.0797563999	0.0740799394	0.0673144371	-0.0110309	-0.0109657208	0.00012168075481	0.0001202470326635	0.0422541	-0.0043797	1.918177209e-05	0.00178540896681	0.0865110999999999	0.0036177999999998	0.0074841704232099	1.3088476839999227e-05	0.00124947	-0.00035975	1.5611752808999997e-06	1.2942006250000002e-07	0.000635465	0.0	4.03815766225e-07	0.0	-0.000413905	6.71e-05	1.71317349025e-07	4.50241e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
