global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
51804.00235219733	n/a	n/a	2683654659.706466	80229.52581380209	n/a	6436776812.307535	n/a	49289.457531786655	n/a	2429450623.7778	n/a	55461.981111578985	49380.58318355544	n/a	n/a	n/a	n/a	-0.1147325575	-0.0762194998	0.01283889	0.0448624892	-0.1088120935	-0.0497723116	-0.0427463017	-0.0932947195	0.052416487	-0.1070210768	-0.073371597	0.0374103385	0.0694548349	-0.1040168537	0.087087216	-0.0456056453	0.0565083867	0.0607634143	-0.0292841179	0.098287994	-0.1133988551	0.0547940479	-0.1217703458	0.0381553128	-0.0538321355	0.0385984725	-0.0102088547	0.0509742032	-0.0477485784	0.0976706341	-0.0564030576	-0.0009791219	0.0184329229	-0.0720979183	0.054785345	-0.1669292304	0.0013795317	-0.0003479668	0.018912317	-0.0490038633	0.0503741891	-0.1116740689	0.0095200067	0.0388934198	0.0788594214	-0.0435888572	0.0298670562	-0.0735149137	0.0608920478	-0.1128901101	0.0843654914	-0.1032973656	-0.0012499607	0.0441555446	-0.0326750996	0.0986093355	-0.0226456416	0.0347567995	-0.0053019915	0.0790449108	-0.0856402133	0.0345267256	-0.0342430565	0.0345902669	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.000683103	n/a	4.66629708609e-07	n/a	0.0191063	n/a	n/a	0.00036505069969	-0.636295	n/a	0.404871327025	n/a	0.00577281	n/a	3.33253352961e-05	n/a	-0.00263699	n/a	6.953716260100001e-06	n/a	-0.00126292	n/a	1.5949669264000002e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52178.46230413851	374.45995194118586	140220.25560779523	2722591928.424404	81025.7390983073	796.213284505211	6565170396.426964	633955.5944225761	49432.16175332315	142.7042215364927	2443538615.606704	20364.494844336383	55613.22407181766	50555.277958480765	1.440219	30.402206	0.243939297	0.141037	-0.0503667915	-0.0974122828	-0.1351977806	0.0124860045	-0.0707378023	0.0527847456	0.0737273835	-0.1223973059	-0.0027710241	-0.0313841147	-0.0162298155	0.1088473261	0.0567676299	-0.0999431488	0.001793246	0.0920040041	-0.0866817745	-0.0775332849	0.0965356237	-0.0239766573	-0.0048436207	-0.0297559954	-0.0411696731	0.0247799641	0.0216459604	0.09469693	0.0587337817	-0.041444388	-0.0827938647	0.0502256163	-0.005748535	0.0361098715	0.0411342791	0.0441760488	-0.0030848205	-0.0636393874	-0.0951640981	0.0467979541	-0.0733525721	0.0380466465	-0.0494791277	-0.0429499673	-0.004241258	-0.0040198802	0.1323117678	0.0429945486	0.0623527995	0.0513344025	0.147398684	0.0369618328	0.0291566089	0.0116183352	0.0494845272	-0.0732224216	-0.0411964394	0.0964324649	0.0303114403	0.0754755906	0.0834212134	0.0367379743	-0.0136149348	-0.049493172	0.0875893188	-0.0578102115	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0151941	0.014510997	0.00023086067481	0.000210569033934	0.0387816	0.0196753	0.00038711743009	0.00150401249856	-0.517452	0.118843	0.267756572304	0.014123658649	0.00482445	-0.0009483599999999	2.32753178025e-05	8.993866895999993e-07	-0.0019969	0.00064009	3.987609609999999e-06	4.097152081000004e-07	-0.00149267	-0.0002297499999999	2.2280637289e-06	5.278506249999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51942.94435738368	-235.5179467548296	55468.70324361076	2698069468.5142574	80367.58719726563	-658.1519010416669	6458949071.910094	433163.92484476	49461.25904578104	29.097292457889125	2446416146.3938565	846.6524283799314	55485.268787629015	50946.00975380115	1.325105	27.972206	0.1291604999999999	0.0853802	-0.0323733907	-0.1131091112	-0.0001372914	-0.054662908	-0.0825079913	-0.0432259428	-0.0352327876	-0.0815171747	-0.1160890256	0.0135787307	3.85223e-05	-0.025026664	0.0667516325	-0.1567716658	0.0748637234	0.0958682578	0.1600975823	-0.1504765751	-0.0787022673	0.0802130991	0.0437640183	-0.052531732	0.0323454446	0.0458586383	0.0116106063	-0.148880526	-0.0052164073	0.0371446665	-0.0088627568	0.0376478921	0.0436074013	-0.0219307544	0.0205711737	-0.0929467026	-0.0397155389	-0.0774562854	0.0975977936	0.0346141029	0.0195995256	0.080433824	-0.1381113488	-0.0583645219	0.0016635718	0.0974910413	0.0497645622	0.0716423063	0.1468078861	-0.0713145467	-0.0206552443	-0.0019466066	-0.0774836457	-0.1084258247	0.0660662123	0.0771883527	0.0135016291	-0.1418293946	0.0539593563	-0.0525261646	-0.0292881508	0.0910460043	0.1422331734	0.0354604434	-0.0577527453	-0.0077212923	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0159575	0.0007633999999999	0.00025464180625	5.827795599999987e-07	0.0575002	0.0187186	0.00035038598596	0.00330627300004	-0.522608	-0.0051559999999999	0.273119121664	2.6584335999999364e-05	0.0032213	-0.00160315	1.037677369e-05	2.570089922500001e-06	-0.00194006	5.683999999999984e-05	3.7638328036e-06	3.2307855999999822e-09	-0.00106221	0.0004304599999999	1.1282900841000002e-06	1.8529581159999994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51702.08965136245	-240.8547060212368	58010.98941257639	2673106074.31752	80732.38221028647	364.7950130208337	6517717537.347778	133075.40152487025	49231.26211866331	-229.99692711772516	2423717169.796533	52898.58648359617	55667.100226072725	50809.27797545018	1.385641	29.250086	0.0356899	0.0181174	-0.0715324108	-0.0754378522	0.0411119491	0.1019981789	-0.0654811389	-0.1191309096	-0.0505992778	-0.0697643846	-0.0639528782	-0.1105704933	-0.0895420141	0.0619185159	0.1390156746	0.024506937	0.0815325122	0.0484773574	0.0181372201	-0.0259167179	-0.0328936269	0.0400893056	0.0593036132	-0.0098014092	-0.0532260444	0.024793809	0.0669629163	-0.0812206856	-0.0091150751	0.0285168361	-0.0318065672	-0.0646392418	0.0432698613	-0.0287047157	-0.0188017724	0.0196700969	-0.0526155827	-0.0666539554	0.0432061077	0.0195856776	-0.0678768222	0.020688211	0.0572316776	-0.1324270609	0.0993359735	0.0443132266	-0.0169499584	0.0777308437	0.0208942919	-0.0093267439	0.057022197	-0.045169968	-0.0160127914	0.0423930539	0.0390183874	0.0043855312	0.0530310196	-0.0567035734	0.0261941771	0.0232498551	-0.1208821923	0.0446002603	0.1307514762	0.05370407	0.1253325387	-0.0343619149	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0237218	0.0077643	0.00056272379524	6.028435449000002e-05	0.0573657	-0.0001345	1.809025000000072e-08	0.00329082353649	-0.528297	-0.005689	0.279097720209	3.2364721000000626e-05	0.00334918	0.00012788	1.12170066724e-05	1.635329440000009e-08	-0.00217395	-0.00023389	4.7260586025e-06	5.470453210000002e-08	-0.000981938	8.027200000000016e-05	9.64202235844e-07	6.443593984000025e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51526.90563136327	-175.18401999917842	30689.440863072545	2655022003.943416	79986.81064453124	-745.571565755221	6397889877.084097	555876.9596626918	49227.93295904888	-3.3291596144335927	2423389383.420611	11.083303738375628	55520.0000201584	49024.4110920859	1.377835	29.085306	0.1035433	0.0599144	-0.1139543312	-0.0640685828	0.0991130294	-0.0826713811	-0.0428978423	-0.159434459	-0.042730655	-0.1237951636	-0.0664385285	0.0621657679	-0.0921689986	0.0621772363	0.1628744934	0.0023056774	0.0071405816	-0.0395050771	0.0657070029	-0.0211443836	-0.0159598467	0.0084256052	-0.0067852819	-0.0347943764	-0.0411286625	-0.1516434262	0.1208668707	-0.0654923569	0.0004900381	0.027044778	-0.0735132616	0.0190761672	0.0297865532	-0.0417520566	-0.0736179944	-0.0152088892	-0.139179932	0.1140099635	0.0744355709	-0.1168954223	0.0429712464	0.1070554347	0.1064073905	-0.1240451482	0.1084505018	0.0321720031	-0.042273335	-0.0590737988	0.1375408091	-0.0121998271	0.0066578406	0.0285654282	-0.1220922267	0.0270960771	0.0144439478	0.0431732746	-0.0933860506	0.0768055812	-0.0998621079	-0.0801346718	-0.018360222	-0.0291152991	-0.019777235	-0.0320511019	0.0298080302	-0.0371094101	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.0238671	0.0001452999999999	0.00056963846241	2.111208999999928e-08	0.0231803	-0.0341854	0.00116864157316	0.00053732630809	-0.523049	0.005248	0.273580256401	2.754150400000032e-05	0.00258313	-0.00076605	6.6725605969e-06	5.868326025000005e-07	-0.00168209	0.00049186	2.8294267681e-06	2.419262596e-07	-0.00100332	-2.138200000000013e-05	1.0066510224e-06	4.5718992400000546e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51549.864434	22.958802636734617	527.1066185125325	2657388523.1637783	79433.37307942708	-553.4375651041628	6309660758.775451	306293.13846842444	49178.44109405961	-49.491864989264286	2418519068.441891	2449.444700115564	55274.73176859351	48753.30573982273	1.186445	25.04517	0.10792773	0.0463853	-0.1180210702	-0.0837057504	0.0362888728	-0.0399212833	-0.1035573174	-0.0931825424	0.0429845717	0.0548323166	-0.0468460946	0.0897546785	-0.1348746695	-0.0024050668	-0.0650939337	0.0141608502	0.1074291731	0.0213949336	-0.017924039	0.003239457	-0.0071986323	-0.0254505068	-0.0106155892	0.0220629624	0.0309576952	0.0109702611	0.0118059331	0.0953382766	-0.0186844696	-0.0538856514	-0.0717811054	-0.0409980821	0.0686415485	-0.0048933902	0.032640922	-0.0209478411	0.1156404535	0.0245362537	-0.0495071003	0.0989459498	-0.0602586412	-0.0889064695	0.0357552694	-0.1205958583	-0.0412106856	-0.0539863945	-0.0503558505	0.0704509342	0.0006723696	-0.0584008958	-0.0400582781	-0.0407910671	0.0358225263	-0.0559506536	0.0060313388	-0.078106252	0.0694021823	0.0563059545	-0.0065931781	-0.0483409485	-0.0254209595	0.0034900688	-0.0478207642	9.9854e-05	0.0338608286	0.0045119146	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0121364	-0.0117306999999999	0.00014729220496	0.0001376093224899	0.00496912	-0.01821118	0.0003316470769924	2.46921535744e-05	-0.506536	0.016513	0.256578719296	0.000272679169	0.00221028	-0.00037285	4.885337678399999e-06	1.3901712250000008e-07	-0.00221963	-0.00053754	4.926757336900001e-06	2.889492516000002e-07	-0.000684253	0.000319067	4.68202168009e-07	1.0180375048900003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51730.53280985852	180.66837585852045	32641.06203535561	2676048024.791849	79730.08267903645	296.70959960937034	6356886084.005988	88036.58650035286	49151.8840896425	-26.557004417110875	2415907709.561652	705.2744836104465	55257.44832058128	49167.1634551044	1.032848	21.802826	0.13786877	0.0994165	-0.0849862181	-0.1003459092	0.0634196814	-0.0262741033	-0.1368455355	-0.0353949343	0.0158047048	-0.0585618198	0.0386532045	0.0306062633	-0.1357550503	-0.0077014061	0.0795790314	-0.0570894831	-0.0931297103	-0.1057351703	-0.0209926512	0.1028640156	-0.0655323599	0.0436846143	0.0905182994	0.0760750566	-0.0477396088	0.0694184563	0.0416168654	0.0037325702	0.0882839334	-0.0521708635	0.0094550749	-0.0276331059	-0.0344984831	-0.0265759645	0.0241284458	-0.1009199832	0.0440201184	0.059729558	0.0664576813	-0.0606504663	0.0725599026	0.0395074711	0.0038992594	-0.1450421331	-0.0378346113	0.0208579065	-0.0006001659	-0.1422043108	0.0057519057	0.0174799083	0.0030376336	-0.083953776	-0.0105132565	0.0572877246	0.021047034	0.1025209615	0.011546654	0.026948799	-0.0224589333	-0.0203096576	0.045222623	-0.0569537475	0.0331378719	0.0127228036	-0.0133618618	-0.0451437457	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.0183988	0.0062623999999999	0.00033851584144	3.921765376e-05	-0.0238052	-0.02877432	0.0008279614914624	0.00056668754704	-0.509862	-0.003326	0.259959259044	1.106227600000034e-05	0.000386808	-0.0018234719999999	1.49620428864e-07	3.325050134783999e-06	-0.00213933	8.030000000000016e-05	4.5767328489e-06	6.448090000000026e-09	-0.000597904	8.6349e-05	3.57489193216e-07	7.456149800999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51899.75136097864	169.2185511201169	28634.918043191617	2693584191.331404	80195.64075520834	465.5580761718884	6431340796.1384325	216744.32228886985	49192.82699492239	40.94290527988778	2419934227.752365	1676.3214927578629	55331.084392769255	50438.8186910997	1.066188	22.506626	0.0979899999999999	0.0549295	-0.0344130908	-0.1011921482	0.003583226	-0.0637150844	-0.1264968256	0.0087094418	0.1040088234	-0.0398384135	-0.0910239063	0.0316984335	-0.1366864334	-0.0029537111	-0.0535600888	-0.04295136	-0.0514470915	0.0284807544	0.1150181303	0.125974956	0.0470905518	0.0224120682	-0.0152716388	-0.0752244898	-0.0184638449	0.1046551516	0.0590246343	0.17573838	-0.0550561332	0.0552038785	0.1353731523	-0.0229778947	0.0581037518	-0.038875207	-0.0175107393	-0.0221652662	0.0436274729	-0.0306895509	0.0684125515	-0.0750805423	-0.0658681545	0.0289287218	-0.04937868	-0.1236354904	-0.0978134327	-0.0166123808	0.0358547967	0.0507590729	0.0517870658	0.0787006524	-0.1043435409	-0.0856859387	0.0260229113	-0.0319974291	0.012414115	0.0513824384	0.042916123	0.0402716892	-0.0193619776	0.0974886233	0.0105545786	-0.1424025617	-0.0212330814	0.1230053521	0.0034366354	0.0665132668	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.0233898	0.0049909999999999	0.0005470827440399	2.491008099999999e-05	-0.0155821	0.0082230999999999	6.761937360999998e-05	0.0002428018404099	-0.542088	-0.0322259999999999	0.293859399744	0.0010385150759999	0.00107766	0.000690852	1.1613510756e-06	4.77276485904e-07	-0.00243232	-0.0002929899999999	5.9161805824e-06	8.584314009999997e-08	-0.000530748	6.715599999999996e-05	2.816934395040001e-07	4.509928335999995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51928.10910625119	28.357745272551256	804.1617169429031	2696528515.350728	79785.67555013021	-409.96520507812966	6365754022.990645	168071.4693747529	49220.105329425365	27.27833450297476	2422618768.639727	744.1075332561832	55368.01604907301	50490.39041434318	1.0455	22.069902	0.0999445499999999	0.0585115	-0.0260887219	-0.1075841972	0.0875249192	0.0247955758	-0.1208552096	-0.0286365882	-0.0516580824	-0.0680108228	0.0168353186	0.0176771747	-0.1209666484	-0.0144283487	0.0735922515	-0.0284194855	-0.0253810131	0.0062773422	0.0314154552	0.0744346053	-0.0617579033	0.1081966392	0.1021859451	0.1051664899	-0.0409547502	0.0103708923	-0.0348645481	0.0136998446	-0.0070495964	-0.1270060994	-0.0279503098	-0.1297427443	-0.0419510354	0.022891755	0.1059859889	0.0552954823	0.0162665287	0.1023911624	-0.1437335189	0.0591459216	0.0013743349	-0.065041069	-0.0474628905	-0.1280775286	-0.0417723957	0.0493994466	-0.0062391841	-0.0064401047	0.0434538013	-0.0065069612	0.0619318842	-0.0532209227	0.0311693715	0.0926642474	0.0166761992	0.0516646897	0.0353823543	-0.0591563689	-0.0411427299	0.1009230588	-0.1156736338	0.0108342439	-0.0214608355	-0.0464607698	0.0145789456	0.0019394234	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.0235189	0.0001291	0.00055313865721	1.6666810000000012e-08	-0.0152636	0.0003184999999999	1.0144224999999957e-07	0.00023297748496	-0.594576	-0.0524879999999999	0.3535206197759999	0.0027549901439999	0.000448494	-0.000629166	2.01146868036e-07	3.9584985555600004e-07	-0.0022257	0.0002066199999999	4.953740490000001e-06	4.269182439999993e-08	-0.000635141	-0.0001043929999999	4.03404089881e-07	1.0897898448999986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51953.75086138147	25.641755130280217	657.4996061612518	2699192228.566496	79955.20660807291	169.53105794270232	6392835063.739626	28740.77960717189	49375.9527612079	155.8474317825312	2437984711.077033	24288.421993210715	55458.53583640936	50871.37071407301	1.055227	22.27524	0.0502816499999999	0.0359068	-0.0179038693	-0.1195007611	0.0202067928	-0.0736149683	-0.0759834787	-0.0601689186	-0.0396827682	-0.0363943923	-0.1102917508	0.1036879017	-0.0489215383	-0.0238739141	0.0376575725	-0.082584683	0.0507164013	0.0854201315	0.0878061932	-0.0453980317	0.0622952899	-0.0848823326	0.0765451296	-0.0623005286	-0.0357974096	-0.0803131896	0.0849381996	0.0188713053	0.0339072993	-0.0257226898	0.0107829753	0.0615880959	0.0012629354	0.1052243436	0.0136000795	0.0212491488	0.0161527698	0.0967657581	0.012961368	-0.0462165009	-0.0820026115	-0.0031137981	-0.0484936061	-0.0811332159	-0.0227289037	0.0638603325	-0.0061105535	0.0963493063	0.1261097658	-0.0399190642	-0.0052197969	0.084073226	-0.0574390758	-0.0367414085	0.0518411584	-0.0044904263	-0.0250063464	0.0331336666	0.0046202491	-0.0048275021	0.0622169783	-0.0924828713	0.0514871424	-0.0418036449	0.0022472391	0.0204846673	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.0234552	-6.369999999999987e-05	0.00055014640704	4.057689999999983e-09	-0.0153368	-7.319999999999896e-05	5.358239999999848e-09	0.00023521743424	-0.55867	0.0359059999999999	0.3121121689	0.0012892408359999	0.000616019	0.0001675249999999	3.79479408361e-07	2.8064625624999992e-08	-0.00231222	-8.651999999999965e-05	5.346361328399999e-06	7.485710399999939e-09	-0.000665871	-3.072999999999997e-05	4.4338418864100006e-07	9.44332899999998e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
