global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
52315.60534853175	n/a	n/a	2736922562.983324	82002.52978341239	n/a	6724414890.8794365	n/a	50303.70684334773	n/a	2530462922.181469	n/a	57446.22516461623	49117.05532093997	n/a	n/a	n/a	n/a	-0.1111662965	0.0992399748	0.1356751933	0.0506270709	0.0305628639	0.0346462304	0.0876166092	0.0210088205	0.0126044644	-0.1208066967	0.072356929	-0.0663547375	-0.1170794592	0.0970392393	-0.0005508375	0.0144469985	-0.0444491609	0.1136726008	-0.0236151557	0.2159767041	-0.0741782874	0.0172880171	-0.0010496216	0.0627671964	-0.0218353439	0.0298542422	-0.0621002473	0.0419418368	-0.0789909848	0.0912189679	-0.027268039	0.0307623273	-0.0417025	0.0018333411	-0.0729658801	0.0346753534	-0.0068840326	0.0168649879	-0.0629537556	0.0807889558	-0.0165923872	0.101971031	-0.0395047508	0.026692387	-0.0511589669	0.0412921765	-0.0636007829	0.0334896577	-0.004384976	-0.0559229681	0.1306238151	-0.0240681631	0.0430991372	-0.0921309606	0.0419044181	-0.0983066977	0.2036031713	-0.0069738519	0.1749690949	-0.0857432354	0.0625968875	-0.0933789411	0.0394179922	-0.0531990592	0.1183414238	-0.0313503396	0.0034719754	-0.0165859009	0.0735424007	-0.0560963346	0.0302256247	-0.1085493808	0.0133988033	0.0477812949	-0.1363886586	0.0205768662	-0.0436846617	0.0258628893	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.11614	n/a	0.0134884995999999	n/a	0.111281	n/a	n/a	0.012383460961	-0.000994256	n/a	9.88544993536e-07	n/a	0.00797434	n/a	6.35900984356e-05	n/a	0.00139136	n/a	1.9358826496e-06	n/a	-0.000158348	n/a	2.5074089104e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52234.116314287385	-81.48903424436867	6640.46270207989	2728402907.1345034	80702.66250348772	-1299.8672799246706	6512919735.151843	1689654.9454187618	50350.250494897526	46.54365154979314	2535147724.8989286	2166.311499588561	57150.79979716391	48903.25237451614	1.302069	26.698664	0.084330606	0.0459837	-0.1104892448	0.1019896236	0.0111490863	0.1122068672	0.0165539876	0.0073647187	-0.0617873547	0.0033689993	-0.0884762307	-0.0188844686	0.1254639155	-0.0642860392	-0.095835061	-0.0510960145	0.0990058215	-0.0640227026	0.0040519186	0.0743050121	-0.135239628	0.115396254	0.0331292333	0.0265371014	-0.0017287422	0.0661649998	-0.0881161809	0.0033338537	0.0213503624	0.0783565641	-0.0857717011	0.1631487902	-0.015667548	0.0163582229	-0.1051763117	-0.0844874316	-0.0298673555	0.041904606	-0.0670377728	0.1250189775	-0.0739742519	-0.0652329602	0.1342160663	0.0013804772	-0.0846063679	0.1583659336	-0.0062312773	-0.0419983616	-0.1247782386	-0.0078027987	-0.1315607571	0.0670775954	0.0685692366	-0.0615687751	-0.0599200806	-0.0802446689	0.0103920451	-0.0277483584	0.1029754915	-0.1149361251	0.2287327421	0.0431454264	0.0091143917	-0.0126084268	0.004903599	0.0908483123	0.0482854751	0.0337872822	0.0497938845	-0.0269430414	0.0389364979	0.0185594555	0.0399218169	-0.0378574328	0.1290258949	0.053013734	-0.0493140262	-0.0995387775	0.0877526527	-0.0837700733	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.111441	0.0046989999999999	0.012419096481	2.2080600999999952e-05	0.0948102	-0.0164708	0.00027128725264	0.00898897402404	0.0292017	0.030195956	0.00085273928289	0.0009117957587539	0.00750053	-0.0004738099999999	5.62579502809e-05	2.244959160999999e-07	0.00150555	0.00011419	2.2666808025e-06	1.3039356100000031e-08	-0.000229645	-7.1297e-05	5.2736826025e-08	5.0832622090000005e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52262.18769033819	28.071376050807885	788.0021533858704	2731336262.1801367	81376.00792061942	673.3454171316989	6622054665.096715	453394.0507722616	50329.05019637111	-21.20029852641892	2533013293.6688423	449.4526576092802	57306.43997977658	49026.01249853626	1.171665	24.024767	0.07824305	0.0398488	-0.0692491917	0.0885087946	0.1281217136	0.09869107	0.0992231534	0.0658044825	0.0291208928	0.0051543973	0.0972914124	0.0085930275	0.0865766911	-0.0313853295	-0.1279925069	0.0029140176	0.1433436071	-0.1161420993	-0.0154961659	-0.0325717822	-0.0399741393	0.0903290347	-0.011695896	0.058086819	0.0375492354	0.1887909064	-0.1578473512	-0.0105472473	-0.0042747083	0.0021536269	-0.021508598	0.0597888809	0.0868581535	-0.1894734119	0.1127846936	-0.0656718734	-0.0984637535	0.1167448073	0.0225262305	-0.0814076711	0.0716599353	0.0400215827	-0.0489120938	-0.0093490167	0.0190683102	0.0129851699	0.086794611	-0.0257786319	-0.099793648	0.0226781573	0.0941972486	-0.017711668	0.1275753661	-0.080397061	0.0018541549	0.0014580992	-0.0324463331	0.1663635443	0.1669079233	-0.1725539288	0.1879670725	-0.0814560977	0.0049728138	0.026011451	-0.0128662993	-0.0283127468	-0.0124399527	0.0288915383	-0.1400429423	0.0080295219	-0.0404347318	-0.003660012	-0.000248658	-0.0159780628	0.0696919712	-0.0655704017	-0.0973520815	-0.0528731073	0.1447351398	0.0410376818	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.111733	-0.000292	0.012484263289	8.526400000000036e-08	0.119384	0.0245738	0.00060387164644	0.014252539456	0.00829938	-0.02090232	6.887970838440001e-05	0.0004369069813824	0.00779763	0.0002970999999999	6.08030336169e-05	8.826840999999989e-08	0.00129871	-0.00020684	1.6866476641e-06	4.27827856e-08	-8.408639999999998e-05	0.0001455586	7.0705226649599974e-09	2.1187306033960007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52392.63627795477	130.44858761657815	17016.834011160066	2744988336.1540623	81413.91901506696	37.91109444753965	6628226209.391882	1437.251082210272	50444.75709000254	115.70689363143174	2544673517.8693614	13388.08523383546	57495.76455063078	48993.43381717733	1.27806	26.206367	0.1355210099999999	0.0730543	-0.0737680597	0.0913546403	0.1474968927	-0.0416669874	-0.0386565389	-0.0504506957	-0.0238569089	-0.0812232481	0.0707979098	-0.0437129594	0.0777425518	0.1197789454	-0.0065881157	-0.03854001	0.0365182389	0.1120246063	-0.0284698821	0.0355533889	0.0492488567	-0.0346408176	-0.023096351	-0.1294385575	-0.0135247602	0.1341091418	-0.1398083591	0.0396648489	-0.0860939558	0.0801314363	-0.1620315799	-0.0178019454	-0.0469361126	0.0681986091	0.1074961619	0.1029258527	-0.1375468609	0.1013199937	0.0102076287	-0.0316146237	-0.0803354564	0.0367894962	-0.0123901667	-0.1665668825	0.0179225175	0.0370070891	0.0162386462	0.062038554	-0.0115130939	-0.0558087657	-0.0035092302	-0.0345553092	0.0172262848	0.1204247536	0.0086222747	-0.0403016656	0.0982167992	0.1002920234	0.08747925	-0.0562400956	0.0398445974	-0.1831996432	0.1058014709	0.0799583614	-0.0516249057	-0.0614297734	0.0107487355	0.0422898848	0.001030888	0.0377424585	-0.065251523	0.0355397342	0.0998103969	-0.1448898462	-0.1414504362	0.063778824	0.0041704056	-0.0065759881	0.0087027404	-0.0732409939	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.100952	0.0107809999999999	0.010191306304	0.0001162299609999	0.0961003	-0.0232837	0.00054213068569	0.00923526766009	-0.0567545	-0.06505388	0.00322107327025	0.0042320073030544	0.00719556	-0.0006020699999999	5.17760837136e-05	3.624882848999997e-07	0.00137073	7.20199999999999e-05	1.8789007329e-06	5.1868803999999854e-09	-0.000138045	-5.3958600000000016e-05	1.9056422025e-08	2.9115305139600012e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52528.5798141594	135.9435362046279	18480.64503581897	2759251697.2925143	80972.80092075893	-441.1180943080253	6556594488.952859	194585.17312594395	50555.60218972307	110.8450997205291	2555868912.765532	12286.636132054042	57310.15264168432	49360.437231555785	1.452211	29.777302	0.0776946499999999	0.0454489	-0.130638493	0.0909885966	-0.0775066928	0.0730499803	0.0376071374	-0.0601605144	-0.036733122	0.1237311635	-0.0849189269	-0.0161822097	0.0290942998	-0.05379314	0.0781945089	-0.0277942607	0.0624317635	0.0578302142	0.0107373282	0.1189981703	0.0337934717	-0.0156699082	-0.00611164	0.1997834884	0.0419987225	0.0159223438	-0.0242266644	-0.02167866	-0.0258035558	5.48586e-05	-0.068614826	0.0403581796	-0.1129826689	0.0189152119	0.0612337488	0.0319568755	0.0584708486	-0.014246496	-0.0214220545	0.1192108007	0.071173323	0.0282473518	0.1244888682	-0.0222168756	0.0142434442	0.0095506495	-0.0466156299	-0.0213396439	0.0387964801	-0.10031113	0.0995385317	0.0942394054	-0.0507528168	0.012638637	0.0433139769	-0.1249082512	0.0780337152	-0.0172959715	0.0788685471	-0.0433602947	0.0386276275	-0.0029461082	0.0947689619	-0.0390667031	0.0721665952	0.1376073724	-0.0358670951	0.0368605962	0.0153033373	0.0343970901	0.0807465768	-0.0047011632	0.1021472228	0.0947075292	0.0179363986	0.0530665001	0.0208186695	0.0267409058	-0.1009534109	0.1107234255	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0891488	0.0118032	0.00794750854144	0.0001393155302399	0.0807101	-0.0153901999999999	0.0002368582560399	0.00651412024201	-0.0602046	-0.0034500999999999	0.00362459386116	1.1903190009999984e-05	0.00642907	-0.0007664899999999	4.13329410649e-05	5.875069200999999e-07	0.00120407	-0.0001666599999999	1.4497845649e-06	2.7775555599999968e-08	-0.000130172	7.872999999999984e-06	1.6944749584000004e-08	6.198412899999974e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52415.04628068206	-113.53353347734082	12889.86322385047	2747337076.606042	81590.25696149554	617.456040736608	6656970031.042871	381251.9622421277	50493.74805216802	-61.85413755504851	2549618592.3558216	3825.934332678863	57289.77635665447	49737.3416293183	1.625112	33.322601	0.114442115	0.0773507999999999	-0.0187451014	0.0683460407	0.1417161358	-0.0431921187	0.1059236358	-0.0007769399	0.0571386313	-0.0274734172	0.1310889588	-0.0331432649	0.1035739991	-0.1043401251	0.0493706024	0.0158592425	0.0159440578	-0.0089799278	-0.072978558	-0.07473634	-0.1786323525	0.0424775612	-0.0783117591	0.0151543963	-0.0204894734	0.063724163	0.0634627648	0.0723968098	0.013383236	-0.105951691	-0.1942381931	0.0259761195	0.0218202772	0.0165564934	0.0394531857	0.0197422426	0.0600581967	-0.0322618834	0.0171039303	0.012042959	0.0253999566	-0.1816623007	-0.0601753175	0.0268824132	-0.0232563978	-0.0183857641	-0.0800079878	0.0041917387	-0.0710534969	-0.0628321977	-0.1161051214	0.031564117	0.0123865912	-0.0562879352	0.0576859503	0.1846346445	0.0203171678	-0.0049697605	0.0546216326	0.0330661756	0.1300473582	0.175988209	-0.015034242	0.1737744919	0.0250561141	0.0530975682	0.1478514151	0.0677213229	-0.0139550086	-0.1038029307	0.1258363032	0.0497971575	0.0121593636	-0.0127795381	-0.0341755399	-0.0278504403	-0.0794967571	-0.0364983112	0.0558871343	0.0095331098	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0912732	-0.0021243999999999	0.00833079703824	4.513075359999994e-06	0.0807540999999999	4.399999999989135e-05	1.935999999990438e-09	0.0065212246668099	0.000295315	0.0604999149999999	8.7210949225e-08	0.0036602397150072	0.00566311	-0.00076596	3.20708148721e-05	5.866947216000006e-07	0.00104519	-0.0001588799999999	1.0924221361000002e-06	2.5242854399999973e-08	-1.9536e-05	0.000110636	3.81655296e-10	1.2240324496000004e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52354.98890219921	-60.0573784828448	3606.888710231669	2741044862.949403	81452.91839425224	-137.3385672433069	6634577914.940714	18861.88205244433	50477.01629721376	-16.731754954256758	2547929174.269184	279.9516238492956	57434.44224136893	48654.3945968697	1.629279	33.408051	0.0255677249999999	0.0120565	-0.1176756755	0.0581901623	0.0362102034	0.0636035923	-0.0963111208	-0.0536893801	-0.0193025795	-0.0309515907	-0.0527090506	-0.089188317	0.070778254	0.0828040353	0.0203168925	-0.0162082313	0.0376657348	0.0433411391	0.0608035271	0.0957514274	-0.0429331242	-0.0436849388	0.0960996315	0.0903944754	0.0368428224	0.1833859402	-0.0733827577	-0.0472299785	0.0446947322	-0.0479667349	0.001914996	-0.0103650453	0.0269587969	0.085519341	-0.0832509688	0.0624732044	-0.0038807798	0.0585652591	-0.028353043	0.0561568928	0.0946452495	-0.0433323505	0.0052346966	-0.1706619808	0.0589547705	-0.0163638161	0.0500500334	-0.0824291898	0.0971106236	0.2030720556	0.0428026184	-0.0164112275	0.0124299504	0.0704837404	-0.0033455645	-0.1425930298	0.0741647946	0.021061393	0.0876112355	-0.1071183633	0.1055577832	-0.0813659062	0.0362970951	0.0800502226	-0.0688079367	0.0665908316	-0.0763323208	0.0685697554	0.0084127695	-0.0487934616	-0.0569100679	-0.0276148739	0.0266827869	0.0775592511	-0.0657811226	0.0335509343	0.180884686	-0.0946717432	-0.1613698358	0.0606292922	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0835362	0.0077369999999999	0.00697829671044	5.98611689999999e-05	0.0857195	0.0049654000000001	2.465519716000105e-05	0.00734783268025	0.00211242	0.0018171049999999	4.462318256399999e-06	3.3018705810249998e-06	0.00561737	-4.573999999999984e-05	3.15548457169e-05	2.0921475999999852e-09	0.00110628	6.108999999999997e-05	1.2238554384e-06	3.731988099999997e-09	9.45984e-05	0.0001141344	8.94885728256e-09	1.3026661263360001e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52402.74360858769	47.75470638847764	2280.511982249708	2746047537.707378	81126.53745989119	-326.3809343610483	6581515080.231128	106524.51431439092	50493.93285272697	16.91655551320582	2549637254.9357	286.1698504313743	57249.60902740996	49126.97095925172	1.460826	29.953951	0.0712104	0.0432276	-0.0761220089	0.0597402899	0.0986138859	0.0848215644	0.1331050428	0.018342004	0.0176628736	0.0811219622	0.0570467653	0.0855245703	0.0918150706	-0.0005538359	0.0349373019	-0.0505226257	0.0807443411	-0.0671231127	-0.0325121617	0.1073393428	0.0728558964	-0.0299901565	-0.0857083857	0.1236947099	-0.0234087366	0.0226890123	-0.1421019882	0.0180062495	0.0359547965	0.0334323039	-0.1240954171	5.732e-06	-0.0856304456	0.0017445204	-0.0495912395	0.0181774093	0.0023142626	0.0287087641	-0.0832068407	0.0426843495	0.0140494826	-0.1573458447	-0.0523722822	-0.0617488974	0.0586056632	-0.0476805399	-0.0718765781	-0.0280486752	0.0046538346	-0.0792750364	0.1628202588	0.0636198556	-0.0020379209	-0.0908081372	0.0218146948	-0.0241720437	0.0271243544	0.0627122843	0.1441167788	-0.0203614314	-0.0444989126	-0.0430696528	0.1631849511	0.0719972539	0.0917970516	0.0274639447	0.0320496633	0.033540176	0.012709694	-0.051432779	0.0390613909	0.0142766962	0.0697797861	0.0664213293	-0.0031990214	-0.102491148	0.0407689508	0.0964953007	-0.0634661927	-0.0431131878	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.094205	-0.0106687999999999	0.008874582025	0.0001138232934399	0.0876329	0.0019133999999999	3.661099559999984e-06	0.00767952516241	-0.0116095	-0.01372192	0.00013478049025	0.0001882910884864	0.00633445	0.00071708	4.01252568025e-05	5.142037264000002e-07	0.00124473	0.00013845	1.5493527729000002e-06	1.9168402500000008e-08	0.000137194	4.259559999999998e-05	1.8822193636e-08	1.8143851393599982e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52390.60841739787	-12.135191189823672	147.26286521357406	2744775850.3451204	81375.2245500837	248.687090192514	6621927170.576545	61845.2688284196	50504.833740896	10.900888169031532	2550738231.195547	118.82936287373164	57392.58008865803	49076.38231620961	1.243667	25.501152	0.1013781215	0.0544834	-0.1010238999	0.057124151	0.0680958077	0.029229871	-0.0237386157	-0.0357601761	0.0247823441	-0.0192040095	0.0089179642	-0.0297780944	0.0890251541	-0.0627628469	0.0673191273	0.006097637	-0.0121958106	0.0749367082	-0.0202536421	0.0149096607	-0.0235781312	-0.0333466786	-0.0347171061	-0.0715117626	-0.1041043399	0.1448920513	-0.0448655383	0.0020158381	0.0506841089	-0.0188767921	0.1310348837	0.0335073748	0.0665460659	-0.0259377561	-0.0259065868	0.0562919439	-0.1833735505	-0.1063070627	-0.0494964876	0.1276544822	-0.0688218567	0.0636163011	0.110752836	-0.0572244665	0.1534727027	-0.0775638524	0.0054349117	0.028022912	-0.0497050332	0.0228453138	-0.0472515662	-0.004395017	-0.0091646311	0.0321572368	0.0338531592	-0.0033204382	0.093326872	-0.0572739083	0.1022849523	0.0093008574	0.0242150683	-0.0144447982	0.0798258775	0.0545454408	-0.0931637094	0.0297986401	0.0311546998	-0.0753654213	0.0241799713	-0.044531926	0.0034217948	0.182803925	-0.034473161	-0.0388636434	0.0065735558	0.0451827645	0.1388894327	-0.0416957233	-0.0124893035	0.0560471646	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0862374999999999	0.0079675000000001	0.0074369064062499	6.348105625000159e-05	0.0806881	-0.0069448	4.823024704000001e-05	0.00651056948161	0.00555596	0.01716546	3.08686915216e-05	0.0002946530170116	0.00550192	-0.0008325299999999	3.0271123686400005e-05	6.931062008999995e-07	0.0008222429999999	-0.0004224870000001	6.760835510488355e-07	1.784952651690846e-07	6.20377e-06	-0.00013099023	3.84867622129e-11	1.7158440355452898e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52209.441534542064	-181.16688285580312	32821.439443688294	2725825785.348766	81117.10219900949	-258.12235107421293	6579984269.16455	66627.14812407923	50435.9944820249	-68.83925887109945	2543789539.3908463	4738.843561922244	57281.94126631115	49266.422349803805	1.19722	24.548769	0.0657961585	0.0421831	-0.0241714999	0.0389822769	0.0524982544	0.0676263617	0.0842953577	0.0520713567	0.0118262953	0.0752533524	-0.043052375	0.0537928752	0.0571659483	-0.0357641873	0.0009913677	0.0355956894	0.0210081218	-0.0313049835	-0.0482158443	0.0201916773	0.0126254008	0.0287080515	0.0329714652	-0.0029321392	0.0637023998	0.0656015831	-0.0595891152	-0.039539639	0.1096537382	0.1024486644	0.1215711312	-0.0792748919	-0.0276948416	0.0236311753	-0.082203792	-0.1127683469	0.0294782691	-0.0509782789	0.1860856089	0.1045224554	-0.1919732827	0.0630528645	-0.113625574	0.0376377691	0.0913639135	-0.0037573801	0.06059917	-0.0415508953	0.0184280642	-0.0977287103	0.0575102556	0.0100734697	0.0240909887	-0.0872841211	0.0111789581	0.0008627622	0.031463953	-0.0038369227	0.0213824529	0.0082544933	0.0646397124	-0.0153417924	0.0313707483	0.0310278921	0.0759792804	0.0127812248	-0.0737896483	-0.1186607564	0.0017615779	-0.0831074856	-0.0485261156	0.0848973882	0.0559944959	-0.0026139293	0.1290988622	-0.1257666473	0.1392810291	0.0929021194	-0.0408783038	-0.042596323	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0789775999999999	0.0072599	0.0062374613017599	5.270614801e-05	0.0806565999999999	-3.150000000010089e-05	9.92250000006356e-10	0.0065054871235599	0.0318292	0.02627324	0.00101309797264	0.0006902831400976	0.00494944	-0.00055248	2.44969563136e-05	3.052341504000002e-07	0.000884681	6.243800000010002e-05	7.82660471761e-07	3.89850384401249e-09	-2.35086e-05	-2.971237e-05	5.5265427396e-10	8.828249310169001e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
