global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34
52262.73585497913	n/a	n/a	2731393559.0473213	81889.8498552229	n/a	6705947509.31095	n/a	49981.118022344985	n/a	2498112158.7635784	n/a	55955.51067812619	53325.00657487624	n/a	n/a	n/a	n/a	-0.0539661589	0.0693334018	-0.043796265	0.0652446102	0.0873150025	0.0541354311	-0.0454784964	0.0499125388	-0.0079279542	-0.1063941279	-0.0566234976	0.0797852492	-0.0146588198	0.0370220354	-0.0482003378	0.0182658604	-0.177669732	0.0496791066	-0.1301231328	0.0273602359	-0.1254196051	0.1306600804	-0.028355662	0.004434156	-0.004489961	0.1582103163	-0.13587924	0.0511336172	0.0370601671	-0.0711097451	0.080607146	-0.0442046859	0.034767124	-0.0675378382	0.0930700561	-0.031323124	0.0290399435	-0.1041386322	0.0673423193	-0.0226082655	0.0049605942	-0.1110708748	-0.0232925663	0.0112022041	0.0286384994	-0.0702532718	0.0191355209	-0.0633665662	0.0018227639	-0.0930756149	0.0632106494	-0.1333932776	0.1740531055	-0.006147693	0.0260315082	-0.0035192489	0.0947583304	-0.0124214202	0.1273512286	-0.0637734774	0.1340182415	-0.3036468728	0.1258645972	-0.06321683	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0885593999999999	n/a	0.0078427673283599	n/a	0.0217026	n/a	n/a	0.0004710028467599	-0.151582	n/a	0.0229771027239999	n/a	0.00206738	n/a	4.2740600644000006e-06	n/a	0.000644211	n/a	4.15007812521e-07	n/a	-0.000784294	n/a	6.151170784360001e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52648.24613450476	385.5102795256316	148618.17561993064	2771837821.039396	83223.22830050808	1333.3784452851833	6926105728.75849	1777898.0783511323	50232.10898849769	250.99096615270537	2523264773.4323106	62996.465090268495	56181.703930235744	53659.96344109509	1.788239	37.269466	0.435243	0.223678	0.0194919507	-0.0771150697	0.1172631295	-0.1379109468	-0.0021806259	-0.0103421905	-0.0251397891	-0.020768414	0.0627934486	0.0784065132	0.0483667073	0.1567990989	0.0694610942	0.0068281905	-0.0193244571	-0.0256729536	-0.0757064778	-0.0934348357	0.0932163258	-0.0634043434	0.1413146602	0.0948538636	-0.0044408006	0.1285915965	0.0320142446	-0.0099242441	-0.0315749758	0.0381421663	0.0094748879	0.008605977	-0.0237126438	-0.1269219479	0.0443782063	-0.0460133238	0.0512916104	0.0527625206	-0.0589869169	-0.1438575628	-0.0332681396	0.0403191058	-0.1135028515	0.0686601647	0.0643954694	0.089637085	0.0254450039	-0.0747603782	0.0791115237	-0.0512555001	0.100114569	0.036164574	-0.1417559591	-0.1093752159	0.0223872675	0.2306691512	0.025173204	-0.0103199625	0.1270675337	0.0028186908	0.0245041894	0.0977108205	0.011897709	0.0316360075	0.0593033635	-0.0584318979	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.0563279	0.0322314999999999	0.00317283231841	0.0010388695922499	-0.0489048	-0.0706074	0.00498540493476	0.00239167946304	0.0509483	0.2025303	0.00259572927289	0.04101852241809	0.00376987	0.0017024899999999	1.4211919816899998e-05	2.898472200099999e-06	0.000742771	9.856000000000005e-05	5.51708758441e-07	9.714073600000009e-09	-0.00158072	-0.000796426	2.4986757184000004e-06	6.34294373476e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52675.29455655278	27.04842204801389	731.617135287484	2774686656.6195984	83758.65999576595	535.4316952578665	7015513124.286324	286687.10028671287	50237.16819549802	5.059207000333117	2523773068.302758	25.59557547221962	55904.379474607886	52321.0462400366	1.756963	36.617626	0.307757	0.183731	0.059767287	-0.0436093884	-0.1610352787	-0.2073632525	-0.0244339056	-0.1428056145	-0.022450269	0.041228337	-0.0469070783	0.0571149835	0.0396458282	0.0282038255	-0.0870271837	-0.0306317669	0.0755258474	0.0795531116	-0.0964399986	-0.0492028829	-0.0287516179	-0.0170842794	0.1085707061	-0.0188442439	-0.0171589061	0.0244641377	-0.022159603	-0.0447456431	-0.053245777	-0.1634872467	0.0483450104	-0.169949287	-0.104626073	-0.009401322	0.0764059818	-0.0291113387	0.0971082813	0.0089269525	-0.0978080499	0.0029278816	0.1878867348	-0.0186169484	-0.0219302828	0.1268643586	0.03996145	-0.0538030349	-0.0347557582	-0.1526868247	0.036744133	0.0852737501	-0.0141569624	0.0788529088	0.0024363016	-0.222802312	-0.0040475211	-0.0031807934	-0.0018825438	0.0360127217	0.0868826028	0.0682108648	-0.2721600792	0.0286338915	0.0600011322	0.0385329847	-0.0942364756	-0.0691126863	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0593387	-0.0030108	0.00352108131769	9.064916640000006e-06	-0.0619977	-0.0130929	0.00017142403041	0.00384371480529	0.181359	0.1304107	0.0328910868809999	0.01700695067449	0.00190555	-0.0018643199999999	3.6311208025e-06	3.4756890623999994e-06	0.000558991	-0.00018378	3.12470938081e-07	3.377508840000001e-08	-0.000403968	0.001176752	1.6319014502399998e-07	1.384745269504e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52737.78931296827	62.49475641549361	3905.59457943188	2781274421.6190305	82292.04112489073	-1466.618870875216	6771980032.500708	2150970.912407294	50368.321487467016	131.15329196899256	2536967809.464832	17201.185994303807	55851.26068483028	54148.70224875271	1.602949	33.407757	0.2353936	0.156599	0.0228735861	-0.1193519405	0.1009102922	-0.0078694401	0.0372403831	-0.0497321279	0.1175231657	0.0217624672	0.1016646322	0.1215848408	-0.0067858249	-0.0292732206	-0.1337647709	0.1025160341	-0.0907741307	0.0181484764	0.0874403534	0.0113849662	0.0239533497	0.0098891717	0.0234830562	-0.0384574829	0.0335273241	0.1160582627	0.0733016626	-0.0156580297	-0.107050721	0.0316575011	-0.0490028239	-0.0953144304	0.0746747341	0.0427217269	0.0896279564	-0.0022812726	-0.0710626391	0.031385301	-0.0201367321	0.0817178241	-0.0167118744	0.0148448433	0.1692990481	0.1004007666	0.0899908121	-0.0775538403	-0.0987137642	-0.0146657946	-0.0303436196	-0.1189469857	0.0353352778	-0.048107951	0.0095980566	0.011946444	-0.0679793386	-0.012841679	0.069837273	-0.0631579942	-0.0180546984	-0.0955379658	-0.0167335495	0.0760621193	0.0117879984	-0.0389506656	0.1204347337	0.029451706	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0618209	-0.0024821999999999	0.0038218236768099	6.161316839999985e-06	-0.0199344	0.0420633	0.0017693212068899	0.00039738030336	0.0450614	-0.1362976	0.00203052976996	0.01857703576576	0.00278469	0.0008791399999999	7.754498396099999e-06	7.728871395999997e-07	0.000379798	-0.000179193	1.4424652080399998e-07	3.2110131249000005e-08	-0.000436645	-3.2677e-05	1.90658856025e-07	1.067786329e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52723.57101299556	-14.218299972708335	202.1600541139179	2779774940.3623857	82071.82843230988	-220.2126925808552	6735785022.222508	48493.629973710245	50316.25556820993	-52.06591925708926	2531725574.4054165	2710.8599480857383	56139.78214685831	54649.04854995082	1.336784	27.860508	0.09414803	0.0469481	-0.0041305162	-0.1344263749	0.0137823268	0.0089840919	0.0618784611	-0.0823762424	0.0322320318	-0.0866043912	0.0808111392	0.0830540103	-0.0438978131	-0.0070093356	0.0082719533	0.0566379499	0.0500772089	0.0510332055	0.0180278452	-0.086054633	0.078565118	-0.0403934639	0.0052724059	-0.0113074879	0.124678452	0.0614259814	0.0490541072	0.0960366664	-0.0153134175	-0.0288505056	0.0245806891	0.1322952165	0.0186948758	0.0053606197	-0.1282163012	-0.0696387099	0.1348120086	0.0436269448	-0.0195899185	-0.1166539169	0.1287175945	0.0044221346	0.1036966471	0.00592825	0.0723712076	0.0137805005	-0.0882455404	0.0273779835	-0.0239785848	0.0722750603	0.1458034197	-0.0353571311	-0.0508691087	0.0202184474	-0.0726940955	-0.1007992477	-0.0479638474	-0.1006471275	-0.0214884926	-0.0144728979	-0.0036861803	0.059544016	-0.0324107305	0.0146868306	0.0920853595	-0.0057408924	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0739501999999999	-0.0121292999999998	0.0054686320800399	0.0001471199184899	-0.00215577	0.01777863	0.0003160796846769	4.6473442929e-06	0.0123063	-0.0327551	0.0001514450196899	0.00107289657601	0.00316548	0.00038079	1.00202636304e-05	1.4500102410000018e-07	0.000329352	-5.0446e-05	1.08472739904e-07	2.5447989159999997e-09	-0.000238181	0.000198464	5.6730188761e-08	3.9387959296e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52618.18652711995	-105.38448587561288	11105.889863267252	2768673553.402787	82108.44984702797	36.62141471808718	6741797536.281907	1341.1280159541325	50290.32236353892	-25.933204671004205	2529116523.4286637	672.5311045081943	56053.98559514445	55071.12510350156	1.355737	28.255512	0.08258134	0.060213	-0.0013069566	-0.117446605	0.0050116636	0.0453579053	0.0270576925	0.0148856381	0.0932689927	-0.0192647813	0.1437723821	0.0920698196	-0.0065148251	-0.0774561536	0.0794555328	-0.0498473995	0.0768815146	0.1045963137	0.0738520524	0.1590694482	-0.0095330263	-0.0676838139	-0.0531304772	-0.1468972631	0.0748516027	-0.0855846099	-0.0833165621	-0.0838154919	-0.1854507998	0.1610810569	0.0062718772	0.0978816076	-0.1044647649	-0.0679546275	0.0454038286	0.0992654931	-0.0251683384	-0.0071338624	-0.0444653844	-0.0927723305	-0.0550436687	0.0209132654	0.097322644	0.0185507505	0.0559333103	0.0250269539	-0.0332698331	0.114269901	0.0294556249	0.0533485654	0.0190189891	-0.111328333	0.0428686734	0.2146531555	0.0218025632	-0.0062469783	-0.07180422	0.1201107774	0.0544128553	-0.0769870844	0.0519897739	0.1838696811	0.1068936077	-0.0622530632	-0.0158443548	0.0286351059	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0669668	0.0069833999999998	0.00448455230224	4.876787555999846e-05	-0.00328748	-0.00113171	1.2807675241000003e-06	1.0807524750400002e-05	0.00600732	-0.0062989799999999	3.60878935824e-05	3.967714904039999e-05	0.0020006	-0.00116488	4.00240036e-06	1.3569454144000002e-06	0.000329352	0.0	1.08472739904e-07	0.0	-0.000436646	-0.000198465	1.90659729316e-07	3.938835622500001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52319.76642356812	-298.4201035518272	89054.55820388327	2737357958.6167264	83225.56969788024	1117.1198508522791	6926495451.536722	1247956.761168219	50185.62077424143	-104.70158929748868	2518596532.495973	10962.422801419996	56153.59273321296	54562.83563996048	1.277082	26.616217	0.0831940499999999	0.039017	-0.0129752594	-0.0301097338	-0.0176857671	-0.0215812185	-0.0402071936	0.1445159364	0.0033150439	0.076614219	0.0675855642	0.0415328774	0.0145763222	0.0014350935	0.1151082881	0.0056720513	0.0328544792	-0.0117264617	-0.0011444606	0.1020032064	0.1725566603	-0.0612734717	-0.0669608847	-0.0647685197	-0.0116677747	-0.0146640998	0.0023692539	-0.0029333805	0.0494731216	0.0242488267	0.0322042652	-0.0262895901	-0.0073929311	0.0435762483	0.0318715066	0.0324837638	-0.0919731234	-0.1087603613	0.0716441347	-0.0959950321	-0.1239512662	0.066037668	0.0499416015	0.0179817764	0.0167282052	0.0712296738	0.043999018	0.1176306412	0.0548244885	-0.0650600369	-0.0566339157	0.0957812806	-0.0535393351	0.0429103216	-0.0398049341	-0.0832061712	-0.0930602877	-0.0130246556	0.0739084257	0.0368687317	-0.0919110762	0.0006130161	-0.0193268315	-0.0502965418	-0.014557082	-0.0275188072	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0835399	-0.0165730999999999	0.00697891489201	0.0002746676436099	0.0073774899999999	0.0106649699999999	0.0001137415851008	5.442735870009852e-05	0.0321922	0.0261848799999999	0.0010363377408399	0.0006856479406143	0.00207955	7.894999999999994e-05	4.3245282025e-06	6.233102499999991e-09	0.000610024	0.000280672	3.721292805760001e-07	7.877677158400004e-08	-0.000672446	-0.0002358	4.5218362291600004e-07	5.560164000000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52077.08899930216	-242.67742426595944	58892.33224836047	2712023198.641238	82230.31356534091	-995.2561325393326	6761824469.05429	990534.7693571496	50057.34211638357	-128.27865785786707	2505737499.756668	16455.41406181572	55970.17829751859	52672.84936732199	1.336737	27.859522	0.106288305	0.0634071	0.041154795	0.0373442636	0.0332083891	0.0448847892	-0.0758564206	0.0745871799	-0.0243544156	-0.0941452838	0.0038748526	-0.0590837587	0.0156543389	-0.0165585835	0.0570772383	-0.0072964368	-0.0525977839	0.1436977983	-0.1749088837	0.0265371809	-0.0638906297	-0.0299257989	-0.1106464404	0.1685197669	-0.1335143519	-0.0563311253	-0.0487110219	-0.0517211103	-0.1257021553	0.1340482145	-0.0537464612	0.0787625527	0.1310694521	-0.0136310805	0.0267282252	-0.0452302524	-0.1098511751	0.0817452541	-0.0360924191	-0.0186808142	0.0096428805	0.0381139996	-0.1133715784	-0.0228817084	-0.0595754521	0.0360703116	0.0802413123	0.0719321048	0.030976137	0.0303536099	0.0481133888	-0.1227346865	0.0163071334	-0.0805111583	0.0867222282	-0.1194532784	-0.0018021048	0.156062597	0.0897017127	0.1410231615	0.1643464618	0.0200499554	0.0575100527	-0.1113169203	0.0325210188	0.0440847069	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0798868999999999	0.0036530000000001	0.0063819167916099	1.3344409000000735e-05	0.00388583	-0.0034916599999999	1.2191689555599302e-05	1.5099674788899998e-05	0.0805749	0.0483827	0.00649231451001	0.00234088565929	0.00190215	-0.0001773999999999	3.6181746225e-06	3.1470759999999954e-08	0.000495016	-0.000115008	2.4504084025600004e-07	1.3226840063999998e-08	5.03649e-05	0.0007228109	2.53662315201e-09	5.2245559715881e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52085.74590899598	8.656909693818307	74.94208544692536	2712924926.8964915	81672.18136746067	-558.1321978802443	6670345209.319389	311511.5503106322	50007.32155703743	-50.020559346136	2500732209.3089404	2502.0563573003133	55848.74414956379	51924.83780734031	1.161173	24.200504	0.091405485	0.0421622	0.0340750681	0.053858584	-0.0002895459	0.027159789	-0.0517596831	0.0430689627	-0.0585156041	-0.0320941939	-0.0742441002	-0.0586790148	0.02258557	0.0340720722	-0.0646350392	0.0125636798	-0.0519055393	-0.0698636582	0.0348011025	-0.0177750503	0.0879118271	-0.2633924819	-0.0003950576	0.095493167	-0.0087962653	-0.0509358726	0.0163077	-0.129002626	0.0229980783	0.1062143689	0.1222305518	0.0501579847	0.149862506	-0.1815606356	-0.0232871589	0.023973001	-0.127614771	0.0847038653	0.0780335238	0.1832725158	0.0287047649	0.0128568131	0.0192204462	-0.0156158445	-0.0454840246	0.0200015032	0.0684551162	-0.0214552523	-0.0124023624	-0.1019967625	-0.008212248	-0.0822721976	-0.0638348431	0.0386441549	-0.0786625665	0.0126616161	-0.0994701674	-0.0932044866	0.1513288193	0.0770936263	0.0912035862	0.068308788	-0.0106169507	0.0421023946	-0.0696561184	0.0698096002	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0794948999999999	0.000392	0.0063194391260099	1.5366400000000274e-07	-0.0082501099999999	-0.0121359399999999	0.0001472810396835	6.806431501209836e-05	0.0607432	-0.0198317	0.0036897363462399	0.00039329632489	0.00162063	-0.0002815199999999	2.6264415969e-06	7.925351039999998e-08	0.00107352	0.0005785039999999	1.1524451904e-06	3.346668780159999e-07	-0.000270528	-0.0003208929	7.318539878400003e-08	1.0297225327041001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52241.323707778494	155.57779878251313	24204.451474012145	2729155902.7409	82205.5293788243	533.3480113636324	6757749060.452745	284460.1012255413	50121.93807717678	114.61652013935236	2512208676.612344	13136.946688854565	55734.00378334168	52077.83548624638	1.10712	23.073973	0.1433239399999999	0.100598	0.0477431557	0.0270635874	-0.0254367332	-0.0124008242	-0.0560549733	-0.0355229622	0.0080621627	0.0004809255	-0.1261660173	0.0034741083	0.0841517001	0.0223711346	-0.1458985409	-0.0317345778	0.0290066704	0.0064472609	-0.0525480416	-0.0396830828	-0.0091668912	-0.0908398834	0.0887058854	0.008390981	-0.0045453455	-0.0686070129	0.0164691425	0.008766679	0.02395806	-0.0189008712	0.0505137404	-0.0459538359	0.0190181068	0.0296237093	-0.0734833503	0.0520529212	0.0567511765	-0.1068318143	-0.0352272747	0.1411593803	-0.0660712572	-0.028616945	-0.0353514228	0.0784738967	-0.030154342	-0.0495648584	0.001398518	-0.1088746705	0.0099428152	-0.0118974945	-0.0051119334	-0.0040675221	0.0261616745	-0.0608095627	-0.006230973	-0.0660792805	-0.0887016901	-0.0778102776	0.0146362417	0.1028698263	0.0098589793	0.0363814967	0.0242565122	0.0668389097	-0.0661558098	0.0244046692	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0681734	0.0113214999999999	0.0046476124675599	0.0001281763622499	-0.0375331	-0.0292829900000001	0.0008574935033401	0.00140873359561	0.15508	0.0943368	0.0240498064	0.00889943183424	0.00149376	-0.00012687	2.2313189376e-06	1.6095996900000018e-08	0.00107352	0.0	1.1524451904e-06	0.0	-0.000311311	-4.0782999999999965e-05	9.691453872100001e-08	1.663253088999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
