global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
51886.1698736301	n/a	n/a	2692174624.1551995	81089.66925048828	n/a	6575534459.1535845	n/a	49830.03435549441	n/a	2483032323.8697534	n/a	55960.86806067926	51938.803435678776	n/a	n/a	n/a	n/a	-0.0744593254	-0.1046251457	0.0206987834	0.0535021746	-0.0605825692	0.1763501845	0.0424411582	-0.0227316467	0.0524107304	-0.2101710628	-0.1897829527	-0.0112131611	0.0246425697	-0.2275093487	0.1188475988	-0.1156828135	0.0206027609	0.0484966308	-0.0912617868	0.0894135947	-0.0268639726	0.0674119993	-0.0387086191	0.0929372878	-0.023085883	0.2063821759	-0.0897944074	0.2303099235	-0.0253152926	0.0445111217	0.0601676941	-0.1572345226	0.0384829712	-0.0116460603	0.1772246368	-0.0263468771	0.0101931141	-0.1551814259	0.0309609986	-0.0573987084	0.1772004674	-0.0566528097	0.0462472496	-0.1255602184	0.0055824358	-0.0998527345	0.1480152941	0.1490484942	-0.0253329	n/a	0.00064175582241	n/a	0.0559151	n/a	n/a	0.00312649840801	-0.259694	n/a	0.0674409736359999	n/a	0.00297287	n/a	8.8379560369e-06	n/a	-0.000641097	n/a	4.11005363409e-07	n/a	0.0007798199999999	n/a	6.081192323998441e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51965.28412430315	79.1142506730539	6259.06465955881	2700390754.119553	81221.48167249892	131.81242201064015	6596929085.076078	17374.51459631109	49871.82483728236	41.79048178794619	2487198912.600573	1746.4443680686622	55982.141737671365	52118.3923202269	1.193276	26.362013	0.11227015	0.0634477	-0.0489363007	0.1499201423	-0.0384148727	-0.0299028811	-0.109221379	0.0927736195	0.028559815	-0.1581585229	-0.1256130914	0.0692533216	-0.1339654963	0.0285200757	-0.1036552297	-0.1705782201	0.1649664976	-0.1107434781	-0.1242439069	0.0237361594	-0.0568364009	-0.1792027539	-0.0249695739	0.2593897909	0.0170459235	-0.0093903311	-0.0121700205	0.0208017762	0.1541892789	0.0988282831	0.0926136034	0.0345448924	-0.000841762	-0.1357429397	0.0382479735	-0.0309760444	-0.0086411975	-0.0338786692	0.0899793589	-0.2778055145	0.0599967393	-0.0528946152	-0.0508308712	-0.0796684796	0.1309091242	-0.2162832274	0.148880032	-0.096771637	0.0081377834	0.1488669016	-0.022081	0.0032518999999999	0.000487570561	1.057485360999999e-05	0.0850529	0.0291378	0.0008490113888399	0.00723399579841	-0.306282	-0.046588	0.093808663524	0.002170441744	0.00341988	0.00044701	1.1695579214400002e-05	1.9981794010000025e-07	-0.000733715	-9.261800000000004e-05	5.383377012250001e-07	8.578093924000008e-09	0.000653599	-0.0001262209999998	4.271916528010001e-07	1.5931740840974746e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52030.33491999765	65.05079569450027	4231.606020487614	2707155751.887127	81623.86352199978	402.38184950086	6662455096.258046	161911.15280773272	49909.068302911466	37.24346562910796	2490915098.864682	1387.075732066546	56065.17871465632	52370.47459004902	1.308068	28.89801	0.1030522	0.0629595	-0.0785532078	-0.1178291126	0.1789831851	-0.036692776	0.1510633875	0.1876217015	-0.0623884548	-0.1067534676	-0.2434936176	-0.1329771815	-0.104979017	0.1354182789	-0.0585961277	-0.1497092421	-0.087950533	0.0705815709	0.0753511091	0.1760759548	0.0320002998	0.1315350958	0.0414771227	0.2735704535	0.2415150089	-0.1471419007	0.1499382779	-0.1370293864	-0.1739492553	0.1080607054	-0.063414614	-0.0008917651	-0.0452663186	-0.1218141399	-0.1037920299	0.0335048169	0.1192834855	0.0518065866	0.100714503	-0.0915821373	-0.1899080422	-0.2397839486	0.0677667116	-0.0248888536	0.1508181023	-0.0357892854	0.114679512	-0.1321582408	0.0485643013	0.1485039376	-0.0220157	6.530000000000077e-05	0.00048469104649	4.264090000000101e-09	0.0700897	-0.0149631999999999	0.0002238973542399	0.00491256604609	-0.283568	0.022714	0.0804108106239999	0.000515925796	0.00244007	-0.00097981	5.953941604899999e-06	9.600276361000005e-07	-0.000416879	0.000316836	1.73788100641e-07	1.0038505089600003e-07	0.000644051	-9.548000000000063e-06	4.14801690601e-07	9.116430400000123e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52037.69345754523	7.3585375475813635	54.14807483916475	2707921540.381446	81732.74281141494	108.87928941515564	6680241247.4769	11854.699663549229	49911.61189532688	2.5435924154153327	2491169001.989736	6.469862375758407	55951.63048749286	52764.44862685093	1.284447	28.376169	0.1125114	0.061928	-0.0826692965	0.0903682615	-0.1087636186	-0.0838167499	-0.0510219067	0.1092633719	-0.1032550347	-0.1940893702	-0.1374382204	0.0531582254	-0.1119736631	0.1079352007	0.0406407236	-0.1752825758	0.171817949	-0.0849287202	0.0138217965	0.1163162063	0.0896737461	0.2493250023	-0.1209798724	0.142813014	-0.0092776531	0.1356327177	0.0993558243	0.1295694444	0.061401406	-0.1838716004	-0.009786013	-0.0501892242	0.1358497062	-0.0814650185	-0.0853884114	-0.119938878	0.0224981112	-0.1184914826	0.0783830837	-0.2064911901	0.0079826478	-0.2198785835	0.095288869	0.0693735553	0.0706755192	0.0612840934	0.0873695132	-0.2565673775	-0.0341294612	0.1479600444	-0.0142242	0.0077915	0.0002023278656399	6.070747225e-05	0.0664153	-0.0036744	1.350121536000006e-05	0.00441099207409	-0.236122	0.0474459999999999	0.055753598884	0.0022511229159999	0.00189618	-0.00054389	3.5954985924e-06	2.958163321e-07	-0.000767224	-0.000350345	5.886326661760001e-07	1.2274161902500004e-07	0.000466296	-0.0001777549999999	2.17431959616e-07	3.1596840025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52022.13085983608	-15.562597709154945	242.19444745699468	2706302099.1979094	81144.54698011611	-588.1958312988281	6584437504.608271	345974.3359573195	49833.92249866541	-77.68939666147344	2483419831.60299	6035.64235362376	56019.30990575019	52219.86636008602	1.167412	25.790619	0.07738865	0.0390832	-0.0379763029	0.0113067682	0.1776254043	-0.0356068526	-0.0546320973	0.1294302324	0.1255402296	-0.048491651	0.0274225214	-0.1074763528	-0.0862511551	-0.0619869983	-0.2209451426	-0.2158630074	-0.0571785479	-0.019723477	-0.0397098195	-0.0475197519	0.084158304	0.0653318223	-0.0447914197	-0.0309697506	0.0568922774	-0.1067016183	0.0167270236	-0.0649677267	0.0237039715	-0.1560074155	-0.0277422465	0.0686020497	0.0055565249	-0.1341268754	0.0925621433	0.0541965502	0.0581386656	0.1473555647	-0.0032396082	-0.1673995457	-0.0206242173	-0.120742049	0.0471043371	0.1762283428	0.0141882475	0.0747862406	0.0662911003	0.0394521847	-0.052855458	0.1472358847	-0.0190508	-0.0048266	0.00036293298064	2.329606756e-05	0.0424241	-0.0239911999999999	0.0005755776774399	0.00179980426081	-0.233948	0.002174	0.0547316667039999	4.72627600000004e-06	0.00148499	-0.0004111899999999	2.2051953001000003e-06	1.690772160999999e-07	-0.000921004	-0.0001537799999999	8.48248368016e-07	2.3648288399999987e-08	0.000829263	0.000362967	6.87677123169e-07	1.3174504308900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52050.73167880318	28.600818967104715	818.0068455890968	2709278668.298765	81337.45817396377	192.91119384765625	6615782102.201305	37214.72871172801	49801.28288744251	-32.639611222897656	2480167777.235074	1065.3442207819066	55914.80487344107	52431.42405961366	1.213682	26.812817	0.10835097	0.0587167	-0.065732206	0.0030444197	-0.1624502865	0.0157862972	-0.1539719646	0.0653452119	-0.1086282011	-0.0781674102	0.1390205206	-0.0806889834	-0.0799743127	-0.0983707132	-0.0185023015	-0.0404904304	0.1752960628	-0.0163917414	0.0842138511	-0.0542294809	0.1685584286	-0.2296898844	-0.0086420017	-0.061030389	0.1681824408	-0.0139017683	0.157088732	0.1064852434	0.0457724722	0.026723798	0.0370986999	-0.0499448215	0.0956061906	-0.0744821198	0.0281568802	-0.026375352	0.0387476348	-0.1288952662	-0.1559667531	-0.0950493775	0.1297916121	-0.0430482906	-0.0801322723	0.0038717355	0.1080491354	-0.0549521978	0.0798399663	0.2547273725	0.0917388296	0.1463323407	-0.00782243	0.01122837	6.11904111049e-05	0.0001260762928569	0.0311687	-0.0112553999999999	0.0001266840291599	0.00097148785969	-0.195063	0.038885	0.0380495739689999	0.001512043225	0.00145833	-2.6659999999999965e-05	2.1267263889000004e-06	7.10755599999998e-10	-0.0008372829999999	8.37210000001e-05	7.010428220888325e-07	7.0092058410167445e-09	0.0	-0.000829263	0.0	6.87677123169e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52089.7184202867	38.98674148351711	1519.9660115025938	2713338765.1047554	81166.44129435222	-171.01687961154676	6587991192.389525	29246.77311207028	49822.05509814389	20.772210701376025	2482237174.202485	431.48473742236064	55972.40676914747	51762.40544819021	1.228966	27.150486	0.06488712	0.035893	-0.0200221944	0.0947932289	0.1363390977	-0.0415486547	-0.0079569935	0.0628197962	0.1320342953	-0.0269097689	-0.0217089149	-0.0779719683	-0.1109339928	-0.0950481325	-0.1232702326	-0.1095483526	-0.1103367792	-0.0730101916	-0.0288975019	-0.0290477263	-0.0204303787	-0.1687297465	-0.0821795632	0.0261788262	-0.2306512788	-0.0266783862	0.14821228	-0.1236648545	-0.0433042158	-0.0338911455	-0.0703666707	-0.0655685845	-0.0227577298	-0.0842689986	0.1193205083	0.0348638408	0.0898233031	0.0574269993	0.0091273512	-0.1318680774	-0.039603967	0.0183837678	-0.168488071	0.0029257641	-0.1010047472	0.0767835554	-0.0036548755	-0.065320394	0.1434587434	0.1452505133	-0.0111235	-0.0033010699999999	0.0001237322522499	1.0897063144899998e-05	0.0373332	0.0061644999999999	3.800106024999995e-05	0.0013937678222399	-0.228736	-0.033673	0.052320157696	0.001133870929	0.00130309	-0.00015524	1.6980435481e-06	2.4099457600000023e-08	-0.000899756	-6.247300000010003e-05	8.095608595360001e-07	3.902875729012498e-09	0.000217258	0.000217258	4.7201038564000004e-08	4.7201038564000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52276.45155877114	186.73313848444377	34869.265008250455	2732827387.5765457	81992.32691786025	825.8856235080311	6722741673.405271	682087.0631172493	49909.85073094612	87.79563280223374	2490993199.985323	7708.073139144661	55816.89906821211	52517.717559869045	1.180103	26.07099	0.151065593	0.0855697	-0.084885032	-0.1103629601	-0.068535629	-0.1147292499	0.2238020362	0.117069719	-0.1780534442	-0.0937584681	-0.1471347819	-0.113256911	-0.0573465467	0.013752421	0.1497738595	-0.0885236108	0.0001656783	0.1945455039	0.0650463325	-0.0641426109	-0.0282204622	-0.0270947444	0.034014404	-0.1093384101	-0.0068535398	-0.0470324481	-0.0416525154	-0.1071789342	-0.1770889987	0.0617997445	-0.1627674382	0.1182953763	0.0539741712	0.0163235264	-0.1086434037	-0.1824272596	0.2095368768	-0.0132806414	-0.0064442237	-0.0025704054	-0.0774479473	-0.1073783014	-0.125291186	-0.0826628194	-0.0582025434	0.07965821	-0.1466358831	0.0773312225	-0.0600517275	0.1439917206	-0.000642207	0.010481293	4.12429830849e-07	0.0001098575029518	0.0112629	-0.0260702999999999	0.0006796605420899	0.00012685291641	-0.177468	0.051268	0.0314948910239999	0.002628407824	0.000264996	-0.001038094	7.0222880016e-08	1.077639152836e-06	-0.0008372829999999	6.247300000010003e-05	7.010428220888325e-07	3.902875729012498e-09	0.000381611	0.000164353	1.45626955321e-07	2.7011908609e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52381.889548206906	105.43798943576256	11117.16961625598	2743862352.640548	81952.35841878255	-39.96849907770229	6716189050.400599	1597.4809185242889	49958.69928034658	48.84854940045625	2495871633.784101	2386.1807785288147	56008.05247256997	53300.77673296169	1.08335	23.933519	0.047589743	0.023685	-0.0604614274	0.0228095301	0.0623766453	-0.200617634	0.0639122757	0.1992153825	0.0773227306	-0.0124426234	0.0195036429	0.1685283381	-0.0674516726	0.0594181768	0.0464332981	-0.1812075125	0.072653798	0.0863170885	-0.0757932159	0.1008802451	-0.215729917	-0.1275211907	-0.0747280633	-0.1330099804	0.0818042135	-0.0406837913	0.0036319923	-0.1705403485	-0.1484187962	-0.0514762632	0.1391218109	0.0023816643	0.0290910011	-0.0496050756	-0.0308141375	-0.1604503428	0.0511447033	0.1255466993	0.134342256	-0.122695368	0.0465792759	0.0337753419	0.0390335976	-0.1792028458	-0.0217764781	-0.0164322226	0.0035667379	0.175328293	-0.1227111908	0.1425574961	-0.00600425	-0.005362043	3.60510180625e-05	2.8751505133849005e-05	0.0274798	0.0162169	0.00026298784561	0.00075513940804	-0.189955	-0.012487	0.036082902025	0.000155925169	0.000377942	0.000112946	1.42840155364e-07	1.2756798916e-08	-0.0008372829999999	0.0	7.010428220888325e-07	0.0	0.000539141	0.00015753	2.906730178810001e-07	2.4815700900000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52271.68097016562	-110.208578041289	12145.93067388289	2732328631.4467745	81714.05820380317	-238.3002149793756	6677187308.134532	56786.99245921663	50017.50897256899	58.809692222414014	2501751203.82102	3458.579899295064	56141.34519141517	53738.42688294003	1.045128	23.089104	0.091135456	0.0532244	-0.0591209921	-0.0247639359	0.0455138696	-0.1499173811	-0.0448905968	0.1055847037	0.0502068816	-0.0044125121	0.0819742939	-0.0247906831	-0.0363762377	0.0416048739	-0.0913142879	-0.1639874601	-0.0029647864	-0.1721946658	0.0234133368	-0.1403792958	-0.0847269437	0.1168189757	0.0210641014	-0.0604736128	-0.0894893093	0.0112700169	-0.0491524764	-0.0090495794	0.2225424055	-0.1325168625	-0.2087593438	0.086960237	-0.0788532371	-0.0915201288	-0.0096677761	0.0566090812	0.047860628	0.0658925566	-0.0225771863	-0.2241404953	-0.0579517035	0.1341230153	0.098886005	0.1499348389	-0.0116825851	0.0196933378	-0.1073784778	-0.124712843	-0.0137585111	0.1409495873	-0.000560894	0.005443356	3.1460207923600005e-07	2.9630124542736e-05	0.0527989	0.0253191	0.00064105682481	0.00278772384121	-0.218352	-0.0283969999999999	0.0476775959039999	0.0008063896089999	0.000993308	0.000615366	9.86660782864e-07	3.78675313956e-07	-0.000837284	-1.0000000999791855e-09	7.01044496656e-07	1.0000001999583812e-18	0.000514988	-2.4153000000000065e-05	2.65212640144e-07	5.83367409000003e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
