global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
52656.05731284652	n/a	n/a	2772660371.733777	82758.30195513164	n/a	6848936542.496745	n/a	50439.11558089717	n/a	2544104380.583103	n/a	57083.369484495655	53700.11341729697	n/a	n/a	n/a	n/a	-0.0387868939	-0.0510763055	0.1009051353	0.0522731278	0.174419286	0.0707284304	0.0138347451	0.0929287771	-0.1054008589	0.1890691945	-0.1252208121	-0.0487225954	-0.0982792941	0.0388988553	-0.0345958301	0.0480592168	-0.0539014205	0.0396415938	-0.1619706532	0.0813754973	-0.0274134825	0.1000026067	-0.0510157035	0.142043306	-0.0794313953	0.0331674762	-0.0605899063	0.0174763361	-0.0916067873	0.0754347958	-0.0016309711	0.0063774829	-0.0108643734	0.0098102505	-0.0987600961	0.0272266149	-0.0425549026	0.0310187152	-0.0458704234	0.0376690916	-0.0049027528	0.0166166096	-0.0727714962	0.1041008549	-0.0192521895	0.0359551575	-0.0704010277	0.1044395021	-0.0053447508	-0.0277390104	0.087097692	-0.0244521145	-0.1236464451	0.1318982975	-0.0110264443	0.1064716105	-0.0095737994	0.0660259008	-0.0759543295	0.025299927	-0.0039296501	0.1434735047	-0.0083901881	0.0453029466	-0.1762988949	0.1479872411	-0.0283303569	0.1040858372	-0.0710098055	0.011145955	-0.0228504891	0.1261959871	-0.1009012661	0.0387696172	-0.0099177	0.0720449386	-0.007102904	0.0772255206	-0.0824076186	0.0570913534	-0.0024154886	0.0296356324	-0.0031889846	0.0275121592	-0.0060294305	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0491722	n/a	0.00241790525284	n/a	-0.00370905	n/a	n/a	1.3757051902500002e-05	0.0669707	n/a	0.0044850746584899	n/a	0.00154495	n/a	2.3868705025e-06	n/a	0.00119547	n/a	1.4291485209e-06	n/a	2.11758e-22	n/a	4.4841450563999997e-44	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52567.84771570679	-88.20959713972843	7780.933027553186	2763378613.4617395	81628.0984254602	-1130.2035296714455	6663146452.556617	1277360.0184817945	50411.67469443045	-27.440886466720254	2541336945.497079	753.002250079431	56960.39154651304	52818.41884308002	1.24534	24.103638	0.0967824	0.0429737	0.0639060624	0.0539389972	0.1292669944	0.0569803563	-0.0326397413	0.1161527665	-0.0426118508	-0.0311577837	0.0356775583	0.1131237202	-0.0791805067	-0.1072778625	0.0561586467	-0.03988459	-0.0064697717	0.0735856726	0.0519065719	0.1103465062	-0.0236828513	0.0496844682	0.1045718005	0.0363331491	-0.1125241593	0.0128196187	0.0547604057	0.0144332406	0.1012957466	0.1352735047	-0.0819561556	0.0274080384	-0.002596859	0.1641462873	-0.0212075849	-0.0810774933	-0.0454169103	0.093413527	-0.0024582266	-0.0490886888	-0.2113341762	0.1004134613	0.0524585349	0.0268900544	-0.0132465411	0.0740819862	0.0797024843	-0.1201642977	-0.0289613736	0.0641521334	-0.1200716068	0.0206297127	0.0934183562	0.105665421	-0.0181064677	0.0782762607	0.0487000384	-0.0117461854	-0.0569780093	0.0279305602	-0.0218356366	0.1159051867	-0.0647678362	0.0743328056	-0.0505146266	-0.046615994	-0.2058755521	-0.1052767519	-0.101630829	-0.0148404291	-0.0332190446	-0.0791813696	0.0030256383	0.2234661414	0.1006502592	0.0124115943	-0.1328666288	0.1112499468	0.0937428972	-0.0257986393	-0.017455097	0.0301277726	-0.0840404511	-0.0451577379	-0.099855623	-0.1412259281	0.0594881341	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.0580564	-0.0088842	0.00337054558096	7.892900964000004e-05	-0.0160733	-0.0123642499999999	0.0001528746780624	0.0002583509728899	0.0565546	-0.0104160999999999	0.0031984227811599	0.0001084951392099	0.00119861	-0.00034634	1.4366659321e-06	1.199513956000001e-07	0.0008482249999999	-0.000347245	7.194856506248304e-07	1.205790900250694e-07	0.000608772	0.000608772	3.7060334798400004e-07	3.7060334798400004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52747.036674090006	179.18895838321623	32108.682806462	2782249877.897796	82102.33561309396	474.2371876337711	6740793513.125117	224900.9101347886	50522.82043850807	111.1457440776212	2552555385.0617285	12353.37642656807	57070.51296301882	53830.66300974218	1.300667	25.174494	0.0808315999999999	0.0455998	-0.0869356409	-0.0161571935	0.0908980971	-0.0119001782	0.1108652315	0.0018959995	-0.0825627011	0.0024778633	-0.0262639447	0.0485469796	-0.1575997591	0.00374067	-0.0827698967	-0.0128988927	0.0629355692	0.0518245588	0.0942217298	-0.0267545841	0.0274870052	-0.0509354151	-0.050194465	-0.0377559144	-0.0473483579	-0.0455310751	0.0229366607	0.0932132766	-0.1301550062	-0.0959046704	-0.1063375703	-0.0248260552	0.048008964	0.079094605	-0.1193357442	-0.1149039706	0.0817036534	0.0152189247	0.1673161717	0.0108220611	-0.0087376368	-0.1165217135	0.0411737084	0.0323876384	-0.0491958418	0.1051491535	0.0422591707	0.039899612	0.1104582738	-0.0020634073	0.0898512947	0.0115000839	0.0043643332	-0.017463489	-0.0594829192	0.1151489582	-0.0597769017	-0.0090340258	0.0771234493	-0.0666075612	-0.0392188127	-0.0373770423	-0.0192634224	-0.0600515194	-0.0052033125	0.1332642699	-0.0356923208	-0.2266155101	-0.009420867	-0.0571320167	-0.0813561317	-0.0131123694	0.0024589637	0.1082612986	-0.0679513742	0.0848747779	-0.0051507157	-0.0081879694	0.0409378225	-0.0348670689	0.0434778605	-0.0192967917	0.0295630025	-0.0706250544	0.0727920181	-0.1076389665	-0.0394147687	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0580048	5.159999999999887e-05	0.00336455682304	2.6625599999998833e-09	-0.0292389	-0.0131656	0.00017333302336	0.00085491327321	0.0158124	-0.0407421999999999	0.00025003199376	0.0016599268608399	0.000786661	-0.0004119489999999	6.18835528921e-07	1.697019786009999e-07	0.000804011	-4.421399999990003e-05	6.46433688121e-07	1.95487779599116e-09	0.000527491	-8.1281e-05	2.7824675508100004e-07	6.606600960999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52810.26158442392	63.2249103339127	3997.389286731301	2788923728.6152806	81436.58845749947	-665.747155594494	6631917939.596136	443219.2751821593	50558.41847278226	35.59803427418956	2556153678.4689703	1267.2200441863745	56929.40958765685	53199.23821249387	1.311489	25.383953	0.07103265	0.0380087	0.0259814249	0.0020585298	0.0569311967	-0.0333348258	-0.0782855803	0.0228727317	0.0354699574	0.0149077508	0.0021977919	0.200647283	0.0171015243	0.0452992541	0.0941595843	-0.0115652543	-0.0288556757	-0.1326418809	0.0224233035	0.0554505961	-0.1601431864	-0.0181856512	0.0696909544	0.0318365369	0.020406254	0.0096623461	0.1340845521	0.1058482965	-0.0650179706	0.0829317755	0.0245608037	-0.0220090922	-0.0688570118	-0.0484410676	0.0506043065	-0.1194701045	0.0475413744	-0.0170466109	0.1470652302	0.0524123261	0.0492730567	0.1605853435	0.1099849727	0.0544393617	-0.0454445921	0.0875122902	-0.012322867	0.0489654083	-0.0318001266	0.0459015669	-0.0006264943	-0.0524931699	-0.0468920656	0.0088426669	0.0304049871	-0.0902568187	0.0246604287	0.0660599312	-0.047446249	0.0649539075	0.0752269597	0.0940445479	-0.0081026825	-0.0765051548	0.0646015151	0.1841061427	-0.1984645809	-0.0545373192	-0.0349971075	0.1040050865	-0.1134536818	-0.0742015775	0.0375617668	-0.0452139792	-0.0513134206	0.0039458394	-0.0447564797	-0.0923294601	0.1105998047	0.1315918951	-0.0487606522	-0.0025589066	-0.1235673624	-0.0503002638	-0.0628927334	0.0164139293	-0.1505917763	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0432155	0.0147893	0.0018675794402499	0.00021872339449	-0.0324347	-0.0031957999999999	1.0213137639999969e-05	0.0010520097640899	0.0249944	0.009182	0.00062472003136	8.430912399999999e-05	0.000192786	-0.000593875	3.7166441796e-08	3.52687515625e-07	0.000838918	3.490700000000004e-05	7.03783410724e-07	1.2184986490000024e-09	0.000278962	-0.000248529	7.7819797444e-08	6.176666384100003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52762.4649266572	-47.79665776671754	2284.5204936687205	2783877705.136731	81959.40399253531	522.8155350358429	6717343902.811613	273336.08367481467	50565.039834299394	6.621361517136393	2556823253.4442844	43.84242834061475	57021.202948540056	53876.57126088376	1.206061	23.343395	0.1110647499999999	0.0526293	0.0068238755	0.026095444	0.0236958972	-0.077095419	-0.0449434101	-0.0319030718	-0.053377313	0.0477168502	-0.0622713113	-0.0275089221	0.0182797007	0.0042799114	0.0162159523	0.0352019753	0.0017394268	0.0604047414	-0.0516080031	-0.1234169898	0.0275519745	-0.1599917896	0.0672561355	0.067796612	-0.0006396268	0.065417232	0.0250799373	-0.0293238564	-0.0700749162	-0.0402993827	0.0677792928	-0.1058856729	0.0399304729	0.1134455616	0.0057702442	0.0010639642	-0.010811841	-0.0417221565	-0.0439219405	-0.0201138372	0.062218466	-0.0701457108	0.0760675673	0.0072059597	-0.0123857584	-0.0513858142	-0.0807860297	-0.0513264975	-0.0273745818	0.0983380445	-0.0331172547	-0.0406680562	0.047085588	-0.0087026333	0.0085997365	-0.0130794138	0.0246416986	0.014410433	0.0104604723	-0.0428371725	0.0754659141	-0.1553971446	-0.0858060837	0.1423929541	0.0913006675	0.008666423	0.0039571773	-0.1167282957	0.0226647558	-0.0199853493	0.0681556477	0.0542357241	-0.0612456868	0.0233791821	0.027508867	0.0749306979	0.0560099144	-0.0162756476	0.0351921255	0.012414711	-0.0109012308	0.093854699	0.0984010016	-0.1005207424	0.0704197915	0.125427634	-0.1177765971	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0369133	0.0063021999999999	0.00136259171689	3.971772483999992e-05	-0.0118014	0.0206332999999999	0.0004257330688899	0.00013927304196	0.0618614	0.036867	0.0038268328099599	0.0013591756889999	0.000726078	0.000533292	5.271892620840001e-07	2.84400357264e-07	0.000426965	-0.000411953	1.8229911122500002e-07	1.69705274209e-07	0.000278962	0.0	7.7819797444e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52677.83388837076	-84.63103828643943	7162.412641440777	2774954183.170783	81456.80041002248	-502.6035825128347	6635210333.038239	252610.36115473585	50412.65599798387	-152.3838363155228	2541435884.771059	23220.83357023604	56991.53511402027	53496.49991253318	1.179837	22.835829	0.064009452	0.0331355	-0.0226213236	-0.0388144499	0.0537482655	-0.0463469534	-0.0139384126	0.047410595	0.0282231774	-0.0315129742	0.0773700834	-0.0705296067	-0.0411581862	-0.0839013601	0.0767759705	0.0384394819	-0.0567129983	0.0462929574	-0.014835485	-0.022043228	-0.0449677542	-0.0448331041	-0.0522246937	0.093092418	0.1517508954	0.1029308351	-0.0813756734	0.0971187874	-0.0399398708	0.0064322985	-0.005684529	-0.101728775	-0.1114895426	-0.0261811041	-0.0129976055	-0.1279987766	0.0420424192	-0.087171672	-0.0409851842	0.1683772731	0.0863822823	0.0913176912	-0.1294739679	-0.0710529199	-0.0569121539	0.003665199	0.012264957	-0.0369121739	0.0302259299	-0.0173701945	-0.0622355038	0.1307481423	-0.0247988811	0.0831684851	-0.0559537806	0.0108424347	0.0470730784	-0.0380421818	0.0349281911	0.0461188249	0.017097582	-0.0320438596	-0.1028411958	-0.0152326739	0.1202169104	0.0607975461	0.0132233339	-0.0596398913	0.0532780174	0.1427959664	0.1158891231	0.0593837324	0.0952306602	0.0003568723	-0.2267324587	-0.0001625029	0.0439488851	-0.162369211	0.0067908753	-0.0031518532	0.0688284237	-0.100909786	0.0505721834	0.0397254614	0.0292637168	0.0509339006	-0.0025185636	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.0328087	0.0041046	0.00107641079569	1.684774116e-05	0.000432652	0.012234052	0.0001496720283387	1.87187753104e-07	0.0328213	-0.0290401	0.0010772377336899	0.00084332740801	0.000523931	-0.0002021469999999	2.7450369276100005e-07	4.086340960899998e-08	0.000256498	-0.000170467	6.579122400400001e-08	2.9058998089e-08	0.000278962	0.0	7.7819797444e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52697.994838825856	20.16095045509428	406.4639232527663	2777078660.0329165	81868.48343522582	411.6830252033397	6702448579.983844	169482.91324057357	50467.46851373488	54.8125157510076	2546965378.1848216	3004.411882954456	56874.17644636824	53241.60652612914	1.203483	23.293497	0.045775948	0.0203904	-0.0135853559	0.0351655539	0.0598332439	0.0322079522	0.0061235617	-0.0613610491	-0.0153299385	0.1157840173	0.0758829236	-0.1275472274	-0.0275870944	-0.0472703478	-0.0208148652	0.0508937138	0.0630371972	0.1349160558	-0.0194485234	-0.058387337	0.0220650091	0.0385966027	0.0723153721	-0.0200070535	-0.0149123203	-0.0085390908	0.0003320677	0.0288876695	0.051261611	-0.0196003813	0.0967710235	-0.0976752799	-0.0589547353	0.0388454618	-0.0514753454	0.0669343699	-0.0034656511	0.1532917254	-0.0431577173	0.0465297479	0.0507199748	-0.1271783801	0.0467347513	0.0495574432	-0.0162182517	0.0325020436	-0.0831181634	0.0299513833	-0.0822001405	-0.1725318096	0.1532402459	0.068075362	0.005563679	-0.0191520764	0.0118359938	0.0418492118	0.0215332615	0.0576084094	0.0008929698	-0.0432395081	-0.1021654838	-0.0758354468	-0.1078637024	0.0201866841	0.0515816846	-0.1309362063	0.0561160655	-0.0389546999	-0.048798609	-0.084589722	0.0279738144	-0.0471189582	-0.0327339495	0.0424438939	0.0579276717	0.0027301487	0.1171639793	-0.0464884848	-0.017170913	0.0641571926	-0.0394424787	-0.0436662619	-0.0194979655	-0.1389220591	0.1684534661	0.0176551128	0.1287540061	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0252386	0.0075701	0.00063698692996	5.7306414010000046e-05	0.0102316	0.009798948	9.6019381906704e-05	0.00010468563856	0.0451463	0.012325	0.00203818840369	0.000151905625	0.000698575	0.0001746439999999	4.88007030625e-07	3.050052673599998e-08	0.000403492	0.0001469939999999	1.62805794064e-07	2.1607236035999987e-08	0.000278962	0.0	7.7819797444e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52736.30353968478	38.30870085892093	1467.556561498289	2781117711.029769	81515.07843770066	-353.4049975251546	6644708012.704492	124895.09227575452	50478.93604040659	11.467526671709493	2548122983.771459	131.50416796636858	56801.76666264479	53066.57459318913	1.155272	22.360361	0.05450558	0.0285599	0.033711578	-0.0266147065	0.043759358	0.0796560905	-0.0834471246	-0.0279066157	0.0905317409	0.0988232035	0.1280706384	-0.0086410101	0.0106888185	0.0080414939	0.053276638	0.0929173841	0.1182763363	0.0180497963	-0.0064275892	0.1302745322	-0.0730948896	0.0635405871	-0.0201958598	-0.1484500622	-0.1047062816	0.0185778937	0.0317177722	-0.0061533809	-0.0800775411	-0.0609521003	0.1433874875	-0.062455027	0.0054234752	-0.0556908411	0.0053776353	-0.0570683343	0.0386496755	-0.0377669407	0.0830428579	0.0864247303	0.0032816935	-0.0289808335	-0.0118966718	-0.0861687041	0.0131740384	-0.0447831867	-0.0262959293	0.0279256148	0.0669186064	-0.1479253253	0.0936302479	-0.0059142039	0.017136315	0.0134686088	0.0562069404	-0.0725161637	0.0394271279	0.1105315265	-0.0020255121	-0.0068148213	-0.1103190979	0.0251120473	-0.0096548242	-0.143405259	0.0261296628	-0.165743995	-0.1299495295	-0.0695639066	0.1127563652	-0.1252157599	-0.0470031244	-0.0554169621	0.0987557121	-0.1784730288	-0.1042300082	-0.0956330144	-0.0116787433	-0.0714650632	-0.0462883597	-0.1239173349	-0.0243433735	-0.1018306216	0.0176638297	-0.0787755868	0.0025063403	-0.012124466	0.0326222591	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0313031	-0.0060645	0.00097988406961	3.677816025e-05	-0.00285758	-0.01308918	0.0001713266330724	8.165763456400001e-06	0.0302646	-0.0148817	0.00091594601316	0.00022146499489	0.000289171	-0.000409404	8.361986724100002e-08	1.67611635216e-07	0.000403492	0.0	1.62805794064e-07	0.0	0.000278962	0.0	7.7819797444e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52784.0874897944	47.78395010962413	2283.305888079048	2786159892.13027	81699.90647072988	184.8280330292182	6674874717.326011	34161.401793449775	50541.4884125084	62.55237210181076	2554442050.9517207	3912.799255563393	56788.279918255306	53802.89087793239	1.119954	21.676783	0.03665586	0.0191656	-0.0344036976	0.0029259942	0.0006061406	0.0209528266	0.002761094	-0.0629095693	0.0924760151	0.0791902314	0.1009449302	-0.1477074674	0.1127663206	-0.0057796745	-0.0597378964	-0.037564228	-0.0662441213	-0.0321718687	-0.0031317661	-0.0202581046	0.083791687	-0.0001793378	0.0618571747	0.1318414872	0.0462994897	0.0014179518	0.0368576684	-0.0738447044	0.0619035386	0.0632962996	0.0284678767	0.0939148719	0.0608781136	-0.0501684547	0.0468225191	0.1422727399	0.0238679134	0.0257775189	-0.0245743272	-0.0738319644	-0.0391783217	0.055654683	-0.0466026898	-0.0015098806	0.0490150223	-0.0157066609	-0.029799267	-0.1210222473	-0.0432230193	-0.1014153381	0.1456910908	-0.0054448971	0.0731443347	-0.118511783	0.0183019919	-0.0421257918	0.1009997635	-0.0151672352	-0.0423757915	-0.0267535761	-0.008827486	0.1128393249	-0.0557286665	0.0943582924	0.0693284108	-0.0775259107	0.0942860579	0.1150256488	0.0058738171	-0.0574495063	0.073358395	0.0088075905	-0.0704504127	0.0537025332	0.1140519281	0.0665667111	0.038903105	0.0213240903	0.0233355549	0.0451114019	-0.0370940772	0.0525003787	-0.0435547295	0.0671440552	-0.0053276015	0.0611148496	0.0020738349	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0245614	0.0067417	0.00060326236996	4.545051889e-05	0.00413513	0.00699271	4.88979931441e-05	1.70993001169e-05	0.0453113	0.0150467	0.00205311390769	0.00022640318089	0.000192786	-9.638500000000002e-05	3.7166441796e-08	9.290068225000005e-09	0.000403492	0.0	1.62805794064e-07	0.0	0.000217852	-6.111000000000002e-05	4.745949390399999e-08	3.734432100000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52797.9772770549	13.88978726050118	192.92619014198087	2787626404.5484056	81126.15425339791	-573.752217331974	6581452903.946112	329191.60689335666	50493.09639616936	-48.39201633903576	2549552783.672852	2341.787245357504	56869.16369902268	53356.49920378145	1.117189	21.62327	0.03506608	0.0205823	0.08542585	-0.0096687017	-0.0110962471	0.060000131	-0.1100162715	-0.0016922919	0.0397031933	0.0013806526	0.0806790574	-0.1513746818	-0.0779835133	-0.0390655305	0.0783281377	0.0045589968	0.0603024532	0.1031794293	0.0763024825	0.0106965457	-0.0457016981	0.1701996678	0.0548967696	-0.0464873275	-0.1391075978	-0.0693969369	-0.0423881561	-0.1060249093	0.0508996392	-0.0181536476	0.1033637603	0.0429313306	0.0121127836	0.1218211103	-0.0442441439	0.0252634738	0.0343822198	-0.0757393661	0.0202209179	-0.0230101812	-0.1311066828	0.0623227129	-0.0089136693	-0.0853929197	0.0506400664	-0.0612617544	-0.0267954358	-0.0707799515	0.0566788233	0.0617912883	0.1879858552	0.041654266	0.0327744601	0.0490479922	0.0677197777	-0.0706017515	0.0606301527	-0.0410298171	0.0576831692	-0.0429523564	-0.1216623568	-0.0093424356	-0.0882678936	0.0170379233	-0.0558216879	-0.2235374993	-0.0461004036	-0.0179997492	0.073902102	-0.1721588029	-0.1046757658	-0.0293951734	0.1305295683	-0.009162095	-0.0055149297	-0.0485856993	0.020438952	0.0572020212	-0.0108720901	-0.0843282911	0.0483583188	-0.1004604495	-0.1077630678	0.0751092515	-0.0340057138	0.0474582489	-0.0327514759	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0233131	0.0012483	0.00054350063161	1.558252890000002e-06	0.00955971	0.00542458	2.942606817640001e-05	9.13880552841e-05	0.0326903	-0.012621	0.00106865571409	0.000159289641	0.000192786	0.0	3.7166441796e-08	0.0	0.000110633	-0.0002928589999999	1.2239660688999998e-08	8.5766393881e-08	0.000195267	-2.2584999999999988e-05	3.8129201289e-08	5.100822249999993e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
