global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
73913.96734142142	n/a	n/a	5463274568.148712	125070.77519359924	n/a	n/a	15642698807.52784	75965.67117495519	n/a	5770783197.061418	n/a	87282.00293690793	67529.76264687411	n/a	n/a	n/a	n/a	-0.0208570692	-0.0089433609	0.0112138978	-0.0154584966	-0.0312571781	-0.0197686024	0.0301059312	0.0286683325	-0.0427345839	-0.0472215044	0.0349177983	0.0412171337	-0.048921672	0.0070870317	-0.1498456034	0.1131525313	0.0539424139	-0.0210532381	0.0926745005	-0.1470360825	0.0070259317	-0.0410668172	0.0123037743	-0.0574411702	0.0636920286	-0.0367696201	0.0122647645	-0.0732898757	0.0176022342	-0.06039806	0.0719830774	-0.0088346717	0.0216930355	-0.1280509397	0.0150340395	-0.0052821866	-0.0136463782	0.0492368169	0.00960142	-0.0770121838	0.0610973356	-0.0026309623	0.0068711613	-0.0291879471	0.1134445536	-0.0599357181	0.0298959358	-0.0108368273	0.0236853498	-0.0719731166	0.0198967975	-0.1858303048	0.1107773778	-0.059285653	0.0679411603	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0243866	n/a	n/a	0.00059470625956	-0.0275201	n/a	0.0007573559040099	n/a	0.0419216	n/a	n/a	0.00175742054656	-4.2926e-05	n/a	1.8426414759999997e-09	n/a	0.00140786	n/a	1.9820697796e-06	n/a	-0.0014491	n/a	n/a	2.09989081e-06	0.0	0.0	0.0	0.0	0.0
73935.67994964431	21.712608222893323	471.4373558408548	5466484769.616236	124641.65754180372	-429.1176517955173	184141.95908249883	15535542794.768278	75873.8215375784	-91.8496373767848	5756836794.716297	8436.355886246865	87062.32763040088	67808.3678063422	0.802697	14.713375	0.0672743999999999	0.0342394	0.0010127388	-0.0210214848	0.0431211526	-0.0249842821	0.0050667108	-0.0060828629	0.0228265854	-0.0056976399	-0.0631551841	-0.0819006035	-0.0029642098	0.0215639404	-0.0343772575	0.0476784965	-0.0782645889	0.0419673682	-0.0478297735	-0.0636129003	-0.0340231617	0.0168101503	0.18465338	-0.0299280364	-0.0133053631	-0.0374828549	0.0249872537	0.0038388032	0.0515014305	-0.0410311026	0.015907196	-0.0676104642	0.0446378352	-0.1576531839	-0.113203322	0.0729840501	-0.0939890894	-0.0946654855	0.0088732457	0.0806021023	0.0391978131	0.0339043395	0.0683423002	0.0069717901	-0.0635348843	-0.0501743693	0.0769882265	0.0067306812	-0.0406067579	-0.0690859653	0.0849675533	0.0603851317	-0.0315272575	-0.0663911193	-0.0056748434	-0.0979529253	0.0028104349	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.00480101	0.01958559	0.0003835953356481	2.30496970201e-05	-0.0130847	0.0144354	0.00017120937409	0.0002083807731599	0.0497596	0.0078379999999999	6.143424399999997e-05	0.00247601779216	7.03322e-05	0.0001132582	4.9466183568400015e-09	1.2827419867240001e-08	0.00101281	-0.0003950499999999	1.0257840961000002e-06	1.560645024999999e-07	-0.0014491	0.0	0.0	2.09989081e-06	0.0	0.0	0.0	0.0	0.0
73788.39322938409	-147.28672026022105	21693.37796501261	5444726975.374216	123993.77433867872	-647.8832031250058	419752.6448915175	15374456074.75118	76075.17016689068	201.3486293122696	5787431515.921373	40541.270525929765	87127.72032585778	67091.12946791959	0.8473049999999999	15.531026	0.06626673	0.0387822	-0.0324570082	-0.049549106	0.0387106963	-0.006348209	0.01782649	0.0584944494	0.0422212401	-0.0018695762	-0.0788982056	-0.0214307981	-0.0205739673	0.0365872332	-0.00237213	0.0120973271	-0.0422207639	0.0091053565	-0.1147884619	-0.026175429	0.0139611671	0.073133214	0.089141574	0.0023597828	-0.0812059195	0.0802530004	0.0714460886	0.0210818589	-0.0074542692	0.0668295495	0.0261680831	0.0802469627	-0.0402044564	-0.0327785206	0.0172814393	-0.0482776409	-0.1888420144	0.0157700841	0.0065928013	0.0304856404	-0.0371364248	-0.0010442712	0.0831309689	0.0003836941	-0.0047880779	-0.0714159758	-0.0036317524	0.1183468734	-0.0527042552	-0.0581439485	0.0423341793	0.0505017021	0.0262128502	-0.0708948925	-0.0520843616	-0.0814907338	0.0087061938	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.00913758	-0.00433657	1.88058393649e-05	8.349536825639998e-05	-0.0181738	-0.0050891	0.00033028700644	2.589893881000001e-05	0.0546714	0.0049118	2.4125779240000007e-05	0.00298896197796	-0.000208002	-0.0002783342	4.3264832004e-08	7.746992688964e-08	0.000939092	-7.371800000000007e-05	8.81893784464e-07	5.43434352400001e-09	-0.000762567	0.000686533	4.7132756008900004e-07	5.81508429489e-07	0.0	0.0	0.0	0.0	0.0
73866.0322624759	77.6390330918075	6027.819459430781	5456190722.201131	123736.61129043312	-257.16304824559484	66132.83338296614	15310748973.639742	75925.2215641801	-149.94860271057405	5764639269.56984	22484.58345485357	86949.15861378668	66708.17958818738	0.908029	16.644087	0.111202075	0.0547187	-0.0273290822	-0.0879858931	0.0416308335	-0.0646482304	0.0369222125	0.076315939	-0.0068838378	-0.0228471711	-0.0534960313	-0.0506457881	-0.0037836792	-0.0145218239	-0.0249584334	0.0413581422	-0.0435693757	0.0392479381	0.0279432451	-0.1037898442	-0.0749265521	-0.049320537	-0.0149865671	0.0844682138	0.0984028115	0.0593201693	0.1200010825	-0.117875234	0.0626418855	0.0309259466	-0.0269503109	-0.0625552485	-0.0451067298	0.0755049374	-0.0066287333	-0.0115090335	0.0954138557	-0.0813320525	0.0112238406	0.0605785722	-0.0391566163	0.1274182922	0.0709647997	0.0181483376	-0.042375505	0.0255807416	0.0062260275	0.0304880739	0.0860279532	0.0204983748	-5.07584e-05	0.0143904634	-0.0124288713	-0.0027776544	-0.0385789122	0.0263677959	0.0033898423	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.000801335	0.0083362449999999	6.949298070002499e-05	6.42137782225e-07	-0.0275063	-0.0093325	0.00075659653969	8.709555625e-05	0.0190401	-0.0356313	0.00126958953969	0.00036252540801	-5.72374e-05	0.0001507646	3.2761199587600003e-09	2.272996461316e-08	0.000518591	-0.000420501	2.68936625281e-07	1.76821091001e-07	-0.000175792	0.000586775	3.44304900625e-07	3.0902827264e-08	0.0	0.0	0.0	0.0	0.0
73936.20399063815	70.17172816225502	4924.071433277414	5466562260.545258	124295.01923656798	558.4079461348592	311819.4343065518	15449251807.018805	75906.05767669131	-19.163887488786717	5761729592.017188	367.25458368287593	86696.92452850624	67193.67982373298	0.939746	17.22547	0.1397488949999999	0.0730452	-0.0045175836	-0.0449156694	0.020820391	-0.0934132367	0.0271451845	0.0336111632	-0.0410452182	-0.009894082	0.0997117852	-0.0486483907	0.0229528469	-0.025808057	-0.0045419712	0.0572323106	0.1015351241	0.0755704298	-0.0233645236	-0.0387180574	-0.0190912338	-0.0878789474	0.0170515119	0.0149088521	0.1724277223	0.0380734152	-0.0490508655	-0.0212769299	0.0293456648	0.0696145946	-0.0466025197	0.0904153669	-0.0498244421	0.0645626542	0.0708120954	0.089320141	-0.0883647098	-0.0186974053	0.0445678607	0.0253277104	0.0276301369	0.122510603	-0.066205889	0.1042822467	-0.017658307	0.0938002384	0.0781954262	0.0787849903	0.0114972384	0.0510040513	0.0217423933	-0.0113350575	-0.0298357227	-0.0400443235	0.020031872	0.0206135199	-0.0856103903	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.00386865	0.004669985	2.1808759900225e-05	1.49664528225e-05	-0.00546941	0.02203689	2.99144457481e-05	0.0004856245208721	-0.0338406	-0.0528807	0.00279636843249	0.00114518620836	0.000542527	0.0005997644	2.943355457290001e-07	3.5971733550736005e-07	0.000355085	-0.000163506	1.26085357225e-07	2.6734212036e-08	-0.000615748	-0.0004399559999999	1.9356128193599992e-07	3.7914559950399993e-07	0.0	0.0	0.0	0.0	0.0
73895.78180961168	-40.42218102647166	1633.9527189368457	5460586569.2537365	124686.7141207511	391.6948841831181	153424.88229522633	15546776678.229912	76057.9804967518	151.9228200604848	5784816397.244277	23080.543255130448	87014.12480865873	67549.58779225191	1.082549	19.84304	0.13432433	0.0885608999999999	-0.014204609	0.0237865038	-0.016411829	0.064165874	0.0171299139	-0.0163153402	-0.0021567372	0.0194413186	0.0511503868	0.008724097	0.039872158	-0.0308236322	0.0393810629	-0.0250301406	0.0658934276	0.0395311146	-0.121235784	0.0572493671	0.1739880985	0.0079942887	0.0888712507	0.0500907527	0.054591378	-0.0506309214	-0.0536555845	0.0665317729	0.0629040886	0.080805849	-0.053388089	0.0154147835	-0.0112237492	0.1013263701	0.0546787486	-0.0849956193	-0.0161787738	0.1660468286	0.0141877389	-0.0143421016	0.013221883	-0.0150312143	-0.0698981552	0.0284448815	0.0079082622	0.0807905353	-0.0175798567	0.151574532	0.0191157549	0.1104772412	-0.0264018551	0.0126124151	0.0291199394	-0.0871593724	0.0849702261	0.0606393697	-0.0796420093	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.00385074	-1.7909999999999888e-05	3.20768099999996e-10	1.48281985476e-05	0.00297376	0.00844317	8.8432485376e-06	7.12871196489e-05	0.0359198	0.0697604	0.00486651340816	0.00129023203204	-0.000345988	-0.000888515	1.1970769614399998e-07	7.894589052249999e-07	0.000522092	0.000167007	2.725800564640001e-07	2.7891338049000016e-08	-0.000549213	6.653499999999994e-05	4.4269062249999926e-09	3.01634919369e-07	0.0	0.0	0.0	0.0	0.0
73894.1935309732	-1.588278638475458	2.5226290334374557	5460351837.592922	124422.37566646108	-264.33845429001667	69874.81841643523	15480927566.485968	75868.69881272402	-189.281684027781	5756059459.535831	35827.55590839273	86886.0040235819	67491.62557433595	0.976633	17.901608	0.15651692	0.0910324	-0.0206007073	0.0085422184	-0.0362518157	0.0921089045	0.0289675504	0.0320406988	-0.0171250859	0.0231201474	0.0854289817	-0.0598654452	0.0535947525	-0.0453923311	0.0680511307	-0.0400309823	0.0987605558	0.0233861933	-0.0371925754	-0.0492837437	-0.1114880897	-0.0804483823	-0.0025279244	0.0033763735	-0.0314291	0.0306006356	-0.096059156	-0.0814583636	0.0709302019	-0.0608690291	-0.1465363817	0.0070048444	0.1955877875	-0.1234687256	0.0205535852	-0.0603325759	0.012941977	-0.1107167427	0.0281716502	0.0510428933	-0.0228904874	0.0222777634	-0.077970153	0.0111885984	0.0233836903	0.1440702084	0.0473891136	0.0060282412	0.0425337313	0.1903472045	0.0566102648	0.059005578	0.0298319968	0.0121430673	-0.0672706545	0.0039086934	-0.0675069561	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.0163559	0.01250516	0.0001563790266256	0.0002675154648099	0.00998162	0.0070078599999999	9.96327378244e-05	4.911010177959999e-05	-0.0386856	-0.0746054	0.00556596570916	0.00149657564736	0.000342915	0.000688903	1.17590697225e-07	4.7458734340900004e-07	0.000336446	-0.000185646	1.13195910916e-07	3.4464437316000015e-08	-0.000175792	0.000373421	1.3944324324099998e-07	3.0902827264e-08	0.0	0.0	0.0	0.0	0.0
74170.6728437984	276.4793128251913	76440.81042028998	5501288710.101773	124676.00093544408	253.62526898299984	64325.77706669902	15544105209.254854	76045.2771827397	176.57837001567532	5782884181.79971	31179.920757392745	86834.51578384935	68524.62073989224	0.918889	16.843153	0.11084994	0.0687151	0.0289368738	-0.0048345912	-0.0336526864	0.1147869511	0.0573381685	-0.0343093266	0.0157955286	-0.0062066823	0.0799998483	-0.0235095415	-0.0353869224	0.0247425677	-0.047567456	0.0895930838	0.0430783142	0.009297849	-0.0183727675	0.0104327614	0.0030661431	-0.0626799474	-0.0678641566	0.1831233593	-0.0001249942	-0.103090395	-0.074132708	-0.0028165127	-0.0006552789	0.0028252855	0.0637110214	0.0305034972	0.0890962948	-0.0839961375	-0.0191814953	-0.0412834824	0.1135907814	0.04478125	0.0755374112	-0.0119792645	0.0618683826	0.0216802693	-0.0676318818	0.0165513237	0.0519221906	0.0286947731	0.025224134	-0.0405566427	0.0133806604	0.0309281869	-0.0136298187	0.1334600499	0.0779551213	-0.0405926472	0.0302862544	0.0995551706	0.0912713053	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.00563865	-0.01071725	0.0001148594475624	3.17943738225e-05	0.00803123	-0.0019503899999999	6.450065531290001e-05	3.804021152099999e-06	0.0232889	0.0619745	0.00384083865025	0.00054237286321	0.000227986	-0.000114929	5.1977616196000003e-08	1.3208675041e-08	0.000523057	0.0001866109999999	2.73588625249e-07	3.4823665320999974e-08	-0.000598408	-0.000422616	1.78604283456e-07	3.5809213446400005e-07	0.0	0.0	0.0	0.0	0.0
74236.71284993536	66.04000613695825	4361.282410569484	5511089534.763758	124795.7098821272	119.7089466831094	14330.231915979526	15573969204.984058	76151.76231378809	106.48513104839368	5799090903.495676	11339.083134393572	86932.35664567929	68590.81855688672	0.8421969999999999	15.437408	0.04198911	0.0195532	0.0535602715	0.0172055049	-0.0009664734	0.0816036315	0.0494087268	-0.0371794134	-0.0521390647	0.0201339137	0.028669582	0.0158369203	-0.0357585507	0.0093751672	-0.0002564513	0.0173422569	0.0409124089	0.0270065507	0.0251610017	0.1693215981	0.0774724766	0.0657575345	0.0416697926	0.041972657	-0.0492995418	0.0015778635	0.026819409	0.0325337554	-0.0110677857	-0.088227903	-0.0575466076	0.0462227226	-0.0020139859	0.0490247817	0.062127382	0.0548924852	-0.0714013147	0.01727201	0.0563395932	-0.0408179924	0.0134327074	-0.0332161877	-0.0594338433	-0.0209919529	0.0635917487	0.0708582303	-0.0230308853	-0.0285647896	0.0517923272	-0.0217681068	0.0293190744	0.1265156914	0.1048678059	-0.064684604	-0.031950292	0.1257952628	-0.0470982487	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.0102325	0.00459385	2.11034578225e-05	0.00010470405625	0.0221834	0.0141521699999999	0.0004921032355599	0.0002002839157088	0.0126898	-0.0105991	0.00011234092081	0.0001610310240399	8.273819999999998e-05	-0.0001452478	6.845609739239997e-09	2.109692340484001e-08	0.000515041	-8.015999999999904e-06	2.6526723168100004e-07	6.425625599999847e-11	-0.000498792	9.961600000000008e-05	9.923347456000014e-09	2.48793459264e-07	0.0	0.0	0.0	0.0	0.0
74199.27976660262	-37.43308333274035	1401.2357277958836	5505533117.882565	124668.42890710665	-127.2809750205488	16200.446602181566	15542217166.166304	76194.93296370968	43.170649921594304	5805667809.344213	1863.7050146528504	87252.14718475624	68882.66023287452	0.876648	16.06889	0.0485761899999999	0.0219809	0.0625720584	0.0498604638	0.0284210628	0.0352870805	-0.0066253906	0.0207422328	-0.0926740398	0.0477262598	-0.0683142889	0.0477659314	0.0138940792	-0.0879175472	0.1158939077	-0.0324138595	0.030533304	-0.0290485021	0.1127822987	0.0872040029	-0.0202192831	-0.0292023465	0.0988566004	0.023584104	0.0526020007	0.0827029748	-0.0237723469	0.024446469	0.0005624195	0.111957069	-0.0834226239	-0.0538639405	-0.0185612111	0.0093981375	0.0101720121	0.0271133674	0.1727171513	-0.0069878593	-0.0160110964	-0.0373753382	-0.0910160943	-0.0451885496	-0.0382231036	-0.0499608476	0.0633026079	0.0655707688	0.0119191432	-0.0329418635	0.0221416171	-0.0177681051	0.0488123652	0.0781585902	-0.0171993866	0.1216346413	0.0084639656	0.0646042309	-0.0472689419	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.0192296	0.0089971	8.094780840999999e-05	0.00036977751616	0.0261623	0.0039789	0.0006844659412899	1.5831645210000006e-05	0.0279551	0.0152653	0.00023302938409	0.00078148761601	0.000144497	6.175880000000002e-05	2.0879383009e-08	3.814149377440002e-09	0.000706475	0.0001914339999999	4.99106925625e-07	3.6646976356e-08	-0.000345287	0.0001535049999999	2.3563785024999988e-08	1.19223112369e-07	0.0	0.0	0.0	0.0	0.0
