global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
74269.88923993697	n/a	n/a	5516016447.712504	126467.96839304957	n/a	n/a	15994147029.465384	76362.04850484914	n/a	5831162451.856933	n/a	86924.53967724257	69723.4582196897	n/a	n/a	n/a	n/a	-0.0311588742	0.0898610063	-0.0204421146	0.1907434413	-0.0005662837	-0.1092102977	0.0300560118	-0.0679224634	0.1653282253	-0.0730141449	-0.0945250979	-0.0490876723	0.0996457271	-0.170310515	0.1503460087	-0.0410242414	0.1118132173	-0.0181745905	0.1256770883	-0.0106087555	0.0661901633	-0.120014716	0.0440705426	-0.023112187	0.1182596249	-0.0204921665	0.0994345018	-0.0095588432	0.0196185731	-0.2228668884	0.1240039865	-0.0062278801	0.0428885861	-0.0314971998	0.0049248793	-0.0568735497	0.0769835337	-0.0997497692	0.1223016684	-0.1940066513	0.0082965762	-0.1230322599	0.1361234897	-0.0528139783	0.0586235859	-0.130145743	0.0771996296	-0.0109334377	0.0123804507	-0.107664376	0.1813972933	-0.1607134296	0.0049779547	-0.0529617639	0.0901844717	-0.050134409	0.0559158298	-0.1319463711	0.0226814347	0.1203780544	0.1203546593	0.1203156708	-0.0164042	n/a	n/a	0.00026909777764	-0.023109	n/a	0.000534025881	n/a	-0.0131014	n/a	n/a	0.00017164668196	-0.00218354	n/a	4.7678469316e-06	n/a	0.00180042	n/a	3.2415121764e-06	n/a	-0.000147849	n/a	n/a	2.1859326801e-08	0.0	0.0	0.0	0.0	0.0	0.0
74039.35627824775	-230.53296168921224	53145.4464251998	5481826278.097305	126071.6602505388	-396.3081425107666	157060.1438203341	15894063518.327286	76337.43646955819	-24.61203529094928	5827404206.743833	605.7522811629328	87432.25097304968	69605.56750348613	1.419131	21.471907	0.0910556552	0.0465793	-0.0001776516	-0.0066285996	0.1154666845	-0.050858396	0.0744991636	-0.0053241916	0.0771955841	0.0659448746	-0.0036590078	0.106206917	-0.0760621424	0.0077292196	0.0667727057	-0.068869623	-0.0307885568	0.0122449322	-0.1016967674	-0.1761512305	0.0970460823	-0.0133819278	0.0686522014	-0.0565085462	0.0348636242	0.0857726628	0.0494657456	-0.0950035802	-0.0807549845	-0.071627857	0.0542889859	0.0487397927	-0.0960302691	0.1326659212	0.0603301129	-0.1114151556	0.1575870148	-0.0918436447	-0.090030854	0.0947787432	0.0326713988	0.1049279765	-0.0758925054	-0.0458758504	0.0709969633	-0.1437070591	-0.0310168012	0.091844692	0.04210891	0.068037517	0.1436992017	-0.1825882435	0.1304741921	-0.0648327225	0.147445014	-0.0084525055	0.0220738468	-0.1065725853	0.0587091928	-0.1946973445	-0.0946539771	0.1203156708	0.1201052059	0.1197547036	4.15052e-05	0.0164457052	0.0002704612195253	1.7226816270399994e-09	0.0118577	0.0349667	0.00014060504929	0.00122267010889	0.0012032	0.0143045999999999	0.0002046215811599	1.44769024e-06	-0.00207639	0.0001071499999999	4.3113954321e-06	1.1481122499999972e-08	0.00144001	-0.00036041	2.0736288001e-06	1.2989536810000002e-07	-0.000108636	3.9213000000000006e-05	1.5376593690000002e-09	1.1801780496e-08	0.0	0.0	0.0	0.0	0.0	0.0
74060.01683368174	20.66055543399125	426.8585508410253	5484886093.405223	126225.27501683727	153.6147662984731	23597.49642493451	15932820053.076204	76250.68624057111	-86.75022898707539	5814167152.158021	7525.602229310015	87086.40165875113	69113.55836287788	1.266592	19.163942	0.1391050052	0.0714869	-0.0033519443	-0.103120341	-0.0598698777	0.0245552553	0.0408963874	-0.0375643177	0.025341331	-0.1580416868	0.0322189846	-0.0629042589	-0.0009711006	-0.0594498243	-0.0285436647	-0.1453414607	0.0006703695	0.1484762903	-0.1728464687	0.0820429596	-0.0692820955	0.0851556138	0.0828663598	-0.1419589849	-0.0783589402	0.0386028507	-0.066962725	0.0465485619	0.0707649009	0.1175892726	0.1451675481	-0.1255347422	-0.1930238233	-0.0082455157	0.0145214019	0.040904568	0.0715602163	-0.0168033783	0.0907294411	-0.0414442945	0.0472126505	-0.1234470308	0.0286492165	0.0105986885	-0.1135704823	-0.0118438783	0.0672577853	0.1505578909	-0.0163833131	0.0016491955	0.1541829701	-0.0715000881	-0.0110333462	-0.0359399982	0.1162007369	0.1199381138	0.1188098126	-0.101260276	-0.0913662774	-0.0083553685	-0.0148052072	0.120190936	0.1196068161	0.1186353847	-0.0130699	-0.0131114052	0.0001719089463185	0.00017082228601	-0.0180604	-0.0299181	0.00032617804816	0.00089509270761	-0.053928	-0.0551312	0.0030394492134399	0.0029082291839999	-0.00161717	0.00045922	2.6152388089e-06	2.108830084e-07	0.00135099	-8.901999999999998e-05	1.8251739801e-06	7.924560399999997e-09	-0.000379282	-0.000270646	7.324925731599999e-08	1.43854835524e-07	0.0	0.0	0.0	0.0	0.0	0.0
74176.27557225879	116.25873857704572	13516.094295525862	5502119857.771676	125829.3612456223	-395.9137712149677	156747.71423765778	15833028151.481316	76143.3165005388	-107.36974003231444	5797804647.701224	11528.261074606786	86876.34090813287	68809.42400592307	1.16307	17.597626	0.12352262972	0.0561739	-0.000360197	-0.0290799306	-0.0854953382	0.1184230893	-0.0058974476	-0.0227751431	0.0173742709	-0.130175292	0.0711467055	-0.1070256767	0.052630167	-0.0311201549	-0.0105322699	-0.1709537875	0.1358575289	0.1299170856	0.1397662552	-0.0269657402	0.025271259	-0.0766653349	-0.0507254286	-0.0330838118	0.0550699876	0.0646315531	-0.1226814888	0.0462799345	-0.0107023637	0.031519988	-0.1078863648	-0.0995736553	-0.0456397967	-0.1232880091	0.0110556972	-0.1159475852	-0.0497138533	0.1015029565	-0.033370151	-0.0823344009	-0.0054883137	-0.205872107	0.0606314491	0.0005509254	-0.0318517982	0.0107729405	0.0810699496	0.0230165441	-0.0807746505	-0.0549682128	-0.148352426	-0.1552282524	0.0264490726	-0.0443137297	0.007233313	-0.0188791212	-0.0803201141	-0.1153415065	0.07889197	0.0481473241	-0.0887668303	0.1200039147	0.1188605229	0.1169629329	8.779719999999998e-06	0.01307867972	0.0001710518632183	7.708348327839996e-11	-0.0308132	-0.0127527999999999	0.0009494532942399	0.0001626339078399	-0.027381	0.0265469999999999	0.0007047432089999	0.0007497191609999	-0.000741869	0.000875301	5.50369613161e-07	7.66151840601e-07	0.00118269	-0.0001683	1.3987556360999995e-06	2.8324890000000045e-08	-1.05879e-22	0.000379282	1.43854835524e-07	1.1210362640999999e-44	0.0	0.0	0.0	0.0	0.0	0.0
74153.50960599758	-22.76596626121318	518.2892198066968	5498742986.886775	125028.43004781788	-800.9311978044279	641490.7836164357	15632108320.222088	76160.08743265086	16.770932112063747	5800358917.749024	281.2641639074509	86864.1610133768	68407.15414254126	1.381207	20.898111	0.08958111982	0.0604059	0.0436273534	0.1750542519	0.0267083572	0.1541817924	-0.0763190597	0.0609646257	0.0899505371	0.0334249404	0.036893786	-0.0210443293	0.075543328	-0.0805815991	0.0302816749	-0.0041622289	0.0015545307	-0.0503132996	-0.0184181343	-0.0828943031	-0.0719593828	0.0580992766	0.0512182541	0.0112711746	0.0543232092	0.0296607132	-0.0934501825	0.0137378616	-0.0548699315	-0.1586359451	-0.0264988356	-0.0197718938	-0.0699049142	-0.1241016551	-0.0258492346	-0.0916013687	-0.2450638127	-0.0476882922	0.0662828342	-0.0897027985	-0.0515601863	0.0038268869	-0.0743710983	-0.0036099717	-0.0100963066	-0.0982252	-0.129637852	-0.0967199899	0.0290113445	-0.169832333	-0.042571902	0.0029090961	0.0739671316	0.0321693837	0.1653967721	0.0262499462	0.0265480819	0.008563338	0.0899026862	0.0835430573	-0.0046643956	0.1197547036	0.1178678731	0.1147451459	-1.2901e-06	-1.0069819999999998e-05	1.0140127483239996e-10	1.66435801e-12	0.026851	0.0576642	0.000720976201	0.0033251599616399	-0.0452042	-0.0178232	0.00031766645824	0.00204341969764	-0.0008377639999999	-9.589499999989996e-05	7.018485196958324e-07	9.195851024980814e-09	0.00116336	-1.932999999999991e-05	1.3534064896e-06	3.7364889999999654e-10	-0.000166448	-0.000166448	2.7704936704e-08	2.7704936704e-08	0.0	0.0	0.0	0.0	0.0	0.0
74193.22804464819	39.71843865061237	1577.5543688424586	5504635087.68517	125500.3452653556	471.915217537724	222703.9725436773	15750336661.723463	76232.01541621768	71.92798356681305	5811320174.418449	5173.634819987728	87119.34126292716	70023.68118925116	1.371464	20.750698	0.1186461101	0.0555138	-0.0116483081	0.0937926691	0.0394922187	-0.0789216683	-0.0172892464	0.0326409054	0.0199900185	0.0348382819	0.052974089	-0.0044967107	0.0394326342	-0.1088036469	-0.0083259455	-0.0731675253	-0.1080812958	-0.0941896216	-0.0164862873	0.1070511582	0.0405347905	0.0288264511	0.0125293522	-0.0979606542	0.040057812	-0.0143013228	-0.048309259	0.0165484568	-0.0257470251	-0.0730729061	0.0549553806	-0.0721426423	0.088040309	0.1165634467	-0.0211098554	0.1158018489	0.0943023456	-0.1566568921	0.0965320568	-0.0370207588	-0.037015723	-0.010739829	-0.0932332568	-0.1206284986	-0.0331755604	-0.0410868068	0.0283041004	0.0857612326	0.0928223667	-0.0026447816	0.0261975858	0.0282483637	-0.1094571518	-0.0201569163	-0.021008875	0.1752659776	-0.0768988165	0.0860875674	-0.0164691764	-0.0249178335	-0.0190480305	0.1194434321	0.1166309242	0.111992364	0.00746006	0.0074613501	5.567174531477001e-05	5.56524952036e-05	0.00550764	-0.02134336	3.0334098369600004e-05	0.0004555390160895	-0.0555352	-0.010331	0.000106729561	0.00308415843904	-0.000168857	0.0006689069999999	2.8512686449000004e-08	4.474365746488662e-07	0.000491555	-0.000671805	2.41626318025e-07	4.513219580250001e-07	-0.000415944	-0.000249496	6.2248254016e-08	1.73009411136e-07	0.0	0.0	0.0	0.0	0.0	0.0
74258.14142571118	64.91338106298645	4213.747041028488	5514271568.000922	125979.67708108836	479.3318157327594	229758.98957366403	15870879037.4553	76334.26879040948	102.2533741918014	5826920591.766482	10455.75253360856	87282.64189663893	70361.184706629	1.07385	16.247704	0.10709189	0.050189	-0.0520649505	0.0799988227	0.0521782837	-0.0419364494	0.0263484758	-0.0063138275	0.0631914018	0.0155592468	0.0358456597	-0.0508971598	-0.0585353085	-0.0414240435	0.1329565641	0.0972389706	-0.0878702906	-0.0810408471	-0.0860146115	-0.0479734501	0.0060880033	0.008171482	0.0521087502	-0.0734958721	-0.0281814672	-0.0074864045	0.0691240374	0.0263250224	0.0122402713	0.0021701097	-0.0241040244	0.1222454532	0.0575391034	-0.0241858098	0.0142523864	0.2255615734	-0.0556553989	0.1082978447	-0.171812007	0.0138401406	0.0283597346	0.0805153536	-0.0587564616	-0.1380643974	-0.0340596862	0.0157583033	0.053685868	-0.0059296665	0.0337141251	0.1266409836	0.0928690531	0.041020608	0.0494196015	0.1508223374	0.0353675004	-0.04423725	0.0298593277	-0.00318371	-0.0425857503	0.0798161686	-0.0482364354	0.1190702613	0.1151522399	0.1087174221	0.00903576	0.0015757	2.4828304900000005e-06	8.16449587776e-05	-0.0296486	-0.03515624	0.00087903948196	0.0012359612109376	-0.0701589	-0.0146236999999999	0.0002138526016899	0.00492227124921	0.000275077	0.000443934	7.566735592899998e-08	1.97077396356e-07	0.000236708	-0.000254847	5.6030677264e-08	6.4946993409e-08	0.0	0.000415944	1.73009411136e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74292.00065104342	33.859225332242204	1146.447140099552	5519301360.734635	126238.44988213902	258.7728010506544	66963.36256360155	15936146228.645325	76253.96252693965	-80.30626346982899	5814666801.0599165	6449.095952485591	87213.85564965996	70710.00777367214	0.985785	14.915253	0.04197089	0.0312197	-0.0850778902	0.05103636	0.0569706226	-0.0911043452	0.0230035372	-0.0383356117	-0.0227905698	0.0550885089	0.057913727	-0.0528973531	-0.076637655	0.0180986627	0.0494420582	0.0600555067	-0.0110513365	-0.0003486431	0.1180386813	0.1497506718	0.0061596799	-0.0693564707	0.0839475357	0.0728938223	-0.0422636418	0.0146517453	0.0960416142	0.0868929185	0.1494946345	-0.1187570576	0.0401912724	0.0985603641	0.1232250029	0.0579906546	-0.0010947196	0.1294413324	-0.0331709282	-0.0008448558	0.1866393371	0.0081971767	0.0603582261	0.0450543835	0.0550513099	-0.0868890355	0.0362367038	0.1011366262	0.1703132208	-0.0406057288	-0.0643397557	0.0257618368	-0.0344510993	0.1077574442	0.0918848346	0.0153282726	-0.1299271972	0.0449789984	0.0072242849	0.1623937476	-0.0719898351	0.0507381868	-0.0552538193	0.1186353847	0.1134348849	0.1049355893	0.0130625	0.0040267399999999	1.6214635027599994e-05	0.00017062890625	-0.029647	1.6000000000009065e-06	0.0008789446089999	2.5600000000028996e-12	-0.0389501	0.0312087999999999	0.0009739891974399	0.00151711029001	0.00039164	0.000116563	1.533818896e-07	1.3586932969000008e-08	0.00025482	1.8112000000000005e-05	6.49332324e-08	3.280445440000002e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74222.52583412381	-69.47481691961002	4826.750186013331	5508983341.197176	126222.68406856142	-15.765813577600056	248.56087776363827	15932165973.471869	76362.95726697198	108.994740032329	5831301242.557388	11879.85335471498	87295.92064200202	70207.89435861967	0.934534	14.1398	0.0193175	0.0128495	-0.0740889496	0.0191482043	0.0462011786	-0.1062333606	0.0402482641	-0.0598868277	-0.0807419063	0.0209070973	0.0610713632	-0.0677971054	-0.0920883589	-0.0018216525	0.0878794773	-0.0772505851	-0.0814260858	0.032750149	-0.0164370309	0.0132410281	0.1106670043	-0.1305617585	-0.0336712725	0.0285615742	0.0908560481	0.1143877445	0.0068728107	0.0985345718	0.0491095449	-0.044543199	0.1326910669	0.1939332314	0.0597099085	0.0484482195	-0.0794422402	0.0260860067	-0.0237002887	-0.031884515	-0.1087411414	0.0148985352	0.0807605586	-0.0038659961	0.0250737599	-0.1346530151	0.0273145954	0.1111133015	0.1323473461	0.0282143207	-0.0081742275	-0.0066031187	0.0483898847	-0.0839846134	0.0623109327	0.0692306213	-0.0747682573	-0.0161373556	-0.1013520787	0.051109046	0.029357992	-0.1120974887	-0.0778147888	0.1181390277	0.1114824189	0.1006644984	0.0141853	0.0011228	1.2606798400000004e-06	0.00020122273609	-0.0296493	-2.3000000000002185e-06	0.00087908099049	5.290000000001005e-12	-0.0390221	-7.199999999999568e-05	5.1839999999993774e-09	0.0015227242884099	0.000214282	-0.000177358	4.5916775524e-08	3.1455860164000013e-08	0.000248766	-6.05400000000002e-06	6.1884522756e-08	3.665091600000025e-11	-0.000178996	-0.000178996	3.2039568016000005e-08	3.2039568016000005e-08	0.0	0.0	0.0	0.0	0.0	0.0
74274.12045851751	51.59462439370691	2662.005266327696	5516644969.88637	126457.9018049569	235.21773639548337	55327.3835150151	15991600928.91212	76406.23510237069	43.2778353987087	5837912762.518743	1872.971036797724	87293.12999170976	70232.61155634341	0.910149	13.770857	0.0826928599999999	0.0422255	-0.072438899	0.0154302405	0.0119424934	-0.1136103842	0.01571565	-0.0926397828	-0.0983714976	0.1223339098	0.0473607744	-0.0688285025	-0.083497866	-0.0597915858	0.1350290486	0.0234400652	0.0119675143	0.0107651607	0.08173089	0.0858211952	-0.01938113	-0.1488695618	0.0095531893	-0.0117224521	0.0371629594	0.1077855763	0.0077988732	0.154010463	-0.0727509038	0.0315022959	0.0436836799	0.0615053922	0.1022734914	-0.0670052905	0.0873407701	-0.0908061566	0.0861519075	0.1005075495	0.0881541626	-0.0275042755	0.0910965925	0.0841524622	0.1175575659	-0.1270322583	0.0490629407	0.063786495	0.0340518352	-0.1691679537	-0.0378132356	-0.0998157646	0.0049134235	-0.0942151576	0.0802056448	0.030916471	-0.0977101625	-0.026493716	-0.1795768874	-0.0135259138	0.0901215135	-0.0817210134	-0.0219361399	0.1175814474	0.1092988885	0.0959240631	0.00481524	-0.00937006	8.779802440359999e-05	2.3186536257600003e-05	-0.0140157	0.0156335999999999	0.00019643984649	0.0002444094489599	-0.0383499	0.0006721999999999	4.51852839999997e-07	0.0014707148300099	0.000154855	-5.9427e-05	2.3980071025e-08	3.5315683289999997e-09	-0.000211317	-0.000460083	4.4654874489000006e-08	2.1167636688900002e-07	0.000441834	0.00062083	3.854298888999999e-07	1.95217283556e-07	0.0	0.0	0.0	0.0	0.0	0.0
