global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
73435.4100916384	n/a	n/a	5392759455.327107	123539.54896423128	n/a	n/a	15262020158.285696	75455.09105720987	n/a	5693470766.451832	n/a	86129.13497818632	64217.70783834853	n/a	n/a	n/a	n/a	-0.0025458006	-0.0555358605	-0.1056017787	-0.055619453	-0.0839606522	0.136751763	-0.0272737026	-0.1332341222	-0.1694355828	0.1476335517	-0.1179066306	-0.0011006264	0.0113760635	0.0119657542	-0.005262687	0.091263899	-0.1728546335	0.0890717516	0.0088200353	-0.0404882813	0.0621860239	-0.0725256379	0.0536810778	-0.0690936884	0.0020017284	-0.0472993905	0.1032401573	-0.0532078385	0.0218140558	-0.041354356	0.016033706	0.0564240454	-0.1157502961	0.0889285277	-0.0434251798	0.0235665304	-0.0401834276	0.196533558	-0.1064321447	0.0257998892	-0.0088928682	0.0435003759	-0.0781667069	0.0160314328	-0.009725675	0.0467640315	0.03955513	-0.1227925661	0.051636178	-0.0379967831	0.0178341609	-0.0153870597	0.2848158196	-0.130979701	0.0903799761	-0.1425501567	-0.0103535893	0.0710299455	-0.029594087	0.079303664	-0.0668178342	0.0255900431	-0.1428454518	0.0719776181	-0.103185554	0.0556000143	-0.0084936237	0.0266977703	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.0144958	n/a	n/a	0.0002101282176399	-0.0622586	n/a	0.0038761332739599	n/a	0.0628898	n/a	n/a	0.00395512694404	0.0026627	n/a	7.0899712900000006e-06	n/a	-0.000612141	n/a	3.7471660388100005e-07	n/a	-0.00139826	n/a	n/a	1.9551310276e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73394.99776275853	-40.4123288798728	1633.1563254950013	5386825696.59533	124522.53179102244	982.9828267911652	966255.23776635	15505860923.646194	75331.69598740184	-123.3950698080298	5674864420.338334	15226.343252928547	86308.17960299816	63717.102433587	1.086814	18.458601	0.1147288999999999	0.0631764	0.0054869719	-0.050326646	0.0448614223	-0.0573283617	-0.1075769736	0.0934219424	0.0214089761	-0.0523088547	-0.1022466316	0.0269311983	-0.0794256134	-0.0508417328	0.0964947313	-0.0107074801	-0.0239091366	0.0834289944	-0.1313084414	0.0009423215	0.0352476879	-0.037684187	0.003561547	0.0328661333	-0.0278982188	-0.0350700194	-0.029024449	-0.0182180136	-0.0766736324	0.0185396767	0.0312451572	0.0392220297	0.0134675271	-0.1352796524	0.0183059574	0.0653295193	0.14727107	-0.1399582843	-0.0033294608	0.0761584136	0.1304712469	0.1201916655	-0.0102559201	0.117291926	0.0969405515	0.0124971751	-0.0215592942	0.0532369532	0.0629534542	-0.0629969305	0.037268167	0.066960728	0.0640845875	0.0039015593	0.1200845693	-0.083392057	0.0885842508	-0.0093965372	-0.1098065906	-0.0639221624	-0.017798971	0.0587644454	0.0277157412	0.0501844004	-0.0259476189	0.1269865996	0.1380749697	-0.0269877236	-0.0817414209	0.0973361654	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0280586	0.0135628	0.00018394954384	0.0007872850339599	-0.0546962	0.0075623999999999	0.00299167429444	5.718989375999995e-05	0.0628084	-8.139999999999536e-05	6.625959999999245e-09	0.00394489511056	0.00212705	-0.0005356499999999	4.524341702500001e-06	2.869209225e-07	-0.000987827	-0.0003756859999999	9.75802181929e-07	1.4113997059599997e-07	-0.00043915	0.0009591099999999	9.198919920999998e-07	1.928527225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73321.0690003353	-73.92876242323837	5465.461913431622	5375979159.35193	124320.7299413382	-201.80184968424143	40723.98653598119	15455643893.147144	75241.27599394633	-90.4199934555072	5661249613.197204	8175.775216493967	86191.6988554792	63128.2986866472	1.054997	17.918211	0.0865992999999999	0.0411094	0.0105083351	-0.0752380939	0.108939543	-0.0406159479	0.0004286739	0.0710004886	-0.0268144919	0.0051863252	-0.1540713929	0.0052517996	-0.1027646681	-0.1202570354	0.0917859165	-0.0406251297	0.0651576866	0.1416853323	0.0258863903	-0.1031167452	0.0753658599	-0.0517924889	0.057214027	0.0012773797	-0.0917298952	-0.0629233467	0.0755015719	-0.0031711098	-0.0650948083	0.0638283756	0.0156819255	-0.1133501053	0.0057208011	-0.0290913776	-0.0311856708	0.0916932626	0.0410083619	-0.0276824654	0.0460638448	-0.0809326282	0.1630189825	-0.0518218491	0.1351858199	-0.0962585588	0.1220298441	0.0668062817	-0.0293056177	0.0681043044	0.0397870562	-0.0099446495	0.0246423617	0.1661188517	0.0778044409	0.0667170552	0.0885797953	-0.0380118452	0.0926129466	-0.1143745845	-0.0187976935	-0.0794106941	0.0317101902	-0.0864831381	0.0766535739	-0.064426078	0.0927718957	0.1473460539	0.0030642894	-0.1001124797	0.0255359113	-0.0375733673	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0318592	0.0038005999999999	1.4444560359999985e-05	0.0010150086246399	-0.0411679	0.0135283	0.00169479599041	0.00018301490089	0.0807103	0.0179019	0.0003204780236099	0.00651415252609	0.00196809	-0.00015896	3.8733782481e-06	2.5268281600000032e-08	-0.000394033	0.0005937939999999	1.55262005089e-07	3.525913144359999e-07	-0.000164534	0.000274616	7.5413947456e-08	2.7071437156000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73473.70449272436	152.63549238906126	23297.59353685118	5398385251.884183	124628.09133411368	307.3613927754777	94471.02576888147	15532161149.58418	75342.4222908486	101.14629690226866	5676480596.652559	10230.573377041885	86346.46788930085	64142.32291394774	1.097841	18.64588	0.07301113	0.0316704	0.006032478	-0.0454721436	0.0225955393	-0.0196833541	0.1319396996	0.0629439272	-0.0589547173	0.0300647581	-0.0341425826	-0.091239786	-0.0740280588	-0.0729597678	0.0634934936	-0.0516064994	0.0800305088	0.00564222	-0.0004261378	-0.0726648348	-0.0069563187	0.0269049215	0.00587239	-0.1176010079	0.0374951886	0.0874628355	-0.0462655489	0.0091954922	-0.0133557761	-0.0240527227	0.0536105194	0.0583800579	-0.0713424866	-0.0035113557	-0.0529828855	0.1417988761	0.0729034482	0.147220221	-0.0377447344	0.0634963783	-0.0703790066	-0.0672696932	-0.0803997645	-0.0880442655	-0.0842637325	0.0801448297	-0.0389009269	0.0751642922	0.0149235831	0.1067383048	-0.0055948607	0.0581042635	0.093392532	0.0242050348	-0.0182124095	0.0649620165	0.1356617528	0.0470957951	0.0595789792	0.0453103293	-0.0226357907	-0.0544548146	0.0370678167	-0.0263785765	-0.0587793687	-0.0237269754	-0.0064187716	0.1336206863	-0.0488743679	-0.0917823964	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0407244	0.0088652	7.859177104000007e-05	0.00165847675536	-0.0352415	0.0059263999999999	0.00124196332225	3.512221695999998e-05	0.0715356	-0.0091746999999999	8.417512008999989e-05	0.00511734206736	0.00157136	-0.00039673	2.4691722496e-06	1.573946929000001e-07	-1.57988e-05	0.0003782342	2.4960208144e-10	1.4306111004964006e-07	4.13984e-05	0.0002059324	4.240815336976e-08	1.71382752256e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73499.92805465736	26.2235619330022	687.6752004540022	5402239424.039807	125252.73464040725	624.6433062935685	390179.2600973608	15688247534.900272	75565.05563508945	222.6333442408504	5710077633.134164	49565.605967865005	86646.62393545105	63996.74001526723	0.99249	16.85659	0.14184783	0.0733848	-0.0210776394	-0.1028883552	-0.0304099346	-0.0613731665	0.0831122997	0.0176264179	-0.0123816064	0.0090675526	0.0308725963	-0.0513540147	-0.0541048723	0.0387910994	0.0099050487	-0.0028701472	-0.0022317748	0.0044259228	-0.0194509449	-0.1194328746	-0.0103301263	0.0249467697	0.0902003234	0.0644276388	0.0102477722	-0.036906679	-0.1195601873	0.076503453	-0.0195634022	-0.0133601767	-0.0860061001	-0.0680365901	-0.0137140545	-0.1499996193	0.027646487	0.0209100636	0.0380130332	0.1100369422	-0.0124698544	0.0098695816	0.0559117917	-0.0627472668	0.0609552529	-0.0715548805	-0.0411964127	0.011946533	-0.0207855742	-0.0182801058	0.0409731261	0.0530558012	-0.0131766045	-0.0353978489	0.1201978036	0.021025193	0.0182954527	0.0691069686	0.0751024753	-0.0184990834	-0.056931606	0.0318314859	0.0193487036	-0.1238340501	-0.0285155755	0.0499554357	-0.0379952791	-0.0101653048	0.1137487346	0.0303360466	-0.037672814	0.0974137698	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.0339494	-0.006775	4.590062500000004e-05	0.0011525617603599	-0.0250297	0.0102118	0.00062648588209	0.00010428085924	0.0812655999999999	0.0097299999999998	9.467289999999789e-05	0.0066040977433599	0.0026931	0.00112174	7.25278761e-06	1.2583006276e-06	-0.000518105	-0.0005023062	2.684327910250001e-07	2.5231151855844005e-07	-0.000637176	-0.0006785744	4.604632163353601e-07	4.059932549760001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73463.71637885207	-36.211675805287086	1311.2854646272142	5396917624.192418	125402.16547800522	149.43083759797446	22329.575225232216	15725703106.573004	75527.8706779014	-37.18495718804479	5704459249.137798	1382.721041076724	86600.07138924509	64091.02417048441	0.8575899999999999	14.565429	0.07168485	0.0423893	-0.0144481881	-0.0912450679	-0.0337298396	-0.0710609777	0.0760142498	-0.0053568219	0.0077950772	-0.0196133477	0.0241174655	-0.0289439045	-0.0187660906	0.0404344886	-0.0317083451	0.0218461404	-0.090991004	0.100911398	0.0218851828	-0.1368131372	0.0149822179	0.0116011102	0.0220262351	-0.0494103246	0.1073400278	-0.0391631983	-0.068733427	-0.0265391761	-0.0306508619	0.0280672637	0.0398032198	0.0722284938	-0.0506096636	0.0714253702	-0.0916390313	0.0863044422	0.0422238629	0.0386286738	-0.0103068266	-0.0705733541	0.0833586793	-0.0099994205	-0.0351707938	0.0253033584	0.05900236	-0.0167552038	-0.0047581303	-0.0527216049	0.0343572916	0.0153599865	-0.0080590136	-0.0102389765	0.1425366635	0.0702961901	-0.0347289988	-0.0124033493	-0.0050768944	-0.0305246097	-0.015148651	0.1204157504	-0.0124700678	-0.0644089739	0.1015956357	-0.0134833212	-0.0612608577	-0.078964379	0.0045330136	0.120053935	0.0551433648	0.0538769173	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0470197	0.0130703	0.00017083274209	0.00221085218809	-0.0301234	-0.0050937	0.00090741922756	2.5945779690000036e-05	0.0630071	-0.0182584999999999	0.0003333728222499	0.0039698946504099	0.00334752	0.00065442	1.12058901504e-05	4.282655364000002e-07	-0.000469889	4.821600000000007e-05	2.20795672321e-07	2.324782656000006e-09	-0.000639787	-2.610999999999911e-06	6.817320999999536e-12	4.0932740536899993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73514.25210703303	50.53572818095563	2553.859822779433	5404345262.85641	125636.51539361934	234.3499156141188	54919.8829483446	15784534000.251148	75543.77060836606	15.89993046465679	5706861277.729432	252.8077887809211	86735.75158549844	63901.95879100325	0.914607	15.533812	0.14467252	0.0632493	0.0062835341	-0.0923057863	-0.0417060776	-0.0600692671	0.0648041909	0.0065343537	3.81125e-05	0.0508408192	0.0908647088	-0.109016467	-0.0553508324	0.0326317523	-0.0613179471	0.0194390897	0.0530367379	0.2319813092	-0.0577838518	0.0531848046	0.0260705213	0.0196072601	0.0320129254	-0.0939871293	0.0721580474	0.0797928883	-0.1427509667	0.0583748005	-0.0818980713	0.0369061168	-0.0027847494	0.046881757	0.0052861579	-0.0310983694	0.0333609764	-0.2127337025	-0.001899234	0.0923061983	-0.0526333183	-0.1098447305	-0.0653903373	0.0715767532	-0.094998871	-0.0545725407	0.0176621513	-0.0182284314	-0.0460887665	-0.0570567033	-0.0199106994	0.1167126496	-0.0029832215	-0.000559166	0.1466811324	-0.0558933108	0.0209711618	-9.3184e-05	0.0001128675	0.0750154013	-0.0406978413	0.0636040792	0.026410783	-0.0069623893	0.1431018229	-0.0668885219	-0.171382795	-0.0532283134	0.0925194564	0.0489008242	0.05361195	-0.1094660839	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.071224	0.0242042999999999	0.0005858481384899	0.005072858176	-0.00570498	0.02441842	3.25467968004e-05	0.0005962592352964	0.0378158	-0.0251913	0.00063460159569	0.0014300347296399	0.00262159	-0.00072593	6.8727341281e-06	5.269743649000001e-07	-0.00110806	-0.0006381709999999	1.2277969635999998e-06	4.0726222524099996e-07	-0.000586718	5.306899999999999e-05	2.8163187609999992e-09	3.44238011524e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73804.4592603646	290.2071533315757	84220.19184481668	5447098206.714818	126730.5542791812	1094.0388855618658	1196921.0831214492	16060633387.908491	75565.27565990401	21.505051537955296	5710110885.557282	462.4672416501135	86689.77791871097	65409.7444069858	1.070837	18.187235	0.10671894	0.0554634	0.0022990403	-0.098225348	-0.0605034101	0.0176970627	0.0427179365	-0.0687807936	-0.0079585604	0.0920161866	0.1908838754	-0.0734637505	-0.0066541454	0.0182399145	-0.05304969	-0.0339349838	0.1487896861	0.0326287157	-0.0414042057	0.0776851334	0.1341548838	-0.0088908212	-0.0523371722	0.0902855652	-0.0622986743	0.0051022277	0.0060304225	-0.0211146115	0.0377534923	0.0081292019	-0.0281534776	-0.1147925499	0.0084537088	-0.0136246746	0.0366395442	0.0517322928	0.0902201652	0.0010217138	0.1151483798	0.0245051579	0.0012010604	-0.1204211094	-0.1429364546	-0.027130714	0.0237954794	0.0611816631	0.0139337879	-0.0294358382	-0.1334608642	0.1169678047	-0.0652593375	0.0188827775	-0.0287070135	-0.1285741563	-0.0036602035	0.0345811608	0.0073562573	0.0301134124	-0.1404789319	-0.0815066579	0.0104021699	0.0282330296	-0.0227435733	-0.1201882167	-0.0328300148	0.0288336321	-0.01986731	0.1474636525	0.0124874237	-0.0357100103	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.0491467	-0.0220772999999999	0.0004874071752899	0.00241539812089	-0.0107947	-0.00508972	0.00011652554809	2.590524967840001e-05	0.00300913	-0.03480667	0.0012115042764888	9.0548633569e-06	0.0029163	0.00029471	8.50480569e-06	8.685398410000006e-08	-0.000532337	0.0005757229999999	2.83382681569e-07	3.3145697272899986e-07	-0.000562246	2.4471999999999992e-05	5.988787839999995e-10	3.16120564516e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73781.1728394682	-23.286420896401975	542.2573981643867	5443661465.56748	125559.37648015573	-1171.1777990254775	1371657.4369301624	15765157022.085484	75516.97707378927	-48.298586114746286	5702813826.363214	2332.7534206835626	86351.14430910599	64758.73130559262	1.117119	18.973307	0.11308773	0.0503976	0.0250181629	-0.0251729951	-0.1410310872	-0.0257567965	-0.0685487237	-0.0007212692	-0.0469294001	0.0049969132	0.1276716492	0.1358086876	-0.0117171464	-0.0002261032	-0.0112720027	-0.0594586728	0.0523013156	0.0376994755	-0.1162828861	0.1193035705	-0.0731189284	-0.0111537697	-0.0003047322	0.0219132041	0.0034516751	0.0192814156	0.0885172047	-0.0662440296	-0.0559335711	0.0497314318	0.0758234196	-0.0819797092	0.0654885628	0.0689170205	0.0773316317	0.0783775748	0.2318799272	0.011301072	-0.0758391546	0.110784755	-0.0410795083	-0.1452755934	0.0251938124	-0.0120062752	0.002350305	-0.0920821877	0.0214569092	0.0463185731	-0.0840807251	0.0002297559	-0.0361102714	-0.0620547251	-0.029969528	-0.11480318	0.0872220724	-0.0318380261	0.0070409617	-0.0405841342	0.0076853888	0.0386162468	-0.0502957766	-0.0854480168	0.0999806611	-0.049041662	-0.0819663097	0.1676340659	-0.1385946078	0.0008970958	-0.0053347623	-0.0103173204	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.0312879	-0.0178588	0.00031893673744	0.00097893268641	0.01489	0.0256847	0.0002217121	0.00065970381409	-0.0274852	-0.03049433	0.0009299041621489	0.00075543621904	0.00273516	-0.00018114	7.4811002256e-06	3.281169960000007e-08	-0.000113224	0.000419113	1.2819674176e-08	1.7565570676900002e-07	-0.000742991	-0.000180745	3.266875502500002e-08	5.520356260810001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73628.93165745414	-152.24118201405508	23177.377501036648	5421219577.018053	125984.83516849956	425.45868834383145	181015.0954872535	15872178692.434004	75531.57690472296	14.599830933686462	5705019109.714078	213.1550632922281	86600.17549986759	63922.34752602292	1.132872	19.24086	0.165190768	0.10269	0.034939642	0.0353772564	-0.0323631165	-0.0175682789	-0.1216153408	-0.0092102178	0.0756023277	-0.0186607181	0.0375559997	0.0615228753	0.0129327009	0.0070655545	-0.0649620059	0.0321082485	-0.063895805	0.056993562	-0.0525620572	0.0353312945	-0.026358763	0.0375487234	-0.0786034886	-0.0696748622	0.0134924274	-0.0518982171	0.1312102219	-0.0729512872	0.088141945	0.0162894267	0.0425418491	0.0463678921	0.0512617651	-0.0849914195	0.0227503512	0.0913312364	-0.1417047888	0.1091067065	-0.038717886	-0.0122120882	-0.0449655604	-0.000932947	0.0116157713	0.0907214877	0.0037506344	-0.3327533737	-0.0120222277	-0.0547920646	-0.0209600583	-0.0952862558	-0.001798062	-0.0427463271	-0.02132526	0.0215278004	0.010590635	-0.0717749948	-0.035521393	0.0048348949	0.020543746	-0.0438348928	0.0529313481	0.0286598096	0.1989161856	0.0156547509	0.0689316281	0.0286801787	-0.0369825032	0.0263694669	-0.0554868276	-0.0886745093	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.038614	0.0073261	5.367174121000003e-05	0.001491040996	0.0212884	0.0063983999999999	0.0004531959745599	4.093952255999998e-05	0.0299333	0.0574185	0.00329688414225	0.00089600244889	0.00125739	-0.00147777	1.5810296121e-06	2.1838041729e-06	-4.93764e-06	0.00010828636	2.4380288769600004e-11	1.17259357620496e-08	-0.000448092	0.000294899	8.696542020100003e-08	2.00786440464e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
