global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
73067.70030307562	n/a	n/a	5338888827.580076	125098.27670153602	n/a	n/a	15649578833.694069	75443.90389362657	n/a	5691782634.710763	n/a	85843.88990759871	68654.73847218404	n/a	n/a	n/a	n/a	-0.1091732051	-0.1951390909	0.1277152227	-0.0231739985	0.0394755801	-0.0086006681	-0.22989589	0.1193792118	-0.0043615565	0.173033275	-0.0008449043	-0.2100148376	0.1103879065	-0.2087540214	0.0776331709	-0.1802328207	0.1152763402	-0.0177357681	0.1407078822	-0.0499726716	0.0208145648	-0.0745266205	0.1217906463	-0.0436637952	0.0550508658	-0.0681153859	0.0072859777	-0.2717330997	0.0381903719	-0.0339252034	0.0402000296	-0.0382308295	0.0317486246	-0.1621333837	0.0184572429	-0.1157235096	0.0848587237	-0.0447916881	0.0067904736	-0.0122188664	-0.0760698828	-0.1797447554	0.1655778911	-0.114281213	0.0772877768	-0.1331112614	-0.131702508	0.231171851	-0.0692491704	0.0833748728	-0.055679122	0.0847802413	-0.0717388954	0.0396247811	-0.039654275	0.0996754341	-0.0874482826	0.1531836777	-0.1240550411	0.0304001462	-0.0005919075	0.1760258892	-0.057947838	0.1220905481	0.1203780544	0.1203546593	0.1203156708	0.116214	n/a	n/a	0.013505693796	0.0108655	n/a	0.00011805909025	n/a	0.0172882	n/a	n/a	0.00029888185924	-0.00274954	n/a	7.5599702116e-06	n/a	0.0007314109999999	n/a	5.349620509208537e-07	n/a	0.000779828	n/a	n/a	6.08131709584e-07	0.0	0.0	0.0	0.0	0.0	0.0
73333.17437056884	265.47406749322545	70476.48051139762	5377754463.264255	124805.00034427966	-293.2763572563563	86011.02172555792	15576288110.935646	75772.05353736535	328.1496437387832	5741404097.2693615	107682.18868589032	85905.0273213312	68184.557274393	1.389067	20.660297	0.05109997	0.0272207	-0.1953314045	-0.0785281084	-0.0594971454	0.0783193493	-0.0286209343	0.1958763515	-0.0646978882	0.0389479178	0.1751908362	0.020935394	-0.1096723962	-0.0523319533	-0.0889659744	-0.1905714012	0.1363975322	-0.0915862556	0.0735983607	-0.0748608583	-0.1588847935	-0.0306210039	-0.039352388	0.0031418038	0.0719367473	0.14132405	-0.0809273792	-0.0885733105	-0.0215551163	0.0517063232	0.0547393032	0.0091920477	0.006552533	0.1068196001	-0.002003919	0.0905004931	0.0225599086	0.110298597	-0.0216797566	-0.1058583574	-0.1000088999	-0.008531097	-0.1182818686	0.0210641419	-0.0559688773	-0.0877548075	0.1487122349	0.0160347701	-0.1571425158	0.2321096605	-0.1074363832	-0.1772334189	0.0884578158	0.0919573524	-0.0157825872	0.0400374074	-0.0261164869	0.1587798785	0.0781081172	-0.0474596683	-0.0023951237	0.0961701476	-0.1127689609	0.0220594896	0.0099940142	-0.0387834325	0.1203156708	0.1201052059	0.1197547036	0.115384	-0.0008299999999999	6.888999999999957e-07	0.013313467456	0.0153007	0.0044352	0.00023411142049	1.967099904e-05	0.00399923	-0.01328897	0.0001765967236609	1.5993840592900002e-05	-0.00320891	-0.00045937	1.0297103388100002e-05	2.110207969000002e-07	0.000914613	0.0001832020000001	8.36516939769e-07	3.356297280403664e-08	0.000771484	-8.343999999999973e-06	6.962233599999955e-11	5.951875622560001e-07	0.0	0.0	0.0	0.0	0.0	0.0
73677.47874174714	344.3043711782957	118545.5000124816	5428370873.740602	124394.85611427436	-410.14423000530223	168218.28940664226	15474080227.69102	75936.57693278725	164.5233954219002	5766363716.269117	27067.94764115093	85946.80245010475	69676.45252836576	1.420418	21.126596	0.11158213	0.0687723	-0.0580911853	0.0372940015	-0.0803105799	0.0982998131	0.0709233608	0.1348262118	0.0460626803	-0.1624290807	-0.0743873311	0.1374281666	-0.0030693606	0.1028833742	-0.075710739	-0.1430411682	-0.0474062256	0.0017920307	-0.031913005	0.0219025505	-0.2155718172	0.0272446472	-0.0172890328	0.1269416429	-0.0132463794	-0.0101203262	-0.1243680263	-0.1324496873	0.1139161533	-0.1740313536	-0.0386611821	-0.0089933307	-0.0420349054	0.1120814566	-0.1162069021	0.011307878	0.0378595791	-0.1567041517	-0.0132037972	-0.0502535116	-0.0515872115	-0.0111651298	-0.0374676518	0.0499260605	-0.1094615834	0.1279656865	-0.0722580183	0.1568694162	-0.2892340744	0.1805411023	0.1146826915	-0.1139271785	0.0053949451	0.1212000011	-0.1304531196	0.0013887487	-0.1003376539	0.0300187562	-0.0493773445	0.0189081251	-0.1431920304	0.0394262063	0.0566121318	-0.1137739427	-0.0965639371	0.120572972	0.120190936	0.1196068161	0.1186353847	0.121055	0.0056709999999999	3.216024099999995e-05	0.0146543130249999	0.0189879	0.0036871999999999	0.0003605403464099	1.3595443839999988e-05	-0.055384	-0.05938323	0.0035263680052329	0.003067387456	-0.0027956	0.00041331	7.815379360000001e-06	1.7082515610000005e-07	0.00128905	0.0003744369999999	1.6616499024999998e-06	1.4020306696899998e-07	0.000840551	6.906700000000002e-05	4.770250489000003e-09	7.065259836010001e-07	0.0	0.0	0.0	0.0	0.0	0.0
73544.05056338583	-133.42817836131144	17803.078780817938	5408727373.269851	126158.61658004504	1763.7604657706834	3110850.9806156177	15915996537.390816	75825.24651453097	-111.33041825628608	5749468008.98939	12394.462029119592	86178.42346045685	70758.41688023198	1.469607	21.858219	0.0492544999999999	0.025607	0.0740701003	-0.1117315665	0.0921867621	0.0493708714	0.0888586138	-0.1100437967	0.0571863252	0.046408712	-0.0759369055	-0.006719821	-0.0105711609	0.0835041622	0.1142038026	-0.212846994	0.0086807534	0.0442504131	0.1265873584	-0.0347138902	-0.1993551608	0.1165043351	-0.0026228692	-0.0283715194	0.154619013	0.0993555876	-0.0096912878	-0.1207573875	-0.1107719494	-0.1055191925	-0.0793063289	0.115908982	0.0182901741	-0.0499782511	-0.0603506592	-0.119560784	-0.1094278128	0.0808265544	-0.1359591138	0.0280406336	0.0415969684	-0.0358804092	0.0614783877	0.0448143536	0.1198828101	0.0579261975	-0.0321611069	0.0179233058	-0.06817811	0.311427082	0.0281022581	0.0376146906	0.0412954878	0.1716050246	0.004746421	0.0318839973	0.0673557629	-0.0086234706	0.0476774855	-0.0692527007	0.0238875683	0.0195972357	-0.0985161699	-0.0746161072	0.1445028602	-0.0166669587	0.1200039147	0.1188605229	0.1169629329	0.11579	-0.0052649999999999	2.772022499999992e-05	0.0134073241	0.0212208	0.0022329	0.00045032235264	4.985842410000013e-06	-0.0366461	0.0187379	0.00035110889641	0.00134293664521	-0.00295652	-0.0001609199999999	8.7410105104e-06	2.589524639999991e-08	0.00103234	-0.0002567099999999	1.0657258756000002e-06	6.590002409999991e-08	0.000797807	-4.274400000000005e-05	1.8270495360000038e-09	6.364960092489999e-07	0.0	0.0	0.0	0.0	0.0	0.0
73543.98177026873	-0.0687931170978117	0.0047324929600332	5408717254.625619	125953.91554472323	-204.70103532180656	41902.5138618195	15864388841.047274	75847.59747391158	22.3509593806084	5752858042.564518	499.56538523360666	86346.95908301767	69492.81415286806	1.246848	18.545006	0.0662702	0.0330607	-0.0060468437	0.0565198763	0.1492988322	0.0740786692	-0.0003789632	-0.1274465947	0.0264358981	-0.0069746341	0.1351237641	-0.0133441903	0.0344695505	0.0630277164	0.0757089893	0.0148246393	0.0628490391	0.0688352825	0.1326952065	-0.0943939748	0.0337907208	0.0367913792	0.053127445	0.1076828934	0.1881012093	0.1544777052	-0.1036105513	-0.1777360589	0.1079168259	0.0339842227	0.1339459809	-0.0183059466	0.112122483	0.1098799937	-0.0372013319	0.0626236802	-0.0552124971	0.1255915483	0.1041989589	-0.1825173261	0.0213025951	-0.0760366737	0.1065871516	0.051860802	0.0110539064	-0.0848286056	0.0634057094	-0.0631266535	0.1037847789	0.1488043858	0.1493723539	0.036411267	0.1774994672	0.1828813824	-0.0075501199	-0.0742537468	-0.0783771466	0.1451020528	-0.0454068263	-0.1749598708	-0.0186169741	0.0434917702	-0.020399458	-0.1583922053	0.0153030032	0.026639526	0.1197547036	0.1178678731	0.1147451459	0.107333	-0.008457	7.152084900000011e-05	0.011520372889	0.0126295	-0.0085913	0.00015950427025	7.381043569000003e-05	-0.0143254	0.0223207	0.0004982136484899	0.00020521708516	-0.00281176	0.0001447599999999	7.9059942976e-06	2.0955457599999962e-08	0.00103234	0.0	1.0657258756000002e-06	0.0	0.000404543	-0.000393264	1.54656573696e-07	1.63655038849e-07	0.0	0.0	0.0	0.0	0.0	0.0
73585.08870624145	41.106935972726205	1689.7801850658118	5414765279.905424	125306.23710109905	-647.6784436241869	419487.366335449	15701653056.436852	75714.17289188734	-133.42458202423586	5732635976.702608	17802.119088342042	86194.14181409263	69960.05212277641	1.128123	16.779152	0.05764438	0.0284386	-0.0440657997	0.0784500774	0.025474899	0.0549962241	-0.0788765731	0.024236494	-0.0386590223	-0.1315531719	0.0490666835	-0.0104201571	0.0619782929	-0.0377645852	-0.0104825432	0.0991747244	0.0052489641	-0.0298330566	0.0609885441	0.0152569114	-0.0610293226	-0.0637483918	0.0654010729	0.1130914226	-0.0510363652	-0.0130043147	0.2428895132	0.0638475774	0.027323593	0.0305164706	0.046834614	0.0658600608	0.0431975297	0.0894356452	-0.0218105474	0.0788712344	-0.1253917547	-0.0313884973	-0.0196529423	0.1148063148	0.0819352719	0.027639149	0.0302306838	-0.081252031	-0.1497403959	-0.0205703475	0.0205601797	-0.0488100656	-0.0722292422	0.0026369476	0.0135288521	-0.0487492531	0.1920254148	0.0774889993	0.1211162185	-0.0679709295	0.0528353064	-0.0999408802	-0.1464837319	0.1285536244	0.0745058191	-0.0596834193	0.0725951159	-0.1072316176	-0.0177908192	-0.1334257225	0.1194434321	0.1166309242	0.111992364	0.113816	0.006483	4.202928900000003e-05	0.012954081856	0.00290937	-0.00972013	8.464433796900001e-06	9.44809272169e-05	-0.0305322	-0.0162068	0.00026266036624	0.0009322152368399	-0.00263399	0.0001777699999999	6.937903320100001e-06	3.1602172899999945e-08	0.00103234	0.0	1.0657258756000002e-06	0.0	0.000731462	0.000326919	1.06876032561e-07	5.35036657444e-07	0.0	0.0	0.0	0.0	0.0	0.0
73718.60093394689	133.51222770543245	17825.514946867246	5434432123.658515	125068.48759434588	-237.7495067531709	56524.82796137604	15642126589.137049	75634.85843525584	-79.31445663150225	5720631810.521192	6290.783030750452	86037.74567407025	70193.6502049562	0.978838	14.558759	0.06660067	0.0394665	-0.0168941312	0.1071387683	-0.0339993181	0.0415391907	-0.1020794844	0.0382435195	0.026705209	-0.1646548223	0.0242836604	0.0354501392	0.0207431837	-0.1431402481	-0.0056213234	0.2162624136	0.0652304495	-0.0042609262	0.0424515903	0.0317181229	-0.1755164562	0.0471664801	-0.0201889258	-0.0286113432	-0.0250609751	-0.0419640202	0.0179735244	0.0104081628	0.0156359986	0.021879861	-0.0304072226	-0.0914757779	0.0240566777	0.0695319269	0.0760997987	-0.0020419535	0.0037615445	-0.0272724275	-0.050316468	-0.0280347262	0.0678423767	0.2009639615	-0.0365740241	-0.1362404651	-0.1662721244	0.0002523361	-0.0984164604	-0.0654030991	0.0094061516	0.0002721111	0.0270881192	0.0695820678	0.0108882274	-0.0331657877	0.1578886643	0.0323081098	-0.0096845725	-0.0952772781	-0.0099378415	0.0320691661	0.0135825918	-0.0304074959	-0.0927866853	0.0244183348	-0.0615513909	0.0686225012	0.1190702613	0.1151522399	0.1087174221	0.11276	-0.001056	1.1151360000000028e-06	0.0127148175999999	0.00809289	0.00518352	6.54948685521e-05	2.6868879590400005e-05	-0.0639046	-0.0333724	0.00111371708176	0.00408379790116	-0.00238388	0.00025011	5.682883854400001e-06	6.25550121e-08	0.000955645	-7.66950000000001e-05	9.13257366025e-07	5.882123025000016e-09	0.000944432	0.00021297	4.5356220900000025e-08	8.91951802624e-07	0.0	0.0	0.0	0.0	0.0	0.0
73733.65871546835	15.057781521463768	226.73678434813567	5436652427.569162	125342.1865929555	273.6989986096305	74911.14183991452	15710663739.903276	75706.15263829668	71.29420304084488	5731421547.293076	5082.863387229215	85933.10058862776	71042.20367507848	1.100822	16.373087	0.07201045	0.0362371	0.0482624591	0.0453646928	-0.0742650128	-0.044733142	-0.0386660376	0.0378535215	0.0361043603	-0.007702592	-0.1033559355	0.0331891978	0.0089103229	-0.0672414865	-0.0417597287	0.0125165716	-0.009273741	0.0131228997	-0.0594740569	-0.0781744067	0.021989148	-0.0240036351	-0.0592313294	0.0070339063	0.0393968632	-0.0481262596	0.1550134875	-0.0017584649	0.1122966351	-0.0431887156	0.0183561411	-0.0393591601	-0.0003500536	-0.0087653337	-0.1170159796	-0.0477718605	0.0635811569	0.0829737392	-0.1180405936	0.0577828033	-0.0997192006	0.1444367708	-0.0709197002	-0.0559879628	-0.0260821975	0.0756501794	-0.0108452237	0.0513534962	-0.003820197	0.0260496948	-0.041048781	0.1559092489	0.0287826433	-0.0699281269	0.0415151867	-0.1752366331	-0.011902225	0.061180563	0.0081307489	0.0470414065	-0.059871311	-0.1534330705	0.1382618583	0.0047466415	-0.0396525981	0.1009645079	0.1186353847	0.1134348849	0.1049355893	0.102143	-0.010617	0.000112720689	0.010433192449	-0.0079487099999999	-0.0160415999999999	6.318199066409842e-05	0.0002573329305599	-0.0874239	-0.0235192999999999	0.0005531574724899	0.00764293829121	-0.00236899	1.4890000000000042e-05	5.612113620100001e-06	2.2171210000000124e-10	0.00103234	7.66950000000001e-05	1.0657258756000002e-06	5.882123025000016e-09	0.000599366	-0.000345066	1.1907054435600001e-07	3.5923960195600004e-07	0.0	0.0	0.0	0.0	0.0	0.0
73592.82278389824	-140.8359315701091	19834.75962122045	5415903565.302252	125951.9998742055	609.8132812499971	371872.23798888805	15863906272.311865	75725.94715692326	19.79451862657152	5734419072.813133	391.8229676576867	86130.70478040347	70334.89226221091	1.19825	17.822182	0.08711304	0.0667229	0.048325353	-0.1520135778	0.0168820815	-0.0818724852	-0.0472052655	-0.0210583355	-0.0190124073	0.1360019776	-0.0666879995	-0.0017599618	-0.0893483831	-0.0164867202	0.0956970694	-0.0679152915	-0.0674253352	0.0843510662	0.0084179666	-0.1037307945	0.1124055191	0.0496438416	0.0877178637	0.0390291771	0.0147812552	-0.0308685866	0.0282795036	0.0894505099	-0.0010538944	0.0349332686	-0.0608640555	-0.1116161076	0.009805963	0.0657853165	-0.0551469879	0.0688620139	-0.0158512147	-0.0378582051	0.0027167304	0.0444322774	-0.057359916	-0.1173043077	-0.0151557258	-0.0172539176	0.1020490123	-0.0145585992	-0.0021131967	0.1098315054	0.1015209217	0.0450007972	-0.0527920191	0.082466313	0.0293493412	0.0387980057	0.0547955495	-0.0503246194	0.1075651372	-0.1180863898	0.0390504114	0.0626591137	-0.0842906664	0.0131026467	0.0950352125	0.0389173199	-0.1334722492	0.0981454218	0.1181390277	0.1114824189	0.1006644984	0.100115	-0.002028	4.112784000000008e-06	0.0100230132249999	-0.0079717499999999	-2.3040000000000213e-05	6.354879806249842e-05	5.308416000000097e-10	-0.0218022	0.0656217	0.00430620751089	0.00047533592484	-0.00226496	0.00010403	5.130043801599999e-06	1.0822240900000038e-08	0.00103234	0.0	1.0657258756000002e-06	0.0	0.0008841419999999	0.0002847759999998	8.109737017594303e-08	7.817070761638232e-07	0.0	0.0	0.0	0.0	0.0	0.0
73739.3207265831	146.49794268485857	21461.647210896102	5437487421.217888	126006.8491128178	54.849238612296176	3008.438976348602	15877726023.340431	75933.22889783439	207.28174091113036	5765855250.850911	42965.72011514896	86182.04719424357	70230.19172839924	1.129733	16.803097	0.119369134	0.0647709	0.0156127672	-0.0748021836	-0.0005858036	0.0204279769	-0.1412052036	0.0229105064	0.034904134	0.066738937	0.1072418559	-0.0426529227	0.061753083	0.0274677944	-0.1201457717	-0.0532061317	-0.0703092658	0.1746618334	0.1574389332	0.0309079952	0.0220310364	0.0137033992	0.1630479483	0.0053173051	-0.1201738786	0.010513122	-0.1173457705	0.0212388221	-0.0721772572	-0.0348037816	0.1798757554	-0.1165298335	0.0696418062	-0.0026909741	0.0247536617	0.0128673712	0.0521872731	-0.0816370133	0.0292568846	0.1758534546	0.1273434715	0.0030121462	-0.0505439465	0.0857645201	0.0345471671	0.0167978212	-0.1299273611	-0.0623782175	0.0697286827	-0.0137032224	0.0664033903	-0.081531984	0.1324577938	0.0633947759	0.0046869497	-0.0054252245	-0.1187422499	-0.1866157242	0.0668134627	-0.0484843723	-0.0815750795	-0.0462790347	0.1039609157	0.088707131	0.1706098785	0.1258884261	0.1175814474	0.1092988885	0.0959240631	0.0924217	-0.0076933	5.918686489e-05	0.0085417706308899	0.000927834	0.0088995839999999	8.60875931556e-07	7.920259537305425e-05	-0.0745527	-0.0527505	0.00278261525025	0.00555810507729	-0.00207971	0.00018525	4.325193684099999e-06	3.431756250000003e-08	0.00131119	0.00027885	1.7192192161e-06	7.775732249999999e-08	0.000347727	-0.0005364149999999	2.877410522248927e-07	1.20914066529e-07	0.0	0.0	0.0	0.0	0.0	0.0
