global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
73706.10960303531	n/a	n/a	5432590592.814653	123879.13043791118	n/a	n/a	15346038958.053013	75093.17200100806	n/a	5638984481.172981	n/a	86174.78059313506	66511.58293676484	n/a	n/a	n/a	n/a	-0.0299796453	-0.0259977504	-0.0339563008	0.0571366303	0.0184760868	0.0221003445	-0.0861697266	0.0031293486	-0.024103446	-0.0071600278	0.043944205	-0.0289638986	0.0045892662	-0.0734263336	0.0348457692	-0.019975267	-0.1047622005	0.0553162018	-0.0427185792	0.0332104303	-0.0279828748	0.0032503432	-0.0087532356	0.0608269169	-0.1509129779	-0.0136968057	-0.0317349022	-0.0616043662	-0.006425732	0.0257879349	-0.0409312467	0.130888348	-0.0751803526	0.046739487	-0.0500587741	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.000391423	n/a	n/a	1.5321196492900005e-07	-0.0516437	n/a	0.00266707174969	n/a	-0.129752	n/a	n/a	0.016835581504	0.00142536	n/a	2.0316511296e-06	n/a	0.00454404	n/a	2.06482995216e-05	n/a	-0.000408038	n/a	n/a	1.66495009444e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73492.77072023354	-213.33888280176325	45513.47891510448	5401187348.136817	124317.5095017818	438.3790638706123	192176.2036400744	15454843168.725609	74998.57483478943	-94.5971662186348	5624786227.24951	8948.623856596023	86388.53983641267	66030.4494814069	1.292846	23.573437	0.1193284369999999	0.0697525	-0.0167807853	-0.0175477869	-0.0383423324	-0.010625946	0.0652350858	-0.0276540037	-0.0827201596	-0.0101558998	-0.0108424441	-0.0064027021	0.018439066	-0.0055352894	0.0691025114	0.0342838584	0.0050885524	0.0207319724	-0.1655305732	0.0623501186	-0.1435395331	0.0760088558	-0.1467023031	0.2100707629	-0.0134046375	0.0146482404	0.1292976203	-0.0110675354	-0.0325974964	-0.0120309681	0.0023167313	-0.0538285477	0.0645418894	0.112025941	-0.0577101103	-0.0329031646	-0.0683843537	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.000313666	-7.775700000000002e-05	6.046151049000003e-09	9.8386359556e-08	-0.0517936	-0.0001499	0.00268257700096	2.2470010000000425e-08	-0.111799	0.017953	0.000322310209	0.0124990164009999	0.00266538	0.00124002	7.104250544400001e-06	1.5376496004000003e-06	0.00411357	-0.0004304699999999	1.6921458144900004e-05	1.853044208999997e-07	-5.55724e-05	0.0003524656	1.2423199918336e-07	3.08829164176e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73588.52650907458	95.75578884103744	9169.171096569347	5415271233.7767725	123661.03195243968	-656.4775493421184	430962.7727902336	15292050823.542309	75101.02603466623	102.45119987679936	5640164111.459614	10496.248356195894	86463.49889590788	65677.97684723929	1.025808	18.704334	0.071470454	0.0336137	-0.0193284343	-0.0183522058	-0.0253607701	0.0386727546	0.036687909	0.0190446746	0.0386999615	-0.0020807397	-0.0243546677	0.0037627841	0.0451091057	-0.049257629	0.0643360353	0.0123900635	-0.0419821557	-0.025106833	-0.0202523538	-0.0419206402	0.0187549631	0.0271725021	0.0398637005	0.0036978573	0.0132338247	0.0285949315	-0.006522524	-0.0137568347	-0.0663736139	0.0136135842	-0.0004195425	0.0061419276	0.0507949144	0.0376333765	-0.0147913671	-0.0260958855	-0.0050906122	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0155043	0.015190634	0.0002307553613219	0.00024038331849	-0.0680877	-0.0162941	0.00463593489129	0.0002654976948099	-0.117797	-0.005998	3.597600400000004e-05	0.013876133209	0.002221	-0.00044438	4.932840999999999e-06	1.9747358440000026e-07	0.00402729	-8.628000000000021e-05	1.6219064744100003e-05	7.4442384000000375e-09	9.3522e-05	0.0001490944	2.222914011136e-08	8.746364484e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73558.52106758309	-30.005441491492093	900.3265190993552	5410856021.650065	123934.50815858004	273.47620614035986	74789.23532492461	15359762312.509142	74955.12866123432	-145.89737343190063	5618271312.622191	21286.043574327465	86618.95207681127	65971.50573003534	1.053741	19.213663	0.0150044	0.00812501	-0.018599408	-0.0162941167	-0.063571839	-0.0142831902	0.0506568836	-0.0017403233	0.0210374638	0.0231116646	0.0099068013	-0.0286071973	-0.0006557954	-0.064331577	-0.004455507	0.0251928997	-0.071984057	-0.1111645077	-0.0448024599	-0.1090194747	-0.0231191408	0.009936822	0.1635216191	-0.0025115697	-0.0303413321	-0.0513788946	-0.0191223993	0.0232701495	-0.0869028677	0.0408583106	-0.0074671791	-0.0445103129	0.0104443822	-0.0070900952	0.0844505927	0.038826682	-0.019934217	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0146381	-0.0008662	7.503024400000017e-07	0.00021427397161	-0.0678066	0.0002811	0.0045977350035599	7.901721000000358e-08	-0.118066	-0.000269	7.236100000000288e-08	0.013939580356	0.00231296	9.19600000000003e-05	5.349783961600001e-06	8.456641600000055e-09	0.00411357	8.628000000000021e-05	1.6921458144900004e-05	7.4442384000000375e-09	0.0	-9.3522e-05	8.746364484e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73585.57509446613	27.05402688303729	731.9203705881047	5414836861.983314	124238.14458607456	303.63642749452265	92195.08010163651	15435116570.190369	75082.14696740592	127.0183061715943	5637328793.235142	16133.65010270087	86572.2586126174	65170.62817547402	1.457977	26.584398	0.31454722	0.165937	0.0039703823	-0.0069252424	0.0001961595	-0.0238024341	0.0023177189	-0.0382677501	0.0367376387	-0.0682837498	-0.0087073463	-0.0066586335	0.02750401	0.0103534176	-0.0451150538	0.0433069367	-0.0731036761	-0.0533751411	0.1344551774	0.0663026913	0.0244906283	0.0882453627	0.1150619473	0.0412762809	0.0375823453	0.0190119431	-0.1570940348	0.003113086	-0.0066075232	0.0192883774	-0.005817261	0.0051642867	-0.0262152332	-0.044655071	0.0502515735	0.0982363188	0.0087967458	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.00503733	-0.00960077	9.21747845929e-05	2.53746935289e-05	-0.0320794	0.0357271999999999	0.00102908790436	0.0012764328198399	-0.0125756	0.1054904	0.01112822449216	0.00015814571536	0.00155691	-0.00075605	2.4239687481000004e-06	5.716116025000002e-07	0.0019211	-0.00219247	3.69062521e-06	4.806924700900001e-06	-0.000326057	-0.000326057	1.06313167249e-07	1.06313167249e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73682.34331869465	96.76822422852274	9364.089220341655	5429087716.933986	124165.10191543312	-73.04267064144369	5335.23173443442	15416972533.669891	74897.84825128809	-184.29871611783165	5609687672.672978	33966.016762681094	86125.00791382491	65490.40395864422	1.424958	25.982334	0.35947759	0.214815	0.0051468632	-0.0242759295	0.0381797538	0.031289067	0.0047138925	0.0327693784	0.0088239077	-0.1029559839	0.0148457305	-0.0374069058	-0.0674177101	0.0352260141	-0.0705359853	-0.0061890857	-0.0213084382	0.0994136908	0.0280364006	0.0764438966	-0.0066540748	0.0383647616	0.1240328449	-0.1015144172	0.0366523249	-0.0160707664	-0.0727361797	-0.0090067903	0.01875533	-0.0842145995	0.0363527374	0.0422945626	0.0040036421	-0.0877561155	-0.1063736273	0.0002754013	-0.0326511083	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.00462264	-0.0004146899999999	1.7196779609999973e-07	2.13688005696e-05	-0.0290365	0.0030429	0.00084311833225	9.259240410000009e-06	-0.046894	-0.0343184	0.0011777525785599	0.002199047236	-0.000103561	-0.001660471	1.0724880720999998e-08	2.7571639418410004e-06	-0.00181134	-0.00373244	3.2809525956e-06	1.39311083536e-05	0.000715064	0.0010411209999999	1.0839329366409998e-06	5.11316524096e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73831.73007468284	149.386755988191	22316.40286467532	5451124365.820827	123800.63199355813	-364.4699218749884	132838.32395156013	15326596482.004408	75101.55944780466	203.71119651656767	5640244231.492137	41498.25158621168	86156.4966982055	66527.11671074	1.187878	21.659468	0.10045826	0.055501	-0.0131293444	-0.0196839918	0.0285223996	0.0319752861	0.0117952858	0.0672215992	-0.0261642884	-0.077319877	-0.022037636	-0.0282938965	0.0216449143	0.0384627544	-0.045046837	-0.0296507028	0.0017814891	0.1286321197	0.0269890319	0.0070428931	0.0274669595	-0.1466285493	0.0271294789	0.0137504978	-0.1007130153	-0.0198554035	0.0919450452	-0.0363353589	0.0200075528	-0.0744034494	0.0120747874	0.0703103521	0.0542793536	-0.0289976665	-0.0503779051	-0.0050231705	-0.05532062	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.0146226	0.0099999599999999	9.999920000159996e-05	0.0002138204307599	-0.0350249	-0.0059883999999999	0.00122674362001	3.586093455999998e-05	-0.0639387	-0.0170447	0.00029052179809	0.00408815735769	0.000136085	0.000239646	1.8519127225e-08	5.7430205316e-08	-0.0008371029999999	0.0009742370000001	7.007414326088325e-07	9.49137732169195e-07	0.000580443	-0.0001346209999999	1.8122813640999978e-08	3.369140762490001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73737.89013638019	-93.83993830265536	8805.934020646164	5437276441.764874	124454.45279605265	653.8208024945197	427481.6417745778	15488910820.764896	75138.68774501568	37.128297211020254	5645822396.042969	1378.5104537898544	86546.22928254976	66753.47612140098	1.064333	19.406794	0.0775029599999999	0.0429152	-0.0152487693	-0.0287139487	-0.0264104956	0.0031609665	0.0857092853	0.0745836213	-0.0617452212	0.0189137295	-0.0214889259	0.0183839431	0.0786852309	-0.0498135616	0.0212964277	0.1105463866	0.0509324441	0.0277473653	0.0736345673	0.0341811026	-0.107925692	0.0410097345	-0.0343052541	-0.063849972	-0.0481083259	-0.0493100043	0.0713772799	-0.0203699666	-0.0447208456	0.0229413393	0.0129942065	0.038037064	0.1084965659	0.0851112759	-0.0107409251	-0.0516384175	0.0003944782	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.0210912	0.0064686	4.184278596000002e-05	0.00044483871744	-0.00017454	0.03485036	3.0464211599999995e-08	0.0012145475921295	-0.0639452	-6.499999999992623e-06	4.2249999999904095e-11	0.0040889886030399	0.000521764	0.000385679	2.72237671696e-07	1.48748291041e-07	-0.00106397	-0.0002268670000001	1.1320321609e-06	5.146863568904538e-08	0.000691447	0.0001110039999999	1.2321888015999988e-08	4.780989538089999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73409.99608812477	-327.89404825541715	107514.50688132584	5389027525.658494	124385.11835252192	-69.33444353072264	4807.265059714966	15471657667.570889	75110.23687415995	-28.450870855725952	5641547683.292417	809.4520524491963	86850.04053345819	65497.52402234024	1.179707	21.510489	0.08913401	0.0475733	-0.0019965934	-0.0113539035	-0.0376312668	-0.0789913328	0.0488505829	-0.0423334543	0.0096855281	0.114258589	-0.0139428263	0.0472732682	0.063941859	-0.1069165579	0.0692800354	-0.032336098	-0.0472170847	-0.0718986734	0.0736217479	-0.044132196	-0.0047708053	-0.0024363067	-0.1383699258	0.0546151665	0.0654853969	-0.0825975625	0.0109183291	0.0087579211	-0.0557865167	0.1212003976	-0.0138640334	-0.0286669889	-0.0556945002	0.1007793419	0.0814471477	0.019981935	-0.0089962043	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0103623	-0.0314535	0.00098932266225	0.00010737726129	-0.005598	-0.00542346	3.1337603999999994e-05	2.94139183716e-05	-0.031908	0.0320371999999999	0.0010263821838399	0.0010181204639999	0.000618267	9.650300000000006e-05	3.8225408328900003e-07	9.312829009000012e-09	-0.000768799	0.000295171	5.910519024010001e-07	8.7125919241e-08	0.00070417	1.2722999999999966e-05	1.6187472899999914e-10	4.958553889e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73326.1747675429	-83.82132058186107	7026.013784087127	5376727906.040246	123470.8981839364	-914.2201685855252	835798.5166485462	15245062698.347988	74920.49281053987	-189.7440636200772	5613080242.974156	36002.80967905991	86365.4736135957	64740.14784717345	0.986989	17.996523	0.04609413	0.0244004	0.0110254322	-0.01600976	-0.0214947512	0.0353588491	-0.0268654495	-0.087718711	0.0439919843	0.0285397033	0.0102300059	-0.0004335152	-0.0369705148	-0.0166846404	0.0675511591	-0.0774397114	-0.0413117656	-0.0130454527	-0.0268320705	0.0258243575	0.1497681256	0.1244560426	-0.0769053964	-0.0226932988	0.0341185239	-0.0510660264	-0.0194295908	0.0121236189	-0.0188036596	0.0151012625	0.0058655133	-0.0388233259	-0.1068483173	0.0011913996	-0.0236100796	-0.0021062395	0.0390556852	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.00701357	0.0033487299999999	1.1213992612899996e-05	4.9190164144900005e-05	-0.018741	-0.013143	0.000351225081	0.000172738449	-0.0222141	0.0096938999999999	9.397169720999996e-05	0.00049346623881	0.000298207	-0.00032006	8.8927414849e-08	1.0243840360000005e-07	-0.000768799	0.0	5.910519024010001e-07	0.0	0.00062606	-7.810999999999994e-05	6.1011720999999915e-09	3.9195112360000003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
