global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
74612.51337416917	n/a	n/a	5567027152.010573	126149.00351694468	n/a	n/a	15913571088.31812	76531.51581997634	n/a	5857072913.703289	n/a	87138.39697664042	65860.41967154648	n/a	n/a	n/a	n/a	-0.0136322222	-0.0251029381	-0.1104432449	0.0247108966	0.0184175779	0.0223933153	-0.0459953853	-0.053087238	-0.0747160531	0.024046817	0.1073530608	-0.0613452778	0.1528360542	-0.02457079	0.1544941651	-0.107268899	0.1334917476	-0.0362381807	0.2027694206	-0.0420516264	0.1150610944	-0.0634914001	0.0788024749	-0.0004594454	-0.0162857919	0.0032792447	-0.0714675701	0.0196321679	0.004520308	-0.0137002364	-0.0314442152	-0.0462824962	-0.0616438326	0.0050870444	-0.0444123734	0.1218539049	-0.1089874175	0.0858910297	-0.1062451118	0.0378934691	-0.050806141	0.0311696957	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0519663	n/a	n/a	0.00270049633569	-0.0674076	n/a	0.00454378453776	n/a	0.02263	n/a	n/a	0.0005121169	-0.0006102	n/a	3.7234404000000005e-07	n/a	-0.0	n/a	0.0	n/a	0.000244716	n/a	n/a	5.9885920656e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74561.57301529749	-50.94035887168138	2594.920161975688	5559428170.515538	127247.32766971072	1098.324152766043	1206315.944549246	16191882399.082727	76469.11632691481	-62.39949306152994	5847525751.819229	3893.696734335923	87177.89420720478	65882.99972829511	0.833497	18.000141	0.07680945	0.0397393	-0.0165547739	-0.0257934773	-0.0191087252	-0.0192465295	0.035991197	-0.0488663383	-0.0916357988	-0.0479791942	-0.0195649721	-0.0026315951	0.0971397217	-0.1478387199	0.111109843	0.0186410643	-0.0156768191	-0.162108288	0.0861652255	-0.0194614006	0.0657954468	0.0820723004	0.1063297131	-0.0206513855	0.0328755954	-0.0801250542	0.0184349784	-0.0916225598	0.0213769136	0.0290598821	-0.0123052761	-0.016727751	-0.0220376079	-0.074062528	-0.0170484889	-0.0161848855	0.0926477544	0.071036793	-0.0824817668	0.0756054941	-0.0930647976	0.0562038373	-0.0657909169	0.0074024518	0.1025662807	0.1024716367	0.1023139614	0.1020933517	-0.0466944	0.0052719	2.7792929610000032e-05	0.0021803669913599	-0.0588621	0.0085454999999999	0.00346474681641	7.302557024999996e-05	0.0229969	0.0003668999999999	1.346156099999999e-07	0.00052885740961	-0.000194252	0.0004159479999999	3.7733839504000006e-08	1.7301273870399996e-07	-0.000429813	-0.000429813	1.8473921496900006e-07	1.8473921496900006e-07	0.000651458	0.000406742	1.6543905456400005e-07	4.243975257640001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74378.35172048437	-183.22129481312004	33570.04287299625	5532139204.656079	126890.957314981	-356.3703547297191	126999.82973018584	16101315048.31233	76236.66060671257	-232.45572020224063	5812028420.46308	54035.66185474238	87231.28034869391	65968.53451917798	0.886899	19.153412	0.0728366	0.0384117	-0.0164124216	-0.0148965278	0.0853431003	-0.0070009936	-0.001170228	-0.0723455117	-0.0676866468	0.004801406	0.0269235362	0.0015831968	0.1175770836	-0.0464593164	0.1461439026	-0.0144767419	-0.0778037216	-0.0377226126	0.0699468859	-0.0871305676	0.0288957833	0.1198556878	0.0496574482	-0.0469341748	0.0616450569	0.0172570413	-0.1095436585	-0.0770611883	0.0149997167	0.1792744063	-0.0650669348	0.0048763696	0.0222753766	-0.0024901883	-0.0233316445	-0.0104636415	0.0712001789	-0.0605256697	-0.0266558485	0.0768145192	-0.1237277269	0.0900409535	-0.0463911356	-0.0253824958	0.1025101919	0.1022474116	0.1018099433	0.1011985345	-0.0460555	0.0006388999999999	4.081932099999972e-07	0.0021211090802499	-0.0491918	0.0096703	0.00241983318724	9.351470209e-05	0.0246706	0.0016737	2.8012716900000006e-06	0.00060863850436	-0.0006102	-0.0004159479999999	3.7234404000000005e-07	1.7301273870399996e-07	-0.000974014	-0.000544201	9.48703272196e-07	2.96154728401e-07	0.000908383	0.0002569249999999	6.601045562499999e-08	8.25159674689e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74461.70812308407	83.35640259970387	6948.289854363919	5544545976.607365	126861.7709466058	-29.18636837520171	851.8440989329745	16093908927.709076	76234.75209767642	-1.9085090361477344	5811737427.394179	3.642406741057554	87120.41041477789	65653.77892025714	0.905673	19.558859	0.10013783	0.0549612	-0.005488372	0.0050705534	0.0041048833	-0.0265137042	0.0635393083	0.0422619379	0.0236083236	0.0564339797	-0.0664579782	0.0492979581	-0.0520454213	-0.154279412	0.1189561329	-0.0308797728	-0.052016049	0.0020941328	-0.0661910084	0.0279518814	-0.0137337077	-0.0078720257	-0.0639995017	-0.0753182186	0.1257835499	-0.0576556848	0.0418421031	0.2749496837	0.0153668395	0.0555282318	-0.050461471	0.0325752892	-0.080703916	-0.018201715	0.0985669096	-0.0301272447	0.0213165381	-0.058579033	-0.0106666024	0.1099893249	-0.0359520266	0.064782056	-0.1050850585	-0.035918685	0.1024260777	0.1019113804	0.1010554665	0.0998612018	-0.0319285	0.014127	0.000199572129	0.00101942911225	-0.0673769	-0.0181851	0.00453964665361	0.00033069786201	-0.0142904	-0.038961	0.001517959521	0.00020421553216	-6.22214e-05	0.0005479786	3.87150261796e-09	3.0028054605796e-07	-0.00100333	-2.931599999999993e-05	1.0066710889e-06	8.594278559999961e-10	0.000908383	0.0	0.0	8.25159674689e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75153.76711706685	692.0589939827769	478945.6511524532	5648088711.886318	126892.08695695207	30.31601034627238	919.060483315294	16101601732.290686	76460.69956836273	225.94747068631116	5846238578.483425	51052.25950954143	87062.64510674014	67430.74011996924	1.162894	25.113789	0.04749376	0.0323895	-0.0389009318	-0.1050802267	-0.0421242484	-0.013748485	0.1403961603	0.1645192538	-0.0256957464	0.0174494763	-0.1834598141	0.0373980242	-0.0225764854	-0.0542769333	0.0494212518	0.1054254415	-0.0993622737	-0.0460631364	0.0083558471	0.0161427114	0.0183812858	0.081801386	0.009306584	-0.1434094199	0.1162630398	0.0952171455	0.1352377741	-0.0505125206	0.023721714	-0.1253951564	-0.0220880192	0.0219455552	-0.1782666378	-0.1140076352	0.0813645072	-0.0066603778	-0.0624148412	-0.001542948	-0.0837796318	0.0108600624	-0.254231684	0.0175292321	-0.0079830414	-0.0953305417	0.1023139614	0.1014639107	0.1000523871	0.0980872016	-0.0319247	3.799999999998249e-06	1.4439999999986696e-11	0.00101918647009	-0.0673532	2.3700000000001498e-05	0.00453645355024	5.61690000000071e-10	-0.00538632	0.00890408	7.92826406464e-05	2.90124431424e-05	-0.0006102	-0.0005479786	3.7234404000000005e-07	3.0028054605796e-07	-0.000986612	1.6717999999999985e-05	9.73403238544e-07	2.794915239999995e-10	0.00111493	0.000206547	4.2661663209000036e-08	1.2430689049e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75139.57389810761	-14.19321895923349	201.44746442474505	5645955565.589175	126647.15634237754	-244.93061457453587	59991.00595585984	16039502209.61062	76713.21038618761	252.51081782487745	5884916647.755483	63761.71311858845	87233.22727964925	68863.49777629519	1.110685	23.986282	0.18106333	0.0980574	-0.0762246801	-0.1835462654	-0.0150413171	0.0153917635	0.0230556829	0.0165268379	-0.1760203147	-0.0659480608	-0.168827941	-0.0663043913	0.0455208958	0.1334978517	-0.0482825699	0.0109794872	-0.1721096144	-0.0985198171	0.0675286818	0.0155430497	-0.0786609656	0.0283494132	-0.0908866205	0.0242139727	0.0570458454	0.0235499856	0.0059718381	0.047221348	0.0596950908	0.0359134434	0.0423833676	-0.0296155071	-0.069897549	-0.1302901272	-0.1063119535	0.0186192687	-0.070858929	-0.0904599722	-0.0157956417	-0.0512091219	-0.1584693731	0.0162134504	0.1298413371	-0.0082933659	0.1021738733	0.1009054916	0.0988031726	0.0958842909	-0.024801	0.0071237	5.074710169e-05	0.000615089601	0.0058861	0.0732393	3.464617321e-05	0.00536399506449	-0.0586853	-0.05329898	0.0028407812690404	0.00344396443609	-0.000485521	0.000124679	2.3573064144100003e-07	1.5544853041e-08	-0.00123819	-0.0002515779999999	1.5331144760999998e-06	6.329149008399995e-08	0.0016867	0.0005717699999999	3.269209328999999e-07	2.84495689e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74616.31684010054	-523.2570580070751	273797.9487542196	5567594738.782271	127019.2321315456	372.0757891680696	138440.39288504177	16133885331.287468	76522.09093965146	-191.11944653614773	5855630401.776288	36526.64284428343	87520.10589018586	67091.42438616071	1.155424	24.952463	0.10943384	0.0457129	-0.0408652477	-0.0684356874	-0.0343209162	-0.0098922073	-0.0016982981	-0.0740994662	-0.0672688494	-0.0635003976	0.0191568203	-0.0358120579	0.0413890207	0.0145079775	-0.014508996	-0.0958224029	0.096365502	-0.0332401142	0.1024208104	-0.0344185158	0.1638143338	0.027713065	-0.0374749942	-0.0096789241	-0.0011888457	-0.0888680562	0.0178902553	0.1514840896	-0.0153128319	-0.0876479848	-0.164032408	-0.0232496039	0.0518770892	-0.0154568912	-0.102105974	-0.057824203	0.0042064827	0.0525411716	0.0209867175	0.0353671798	0.0562778035	0.0808136027	-0.0181819465	0.0914772857	0.102005852	0.1002367339	0.0973108962	0.0932621027	-0.0196233	0.0051777	2.6808577290000005e-05	0.00038507390289	-0.016045	-0.0219311	0.000257442025	0.00048097314721	-0.035165	0.0235203	0.00055320451209	0.001236577225	7.57838e-05	0.0005613047999999	5.743184342440001e-09	3.150630785030399e-07	-0.00145263	-0.00021444	2.1101339169e-06	4.59845136e-08	0.00128635	-0.00040035	1.6028012250000005e-07	1.6546963224999995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74469.1103618492	-147.20647825133346	21669.74723916031	5545648398.085277	126099.86502322636	-919.3671083192456	845235.8798592917	15901175958.875906	76308.48995535714	-213.60098429431676	5822985639.266842	45625.38049150095	87143.44644400215	65927.67871995566	0.8728169999999998	18.849302	0.05997879	0.0284708	-0.0205030783	-0.0196820902	-0.0331326528	0.0154001785	-0.0226829705	-0.0620465267	-0.0547218481	-0.0130784753	0.0476980749	-0.0158766144	0.1002875208	-0.0948902622	0.0409160066	-0.0140977506	-0.0251833203	0.0783699958	0.0470373782	0.0459553502	0.1493549017	0.168775583	-0.0139424212	0.0990973377	-0.033356164	0.1590964489	-0.0384777608	-0.1048652497	-0.0029058375	0.0898214329	-0.0266692704	0.0030996463	0.019442672	-0.0097524323	-0.0463675677	-0.0284955941	0.1256819618	0.0252702616	-0.0484087086	0.0285784977	-0.0110902074	0.0536889459	-0.0461669083	-0.056330454	0.1018099433	0.0994583687	0.0955792289	0.090232103	-0.0283195	-0.0086962	7.562389444000002e-05	0.00080199408025	-0.0365403	-0.0204952999999999	0.0013351935240899	0.0004200573220899	-0.0413508	-0.0061857999999999	3.826412163999998e-05	0.00170988866064	-0.000174216	-0.0002499998	3.035121465599999e-08	6.249990000004e-08	-0.00137668	7.594999999999998e-05	1.8952478224e-06	5.768402499999997e-09	0.00145243	0.00016608	2.7582566400000033e-08	2.1095529049e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74495.66546031658	26.5550984673755	705.1732546120087	5549604172.375404	125898.92108484216	-200.9439383841964	40378.46637335171	15850538330.327314	76171.89995024742	-136.59000510972692	5802158342.030502	18656.829495875227	86973.43735125793	65992.70012808945	0.8878979999999999	19.174984	0.0389956	0.0218389	-0.0257780513	-0.0264494416	0.0526525038	0.0007821741	0.0105552454	-0.0032410148	-0.0309864301	0.0625683225	-0.0356201202	0.0480319837	-0.0016066053	-0.0054215882	0.0651982808	0.0580833322	-0.0842756079	0.0585818232	0.0434336998	-0.0309032134	-0.0767774632	-0.0445640406	0.0751242471	-0.0639520081	-0.0481714632	0.0823533729	0.1043855406	0.043779215	-0.0378787566	-0.1597099624	0.006140867	0.0438873847	-0.0540793661	-0.0059346818	0.0497271745	-0.0175628955	0.0915244223	-0.1192558944	-0.0458450401	0.0151936543	-0.0548528611	-0.0265873595	-0.0016508112	-0.0242787068	0.1015862008	0.0985712473	0.0936124309	0.0868075413	-0.0235137	0.0048058	2.3095713640000025e-05	0.00055289408769	-0.0365307	9.5999999999985e-06	0.0013344920424899	9.215999999997116e-11	-0.0327356	0.0086152	7.422167104000006e-05	0.0010716195073599	-0.000174216	0.0	3.035121465599999e-08	0.0	-0.00165371	-0.00027703	2.7347567641e-06	7.674562090000009e-08	0.0016867	0.0002342699999999	5.488243289999998e-08	2.84495689e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74572.4863466121	76.82088629552163	5901.448571229464	5561055719.915648	125807.4262002481	-91.49488459406712	8371.31390688166	15827508487.13087	76303.89256804001	131.9926177925954	5822284021.034992	17422.051151742173	87181.84221831086	66007.44837550854	0.8900519999999998	19.221502	0.18918335	0.0910034	-0.0314748337	-0.0293891083	-0.0402987306	0.0184690496	-0.0085965802	0.0167735227	-0.0415657895	0.042271145	-0.0479322839	0.0570560837	-0.0479764392	0.0918293099	0.0245186097	-0.042669481	-0.0666093221	0.0570550751	-0.0167759381	-0.0474846474	-0.0655064235	-0.0490822129	0.0496720851	0.0264312954	-0.1246662404	0.020321718	0.0892313211	0.0228330983	0.0241733288	-0.0959305101	0.0339758749	0.026719943	-0.039758584	0.0346518235	-0.0199993456	-0.0035224944	-0.0485217976	-0.1432079105	0.0556171675	0.0364350428	-0.0306796642	-0.0433677645	0.0734089374	-0.0415494414	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.0139644	0.0374781	0.00140460797961	0.00019500446736	-0.0124422	0.0240885	0.00015480834084	0.0005802558322499	-0.0715153	-0.0387797	0.00150386513209	0.00511443813409	-0.000122235	5.198099999999999e-05	1.4941395225e-08	2.702024360999999e-09	-0.00254957	-0.00089586	6.5003071849000005e-06	8.025651396000001e-07	0.0025156	0.0008289	6.870752100000004e-07	6.328243360000001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
