onset	duration	trial_type	identifier	response
4.000004	9.967962	experimental_trial	35.mov	n/a
16.0003	9.965707	experimental_trial	38.mov	n/a
30.00052	9.967412	attention_check	a3.mov	Adversarial
48.01907	9.97431	experimental_trial	47.mov	n/a
60.01936	9.969971	experimental_trial	28.mov	n/a
72.01958	9.967581	experimental_trial	9.mov	n/a
84.01974	9.971414	experimental_trial	13.mov	n/a
96.02004	9.968184	experimental_trial	40.mov	n/a
108.0204	9.969679	experimental_trial	46.mov	n/a
120.0207	9.966059	experimental_trial	50.mov	n/a
132.021	9.966968	experimental_trial	36.mov	n/a
146.0213	9.969383	experimental_trial	11.mov	n/a
158.0216	9.972971	experimental_trial	2.mov	n/a
172.0218	9.967366	experimental_trial	45.mov	n/a
184.0222	9.967361	attention_check	a1.mov	Friendly
200.0442	9.97424	experimental_trial	24.mov	n/a
212.0444	9.965798	experimental_trial	6.mov	n/a
224.0447	9.968487	experimental_trial	17.mov	n/a
236.0449	9.966024	experimental_trial	43.mov	n/a
248.0452	9.972371	experimental_trial	37.mov	n/a
260.0454	9.967439	experimental_trial	18.mov	n/a
272.0456	9.965493	experimental_trial	12.mov	n/a
284.0459	9.979335	experimental_trial	8.mov	n/a
298.0462	9.972151	experimental_trial	16.mov	n/a
310.0464	9.968139	attention_check	a2.mov	Adversarial
326.0731	9.976287	experimental_trial	48.mov	n/a
338.0734	9.968871	experimental_trial	31.mov	n/a
350.0737	9.970745	experimental_trial	49.mov	n/a
