onset	duration	trial_type	identifier	response
4.00062	9.968579	experimental_trial	12.mov	n/a
16.00094	9.976336	experimental_trial	18.mov	n/a
28.00124	9.969025	experimental_trial	50.mov	n/a
40.00156	9.970439	experimental_trial	13.mov	n/a
52.00177	9.967991	experimental_trial	9.mov	n/a
66.0021	9.969097	experimental_trial	43.mov	n/a
78.0024	9.970346	attention_check	f1.mov	Friendly
96.02808	9.977221	experimental_trial	27.mov	n/a
108.0283	9.968932	experimental_trial	5.mov	n/a
120.0286	9.96753	experimental_trial	47.mov	n/a
132.0289	9.970564	attention_check	n2.mov	Neutral
148.052	9.971039	experimental_trial	14.mov	n/a
160.0523	9.96852	experimental_trial	34.mov	n/a
172.0526	9.967446	experimental_trial	8.mov	n/a
184.0527	9.977321	experimental_trial	28.mov	n/a
196.0531	9.96738	experimental_trial	45.mov	n/a
208.0533	9.967049	experimental_trial	42.mov	n/a
220.0536	9.968757	experimental_trial	15.mov	n/a
232.0539	9.967937	experimental_trial	44.mov	n/a
246.0541	9.967886	experimental_trial	46.mov	n/a
260.0545	9.968028	experimental_trial	24.mov	n/a
272.0548	9.965618	experimental_trial	38.mov	n/a
284.0551	9.968446	experimental_trial	22.mov	n/a
296.0554	9.96806	experimental_trial	7.mov	n/a
310.0556	9.967423	attention_check	a2.mov	Adversarial
326.0738	9.978196	experimental_trial	16.mov	n/a
338.0741	9.967386	experimental_trial	29.mov	n/a
350.0743	9.971877	experimental_trial	25.mov	n/a
