onset	duration	trial_type	identifier	response
4.000053	9.967603	experimental_trial	50.mov	n/a
16.00039	9.967673	experimental_trial	2.mov	n/a
28.0007	9.969605	attention_check	a2.mov	Adversarial
46.03265	9.976388	experimental_trial	48.mov	n/a
58.03296	9.970383	attention_check	f3.mov	Neutral
74.06091	9.976085	experimental_trial	10.mov	n/a
86.06113	9.973122	experimental_trial	9.mov	n/a
98.06145	9.967752	experimental_trial	4.mov	n/a
110.0618	9.97756	experimental_trial	47.mov	n/a
122.062	9.968782	experimental_trial	32.mov	n/a
134.0624	9.973825	experimental_trial	8.mov	n/a
146.0627	9.967097	experimental_trial	16.mov	n/a
158.063	9.966632	experimental_trial	27.mov	n/a
170.0633	9.969861	experimental_trial	35.mov	n/a
184.0636	9.968395	experimental_trial	5.mov	n/a
196.0639	9.965838	experimental_trial	11.mov	n/a
208.0642	9.969769	experimental_trial	29.mov	n/a
220.0643	9.967212	experimental_trial	1.mov	n/a
232.0646	9.96716	attention_check	f1.mov	Adversarial
248.0824	9.975633	experimental_trial	19.mov	n/a
262.0827	9.965926	experimental_trial	28.mov	n/a
274.083	9.968216	experimental_trial	20.mov	n/a
286.0833	9.968083	experimental_trial	45.mov	n/a
300.0836	9.966008	experimental_trial	24.mov	n/a
314.0839	9.968691	experimental_trial	22.mov	n/a
326.0841	9.966054	experimental_trial	41.mov	n/a
338.0845	9.9704	experimental_trial	37.mov	n/a
350.0848	9.968002	experimental_trial	25.mov	n/a
