onset	duration	trial_type	identifier	response
4.000152	9.975085	experimental_trial	17.mov	n/a
16.00069	9.966555	experimental_trial	10.mov	n/a
28.00114	9.971773	experimental_trial	19.mov	n/a
40.00162	9.968975	experimental_trial	30.mov	n/a
52.00227	9.971831	experimental_trial	37.mov	n/a
64.00298	9.967399	experimental_trial	49.mov	n/a
76.00328	9.966537	attention_check	f3.mov	Neutral
94.0253	9.970607	experimental_trial	31.mov	n/a
106.0256	9.968294	experimental_trial	3.mov	n/a
118.0259	9.966114	experimental_trial	23.mov	n/a
130.0262	9.969213	experimental_trial	21.mov	n/a
142.0264	9.965939	experimental_trial	33.mov	n/a
154.0266	9.966861	experimental_trial	6.mov	n/a
168.0269	9.967878	experimental_trial	36.mov	n/a
180.0272	9.968786	experimental_trial	48.mov	n/a
192.0275	9.972931	attention_check	n2.mov	NoResponse
208.0561	9.970201	experimental_trial	40.mov	n/a
220.0563	9.967057	experimental_trial	1.mov	n/a
234.0566	9.97567	experimental_trial	32.mov	n/a
246.057	9.966318	experimental_trial	4.mov	n/a
258.0573	9.967268	experimental_trial	26.mov	n/a
270.0576	9.972113	attention_check	n3.mov	Adversarial
286.0767	9.973478	experimental_trial	35.mov	n/a
298.077	9.965802	experimental_trial	41.mov	n/a
312.0773	9.967793	experimental_trial	20.mov	n/a
324.0775	9.9656	experimental_trial	2.mov	n/a
336.0779	9.971513	experimental_trial	11.mov	n/a
350.0781	9.967655	experimental_trial	39.mov	n/a
