onset	duration	trial_type	identifier	response
4.000004	9.969378	experimental_trial	10.mov	n/a
16.00029	9.968224	experimental_trial	25.mov	n/a
28.00057	9.969308	attention_check	n3.mov	Adversarial
44.02736	9.977272	experimental_trial	27.mov	n/a
58.02754	9.968204	experimental_trial	4.mov	n/a
70.02789	9.972126	experimental_trial	48.mov	n/a
82.02817	9.967795	experimental_trial	9.mov	n/a
96.02847	9.967533	experimental_trial	33.mov	n/a
108.0288	9.969796	attention_check	a3.mov	Neutral
124.0473	9.969583	experimental_trial	29.mov	n/a
136.0475	9.968408	experimental_trial	2.mov	n/a
148.0477	9.966657	experimental_trial	38.mov	n/a
162.0481	9.970306	experimental_trial	46.mov	n/a
174.0484	9.967236	experimental_trial	14.mov	n/a
188.0487	9.969446	experimental_trial	26.mov	n/a
200.0489	9.970775	experimental_trial	15.mov	n/a
212.0493	9.972047	experimental_trial	42.mov	n/a
224.0496	9.967584	experimental_trial	11.mov	n/a
236.0499	9.968351	experimental_trial	19.mov	n/a
248.0502	9.968414	experimental_trial	44.mov	n/a
260.0505	9.966482	experimental_trial	49.mov	n/a
272.0508	9.967769	experimental_trial	35.mov	n/a
286.0511	9.969875	experimental_trial	12.mov	n/a
298.0513	9.965281	experimental_trial	41.mov	n/a
310.0516	9.965976	attention_check	n1.mov	Adversarial
326.0804	9.973198	experimental_trial	5.mov	n/a
338.0807	9.971096	experimental_trial	18.mov	n/a
350.0811	9.964836	experimental_trial	28.mov	n/a
