global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
47743.82577799638	n/a	n/a	2279472899.919672	73430.45876527444	n/a	5392032274.478669	n/a	47168.59255880838	n/a	2224876123.9788733	n/a	53922.55028461015	40391.67271942173	n/a	n/a	n/a	n/a	-0.0825921506	-0.0045554601	0.0418053133	0.0431534017	-0.023047622	0.0080742183	0.0185093715	-0.0539083724	-0.0127475229	-0.0196336286	0.0523391755	-0.0140730138	0.0736488381	-0.0450525562	0.1346129776	-0.0337958448	0.0042282481	-0.0475777796	0.0391670467	-0.0689558138	0.0324975148	-0.0233016481	0.0278850484	-0.0430204	0.0483908218	-0.0503956562	-0.053744417	-0.0084137442	0.0203310365	0.0309006191	-0.0343505374	0.0107671247	-0.0385514727	0.0867922227	-0.0378404049	0.0391642446	-0.0121534864	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.213628	n/a	0.045636922384	n/a	-0.0156399	n/a	0.00024460647201	n/a	-0.0239035	n/a	0.00057137731225	n/a	0.00139153	n/a	n/a	1.9363557409e-06	-0.00234053	n/a	5.4780806809e-06	n/a	0.00218206	n/a	4.7613858436e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47713.39437111272	-30.43140688366111	926.0705249189368	2276568002.413331	73489.31989307892	58.86112780448457	5400680138.347285	3464.6323664158663	47106.03018758585	-62.56237122252787	2218978080.0337496	3914.050292985384	54038.06618683688	40008.92015213472	0.8535319999999998	19.752855	0.066478	0.0349979	-0.101825834	-0.0163879226	0.0404300713	0.015915595	-0.0828329493	0.0518976629	-0.0393337328	-0.0775372862	0.0014449134	-0.055682225	-0.0709982214	-0.0176931877	0.0382183884	-0.05668613	0.1318547509	0.0091817537	0.0343489588	-0.0894092415	-0.0055205196	-0.1088649024	-0.0130076437	-0.0297875267	0.0537050791	-0.0149715259	0.1071422317	-0.1214102555	-0.0685054138	-0.0240079976	-0.0723768979	0.0393374322	0.005826621	-0.0186924851	-0.0502692817	0.0972230456	-0.0225937986	0.059604338	-0.0597634562	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.225063	0.011435	0.050653353969	0.000130759225	-0.0454186	-0.0297787	0.00206284922596	0.00088677097369	-0.0294203	-0.0055167999999999	0.00086555405209	3.0435082239999982e-05	0.00124022	-0.0001513099999999	2.2894716099999995e-08	1.5381456484e-06	-0.00257273	-0.0002322	6.6189396529e-06	5.391684000000005e-08	0.00217062	-1.1440000000000148e-05	4.7115911844e-06	1.3087360000000338e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47724.8092225224	11.414851409681432	130.29883270510618	2277657415.3261595	73191.80145524506	-297.51843783385993	5357039800.264013	88517.22085110038	47111.81072394402	5.7805363581719575	2219522709.688727	33.41460058814792	53812.54683251048	41135.24966372827	1.228512	28.43082	0.2087825	0.148954	-0.0431680944	0.0146606869	0.0368242978	0.052045579	-0.0519084008	-0.0188485176	-0.0469196069	-0.0560927115	-0.0431210848	-0.0129061395	-0.0549359848	-0.1179448672	-0.058856827	-0.0124775947	0.0297611129	-0.0659002141	0.0027030221	0.0267307954	0.0935763535	-0.0162812311	-0.003761492	0.1799718492	0.1059371619	-0.0920652771	0.0028188919	0.0105994696	-0.0524953463	-0.017417846	-0.0177937347	0.0284497972	-0.0186690615	0.0112170558	-0.1015206468	-0.0687610757	-0.1062394712	0.0012020188	-0.0686654738	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.235071	0.0100079999999999	0.055258375041	0.0001001600639999	-0.0509379	-0.0055192999999999	0.00259466965641	3.0462672489999977e-05	-0.0418525	-0.0124322	0.00175163175625	0.00015455959684	-0.00156648	-0.0028067	7.87756489e-06	2.4538595904000004e-06	-0.00338249	-0.00080976	1.14412386001e-05	6.557112576000001e-07	0.00217062	0.0	4.7115911844e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47981.6454910874	256.83626856499905	65964.86885039232	2302238304.032388	74320.57685630342	1128.7754010583594	5523548144.253704	1274133.90603446	47352.174482743816	240.3637587997946	2242228428.2442145	57774.73654436584	54332.72641204529	42247.10295467313	1.617342	37.42931	0.6416675	0.376408	0.0177265291	0.0625818992	0.0811191856	-0.0602417071	0.0178610047	0.1011809839	0.0139823401	-0.0303276594	-0.1652644567	0.0546115511	-0.066904534	0.0079285008	0.016939517	0.0466089271	0.0100899489	-0.1072199806	0.0012881899	-0.0344391846	-0.1411258086	-0.083051601	0.0946839244	0.104707825	0.101268441	-0.0770891029	0.1082624957	-0.0104113933	-0.0493947994	-0.1425646772	0.0809296145	-0.1127007722	0.0942129747	-0.1284802221	-0.1392029416	-0.065804348	-0.070177725	-0.0196651171	0.1446928019	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.23562	0.0005489999999999	0.0555167844	3.0140099999999334e-07	-0.109452	-0.0585140999999999	0.0119797403039999	0.0034238998988099	0.0702504	0.1121029	0.00493511870016	0.01256706018841	-0.00752429	-0.00595781	3.54954999961e-05	5.661494000410001e-05	-0.00585466	-0.00247217	3.4277043715600005e-05	6.1116245089e-06	0.00119057	-0.0009800499999999	1.4174569248999998e-06	9.604980025e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47985.11110512996	3.4656140425577178	12.010480691973246	2302570887.7716665	73887.9545188969	-432.6223374065157	5459429822.986578	187162.08682307717	47249.67291058551	-102.50157215830404	2232531590.1573186	10506.57229492401	54116.490430801976	42576.62827507708	1.215909	28.139149	0.42451675	0.22276	0.0239789818	0.0550222508	0.0793178087	-0.0264337174	0.2380902177	-0.0180748594	0.0170215013	-0.012414095	-0.1420708018	-0.0258285875	0.0137765482	0.0224467068	0.2031758694	0.0423777372	-0.1250075279	0.171218766	-0.105662232	0.0579335761	0.0046777229	0.010797556	0.075779143	0.1003343561	-0.0042576797	-0.1438414856	-0.075107568	-0.0022950316	-0.0300165419	-0.1053600264	0.1854767236	-0.0677199455	0.0155269275	-0.0147736029	0.0078416105	0.0835348202	0.0275261234	-0.0698032213	0.1463467959	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.114014	-0.1216059999999999	0.012999192196	0.0147880192359999	-0.124785	-0.015333	0.0155712962249999	0.000235100889	-0.004447	-0.0746974	1.9775809000000003e-05	0.00557970156676	-0.00728684	0.00023745	5.6382502500000084e-08	5.30980371856e-05	-0.00281128	0.00304338	7.9032952384e-06	9.2621618244e-06	0.000213793	-0.0009767769999999	4.570744684899999e-08	9.540933077289996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47731.69204323866	-253.41906189129804	64221.22092986555	2278314425.310573	73230.80982071314	-657.1446981837653	5362751506.997457	431839.154351032	47115.411304515794	-134.26160606971823	2219861982.393695	18026.17886442021	53834.10659855341	43365.39736268247	1.298686	30.054819	0.44210635	0.189609	0.0630529761	0.0569497638	0.0014898337	-0.0617307472	0.0370293185	0.0351661731	0.0623953358	0.0157172373	-0.0341699565	0.1147438569	-0.0282935716	0.0672376976	-0.0475520275	0.1240044677	-0.1573629124	0.0762867229	0.0976618529	0.0494261792	-0.0475238958	0.0348659476	-0.0656594567	0.0801473251	0.0415615265	-0.0282855663	-0.0368066264	-0.0321766049	0.0050219152	-0.0307800499	0.0471203111	-0.0802360793	0.0180547642	-0.066343211	0.0892978619	-0.1736074539	0.0323803841	-0.0014244678	0.1992111718	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0670885	-0.0469255	0.0045008668322499	0.00220200255025	-0.0172048	0.1075801999999999	0.00029600514304	0.0115734994320399	-0.0730270999999999	-0.0685800999999999	0.0053329573344099	0.0047032301160099	-0.00956241	-0.00227557	5.178218824900001e-06	9.14396850081e-05	-0.00173635	0.00107493	3.0149113225e-06	1.1554745049000005e-06	-0.000816118	-0.001029911	6.66048589924e-07	1.0607166679210002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47571.82863536284	-159.86340787581867	25556.30917767036	2263078879.712328	72710.17887995794	-520.6309407552035	5286770112.755482	271056.5764716482	47047.447678786055	-67.96362572973885	2213462333.0881114	4619.054422332021	53650.89345508091	41893.23976215205	1.100961	25.478964	0.20251755	0.138654	0.0208492726	0.0478637594	-0.0110346765	0.0129547855	0.0251728772	-0.0221101021	0.0981596161	0.0055702967	0.0222134144	0.0310679777	-0.018814709	0.0557903143	0.0029351477	0.097709279	-0.0895880533	0.0498923324	-0.0913504595	0.0461053697	-0.1236276379	0.0003887281	0.0277115692	-0.1017502914	0.0896838366	-0.0860490451	-0.0097571887	0.0107640222	0.0054896086	0.0135949256	0.0455325469	0.0067424183	0.037610754	-0.0140450336	0.075166432	-0.0770097039	0.0299083529	0.0748765102	0.1091323972	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.0908254	0.0237369	0.00824925328516	0.00056344042161	-0.0184522	-0.0012473999999999	0.0003404836848399	1.556006759999998e-06	-0.0463668	0.0266602999999999	0.00214988014224	0.0007107715960899	-0.0068993	0.00266311	7.092154872100004e-06	4.760034049e-05	-0.00173635	0.0	3.0149113225e-06	0.0	-0.000461769	0.000354349	2.13230609361e-07	1.25563213801e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47632.015552226425	60.18691686358216	3622.46496154375	2268808905.56754	72674.98602347089	-35.19285648704681	5281653593.511689	1238.5371477178728	46992.90761289492	-54.54006589113851	2208333365.914077	2974.6187874097304	53578.34506090629	42264.133859827896	0.92954	21.511848	0.0850722999999999	0.0604454	0.026610911	0.0415729537	-0.012684101	0.0281617006	-0.0017495834	-0.0074159082	0.0823577703	-0.0031201897	0.0518290004	0.0252603984	-0.0334248406	0.0675928205	0.055339183	0.0653044013	-0.0314847125	-0.0434665577	0.0062347948	0.0062893588	-0.0281101185	-0.106887757	-0.0177209441	-0.0608577256	-0.1021757787	0.1508542835	0.1600990892	-0.0325069054	0.0086649873	0.0327542281	0.0442842882	0.0247601319	0.0540586414	-0.0226233831	0.1072476585	-0.0385875409	-0.0097932323	0.1180933821	0.0025933414	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.0879160999999999	-0.0029093000000001	0.0077292406392099	8.464026490000586e-06	-0.0207096	-0.0022574	0.00042888753216	5.095854760000014e-06	-0.0289967	0.0173701	0.00084080861089	0.00030172037401	-0.00571545	0.0011838499999999	1.4015008224999983e-06	3.2666368702500004e-05	-0.00173945	-3.100000000000021e-06	3.0256863025e-06	9.610000000000129e-12	-0.000525529	-6.375999999999995e-05	2.76180729841e-07	4.065337599999993e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47459.72784557677	-172.2877066496585	29683.053862598783	2252425767.1762147	72980.18309294872	305.19706947782834	5326107124.280318	93145.25121785435	47017.447431962566	24.53981906764966	2210640363.017363	602.2027198729818	53780.688470990106	41595.85790865929	1.12397	26.011448	0.1066978	0.0841253	-0.0093740816	0.0210152901	0.0072940249	0.0523128673	-0.0606826694	0.0360526831	0.1207073371	-0.0119985926	0.0480581375	0.0167345428	-0.0970666427	0.1064949086	0.033065739	0.0693451519	0.021395013	0.0039810669	0.0275087486	-0.064511942	-0.093568156	-0.0520360566	0.029023553	-0.1198515857	-0.1069526979	-0.1354758594	-0.0701974962	-0.0728114873	-0.0176574266	0.0127843426	-0.0420966669	0.0199034418	0.0994091279	-0.0506303128	0.063541647	-0.0277299746	0.0226524952	0.0911744955	-0.0246290205	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.0792042	-0.0087118999999998	0.00627330529764	7.589720160999821e-05	-0.0095712	0.0111384	9.160786944e-05	0.00012406395456	-0.0300362	-0.0010394999999999	0.0009021733104399	1.0805602499999971e-06	-0.00411079	0.00160466	2.5749337156000027e-06	1.6898594424099996e-05	-0.00164493	9.452000000000006e-05	2.7057947049e-06	8.934030400000012e-09	-0.000542509	-1.69800000000001e-05	2.943160150810001e-07	2.8832040000000327e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47650.23521327432	190.50736769755167	36293.05714705015	2270544915.880368	72745.61976245327	-234.5633304954536	5291925194.623431	55019.95601311937	46985.63243689904	-31.81499506352702	2207649655.495379	1012.1939108922488	54017.3929027171	39627.82326436973	2.151731	49.796391	1.0815979	0.575839	-0.0972051534	-0.03619442	0.0143753318	0.0721908852	-0.190757102	0.0132021881	-0.0261024173	-0.0665349154	0.0532080907	-0.0074184135	-0.0999475963	-0.008266974	-0.1527987877	-0.0355086043	-0.0348176005	0.1017873173	0.1035148929	0.0027189701	0.1277828131	0.1083454672	0.086620163	0.0384891466	-0.0474860467	0.0714806888	-0.0015337303	0.0491429204	-0.0566845576	0.0115090546	-0.2610898563	0.023101389	-0.0563638417	0.0437906669	0.056466022	-0.037326306	0.1407157784	0.0313297041	-0.14057729	0.1013346856	0.0975763397	0.0914153405	0.0830033923	-0.0268695	-0.1060737	0.00072197003025	0.01125162983169	0.111578	0.1211492	0.012449650084	0.01467712866064	-0.185624	-0.1555878	0.034456269376	0.02420756350884	0.00502338	0.00913417	8.343306158890001e-05	2.52343466244e-05	0.00182946	0.00347439	3.3469238916e-06	1.20713858721e-05	0.0008246749999999	0.0013671839999999	6.800888556248351e-07	1.8691920898557267e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
