global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
47126.59920754292	n/a	n/a	2220916352.868385	70467.43449664938	n/a	4965659324.539571	n/a	46639.61620834715	n/a	2175253800.0619183	n/a	52337.32561277948	37655.129219481874	n/a	n/a	n/a	n/a	-0.1020132547	-0.10144882	0.0147157413	0.0178268418	-0.0211345893	0.0931813349	-0.0522052818	-0.11085838	0.0898070912	0.0499104566	-0.0711643945	0.117807503	-0.1121116623	0.0309686038	0.0183948607	-0.0608106068	0.1179529153	-0.1024426206	0.1304893197	-0.0255496542	0.0333145937	-0.0626422939	0.036178224	-0.0721897371	0.0034545798	-0.0159216552	0.0094760451	0.1219496271	0.0430731256	-0.0619936241	0.0097175848	-0.0316090388	0.0337354257	-0.0959907521	0.0477433793	-0.0646742496	-0.1148641291	0.0190291398	-0.0403928977	0.0559992176	-0.0937749325	0.0536163373	-0.0678343272	0.0084848511	0.0218069498	-0.0504724405	0.0210151406	-0.0140441662	0.0128404866	-0.1116014768	0.174404955	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.131699	n/a	0.017344626601	n/a	-0.0719477	n/a	0.00517647153529	n/a	0.0822764	n/a	0.00676940599696	n/a	-0.0103301	n/a	n/a	0.00010671096601	-0.00129265	n/a	1.6709440225e-06	n/a	0.000238276	n/a	5.6775452176e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47179.18901966462	52.58981212170329	2765.6883389960503	2225875876.5532427	70700.75473548626	233.3202388368809	4998596720.167383	54438.33385089914	46636.92556366048	-2.6906446866705664	2175002826.0304084	7.239568829908551	52313.8484426256	37097.3525480744	1.263224	24.966417	0.1376681099999999	0.0654326	-0.0911647896	0.0145541994	0.0009096435	-0.0040346703	0.0937074951	0.1715558657	0.0271289897	-0.0698675634	0.0458627445	0.0515650084	-0.0322865519	0.0864385622	0.0415206322	0.0231229738	0.0041063659	0.0411319352	-0.128736592	-0.046337291	0.0083904999	0.0096850002	0.0428728251	-0.1121017542	0.0240535748	-0.0109751511	-0.0664868585	-0.0454092698	-0.1580834072	-0.1258938187	0.0497391882	0.0940166721	0.0240138124	0.1143166319	-0.016775268	-0.0605030246	-0.0771804406	-0.0430871366	-0.0871799954	0.0811945382	-0.0963418134	-0.0561397801	-0.0840002781	0.0066715427	0.0285654784	0.0551749724	-0.0176687439	0.0323338146	0.0018490631	0.0387187695	-0.1157631255	-0.001384651	0.0622581913	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.129091	-0.0026079999999999	0.016664486281	6.801663999999996e-06	-0.101343	-0.0293953	0.010270403649	0.00086408366209	0.106111	0.0238345999999999	0.0112595443209999	0.0005680881571599	-0.00929338	0.0010367199999999	1.0747883583999992e-06	8.636691182440001e-05	-0.00102899	0.00026366	1.0588204201e-06	6.951659559999998e-08	-9.79482e-05	-0.0003362242	9.59384988324e-09	1.1304671266564e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47142.08683939614	-37.10218026847724	1376.571780674582	2222376351.573167	70854.68722639413	153.9324909078714	5020386701.95014	23695.21175710191	46668.61007439489	31.68451073441247	2177959166.2759123	1003.908220479099	52456.55597699413	37578.27495805369	1.103322	21.806099	0.15600396	0.0774293	-0.0892768705	-0.0626092164	0.0885951502	-0.0001277934	-0.0192651121	0.0508467353	0.1567595647	-0.0974928319	0.014573954	-0.1103040466	0.0359994797	0.040245862	-0.0274199237	0.045687995	-0.0805609903	-0.002701072	0.0543360034	-0.0227908271	-0.096449675	-0.0122808472	0.1379997125	0.0414405882	-0.101790004	0.0081621128	0.0899500191	-0.0572300541	-0.0890029285	-0.1042537426	0.0193821378	0.1013111294	0.0703182016	-0.0057565337	0.1066708075	-0.088501979	-0.0413330434	-0.0412314446	0.0918349818	0.0479381424	-0.0461792144	-0.0035558334	-0.0076691982	0.0489329061	-0.0507701807	-0.1054515262	-0.0319799077	-0.0759498058	-0.0688236684	-0.1109366101	-0.0634754616	-0.0388415672	0.0462401128	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.130468	0.0013769999999999	0.017021899024	1.8961289999999709e-06	-0.0481382	0.0532048	0.00231728629924	0.00283075074304	0.0700655	-0.0360454999999999	0.00490917429025	0.0012992780702499	-0.00899359	0.00029979	8.98740441000007e-08	8.088466108809999e-05	-0.00056858	0.00046041	3.232832164e-07	2.119773681000001e-07	0.000449385	0.0005473332	2.0194687822500002e-07	2.9957363182224e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47079.08033710432	-63.00650229182065	3969.819331049201	2216439805.3875227	71753.90637627963	899.2191498854954	5148623080.255902	808595.079520793	46581.95394873177	-86.65612566312484	2169878433.681767	7509.284114943283	52673.4471658106	37386.3600730128	0.919622	18.175444	0.06871825	0.0404632	-0.0915308953	0.0394175557	0.1330826527	-0.0075735391	-0.0328557328	0.0184114892	0.1227248148	-0.0861089804	0.0263659626	-0.0079844752	-0.0593404639	-0.0551411067	0.0429453806	-0.044807854	-0.0771810395	-0.135156008	0.0524116964	-0.0817052772	-0.0057171166	-0.0868166389	-0.1172424267	-0.0030819821	-0.0227307486	0.0209253947	0.0183387238	-0.0196556548	0.1675413494	-0.0239851008	-0.1029882497	0.1126778973	0.0700806297	0.1329225137	-0.1132213414	-0.0983221823	-0.0705408679	0.0315923976	0.0517384639	-0.0479690721	-0.1051957449	0.0100596669	0.0674913475	-0.0232216884	-0.0159606238	0.1407262472	-0.0905382093	-0.0141226184	0.0506249595	-0.1880186456	-0.003864193	-0.0575387094	0.1361180577	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.123126	-0.007342	0.015160011876	5.390496400000002e-05	-0.0738633	-0.0257251	0.00545578708689	0.00066178077001	0.100761	0.0306955	0.010152779121	0.00094221372025	-0.00895474	3.885e-05	1.5093224999999995e-09	8.018736846759999e-05	-0.00056858	0.0	3.232832164e-07	0.0	0.000509648	6.0263000000000016e-05	2.59741083904e-07	3.631629169000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46994.914394405896	-84.16594269842608	7083.905910314742	2208521978.9375386	70717.46808913659	-1036.4382871430423	5000960292.938051	1074204.323056004	46553.53183023872	-28.42211849305022	2167231325.869049	807.8168196329873	52350.49794773502	37096.44235960003	1.029145	20.340061	0.09473175	0.0546579	-0.083578165	-0.0464317761	0.0672626721	-0.0651126921	-0.0330791835	0.0498601281	0.0343436866	-0.0547574485	0.0688052083	-0.0467358403	0.0104166095	-0.0759181926	0.0153210411	0.0349391015	-0.0231694816	0.0551487496	0.0088069466	-0.1463334422	-0.1323885471	0.1019141399	-0.0584669827	-0.0526355948	0.0070582989	-0.0105587471	-0.0043041282	0.061998191	0.0924277346	-0.053328311	0.1024836369	0.130671528	0.0379630271	-0.0828602262	-0.0048284827	-0.0716704657	-0.0243515692	-0.0464891843	0.0425535209	-0.0199756359	0.0145733593	0.061989708	0.0504581198	-0.0023411277	-0.0597043386	0.0724861454	0.02334204	-0.0523632464	0.01493957	-0.028617569	-0.0664011835	-0.2120605121	-0.0742487026	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.119743	-0.0033829999999999	0.014338386049	1.144468899999998e-05	-0.0374522	0.0364111	0.00140266728484	0.00132576820321	0.0684047	-0.0323563	0.00467920298209	0.00104693014969	-0.0085968699999999	0.00035787	1.2807093690007057e-07	7.39061737968983e-05	-0.00056858	0.0	3.232832164e-07	0.0	0.000415891	-9.375700000000004e-05	1.72965323881e-07	8.790375049000006e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47027.10725854735	32.192864141456084	1036.380501630249	2211548817.106917	70892.85683677936	175.38874764277716	5025797150.480095	30761.21279970177	46492.4596941313	-61.07213610741746	2161548808.4104238	3729.805808722924	52494.613530786	37098.70528075626	0.8839709999999998	17.470848	0.13483785	0.0722209	-0.0767780339	-0.0535594984	0.0622676378	-0.0296375852	-0.0793845193	0.0393763138	-0.0489467823	-0.0390200109	0.1317701646	-0.0418633931	-0.0310670349	-0.0598033374	0.0351471202	-0.0582472362	0.0363840839	0.0549885656	-0.0594234338	-0.1394483799	-0.0026510656	-0.0145698386	-0.0672768773	-0.0287428154	0.0578444426	-0.0478258513	-0.0005146429	0.0644996695	-0.0465992616	0.0068589965	0.0387327604	0.0120761136	0.0300357243	-0.1084121756	0.0168686202	-0.0677465432	0.0426360542	-0.0377963787	0.0092697356	-0.0658368852	-0.046545948	0.0801352803	0.1059770272	0.0210215844	0.0059373604	0.0909699549	-0.0118377428	-0.1175470962	0.108677405	0.0134069003	-0.0923150429	-0.0809803231	-0.0354269841	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.112604	-0.007139	0.0126796608159999	5.096532100000009e-05	-0.0671152	-0.029663	0.00450445007104	0.000879893569	0.0578476	-0.0105571	0.00334634482576	0.00011145236041	-0.0074647899999999	0.00113208	1.2816051264000013e-06	5.572308974409851e-05	-0.000993025	-0.000424445	9.86098650625e-07	1.801535580250001e-07	0.000222841	-0.00019305	4.9658111281e-08	3.72683025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47041.72677695319	14.61951840583788	213.73031841863252	2212924058.1575146	70756.29950161638	-136.55733516298642	5006453919.162438	18647.905786816205	46495.95277271221	3.4930785809119698	2161873624.2422843	12.20159797242598	52209.55539496827	36700.24776040574	0.971843	19.207552	0.1387759999999999	0.0665746	-0.0745286432	-0.0007917118	0.0345767535	-0.1283876511	0.0179177842	0.0445044916	-0.0092216837	-0.0276894878	0.1049268391	0.0160116772	-0.0593918325	-0.0114882172	0.0343928114	-0.045452379	-0.0671834012	-0.0300255863	-0.0716069466	-0.0079642799	0.0519087744	0.0717248588	0.0626123446	-0.1089572876	0.1193200864	0.0400041094	0.0614911237	-0.0043078684	-0.0134389126	-0.0218293232	0.0894614456	0.0672226636	-0.0640460859	-0.1553688421	-0.0334797475	-0.0383847458	-0.0603602362	-0.1027863317	-0.0703002693	-0.0528585453	0.0225374637	0.0289039477	0.0252830329	-0.0241283111	-0.0348650801	0.0622326264	-0.042170049	0.0577412212	0.0018426697	0.0552089181	-0.0444461144	-0.0711038237	-0.0284019195	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.0835544	-0.0290495999999999	0.00698133775936	0.0008438792601599	-0.0629302	0.0041849999999999	0.00396021007204	1.7514224999999953e-05	0.0872142999999999	0.0293666999999999	0.0076063341244899	0.0008624030688899	-0.0081114399999999	-0.00064665	4.181562225000005e-07	6.579545887359838e-05	-0.000530178	0.000462847	2.81088711684e-07	2.1422734540900009e-07	-0.000191156	-0.000413997	3.6540616336e-08	1.71393516009e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47123.407976263006	81.6811993098163	6671.818320689934	2220615579.297328	70504.9088008486	-251.3907007677772	4970942165.015978	63197.28443251408	46519.83372533986	23.880952627645456	2164094929.833268	570.2998984038464	52316.47329020632	36852.45542685831	0.974068	19.251534	0.1696702999999999	0.0889215	-0.0707847386	-0.077667534	0.0101782592	-0.0117986299	0.006871102	0.0395638379	-0.0351594066	-0.0219980246	0.1092747269	0.1013537434	-0.0704458703	-0.0522904676	0.0159407011	0.0419824496	0.0596577001	0.0548256916	0.0021615566	0.0098698634	-0.0032248042	-0.0908897496	-0.128118978	0.1760910709	-0.004628958	0.0172868386	0.112811622	0.0186089583	-0.0063429361	-0.0771960091	0.0125640886	0.0020977491	0.1980086142	0.066942864	0.1286422307	-0.0481742473	0.0402562029	-0.0592693687	-0.0857381288	-0.0333682562	-0.0356212684	0.0274334492	0.016894826	0.0205992669	0.0785099711	0.0951627961	-0.0106193317	-0.1184065683	-0.0393696537	0.0303191972	0.0279023993	0.0524167334	0.0428816753	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.0388116	-0.0447428	0.00150634029456	0.00200191815184	-0.0935712	-0.0306409999999999	0.0087555694694399	0.0009388708809999	0.0687366	-0.0184776999999999	0.00472472017956	0.0003414253972899	-0.00693171	0.0011797299999999	1.3917628728997656e-06	4.80486035241e-05	-0.000509223	2.095499999999991e-05	2.5930806372900004e-07	4.391120249999962e-10	-0.000506647	-0.000315491	2.566911826090001e-07	9.953457108100004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47062.48870290481	-60.919273358194914	3711.157866490477	2214877842.911043	70332.7645305765	-172.14427027209604	4946697766.51352	29633.649787512448	46503.80143401857	-16.03229132128763	2162603547.814628	257.03436501063464	52085.257050403576	36890.439202566806	0.954186	18.858572	0.0845327	0.0416184	-0.0719412216	-0.0593615076	-0.0211598816	-0.0702752137	0.0956535197	0.0346790213	-0.0567916443	-0.0224303761	0.1201664365	0.0624218536	-0.0578958898	-0.0040810852	-0.0475230227	-0.0948076191	-0.0786430379	-0.0045983243	0.0949275002	0.0386729958	0.0094539261	0.0554378906	-0.0426069594	0.0850727377	-0.0632189132	0.0280015555	-0.0664555048	0.0890347853	-0.0224941165	0.0670460681	-0.0321033755	-0.0013596852	-0.0716032637	-0.1042510354	-0.0470266382	-0.0358484299	-0.0003707315	-0.1277575618	-0.1082088318	-0.0195788728	0.0659162034	0.0187937228	0.0203882094	-0.0147186016	-0.0256974291	-0.0013739981	-0.0320100867	-0.0050986431	0.0110978018	0.0770032135	0.0880583729	0.005892663	-0.009123894	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.0358932	-0.0029184	0.00128832180624	8.517058560000009e-06	-0.0655643	0.0280068999999999	0.00429867743449	0.0007843864476099	0.058991	-0.0097455999999999	0.003479938081	9.497671935999988e-05	-0.00744476	-0.00051305	2.6322030250000014e-07	5.54244514576e-05	-0.000199001	0.000310222	3.9601398001e-08	9.623768928400005e-08	-0.000560611	-5.396399999999999e-05	3.142846933210001e-07	2.912113295999998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47176.07907463224	113.59037172742684	12902.772549175008	2225582436.8559537	70612.27146753772	279.50693696121743	4986092881.805242	78124.12780944198	46668.59628854443	164.79485452586232	2177957879.5431437	27157.344078200123	52354.909532410005	36829.96912843162	0.927059	18.322437	0.1315744999999999	0.0811126999999999	-0.0638011753	-0.0794002859	-0.0132764316	0.0140642668	0.0313974136	0.0290238609	-0.0525795624	-0.0580910686	0.0297138199	0.0639618944	0.0630956182	0.1124213873	-0.0178103898	-0.1055210976	-0.0756916098	0.013710466	-0.080399949	-0.062466233	0.0020426335	0.0455167942	0.0384379336	-0.0184063093	-0.0338117842	-0.0246411347	-0.1549220405	-0.03389302	0.06423361	0.0752003682	-0.04221537	-0.0078645609	0.0327810975	0.0502623153	-0.1167911431	-0.0544109164	0.0460634685	-0.0528461857	-0.0708569839	0.0392762011	0.0349636703	-0.0313434045	-0.0233774401	0.0321278153	-0.1081239315	-0.0504857107	-0.0437687534	-0.0184778176	0.0905065281	0.0821845301	-0.0931084412	-0.0102595906	-0.0095466375	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.026421	-0.0094722	0.000698069241	8.972257284e-05	-0.0710372	-0.0054728999999999	0.0050462837838399	2.995263440999988e-05	0.0101474	-0.0488436	0.00010296972676	0.00238569726096	-0.0063932	0.00105156	1.1057784336e-06	4.087300624e-05	-0.000322131	-0.00012313	1.0376838116100001e-07	1.516099690000001e-08	-0.0007416369999999	-0.0001810259999998	5.500254397688517e-07	3.2770412675963785e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
