global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
47066.57848056086	n/a	n/a	2215262809.866794	71200.25705964345	n/a	5069476605.359307	n/a	46476.84811726682	n/a	2160097410.915488	n/a	52303.198222383086	42356.11622580196	n/a	n/a	n/a	n/a	-0.1665660059	0.0509495558	-0.1247851429	0.0986264141	-0.0187136052	0.0330144111	-0.0049996189	-0.1386544692	0.0914770455	-0.059693493	0.1647329962	-0.0542156401	0.0362294642	0.0078495799	-0.0561475962	0.0836313414	-0.0136685738	0.0981857851	-0.1016288323	0.1689879172	-0.0878242613	0.0159136767	-0.0871368331	0.013379044	-0.0169077845	0.0857566173	-0.0532824451	0.0399889755	-0.0087922823	0.0284375229	-0.0149996218	-0.0104485581	-0.0108253329	0.0578839604	-0.0435961439	0.0729107789	-0.0736164404	0.094370969	-0.0846185074	0.0017074175	-0.0041249491	0.0079570386	-0.0801131372	0.0627590181	-0.0306128749	0.162616716	-0.0292649985	-0.0282339634	-0.0753471034	0.0675443121	-0.1060135678	0.1643207985	-0.0486796545	0.0849209261	0.0101743032	-0.049872083	0.0262837983	-0.1252022273	0.0629083673	-0.0302151288	0.0126156262	-0.0130405387	0.0370415618	-0.1391496839	0.0479254594	-0.0102161292	0.0215462833	0.1025933683	0.0073747391	-0.0926271583	0.0093514878	-0.0162015045	0.012034259	-0.0318718017	0.0566292463	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.093791	n/a	0.008796751681	n/a	0.0104494	n/a	0.0001091899603599	n/a	-0.000657015	n/a	4.3166871022500004e-07	n/a	-0.00707664	n/a	n/a	5.0078833689600005e-05	-0.0	n/a	0.0	n/a	-0.0008402649999999	n/a	7.06045270224832e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47072.79266489346	6.214184332602599	38.616086919563614	2215847809.2720475	70887.21067507572	-313.04638456772955	5024996637.292569	97998.03889092682	46411.58255175286	-65.26556551396061	2154034994.9581704	4259.594041857084	52154.07880313046	42095.532361799946	1.109385	19.195852	0.0865359649999999	0.0531486	-0.1476673348	-0.0447990269	-0.0987777735	0.0968622473	-0.0481342922	-0.0655540231	-0.1073407125	-0.0195795646	0.0660131491	-0.0872894926	0.1399485535	0.0725356659	-0.0183586337	-0.0540641216	-0.0689032829	0.0560362104	-0.0164759515	0.0668208925	-0.1568289446	0.0572047509	0.0570104443	0.0726266451	-0.0592626084	-0.0241625138	0.0420316037	0.0306803348	0.0042715565	0.0678391435	0.0610654462	-0.0131507614	0.0107468295	-0.0251626226	-0.1516885444	-0.0162240514	-0.0424277099	0.0381408792	0.0540298398	0.056266461	-0.1126717256	-0.0555064006	0.0441793358	-0.0103265153	-0.0266367682	-0.0444804118	0.0081939751	0.0410021544	0.0735088256	-0.0861187405	-0.0077558218	0.0631384125	-0.0968260925	0.0586363536	-0.0938973998	0.0736065697	-0.1230107033	0.0760235065	0.1807137672	-0.0333600679	0.0485343637	0.0052250509	0.0543889069	-0.027252946	-0.009073001	-0.0986691405	-0.0644133042	-0.0422037427	0.0163854447	-0.0304244806	-0.0126598012	-0.0232201851	-0.0901534689	-0.0831874194	-0.0489883782	-0.0270557083	0.0059743779	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0919978	-0.0017931999999999	0.00846359520484	3.215566239999981e-06	0.0207184	0.010269	0.00042925209856	0.000105452361	0.0421217	0.0427787149999999	0.0017742376108899	0.0018300184570512	-0.00748036	-0.0004037199999999	1.6298983839999982e-07	5.59557857296e-05	0.00023018	0.00023018	5.29828324e-08	5.29828324e-08	-0.000840266	-1.0000000999791855e-09	7.06046950756e-07	1.0000001999583812e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47202.432990466405	129.6403255729456	16806.614014659328	2228069680.219471	70503.26545722054	-383.94521785518737	4970710440.131307	147413.93031386728	46396.79786147684	-14.784690276013862	2152662851.7987423	218.58706655765883	52106.11095320695	42346.20716525303	1.021308	17.671856	0.14162396	0.07971	-0.1441135285	-0.0179594999	-0.0100478751	0.0585963299	-0.0288075562	0.0586074426	-0.0890943639	-0.0353792472	0.115435425	0.0225699818	0.0123808972	-0.1026911941	0.0175955662	-0.1185522952	0.086374016	0.0058077665	-0.0561316537	0.021110372	-0.0863716801	-0.0339934592	-0.1189103045	0.0078362006	0.0485030978	0.0495879237	-0.0013471613	0.0882751787	0.0561886313	-0.017460074	0.0370700405	-0.076247928	-0.039493475	0.0649261127	-0.0464176962	-0.02294534	0.0540828655	-0.0332343896	0.0339964575	-0.024445828	0.0047177009	0.036764503	0.1582890175	-0.0484200303	0.0138052634	0.0347632311	-0.0711815896	-0.0351459451	-0.0485390712	-0.1094116914	0.0294835735	0.0458323764	-0.0429025601	0.0233718471	-0.1083981001	0.159737308	0.0286824079	0.0258399517	-0.11681166	-0.0115665903	-0.1568357163	0.0236744401	-0.032136702	-0.1117429103	-0.0140230663	-0.1010787731	-0.0735587375	-0.1200499129	0.0749611159	-0.0735137569	-0.0674145189	-0.0159461854	0.061661534	0.0288380001	-0.0900856012	-0.1042884403	0.1347117605	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.0787464999999999	-0.0132513000000001	0.0062010112622499	0.00017559695169	-0.00867526	-0.02939366	7.526013606760001e-05	0.0008639872481956	0.0262798	-0.0158419	0.0006906278880399	0.00025096579561	-0.00618379	0.00129657	1.681093764900001e-06	3.82392587641e-05	0.000102602	-0.000127578	1.0527170404000001e-08	1.6276146084e-08	-0.00107886	-0.000238594	1.1639388996000002e-06	5.6927096836000034e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47255.412399026034	52.97940855962952	2806.8177313281453	2233074001.002023	70962.31828624036	459.0528290198272	5035650616.557683	210729.4998311067	46431.20084965895	34.40298818210431	2155856412.3413696	1183.5655958580087	52134.88878250656	42962.443041032086	1.025308	17.741066	0.08739656	0.0481317	-0.1104452867	-0.0205558564	0.0463284385	0.0907443322	0.0006461243	-0.0203281085	-0.1013966593	0.0557332585	0.135727939	-0.1332614265	0.0146373096	0.0772121099	0.0644985278	-0.0995748143	0.0517024806	0.0545092954	-0.0082746987	-0.0036896764	-0.0111188383	0.1058208522	0.0558326975	-0.0659441551	-0.0474907092	0.033975294	-0.0479818822	0.0306614905	-0.0088754548	0.0844283939	-0.0060555121	-0.0447635317	-0.0989939257	-0.0843283646	-0.0961034808	-0.1262978552	0.147766963	0.111404714	0.0054634346	-0.0359541192	0.0604046201	0.0350783819	0.0510059136	0.0375297952	-0.0940510068	-0.0421256161	-0.2086416888	0.0291177679	0.0337852163	-0.0880513582	0.087861591	0.0981227679	-0.0272625948	-0.0145486627	-0.096710747	0.0900365169	0.0645987429	0.046245673	0.0586631334	0.1167963951	0.1071539572	0.0017011786	0.0732125536	-0.0896299634	0.001535594	-0.0551071233	-0.0636777056	-0.0061131161	-0.0568970443	-0.0117183611	-0.1024614601	0.0470103475	0.0034455562	-0.0620236801	0.0200966278	-0.0316628329	0.0359639458	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0676015	-0.0111449999999999	0.0045699628022499	0.0001242110249999	0.0328756	0.0415508599999999	0.00108080507536	0.0017264739667395	0.0113662	-0.0149135999999999	0.00012919050244	0.0002224154649599	-0.00618379	0.0	0.0	3.82392587641e-05	0.000325204	0.000222602	1.05757641616e-07	4.9551650404e-08	-0.001252	-0.00017314	1.567504e-06	2.9977459600000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47218.65130305616	-36.76109596987226	1351.3781769061584	2229601030.879607	71105.7730589207	143.454772680343	5056030962.306734	20579.271804768887	46497.9932136342	66.79236397525528	2162063372.8951726	4461.21988540298	52310.07318823754	43403.79386795558	1.161306	20.094257	0.10018579	0.0504015	-0.1493189334	0.0392865524	0.0571439198	0.0917251174	0.1378349426	0.0690783284	0.0271370226	-0.1212179794	0.0705914088	-0.0978624017	0.0211504847	0.0446906624	0.1487980063	-0.0204274595	0.0326236349	0.0809970317	-0.0058798254	0.02247337	0.1033991059	-0.0454254071	-0.1827558959	-0.1063534289	0.2194526095	-0.0577576562	-0.0703037405	0.0132080614	0.1260938986	-0.0403190647	0.1641989346	-0.2034469598	0.0220707357	0.1177784079	-0.0973954183	-0.0477321855	0.0132954737	0.0273050936	-0.0079451874	0.0988565286	-0.1934803587	-0.0569376256	-0.1343654994	-0.0567753364	0.1951934051	0.104829417	-0.1033194826	0.1418639176	-0.0606560566	-0.0253159617	0.0013424269	0.0280146502	-0.0814190913	0.0957463737	0.0489868988	0.1799734644	0.0541092025	-0.0542966535	-0.1403910581	0.0530848903	-0.0034036004	0.1206555161	-0.1308223462	-0.110947798	0.106135697	0.2381357043	-0.2497055891	-0.053150463	-0.0127643326	0.0025063832	0.0344674829	-0.0968753171	-0.1567258893	0.0780054649	0.1180886459	-0.0963020633	-0.1080069936	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.0492775	-0.0183239999999999	0.00242827200625	0.0003357689759999	0.0117208	-0.0211547999999999	0.00013737715264	0.0004475255630399	0.00480801	-0.00655819	2.31169601601e-05	4.30098560761e-05	-0.0065162	-0.00033241	1.104964081e-07	4.246086244e-05	0.00107577	0.000750566	1.1572810929e-06	5.633493203560001e-07	-0.001252	0.0	1.567504e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47120.838946330885	-97.81235672527691	9567.257128152823	2220373463.006053	70527.63753183508	-578.1355270856293	4974147655.821912	334240.6876785784	46480.30832110565	-17.684892528552155	2160419061.6250434	312.7554237464398	52051.67301409528	42468.14103674728	1.181465	20.443069	0.18142927	0.0969126	-0.1854351851	0.0063680878	0.0017375472	0.0981871917	-0.0076118067	0.0737929721	-0.097435573	0.0081817528	0.0618496993	0.0108118176	0.15758265	-0.0560838321	0.0464314624	-0.0291876782	0.0738767102	0.0715539927	0.0181034429	0.1334632284	-0.0557604936	0.0967351084	-4.45984e-05	-0.0961894194	0.0326672752	-0.0863082292	-0.0653847865	-0.1126289833	0.0813027037	-0.0204818211	-0.1177928118	0.0030635064	0.0612453412	0.0449449044	0.1161643303	0.0377371154	0.1139911347	0.0268434613	-0.042038734	-0.0311795309	0.0655406099	-0.0528576086	0.003434028	0.1541417702	0.0103578016	0.0419603958	-0.0385391582	-0.0707134544	0.00040964	-0.0648655216	0.1135383062	0.0635738583	-0.0579922514	0.1613078215	0.0195472982	0.0441398942	-0.0265486774	0.0529305351	-0.0587965385	-0.0717084996	0.0658193668	0.0745774421	-0.0062917209	0.0168417586	0.0912551539	0.1027159148	0.0273086089	0.0189530063	-0.0042293898	0.0092877189	-0.0473622016	0.1968724396	0.1069146317	-0.1612449352	0.0742652355	0.0076831641	-0.0973258606	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.0442072	-0.0050703	0.00195427653184	2.570794209e-05	-0.00695028	-0.01867108	4.83063920784e-05	0.0003486092283664	0.0685594	0.06375139	0.00470039132836	0.0040642397269321	-0.00746532	-0.00094912	9.008287744000006e-07	5.57310027024e-05	0.00179449	0.00071872	3.2201943601e-06	5.165584383999999e-07	-0.00104111	0.00021089	1.0839100321000002e-06	4.4474592100000023e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47214.41968136462	93.58073503373453	8757.353969454029	2229201425.8480306	71015.26252753304	487.6249956979591	5043167511.854438	237778.1364294346	46501.37473231282	21.06641120716813	2162377851.9949813	443.793681149499	52210.10385434877	42485.99250378555	1.106809	19.151293	0.11748588	0.072518	-0.1204502386	0.0099820102	0.009169554	-0.0054038337	0.018066282	0.0639796549	-0.041624664	0.049992916	0.0432137753	0.005729224	0.0678376737	0.0157326467	0.0447864752	-0.0207214133	0.0660745703	0.0579019555	0.0454593613	0.0608308041	-0.146815665	0.0670842443	0.1083215164	-0.0960972547	-0.1561268875	-0.0625088456	-0.0571582744	0.1211412733	0.0278630815	-0.0902767604	0.0404309355	-0.0071604433	0.1051684223	0.0342710732	0.0537489348	0.093492371	-0.0368446701	-0.0169936522	-0.0076583168	-0.1111575656	0.0041864327	0.0695128266	0.096329006	0.0475332943	-0.0683162607	0.1007827966	-0.010623969	0.1705031409	-0.0542684062	-0.0182216983	0.0821577201	0.0528836971	0.0047615967	0.0346355489	-0.0770523203	-0.1123874816	0.0378226838	0.1648234471	0.0649362825	-0.171686401	0.0851709433	0.0420908537	-0.1384471311	0.0178432235	0.0528450842	-0.0726857448	-0.0060595449	0.0113774892	0.1143785759	0.0362638401	0.0595192802	0.0004561855	-0.0558523007	-0.0066981307	-0.0545271283	0.0501781655	0.0486812809	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.0368396	-0.0073676	0.00135715612816	5.4281529760000025e-05	0.0104472	0.01739748	0.00010914398784	0.0003026723103504	0.0662516	-0.0023078	0.0043892745025599	5.3259408400000585e-06	-0.00622914	0.00123618	1.5281409923999995e-06	3.88021851396e-05	0.00124424	-0.00055025	1.5481331775999998e-06	3.027750625e-07	-0.00106294	-2.1830000000000023e-05	1.1298414436e-06	4.765489000000012e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47180.593130333385	-33.826551031233976	1144.2355546686763	2226008368.1300616	70878.74691974118	-136.51560779185093	5023796764.912721	18636.51117077847	46457.95701142132	-43.4177208914989	2158341769.6750712	1885.0984874121	52104.1341482736	42641.05405132851	0.975312	16.875967	0.0740208999999999	0.0360062	-0.1124705144	0.0811204591	0.0530476652	0.0321720609	0.0324200687	0.0544224588	-0.0147900408	0.0740009641	0.0980061327	-0.0319922958	0.0439728424	0.0557195373	0.0560719654	0.0220473978	0.0916352625	-0.056104012	0.0527716385	0.1141913697	-0.1033337807	0.1315491835	-0.0244687341	0.098336369	-0.0438804723	0.0729831416	0.1412379808	0.0237532834	0.0933663508	0.029883896	-0.0546949704	-0.0532099879	-0.0470656133	-0.0232753743	-0.1211993516	-0.013740019	-0.0969787737	-0.083305916	0.0009644474	-0.0142201188	0.0009530798	0.0931688667	-0.067845835	-0.0730648055	-0.0263724357	-0.1012638811	0.0909499968	-0.0642171221	-0.0288108541	0.0177741287	0.1061892236	0.0647598837	0.0294767209	0.0999924652	-0.026596668	0.1030531906	-0.0028189168	0.0539765409	0.1308513766	-0.1050824838	-0.1112310212	-0.1063977903	-0.0315207933	0.0822647659	-0.1046505084	-0.1067884256	0.0023854107	0.0058747759	-0.1426997353	0.0875029782	0.0353424167	-0.0924231294	-0.012443766	0.0863910692	-0.0348908275	0.043202496	-0.0091991722	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.044236	0.0073963999999999	0.0019568236959999	5.470673295999996e-05	0.0174234	0.0069761999999999	0.0003035748675599	4.866736643999998e-05	0.0900563999999999	0.0238047999999999	0.0081101551809599	0.0005666685030399	-0.00656878	-0.0003396399999999	1.153553295999997e-07	4.31488706884e-05	0.00137025	0.0001260099999999	1.8775850625e-06	1.587852009999999e-08	-0.00131416	-0.0002512199999999	1.7270165056e-06	6.311148839999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47208.6334297103	28.040299376916664	786.2583891471131	2228655070.300761	71122.6481621696	243.9012424284156	5058431081.599767	59487.81605812474	46641.04762353268	183.0906121113585	2175387323.420644	33522.172243311936	52424.83690723339	42718.33030333787	1.014704	17.557575	0.087693	0.0506536	-0.0900970331	0.0863064635	0.0259047537	-0.031941871	0.0724278582	0.0832025081	0.0985496266	0.0108246415	0.0470818901	0.004585255	-0.0079087332	0.0669401416	-0.0355356815	0.1316469775	0.06000791	-0.0040438364	0.0946101324	-0.0328104361	-0.1178411803	-0.0108718142	-0.055776131	-0.1204460514	0.0473588721	0.0245081747	0.0034789806	-0.0474155583	-0.0242800871	-0.0740426332	0.0169352289	-0.0263142539	-0.0772074687	-0.0234421026	0.0693176434	-0.1222250184	0.1006347815	-0.1015661747	0.0045634259	0.069701449	0.0674567357	0.0221054592	-0.2089324048	0.0697654454	-0.148745534	0.0911372641	0.02196735	0.0904059633	-0.0724344149	0.1245798537	0.0179617512	0.1070045944	-0.0436587353	0.0046138456	0.0061144502	0.0807914609	-0.0428933217	0.0838902498	-0.0127603474	0.0209746756	0.0323698597	-0.0366169592	-0.0671723943	-0.0824102897	0.060045474	0.0634218297	0.0864286436	-0.0293691571	-0.0210811935	-0.0936587171	0.0970553031	0.0247848684	0.0690683118	0.0693232571	-0.0045552961	-0.0265687234	-0.1639223313	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.0301287	-0.0141072999999999	0.00090773856369	0.0001990159132899	0.0228778	0.0054544	0.00052339373284	2.975047936000002e-05	0.0694261	-0.0206302999999998	0.00481998336121	0.0004256092780899	-0.00579927	0.00076951	5.921456401000003e-07	3.36315325329e-05	0.00137025	0.0	1.8775850625e-06	0.0	-0.00113365	0.00018051	1.2851623225e-06	3.2583860100000026e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47164.55058328519	-44.08284642510989	1943.297348939824	2224494831.723268	71403.13033022439	280.48216805479024	5098407020.95501	78670.24659671559	46516.16404762849	-124.88357590419037	2163753517.705885	15595.907530617676	52355.8243512347	42380.32948752414	1.065497	18.436455	0.1210149999999999	0.0757851999999999	-0.0731837637	0.0742472465	0.0449787782	-0.020800935	-0.0300553832	0.0574074885	0.1169312818	0.079525773	-0.0894067976	0.06623246	0.0815917417	0.0714587929	0.0595989178	0.1119141507	0.1315236074	-0.0656279964	-0.0622766719	0.1249817955	0.0461671094	0.0264197755	-0.0508871891	0.0166234801	-0.0430317533	-0.0206165612	-0.0137029637	-0.0456309431	0.0795670924	-0.0532162098	0.0823140177	0.0525380733	0.0385895045	0.0154901711	0.150908148	-0.0688055629	-0.0875966972	-0.0539989529	0.0162026625	-0.1389243631	-0.1049238112	0.0882877614	0.0278941792	-0.071101435	-0.0541114711	-0.0013479204	0.0422000853	0.0785413144	-0.0519784529	0.1534384075	0.117210812	-0.0813917537	-0.0323068625	0.1463487499	0.0610909036	-0.1137597989	0.0059199738	0.0152567952	-0.0016071086	0.0381773578	-0.0764399482	0.0126086433	-0.1872694336	0.1020387553	0.0082561149	-0.0084667763	-0.0953636091	0.0597367777	-0.0997011875	0.06713854	0.0506015156	0.0119778502	0.0391231833	0.0847239185	-0.1765454853	-0.0328239598	-0.0504560791	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.0301272	-1.5000000000015e-06	0.00090764817984	2.2500000000045005e-12	-0.0177578	-0.0406356	0.00031533946084	0.00165125198736	0.12882	0.0593938999999999	0.0165945923999999	0.0035276353572099	-0.00606711	-0.00026784	7.173826560000006e-08	3.68098237521e-05	0.00137025	0.0	1.8775850625e-06	0.0	-0.00128549	-0.00015184	1.6524845401000002e-06	2.3055385600000027e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
