global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32
47683.30398819646	n/a	n/a	2273697479.230752	71740.57001139323	n/a	5146709385.559613	n/a	46886.44560890921	n/a	2198338781.837202	n/a	53490.63443964761	38620.40620161177	n/a	n/a	n/a	n/a	-0.0778188185	-0.152688952	0.0492429687	0.0522790384	0.1709238724	-0.0132366931	0.027203031	-0.0593684492	0.1933777065	-0.0756494704	0.0045361598	-0.0116135521	0.1859446925	-0.0693666028	0.0647416748	-0.0259592306	0.1200542733	-0.1489183754	0.0973881794	-0.1021222859	0.0261549373	-0.0624061329	0.0078743397	-0.0538327011	0.0098734223	-0.0880882726	0.0171005743	-0.0391330432	0.0919192138	0.1807094138	-0.0632229087	0.0010969073	-0.0836730274	0.1318535749	-0.0078664918	0.0926349258	-0.105347858	0.0116039075	0.0243113356	0.102594329	0.1025838106	0.1025662807	0.1025417406	0.484479	n/a	0.234719901441	n/a	-0.131107	n/a	0.017189045449	n/a	0.106283	n/a	0.011296076089	n/a	-0.015559	n/a	n/a	0.000242082481	-0.0118483	n/a	0.00014038221289	n/a	0.00466287	n/a	2.1742356636900004e-05	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47662.46856058957	-20.835427606885787	434.1150435617784	2271710909.2891893	72314.57355143229	574.0035400390625	5229397547.92551	329480.0639773756	46867.43908261349	-19.00652629572141	2196556846.1624866	361.2480418299496	53744.889014288216	38454.76978803755	1.112571	30.126135	0.1942020999999999	0.132842	-0.0984893962	-0.1381516194	0.0104999338	0.0343027223	0.1054610369	0.0168728944	0.0022676731	-0.053124675	0.2016664879	-0.1014894663	-0.0820756137	-0.102030428	-0.0187342698	-0.0391728115	0.1261920294	-0.007930518	-0.0594257297	0.0217081387	0.1677688817	-0.1112271187	-0.030091538	-0.0431705143	0.0533724757	0.0145129623	-0.035816426	-0.0247050863	-0.0514895511	-0.0377273109	0.0854881673	0.143723543	-0.0827638253	0.0223811262	0.0533874439	0.1216328971	0.1123671085	0.0200507565	-0.042670179	0.0614010916	0.1110528125	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.467728	-0.016751	0.2187694819839999	0.000280596001	-0.120543	0.010564	0.014530614849	0.000111598096	0.0845534	-0.0217296	0.00714927745156	0.00047217551616	-0.0131397	0.0024192999999999	5.8530124899999965e-06	0.00017265171609	-0.0121538	-0.0003054999999999	0.0001477148544399	9.333024999999908e-08	0.00448452	-0.00017835	2.01109196304e-05	3.180872250000026e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47645.10175944135	-17.366801148222294	301.6057821218952	2270055721.667521	72786.30473632812	471.7311848958343	5297846157.169621	222530.3108032278	46983.03722052846	115.59813791496708	2207405786.4655623	13362.92948940775	53911.56643912167	38644.23901291581	1.127507	30.530569	0.3877434	0.226154	-0.0742371743	-0.0857920257	-0.0325367374	0.0016516997	0.08154257	-0.012370161	-0.0603763991	-0.0539001636	0.0824881328	0.0061430008	-0.0183834957	-0.3207659497	-0.0710297635	-0.0657349148	-0.1260681446	-0.0493760777	-0.0185587015	-0.0723431823	-0.0243995845	0.0926803924	0.0468476437	-0.1139735177	0.031220823	0.1345730924	0.1401495115	0.0681977925	0.0725876332	-0.0261988603	0.0855712561	0.002881232	-0.058954942	-0.0232621026	-0.0812769028	0.2776939199	0.1203701112	-0.1142392752	0.0954523719	-0.0110145561	-0.1314101934	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.436163	-0.0315649999999999	0.190238162569	0.0009963492249999	-0.0771252	0.0434177999999999	0.00594829647504	0.0018851053568399	0.100431	0.0158776	0.010086385761	0.00025209818176	-0.00935898	0.00378072	1.429384371840001e-05	8.759050664039998e-05	-0.0101182	0.0020355999999999	0.00010237797124	4.143667359999994e-06	0.00460586	0.00012134	2.12139463396e-05	1.472339560000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47625.09980807453	-20.00195136682305	400.07805848075446	2268150131.72906	72102.24829101562	-684.0564453124971	5198734208.619266	467933.22037356935	47075.647786458336	92.61056592987734	2216116614.5146794	8576.716921852158	53863.56453393452	37438.26772356463	1.096883	29.701323	0.2481341	0.16612	-0.0458646612	-0.0291701325	0.0322450974	0.0575004488	0.0116682465	-0.0185474537	0.0460238704	-0.0260071234	0.0705291277	-0.0438993886	-0.0209586998	-0.0304540798	0.0640518764	0.0037100786	0.0795724018	-0.1463816951	0.0567504668	0.0527481868	0.063151278	-0.0564778178	-0.0921803504	0.1094891	-0.0890728317	-0.031531991	0.0127221504	0.0037956317	0.0457369327	-0.0191039059	0.0162257756	0.0711947137	-0.0277182798	0.0063734805	0.0560416188	0.0850993146	0.0606125956	0.0880818429	-0.1014127098	0.0006317494	0.0894839714	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.444098	0.0079349999999999	0.1972230336039999	6.296422499999952e-05	-0.0592565	0.0178687	0.00351133279225	0.00031929043969	0.0648561	-0.0355749	0.00420631370721	0.00126557351001	-0.0064067	0.0029522799999999	8.715957198399994e-06	4.1045804890000005e-05	-0.00965801	0.00046019	9.32771571601e-05	2.1177483610000088e-07	0.0049285	0.0003226399999999	2.429011225e-05	1.0409656959999995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47854.25683165539	229.15702358086128	52512.94145643941	2290029896.9100366	72670.2646484375	568.016357421875	5280967364.073945	322642.58229881525	47081.58803882961	5.940252371270617	2216675932.258063	35.28659823438619	53817.03947202621	37981.77607905757	0.929553	25.170361	0.1370384900000001	0.0754728999999999	-0.0645771604	-0.050600353	0.0072961781	0.0244584369	0.0547131157	0.0068760516	0.0334262465	-0.0200993028	0.0757598716	-0.0685424696	0.0387146931	-0.0594451353	-0.0576577004	-0.0040919848	0.1194927358	-0.060067959	-0.052414451	-0.1581904203	0.0687186486	-0.0663553192	0.0121065418	-0.0216898328	-0.1544878604	-0.1364426358	-0.084074377	0.0129891164	-0.0108354824	-0.0149985538	0.0244342958	0.0848266826	-0.0645747534	0.0088051748	0.0152131542	0.0749563443	0.030628676	-0.0517717615	-0.119239646	0.0382640158	-0.0437701286	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.446255	0.002157	0.199143525025	4.652649000000086e-06	-0.0783742999999999	-0.0191177999999999	0.0061425309004899	0.0003654902768399	0.00334241	-0.06151369	1.11717046081e-05	0.0037839340574161	-0.0061806	0.0002261	5.1121210000000356e-08	3.819981636e-05	-0.0103183	-0.00066029	0.00010646731489	4.359828841000012e-07	0.00472989	-0.00019861	2.23718594121e-05	3.944593210000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47759.53424844458	-94.7225832108088	8972.367770128598	2280973111.6283507	72774.85631103515	104.59166259765334	5296179711.091813	10939.415884941356	47042.18079374153	-39.407245088077616	2212966773.831064	1552.9309654318174	53791.635791495006	38052.0968461767	0.962942	26.074492	0.13780889	0.0673429	-0.040524893	-0.0527789946	-0.0207105538	0.0015304185	0.1060921101	0.0792168138	0.0366933913	-0.0155831402	0.0701991531	0.0158403254	0.1310847041	-0.113627854	0.1472055483	-0.0476099844	0.0764261994	0.0024340097	0.1059178423	0.080156838	0.0652581765	-0.0063374117	-0.0492875756	-0.040497519	-0.0020619721	0.0636417999	0.0224397165	-0.0199127097	-0.110268011	-0.0161245849	0.0496809056	0.0508867647	-0.0270925141	-0.0786360221	-0.1276577374	0.1146712719	0.0084564862	0.1463306386	-0.0233477635	0.0173735388	0.0398359103	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.423596	-0.022659	0.1794335712159999	0.000513430281	-0.0396802	0.0386940999999999	0.00157451827204	0.0014972333748099	0.0349407	0.03159829	0.0012208525164899	0.0009984519309241	-0.00677425	-0.00059365	3.524203225000003e-07	4.58904630625e-05	-0.0103312	-1.2899999999999716e-05	0.00010673369344	1.6640999999999268e-10	0.00443929	-0.0002905999999999	1.9707295704100003e-05	8.444835999999964e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47677.493072314544	-82.04117613003473	6730.75458079938	2273143345.660601	72320.69371948243	-454.1625915527256	5230282740.067185	206263.6595658879	46933.53116531165	-108.64962842987734	2202756347.64528	11804.74175795041	53900.69876607973	37927.08319297997	0.965471	26.142946	0.259339	0.155353	-0.0487715624	-0.0385543411	0.0393854062	0.0055606896	0.0372138642	0.0115906546	0.036654046	-0.0001560222	0.141956326	-0.0991594102	0.0012165015	-0.0962386484	0.0356126366	0.0028714307	0.0217184201	-0.0424981858	-0.0636866881	0.0092477731	-0.0056444346	0.0378588016	-0.1294049755	0.0250462726	-0.0717605406	-0.0012022943	-0.0328032538	-0.0744344685	-0.1578827694	0.0214092894	0.0238507626	0.1064091976	-0.0890599559	0.0242116719	0.057852841	0.1324187614	0.1452642934	-0.0076635282	-0.0456486237	-0.0331874732	0.0491775514	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.421255	-0.0023409999999999	0.1774557750249999	5.480280999999916e-06	-0.017009	0.0226712	0.0002893060809999	0.00051398330944	-0.0831491	-0.1180898	0.00691377283081	0.0139452008640399	-0.00535026	0.00142399	2.0277475201e-06	2.86252820676e-05	-0.00972049	0.00061071	9.44879258401e-05	3.729667041000005e-07	0.00472933	0.00029004	2.2366562248900004e-05	8.412320160000007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47724.18858264848	46.69551033393509	2180.4706853466387	2277598175.872196	72258.62937011718	-62.06434936524602	5221309518.447962	3851.9834621313134	46994.83931444783	61.30814913618087	2208514922.190772	3758.6891505041954	53792.15627191445	38043.13576500695	0.97625	26.434822	0.26790899	0.128904	-0.0265618409	-0.0191961971	0.0209391964	0.0137823382	0.0096801206	0.0076754573	0.0019303705	-0.0110806185	0.0960207712	-0.0907796877	-0.0490596302	-0.1054995752	0.0224191747	0.0667337617	-0.0053222689	-0.104046531	-0.0844788124	-0.1401209275	-0.0926107295	0.042784763	-0.1278349149	0.0474563161	-0.0252142987	0.0908397344	-0.0380843949	-0.0507206655	0.0421278409	-8.83648e-05	0.0258822769	0.0683772819	-0.0364655401	0.0023011263	0.0293792329	0.1256147909	0.1234993769	-0.0704815432	-0.0669794115	0.1032871771	-0.0009190276	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.380624	-0.0406309999999999	0.144874629376	0.0016508781609999	-0.0500038	-0.0329948	0.00250038001444	0.00108865682704	0.00170659	0.08485569	2.9124494281e-06	0.0072004881253761	-0.00549999	-0.0001497299999999	2.2419072899999953e-08	3.02498900001e-05	-0.00845322	0.00126727	7.145692836839998e-05	1.6059732529000025e-06	0.00395778	-0.00077155	1.56640225284e-05	5.952894025000003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47658.13756178478	-66.0510208636988	4362.737357136773	2271298075.858001	72202.27747090657	-56.35189921061101	5213168871.985783	3175.536544642862	47010.215267191736	15.375952743903326	2209960339.467707	236.41992278274824	53560.9916564171	37016.68453426189	1.016867	27.534657	0.1063242099999999	0.0574833	-0.0442344678	-0.0263258876	0.0183614161	0.048935307	0.0382894688	0.0032938813	0.1517820066	-0.0122566476	0.0915910604	-0.0778489051	0.0415129178	-0.0056298469	0.1247815999	-0.0863863182	0.0464921663	-0.0815016197	0.0829386966	-0.0306646666	0.0246296377	0.0821942176	-0.0436408815	0.0034434057	0.0724546717	0.1518119355	0.0042635256	0.1048994867	-0.0866108151	-0.0134041426	0.017092981	0.1126703334	-0.0166264389	-0.0931709285	-0.0115047918	0.1401264305	-0.0091929287	0.1040436083	-0.0584280159	-0.0481305476	0.0890376234	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.384783	0.0041589999999999	0.148057957089	1.7297280999999735e-05	-0.0222909	0.0277129	0.00049688422281	0.00076800482641	0.0177724	0.01606581	0.00031585820176	0.0002581102509561	-0.00456781	0.0009321799999999	8.68959552399999e-07	2.0864888196100004e-05	-0.00868877	-0.00023555	7.54947241129e-05	5.54838025000005e-08	0.00395778	0.0	1.56640225284e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48029.254949305054	371.117387520273	137728.1153198725	2306809330.985344	72567.75747884114	365.4800079345732	5266079425.507905	133575.6361998557	47227.81630038957	217.6010331978323	2230466632.5033426	47350.20964876411	54111.62815841953	37990.354226464624	1.384381	37.486168	0.91464785	0.465822	0.0165943581	0.0054209059	0.0229143255	0.0062031006	0.0256456753	0.0123513835	0.0343776764	-0.0141104535	-0.0139920551	0.0032908841	-0.0092918722	0.0975379262	-0.1086984822	0.0051693358	0.0244190311	-0.0785314889	0.0365088794	0.1802881598	-0.0317974875	0.0288741652	-0.0173797969	0.0095686417	0.200053244	0.1246848203	-0.1162912081	-0.1038293759	-0.1160562123	-0.0032624068	-0.0065721069	0.0006381815	-0.0449377613	0.0437953471	0.089351213	-0.0404642155	-0.0167220348	-0.0249784871	-0.0200134308	-0.0388406907	0.0594129841	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.213202	-0.1715809999999999	0.045455092804	0.0294400395609999	0.0404593	0.0627501999999999	0.0016369549564899	0.0039375876000399	-0.0709879	-0.0887603	0.00503928194641	0.00787839085609	-0.000810333	0.003757477	1.4118633405529003e-05	6.56639570889e-07	-0.00185145	0.00683732	3.4278671025e-06	4.67489447824e-05	0.00272145	-0.00123633	7.406290102499999e-06	1.5285118689000008e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
