global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47
47375.56569335632	n/a	n/a	2244444224.7655206	72300.80684000651	n/a	5227406669.715932	n/a	46959.432725694445	n/a	2205188321.9190226	n/a	54099.30620032515	42332.57758470248	n/a	n/a	n/a	n/a	-0.0359813171	-0.0006870628	0.0262532809	-0.0448240184	-0.1699649994	0.2146004794	-0.0504891558	-0.1309946182	-0.0565614677	0.1660246378	0.0125909408	-0.2279935364	0.144685066	-0.0441555015	0.0041744625	-0.0656106065	0.0773766126	-0.1169176635	0.0955219167	-0.0786552959	-0.1555586232	0.1663212239	0.0087363133	0.0886209063	-0.05346765	0.1756953075	-0.0985187902	0.102594329	0.1025838106	0.1025662807	0.1025417406	-0.0222016	n/a	0.00049291104256	n/a	0.300508	n/a	0.090305058064	n/a	-0.40305	n/a	0.1624493025	n/a	0.0239857	n/a	n/a	0.0005753138044899	-0.00464948	n/a	2.16176642704e-05	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47387.05788925873	11.49219590240682	132.0705666592961	2245533255.399958	71928.94797973633	-371.8588602701784	5173773557.471615	138279.01196143607	46992.38315193198	32.950426237533975	2208284074.2979803	1085.7305892351674	54006.35090134461	40738.76068578965	1.428949	40.979305	0.1906029	0.0927216	-0.0406109381	0.0164360242	0.0272449099	-0.0573692185	-0.0961399246	0.255311945	-0.0243022413	-0.1250396063	-0.0422102334	0.1554675747	-0.0516887084	-0.1844083469	0.1875791771	-0.0383850628	-0.0530384036	-0.0849835604	0.0184063795	-0.0844670599	0.0474642788	-0.070508302	-0.1324228196	0.1356380736	-0.0529458647	0.0818577519	-0.0331175448	0.169853824	-0.1855219004	0.1025662807	0.1024716367	0.1023139614	0.1020933517	0.0127913	0.0349929	0.00016361735569	0.00122450305041	0.271891	-0.028617	0.073924715881	0.000818932689	-0.358105	0.044945	0.128239191025	0.002020053025	0.0229698	-0.0010159	1.0320528100000004e-06	0.00052761171204	-0.00402442	0.00062506	1.61959563364e-05	3.9070000360000027e-07	1.3552499999999997e-20	1.3552499999999997e-20	1.8367025624999998e-40	1.8367025624999998e-40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47920.38648661016	533.3285973514285	284439.3927528421	2296363441.026089	71764.76416015625	-164.18381958008104	5150181374.962847	26956.3266119046	47117.43193554131	125.04878360933073	2220052392.200368	15637.198282173218	54446.39395688448	46942.55604377619	2.526906	72.46643799999998	2.05481665	0.966493	0.0071114283	0.0030838794	-0.0070487174	-0.083835215	-0.1772487271	0.3025789145	-0.1697937191	-0.0401853594	-0.0693344823	0.1270606786	0.0197843724	-0.2225170042	0.1158464272	-0.2575726201	-0.1281336461	-0.009178856	-0.1057883087	0.1157627904	-0.2046444141	-0.0416216026	-0.11646796	0.1837897872	0.0664356705	0.2420947571	-0.0209811267	0.1540053534	-0.2601213391	0.1025101919	0.1022474116	0.1018099433	0.1011985345	0.158542	0.1457506999999999	0.0251355657639999	0.0212432665504899	-0.126778	-0.398669	0.016072661284	0.158936971561	-0.829373	-0.471268	0.687859573129	0.222093527824	0.0081543699999999	-0.01481543	0.0002194969660849	6.649375009689837e-05	-0.00927028	-0.00524586	8.593809127840002e-05	2.7519047139600005e-05	-0.0007212889999999	-0.0007212889999999	5.202578215208557e-07	5.202578215208557e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48584.66236806579	664.2758814556291	441262.44668365305	2360469417.418948	74500.6388671875	2735.874707031253	5550345191.619089	7485010.412573344	47416.25591501959	298.8239794782785	2248301324.99863	89295.7707112346	54947.04467632316	49753.88722176152	2.761231	79.18640899999998	2.27829545	1.68057	0.0427457728	-0.0640445784	-0.0110863488	0.1898431763	-0.1486532103	-0.0439976768	-0.3043822504	0.0221667982	-0.0693261573	-0.006115316	0.128910099	-0.0233316154	-0.1233818759	-0.1454060947	0.007707651	0.1139740642	-0.0721761852	0.0605716678	-0.0234511614	0.0525019985	-0.0180687535	0.0725749132	0.249738283	0.009622751	-0.1737475058	0.1858355291	0.4331339929	0.1024260777	0.1019113804	0.1010554665	0.0998612018	0.0999146	-0.0586273999999999	0.00998292729316	0.0034371720307599	-0.224122	-0.0973439999999999	0.0502306708839999	0.0094758543359999	-0.102905	0.726468	0.010589439025	0.527755755024	-0.0186787	-0.0268330699999999	0.0007200136456248	0.00034889383369	-0.00897115	0.0002991299999999	8.048153232250001e-05	8.947875689999993e-08	-0.00150621	-0.0007849210000001	2.2686685641e-06	6.16100976241157e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48540.29973744565	-44.36263062013313	1968.0429955383736	2356160698.6010666	75321.51286773682	820.8740005493164	5673330300.684643	673834.124777839	47369.71265135328	-46.54326366630994	2243889676.6717787	2166.275392711647	54565.54510021761	44231.86191037993	3.0036	86.137039	1.9821159	1.34023	-0.0128788886	-0.0343303234	-0.184778743	0.0800075259	-0.0708359726	0.0203781502	0.1074743182	-0.0046350978	-0.0325268997	-0.1690521299	0.0608139923	0.0751479341	0.1820091539	-0.0906528418	0.1298381237	-0.0934881057	-0.1659124436	0.0755793163	-0.2076117808	-0.0555174306	0.0878939397	-0.0349164782	0.076397259	0.0348526807	0.2588413635	0.0842872088	-0.1283129306	0.1023139614	0.1014639107	0.1000523871	0.0980872016	0.126958	0.0270433999999999	0.0161183337639999	0.0007313454835599	-0.464161	-0.240039	0.215445433921	0.057618721521	1.08608	1.188985	1.1795697663999998	1.413685330225	-0.025902	-0.0072233	5.217606289000003e-05	0.000670913604	-0.00853721	0.00043394	7.28839545841e-05	1.883039236000006e-07	0.00135752	0.00286373	1.8428605504000003e-06	8.2009495129e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47947.29284182295	-593.0068956227042	351657.1782560768	2298942890.859526	70691.88592122396	-4629.626946512857	4997342735.099342	21433445.66387796	47170.18118433939	-199.5314670138905	2225025992.9634056	39812.80632871528	53475.22831240968	45044.92161749302	1.66389	47.716915	0.892892	0.552933	-0.0049531497	-0.0569245548	0.1134776594	-0.1827693969	-0.0520065465	-0.1730450894	0.049745725	-0.0477944237	-0.0705057016	-0.1651891341	0.0582830986	0.0076520357	0.0607033161	-0.0264515653	0.1370941355	-0.0560503503	-0.0702983346	-0.0631521312	-0.063296661	-0.0529276959	-0.0624467698	-0.1829316418	0.0747848312	0.0253576189	0.0028268043	-0.1829205309	-0.0986508717	0.1021738733	0.1009054916	0.0988031726	0.0958842909	0.139864	0.012906	0.0195619384959999	0.000166564836	-0.383527	0.0806339999999999	0.147092959729	0.0065018419559999	0.75249	-0.3335899999999999	0.5662412001	0.1112822880999999	-0.0188775	0.0070245	4.934360025000004e-05	0.0003563600062499	-0.00643963	0.00209758	4.14688345369e-05	4.3998418564e-06	0.00155068	0.0001931599999999	2.4046084624e-06	3.731078559999998e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47965.64876176769	18.35591994474089	336.9397970177364	2300703461.137266	71401.35748697916	709.4715657552006	5098153850.983396	503349.9026151359	47279.50618767806	109.3250033386721	2235351705.350688	11951.956355000666	53728.621740087605	44399.0407774856	0.91933	26.364473	0.2809219999999999	0.152412	-0.0043066994	-0.0531386447	0.0636819718	-0.1355386589	-0.0271360811	-0.1056975172	0.0554192694	-0.0463630816	-0.0509325959	-0.1421368386	0.0310780524	0.1200335817	-0.0172251856	-0.0385469342	0.0101969617	0.0538420741	-0.0962000796	-0.1712371811	-0.0336529905	-0.0523557442	-0.0247315664	-0.1578181004	0.0369945311	-0.0088837793	0.0899464323	-0.1506141063	-0.0679182132	0.102005852	0.1002367339	0.0973108962	0.0932621027	0.116449	-0.0234149999999999	0.0135603696009999	0.0005482622249999	-0.329723	0.053804	0.108717256729	0.002894870416	0.7291459999999998	-0.0233440000000001	0.5316538893159998	0.000544942336	-0.0165299	0.0023475999999999	5.511225759999992e-06	0.00027323759401	-0.00524147	0.00119816	2.74730077609e-05	1.4355873856000004e-06	0.00148926	-6.141999999999996e-05	2.2178953476e-06	3.772416399999995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47894.96667607113	-70.6820856965569	4995.957238415413	2293927832.901964	71933.82851155598	532.471024576822	5174475684.329945	283525.3920138905	47166.576032763536	-112.93015491452388	2224685894.654464	12753.219889018364	53596.92577419392	44297.827620624565	0.754796	21.645985	0.2403079999999999	0.131761	-0.0074069475	-0.0595799186	0.0309504829	-0.0952544013	-0.0076817171	-0.0841195766	-0.0030859126	-0.0504618214	-0.0953658796	-0.127727336	0.0564953093	0.0897289783	-0.0354764553	-0.0224168309	0.0902506599	0.0340034101	-0.0467419299	-0.0769479719	-0.0435667987	-0.0618408697	-0.0389296647	-0.1676137347	0.0546184286	-0.0512508053	0.1116086626	-0.0570280127	-0.0328916451	0.1018099433	0.0994583687	0.0955792289	0.090232103	0.133926	0.0174769999999999	0.0179361734759999	0.0003054455289999	-0.268097	0.061626	0.0718760014089999	0.003797763876	0.680448	-0.0486979999999998	0.463009480704	0.0023714952039999	-0.0147079	0.001822	3.3196840000000027e-06	0.0002163223224099	-0.00481333	0.0004281399999999	2.3168145688900003e-05	1.833038595999997e-07	0.00148926	0.0	2.2178953476e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48111.2077458819	216.2410698107633	46760.20027290341	2314688310.767406	72713.05793406168	779.2294225056976	5287188794.1222105	607198.4928985629	47315.65633903134	149.08030626780237	2238771334.7933164	22224.937716901757	53983.531215954376	44467.90454292511	0.863399	24.760502	0.3780089999999999	0.21886	0.0010267978	-0.0537042351	-0.0047753714	-0.0333076607	0.0452196616	-0.0661721251	-0.0313549657	-0.0277849567	-0.0446920773	-0.1366491295	0.0295965874	0.1037202429	-0.0814611247	0.0579564488	0.1118796047	-0.0416501118	-0.0534099892	-0.023931879	0.0589519456	-0.0355823762	0.011021767	-0.1367606749	0.023048053	-0.0801607116	0.0873144063	-0.0409375606	-0.0256892814	0.1015862008	0.0985712473	0.0936124309	0.0868075413	0.115244	-0.0186819999999999	0.013281179536	0.0003490171239999	-0.245641	0.0224559999999999	0.060339500881	0.0005042719359999	0.573412	-0.107036	0.328801321744	0.011456705296	-0.011815	0.0028928999999999	8.368870409999991e-06	0.000139594225	-0.00310953	0.0017038	9.6691768209e-06	2.90293444e-06	0.00148926	0.0	2.2178953476e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48450.632150008016	339.42440412611904	115208.92611637096	2347463755.73539	73033.85131632487	320.7933822631894	5333943438.095048	102908.39410385676	47552.37922342415	236.72288439280965	2261228769.8083405	56037.72399525152	54457.21662682329	45940.44326799276	0.994802	28.528868	0.6115015	0.364268	0.0199291211	-0.0744160157	0.0169533044	-0.0054705387	-0.0027905715	-0.1116113724	0.0268131606	0.028165898	-0.0036606144	-0.1009140696	0.1102881563	0.0579620678	-0.0663948846	0.0792775684	-0.0349143575	-0.0582964361	0.0096143311	-0.0153860294	-0.0440394176	0.0258468312	0.0138154595	-0.0542116479	0.062875425	-0.0636585828	-0.0228677925	-0.1006308663	-0.0156548935	0.1013346856	0.0975763397	0.0914153405	0.0830033923	0.0885154999999999	-0.0267285000000001	0.0078349937402499	0.00071441271225	-0.199928	0.045713	0.039971205184	0.002089678369	0.343666	-0.229746	0.118106319556	0.052783224516	-0.00736756	0.00444744	1.97797225536e-05	5.428094035360001e-05	-0.0017738	0.00133573	3.1463664400000003e-06	1.7841746329e-06	0.00108615	-0.00040311	1.1797218224999998e-06	1.624976721000001e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
