global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
46742.43760782536	n/a	n/a	2184855473.5214467	71286.61567426802	n/a	5081781574.290794	n/a	46087.729184651245	n/a	2124078781.3977544	n/a	52044.56130572806	36699.12326499394	n/a	n/a	n/a	n/a	-0.0341553795	-0.1261411983	-0.0699640668	-0.0731646856	-0.0005125763	0.0691489103	0.1395550817	-0.0162301706	-0.1107662256	0.0219037366	0.0120390904	-0.0766011509	0.1195525764	-0.0960788157	0.0197614823	-0.0360634162	0.0117456479	-0.1610815599	0.0369082109	-0.2649721004	0.1648275446	-0.0229681429	-0.0615638877	-0.074154766	0.0766267729	0.0645577443	-0.0713721363	0.0045416637	-0.010328373	0.0939490161	-0.05036727	0.1490484942	0.130617	n/a	0.017060800689	n/a	-0.0148282	n/a	0.00021987551524	n/a	0.0417731	n/a	0.00174499188361	n/a	-0.00216439	n/a	n/a	4.6845840721e-06	-0.00436797	n/a	1.90791619209e-05	n/a	-0.00115873	n/a	1.3426552129e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46820.449757130045	78.01214930468268	6085.895439136102	2192154515.459939	71427.17747043919	140.56179617116868	5101841681.393616	19757.61854286517	46011.83077952348	-75.89840512776573	2117088571.6835043	5760.567900938455	51827.31407474181	37147.18817043304	0.987648	19.00662	0.165409	0.0801488	-0.0269342606	-0.1199848191	-0.0884747309	-0.0555807558	0.090093235	-0.0361996672	0.0836259944	0.0797906574	-0.1220514768	0.0895960923	0.0067801459	0.0043546056	-0.0973273401	0.0466611116	-0.0123734881	-0.0970286767	0.2040768316	0.1050323214	0.2011348869	-0.1963238855	-0.045268989	0.1757112876	-0.0517433518	0.0125562998	0.1146235568	-0.0878992634	-0.0728564722	-0.0003222779	-0.0010206415	-0.0302219806	-0.0825727683	0.1488669016	0.140251	0.0096339999999999	0.0196703430009999	9.281395599999952e-05	-0.0459934	-0.0311651999999999	0.00211539284356	0.0009712696910399	0.0891239	0.0473508	0.00794306955121	0.00224209826064	-0.00288393	-0.0007195399999999	5.177378115999998e-07	8.317052244899999e-06	-0.00456731	-0.00019934	2.08603206361e-05	3.9736435600000045e-08	-0.00178503	-0.0006263	3.1863321009e-06	3.9225169e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46743.755597424846	-76.69415970519913	5881.99413288659	2184978687.3517866	71302.58884519285	-124.58862524633878	5084059176.02662	15522.325540772645	46128.28500517956	116.45422565608168	2127818677.5190732	13561.586673157595	51956.32552639779	36887.11323438372	0.99576	19.162737	0.1285386099999999	0.0599783	-0.0224628982	-0.0874871966	-0.060528289	-0.0658764949	0.0081202015	0.0498679076	0.0988608579	0.0759343926	-0.0895959308	0.0199283969	-0.1155842228	-0.1333225198	0.1386846292	0.056112172	0.0996309519	-0.083683458	0.0718157937	-0.1997117376	0.0277142996	0.0413153288	-0.1786756837	-0.0535889789	-0.0571926411	-0.0081308191	0.0742414834	0.0376332082	-0.0735470676	0.0770395376	-0.06037406	0.0974520572	-0.1561201039	0.1485039376	0.1189	-0.0213509999999999	0.01413721	0.0004558652009999	-0.00410819	0.04188521	1.68772250761e-05	0.0017543708167441	0.0816734999999999	-0.0074504000000001	0.0066705606022499	5.550846016000159e-05	-0.00279911	8.481999999999977e-05	7.194432399999961e-09	7.8350167921e-06	-0.00402204	0.0005452699999999	1.6176805761600002e-05	2.973193728999996e-07	-0.00125808	0.00052695	1.5827652864e-06	2.776763025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46903.26995600667	159.5143585818223	25444.830593770188	2199916732.5660377	71551.39557379646	248.80672860360937	5119602208.557899	61904.78819843013	46099.122653012775	-29.16235216678615	2125129109.377516	850.4427838996569	52151.84503243384	37084.232154335295	1.094737	21.067476	0.20968536	0.148321	-0.0446976704	-0.0013570744	-0.05747065	-0.0324583853	-0.0145039142	0.0377751859	0.0788068589	0.0345761229	-0.0825295231	0.0008630513	0.0194933901	-0.123440977	-0.1285058699	0.1041850092	0.0412043004	-0.2135050265	0.2032176929	-0.1889039663	0.0517917701	0.0696781153	-0.082879849	0.3135164515	-0.0396721252	-0.0841730936	0.0303512505	0.0463837034	-0.0075591222	-0.1097560454	-0.1022408958	0.0773757294	0.032773623	0.1479600444	0.120928	0.0020279999999999	0.014623581184	4.112783999999952e-06	-0.0401988	-0.03609061	0.00161594352144	0.0013025321301721	0.0525973	-0.0290761999999999	0.00276647596729	0.0008454254064399	-0.000185809	0.002613301	6.829342116601001e-06	3.4524984480999995e-08	-0.00402204	0.0	1.6176805761600002e-05	0.0	-0.00102157	0.0002365099999999	1.0436052649e-06	5.5936980099999955e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46800.7979558502	-102.47200015647104	10500.5108160678	2190314689.304312	71324.33503571931	-227.06053807714488	5087160768.287538	51556.48795188256	46112.1100332355	12.987380222723004	2126326691.717218	168.67204504957664	51975.94883202012	36907.5072499173	1.009261	19.422552	0.12179899	0.0631999	-0.064552311	-0.0512748699	-0.0649711121	-0.0773832488	-0.0047432074	0.0163146431	0.093631261	0.1096822391	-0.0791442535	-0.006204761	0.0671065317	-0.0423283686	-0.0449025615	-0.0643362182	0.0588235893	-0.1195118275	-0.0170727454	-0.0501801917	-0.1779115331	-0.1391053079	0.0400782028	0.0232188707	-0.0682470634	-0.0548264314	0.0354397374	0.0162736941	-0.0356833235	0.011205198	-0.0185776893	0.1306402275	0.0654480479	0.1472358847	0.137094	0.016166	0.0187947648359999	0.000261339556	0.00174479	0.04194359	3.0442921441e-06	0.0017592647420881	0.0622648	0.0096675	0.00387690531904	9.346055625000004e-05	-0.000925165	-0.000739356	5.466472947360001e-07	8.559302772250001e-07	-0.0039369	8.514000000000004e-05	1.549918161e-05	7.248819600000007e-09	-0.0007656279999999	0.0002559420000001	5.861862343838469e-07	6.550630736405122e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46890.65232449341	89.85436864320945	8073.807564269782	2198733275.416519	71745.1049716709	420.76993595158274	5147360087.396076	177047.33900069905	46258.09821197341	145.98817873791268	2139811650.1885777	21312.54833121274	52222.267066542576	37062.50242492131	0.910016	17.512648	0.1073266099999999	0.0570893	-0.0424754591	-0.0168451761	-0.050334556	-0.0148908146	-0.0376201591	0.0110947483	0.0900912249	0.0654014916	-0.0232126709	-0.0454069889	0.0284558107	0.0013884751	0.1236647372	-0.0762916976	0.219502109	-0.1119300683	-0.0334395897	-0.0988477943	0.0109916419	0.0393283218	0.0633662826	-0.0963893321	-0.0365995788	-0.0448151034	-0.0145740333	0.0057681089	0.0092219863	0.076041259	-0.0753670108	0.1537687009	0.0033823568	0.1463323407	0.120935	-0.0161589999999999	0.014625274225	0.0002611132809999	-0.00961397	-0.0113587599999999	9.24284191609e-05	0.0001290214287375	0.0201526	-0.0421122	0.0004061272867599	0.00177343738884	-0.000468425	0.00045674	2.0861142760000002e-07	2.1942198062500001e-07	-0.00407886	-0.00014196	1.66370988996e-05	2.01526416e-08	-0.000920861	-0.0001552330000001	8.479849813210001e-07	2.4097284289031056e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46873.06551117217	-17.58681332123524	309.2960027959773	2197084270.414638	72061.13451488598	316.0295432150888	5192807107.572492	99874.67218473766	46089.597542947165	-168.5006690262453	2124251001.6708412	28392.475462292263	52028.723968071135	37309.20460251399	0.998572	19.216856	0.038021106	0.019095	-0.0774021855	-0.0067318333	-0.0835799611	0.0049494847	-0.0227296479	-0.0692105528	0.0415942684	0.1359078052	-0.082638765	-0.0020798628	0.0451794979	-0.0027471974	-0.015399997	-0.0821004681	0.0363959532	-0.026170656	0.1218164078	0.026219816	0.0128076702	0.1172112602	0.0178353528	-0.0263369908	-0.0629626884	-0.0253584007	0.0193199937	-0.0616775903	-0.0185262337	0.051669435	0.0373130424	0.0798464066	-0.0101027351	0.1452505133	0.133268	0.0123329999999999	0.017760359824	0.0001521028889999	-0.000177264	0.009436706	3.1422525696e-08	8.905142013043599e-05	0.0211308	0.0009782	0.00044651070864	9.56875240000004e-07	-0.000352449	0.000115976	1.3450432576e-08	1.24220297601e-07	-0.00402204	5.681999999999996e-05	1.6176805761600002e-05	3.2285123999999954e-09	-0.0007881929999999	0.0001326680000001	6.212482052488423e-07	1.760079822402654e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46935.405823887566	62.34031271539425	3886.314589453146	2202932319.8530188	72498.02140959319	436.8868947072042	5255963108.305832	190870.1587669037	46172.56383805248	82.96629510531784	2131905651.379032	6883.406123502688	52340.794812672495	37492.61570235661	0.999856	19.24156	0.057436024	0.0301444	-0.0621831787	0.0285044262	-0.0712182361	0.065877143	-0.1151336195	-0.0603091114	0.0405612081	-0.0229149417	-0.0343170242	0.0152469864	0.0796308868	0.065554256	0.0981503713	-0.0255847245	-0.0640144576	0.0097381787	-0.0998795149	-0.0381780314	0.1512223942	0.111302817	-0.1220082075	-0.0654359836	-0.0380430225	-0.0703405665	-0.0222469999	-0.0660858319	0.070950106	-0.0278745619	0.1268843777	0.0058163185	-0.0072852151	0.1439917206	0.127163	-0.0061049999999999	0.016170428569	3.727102499999999e-05	0.0188721	0.019049364	0.0003561561584099	0.0003628782688044	0.00512764	-0.01600316	2.62926919696e-05	0.0002561011299856	-0.000102832	0.000249617	6.230864668900003e-08	1.0574420224e-08	-0.00402204	0.0	1.6176805761600002e-05	0.0	-0.00071224	7.595299999989995e-05	5.072858176e-07	5.7688582089848024e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46920.140630045615	-15.26519384195126	233.02614303234665	2201499596.743257	72523.64493155264	25.623521959452773	5259679074.157921	656.5648776065585	46064.44644013294	-108.1173979195446	2121933225.835876	11689.371732893149	52246.05077394665	37406.2084702083	0.948106	18.245667	0.0639516999999999	0.0406485	-0.07794976	0.0420778359	-0.0842395533	0.0731355897	-0.0968275498	-0.0527518901	0.0566243585	-0.0546640131	-0.0880777249	0.0104374422	0.1686135421	0.1183214529	-0.0154369262	-0.0745389892	-0.1261560065	-0.0652871332	0.2021346487	0.057486833	-0.0366043657	-0.1277306701	0.0146318237	0.0208916892	-0.0477193802	-0.0901951821	-0.0104917751	-0.1159232609	0.060847804	-0.0882216566	0.170881801	0.0340875939	0.0841560495	0.1425574961	0.127495	0.0003319999999999	0.016254975025	1.1022399999999933e-07	-0.0170529	-0.035925	0.0002908013984099	0.001290605625	-0.00544416	-0.0105718	2.96388781056e-05	0.0001117629552399	0.000160613	0.0002634449999999	6.940326802499997e-08	2.5796535769e-08	-0.00408183	-5.978999999999967e-05	1.6661336148899997e-05	3.57484409999996e-09	-0.000731463	-1.922299999999996e-05	5.35038120369e-07	3.6952372899999846e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46866.720782870005	-53.4198471756099	2853.680072265517	2196489516.9394994	72029.44089157517	-494.2040399774705	5188240355.152922	244237.6331300533	46096.02335117403	31.57691104109108	2124843368.7919812	997.1013108969796	52142.8081242488	37192.38926907948	0.943338	18.153906	0.09240439	0.0505202	-0.0803731378	0.0364234366	-0.0573622016	-0.003870847	-0.0933638447	-0.0487700079	0.0524853975	-0.072104904	-0.0583722201	0.0347085765	0.1433930798	0.1748793711	0.0212902572	-0.0349893413	-0.0425730549	-0.1012427393	0.0405085944	-0.0939462257	0.1153301724	0.0206472959	0.0686073607	-0.1044699687	-0.0521099469	-0.0694393079	0.021037097	-0.0551758248	0.0960242413	-0.0481222637	0.1480705854	0.0240092351	0.0675999519	0.1409495873	0.124018	-0.0034769999999999	0.015380464324	1.208952899999996e-05	0.0228585	0.0399114	0.00052251102225	0.0015929198499599	-0.0140833	-0.00863914	0.00019833933889	7.46347399396e-05	0.00046356	0.000302947	9.177688480900003e-08	2.1488787360000002e-07	-0.00361001	0.0004718199999999	1.30321722001e-05	2.2261411240000003e-07	-0.000698693	3.277e-05	4.88171908249e-07	1.0738729e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
