global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56
47097.09587599901	n/a	n/a	2218136439.953043	68225.52759609703	n/a	4654722615.765798	n/a	46604.88210227273	n/a	2172015035.766741	n/a	51857.67349964489	40877.23197299533	n/a	n/a	n/a	n/a	-0.1702483702	0.0343778851	-0.0703449754	0.0674861847	0.1011188075	-0.0516597073	-0.0189135038	0.1316675468	-0.0296264579	-0.1047445172	-0.101420957	0.1379608691	-0.0391079571	0.0225534115	-0.0705420024	0.0728857349	-0.0659390719	0.0121092001	-0.0829287945	-0.1305283671	0.0705784621	-0.0974877359	0.0240447944	-0.0470541332	0.0789543799	0.0901651253	0.0901596109	0.0901504204	0.0901375543	0.090121013	0.0901007972	0.26233	n/a	0.0688170289	n/a	-0.701877	n/a	0.492631323129	n/a	0.7981749999999999	n/a	0.6370833306249998	n/a	-0.0528475	n/a	n/a	0.00279285825625	-0.00438745	n/a	1.92497175025e-05	n/a	-0.00105539	n/a	1.1138480521e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47147.2894030064	50.19352700738818	2519.390153441407	2222866898.0508394	69336.48597114628	1110.9583750492457	4807548286.826964	1234228.5110920605	46655.91672585227	51.03462357954413	2176774565.5296617	2604.5328039057617	52325.93403627622	39745.8388406033	1.518363	41.242336	0.64881905	0.327229	-0.0899881262	0.0377750967	-0.1264633487	0.112798229	0.0431669981	-0.0175003818	-0.0346808643	0.1448991165	-0.0458769478	-0.0918492497	-0.0971649629	0.1500735587	-0.0272313037	0.0974991916	-0.0314894727	-0.0423359262	-0.0219037316	-0.0291605237	-0.0461420349	-0.1377733435	0.0399815563	-0.1383222663	0.0666563564	-0.0778522651	0.0688882576	0.0901504204	0.0901007972	0.0900181122	0.0899023957	0.0897536901	0.0895720499	0.229464	-0.032866	0.052653727296	0.001080173956	-0.566981	0.134896	0.3214674543609999	0.018196930816	0.932918	0.1347430000000001	0.870335994724	0.018155676049	-0.0471443	0.0057031999999999	3.252649023999998e-05	0.00222258502249	-0.00357999	0.00080746	1.28163284001e-05	6.519916516000005e-07	-0.000639769	0.000415621	4.09304373361e-07	1.7274081564100006e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47677.162274465	529.8728714586032	280765.2599077854	2273111802.5456686	73886.4724469866	4549.986475840327	5459210810.65931	20702376.93032988	47010.94330018939	355.0265743371201	2210028789.973622	126043.86848555069	53371.260111177886	39885.78543807983	2.014953	54.7309	1.4363958499999998	0.679582	0.0277964974	0.0547267752	-0.1931407839	-0.0038531813	-0.2201330545	0.170791941	0.0028873748	0.0196672032	0.0418240748	0.0219210248	-0.1194677743	0.0573354088	-0.0697594451	-0.0643584687	-0.1084696409	-0.0839218001	0.0190129919	-0.2124056024	0.0764927906	-0.1223715218	-0.1137507503	-0.0468691257	0.0086343965	-0.2160273283	-0.1235125507	0.090121013	0.0899832084	0.0897536901	0.089432692	0.0890205414	0.0885176582	-0.0480079	-0.2774719	0.00230475846241	0.07699065528961	-0.594982	-0.028001	0.354003580324	0.000784056001	1.39621	0.4632919999999999	1.9494023641	0.2146394772639999	-0.0372494	0.0098948999999999	9.790904600999996e-05	0.00138751780036	-0.0022488	0.0013311899999999	5.05710144e-06	1.7720668160999995e-06	0.00148676	0.002126529	2.2104552976e-06	4.522125587841e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47367.48778763144	-309.67448683355906	95898.28779562814	2243678899.311414	68990.55878865218	-4895.913658334423	4759697201.970473	23969970.549865548	46920.67776665806	-90.26553353133204	2201550002.08256	8147.866543696029	52316.24656973885	39380.27748616537	1.788791	48.587811	1.0480714499999997	0.45554	-0.06281081	0.0173669902	-0.1870790812	0.0970027986	0.0838483966	0.0116015714	-0.0371593043	0.1618570921	-0.0931964915	-0.0359817032	-0.1451149224	0.0916972192	-0.0397593398	0.013276509	-0.0507195959	0.0098519789	0.0971820629	-0.064755088	-0.0141105862	-0.1352638203	0.0042807766	-0.1035963853	0.0276958204	-0.0538673655	0.0901174836	0.0900769079	0.0898069209	0.089357542	0.0887296686	0.0879245551	0.0869438097	0.0778314999999999	0.1258393999999999	0.0060577423922499	0.0158355545923599	-0.661724	-0.0667419999999999	0.4378786521759999	0.0044544945639999	1.08412	-0.31209	1.1753161744	0.0974001680999999	-0.0437066	-0.0064571999999999	4.169543183999995e-05	0.0019102668835599	-0.000861869	0.001386931	7.428181731610001e-07	1.923577598761e-06	-0.00153711	-0.0030238699999999	2.3627071521e-06	9.1437897769e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47212.40006457519	-155.08772305625462	24052.20184277353	2229010719.857499	69095.51985335149	104.96106469930965	4774190863.804891	11016.825102812663	46894.24881090737	-26.42895575069269	2199070571.539287	698.4897020720724	52339.86730427775	40514.89676581489	1.318362	35.809841	0.4709329499999997	0.248577	-0.0907038462	0.0551313226	-0.1271406704	0.1077605507	0.0690405276	-0.0249862598	-0.0691403755	0.1473268404	-0.0713250118	-0.0361940958	-0.1214280273	0.0749039054	-0.0056740312	0.0332150268	-0.0701711859	0.0052119094	0.0711769246	-0.0076752603	-0.0243813147	-0.1151133385	0.0183100852	-0.0771965284	0.0460703187	-0.0652791797	0.0669596396	0.0900181122	0.0895720499	0.0888302494	0.0877951597	0.0864701985	0.0848597403	-0.0201515	-0.0979829999999999	0.00040608295225	0.0096006682889999	-0.58256	0.079164	0.3393761535999999	0.006266938896	0.905438	-0.178682	0.819817971844	0.031927257124	-0.0436882	1.839999999999481e-05	3.38559999999809e-10	0.00190865881924	-0.0005082	0.000353669	2.5826724e-07	1.2508176156100002e-07	-0.00346712	-0.00193001	1.2020921094400002e-05	3.724938600100001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47089.68685159089	-122.7132129843012	15058.53264093047	2217438607.7808914	69300.08782599954	204.5679726480448	4802502172.691249	41848.05543333121	46646.2106577135	-248.0381531938692	2175868968.7237844	61522.92543982533	52219.793869167945	39365.77251003689	1.050651	28.538174	0.2094162329999996	0.109976	-0.090842834	0.0220353286	-0.1238280799	0.1435017783	0.0615074276	-0.0118025159	-0.0566635668	0.1163800601	-0.0403586622	-0.0815962785	-0.0957404354	0.1207016172	-0.0553955803	0.043709007	-0.0384559243	-0.0242718746	0.1038151479	-0.0488988497	-0.0490470094	-0.1132075422	0.0290907704	-0.1331953303	0.0397009819	-0.0768932883	0.0455307318	0.0899446357	0.0892787486	0.0881725861	0.0866316032	0.0846633992	0.0822776803	-0.000506917	0.019644583	2.56964844889e-07	0.0003859096412438	-0.572572	0.0099879999999999	0.3278386951839999	9.976014399999992e-05	0.829292	-0.0761459999999999	0.687725221264	0.0057982133159999	-0.0438538	-0.0001655999999999	2.742335999999832e-08	0.00192315577444	0.000850003	0.001358203	7.22505100009e-07	1.844715389209e-06	-0.00291817	0.00054895	8.515716148899999e-06	3.013461025000004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47304.4492606295	214.76240903861617	46122.89233606988	2237710919.851471	69855.88963202469	555.8018060251488	4879845316.281614	308915.6475808172	46755.01013688016	108.79947916666424	2186030972.899767	11837.326666937406	52537.947870684	41401.41936862522	1.289705	35.031452	0.252205067	0.139598	-0.1186434412	0.0633546074	-0.0966886983	0.125885623	0.0296745717	-0.024180119	-0.0334497471	0.1066377259	-0.003495923	-0.0713101369	-0.1141142307	0.0987780148	-0.0587236406	0.0558527504	-0.0506952487	-0.0391535911	0.1090923475	-0.0324939643	-0.0271749444	-0.1185196436	0.0271062267	-0.1254326164	0.042316091	-0.1027050346	-0.0204698063	0.0898564901	0.0889272083	0.0873855175	0.0852420348	0.0825115216	0.079212782	0.113968	0.114474917	0.012988705024	0.0131045066221568	-0.583715	-0.011143	0.340723201225	0.000124166449	0.811779	-0.017513	0.658985144841	0.000306705169	-0.0441789	-0.0003251	1.0569001000000116e-07	0.00195177520521	-0.0005082	-0.001358203	2.5826724e-07	1.844715389209e-06	-0.00241999	0.00049818	5.856351600099999e-06	2.481833124e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47306.61854936957	2.169288740064076	4.7058136377687845	2237916158.5755568	70136.96640912224	281.0767770975508	4919194057.074341	79004.15462354626	46794.1160145489	39.10587766873505	2189689293.5830617	1529.2696682420706	53131.19661207933	40007.04340481229	1.818159	49.385513	0.3332559500000001	0.21454	-0.0839554312	0.0119962021	-0.0876135853	0.189932481	0.0226766189	-0.0137414045	-0.0037999366	0.0536657138	0.0039916801	-0.0480119887	-0.0543851019	0.0800803372	-0.002749862	0.1857436772	0.0300600367	-0.2159642643	0.0788445109	-0.0840647566	-0.0161877449	-0.0885692225	-0.0180306926	-0.2393360726	0.1849460672	-0.0211977716	-0.1402184414	0.0897536901	0.0885176582	0.0864701985	0.0836300796	0.0800233365	0.0756830317	0.141347	0.027379	0.019978974409	0.000749609641	-0.584242	-0.000527	0.341338714564	2.777290000000582e-07	0.690051	-0.121728	0.476170382601	0.014817705984	-0.0413235	0.0028554	8.153309160000006e-06	0.00170763165225	0.000115869	0.000624069	1.3425625161e-08	3.89462116761e-07	-0.00222702	0.0001929699999999	4.9596180804000006e-06	3.723742089999992e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47432.98173232266	126.3631829530932	15967.654006036904	2249887756.018855	69617.69176733193	-519.2746417903109	4846623007.011235	269646.15360645566	46716.72588993629	-77.39012461260427	2182452477.875444	5989.231387554417	52152.87570066652	41232.094842258026	2.62377	71.267807	1.34057235	0.785394	-0.1039879073	0.0665725328	0.0276584409	0.1398629832	0.0219590155	-0.0140418273	0.0685224632	-0.0395552633	0.0190241992	-0.0825922907	-0.0607657123	0.0802671438	-0.1145947426	-0.0647371791	-0.1297442703	-0.0672661848	0.1960797516	0.1349158437	-0.0643863411	-0.0403377369	0.0195847022	-0.021670975	-0.0525064239	-0.210917101	-0.0582893257	0.0896362522	0.0880503657	0.0854279726	0.0817999431	0.0772089855	0.0717091433	0.141084	-0.000263	0.0199046950559999	6.916900000000695e-08	-0.414783	0.169459	0.172044937089	0.028716352681	0.0561256	-0.6339254	0.0031500829753599	0.4018614127651599	-0.0363058	0.0050177	2.517731329e-05	0.00131811111364	-0.00453731	-0.004653179	2.05871820361e-05	2.1652074806041e-05	-0.00329464	-0.00106762	1.08546527296e-05	1.1398124644e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47731.05537992543	298.07364760276687	88847.89939521845	2278253647.681508	70680.56933080849	1062.8775634765625	4995742880.927225	1129708.714941874	47075.009803288565	358.28391335227207	2216056547.9797144	128367.3625670184	52435.79141444493	39762.665138109	2.82153	76.639442	2.4132329	1.51398	0.0522739109	0.0184383025	0.0386985902	-0.0594800952	-0.0615531878	0.004605638	-0.0146376305	-0.1108961064	-0.0200424495	0.0889690983	0.0521381665	0.0199186023	0.0040580031	-0.0329363097	-0.0347172388	0.0043139509	0.1182345448	0.0706636874	0.0646011021	0.0699470828	-0.0013472915	0.0669943048	-0.0368847224	-0.0496883839	-0.0069549602	0.0895041956	0.0875256354	0.0842603694	0.0797563999	0.0740799394	0.0673144371	-0.136118	-0.2772019999999999	0.0185281099239999	0.0768409488039999	-0.0109245	0.4038585	0.00011934470025	0.16310168802225	0.252303	0.1961774	0.063656803809	0.03848557227076	-0.0078817699999999	0.0284240300000001	0.0008079254814409	6.212229833289841e-05	-0.00472586	-0.00018855	2.2333752739600003e-05	3.55511025e-08	-0.00118732	0.00210732	1.4097287824e-06	4.440797582400001e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
