onset	duration	trial_type	identifier	response
4.000304	9.967568	experimental_trial	31.mov	n/a
16.0006	9.970464	experimental_trial	4.mov	n/a
30.00088	9.975559	attention_check	n3.mov	Neutral
46.01863	9.9739	attention_check	f3.mov	Adversarial
62.04937	9.973138	experimental_trial	12.mov	n/a
74.04961	9.967638	experimental_trial	20.mov	n/a
86.0499	9.969578	experimental_trial	10.mov	n/a
98.0502	9.971495	experimental_trial	26.mov	n/a
112.0505	9.969799	experimental_trial	25.mov	n/a
124.0508	9.975818	experimental_trial	5.mov	n/a
138.0511	9.972242	experimental_trial	42.mov	n/a
150.0513	9.974332	experimental_trial	13.mov	n/a
162.0515	9.970701	experimental_trial	38.mov	n/a
174.0518	9.967113	experimental_trial	21.mov	n/a
186.0522	9.967046	experimental_trial	36.mov	n/a
198.0525	9.971684	experimental_trial	44.mov	n/a
210.0529	9.966304	experimental_trial	6.mov	n/a
222.0531	9.970755	attention_check	a3.mov	Adversarial
240.0712	9.973945	experimental_trial	43.mov	n/a
252.0715	9.973627	experimental_trial	32.mov	n/a
264.0718	9.970938	experimental_trial	29.mov	n/a
276.072	9.972185	experimental_trial	14.mov	n/a
290.0722	9.970344	experimental_trial	50.mov	n/a
302.0725	9.968483	experimental_trial	45.mov	n/a
314.0728	9.971091	experimental_trial	27.mov	n/a
326.0731	9.969973	experimental_trial	3.mov	n/a
338.0734	9.972629	experimental_trial	1.mov	n/a
350.0737	9.971385	experimental_trial	49.mov	n/a
