onset	duration	trial_type	identifier	response
4.000005	9.97204	experimental_trial	25.mov	n/a
16.00029	9.968026	attention_check	f1.mov	Friendly
32.02395	9.9698	experimental_trial	14.mov	n/a
44.02423	9.971949	experimental_trial	24.mov	n/a
56.02451	9.974019	experimental_trial	17.mov	n/a
68.02482	9.970366	experimental_trial	12.mov	n/a
80.02511	9.970319	experimental_trial	11.mov	n/a
94.0254	9.974792	experimental_trial	42.mov	n/a
106.0257	9.965273	attention_check	f3.mov	Adversarial
122.0471	9.978313	experimental_trial	1.mov	n/a
134.0474	9.966522	experimental_trial	39.mov	n/a
148.0475	9.966089	experimental_trial	27.mov	n/a
160.0478	9.971164	experimental_trial	6.mov	n/a
174.048	9.969811	experimental_trial	9.mov	n/a
186.0482	9.96612	experimental_trial	30.mov	n/a
198.0485	9.969773	experimental_trial	34.mov	n/a
210.0488	9.967071	experimental_trial	40.mov	n/a
222.049	9.966791	experimental_trial	2.mov	n/a
234.0493	9.965744	experimental_trial	38.mov	n/a
246.0496	9.969659	experimental_trial	22.mov	n/a
258.0499	9.96506	experimental_trial	35.mov	n/a
270.0502	9.967144	experimental_trial	48.mov	n/a
282.0506	9.966402	attention_check	a1.mov	Friendly
300.0758	9.973257	experimental_trial	21.mov	n/a
314.0761	9.973453	experimental_trial	41.mov	n/a
326.0764	9.970574	experimental_trial	28.mov	n/a
338.0766	9.971193	experimental_trial	3.mov	n/a
350.0769	9.970731	experimental_trial	15.mov	n/a
