onset	duration	trial_type	identifier	response
4.000078	9.967163	experimental_trial	8.mov	n/a
16.00061	9.966273	experimental_trial	36.mov	n/a
28.00096	9.971745	experimental_trial	16.mov	n/a
40.00127	9.966833	experimental_trial	38.mov	n/a
52.00156	9.969834	experimental_trial	43.mov	n/a
64.00183	9.969814	experimental_trial	48.mov	n/a
76.0021	9.969335	experimental_trial	35.mov	n/a
88.0024	9.967957	experimental_trial	1.mov	n/a
100.0027	9.969463	experimental_trial	15.mov	n/a
112.003	9.973766	experimental_trial	37.mov	n/a
126.0033	9.969959	experimental_trial	34.mov	n/a
140.0036	9.969952	experimental_trial	39.mov	n/a
152.0039	9.968918	experimental_trial	45.mov	n/a
164.0042	9.96559	experimental_trial	9.mov	n/a
176.0045	9.969566	experimental_trial	13.mov	n/a
188.0048	9.970181	attention_check	n3.mov	Neutral
204.0268	9.97298	experimental_trial	18.mov	n/a
218.0271	9.967468	experimental_trial	46.mov	n/a
230.0274	9.966142	experimental_trial	12.mov	n/a
242.0277	9.971584	experimental_trial	30.mov	n/a
254.028	9.971664	experimental_trial	31.mov	n/a
266.0283	9.973815	experimental_trial	27.mov	n/a
278.0287	9.965591	attention_check	f3.mov	Adversarial
296.0496	9.970412	experimental_trial	47.mov	n/a
308.0497	9.966737	attention_check	a1.mov	Adversarial
324.0716	9.972865	experimental_trial	11.mov	n/a
336.0718	9.972809	experimental_trial	29.mov	n/a
350.072	9.968769	experimental_trial	19.mov	n/a
