onset	duration	trial_type	identifier	response
4.000084	9.970549	experimental_trial	46.mov	n/a
16.00036	9.96907	experimental_trial	41.mov	n/a
28.00063	9.97764	experimental_trial	24.mov	n/a
40.00092	9.972263	attention_check	a3.mov	Adversarial
56.03374	9.98203	experimental_trial	7.mov	n/a
68.03392	9.966344	experimental_trial	18.mov	n/a
80.03423	9.964841	attention_check	f1.mov	Friendly
96.06097	9.987615	experimental_trial	11.mov	n/a
108.0612	9.971025	experimental_trial	35.mov	n/a
120.0614	9.967786	experimental_trial	47.mov	n/a
132.0617	9.966817	experimental_trial	17.mov	n/a
144.062	9.968853	experimental_trial	2.mov	n/a
156.0623	9.972597	experimental_trial	23.mov	n/a
170.0626	9.96819	experimental_trial	16.mov	n/a
182.0629	9.968682	experimental_trial	40.mov	n/a
194.0632	9.966803	experimental_trial	39.mov	n/a
206.0635	9.967438	experimental_trial	37.mov	n/a
220.0638	9.966444	experimental_trial	28.mov	n/a
232.064	9.974368	experimental_trial	8.mov	n/a
244.0643	9.9718	experimental_trial	22.mov	n/a
256.0646	9.971053	attention_check	n2.mov	Neutral
274.0974	9.97162	experimental_trial	15.mov	n/a
286.0977	9.973319	experimental_trial	34.mov	n/a
298.098	9.967177	experimental_trial	30.mov	n/a
310.0981	9.968703	experimental_trial	19.mov	n/a
322.0984	9.96718	experimental_trial	48.mov	n/a
336.0986	9.96565	experimental_trial	9.mov	n/a
350.0989	9.969537	experimental_trial	33.mov	n/a
