onset	duration	trial_type	identifier	response
4.000093	9.968095	experimental_trial	14.mov	n/a
16.00039	9.970872	experimental_trial	10.mov	n/a
28.00068	9.970349	attention_check	a2.mov	Adversarial
46.03335	9.975375	experimental_trial	41.mov	n/a
58.03366	9.966234	attention_check	f3.mov	Neutral
74.05726	9.979276	experimental_trial	16.mov	n/a
86.05756	9.969728	experimental_trial	2.mov	n/a
98.05774	9.964735	experimental_trial	21.mov	n/a
110.058	9.974843	experimental_trial	45.mov	n/a
122.0582	9.966175	experimental_trial	24.mov	n/a
134.0585	9.971558	experimental_trial	15.mov	n/a
146.0588	9.965789	experimental_trial	50.mov	n/a
158.0591	9.966607	experimental_trial	8.mov	n/a
170.0594	9.967392	experimental_trial	42.mov	n/a
184.0597	9.966331	experimental_trial	4.mov	n/a
196.0599	9.966951	experimental_trial	38.mov	n/a
208.06	9.970637	experimental_trial	34.mov	n/a
220.0603	9.967305	experimental_trial	26.mov	n/a
232.0606	9.96822	attention_check	f1.mov	Friendly
248.0786	9.969659	experimental_trial	31.mov	n/a
262.079	9.967831	experimental_trial	27.mov	n/a
274.0793	9.968484	experimental_trial	13.mov	n/a
286.0797	9.96894	experimental_trial	25.mov	n/a
300.0799	9.968615	experimental_trial	48.mov	n/a
314.0802	9.977051	experimental_trial	44.mov	n/a
326.0805	9.96747	experimental_trial	19.mov	n/a
338.0808	9.967447	experimental_trial	18.mov	n/a
350.0811	9.968137	experimental_trial	1.mov	n/a
